"Status","Year","Parent_department","Region_ITL2","Responsibility_level_grouped","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"In post","2023","Cabinet Office","Inner London - East","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Cabinet Office","Inner London - East","SCS level","Undeclared","10","10","[c]","[c]"
"In post","2023","Cabinet Office","Inner London - East","SCS level","Unknown","15","15","[c]","[c]"
"In post","2023","Cabinet Office","Inner London - East","SEO/HEO","Heterosexual / straight","240","235","38870","39350"
"In post","2023","Cabinet Office","Inner London - East","SEO/HEO","LGBO","35","30","37340","35650"
"In post","2023","Cabinet Office","Inner London - East","SEO/HEO","Undeclared","25","25","[c]","[c]"
"In post","2023","Cabinet Office","Inner London - East","SEO/HEO","Unknown","115","115","33520","30130"
"In post","2023","Cabinet Office","Inner London - West","AA/AO","Heterosexual / straight","55","55","25280","25280"
"In post","2023","Cabinet Office","Inner London - West","AA/AO","LGBO","10","10","[c]","[c]"
"In post","2023","Cabinet Office","Inner London - West","AA/AO","Undeclared","5","5","[c]","[c]"
"In post","2023","Cabinet Office","Inner London - West","AA/AO","Unknown","20","20","[c]","[c]"
"In post","2023","Cabinet Office","Inner London - West","EO","Heterosexual / straight","170","165","28820","28370"
"In post","2023","Cabinet Office","Inner London - West","EO","LGBO","10","10","[c]","[c]"
"In post","2023","Cabinet Office","Inner London - West","EO","Undeclared","30","30","28710","28370"
"In post","2023","Cabinet Office","Inner London - West","EO","Unknown","60","60","28740","28370"
"In post","2023","Cabinet Office","Inner London - West","G6/G7","Heterosexual / straight","930","915","63030","60300"
"In post","2023","Cabinet Office","Inner London - West","G6/G7","LGBO","100","100","61740","56720"
"In post","2023","Cabinet Office","Inner London - West","G6/G7","Undeclared","105","105","60790","57790"
"In post","2023","Cabinet Office","Inner London - West","G6/G7","Unknown","360","360","62170","59360"
"In post","2023","Cabinet Office","Inner London - West","SCS level","Heterosexual / straight","280","270","103760","95720"
"In post","2023","Cabinet Office","Inner London - West","SCS level","LGBO","15","15","[c]","[c]"
"In post","2023","Cabinet Office","Inner London - West","SCS level","Undeclared","25","25","[c]","[c]"
"In post","2023","Cabinet Office","Inner London - West","SCS level","Unknown","105","100","101080","95000"
"In post","2023","Cabinet Office","Inner London - West","SEO/HEO","Heterosexual / straight","785","775","36910","35650"
"In post","2023","Cabinet Office","Inner London - West","SEO/HEO","LGBO","115","115","36530","35650"
"In post","2023","Cabinet Office","Inner London - West","SEO/HEO","Undeclared","85","85","37270","35650"
"In post","2023","Cabinet Office","Inner London - West","SEO/HEO","Unknown","920","915","31710","30130"
"In post","2023","Cabinet Office","Kent","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Cabinet Office","Kent","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Cabinet Office","Kent","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Cabinet Office","Kent","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Cabinet Office","Kent","SCS level","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Cabinet Office","Kent","SEO/HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Cabinet Office","Kent","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Cabinet Office","Lancashire","G6/G7","Heterosexual / straight","20","20","[c]","[c]"
"In post","2023","Cabinet Office","Lancashire","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Cabinet Office","Lancashire","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Cabinet Office","Lancashire","G6/G7","Unknown","5","5","[c]","[c]"
"In post","2023","Cabinet Office","Lancashire","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Cabinet Office","Lancashire","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Cabinet Office","Lancashire","SEO/HEO","Heterosexual / straight","5","5","[c]","[c]"
"In post","2023","Cabinet Office","Lancashire","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Cabinet Office","Lancashire","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Cabinet Office","Lancashire","SEO/HEO","Unknown","10","10","[c]","[c]"
"In post","2023","Cabinet Office","Leicestershire, Rutland and Northamptonshire","G6/G7","Heterosexual / straight","5","5","[c]","[c]"
"In post","2023","Cabinet Office","Leicestershire, Rutland and Northamptonshire","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Cabinet Office","Leicestershire, Rutland and Northamptonshire","SEO/HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Cabinet Office","Leicestershire, Rutland and Northamptonshire","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Cabinet Office","Lincolnshire","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Cabinet Office","Lincolnshire","EO","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Cabinet Office","Merseyside","AA/AO","Heterosexual / straight","10","10","[c]","[c]"
"In post","2023","Cabinet Office","Merseyside","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Cabinet Office","Merseyside","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Cabinet Office","Merseyside","EO","Heterosexual / straight","45","45","26320","26410"
"In post","2023","Cabinet Office","Merseyside","EO","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Cabinet Office","Merseyside","EO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Cabinet Office","Merseyside","EO","Unknown","10","10","[c]","[c]"
"In post","2023","Cabinet Office","Merseyside","G6/G7","Heterosexual / straight","115","115","59500","56000"
"In post","2023","Cabinet Office","Merseyside","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Cabinet Office","Merseyside","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Cabinet Office","Merseyside","G6/G7","Unknown","15","15","[c]","[c]"
"In post","2023","Cabinet Office","Merseyside","SCS level","Heterosexual / straight","15","15","[c]","[c]"
"In post","2023","Cabinet Office","Merseyside","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Cabinet Office","Merseyside","SCS level","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Cabinet Office","Merseyside","SEO/HEO","Heterosexual / straight","185","180","36760","39860"
"In post","2023","Cabinet Office","Merseyside","SEO/HEO","LGBO","10","10","[c]","[c]"
"In post","2023","Cabinet Office","Merseyside","SEO/HEO","Undeclared","10","10","[c]","[c]"
"In post","2023","Cabinet Office","Merseyside","SEO/HEO","Unknown","50","50","34320","32250"
"In post","2023","Cabinet Office","North Yorkshire","AA/AO","Heterosexual / straight","65","60","21800","21830"
"In post","2023","Cabinet Office","North Yorkshire","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Cabinet Office","North Yorkshire","AA/AO","Undeclared","5","5","[c]","[c]"
"In post","2023","Cabinet Office","North Yorkshire","AA/AO","Unknown","25","20","[c]","[c]"
"In post","2023","Cabinet Office","North Yorkshire","EO","Heterosexual / straight","85","80","26000","25970"
"In post","2023","Cabinet Office","North Yorkshire","EO","LGBO","20","20","[c]","[c]"
"In post","2023","Cabinet Office","North Yorkshire","EO","Undeclared","5","5","[c]","[c]"
"In post","2023","Cabinet Office","North Yorkshire","EO","Unknown","35","35","26450","27110"
"In post","2023","Cabinet Office","North Yorkshire","G6/G7","Heterosexual / straight","75","75","57490","55090"
"In post","2023","Cabinet Office","North Yorkshire","G6/G7","LGBO","5","5","[c]","[c]"
"In post","2023","Cabinet Office","North Yorkshire","G6/G7","Undeclared","10","10","[c]","[c]"
"In post","2023","Cabinet Office","North Yorkshire","G6/G7","Unknown","15","15","[c]","[c]"
"In post","2023","Cabinet Office","North Yorkshire","SCS level","Heterosexual / straight","5","5","[c]","[c]"
"In post","2023","Cabinet Office","North Yorkshire","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Cabinet Office","North Yorkshire","SEO/HEO","Heterosexual / straight","180","175","35690","34320"
"In post","2023","Cabinet Office","North Yorkshire","SEO/HEO","LGBO","10","10","[c]","[c]"
"In post","2023","Cabinet Office","North Yorkshire","SEO/HEO","Undeclared","20","20","[c]","[c]"
"In post","2023","Cabinet Office","North Yorkshire","SEO/HEO","Unknown","50","50","32970","33020"
"In post","2023","Cabinet Office","Northern Ireland","AA/AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Cabinet Office","Northern Ireland","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Cabinet Office","Northern Ireland","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Cabinet Office","Northern Ireland","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Cabinet Office","Northern Ireland","EO","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Cabinet Office","Northern Ireland","EO","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Cabinet Office","Northern Ireland","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Cabinet Office","Northern Ireland","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Cabinet Office","Northern Ireland","SEO/HEO","Heterosexual / straight","5","5","[c]","[c]"
"In post","2023","Cabinet Office","Northern Ireland","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Cabinet Office","Northumberland, and Tyne and Wear","AA/AO","Heterosexual / straight","100","90","21720","21720"
"In post","2023","Cabinet Office","Northumberland, and Tyne and Wear","AA/AO","LGBO","5","5","[c]","[c]"
"In post","2023","Cabinet Office","Northumberland, and Tyne and Wear","AA/AO","Undeclared","10","5","[c]","[c]"
"In post","2023","Cabinet Office","Northumberland, and Tyne and Wear","AA/AO","Unknown","10","5","[c]","[c]"
"In post","2023","Cabinet Office","Northumberland, and Tyne and Wear","EO","Heterosexual / straight","70","65","25390","24860"
"In post","2023","Cabinet Office","Northumberland, and Tyne and Wear","EO","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Cabinet Office","Northumberland, and Tyne and Wear","EO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Cabinet Office","Northumberland, and Tyne and Wear","EO","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Cabinet Office","Northumberland, and Tyne and Wear","G6/G7","Heterosexual / straight","35","35","58400","54220"
"In post","2023","Cabinet Office","Northumberland, and Tyne and Wear","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Cabinet Office","Northumberland, and Tyne and Wear","G6/G7","Unknown","10","10","[c]","[c]"
"In post","2023","Cabinet Office","Northumberland, and Tyne and Wear","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Cabinet Office","Northumberland, and Tyne and Wear","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Cabinet Office","Northumberland, and Tyne and Wear","SEO/HEO","Heterosexual / straight","100","95","34790","33020"
"In post","2023","Cabinet Office","Northumberland, and Tyne and Wear","SEO/HEO","LGBO","10","10","[c]","[c]"
"In post","2023","Cabinet Office","Northumberland, and Tyne and Wear","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Cabinet Office","Northumberland, and Tyne and Wear","SEO/HEO","Unknown","35","35","30290","28970"
"In post","2023","Cabinet Office","Outer London - East and North East","SEO/HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Cabinet Office","Outer London - East and North East","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Cabinet Office","Outer London - East and North East","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Cabinet Office","Outer London - South","G6/G7","Heterosexual / straight","10","10","[c]","[c]"
"In post","2023","Cabinet Office","Outer London - South","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Cabinet Office","Outer London - South","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Cabinet Office","Outer London - South","G6/G7","Unknown","10","10","[c]","[c]"
"In post","2023","Cabinet Office","Outer London - South","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Cabinet Office","Outer London - South","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Cabinet Office","Outer London - South","SEO/HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Cabinet Office","Outer London - South","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Cabinet Office","Outer London - South","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Cabinet Office","Outer London - West and North West","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Cabinet Office","Outer London - West and North West","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Cabinet Office","Shropshire and Staffordshire","G6/G7","Heterosexual / straight","10","10","[c]","[c]"
"In post","2023","Cabinet Office","Shropshire and Staffordshire","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Cabinet Office","Shropshire and Staffordshire","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Cabinet Office","Shropshire and Staffordshire","G6/G7","Unknown","5","5","[c]","[c]"
"In post","2023","Cabinet Office","Shropshire and Staffordshire","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Cabinet Office","Shropshire and Staffordshire","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Cabinet Office","Shropshire and Staffordshire","SCS level","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Cabinet Office","Shropshire and Staffordshire","SEO/HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Cabinet Office","Shropshire and Staffordshire","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Cabinet Office","Shropshire and Staffordshire","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Cabinet Office","South Yorkshire","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Cabinet Office","South Yorkshire","EO","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Cabinet Office","South Yorkshire","EO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Cabinet Office","South Yorkshire","EO","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Cabinet Office","South Yorkshire","G6/G7","Heterosexual / straight","40","35","61100","56000"
"In post","2023","Cabinet Office","South Yorkshire","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Cabinet Office","South Yorkshire","G6/G7","Undeclared","5","5","[c]","[c]"
"In post","2023","Cabinet Office","South Yorkshire","G6/G7","Unknown","10","10","[c]","[c]"
"In post","2023","Cabinet Office","South Yorkshire","SCS level","Heterosexual / straight","5","5","[c]","[c]"
"In post","2023","Cabinet Office","South Yorkshire","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Cabinet Office","South Yorkshire","SCS level","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Cabinet Office","South Yorkshire","SEO/HEO","Heterosexual / straight","15","15","[c]","[c]"
"In post","2023","Cabinet Office","South Yorkshire","SEO/HEO","LGBO","5","5","[c]","[c]"
"In post","2023","Cabinet Office","South Yorkshire","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Cabinet Office","South Yorkshire","SEO/HEO","Unknown","5","5","[c]","[c]"
"In post","2023","Cabinet Office","Southern Scotland","G6/G7","Heterosexual / straight","10","10","[c]","[c]"
"In post","2023","Cabinet Office","Southern Scotland","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Cabinet Office","Southern Scotland","G6/G7","Unknown","10","10","[c]","[c]"
"In post","2023","Cabinet Office","Southern Scotland","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Cabinet Office","Southern Scotland","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Cabinet Office","Southern Scotland","SCS level","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Cabinet Office","Southern Scotland","SEO/HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Cabinet Office","Southern Scotland","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Cabinet Office","Southern Scotland","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Cabinet Office","Surrey, East and West Sussex","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Cabinet Office","Surrey, East and West Sussex","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Cabinet Office","Surrey, East and West Sussex","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
