"Status","Year","Profession_of_post","Region_ITL1","Region_ITL3","Responsibility_level_ungrouped","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2023","Operational Delivery","West Midlands (England)","Telford and Wrekin","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Operational Delivery","West Midlands (England)","Telford and Wrekin","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Operational Delivery","West Midlands (England)","Telford and Wrekin","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Operational Delivery","West Midlands (England)","Telford and Wrekin","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2023","Operational Delivery","West Midlands (England)","Walsall","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Operational Delivery","West Midlands (England)","Walsall","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Operational Delivery","West Midlands (England)","Walsall","Unknown","15","[c]","23320","23640"
"New entrant CS","2023","Operational Delivery","West Midlands (England)","Warwickshire CC","AO","20","[c]","21860","22090"
"New entrant CS","2023","Operational Delivery","West Midlands (England)","Warwickshire CC","EO","10","[c]","26500","26780"
"New entrant CS","2023","Operational Delivery","West Midlands (England)","Warwickshire CC","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Operational Delivery","West Midlands (England)","Warwickshire CC","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Operational Delivery","West Midlands (England)","Warwickshire CC","Unknown","35","[c]","23240","23640"
"New entrant CS","2023","Operational Delivery","West Midlands (England)","Wolverhampton","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Operational Delivery","West Midlands (England)","Wolverhampton","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Operational Delivery","West Midlands (England)","Wolverhampton","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Operational Delivery","West Midlands (England)","Wolverhampton","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Operational Delivery","West Midlands (England)","Wolverhampton","HEO","10","[c]","[c]","[c]"
"New entrant CS","2023","Operational Delivery","West Midlands (England)","Wolverhampton","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Operational Delivery","West Midlands (England)","Wolverhampton","Unknown","20","[c]","22600","23640"
"New entrant CS","2023","Operational Delivery","West Midlands (England)","Worcestershire CC","AA","35","[c]","22230","23230"
"New entrant CS","2023","Operational Delivery","West Midlands (England)","Worcestershire CC","AO","155","[c]","25810","28880"
"New entrant CS","2023","Operational Delivery","West Midlands (England)","Worcestershire CC","EO","15","[c]","27130","27450"
"New entrant CS","2023","Operational Delivery","West Midlands (England)","Worcestershire CC","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Operational Delivery","West Midlands (England)","Worcestershire CC","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Operational Delivery","West Midlands (England)","Worcestershire CC","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Operational Delivery","West Midlands (England)","Worcestershire CC","Unknown","30","[c]","23390","23640"
"New entrant CS","2023","Operational Delivery","Yorkshire and The Humber","Barnsley, Doncaster and Rotherham","AA","80","[c]","23020","23230"
"New entrant CS","2023","Operational Delivery","Yorkshire and The Humber","Barnsley, Doncaster and Rotherham","AO","105","[c]","27040","28880"
"New entrant CS","2023","Operational Delivery","Yorkshire and The Humber","Barnsley, Doncaster and Rotherham","EO","10","[c]","28200","26840"
"New entrant CS","2023","Operational Delivery","Yorkshire and The Humber","Barnsley, Doncaster and Rotherham","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Operational Delivery","Yorkshire and The Humber","Barnsley, Doncaster and Rotherham","HEO","10","[c]","[c]","[c]"
"New entrant CS","2023","Operational Delivery","Yorkshire and The Humber","Barnsley, Doncaster and Rotherham","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Operational Delivery","Yorkshire and The Humber","Barnsley, Doncaster and Rotherham","Unknown","45","[c]","22410","23640"
"New entrant CS","2023","Operational Delivery","Yorkshire and The Humber","Bradford","AA","5","[c]","[c]","[c]"
"New entrant CS","2023","Operational Delivery","Yorkshire and The Humber","Bradford","AO","180","[c]","22530","22520"
"New entrant CS","2023","Operational Delivery","Yorkshire and The Humber","Bradford","EO","25","[c]","27740","28120"
"New entrant CS","2023","Operational Delivery","Yorkshire and The Humber","Bradford","Unknown","60","[c]","22310","23640"
"New entrant CS","2023","Operational Delivery","Yorkshire and The Humber","Calderdale and Kirklees","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Operational Delivery","Yorkshire and The Humber","Calderdale and Kirklees","EO","10","[c]","26880","26780"
"New entrant CS","2023","Operational Delivery","Yorkshire and The Humber","Calderdale and Kirklees","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Operational Delivery","Yorkshire and The Humber","Calderdale and Kirklees","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Operational Delivery","Yorkshire and The Humber","Calderdale and Kirklees","Unknown","50","[c]","23080","23640"
"New entrant CS","2023","Operational Delivery","Yorkshire and The Humber","East Riding of Yorkshire","AA","50","[c]","23120","23230"
"New entrant CS","2023","Operational Delivery","Yorkshire and The Humber","East Riding of Yorkshire","AO","135","[c]","28100","28880"
"New entrant CS","2023","Operational Delivery","Yorkshire and The Humber","East Riding of Yorkshire","EO","5","[c]","[c]","[c]"
"New entrant CS","2023","Operational Delivery","Yorkshire and The Humber","East Riding of Yorkshire","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Operational Delivery","Yorkshire and The Humber","East Riding of Yorkshire","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Operational Delivery","Yorkshire and The Humber","East Riding of Yorkshire","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2023","Operational Delivery","Yorkshire and The Humber","Kingston upon Hull, City of","AA","10","[c]","22220","23230"
"New entrant CS","2023","Operational Delivery","Yorkshire and The Humber","Kingston upon Hull, City of","AO","105","[c]","27290","28880"
"New entrant CS","2023","Operational Delivery","Yorkshire and The Humber","Kingston upon Hull, City of","EO","10","[c]","[c]","[c]"
"New entrant CS","2023","Operational Delivery","Yorkshire and The Humber","Kingston upon Hull, City of","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Operational Delivery","Yorkshire and The Humber","Kingston upon Hull, City of","Unknown","55","[c]","22300","23640"
"New entrant CS","2023","Operational Delivery","Yorkshire and The Humber","Leeds","AA","95","[c]","22390","23230"
"New entrant CS","2023","Operational Delivery","Yorkshire and The Humber","Leeds","AO","485","[c]","24980","22520"
"New entrant CS","2023","Operational Delivery","Yorkshire and The Humber","Leeds","EO","190","[c]","26400","25830"
"New entrant CS","2023","Operational Delivery","Yorkshire and The Humber","Leeds","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Operational Delivery","Yorkshire and The Humber","Leeds","HEO","35","[c]","32080","32000"
"New entrant CS","2023","Operational Delivery","Yorkshire and The Humber","Leeds","SEO","15","[c]","40810","40010"
"New entrant CS","2023","Operational Delivery","Yorkshire and The Humber","Leeds","Unknown","75","[c]","22330","23640"
"New entrant CS","2023","Operational Delivery","Yorkshire and The Humber","North Yorkshire CC","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Operational Delivery","Yorkshire and The Humber","North Yorkshire CC","AO","15","[c]","22200","22220"
"New entrant CS","2023","Operational Delivery","Yorkshire and The Humber","North Yorkshire CC","EO","20","[c]","26450","25920"
"New entrant CS","2023","Operational Delivery","Yorkshire and The Humber","North Yorkshire CC","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Operational Delivery","Yorkshire and The Humber","North Yorkshire CC","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Operational Delivery","Yorkshire and The Humber","North Yorkshire CC","Unknown","35","[c]","23090","23640"
"New entrant CS","2023","Operational Delivery","Yorkshire and The Humber","North and North East Lincolnshire","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Operational Delivery","Yorkshire and The Humber","North and North East Lincolnshire","AO","5","[c]","[c]","[c]"
"New entrant CS","2023","Operational Delivery","Yorkshire and The Humber","North and North East Lincolnshire","EO","15","[c]","26770","26330"
"New entrant CS","2023","Operational Delivery","Yorkshire and The Humber","North and North East Lincolnshire","Unknown","30","[c]","21980","23640"
"New entrant CS","2023","Operational Delivery","Yorkshire and The Humber","Sheffield","AA","10","[c]","[c]","[c]"
"New entrant CS","2023","Operational Delivery","Yorkshire and The Humber","Sheffield","AO","440","[c]","22320","22400"
"New entrant CS","2023","Operational Delivery","Yorkshire and The Humber","Sheffield","EO","410","[c]","26190","25750"
"New entrant CS","2023","Operational Delivery","Yorkshire and The Humber","Sheffield","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Operational Delivery","Yorkshire and The Humber","Sheffield","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Operational Delivery","Yorkshire and The Humber","Sheffield","HEO","25","[c]","32160","32000"
"New entrant CS","2023","Operational Delivery","Yorkshire and The Humber","Sheffield","SEO","15","[c]","43840","39000"
"New entrant CS","2023","Operational Delivery","Yorkshire and The Humber","Sheffield","Unknown","40","[c]","23400","23640"
"New entrant CS","2023","Operational Delivery","Yorkshire and The Humber","Wakefield","AA","55","[c]","23070","23230"
"New entrant CS","2023","Operational Delivery","Yorkshire and The Humber","Wakefield","AO","135","[c]","28520","28880"
"New entrant CS","2023","Operational Delivery","Yorkshire and The Humber","Wakefield","EO","15","[c]","32180","34670"
"New entrant CS","2023","Operational Delivery","Yorkshire and The Humber","Wakefield","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Operational Delivery","Yorkshire and The Humber","Wakefield","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Operational Delivery","Yorkshire and The Humber","Wakefield","HEO","10","[c]","[c]","[c]"
"New entrant CS","2023","Operational Delivery","Yorkshire and The Humber","Wakefield","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Operational Delivery","Yorkshire and The Humber","Wakefield","Unknown","35","[c]","22770","23640"
"New entrant CS","2023","Operational Delivery","Yorkshire and The Humber","York","AA","5","[c]","[c]","[c]"
"New entrant CS","2023","Operational Delivery","Yorkshire and The Humber","York","AO","95","[c]","22670","22150"
"New entrant CS","2023","Operational Delivery","Yorkshire and The Humber","York","EO","10","[c]","26250","26350"
"New entrant CS","2023","Operational Delivery","Yorkshire and The Humber","York","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Operational Delivery","Yorkshire and The Humber","York","HEO","10","[c]","[c]","[c]"
"New entrant CS","2023","Operational Delivery","Yorkshire and The Humber","York","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Operational Delivery","Yorkshire and The Humber","York","Unknown","25","[c]","21670","19090"
"New entrant CS","2023","Operational Research","East Midlands (England)","Nottingham","AO","10","[c]","22520","22520"
"New entrant CS","2023","Operational Research","East of England","Suffolk CC","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Operational Research","London","Croydon","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Operational Research","London","Hackney and Newham","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Operational Research","London","Tower Hamlets","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Operational Research","London","Tower Hamlets","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Operational Research","London","Tower Hamlets","HEO","5","[c]","[c]","[c]"
"New entrant CS","2023","Operational Research","London","Tower Hamlets","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Operational Research","London","Westminster","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Operational Research","London","Westminster","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Operational Research","London","Westminster","HEO","20","[c]","36230","36000"
"New entrant CS","2023","Operational Research","London","Westminster","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Operational Research","North East (England)","Darlington","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Operational Research","North East (England)","Darlington","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Operational Research","North East (England)","Sunderland","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Operational Research","North East (England)","Tyneside","AO","5","[c]","[c]","[c]"
"New entrant CS","2023","Operational Research","North East (England)","Tyneside","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Operational Research","North East (England)","Tyneside","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Operational Research","North West (England)","Greater Manchester South West","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Operational Research","North West (England)","Liverpool","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Operational Research","North West (England)","Manchester","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Operational Research","North West (England)","Manchester","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Operational Research","North West (England)","Mid Lancashire","AO","10","[c]","22520","22520"
"New entrant CS","2023","Operational Research","Northern Ireland","Belfast","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Operational Research","Scotland","City of Edinburgh","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Operational Research","Scotland","City of Edinburgh","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Operational Research","Scotland","Glasgow City","AO","20","[c]","22520","22520"
"New entrant CS","2023","Operational Research","Scotland","South Lanarkshire","AO","10","[c]","22520","22520"
"New entrant CS","2023","Operational Research","South East (England)","Central Hampshire","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Operational Research","South East (England)","Central Hampshire","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Operational Research","South East (England)","Central Hampshire","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Operational Research","South East (England)","Central Hampshire","G7","10","[c]","[c]","[c]"
"New entrant CS","2023","Operational Research","South East (England)","Central Hampshire","HEO","20","[c]","27770","27330"
"New entrant CS","2023","Operational Research","South East (England)","Central Hampshire","SEO","5","[c]","[c]","[c]"
"New entrant CS","2023","Operational Research","South East (England)","Portsmouth","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Operational Research","South East (England)","South Hampshire","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Operational Research","South West (England)","Bristol, City of","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Operational Research","South West (England)","Bristol, City of","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Operational Research","South West (England)","Wiltshire","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Operational Research","South West (England)","Wiltshire","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Operational Research","South West (England)","Wiltshire","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Operational Research","Wales","Cardiff and Vale of Glamorgan","AO","15","[c]","22520","22520"
"New entrant CS","2023","Operational Research","Wales","Monmouthshire and Newport","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Operational Research","West Midlands (England)","Birmingham","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Operational Research","West Midlands (England)","Birmingham","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Operational Research","West Midlands (England)","Coventry","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Operational Research","West Midlands (England)","Coventry","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Operational Research","West Midlands (England)","Coventry","HEO","5","[c]","[c]","[c]"
"New entrant CS","2023","Operational Research","West Midlands (England)","Coventry","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Operational Research","Yorkshire and The Humber","Bradford","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Operational Research","Yorkshire and The Humber","Leeds","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Operational Research","Yorkshire and The Humber","Sheffield","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Operational Research","Yorkshire and The Humber","Sheffield","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other","East Midlands (England)","Leicestershire CC and Rutland","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other","East Midlands (England)","Lincolnshire CC","AA","5","[c]","[c]","[c]"
"New entrant CS","2023","Other","East Midlands (England)","Lincolnshire CC","AO","5","[c]","[c]","[c]"
"New entrant CS","2023","Other","East Midlands (England)","Lincolnshire CC","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other","East Midlands (England)","North Northamptonshire","AO","20","[c]","21600","21690"
"New entrant CS","2023","Other","East Midlands (England)","North Nottinghamshire","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other","East Midlands (England)","Nottingham","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other","East Midlands (England)","Nottingham","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other","East Midlands (England)","Nottingham","HEO","5","[c]","[c]","[c]"
"New entrant CS","2023","Other","East Midlands (England)","Nottingham","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other","East of England","Cambridgeshire CC","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other","East of England","Cambridgeshire CC","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other","East of England","Cambridgeshire CC","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other","East of England","Central Bedfordshire","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other","East of England","Central Bedfordshire","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other","East of England","Essex Thames Gateway","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other","East of England","North and West Norfolk","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other","East of England","North and West Norfolk","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other","East of England","Peterborough","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other","East of England","Peterborough","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other","East of England","Suffolk CC","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other","East of England","Suffolk CC","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other","East of England","Suffolk CC","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other","East of England","Suffolk CC","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other","London","Camden and City of London","EO","10","[c]","30170","30090"
"New entrant CS","2023","Other","London","Camden and City of London","G6","5","[c]","[c]","[c]"
"New entrant CS","2023","Other","London","Camden and City of London","HEO","10","[c]","[c]","[c]"
"New entrant CS","2023","Other","London","Croydon","EO","50","[c]","29860","29890"
"New entrant CS","2023","Other","London","Croydon","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other","London","Croydon","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other","London","Ealing","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other","London","Hounslow and Richmond upon Thames","HEO","10","[c]","[c]","[c]"
"New entrant CS","2023","Other","London","Hounslow and Richmond upon Thames","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other","London","Lewisham and Southwark","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other","London","Tower Hamlets","EO","15","[c]","28250","27840"
"New entrant CS","2023","Other","London","Tower Hamlets","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other","London","Tower Hamlets","HEO","10","[c]","[c]","[c]"
"New entrant CS","2023","Other","London","Tower Hamlets","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other","London","Westminster","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other","London","Westminster","AO","15","[c]","25850","25610"
"New entrant CS","2023","Other","London","Westminster","EO","65","[c]","28960","29280"
"New entrant CS","2023","Other","London","Westminster","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other","London","Westminster","G7","5","[c]","[c]","[c]"
"New entrant CS","2023","Other","London","Westminster","HEO","30","[c]","35820","35410"
"New entrant CS","2023","Other","London","Westminster","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other","London","Westminster","SEO","10","[c]","43440","43650"
"New entrant CS","2023","Other","North East (England)","Darlington","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other","North East (England)","Darlington","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other","North East (England)","Durham","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other","North East (England)","Northumberland","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other","North East (England)","Sunderland","AO","15","[c]","21690","21690"
"New entrant CS","2023","Other","North East (England)","Tyneside","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other","North East (England)","Tyneside","HEO","5","[c]","[c]","[c]"
"New entrant CS","2023","Other","North East (England)","Tyneside","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other","North West (England)","Blackpool","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other","North West (England)","Greater Manchester South West","AO","15","[c]","21680","21690"
"New entrant CS","2023","Other","North West (England)","Greater Manchester South West","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other","North West (England)","Greater Manchester South West","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other","North West (England)","Greater Manchester South West","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other","North West (England)","Greater Manchester South West","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other","North West (England)","Liverpool","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other","North West (England)","Liverpool","AO","15","[c]","22400","22400"
"New entrant CS","2023","Other","North West (England)","Liverpool","EO","10","[c]","[c]","[c]"
"New entrant CS","2023","Other","North West (England)","Liverpool","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other","North West (England)","Liverpool","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other","North West (England)","Manchester","AO","10","[c]","22310","22260"
"New entrant CS","2023","Other","North West (England)","Manchester","EO","5","[c]","[c]","[c]"
"New entrant CS","2023","Other","North West (England)","Manchester","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other","North West (England)","Manchester","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other","North West (England)","Manchester","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other","North West (England)","Mid Lancashire","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other","North West (England)","Sefton","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other","North West (England)","Sefton","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other","North West (England)","Sefton","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other","Northern Ireland","Belfast","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other","Northern Ireland","Belfast","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other","Northern Ireland","Belfast","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other","Northern Ireland","Belfast","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other","Scotland","Aberdeen City and Aberdeenshire","AA","5","[c]","[c]","[c]"
"New entrant CS","2023","Other","Scotland","Aberdeen City and Aberdeenshire","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other","Scotland","Angus and Dundee City","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other","Scotland","Angus and Dundee City","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other","Scotland","City of Edinburgh","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other","Scotland","City of Edinburgh","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other","Scotland","City of Edinburgh","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other","Scotland","City of Edinburgh","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other","Scotland","City of Edinburgh","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other","Scotland","Clackmannanshire and Fife","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other","Scotland","Clackmannanshire and Fife","AO","5","[c]","[c]","[c]"
"New entrant CS","2023","Other","Scotland","Clackmannanshire and Fife","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other","Scotland","Dumfries and Galloway","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other","Scotland","Dumfries and Galloway","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other","Scotland","East Ayrshire and North Ayrshire mainland","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other","Scotland","East Ayrshire and North Ayrshire mainland","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other","Scotland","East Ayrshire and North Ayrshire mainland","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other","Scotland","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","AA","5","[c]","[c]","[c]"
"New entrant CS","2023","Other","Scotland","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other","Scotland","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other","Scotland","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other","Scotland","Falkirk","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other","Scotland","Falkirk","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other","Scotland","Glasgow City","AA","5","[c]","[c]","[c]"
"New entrant CS","2023","Other","Scotland","Glasgow City","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other","Scotland","Glasgow City","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other","Scotland","Glasgow City","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other","Scotland","Glasgow City","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other","Scotland","Glasgow City","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other","Scotland","Inverclyde, East Renfrewshire, and Renfrewshire","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other","Scotland","Inverness and Nairn, Moray, and Badenoch and Strathspey","AA","10","[c]","[c]","[c]"
"New entrant CS","2023","Other","Scotland","Inverness and Nairn, Moray, and Badenoch and Strathspey","AO","25","[c]","21720","21690"
"New entrant CS","2023","Other","Scotland","Na h-Eileanan Siar","AO","15","[c]","21690","21690"
"New entrant CS","2023","Other","Scotland","Na h-Eileanan Siar","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other","Scotland","North Lanarkshire","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other","Scotland","North Lanarkshire","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other","Scotland","North Lanarkshire","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other","Scotland","North Lanarkshire","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other","Scotland","Perth and Kinross, and Stirling","AA","10","[c]","22330","22920"
"New entrant CS","2023","Other","Scotland","Perth and Kinross, and Stirling","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other","Scotland","West Lothian","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other","South East (England)","Berkshire","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other","South East (England)","Berkshire","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other","South East (England)","Brighton and Hove","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other","South East (England)","Brighton and Hove","SEO","[c]","[c]","[c]","[c]"
