"Status","Year","Function_of_post","Organisation","Region_london","Responsibility_level_grouped","Headcount","FTE","Mean_salary","Median_salary"
"In post","2023","Communications","HM Prison and Probation Service","London","SEO/HEO","5","5","[c]","[c]"
"In post","2023","Communications","HM Prison and Probation Service","London","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Communications","HM Prison and Probation Service","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Communications","HM Prison and Probation Service","Outside London","SEO/HEO","15","15","43340","44330"
"In post","2023","Communications","HM Prison and Probation Service","Outside London","Unknown","10","10","33370","33340"
"In post","2023","Communications","HM Revenue and Customs (excl. agencies)","London","EO","10","10","[c]","[c]"
"In post","2023","Communications","HM Revenue and Customs (excl. agencies)","London","G6/G7","30","30","68510","65230"
"In post","2023","Communications","HM Revenue and Customs (excl. agencies)","London","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Communications","HM Revenue and Customs (excl. agencies)","London","SEO/HEO","40","40","43680","45560"
"In post","2023","Communications","HM Revenue and Customs (excl. agencies)","Outside London","AA/AO","5","5","[c]","[c]"
"In post","2023","Communications","HM Revenue and Customs (excl. agencies)","Outside London","EO","5","5","[c]","[c]"
"In post","2023","Communications","HM Revenue and Customs (excl. agencies)","Outside London","G6/G7","45","45","61050","57970"
"In post","2023","Communications","HM Revenue and Customs (excl. agencies)","Outside London","SCS level","5","5","[c]","[c]"
"In post","2023","Communications","HM Revenue and Customs (excl. agencies)","Outside London","SEO/HEO","85","85","39600","42140"
"In post","2023","Communications","HM Treasury (excl. agencies)","London","EO","[c]","[c]","[c]","[c]"
"In post","2023","Communications","HM Treasury (excl. agencies)","London","G6/G7","15","10","57380","54440"
"In post","2023","Communications","HM Treasury (excl. agencies)","London","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Communications","HM Treasury (excl. agencies)","London","SEO/HEO","20","20","36190","34380"
"In post","2023","Communications","HM Treasury (excl. agencies)","Outside London","EO","[c]","[c]","[c]","[c]"
"In post","2023","Communications","HM Treasury (excl. agencies)","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Communications","HM Treasury (excl. agencies)","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Communications","Health and Safety Executive","London","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Communications","Health and Safety Executive","Outside London","EO","[c]","[c]","[c]","[c]"
"In post","2023","Communications","Health and Safety Executive","Outside London","G6/G7","10","10","59750","56170"
"In post","2023","Communications","Health and Safety Executive","Outside London","SEO/HEO","35","35","37600","40790"
"In post","2023","Communications","Home Office","London","AA/AO","5","5","[c]","[c]"
"In post","2023","Communications","Home Office","London","EO","[c]","[c]","[c]","[c]"
"In post","2023","Communications","Home Office","London","G6/G7","45","40","63530","59510"
"In post","2023","Communications","Home Office","London","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Communications","Home Office","London","SEO/HEO","55","55","42220","42850"
"In post","2023","Communications","Home Office","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Communications","Home Office","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Communications","Home Office","Outside London","SEO/HEO","10","10","[c]","[c]"
"In post","2023","Communications","Institute for Apprenticeships and Technical Education","London","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Communications","Institute for Apprenticeships and Technical Education","London","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Communications","Institute for Apprenticeships and Technical Education","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","Communications","Institute for Apprenticeships and Technical Education","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Communications","Institute for Apprenticeships and Technical Education","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Communications","Intellectual Property Office","London","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Communications","Intellectual Property Office","London","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Communications","Intellectual Property Office","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","Communications","Intellectual Property Office","Outside London","EO","10","10","27740","28300"
"In post","2023","Communications","Intellectual Property Office","Outside London","G6/G7","10","10","58070","57880"
"In post","2023","Communications","Intellectual Property Office","Outside London","SEO/HEO","15","15","37680","41240"
"In post","2023","Communications","Legal Aid Agency","London","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Communications","Legal Aid Agency","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Communications","Legal Aid Agency","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Communications","Maritime and Coastguard Agency","Outside London","EO","[c]","[c]","[c]","[c]"
"In post","2023","Communications","Maritime and Coastguard Agency","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Communications","Maritime and Coastguard Agency","Outside London","SEO/HEO","10","10","34610","31660"
"In post","2023","Communications","Medicines and Healthcare Products Regulatory Agency","London","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","Communications","Medicines and Healthcare Products Regulatory Agency","London","EO","15","10","28850","28220"
"In post","2023","Communications","Medicines and Healthcare Products Regulatory Agency","London","G6/G7","15","15","60140","54990"
"In post","2023","Communications","Medicines and Healthcare Products Regulatory Agency","London","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Communications","Medicines and Healthcare Products Regulatory Agency","London","SEO/HEO","30","30","39530","41190"
"In post","2023","Communications","Medicines and Healthcare Products Regulatory Agency","Outside London","EO","[c]","[c]","[c]","[c]"
"In post","2023","Communications","Medicines and Healthcare Products Regulatory Agency","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Communications","Medicines and Healthcare Products Regulatory Agency","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Communications","Met Office","London","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Communications","Met Office","Outside London","EO","[c]","[c]","[c]","[c]"
"In post","2023","Communications","Met Office","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Communications","Met Office","Outside London","SEO/HEO","25","25","35660","37420"
"In post","2023","Communications","Ministry of Defence (excl. agencies)","London","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","Communications","Ministry of Defence (excl. agencies)","London","EO","10","10","[c]","[c]"
"In post","2023","Communications","Ministry of Defence (excl. agencies)","London","G6/G7","25","25","64270","63220"
"In post","2023","Communications","Ministry of Defence (excl. agencies)","London","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Communications","Ministry of Defence (excl. agencies)","London","SEO/HEO","70","70","44600","45540"
"In post","2023","Communications","Ministry of Defence (excl. agencies)","Outside London","AA/AO","75","70","22540","22220"
"In post","2023","Communications","Ministry of Defence (excl. agencies)","Outside London","EO","135","130","28280","27470"
"In post","2023","Communications","Ministry of Defence (excl. agencies)","Outside London","G6/G7","30","25","56370","55110"
"In post","2023","Communications","Ministry of Defence (excl. agencies)","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Communications","Ministry of Defence (excl. agencies)","Outside London","SEO/HEO","175","170","37030","35050"
"In post","2023","Communications","Ministry of Defence (excl. agencies)","Overseas","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Communications","Ministry of Justice (excl. agencies)","London","EO","10","10","[c]","[c]"
"In post","2023","Communications","Ministry of Justice (excl. agencies)","London","G6/G7","35","35","60890","58580"
"In post","2023","Communications","Ministry of Justice (excl. agencies)","London","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Communications","Ministry of Justice (excl. agencies)","London","SEO/HEO","85","85","41430","43650"
"In post","2023","Communications","Ministry of Justice (excl. agencies)","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","Communications","Ministry of Justice (excl. agencies)","Outside London","G6/G7","10","10","57020","56480"
"In post","2023","Communications","Ministry of Justice (excl. agencies)","Outside London","SEO/HEO","25","25","36040","37680"
"In post","2023","Communications","National Crime Agency","London","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","Communications","National Crime Agency","London","EO","[c]","[c]","[c]","[c]"
"In post","2023","Communications","National Crime Agency","London","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Communications","National Crime Agency","London","SEO/HEO","10","10","48560","50980"
"In post","2023","Communications","National Crime Agency","Outside London","EO","[c]","[c]","[c]","[c]"
"In post","2023","Communications","National Crime Agency","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Communications","National Crime Agency","Outside London","SEO/HEO","10","10","44100","47380"
"In post","2023","Communications","National Infrastructure Commission","London","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Communications","National Infrastructure Commission","London","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Communications","National Savings and Investments","London","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","Communications","National Savings and Investments","London","EO","[c]","[c]","[c]","[c]"
"In post","2023","Communications","National Savings and Investments","London","G6/G7","10","10","56650","52780"
"In post","2023","Communications","National Savings and Investments","London","SEO/HEO","10","10","[c]","[c]"
"In post","2023","Communications","National Savings and Investments","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Communications","Northern Ireland Office","London","EO","[c]","[c]","[c]","[c]"
"In post","2023","Communications","Northern Ireland Office","London","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Communications","Northern Ireland Office","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Communications","Northern Ireland Office","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Communications","Office for Budget Responsibility","London","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Communications","Office for Standards in Education, Children's Services and Skills","London","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","Communications","Office for Standards in Education, Children's Services and Skills","London","EO","[c]","[c]","[c]","[c]"
"In post","2023","Communications","Office for Standards in Education, Children's Services and Skills","London","G6/G7","5","5","[c]","[c]"
"In post","2023","Communications","Office for Standards in Education, Children's Services and Skills","London","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Communications","Office for Standards in Education, Children's Services and Skills","London","SEO/HEO","15","15","39900","36330"
"In post","2023","Communications","Office for Standards in Education, Children's Services and Skills","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","Communications","Office for Standards in Education, Children's Services and Skills","Outside London","G6/G7","[c]","[c]","[c]","[c]"
