"Status","Year","Function_of_post","Profession_of_post","Region_ITL2","Responsibility_level_ungrouped","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2023","Analysis","Other","Inner London - West","HEO","20","[c]","35190","35410"
"New entrant CS","2023","Analysis","Other","Inner London - West","SEO","5","[c]","[c]","[c]"
"New entrant CS","2023","Analysis","Other","Merseyside","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Analysis","Other","Merseyside","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Analysis","Other","Northumberland, and Tyne and Wear","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Analysis","Other","Northumberland, and Tyne and Wear","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Analysis","Other","Northumberland, and Tyne and Wear","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Analysis","Other","Outer London - South","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Analysis","Other","Shropshire and Staffordshire","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Analysis","Other","South Yorkshire","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Analysis","Other","South Yorkshire","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Analysis","Other","Surrey, East and West Sussex","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Analysis","Other","Surrey, East and West Sussex","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Analysis","Other","Unknown","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Analysis","Other","Unknown","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Analysis","Other","West Central Scotland","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Analysis","Other","West Central Scotland","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Analysis","Other","West Midlands","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Analysis","Other","West Midlands","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Analysis","Other","West Yorkshire","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Analysis","Other","West Yorkshire","HEO","5","[c]","[c]","[c]"
"New entrant CS","2023","Analysis","Other","West Yorkshire","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Analysis","Policy","Greater Manchester","HEO","5","[c]","[c]","[c]"
"New entrant CS","2023","Analysis","Policy","Inner London - West","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Analysis","Policy","Inner London - West","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Analysis","Policy","Inner London - West","HEO","5","[c]","[c]","[c]"
"New entrant CS","2023","Analysis","Policy","Inner London - West","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Analysis","Policy","Northumberland, and Tyne and Wear","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Analysis","Policy","South Yorkshire","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Analysis","Policy","South Yorkshire","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Analysis","Policy","West Midlands","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Analysis","Project Delivery","Inner London - West","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Analysis","Science and Engineering","Devon","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Analysis","Science and Engineering","Dorset and Somerset","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Analysis","Science and Engineering","Dorset and Somerset","EO","5","[c]","[c]","[c]"
"New entrant CS","2023","Analysis","Science and Engineering","Dorset and Somerset","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Analysis","Science and Engineering","Dorset and Somerset","HEO","5","[c]","[c]","[c]"
"New entrant CS","2023","Analysis","Science and Engineering","Dorset and Somerset","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Analysis","Science and Engineering","East Anglia","AO","10","[c]","[c]","[c]"
"New entrant CS","2023","Analysis","Science and Engineering","East Anglia","EO","5","[c]","[c]","[c]"
"New entrant CS","2023","Analysis","Science and Engineering","East Anglia","HEO","10","[c]","30530","30350"
"New entrant CS","2023","Analysis","Science and Engineering","East Anglia","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Analysis","Science and Engineering","Gloucestershire, Wiltshire and Bath/Bristol area","AA","10","[c]","19280","19280"
"New entrant CS","2023","Analysis","Science and Engineering","Gloucestershire, Wiltshire and Bath/Bristol area","AO","15","[c]","23340","23340"
"New entrant CS","2023","Analysis","Science and Engineering","Gloucestershire, Wiltshire and Bath/Bristol area","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Analysis","Science and Engineering","Gloucestershire, Wiltshire and Bath/Bristol area","G7","5","[c]","[c]","[c]"
"New entrant CS","2023","Analysis","Science and Engineering","Gloucestershire, Wiltshire and Bath/Bristol area","HEO","40","[c]","27850","27330"
"New entrant CS","2023","Analysis","Science and Engineering","Gloucestershire, Wiltshire and Bath/Bristol area","SEO","15","[c]","39400","39890"
"New entrant CS","2023","Analysis","Science and Engineering","Hampshire and Isle of Wight","AA","5","[c]","[c]","[c]"
"New entrant CS","2023","Analysis","Science and Engineering","Hampshire and Isle of Wight","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Analysis","Science and Engineering","Hampshire and Isle of Wight","HEO","25","[c]","29150","30650"
"New entrant CS","2023","Analysis","Science and Engineering","Hampshire and Isle of Wight","SEO","10","[c]","38110","39890"
"New entrant CS","2023","Analysis","Science and Engineering","Merseyside","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Analysis","Science and Engineering","Merseyside","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Analysis","Science and Engineering","Merseyside","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Analysis","Science and Engineering","West Yorkshire","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Analysis","Social Research","Derbyshire and Nottinghamshire","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Analysis","Social Research","East Anglia","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Analysis","Social Research","East Wales","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Analysis","Social Research","East Wales","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Analysis","Social Research","East Wales","HEO","20","[c]","31560","31560"
"New entrant CS","2023","Analysis","Social Research","East Wales","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Analysis","Social Research","Gloucestershire, Wiltshire and Bath/Bristol area","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Analysis","Social Research","Gloucestershire, Wiltshire and Bath/Bristol area","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Analysis","Social Research","Gloucestershire, Wiltshire and Bath/Bristol area","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Analysis","Social Research","Gloucestershire, Wiltshire and Bath/Bristol area","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Analysis","Social Research","Greater Manchester","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Analysis","Social Research","Greater Manchester","HEO","5","[c]","[c]","[c]"
"New entrant CS","2023","Analysis","Social Research","Greater Manchester","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Analysis","Social Research","Hampshire and Isle of Wight","HEO","20","[c]","31590","31560"
"New entrant CS","2023","Analysis","Social Research","Hampshire and Isle of Wight","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Analysis","Social Research","Inner London - East","HEO","15","[c]","36950","36030"
"New entrant CS","2023","Analysis","Social Research","Inner London - East","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Analysis","Social Research","Inner London - West","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Analysis","Social Research","Inner London - West","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Analysis","Social Research","Inner London - West","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Analysis","Social Research","Inner London - West","HEO","35","[c]","33470","36000"
"New entrant CS","2023","Analysis","Social Research","Inner London - West","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Analysis","Social Research","Inner London - West","SEO","15","[c]","43460","43650"
"New entrant CS","2023","Analysis","Social Research","Merseyside","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Analysis","Social Research","Northern Ireland","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Analysis","Social Research","Northumberland, and Tyne and Wear","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Analysis","Social Research","Northumberland, and Tyne and Wear","HEO","5","[c]","[c]","[c]"
"New entrant CS","2023","Analysis","Social Research","Northumberland, and Tyne and Wear","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Analysis","Social Research","Outer London - South","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Analysis","Social Research","South Yorkshire","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Analysis","Social Research","South Yorkshire","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Analysis","Social Research","Tees Valley and Durham","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Analysis","Social Research","Tees Valley and Durham","HEO","15","[c]","31670","31560"
"New entrant CS","2023","Analysis","Social Research","Tees Valley and Durham","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Analysis","Social Research","West Midlands","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Analysis","Social Research","West Midlands","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Analysis","Social Research","West Midlands","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Analysis","Social Research","West Yorkshire","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Analysis","Social Research","West Yorkshire","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Analysis","Social Research","West Yorkshire","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Analysis","Social Research","West Yorkshire","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Analysis","Statistics","Berkshire, Buckinghamshire and Oxfordshire","AA","10","[c]","[c]","[c]"
"New entrant CS","2023","Analysis","Statistics","Berkshire, Buckinghamshire and Oxfordshire","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Analysis","Statistics","Berkshire, Buckinghamshire and Oxfordshire","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Analysis","Statistics","Derbyshire and Nottinghamshire","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Analysis","Statistics","East Anglia","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Analysis","Statistics","East Wales","AO","5","[c]","[c]","[c]"
"New entrant CS","2023","Analysis","Statistics","East Wales","EO","5","[c]","[c]","[c]"
"New entrant CS","2023","Analysis","Statistics","East Wales","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Analysis","Statistics","East Wales","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Analysis","Statistics","East Wales","HEO","15","[c]","31830","31560"
"New entrant CS","2023","Analysis","Statistics","East Wales","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Analysis","Statistics","Eastern Scotland","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Analysis","Statistics","Eastern Scotland","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Analysis","Statistics","Gloucestershire, Wiltshire and Bath/Bristol area","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Analysis","Statistics","Gloucestershire, Wiltshire and Bath/Bristol area","EO","10","[c]","[c]","[c]"
"New entrant CS","2023","Analysis","Statistics","Gloucestershire, Wiltshire and Bath/Bristol area","HEO","15","[c]","32180","32800"
"New entrant CS","2023","Analysis","Statistics","Gloucestershire, Wiltshire and Bath/Bristol area","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Analysis","Statistics","Greater Manchester","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Analysis","Statistics","Greater Manchester","HEO","10","[c]","[c]","[c]"
"New entrant CS","2023","Analysis","Statistics","Greater Manchester","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Analysis","Statistics","Hampshire and Isle of Wight","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Analysis","Statistics","Hampshire and Isle of Wight","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Analysis","Statistics","Hampshire and Isle of Wight","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Analysis","Statistics","Hampshire and Isle of Wight","HEO","10","[c]","32600","32040"
"New entrant CS","2023","Analysis","Statistics","Hampshire and Isle of Wight","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Analysis","Statistics","Hampshire and Isle of Wight","SEO","10","[c]","[c]","[c]"
"New entrant CS","2023","Analysis","Statistics","Inner London - East","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Analysis","Statistics","Inner London - East","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Analysis","Statistics","Inner London - East","HEO","5","[c]","[c]","[c]"
"New entrant CS","2023","Analysis","Statistics","Inner London - West","AA","20","[c]","23450","23500"
"New entrant CS","2023","Analysis","Statistics","Inner London - West","AO","20","[c]","26020","26870"
"New entrant CS","2023","Analysis","Statistics","Inner London - West","EO","20","[c]","29920","30340"
"New entrant CS","2023","Analysis","Statistics","Inner London - West","HEO","70","[c]","33400","33880"
"New entrant CS","2023","Analysis","Statistics","Inner London - West","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Analysis","Statistics","Inner London - West","SEO","5","[c]","[c]","[c]"
"New entrant CS","2023","Analysis","Statistics","Lincolnshire","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Analysis","Statistics","Merseyside","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Analysis","Statistics","Merseyside","HEO","10","[c]","33240","34400"
"New entrant CS","2023","Analysis","Statistics","Merseyside","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Analysis","Statistics","North Yorkshire","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Analysis","Statistics","Northern Ireland","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Analysis","Statistics","Northumberland, and Tyne and Wear","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Analysis","Statistics","Northumberland, and Tyne and Wear","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Analysis","Statistics","Outer London - South","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Analysis","Statistics","Outer London - South","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Analysis","Statistics","Outer London - South","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Analysis","Statistics","Shropshire and Staffordshire","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Analysis","Statistics","South Yorkshire","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Analysis","Statistics","South Yorkshire","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Analysis","Statistics","South Yorkshire","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Analysis","Statistics","Tees Valley and Durham","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Analysis","Statistics","Tees Valley and Durham","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Analysis","Statistics","Tees Valley and Durham","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Analysis","Statistics","Tees Valley and Durham","HEO","5","[c]","[c]","[c]"
"New entrant CS","2023","Analysis","Statistics","Unknown","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Analysis","Statistics","West Central Scotland","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Analysis","Statistics","West Central Scotland","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Analysis","Statistics","West Midlands","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Analysis","Statistics","West Midlands","EO","5","[c]","[c]","[c]"
"New entrant CS","2023","Analysis","Statistics","West Midlands","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Analysis","Statistics","West Midlands","HEO","5","[c]","[c]","[c]"
"New entrant CS","2023","Analysis","Statistics","West Midlands","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Analysis","Statistics","West Yorkshire","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Analysis","Statistics","West Yorkshire","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Analysis","Unknown","Greater Manchester","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Analysis","Unknown","Inner London - East","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Analysis","Unknown","Inner London - East","EO","10","[c]","[c]","[c]"
"New entrant CS","2023","Analysis","Unknown","Inner London - East","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Analysis","Unknown","Inner London - East","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Analysis","Unknown","Inner London - East","HEO","10","[c]","[c]","[c]"
"New entrant CS","2023","Analysis","Unknown","Inner London - East","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Analysis","Unknown","Inner London - West","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Analysis","Unknown","West Central Scotland","EO","5","[c]","[c]","[c]"
"New entrant CS","2023","Analysis","Unknown","West Central Scotland","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Analysis","Unknown","West Central Scotland","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Analysis","Unknown","West Central Scotland","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Analysis","Unknown","West Central Scotland","SEO","5","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","Commercial","Bedfordshire and Hertfordshire","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","Commercial","Bedfordshire and Hertfordshire","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","Commercial","Bedfordshire and Hertfordshire","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","Commercial","Berkshire, Buckinghamshire and Oxfordshire","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","Commercial","Berkshire, Buckinghamshire and Oxfordshire","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","Commercial","Berkshire, Buckinghamshire and Oxfordshire","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","Commercial","Cheshire","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","Commercial","Cheshire","HEO","5","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","Commercial","Cheshire","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","Commercial","Cumbria","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","Commercial","Derbyshire and Nottinghamshire","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","Commercial","Derbyshire and Nottinghamshire","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","Commercial","Derbyshire and Nottinghamshire","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","Commercial","Derbyshire and Nottinghamshire","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","Commercial","Derbyshire and Nottinghamshire","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","Commercial","Devon","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","Commercial","Devon","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","Commercial","Devon","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","Commercial","Devon","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","Commercial","Devon","SEO","5","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","Commercial","Devon","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","Commercial","Dorset and Somerset","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","Commercial","Dorset and Somerset","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","Commercial","Dorset and Somerset","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","Commercial","Dorset and Somerset","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","Commercial","East Anglia","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","Commercial","East Anglia","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","Commercial","East Anglia","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","Commercial","East Anglia","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","Commercial","East Anglia","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","Commercial","East Wales","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","Commercial","East Wales","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","Commercial","East Wales","HEO","5","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","Commercial","East Wales","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","Commercial","Eastern Scotland","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","Commercial","Eastern Scotland","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","Commercial","Eastern Scotland","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","Commercial","Eastern Scotland","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","Commercial","Eastern Scotland","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","Commercial","Gloucestershire, Wiltshire and Bath/Bristol area","AO","55","[c]","22470","21600"
"New entrant CS","2023","Commercial","Commercial","Gloucestershire, Wiltshire and Bath/Bristol area","EO","30","[c]","26720","27080"
"New entrant CS","2023","Commercial","Commercial","Gloucestershire, Wiltshire and Bath/Bristol area","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","Commercial","Gloucestershire, Wiltshire and Bath/Bristol area","G7","10","[c]","59760","55500"
"New entrant CS","2023","Commercial","Commercial","Gloucestershire, Wiltshire and Bath/Bristol area","HEO","55","[c]","32780","32500"
"New entrant CS","2023","Commercial","Commercial","Gloucestershire, Wiltshire and Bath/Bristol area","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","Commercial","Gloucestershire, Wiltshire and Bath/Bristol area","SEO","30","[c]","42640","43400"
"New entrant CS","2023","Commercial","Commercial","Gloucestershire, Wiltshire and Bath/Bristol area","Unknown","15","[c]","34440","27470"
"New entrant CS","2023","Commercial","Commercial","Greater Manchester","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","Commercial","Greater Manchester","EO","5","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","Commercial","Greater Manchester","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","Commercial","Greater Manchester","G7","5","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","Commercial","Greater Manchester","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","Commercial","Greater Manchester","SEO","10","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","Commercial","Hampshire and Isle of Wight","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","Commercial","Hampshire and Isle of Wight","EO","15","[c]","26230","27080"
"New entrant CS","2023","Commercial","Commercial","Hampshire and Isle of Wight","HEO","10","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","Commercial","Hampshire and Isle of Wight","SEO","5","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","Commercial","Inner London - East","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","Commercial","Inner London - East","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","Commercial","Inner London - East","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","Commercial","Inner London - East","HEO","15","[c]","31610","33500"
"New entrant CS","2023","Commercial","Commercial","Inner London - East","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","Commercial","Inner London - West","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","Commercial","Inner London - West","EO","10","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","Commercial","Inner London - West","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","Commercial","Inner London - West","G7","5","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","Commercial","Inner London - West","HEO","35","[c]","31980","28840"
"New entrant CS","2023","Commercial","Commercial","Inner London - West","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","Commercial","Inner London - West","SEO","10","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","Commercial","Inner London - West","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","Commercial","Kent","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","Commercial","Lancashire","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","Commercial","Leicestershire, Rutland and Northamptonshire","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","Commercial","Lincolnshire","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","Commercial","Merseyside","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","Commercial","Merseyside","HEO","10","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","Commercial","Merseyside","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","Commercial","North Eastern Scotland","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","Commercial","North Yorkshire","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","Commercial","North Yorkshire","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","Commercial","North Yorkshire","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","Commercial","North Yorkshire","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","Commercial","North Yorkshire","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","Commercial","Northern Ireland","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","Commercial","Northern Ireland","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","Commercial","Northumberland, and Tyne and Wear","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","Commercial","Northumberland, and Tyne and Wear","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","Commercial","Northumberland, and Tyne and Wear","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","Commercial","Outer London - East and North East","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","Commercial","Outer London - East and North East","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","Commercial","Outer London - South","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","Commercial","Outer London - South","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","Commercial","Outer London - South","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","Commercial","Outer London - South","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","Commercial","Outer London - South","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","Commercial","Outer London - West and North West","AO","5","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","Commercial","Outer London - West and North West","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","Commercial","Outer London - West and North West","SEO","[c]","[c]","[c]","[c]"
