"Status","Year","Function_of_post","Region_ITL1","Region_ITL3","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2023","Grants Management","South West (England)","Devon CC","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Grants Management","South West (England)","Devon CC","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2023","Grants Management","South West (England)","Somerset CC","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Grants Management","South West (England)","Somerset CC","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Grants Management","South West (England)","Somerset CC","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Grants Management","Wales","Gwynedd","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Grants Management","Wales","Gwynedd","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Grants Management","West Midlands (England)","Shropshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Grants Management","West Midlands (England)","Shropshire","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Grants Management","West Midlands (England)","Worcestershire CC","Heterosexual / straight","20","[c]","[c]","[c]"
"New entrant CS","2023","Grants Management","West Midlands (England)","Worcestershire CC","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Grants Management","West Midlands (England)","Worcestershire CC","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Grants Management","West Midlands (England)","Worcestershire CC","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Grants Management","Yorkshire and The Humber","Leeds","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2023","Grants Management","Yorkshire and The Humber","Leeds","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Grants Management","Yorkshire and The Humber","Leeds","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Grants Management","Yorkshire and The Humber","Leeds","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2023","Grants Management","Yorkshire and The Humber","North Yorkshire CC","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Grants Management","Yorkshire and The Humber","North Yorkshire CC","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Grants Management","Yorkshire and The Humber","York","Heterosexual / straight","30","[c]","[c]","[c]"
"New entrant CS","2023","Grants Management","Yorkshire and The Humber","York","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2023","Grants Management","Yorkshire and The Humber","York","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2023","Grants Management","Yorkshire and The Humber","York","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","East Midlands (England)","Leicester","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","East Midlands (England)","Leicester","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","East Midlands (England)","Leicestershire CC and Rutland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","East Midlands (England)","Leicestershire CC and Rutland","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","East Midlands (England)","Lincolnshire CC","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","East Midlands (England)","Lincolnshire CC","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","East Midlands (England)","Lincolnshire CC","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","East Midlands (England)","Lincolnshire CC","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","East Midlands (England)","North Nottinghamshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","East Midlands (England)","North Nottinghamshire","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","East Midlands (England)","Nottingham","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","East Midlands (England)","Nottingham","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","East Midlands (England)","Nottingham","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","East Midlands (England)","South Nottinghamshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","East Midlands (England)","South Nottinghamshire","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","East of England","Cambridgeshire CC","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","East of England","Cambridgeshire CC","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","East of England","Cambridgeshire CC","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","East of England","Cambridgeshire CC","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","East of England","Central Bedfordshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","East of England","Central Bedfordshire","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","East of England","Essex Haven Gateway","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","East of England","Essex Haven Gateway","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","East of England","Essex Haven Gateway","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","East of England","Heart of Essex","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","East of England","Heart of Essex","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","East of England","Hertfordshire CC","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","East of England","Hertfordshire CC","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","East of England","Hertfordshire CC","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","East of England","Hertfordshire CC","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","East of England","North and West Norfolk","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","East of England","North and West Norfolk","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","East of England","North and West Norfolk","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","East of England","Norwich and East Norfolk","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","East of England","Norwich and East Norfolk","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","East of England","Norwich and East Norfolk","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","East of England","Peterborough","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","East of England","Peterborough","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","East of England","Southend-on-Sea","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","East of England","Southend-on-Sea","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","East of England","Suffolk CC","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","East of England","Suffolk CC","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","East of England","Suffolk CC","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","London","Bexley and Greenwich","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","London","Bexley and Greenwich","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","London","Bexley and Greenwich","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","London","Bromley","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","London","Bromley","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","London","Camden and City of London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","London","Camden and City of London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","London","Camden and City of London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","London","Croydon","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","London","Croydon","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","London","Croydon","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","London","Ealing","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","London","Ealing","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","London","Ealing","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","London","Hackney and Newham","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","London","Hackney and Newham","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","London","Hackney and Newham","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","London","Haringey and Islington","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","London","Haringey and Islington","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","London","Haringey and Islington","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","London","Harrow and Hillingdon","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","London","Harrow and Hillingdon","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","London","Harrow and Hillingdon","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","London","Hounslow and Richmond upon Thames","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","London","Hounslow and Richmond upon Thames","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","London","Lambeth","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","London","Lambeth","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","London","Lambeth","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","London","Lewisham and Southwark","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","London","Lewisham and Southwark","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","London","Lewisham and Southwark","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","London","Merton, Kingston upon Thames and Sutton","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","London","Merton, Kingston upon Thames and Sutton","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","London","Redbridge and Waltham Forest","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","London","Redbridge and Waltham Forest","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","London","Redbridge and Waltham Forest","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","London","Tower Hamlets","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","London","Tower Hamlets","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","London","Tower Hamlets","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","London","Tower Hamlets","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","London","Wandsworth","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","London","Wandsworth","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","London","Westminster","Heterosexual / straight","75","[c]","34370","30590"
"New entrant CS","2023","Human Resources","London","Westminster","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","London","Westminster","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","London","Westminster","Unknown","30","[c]","36860","33390"
"New entrant CS","2023","Human Resources","North East (England)","Darlington","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","North East (England)","Darlington","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","North East (England)","Darlington","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","North East (England)","Darlington","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","North East (England)","Durham","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","North East (England)","Durham","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","North East (England)","Durham","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","North East (England)","Northumberland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","North East (England)","Northumberland","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","North East (England)","South Teesside","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","North East (England)","South Teesside","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","North East (England)","Tyneside","Heterosexual / straight","20","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","North East (England)","Tyneside","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","North East (England)","Tyneside","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","North East (England)","Tyneside","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","North West (England)","Blackpool","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","North West (England)","Blackpool","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","North West (England)","Cheshire East","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","North West (England)","Cheshire East","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","North West (England)","Cheshire East","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","North West (England)","Cheshire East","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","North West (England)","Cheshire West and Chester","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","North West (England)","Cheshire West and Chester","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","North West (England)","East Lancashire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","North West (England)","East Lancashire","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","North West (England)","East Lancashire","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","North West (England)","Greater Manchester North East","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","North West (England)","Greater Manchester North East","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","North West (England)","Greater Manchester North West","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","North West (England)","Greater Manchester North West","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","North West (England)","Greater Manchester South East","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","North West (England)","Greater Manchester South East","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","North West (England)","Greater Manchester South West","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","North West (England)","Greater Manchester South West","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","North West (England)","Greater Manchester South West","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","North West (England)","Lancaster and Wyre","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","North West (England)","Lancaster and Wyre","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","North West (England)","Lancaster and Wyre","Unknown","20","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","North West (England)","Liverpool","Heterosexual / straight","20","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","North West (England)","Liverpool","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","North West (England)","Liverpool","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","North West (England)","Manchester","Heterosexual / straight","25","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","North West (England)","Manchester","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","North West (England)","Manchester","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","North West (England)","Mid Lancashire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","North West (England)","Mid Lancashire","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","North West (England)","Mid Lancashire","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","North West (England)","Sefton","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","North West (England)","Sefton","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","North West (England)","Sefton","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","North West (England)","Warrington","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","North West (England)","Warrington","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","North West (England)","Warrington","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","North West (England)","Wirral","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","North West (England)","Wirral","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Northern Ireland","Belfast","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Northern Ireland","Belfast","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Northern Ireland","Belfast","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Northern Ireland","Belfast","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Northern Ireland","Mid and East Antrim","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Northern Ireland","Mid and East Antrim","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Overseas","Overseas","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Overseas","Overseas","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Overseas","Overseas","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Overseas","Overseas","Unknown","20","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Scotland","City of Edinburgh","Heterosexual / straight","20","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Scotland","City of Edinburgh","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Scotland","City of Edinburgh","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Scotland","City of Edinburgh","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Scotland","Clackmannanshire and Fife","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Scotland","Clackmannanshire and Fife","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Scotland","Clackmannanshire and Fife","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Scotland","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Scotland","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Scotland","Falkirk","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Scotland","Falkirk","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Scotland","Falkirk","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Scotland","Glasgow City","Heterosexual / straight","30","[c]","32940","32140"
"New entrant CS","2023","Human Resources","Scotland","Glasgow City","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Scotland","Glasgow City","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Scotland","Glasgow City","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Scotland","Inverclyde, East Renfrewshire, and Renfrewshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Scotland","Inverclyde, East Renfrewshire, and Renfrewshire","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Scotland","Inverclyde, East Renfrewshire, and Renfrewshire","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Scotland","Inverness and Nairn, Moray, and Badenoch and Strathspey","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Scotland","Inverness and Nairn, Moray, and Badenoch and Strathspey","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Scotland","Perth and Kinross, and Stirling","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Scotland","Perth and Kinross, and Stirling","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Scotland","Perth and Kinross, and Stirling","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","South East (England)","Berkshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","South East (England)","Berkshire","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","South East (England)","Berkshire","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","South East (England)","Brighton and Hove","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","South East (England)","Brighton and Hove","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","South East (England)","Brighton and Hove","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","South East (England)","Buckinghamshire","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","South East (England)","Buckinghamshire","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","South East (England)","Buckinghamshire","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","South East (England)","Central Hampshire","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","South East (England)","Central Hampshire","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","South East (England)","Central Hampshire","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","South East (England)","Central Hampshire","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","South East (England)","East Surrey","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","South East (England)","East Surrey","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","South East (England)","Medway","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","South East (England)","Medway","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","South East (England)","Mid Kent","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","South East (England)","Mid Kent","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","South East (England)","Mid Kent","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","South East (England)","Milton Keynes","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","South East (England)","Milton Keynes","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","South East (England)","Milton Keynes","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","South East (England)","North Hampshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","South East (England)","North Hampshire","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","South East (England)","North Hampshire","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","South East (England)","Oxfordshire CC","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","South East (England)","Oxfordshire CC","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","South East (England)","Oxfordshire CC","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","South East (England)","Portsmouth","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","South East (England)","Portsmouth","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","South East (England)","Portsmouth","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","South East (England)","Portsmouth","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","South East (England)","South Hampshire","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","South East (England)","South Hampshire","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","South East (England)","South Hampshire","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","South East (England)","South Hampshire","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","South East (England)","Southampton","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","South East (England)","Southampton","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","South East (England)","Southampton","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","South East (England)","West Surrey","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","South East (England)","West Surrey","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","South East (England)","West Surrey","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","South East (England)","West Sussex (South West)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","South East (England)","West Sussex (South West)","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","South West (England)","Bath and North East Somerset, North Somerset and South Gloucestershire","Heterosexual / straight","50","[c]","30670","30740"
"New entrant CS","2023","Human Resources","South West (England)","Bath and North East Somerset, North Somerset and South Gloucestershire","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","South West (England)","Bath and North East Somerset, North Somerset and South Gloucestershire","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","South West (England)","Bath and North East Somerset, North Somerset and South Gloucestershire","Unknown","25","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","South West (England)","Bournemouth, Christchurch and Poole","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","South West (England)","Bournemouth, Christchurch and Poole","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","South West (England)","Bristol, City of","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","South West (England)","Bristol, City of","LGBO","[c]","[c]","[c]","[c]"
