"Status","Year","Region_ITL2","Responsibility_level_grouped","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2023","Dorset and Somerset","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Dorset and Somerset","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Dorset and Somerset","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","East Anglia","AA/AO","Heterosexual / straight","30","[c]","[c]","[c]"
"Leaver Dept.","2023","East Anglia","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","East Anglia","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","East Anglia","AA/AO","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2023","East Anglia","EO","Heterosexual / straight","50","[c]","27440","28120"
"Leaver Dept.","2023","East Anglia","EO","LGBO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","East Anglia","EO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","East Anglia","EO","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2023","East Anglia","G6/G7","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver Dept.","2023","East Anglia","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","East Anglia","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","East Anglia","SEO/HEO","Heterosexual / straight","35","[c]","[c]","[c]"
"Leaver Dept.","2023","East Anglia","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","East Anglia","SEO/HEO","Undeclared","5","[c]","[c]","[c]"
"Leaver Dept.","2023","East Anglia","SEO/HEO","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2023","East Anglia","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","East Anglia","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","East Anglia","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","East Wales","AA/AO","Heterosexual / straight","50","[c]","21850","21690"
"Leaver Dept.","2023","East Wales","AA/AO","LGBO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","East Wales","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","East Wales","AA/AO","Unknown","40","[c]","[c]","[c]"
"Leaver Dept.","2023","East Wales","EO","Heterosexual / straight","75","[c]","26800","26820"
"Leaver Dept.","2023","East Wales","EO","LGBO","10","[c]","[c]","[c]"
"Leaver Dept.","2023","East Wales","EO","Undeclared","5","[c]","[c]","[c]"
"Leaver Dept.","2023","East Wales","EO","Unknown","35","[c]","[c]","[c]"
"Leaver Dept.","2023","East Wales","G6/G7","Heterosexual / straight","45","[c]","55340","53460"
"Leaver Dept.","2023","East Wales","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","East Wales","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","East Wales","G6/G7","Unknown","15","[c]","[c]","[c]"
"Leaver Dept.","2023","East Wales","SCS level","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver Dept.","2023","East Wales","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","East Wales","SEO/HEO","Heterosexual / straight","130","[c]","36590","37430"
"Leaver Dept.","2023","East Wales","SEO/HEO","LGBO","15","[c]","[c]","[c]"
"Leaver Dept.","2023","East Wales","SEO/HEO","Undeclared","10","[c]","[c]","[c]"
"Leaver Dept.","2023","East Wales","SEO/HEO","Unknown","60","[c]","34350","32000"
"Leaver Dept.","2023","East Wales","Unknown","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver Dept.","2023","East Wales","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","East Wales","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","East Yorkshire and Northern Lincolnshire","AA/AO","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver Dept.","2023","East Yorkshire and Northern Lincolnshire","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","East Yorkshire and Northern Lincolnshire","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","East Yorkshire and Northern Lincolnshire","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","East Yorkshire and Northern Lincolnshire","EO","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver Dept.","2023","East Yorkshire and Northern Lincolnshire","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","East Yorkshire and Northern Lincolnshire","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","East Yorkshire and Northern Lincolnshire","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","East Yorkshire and Northern Lincolnshire","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","East Yorkshire and Northern Lincolnshire","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","East Yorkshire and Northern Lincolnshire","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","East Yorkshire and Northern Lincolnshire","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","East Yorkshire and Northern Lincolnshire","SEO/HEO","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver Dept.","2023","East Yorkshire and Northern Lincolnshire","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","East Yorkshire and Northern Lincolnshire","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","East Yorkshire and Northern Lincolnshire","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","East Yorkshire and Northern Lincolnshire","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","East Yorkshire and Northern Lincolnshire","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Eastern Scotland","AA/AO","Heterosexual / straight","80","[c]","21730","21690"
"Leaver Dept.","2023","Eastern Scotland","AA/AO","LGBO","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Eastern Scotland","AA/AO","Undeclared","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Eastern Scotland","AA/AO","Unknown","65","[c]","[c]","[c]"
"Leaver Dept.","2023","Eastern Scotland","EO","Heterosexual / straight","90","[c]","28090","27570"
"Leaver Dept.","2023","Eastern Scotland","EO","LGBO","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Eastern Scotland","EO","Undeclared","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Eastern Scotland","EO","Unknown","30","[c]","[c]","[c]"
"Leaver Dept.","2023","Eastern Scotland","G6/G7","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver Dept.","2023","Eastern Scotland","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Eastern Scotland","G6/G7","Unknown","25","[c]","[c]","[c]"
"Leaver Dept.","2023","Eastern Scotland","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Eastern Scotland","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Eastern Scotland","SEO/HEO","Heterosexual / straight","45","[c]","39860","39000"
"Leaver Dept.","2023","Eastern Scotland","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Eastern Scotland","SEO/HEO","Undeclared","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Eastern Scotland","SEO/HEO","Unknown","30","[c]","[c]","[c]"
"Leaver Dept.","2023","Essex","AA/AO","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Essex","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Essex","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Essex","EO","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Essex","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Essex","EO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Essex","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Essex","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Essex","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Essex","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Essex","SEO/HEO","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Essex","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Essex","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Essex","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Essex","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Gloucestershire, Wiltshire and Bath/Bristol area","AA/AO","Heterosexual / straight","40","[c]","22060","21780"
"Leaver Dept.","2023","Gloucestershire, Wiltshire and Bath/Bristol area","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Gloucestershire, Wiltshire and Bath/Bristol area","AA/AO","Undeclared","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Gloucestershire, Wiltshire and Bath/Bristol area","AA/AO","Unknown","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Gloucestershire, Wiltshire and Bath/Bristol area","EO","Heterosexual / straight","50","[c]","27350","27570"
"Leaver Dept.","2023","Gloucestershire, Wiltshire and Bath/Bristol area","EO","LGBO","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Gloucestershire, Wiltshire and Bath/Bristol area","EO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Gloucestershire, Wiltshire and Bath/Bristol area","EO","Unknown","20","[c]","[c]","[c]"
"Leaver Dept.","2023","Gloucestershire, Wiltshire and Bath/Bristol area","G6/G7","Heterosexual / straight","70","[c]","57430","55640"
"Leaver Dept.","2023","Gloucestershire, Wiltshire and Bath/Bristol area","G6/G7","LGBO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Gloucestershire, Wiltshire and Bath/Bristol area","G6/G7","Undeclared","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Gloucestershire, Wiltshire and Bath/Bristol area","G6/G7","Unknown","35","[c]","[c]","[c]"
"Leaver Dept.","2023","Gloucestershire, Wiltshire and Bath/Bristol area","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Gloucestershire, Wiltshire and Bath/Bristol area","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Gloucestershire, Wiltshire and Bath/Bristol area","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Gloucestershire, Wiltshire and Bath/Bristol area","SEO/HEO","Heterosexual / straight","165","[c]","37400","36170"
"Leaver Dept.","2023","Gloucestershire, Wiltshire and Bath/Bristol area","SEO/HEO","LGBO","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Gloucestershire, Wiltshire and Bath/Bristol area","SEO/HEO","Undeclared","20","[c]","[c]","[c]"
"Leaver Dept.","2023","Gloucestershire, Wiltshire and Bath/Bristol area","SEO/HEO","Unknown","55","[c]","34830","33610"
"Leaver Dept.","2023","Gloucestershire, Wiltshire and Bath/Bristol area","Unknown","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Gloucestershire, Wiltshire and Bath/Bristol area","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Gloucestershire, Wiltshire and Bath/Bristol area","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Gloucestershire, Wiltshire and Bath/Bristol area","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Greater Manchester","AA/AO","Heterosexual / straight","70","[c]","21560","21780"
"Leaver Dept.","2023","Greater Manchester","AA/AO","LGBO","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Greater Manchester","AA/AO","Undeclared","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Greater Manchester","AA/AO","Unknown","75","[c]","[c]","[c]"
"Leaver Dept.","2023","Greater Manchester","EO","Heterosexual / straight","130","[c]","27220","27570"
"Leaver Dept.","2023","Greater Manchester","EO","LGBO","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Greater Manchester","EO","Undeclared","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Greater Manchester","EO","Unknown","50","[c]","[c]","[c]"
"Leaver Dept.","2023","Greater Manchester","G6/G7","Heterosexual / straight","55","[c]","55950","52750"
"Leaver Dept.","2023","Greater Manchester","G6/G7","LGBO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Greater Manchester","G6/G7","Undeclared","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Greater Manchester","G6/G7","Unknown","25","[c]","[c]","[c]"
"Leaver Dept.","2023","Greater Manchester","SCS level","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Greater Manchester","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Greater Manchester","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Greater Manchester","SEO/HEO","Heterosexual / straight","140","[c]","35150","34420"
"Leaver Dept.","2023","Greater Manchester","SEO/HEO","LGBO","20","[c]","[c]","[c]"
"Leaver Dept.","2023","Greater Manchester","SEO/HEO","Undeclared","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Greater Manchester","SEO/HEO","Unknown","90","[c]","33370","32000"
"Leaver Dept.","2023","Greater Manchester","Unknown","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Greater Manchester","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Greater Manchester","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Greater Manchester","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Hampshire and Isle of Wight","AA/AO","Heterosexual / straight","40","[c]","21840","21200"
"Leaver Dept.","2023","Hampshire and Isle of Wight","AA/AO","LGBO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Hampshire and Isle of Wight","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Hampshire and Isle of Wight","AA/AO","Unknown","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Hampshire and Isle of Wight","EO","Heterosexual / straight","25","[c]","[c]","[c]"
"Leaver Dept.","2023","Hampshire and Isle of Wight","EO","LGBO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Hampshire and Isle of Wight","EO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Hampshire and Isle of Wight","EO","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Hampshire and Isle of Wight","G6/G7","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Hampshire and Isle of Wight","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Hampshire and Isle of Wight","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Hampshire and Isle of Wight","G6/G7","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Hampshire and Isle of Wight","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Hampshire and Isle of Wight","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Hampshire and Isle of Wight","SEO/HEO","Heterosexual / straight","65","[c]","35500","34300"
"Leaver Dept.","2023","Hampshire and Isle of Wight","SEO/HEO","LGBO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Hampshire and Isle of Wight","SEO/HEO","Undeclared","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Hampshire and Isle of Wight","SEO/HEO","Unknown","25","[c]","[c]","[c]"
"Leaver Dept.","2023","Hampshire and Isle of Wight","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Hampshire and Isle of Wight","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Herefordshire, Worcestershire and Warwickshire","AA/AO","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Herefordshire, Worcestershire and Warwickshire","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Herefordshire, Worcestershire and Warwickshire","AA/AO","Undeclared","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Herefordshire, Worcestershire and Warwickshire","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Herefordshire, Worcestershire and Warwickshire","EO","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Herefordshire, Worcestershire and Warwickshire","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Herefordshire, Worcestershire and Warwickshire","EO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Herefordshire, Worcestershire and Warwickshire","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Herefordshire, Worcestershire and Warwickshire","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Herefordshire, Worcestershire and Warwickshire","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Herefordshire, Worcestershire and Warwickshire","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Herefordshire, Worcestershire and Warwickshire","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Herefordshire, Worcestershire and Warwickshire","SEO/HEO","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Herefordshire, Worcestershire and Warwickshire","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Herefordshire, Worcestershire and Warwickshire","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Herefordshire, Worcestershire and Warwickshire","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Herefordshire, Worcestershire and Warwickshire","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Herefordshire, Worcestershire and Warwickshire","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Highlands and Islands","AA/AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Highlands and Islands","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Highlands and Islands","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Highlands and Islands","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Highlands and Islands","EO","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Highlands and Islands","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Highlands and Islands","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Highlands and Islands","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Highlands and Islands","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Highlands and Islands","SEO/HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Highlands and Islands","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Inner London - East","AA/AO","Heterosexual / straight","45","[c]","[c]","[c]"
"Leaver Dept.","2023","Inner London - East","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Inner London - East","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Inner London - East","AA/AO","Unknown","25","[c]","[c]","[c]"
"Leaver Dept.","2023","Inner London - East","EO","Heterosexual / straight","105","[c]","30910","31060"
"Leaver Dept.","2023","Inner London - East","EO","LGBO","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Inner London - East","EO","Undeclared","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Inner London - East","EO","Unknown","60","[c]","[c]","[c]"
"Leaver Dept.","2023","Inner London - East","G6/G7","Heterosexual / straight","65","[c]","61250","59450"
"Leaver Dept.","2023","Inner London - East","G6/G7","LGBO","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Inner London - East","G6/G7","Undeclared","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Inner London - East","G6/G7","Unknown","35","[c]","[c]","[c]"
"Leaver Dept.","2023","Inner London - East","SCS level","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver Dept.","2023","Inner London - East","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Inner London - East","SCS level","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Inner London - East","SEO/HEO","Heterosexual / straight","140","[c]","38760","36680"
"Leaver Dept.","2023","Inner London - East","SEO/HEO","LGBO","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Inner London - East","SEO/HEO","Undeclared","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Inner London - East","SEO/HEO","Unknown","145","[c]","33860","32960"
"Leaver Dept.","2023","Inner London - East","Unknown","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Inner London - East","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Inner London - East","Unknown","Undeclared","[c]","[c]","[c]","[c]"
