"Status","Year","Ethnicity","Function_of_post","Responsibility_level_grouped","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2023","Black","Legal","EO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Legal","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Legal","G6/G7","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Legal","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Legal","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Legal","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Legal","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Legal","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Legal","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Legal","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Legal","SEO/HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Legal","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Legal","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Legal","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","No function","AA/AO","Heterosexual / straight","55","[c]","22880","21780"
"Leaver Dept.","2023","Black","No function","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","No function","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","No function","AA/AO","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","No function","EO","Heterosexual / straight","140","[c]","29490","28660"
"Leaver Dept.","2023","Black","No function","EO","LGBO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","No function","EO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","No function","EO","Unknown","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","No function","G6/G7","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","No function","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","No function","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","No function","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","No function","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","No function","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","No function","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","No function","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","No function","SEO/HEO","Heterosexual / straight","115","[c]","36830","36180"
"Leaver Dept.","2023","Black","No function","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","No function","SEO/HEO","Undeclared","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","No function","SEO/HEO","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","No function","Unknown","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","No function","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","No function","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","No function","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Project Delivery","AA/AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Project Delivery","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Project Delivery","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Project Delivery","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Project Delivery","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Project Delivery","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Project Delivery","EO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Project Delivery","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Project Delivery","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Project Delivery","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Project Delivery","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Project Delivery","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Project Delivery","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Project Delivery","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Project Delivery","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Project Delivery","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Project Delivery","SEO/HEO","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Project Delivery","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Project Delivery","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Project Delivery","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Project Delivery","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Project Delivery","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Project Delivery","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Project Delivery","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Property","AA/AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Property","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Property","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Property","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Property","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Property","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Property","EO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Property","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Property","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Property","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Property","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Property","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Property","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Property","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Property","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Property","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Property","SEO/HEO","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Property","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Property","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Property","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Security","AA/AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Security","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Security","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Security","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Security","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Security","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Security","EO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Security","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Security","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Security","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Security","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Security","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Security","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Security","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Security","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Security","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Security","SEO/HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Security","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Security","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Security","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Security","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Security","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Security","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Security","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Unknown","AA/AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Unknown","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Unknown","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Unknown","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Unknown","EO","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Unknown","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Unknown","EO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Unknown","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Unknown","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Unknown","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Unknown","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Unknown","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Unknown","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Unknown","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Unknown","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Unknown","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Unknown","SEO/HEO","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Unknown","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Unknown","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Unknown","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Unknown","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Unknown","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Unknown","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Analysis","AA/AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Analysis","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Analysis","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Analysis","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Analysis","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Analysis","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Analysis","EO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Analysis","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Analysis","G6/G7","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Analysis","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Analysis","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Analysis","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Analysis","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Analysis","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Analysis","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Analysis","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Analysis","SEO/HEO","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Analysis","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Analysis","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Analysis","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Commercial","AA/AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Commercial","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Commercial","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Commercial","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Commercial","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Commercial","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Commercial","EO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Commercial","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Commercial","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Commercial","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Commercial","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Commercial","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Commercial","SEO/HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Commercial","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Commercial","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Commercial","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Commercial","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Commercial","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Commercial","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Commercial","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Communications","AA/AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Communications","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Communications","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Communications","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Communications","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Communications","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Communications","EO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Communications","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Communications","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Communications","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Communications","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Communications","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Communications","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Communications","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Communications","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Communications","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Communications","SEO/HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Communications","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Communications","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Communications","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Counter Fraud","AA/AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Counter Fraud","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Counter Fraud","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Counter Fraud","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Counter Fraud","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Counter Fraud","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Counter Fraud","EO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Counter Fraud","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Counter Fraud","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Counter Fraud","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Counter Fraud","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Counter Fraud","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Counter Fraud","SEO/HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Counter Fraud","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Counter Fraud","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Counter Fraud","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Debt","AA/AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Debt","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Debt","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Debt","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Debt","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Debt","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Debt","EO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Debt","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Debt","SEO/HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Debt","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Debt","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Debt","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Digital, Data & Technology","AA/AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Digital, Data & Technology","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Digital, Data & Technology","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Digital, Data & Technology","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Digital, Data & Technology","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
