"Status","Year","Function_of_post","Organisation","Region_ITL1","Responsibility_level_grouped","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2023","Legal","Health and Safety Executive","South East (England)","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Legal","Institute for Apprenticeships and Technical Education","London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Legal","Intellectual Property Office","Wales","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Legal","Ministry of Defence (excl. agencies)","South West (England)","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Legal","National Crime Agency","London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Legal","Office of Gas and Electricity Markets","London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Legal","Office of Gas and Electricity Markets","London","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Legal","Office of Gas and Electricity Markets","Scotland","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Legal","Office of Rail and Road","London","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Legal","Office of the Public Guardian","West Midlands (England)","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Legal","Office of the Public Guardian","West Midlands (England)","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Legal","Office of the Public Guardian","West Midlands (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Legal","Registers of Scotland","Scotland","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Legal","Scottish Courts and Tribunals Service","Scotland","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Legal","Scottish Courts and Tribunals Service","Scotland","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Legal","Serious Fraud Office","London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Legal","The Insolvency Service","London","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Legal","The Insolvency Service","London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Legal","The Insolvency Service","North West (England)","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Legal","UK Export Finance","London","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Legal","UK Supreme Court","London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Legal","UK Supreme Court","London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","No function","Active Travel England","London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","No function","Active Travel England","West Midlands (England)","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","No function","Advisory, Conciliation and Arbitration Service","East of England","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","No function","Advisory, Conciliation and Arbitration Service","North East (England)","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","No function","Advisory, Conciliation and Arbitration Service","North West (England)","EO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","No function","Advisory, Conciliation and Arbitration Service","Scotland","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","No function","Advisory, Conciliation and Arbitration Service","Wales","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","No function","Advisory, Conciliation and Arbitration Service","West Midlands (England)","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","No function","Advisory, Conciliation and Arbitration Service","West Midlands (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","No function","Advisory, Conciliation and Arbitration Service","Yorkshire and The Humber","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","No function","Animal and Plant Health Agency","East of England","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","No function","Animal and Plant Health Agency","East of England","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","No function","Animal and Plant Health Agency","London","AA/AO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","No function","Animal and Plant Health Agency","London","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","No function","Animal and Plant Health Agency","London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","No function","Animal and Plant Health Agency","North West (England)","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","No function","Animal and Plant Health Agency","North West (England)","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","No function","Animal and Plant Health Agency","North West (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","No function","Animal and Plant Health Agency","South East (England)","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","No function","Animal and Plant Health Agency","South East (England)","EO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","No function","Animal and Plant Health Agency","South East (England)","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","No function","Animal and Plant Health Agency","South East (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","No function","Animal and Plant Health Agency","South West (England)","AA/AO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","No function","Animal and Plant Health Agency","South West (England)","EO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","No function","Animal and Plant Health Agency","South West (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","No function","Animal and Plant Health Agency","Wales","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","No function","Animal and Plant Health Agency","West Midlands (England)","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","No function","Animal and Plant Health Agency","West Midlands (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","No function","Animal and Plant Health Agency","Yorkshire and The Humber","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","No function","Animal and Plant Health Agency","Yorkshire and The Humber","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","No function","Animal and Plant Health Agency","Yorkshire and The Humber","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","No function","Building Digital UK","London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","No function","Building Digital UK","London","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","No function","Building Digital UK","London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","No function","Cabinet Office (excl. agencies)","East Midlands (England)","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","No function","Cabinet Office (excl. agencies)","London","AA/AO","10","[c]","[c]","[c]"
"Leaver Dept.","2023","No function","Cabinet Office (excl. agencies)","London","EO","60","[c]","28280","28370"
"Leaver Dept.","2023","No function","Cabinet Office (excl. agencies)","London","G6/G7","210","[c]","59130","56430"
"Leaver Dept.","2023","No function","Cabinet Office (excl. agencies)","London","SCS level","55","[c]","84370","77080"
"Leaver Dept.","2023","No function","Cabinet Office (excl. agencies)","London","SEO/HEO","200","[c]","37990","36520"
"Leaver Dept.","2023","No function","Cabinet Office (excl. agencies)","North East (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","No function","Cabinet Office (excl. agencies)","North West (England)","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","No function","Cabinet Office (excl. agencies)","North West (England)","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","No function","Cabinet Office (excl. agencies)","North West (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","No function","Cabinet Office (excl. agencies)","Scotland","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","No function","Cabinet Office (excl. agencies)","Scotland","G6/G7","5","[c]","[c]","[c]"
"Leaver Dept.","2023","No function","Cabinet Office (excl. agencies)","Scotland","SEO/HEO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","No function","Cabinet Office (excl. agencies)","South East (England)","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","No function","Cabinet Office (excl. agencies)","South West (England)","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","No function","Cabinet Office (excl. agencies)","South West (England)","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","No function","Cabinet Office (excl. agencies)","South West (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","No function","Cabinet Office (excl. agencies)","Unknown","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","No function","Cabinet Office (excl. agencies)","Unknown","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","No function","Cabinet Office (excl. agencies)","Unknown","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","No function","Cabinet Office (excl. agencies)","Unknown","SEO/HEO","10","[c]","[c]","[c]"
"Leaver Dept.","2023","No function","Cabinet Office (excl. agencies)","Wales","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","No function","Cabinet Office (excl. agencies)","Wales","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","No function","Cabinet Office (excl. agencies)","Yorkshire and The Humber","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","No function","Cabinet Office (excl. agencies)","Yorkshire and The Humber","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","No function","Cabinet Office (excl. agencies)","Yorkshire and The Humber","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","No function","Charity Commission","London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","No function","Charity Commission","London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","No function","Charity Commission","North West (England)","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","No function","Charity Commission","North West (England)","SEO/HEO","10","[c]","29210","29270"
"Leaver Dept.","2023","No function","Companies House","North West (England)","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","No function","Companies House","Wales","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","No function","Companies House","Wales","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","No function","Companies House","Wales","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","No function","Companies House","Wales","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","No function","Companies House","Wales","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","No function","Criminal Injuries Compensation Authority","Scotland","AA/AO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","No function","Criminal Injuries Compensation Authority","Scotland","EO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","No function","Criminal Injuries Compensation Authority","Scotland","SEO/HEO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","No function","Crown Commercial Service","East of England","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","No function","Crown Commercial Service","London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","No function","Crown Commercial Service","North West (England)","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","No function","Crown Commercial Service","North West (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","No function","Crown Commercial Service","Wales","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","No function","Crown Commercial Service","West Midlands (England)","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","No function","Crown Commercial Service","West Midlands (England)","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","No function","Crown Office and Procurator Fiscal Service","Scotland","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","No function","Crown Office and Procurator Fiscal Service","Scotland","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","No function","Crown Office and Procurator Fiscal Service","Scotland","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","No function","Defence Electronics and Components Agency","Wales","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","No function","Defence Electronics and Components Agency","West Midlands (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","No function","Defence Equipment and Support","Overseas","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","No function","Defence Equipment and Support","Scotland","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","No function","Defence Equipment and Support","Scotland","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","No function","Defence Equipment and Support","South West (England)","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","No function","Defence Equipment and Support","South West (England)","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","No function","Defence Equipment and Support","South West (England)","SEO/HEO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","No function","Department for Business, Energy and Industrial Strategy (excl. agencies)","East Midlands (England)","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","No function","Department for Business, Energy and Industrial Strategy (excl. agencies)","London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","No function","Department for Business, Energy and Industrial Strategy (excl. agencies)","London","EO","20","[c]","27850","27680"
"Leaver Dept.","2023","No function","Department for Business, Energy and Industrial Strategy (excl. agencies)","London","G6/G7","150","[c]","56710","53600"
"Leaver Dept.","2023","No function","Department for Business, Energy and Industrial Strategy (excl. agencies)","London","SCS level","15","[c]","84140","75550"
"Leaver Dept.","2023","No function","Department for Business, Energy and Industrial Strategy (excl. agencies)","London","SEO/HEO","190","[c]","37250","40050"
"Leaver Dept.","2023","No function","Department for Business, Energy and Industrial Strategy (excl. agencies)","North East (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","No function","Department for Business, Energy and Industrial Strategy (excl. agencies)","North West (England)","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","No function","Department for Business, Energy and Industrial Strategy (excl. agencies)","North West (England)","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","No function","Department for Business, Energy and Industrial Strategy (excl. agencies)","North West (England)","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","No function","Department for Business, Energy and Industrial Strategy (excl. agencies)","North West (England)","SEO/HEO","10","[c]","32720","30440"
"Leaver Dept.","2023","No function","Department for Business, Energy and Industrial Strategy (excl. agencies)","Scotland","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","No function","Department for Business, Energy and Industrial Strategy (excl. agencies)","South East (England)","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","No function","Department for Business, Energy and Industrial Strategy (excl. agencies)","South West (England)","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","No function","Department for Business, Energy and Industrial Strategy (excl. agencies)","Wales","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","No function","Department for Business, Energy and Industrial Strategy (excl. agencies)","Wales","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","No function","Department for Business, Energy and Industrial Strategy (excl. agencies)","West Midlands (England)","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","No function","Department for Business, Energy and Industrial Strategy (excl. agencies)","West Midlands (England)","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","No function","Department for Business, Energy and Industrial Strategy (excl. agencies)","West Midlands (England)","SEO/HEO","10","[c]","[c]","[c]"
"Leaver Dept.","2023","No function","Department for Business, Energy and Industrial Strategy (excl. agencies)","Yorkshire and The Humber","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","No function","Department for Digital, Culture, Media and Sport (excl. agencies)","London","EO","10","[c]","27270","27780"
"Leaver Dept.","2023","No function","Department for Digital, Culture, Media and Sport (excl. agencies)","London","G6/G7","60","[c]","56360","54690"
"Leaver Dept.","2023","No function","Department for Digital, Culture, Media and Sport (excl. agencies)","London","SCS level","5","[c]","[c]","[c]"
"Leaver Dept.","2023","No function","Department for Digital, Culture, Media and Sport (excl. agencies)","London","SEO/HEO","80","[c]","35890","35620"
"Leaver Dept.","2023","No function","Department for Education (excl. agencies)","East Midlands (England)","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","No function","Department for Education (excl. agencies)","East Midlands (England)","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","No function","Department for Education (excl. agencies)","East Midlands (England)","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","No function","Department for Education (excl. agencies)","East Midlands (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","No function","Department for Education (excl. agencies)","London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","No function","Department for Education (excl. agencies)","London","EO","10","[c]","[c]","[c]"
"Leaver Dept.","2023","No function","Department for Education (excl. agencies)","London","G6/G7","30","[c]","58980","55780"
"Leaver Dept.","2023","No function","Department for Education (excl. agencies)","London","SCS level","10","[c]","88440","76510"
"Leaver Dept.","2023","No function","Department for Education (excl. agencies)","London","SEO/HEO","50","[c]","38070","35960"
"Leaver Dept.","2023","No function","Department for Education (excl. agencies)","North East (England)","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","No function","Department for Education (excl. agencies)","North East (England)","G6/G7","5","[c]","[c]","[c]"
"Leaver Dept.","2023","No function","Department for Education (excl. agencies)","North East (England)","SEO/HEO","10","[c]","[c]","[c]"
"Leaver Dept.","2023","No function","Department for Education (excl. agencies)","North West (England)","EO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","No function","Department for Education (excl. agencies)","North West (England)","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","No function","Department for Education (excl. agencies)","North West (England)","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","No function","Department for Education (excl. agencies)","North West (England)","SEO/HEO","20","[c]","33870","32220"
"Leaver Dept.","2023","No function","Department for Education (excl. agencies)","Scotland","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","No function","Department for Education (excl. agencies)","South West (England)","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","No function","Department for Education (excl. agencies)","South West (England)","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","No function","Department for Education (excl. agencies)","South West (England)","SEO/HEO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","No function","Department for Education (excl. agencies)","West Midlands (England)","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","No function","Department for Education (excl. agencies)","West Midlands (England)","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","No function","Department for Education (excl. agencies)","West Midlands (England)","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","No function","Department for Education (excl. agencies)","West Midlands (England)","SEO/HEO","10","[c]","34540","37590"
"Leaver Dept.","2023","No function","Department for Education (excl. agencies)","Yorkshire and The Humber","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","No function","Department for Education (excl. agencies)","Yorkshire and The Humber","G6/G7","5","[c]","[c]","[c]"
"Leaver Dept.","2023","No function","Department for Education (excl. agencies)","Yorkshire and The Humber","SEO/HEO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","No function","Department for Environment, Food and Rural Affairs (excl. agencies)","East Midlands (England)","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","No function","Department for Environment, Food and Rural Affairs (excl. agencies)","East Midlands (England)","SEO/HEO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","No function","Department for Environment, Food and Rural Affairs (excl. agencies)","East of England","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","No function","Department for Environment, Food and Rural Affairs (excl. agencies)","East of England","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","No function","Department for Environment, Food and Rural Affairs (excl. agencies)","London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","No function","Department for Environment, Food and Rural Affairs (excl. agencies)","London","EO","20","[c]","[c]","[c]"
"Leaver Dept.","2023","No function","Department for Environment, Food and Rural Affairs (excl. agencies)","London","G6/G7","55","[c]","[c]","[c]"
"Leaver Dept.","2023","No function","Department for Environment, Food and Rural Affairs (excl. agencies)","London","SCS level","5","[c]","[c]","[c]"
"Leaver Dept.","2023","No function","Department for Environment, Food and Rural Affairs (excl. agencies)","London","SEO/HEO","125","[c]","[c]","[c]"
"Leaver Dept.","2023","No function","Department for Environment, Food and Rural Affairs (excl. agencies)","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","No function","Department for Environment, Food and Rural Affairs (excl. agencies)","North East (England)","G6/G7","5","[c]","[c]","[c]"
"Leaver Dept.","2023","No function","Department for Environment, Food and Rural Affairs (excl. agencies)","North East (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","No function","Department for Environment, Food and Rural Affairs (excl. agencies)","North West (England)","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","No function","Department for Environment, Food and Rural Affairs (excl. agencies)","North West (England)","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","No function","Department for Environment, Food and Rural Affairs (excl. agencies)","North West (England)","SEO/HEO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","No function","Department for Environment, Food and Rural Affairs (excl. agencies)","Scotland","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","No function","Department for Environment, Food and Rural Affairs (excl. agencies)","Scotland","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","No function","Department for Environment, Food and Rural Affairs (excl. agencies)","South East (England)","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","No function","Department for Environment, Food and Rural Affairs (excl. agencies)","South East (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","No function","Department for Environment, Food and Rural Affairs (excl. agencies)","South West (England)","EO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","No function","Department for Environment, Food and Rural Affairs (excl. agencies)","South West (England)","G6/G7","5","[c]","[c]","[c]"
"Leaver Dept.","2023","No function","Department for Environment, Food and Rural Affairs (excl. agencies)","South West (England)","SEO/HEO","30","[c]","[c]","[c]"
"Leaver Dept.","2023","No function","Department for Environment, Food and Rural Affairs (excl. agencies)","Wales","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","No function","Department for Environment, Food and Rural Affairs (excl. agencies)","Wales","SEO/HEO","10","[c]","[c]","[c]"
"Leaver Dept.","2023","No function","Department for Environment, Food and Rural Affairs (excl. agencies)","West Midlands (England)","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","No function","Department for Environment, Food and Rural Affairs (excl. agencies)","West Midlands (England)","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","No function","Department for Environment, Food and Rural Affairs (excl. agencies)","West Midlands (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","No function","Department for Environment, Food and Rural Affairs (excl. agencies)","Yorkshire and The Humber","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","No function","Department for Environment, Food and Rural Affairs (excl. agencies)","Yorkshire and The Humber","G6/G7","5","[c]","[c]","[c]"
"Leaver Dept.","2023","No function","Department for Environment, Food and Rural Affairs (excl. agencies)","Yorkshire and The Humber","SEO/HEO","25","[c]","[c]","[c]"
"Leaver Dept.","2023","No function","Department for Environment, Food and Rural Affairs (excl. agencies)","Yorkshire and The Humber","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","No function","Department for International Trade","East of England","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","No function","Department for International Trade","London","EO","10","[c]","[c]","[c]"
"Leaver Dept.","2023","No function","Department for International Trade","London","G6/G7","30","[c]","56440","55370"
"Leaver Dept.","2023","No function","Department for International Trade","London","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","No function","Department for International Trade","London","SEO/HEO","70","[c]","36090","35010"
"Leaver Dept.","2023","No function","Department for International Trade","North East (England)","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","No function","Department for International Trade","North East (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","No function","Department for International Trade","North West (England)","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","No function","Department for International Trade","Overseas","G6/G7","10","[c]","[c]","[c]"
"Leaver Dept.","2023","No function","Department for International Trade","Overseas","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","No function","Department for International Trade","Overseas","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","No function","Department for International Trade","Scotland","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","No function","Department for International Trade","Scotland","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","No function","Department for International Trade","South East (England)","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","No function","Department for International Trade","South West (England)","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","No function","Department for International Trade","West Midlands (England)","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","No function","Department for International Trade","Yorkshire and The Humber","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","No function","Department for International Trade","Yorkshire and The Humber","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","No function","Department for International Trade","Yorkshire and The Humber","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","No function","Department for International Trade","Yorkshire and The Humber","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","No function","Department for Levelling Up, Housing and Communities (excl. agencies)","East Midlands (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","No function","Department for Levelling Up, Housing and Communities (excl. agencies)","East of England","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","No function","Department for Levelling Up, Housing and Communities (excl. agencies)","East of England","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","No function","Department for Levelling Up, Housing and Communities (excl. agencies)","East of England","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","No function","Department for Levelling Up, Housing and Communities (excl. agencies)","London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","No function","Department for Levelling Up, Housing and Communities (excl. agencies)","London","EO","40","[c]","28550","27850"
"Leaver Dept.","2023","No function","Department for Levelling Up, Housing and Communities (excl. agencies)","London","G6/G7","80","[c]","58030","55360"
"Leaver Dept.","2023","No function","Department for Levelling Up, Housing and Communities (excl. agencies)","London","SCS level","15","[c]","87100","75000"
"Leaver Dept.","2023","No function","Department for Levelling Up, Housing and Communities (excl. agencies)","London","SEO/HEO","105","[c]","36360","34310"
"Leaver Dept.","2023","No function","Department for Levelling Up, Housing and Communities (excl. agencies)","North East (England)","G6/G7","5","[c]","[c]","[c]"
"Leaver Dept.","2023","No function","Department for Levelling Up, Housing and Communities (excl. agencies)","North East (England)","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","No function","Department for Levelling Up, Housing and Communities (excl. agencies)","North East (England)","SEO/HEO","15","[c]","34570","34830"
"Leaver Dept.","2023","No function","Department for Levelling Up, Housing and Communities (excl. agencies)","North West (England)","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","No function","Department for Levelling Up, Housing and Communities (excl. agencies)","North West (England)","G6/G7","5","[c]","[c]","[c]"
"Leaver Dept.","2023","No function","Department for Levelling Up, Housing and Communities (excl. agencies)","North West (England)","SEO/HEO","15","[c]","33250","31290"
