"Status","Year","Organisation","Region_ITL2","Region_ITL3","Sex","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2023","UK Health Security Agency","Hampshire and Isle of Wight","Portsmouth","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","UK Health Security Agency","Hampshire and Isle of Wight","Portsmouth","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","UK Health Security Agency","Hampshire and Isle of Wight","South Hampshire","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","UK Health Security Agency","Hampshire and Isle of Wight","South Hampshire","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","UK Health Security Agency","Herefordshire, Worcestershire and Warwickshire","Worcestershire CC","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","UK Health Security Agency","Herefordshire, Worcestershire and Warwickshire","Worcestershire CC","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","UK Health Security Agency","Inner London - East","Haringey and Islington","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","UK Health Security Agency","Inner London - East","Haringey and Islington","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","UK Health Security Agency","Inner London - East","Lambeth","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2023","UK Health Security Agency","Inner London - East","Lambeth","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2023","UK Health Security Agency","Inner London - East","Tower Hamlets","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","UK Health Security Agency","Inner London - East","Tower Hamlets","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","UK Health Security Agency","Inner London - West","Wandsworth","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","UK Health Security Agency","Inner London - West","Wandsworth","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","UK Health Security Agency","Inner London - West","Westminster","Female","40","[c]","44770","40760"
"Leaver Dept.","2023","UK Health Security Agency","Inner London - West","Westminster","Male","35","[c]","47080","41390"
"Leaver Dept.","2023","UK Health Security Agency","Kent","East Kent","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","UK Health Security Agency","Kent","East Kent","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","UK Health Security Agency","Kent","Mid Kent","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","UK Health Security Agency","Kent","Mid Kent","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","UK Health Security Agency","Lancashire","Lancaster and Wyre","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","UK Health Security Agency","Lancashire","Lancaster and Wyre","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","UK Health Security Agency","Lancashire","Mid Lancashire","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","UK Health Security Agency","Lancashire","Mid Lancashire","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","UK Health Security Agency","Leicestershire, Rutland and Northamptonshire","North Northamptonshire","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","UK Health Security Agency","Leicestershire, Rutland and Northamptonshire","North Northamptonshire","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","UK Health Security Agency","Lincolnshire","Lincolnshire CC","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","UK Health Security Agency","Lincolnshire","Lincolnshire CC","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","UK Health Security Agency","Merseyside","Liverpool","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","UK Health Security Agency","Merseyside","Liverpool","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","UK Health Security Agency","Merseyside","Sefton","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","UK Health Security Agency","Merseyside","Sefton","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","UK Health Security Agency","North Yorkshire","North Yorkshire CC","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","UK Health Security Agency","North Yorkshire","North Yorkshire CC","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","UK Health Security Agency","North Yorkshire","York","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","UK Health Security Agency","North Yorkshire","York","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","UK Health Security Agency","Northumberland, and Tyne and Wear","Northumberland","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","UK Health Security Agency","Northumberland, and Tyne and Wear","Northumberland","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","UK Health Security Agency","Northumberland, and Tyne and Wear","Tyneside","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","UK Health Security Agency","Northumberland, and Tyne and Wear","Tyneside","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","UK Health Security Agency","Outer London - East and North East","Barking & Dagenham and Havering","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","UK Health Security Agency","Outer London - East and North East","Barking & Dagenham and Havering","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","UK Health Security Agency","Outer London - East and North East","Redbridge and Waltham Forest","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","UK Health Security Agency","Outer London - East and North East","Redbridge and Waltham Forest","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","UK Health Security Agency","Outer London - South","Croydon","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","UK Health Security Agency","Outer London - South","Croydon","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","UK Health Security Agency","Outer London - West and North West","Barnet","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","UK Health Security Agency","Outer London - West and North West","Barnet","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","UK Health Security Agency","South Yorkshire","Barnsley, Doncaster and Rotherham","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","UK Health Security Agency","South Yorkshire","Barnsley, Doncaster and Rotherham","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","UK Health Security Agency","Surrey, East and West Sussex","West Surrey","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","UK Health Security Agency","Surrey, East and West Sussex","West Surrey","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","UK Health Security Agency","West Central Scotland","Glasgow City","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","UK Health Security Agency","West Central Scotland","Glasgow City","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","UK Health Security Agency","West Midlands","Birmingham","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","UK Health Security Agency","West Midlands","Birmingham","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","UK Health Security Agency","West Wales and The Valleys","Gwent Valleys","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","UK Health Security Agency","West Wales and The Valleys","Gwent Valleys","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","UK Health Security Agency","West Yorkshire","Leeds","Female","25","[c]","[c]","[c]"
"Leaver Dept.","2023","UK Health Security Agency","West Yorkshire","Leeds","Male","20","[c]","[c]","[c]"
"Leaver Dept.","2023","UK Hydrographic Office","Dorset and Somerset","Somerset CC","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","UK Hydrographic Office","Dorset and Somerset","Somerset CC","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2023","UK Space Agency","Gloucestershire, Wiltshire and Bath/Bristol area","Swindon","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","UK Space Agency","Gloucestershire, Wiltshire and Bath/Bristol area","Swindon","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2023","UK Space Agency","Inner London - West","Westminster","Female","15","[c]","[c]","[c]"
"Leaver Dept.","2023","UK Space Agency","Inner London - West","Westminster","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2023","UK Statistics Authority","East Wales","Monmouthshire and Newport","Female","70","[c]","34490","31560"
"Leaver Dept.","2023","UK Statistics Authority","East Wales","Monmouthshire and Newport","Male","45","[c]","38070","31560"
"Leaver Dept.","2023","UK Statistics Authority","Eastern Scotland","City of Edinburgh","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","UK Statistics Authority","Eastern Scotland","City of Edinburgh","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","UK Statistics Authority","Hampshire and Isle of Wight","South Hampshire","Female","55","[c]","29850","25710"
"Leaver Dept.","2023","UK Statistics Authority","Hampshire and Isle of Wight","South Hampshire","Male","25","[c]","[c]","[c]"
"Leaver Dept.","2023","UK Statistics Authority","Inner London - West","Westminster","Female","30","[c]","[c]","[c]"
"Leaver Dept.","2023","UK Statistics Authority","Inner London - West","Westminster","Male","15","[c]","[c]","[c]"
"Leaver Dept.","2023","UK Statistics Authority","Tees Valley and Durham","Darlington","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","UK Statistics Authority","Tees Valley and Durham","Darlington","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","UK Supreme Court","Inner London - West","Westminster","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","UK Supreme Court","Inner London - West","Westminster","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Valuation Office Agency","Berkshire, Buckinghamshire and Oxfordshire","Oxfordshire CC","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Valuation Office Agency","Berkshire, Buckinghamshire and Oxfordshire","Oxfordshire CC","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Valuation Office Agency","Cornwall and Isles of Scilly","Cornwall and Isles of Scilly","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Valuation Office Agency","Cornwall and Isles of Scilly","Cornwall and Isles of Scilly","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Valuation Office Agency","Derbyshire and Nottinghamshire","Nottingham","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Valuation Office Agency","Derbyshire and Nottinghamshire","Nottingham","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Valuation Office Agency","Devon","Plymouth","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Valuation Office Agency","Devon","Plymouth","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Valuation Office Agency","East Anglia","Norwich and East Norfolk","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Valuation Office Agency","East Anglia","Norwich and East Norfolk","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Valuation Office Agency","East Wales","Cardiff and Vale of Glamorgan","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Valuation Office Agency","East Wales","Cardiff and Vale of Glamorgan","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Valuation Office Agency","East Wales","Flintshire and Wrexham","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Valuation Office Agency","East Wales","Flintshire and Wrexham","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Valuation Office Agency","East Yorkshire and Northern Lincolnshire","Kingston upon Hull, City of","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Valuation Office Agency","East Yorkshire and Northern Lincolnshire","Kingston upon Hull, City of","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Valuation Office Agency","Eastern Scotland","City of Edinburgh","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Valuation Office Agency","Eastern Scotland","City of Edinburgh","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Valuation Office Agency","Essex","Essex Haven Gateway","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Valuation Office Agency","Essex","Essex Haven Gateway","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Valuation Office Agency","Gloucestershire, Wiltshire and Bath/Bristol area","Bristol, City of","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Valuation Office Agency","Gloucestershire, Wiltshire and Bath/Bristol area","Bristol, City of","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Valuation Office Agency","Greater Manchester","Greater Manchester South West","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Valuation Office Agency","Greater Manchester","Greater Manchester South West","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Valuation Office Agency","Hampshire and Isle of Wight","Southampton","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Valuation Office Agency","Hampshire and Isle of Wight","Southampton","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Valuation Office Agency","Inner London - East","Tower Hamlets","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Valuation Office Agency","Inner London - East","Tower Hamlets","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Valuation Office Agency","Lancashire","Mid Lancashire","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Valuation Office Agency","Lancashire","Mid Lancashire","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Valuation Office Agency","Northumberland, and Tyne and Wear","Tyneside","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Valuation Office Agency","Northumberland, and Tyne and Wear","Tyneside","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Valuation Office Agency","Outer London - South","Croydon","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Valuation Office Agency","Outer London - South","Croydon","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Valuation Office Agency","Shropshire and Staffordshire","Stoke-on-Trent","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Valuation Office Agency","Shropshire and Staffordshire","Stoke-on-Trent","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Valuation Office Agency","Surrey, East and West Sussex","West Sussex (South West)","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Valuation Office Agency","Surrey, East and West Sussex","West Sussex (South West)","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Valuation Office Agency","Tees Valley and Durham","Durham","Female","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Valuation Office Agency","Tees Valley and Durham","Durham","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Valuation Office Agency","West Midlands","Birmingham","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Valuation Office Agency","West Midlands","Birmingham","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Valuation Office Agency","West Wales and The Valleys","South West Wales","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Valuation Office Agency","West Wales and The Valleys","South West Wales","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Valuation Office Agency","West Wales and The Valleys","Swansea","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Valuation Office Agency","West Wales and The Valleys","Swansea","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Valuation Office Agency","West Yorkshire","Leeds","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Valuation Office Agency","West Yorkshire","Leeds","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Vehicle Certification Agency","Gloucestershire, Wiltshire and Bath/Bristol area","Bristol, City of","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Vehicle Certification Agency","Gloucestershire, Wiltshire and Bath/Bristol area","Bristol, City of","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Vehicle Certification Agency","Leicestershire, Rutland and Northamptonshire","Leicestershire CC and Rutland","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Vehicle Certification Agency","Leicestershire, Rutland and Northamptonshire","Leicestershire CC and Rutland","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Veterinary Medicines Directorate","Surrey, East and West Sussex","West Surrey","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Veterinary Medicines Directorate","Surrey, East and West Sussex","West Surrey","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Water Services Regulation Authority","West Midlands","Birmingham","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Water Services Regulation Authority","West Midlands","Birmingham","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Welsh Government (excl. agencies)","Dorset and Somerset","Somerset CC","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Welsh Government (excl. agencies)","Dorset and Somerset","Somerset CC","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Welsh Government (excl. agencies)","East Wales","Cardiff and Vale of Glamorgan","Female","25","[c]","[c]","[c]"
"Leaver Dept.","2023","Welsh Government (excl. agencies)","East Wales","Cardiff and Vale of Glamorgan","Male","30","[c]","[c]","[c]"
"Leaver Dept.","2023","Welsh Government (excl. agencies)","Gloucestershire, Wiltshire and Bath/Bristol area","Gloucestershire CC","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Welsh Government (excl. agencies)","Gloucestershire, Wiltshire and Bath/Bristol area","Gloucestershire CC","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Welsh Government (excl. agencies)","Greater Manchester","Manchester","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Welsh Government (excl. agencies)","Greater Manchester","Manchester","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Welsh Government (excl. agencies)","West Wales and The Valleys","Central Valleys","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Welsh Government (excl. agencies)","West Wales and The Valleys","Central Valleys","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Welsh Government (excl. agencies)","West Wales and The Valleys","Conwy and Denbighshire","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Welsh Government (excl. agencies)","West Wales and The Valleys","Conwy and Denbighshire","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Welsh Government (excl. agencies)","West Wales and The Valleys","Gwent Valleys","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Welsh Government (excl. agencies)","West Wales and The Valleys","Gwent Valleys","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Welsh Government (excl. agencies)","West Wales and The Valleys","Isle of Anglesey","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Welsh Government (excl. agencies)","West Wales and The Valleys","Isle of Anglesey","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Welsh Government (excl. agencies)","West Wales and The Valleys","South West Wales","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Welsh Government (excl. agencies)","West Wales and The Valleys","South West Wales","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Welsh Government (excl. agencies)","West Wales and The Valleys","Swansea","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Welsh Government (excl. agencies)","West Wales and The Valleys","Swansea","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Welsh Government (excl. agencies)","West Yorkshire","Calderdale and Kirklees","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Welsh Government (excl. agencies)","West Yorkshire","Calderdale and Kirklees","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Welsh Revenue Authority","East Wales","Cardiff and Vale of Glamorgan","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Welsh Revenue Authority","East Wales","Cardiff and Vale of Glamorgan","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Welsh Revenue Authority","West Wales and The Valleys","Central Valleys","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Welsh Revenue Authority","West Wales and The Valleys","Central Valleys","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Wilton Park","Surrey, East and West Sussex","West Sussex (North East)","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Wilton Park","Surrey, East and West Sussex","West Sussex (North East)","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Accountant in Bankruptcy","Southern Scotland","East Ayrshire and North Ayrshire mainland","Female","10","[c]","[c]","[c]"
"New entrant CS","2023","Accountant in Bankruptcy","Southern Scotland","East Ayrshire and North Ayrshire mainland","Male","5","[c]","[c]","[c]"
"New entrant CS","2023","Accountant in Bankruptcy","West Central Scotland","Glasgow City","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Accountant in Bankruptcy","West Central Scotland","Glasgow City","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Active Travel England","North Yorkshire","York","Female","5","[c]","[c]","[c]"
"New entrant CS","2023","Active Travel England","North Yorkshire","York","Male","15","[c]","[c]","[c]"
"New entrant CS","2023","Active Travel England","West Yorkshire","Leeds","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Active Travel England","West Yorkshire","Leeds","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Advisory, Conciliation and Arbitration Service","Derbyshire and Nottinghamshire","Nottingham","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Advisory, Conciliation and Arbitration Service","Derbyshire and Nottinghamshire","Nottingham","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Advisory, Conciliation and Arbitration Service","East Anglia","Suffolk CC","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Advisory, Conciliation and Arbitration Service","East Anglia","Suffolk CC","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Advisory, Conciliation and Arbitration Service","East Wales","Cardiff and Vale of Glamorgan","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Advisory, Conciliation and Arbitration Service","East Wales","Cardiff and Vale of Glamorgan","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Advisory, Conciliation and Arbitration Service","Gloucestershire, Wiltshire and Bath/Bristol area","Bristol, City of","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Advisory, Conciliation and Arbitration Service","Gloucestershire, Wiltshire and Bath/Bristol area","Bristol, City of","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Advisory, Conciliation and Arbitration Service","Greater Manchester","Manchester","Female","5","[c]","[c]","[c]"
"New entrant CS","2023","Advisory, Conciliation and Arbitration Service","Greater Manchester","Manchester","Male","5","[c]","[c]","[c]"
"New entrant CS","2023","Advisory, Conciliation and Arbitration Service","Inner London - West","Wandsworth","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Advisory, Conciliation and Arbitration Service","Inner London - West","Wandsworth","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Advisory, Conciliation and Arbitration Service","Inner London - West","Westminster","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Advisory, Conciliation and Arbitration Service","Inner London - West","Westminster","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Advisory, Conciliation and Arbitration Service","Northumberland, and Tyne and Wear","Tyneside","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Advisory, Conciliation and Arbitration Service","Northumberland, and Tyne and Wear","Tyneside","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Advisory, Conciliation and Arbitration Service","West Central Scotland","Glasgow City","Female","5","[c]","[c]","[c]"
"New entrant CS","2023","Advisory, Conciliation and Arbitration Service","West Central Scotland","Glasgow City","Male","5","[c]","[c]","[c]"
"New entrant CS","2023","Advisory, Conciliation and Arbitration Service","West Midlands","Birmingham","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Advisory, Conciliation and Arbitration Service","West Midlands","Birmingham","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Advisory, Conciliation and Arbitration Service","West Yorkshire","Leeds","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Advisory, Conciliation and Arbitration Service","West Yorkshire","Leeds","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Animal and Plant Health Agency","Cornwall and Isles of Scilly","Cornwall and Isles of Scilly","Female","5","[c]","[c]","[c]"
"New entrant CS","2023","Animal and Plant Health Agency","Cornwall and Isles of Scilly","Cornwall and Isles of Scilly","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Animal and Plant Health Agency","Cumbria","East Cumbria","Female","30","[c]","[c]","[c]"
"New entrant CS","2023","Animal and Plant Health Agency","Cumbria","East Cumbria","Male","25","[c]","[c]","[c]"
"New entrant CS","2023","Animal and Plant Health Agency","Derbyshire and Nottinghamshire","Nottingham","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Animal and Plant Health Agency","Derbyshire and Nottinghamshire","Nottingham","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Animal and Plant Health Agency","Derbyshire and Nottinghamshire","South Nottinghamshire","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Animal and Plant Health Agency","Derbyshire and Nottinghamshire","South Nottinghamshire","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Animal and Plant Health Agency","Devon","Devon CC","Female","20","[c]","[c]","[c]"
"New entrant CS","2023","Animal and Plant Health Agency","Devon","Devon CC","Male","15","[c]","[c]","[c]"
"New entrant CS","2023","Animal and Plant Health Agency","Devon","Torbay","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Animal and Plant Health Agency","Devon","Torbay","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Animal and Plant Health Agency","Dorset and Somerset","Dorset","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Animal and Plant Health Agency","Dorset and Somerset","Dorset","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Animal and Plant Health Agency","Dorset and Somerset","Somerset CC","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Animal and Plant Health Agency","Dorset and Somerset","Somerset CC","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Animal and Plant Health Agency","East Anglia","Cambridgeshire CC","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Animal and Plant Health Agency","East Anglia","Cambridgeshire CC","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Animal and Plant Health Agency","East Anglia","North and West Norfolk","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Animal and Plant Health Agency","East Anglia","North and West Norfolk","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Animal and Plant Health Agency","East Anglia","Norwich and East Norfolk","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Animal and Plant Health Agency","East Anglia","Norwich and East Norfolk","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Animal and Plant Health Agency","East Anglia","Suffolk CC","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Animal and Plant Health Agency","East Anglia","Suffolk CC","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Animal and Plant Health Agency","East Wales","Cardiff and Vale of Glamorgan","Female","10","[c]","[c]","[c]"
"New entrant CS","2023","Animal and Plant Health Agency","East Wales","Cardiff and Vale of Glamorgan","Male","5","[c]","[c]","[c]"
"New entrant CS","2023","Animal and Plant Health Agency","East Wales","Powys","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Animal and Plant Health Agency","East Wales","Powys","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Animal and Plant Health Agency","East Yorkshire and Northern Lincolnshire","East Riding of Yorkshire","Female","5","[c]","[c]","[c]"
"New entrant CS","2023","Animal and Plant Health Agency","East Yorkshire and Northern Lincolnshire","East Riding of Yorkshire","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Animal and Plant Health Agency","Eastern Scotland","East Lothian and Midlothian","Female","[c]","[c]","[c]","[c]"
