"Status","Year","Organisation","Profession_of_post","Region_ITL1","Responsibility_level_grouped","Headcount","FTE","Mean_salary","Median_salary"
"In post","2023","Ministry of Justice (excl. agencies)","Human Resources","North West (England)","G6/G7","15","15","58930","59390"
"In post","2023","Ministry of Justice (excl. agencies)","Human Resources","North West (England)","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Ministry of Justice (excl. agencies)","Human Resources","North West (England)","SEO/HEO","70","70","35670","34450"
"In post","2023","Ministry of Justice (excl. agencies)","Human Resources","North West (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Ministry of Justice (excl. agencies)","Human Resources","Scotland","EO","[c]","[c]","[c]","[c]"
"In post","2023","Ministry of Justice (excl. agencies)","Human Resources","Scotland","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Ministry of Justice (excl. agencies)","Human Resources","Scotland","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Ministry of Justice (excl. agencies)","Human Resources","South East (England)","EO","[c]","[c]","[c]","[c]"
"In post","2023","Ministry of Justice (excl. agencies)","Human Resources","South East (England)","G6/G7","15","15","60510","59590"
"In post","2023","Ministry of Justice (excl. agencies)","Human Resources","South East (England)","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Ministry of Justice (excl. agencies)","Human Resources","South East (England)","SEO/HEO","70","70","36150","36510"
"In post","2023","Ministry of Justice (excl. agencies)","Human Resources","South East (England)","Unknown","5","5","[c]","[c]"
"In post","2023","Ministry of Justice (excl. agencies)","Human Resources","South West (England)","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","Ministry of Justice (excl. agencies)","Human Resources","South West (England)","EO","10","10","[c]","[c]"
"In post","2023","Ministry of Justice (excl. agencies)","Human Resources","South West (England)","G6/G7","10","10","57540","58650"
"In post","2023","Ministry of Justice (excl. agencies)","Human Resources","South West (England)","SEO/HEO","40","40","35210","32410"
"In post","2023","Ministry of Justice (excl. agencies)","Human Resources","Unknown","SEO/HEO","5","5","[c]","[c]"
"In post","2023","Ministry of Justice (excl. agencies)","Human Resources","Wales","AA/AO","5","5","[c]","[c]"
"In post","2023","Ministry of Justice (excl. agencies)","Human Resources","Wales","EO","10","10","26060","25830"
"In post","2023","Ministry of Justice (excl. agencies)","Human Resources","Wales","G6/G7","15","15","54500","51770"
"In post","2023","Ministry of Justice (excl. agencies)","Human Resources","Wales","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Ministry of Justice (excl. agencies)","Human Resources","Wales","SEO/HEO","65","60","34810","33500"
"In post","2023","Ministry of Justice (excl. agencies)","Human Resources","Wales","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Ministry of Justice (excl. agencies)","Human Resources","West Midlands (England)","AA/AO","20","15","22110","21780"
"In post","2023","Ministry of Justice (excl. agencies)","Human Resources","West Midlands (England)","EO","15","15","26680","27110"
"In post","2023","Ministry of Justice (excl. agencies)","Human Resources","West Midlands (England)","G6/G7","20","20","59520","57960"
"In post","2023","Ministry of Justice (excl. agencies)","Human Resources","West Midlands (England)","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Ministry of Justice (excl. agencies)","Human Resources","West Midlands (England)","SEO/HEO","85","80","35200","32500"
"In post","2023","Ministry of Justice (excl. agencies)","Human Resources","Yorkshire and The Humber","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","Ministry of Justice (excl. agencies)","Human Resources","Yorkshire and The Humber","EO","10","10","26190","25830"
"In post","2023","Ministry of Justice (excl. agencies)","Human Resources","Yorkshire and The Humber","G6/G7","20","20","55990","51770"
"In post","2023","Ministry of Justice (excl. agencies)","Human Resources","Yorkshire and The Humber","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Ministry of Justice (excl. agencies)","Human Resources","Yorkshire and The Humber","SEO/HEO","85","85","35380","34450"
"In post","2023","Ministry of Justice (excl. agencies)","Human Resources","Yorkshire and The Humber","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Ministry of Justice (excl. agencies)","Knowledge and Information Management","London","AA/AO","5","5","[c]","[c]"
"In post","2023","Ministry of Justice (excl. agencies)","Knowledge and Information Management","London","EO","15","15","29850","29660"
"In post","2023","Ministry of Justice (excl. agencies)","Knowledge and Information Management","London","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Ministry of Justice (excl. agencies)","Knowledge and Information Management","London","SEO/HEO","20","20","38630","35410"
"In post","2023","Ministry of Justice (excl. agencies)","Knowledge and Information Management","North West (England)","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Ministry of Justice (excl. agencies)","Knowledge and Information Management","South West (England)","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","Ministry of Justice (excl. agencies)","Knowledge and Information Management","West Midlands (England)","AA/AO","45","45","21650","21780"
"In post","2023","Ministry of Justice (excl. agencies)","Knowledge and Information Management","West Midlands (England)","EO","10","10","[c]","[c]"
"In post","2023","Ministry of Justice (excl. agencies)","Knowledge and Information Management","West Midlands (England)","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Ministry of Justice (excl. agencies)","Knowledge and Information Management","West Midlands (England)","SEO/HEO","5","5","[c]","[c]"
"In post","2023","Ministry of Justice (excl. agencies)","Legal","London","EO","[c]","[c]","[c]","[c]"
"In post","2023","Ministry of Justice (excl. agencies)","Legal","London","G6/G7","55","50","61610","59400"
"In post","2023","Ministry of Justice (excl. agencies)","Legal","London","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Ministry of Justice (excl. agencies)","Legal","North East (England)","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Ministry of Justice (excl. agencies)","Legal","West Midlands (England)","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Ministry of Justice (excl. agencies)","Operational Delivery","East Midlands (England)","AA/AO","25","20","21700","21780"
"In post","2023","Ministry of Justice (excl. agencies)","Operational Delivery","East Midlands (England)","EO","15","15","25920","25830"
"In post","2023","Ministry of Justice (excl. agencies)","Operational Delivery","East Midlands (England)","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Ministry of Justice (excl. agencies)","Operational Delivery","East Midlands (England)","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Ministry of Justice (excl. agencies)","Operational Delivery","East Midlands (England)","SEO/HEO","15","15","34940","32480"
"In post","2023","Ministry of Justice (excl. agencies)","Operational Delivery","East of England","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Ministry of Justice (excl. agencies)","Operational Delivery","East of England","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Ministry of Justice (excl. agencies)","Operational Delivery","London","AA/AO","80","75","25370","25480"
"In post","2023","Ministry of Justice (excl. agencies)","Operational Delivery","London","EO","190","190","29830","29660"
"In post","2023","Ministry of Justice (excl. agencies)","Operational Delivery","London","G6/G7","165","160","59250","56080"
"In post","2023","Ministry of Justice (excl. agencies)","Operational Delivery","London","SCS level","30","30","89600","80950"
"In post","2023","Ministry of Justice (excl. agencies)","Operational Delivery","London","SEO/HEO","450","430","39310","37350"
"In post","2023","Ministry of Justice (excl. agencies)","Operational Delivery","North East (England)","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","Ministry of Justice (excl. agencies)","Operational Delivery","North East (England)","EO","[c]","[c]","[c]","[c]"
"In post","2023","Ministry of Justice (excl. agencies)","Operational Delivery","North East (England)","G6/G7","5","5","[c]","[c]"
"In post","2023","Ministry of Justice (excl. agencies)","Operational Delivery","North East (England)","SEO/HEO","5","5","[c]","[c]"
"In post","2023","Ministry of Justice (excl. agencies)","Operational Delivery","North West (England)","AA/AO","10","10","[c]","[c]"
"In post","2023","Ministry of Justice (excl. agencies)","Operational Delivery","North West (England)","EO","20","20","26070","25830"
"In post","2023","Ministry of Justice (excl. agencies)","Operational Delivery","North West (England)","G6/G7","5","5","[c]","[c]"
"In post","2023","Ministry of Justice (excl. agencies)","Operational Delivery","North West (England)","SEO/HEO","20","20","35740","37680"
"In post","2023","Ministry of Justice (excl. agencies)","Operational Delivery","North West (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Ministry of Justice (excl. agencies)","Operational Delivery","Scotland","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","Ministry of Justice (excl. agencies)","Operational Delivery","Scotland","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Ministry of Justice (excl. agencies)","Operational Delivery","Scotland","SEO/HEO","5","5","[c]","[c]"
"In post","2023","Ministry of Justice (excl. agencies)","Operational Delivery","South East (England)","EO","[c]","[c]","[c]","[c]"
"In post","2023","Ministry of Justice (excl. agencies)","Operational Delivery","South East (England)","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Ministry of Justice (excl. agencies)","Operational Delivery","South East (England)","SEO/HEO","15","15","33600","31670"
"In post","2023","Ministry of Justice (excl. agencies)","Operational Delivery","South West (England)","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","Ministry of Justice (excl. agencies)","Operational Delivery","South West (England)","EO","[c]","[c]","[c]","[c]"
"In post","2023","Ministry of Justice (excl. agencies)","Operational Delivery","South West (England)","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Ministry of Justice (excl. agencies)","Operational Delivery","South West (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Ministry of Justice (excl. agencies)","Operational Delivery","South West (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Ministry of Justice (excl. agencies)","Operational Delivery","Unknown","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","Ministry of Justice (excl. agencies)","Operational Delivery","Unknown","EO","[c]","[c]","[c]","[c]"
"In post","2023","Ministry of Justice (excl. agencies)","Operational Delivery","Unknown","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Ministry of Justice (excl. agencies)","Operational Delivery","Wales","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","Ministry of Justice (excl. agencies)","Operational Delivery","Wales","EO","5","5","[c]","[c]"
"In post","2023","Ministry of Justice (excl. agencies)","Operational Delivery","Wales","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Ministry of Justice (excl. agencies)","Operational Delivery","Wales","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Ministry of Justice (excl. agencies)","Operational Delivery","Wales","SEO/HEO","5","5","[c]","[c]"
"In post","2023","Ministry of Justice (excl. agencies)","Operational Delivery","Wales","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Ministry of Justice (excl. agencies)","Operational Delivery","West Midlands (England)","AA/AO","20","15","21470","21780"
"In post","2023","Ministry of Justice (excl. agencies)","Operational Delivery","West Midlands (England)","EO","10","10","26660","27110"
"In post","2023","Ministry of Justice (excl. agencies)","Operational Delivery","West Midlands (England)","G6/G7","5","5","[c]","[c]"
"In post","2023","Ministry of Justice (excl. agencies)","Operational Delivery","West Midlands (England)","SEO/HEO","30","30","36310","37680"
"In post","2023","Ministry of Justice (excl. agencies)","Operational Delivery","West Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Ministry of Justice (excl. agencies)","Operational Delivery","Yorkshire and The Humber","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","Ministry of Justice (excl. agencies)","Operational Delivery","Yorkshire and The Humber","EO","5","5","[c]","[c]"
"In post","2023","Ministry of Justice (excl. agencies)","Operational Delivery","Yorkshire and The Humber","G6/G7","10","10","54020","51770"
"In post","2023","Ministry of Justice (excl. agencies)","Operational Delivery","Yorkshire and The Humber","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Ministry of Justice (excl. agencies)","Operational Delivery","Yorkshire and The Humber","SEO/HEO","35","35","35270","37680"
"In post","2023","Ministry of Justice (excl. agencies)","Operational Delivery","Yorkshire and The Humber","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Ministry of Justice (excl. agencies)","Operational Research","East of England","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Ministry of Justice (excl. agencies)","Operational Research","London","EO","[c]","[c]","[c]","[c]"
"In post","2023","Ministry of Justice (excl. agencies)","Operational Research","London","G6/G7","45","40","62690","61530"
"In post","2023","Ministry of Justice (excl. agencies)","Operational Research","London","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Ministry of Justice (excl. agencies)","Operational Research","London","SEO/HEO","40","40","40890","43650"
"In post","2023","Ministry of Justice (excl. agencies)","Operational Research","North West (England)","SEO/HEO","[c]","[c]","[c]","[c]"
