"Status","Year","Ethnicity","Parent_department","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2023","Mixed","National Crime Agency","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Northern Ireland Office","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Northern Ireland Office","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Northern Ireland Office","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Northern Ireland Office","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Office for Standards in Education, Children's Services and Skills","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Office for Standards in Education, Children's Services and Skills","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Office for Standards in Education, Children's Services and Skills","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Office for Standards in Education, Children's Services and Skills","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Office of Gas and Electricity Markets","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Office of Gas and Electricity Markets","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Office of Gas and Electricity Markets","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Office of Gas and Electricity Markets","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Office of Qualifications and Examinations Regulation","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Office of Qualifications and Examinations Regulation","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Office of Qualifications and Examinations Regulation","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Office of Qualifications and Examinations Regulation","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Office of Rail and Road","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Office of Rail and Road","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Office of Rail and Road","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Office of Rail and Road","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Office of the Secretary of State for Scotland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Office of the Secretary of State for Scotland","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Office of the Secretary of State for Scotland","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Office of the Secretary of State for Scotland","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Office of the Secretary of State for Wales","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Office of the Secretary of State for Wales","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Office of the Secretary of State for Wales","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Office of the Secretary of State for Wales","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Scottish Government","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Scottish Government","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Scottish Government","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Scottish Government","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","The National Archives","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","The National Archives","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","The National Archives","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","The National Archives","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","UK Export Finance","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","UK Export Finance","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","UK Export Finance","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","UK Export Finance","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","UK Statistics Authority","Heterosexual / straight","25","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","UK Statistics Authority","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","UK Statistics Authority","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","UK Statistics Authority","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","UK Supreme Court","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","UK Supreme Court","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","UK Supreme Court","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","UK Supreme Court","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Water Services Regulation Authority","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Water Services Regulation Authority","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Water Services Regulation Authority","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Water Services Regulation Authority","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Welsh Government","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Welsh Government","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Welsh Government","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Welsh Government","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Attorney General's Departments","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Attorney General's Departments","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Attorney General's Departments","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Attorney General's Departments","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Cabinet Office","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Cabinet Office","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Cabinet Office","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Cabinet Office","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Chancellor's other departments","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Chancellor's other departments","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Chancellor's other departments","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Chancellor's other departments","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Charity Commission","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Charity Commission","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Charity Commission","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Charity Commission","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Competition and Markets Authority","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Competition and Markets Authority","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Competition and Markets Authority","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Competition and Markets Authority","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Department for Business, Energy and Industrial Strategy","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Department for Business, Energy and Industrial Strategy","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Department for Business, Energy and Industrial Strategy","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Department for Business, Energy and Industrial Strategy","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Department for Digital, Culture, Media and Sport","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Department for Digital, Culture, Media and Sport","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Department for Digital, Culture, Media and Sport","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Department for Digital, Culture, Media and Sport","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Department for Education","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Department for Education","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Department for Education","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Department for Education","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Department for Environment, Food and Rural Affairs","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Department for Environment, Food and Rural Affairs","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Department for Environment, Food and Rural Affairs","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Department for Environment, Food and Rural Affairs","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Department for International Trade","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Department for International Trade","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Department for International Trade","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Department for International Trade","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Department for Levelling Up, Housing and Communities","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Department for Levelling Up, Housing and Communities","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Department for Levelling Up, Housing and Communities","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Department for Levelling Up, Housing and Communities","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Department for Transport","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Department for Transport","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Department for Transport","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Department for Transport","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Department for Work and Pensions","Heterosexual / straight","25","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Department for Work and Pensions","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Department for Work and Pensions","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Department for Work and Pensions","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Department of Health and Social Care","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Department of Health and Social Care","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Department of Health and Social Care","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Department of Health and Social Care","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Estyn","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Estyn","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Estyn","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Estyn","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Food Standards Agency","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Food Standards Agency","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Food Standards Agency","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Food Standards Agency","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Foreign, Commonwealth and Development Office","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Foreign, Commonwealth and Development Office","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Foreign, Commonwealth and Development Office","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Foreign, Commonwealth and Development Office","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","HM Land Registry","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","HM Land Registry","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","HM Land Registry","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","HM Land Registry","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","HM Revenue and Customs","Heterosexual / straight","20","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","HM Revenue and Customs","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","HM Revenue and Customs","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","HM Revenue and Customs","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","HM Treasury","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","HM Treasury","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","HM Treasury","Undeclared","30","[c]","36150","30510"
"New entrant CS","2023","Other ethnicity","HM Treasury","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Home Office","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Home Office","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Home Office","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Home Office","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Ministry of Defence","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Ministry of Defence","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Ministry of Defence","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Ministry of Defence","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Ministry of Justice","Heterosexual / straight","60","[c]","27340","27640"
"New entrant CS","2023","Other ethnicity","Ministry of Justice","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Ministry of Justice","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Ministry of Justice","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","National Crime Agency","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","National Crime Agency","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","National Crime Agency","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","National Crime Agency","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Northern Ireland Office","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Northern Ireland Office","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Northern Ireland Office","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Northern Ireland Office","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Office for Standards in Education, Children's Services and Skills","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Office for Standards in Education, Children's Services and Skills","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Office for Standards in Education, Children's Services and Skills","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Office for Standards in Education, Children's Services and Skills","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Office of Gas and Electricity Markets","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Office of Gas and Electricity Markets","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Office of Gas and Electricity Markets","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Office of Gas and Electricity Markets","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Office of Qualifications and Examinations Regulation","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Office of Qualifications and Examinations Regulation","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Office of Qualifications and Examinations Regulation","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Office of Qualifications and Examinations Regulation","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Office of Rail and Road","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Office of Rail and Road","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Office of Rail and Road","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Office of Rail and Road","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Office of the Secretary of State for Scotland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Office of the Secretary of State for Scotland","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Office of the Secretary of State for Scotland","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Office of the Secretary of State for Scotland","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Office of the Secretary of State for Wales","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Office of the Secretary of State for Wales","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Office of the Secretary of State for Wales","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Office of the Secretary of State for Wales","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Scottish Government","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Scottish Government","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Scottish Government","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Scottish Government","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","The National Archives","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","The National Archives","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","The National Archives","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","The National Archives","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","UK Export Finance","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","UK Export Finance","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","UK Export Finance","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","UK Export Finance","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","UK Statistics Authority","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","UK Statistics Authority","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","UK Statistics Authority","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","UK Statistics Authority","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","UK Supreme Court","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","UK Supreme Court","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","UK Supreme Court","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","UK Supreme Court","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Water Services Regulation Authority","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Water Services Regulation Authority","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Water Services Regulation Authority","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Water Services Regulation Authority","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Welsh Government","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Welsh Government","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Welsh Government","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Welsh Government","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Attorney General's Departments","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Attorney General's Departments","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Attorney General's Departments","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Attorney General's Departments","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Cabinet Office","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Cabinet Office","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Cabinet Office","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Cabinet Office","Unknown","15","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Chancellor's other departments","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Chancellor's other departments","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Chancellor's other departments","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Charity Commission","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Charity Commission","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Competition and Markets Authority","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Competition and Markets Authority","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Competition and Markets Authority","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Department for Business, Energy and Industrial Strategy","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Department for Business, Energy and Industrial Strategy","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Department for Business, Energy and Industrial Strategy","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Department for Digital, Culture, Media and Sport","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Department for Digital, Culture, Media and Sport","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Department for Digital, Culture, Media and Sport","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Department for Education","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Department for Education","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Department for Education","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Department for Environment, Food and Rural Affairs","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Department for Environment, Food and Rural Affairs","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Department for Environment, Food and Rural Affairs","Undeclared","40","[c]","33090","32000"
"New entrant CS","2023","Undeclared","Department for Environment, Food and Rural Affairs","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Department for International Trade","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Department for International Trade","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Department for International Trade","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Department for Levelling Up, Housing and Communities","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Department for Levelling Up, Housing and Communities","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Department for Levelling Up, Housing and Communities","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Department for Transport","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Department for Transport","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Department for Transport","Undeclared","30","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Department for Transport","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Department for Work and Pensions","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Department for Work and Pensions","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Department for Work and Pensions","Undeclared","50","[c]","27990","21690"
"New entrant CS","2023","Undeclared","Department for Work and Pensions","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Department of Health and Social Care","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Department of Health and Social Care","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Department of Health and Social Care","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Department of Health and Social Care","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Estyn","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Estyn","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Food Standards Agency","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Food Standards Agency","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Foreign, Commonwealth and Development Office","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Foreign, Commonwealth and Development Office","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","HM Land Registry","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","HM Land Registry","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","HM Revenue and Customs","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","HM Revenue and Customs","LGBO","[c]","[c]","[c]","[c]"
