"Status","Year","Organisation","Region_ITL2","Region_london","Responsibility_level_grouped","Headcount","FTE","Mean_salary","Median_salary"
"In post","2023","Scottish Government (excl. agencies)","Northern Ireland","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Scottish Government (excl. agencies)","Overseas","Overseas","G6/G7","10","10","84510","84250"
"In post","2023","Scottish Government (excl. agencies)","Overseas","Overseas","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Scottish Government (excl. agencies)","Overseas","Overseas","SEO/HEO","10","10","[c]","[c]"
"In post","2023","Scottish Government (excl. agencies)","Southern Scotland","Outside London","AA/AO","25","20","24960","24890"
"In post","2023","Scottish Government (excl. agencies)","Southern Scotland","Outside London","EO","80","75","30850","31940"
"In post","2023","Scottish Government (excl. agencies)","Southern Scotland","Outside London","G6/G7","20","15","66300","65280"
"In post","2023","Scottish Government (excl. agencies)","Southern Scotland","Outside London","SEO/HEO","65","65","40080","38330"
"In post","2023","Scottish Government (excl. agencies)","West Central Scotland","Outside London","AA/AO","90","90","24860","24890"
"In post","2023","Scottish Government (excl. agencies)","West Central Scotland","Outside London","EO","170","165","30180","29450"
"In post","2023","Scottish Government (excl. agencies)","West Central Scotland","Outside London","G6/G7","500","485","65810","65280"
"In post","2023","Scottish Government (excl. agencies)","West Central Scotland","Outside London","SCS level","30","30","89410","83530"
"In post","2023","Scottish Government (excl. agencies)","West Central Scotland","Outside London","SEO/HEO","1015","985","41990","41640"
"In post","2023","Scottish Housing Regulator","Eastern Scotland","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Scottish Housing Regulator","Southern Scotland","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Scottish Housing Regulator","West Central Scotland","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","Scottish Housing Regulator","West Central Scotland","Outside London","EO","[c]","[c]","[c]","[c]"
"In post","2023","Scottish Housing Regulator","West Central Scotland","Outside London","G6/G7","25","20","67940","65280"
"In post","2023","Scottish Housing Regulator","West Central Scotland","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Scottish Housing Regulator","West Central Scotland","Outside London","SEO/HEO","25","20","44550","49860"
"In post","2023","Scottish Prison Service","Eastern Scotland","Outside London","AA/AO","795","755","26580","26930"
"In post","2023","Scottish Prison Service","Eastern Scotland","Outside London","EO","1085","1020","36060","37060"
"In post","2023","Scottish Prison Service","Eastern Scotland","Outside London","G6/G7","115","115","64130","59050"
"In post","2023","Scottish Prison Service","Eastern Scotland","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Scottish Prison Service","Eastern Scotland","Outside London","SEO/HEO","405","370","44680","42590"
"In post","2023","Scottish Prison Service","Highlands and Islands","Outside London","AA/AO","40","40","26350","24710"
"In post","2023","Scottish Prison Service","Highlands and Islands","Outside London","EO","60","55","35770","37060"
"In post","2023","Scottish Prison Service","Highlands and Islands","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Scottish Prison Service","Highlands and Islands","Outside London","SEO/HEO","20","15","43540","42590"
"In post","2023","Scottish Prison Service","North Eastern Scotland","Outside London","AA/AO","125","115","27690","26930"
"In post","2023","Scottish Prison Service","North Eastern Scotland","Outside London","EO","140","135","35620","37060"
"In post","2023","Scottish Prison Service","North Eastern Scotland","Outside London","G6/G7","5","5","[c]","[c]"
"In post","2023","Scottish Prison Service","North Eastern Scotland","Outside London","SEO/HEO","45","40","44810","42590"
"In post","2023","Scottish Prison Service","Southern Scotland","Outside London","AA/AO","70","65","26580","26930"
"In post","2023","Scottish Prison Service","Southern Scotland","Outside London","EO","70","65","36200","37060"
"In post","2023","Scottish Prison Service","Southern Scotland","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Scottish Prison Service","Southern Scotland","Outside London","SEO/HEO","20","15","45440","42590"
"In post","2023","Scottish Prison Service","West Central Scotland","Outside London","AA/AO","525","500","26470","26930"
"In post","2023","Scottish Prison Service","West Central Scotland","Outside London","EO","795","755","36320","37060"
"In post","2023","Scottish Prison Service","West Central Scotland","Outside London","G6/G7","20","20","64240","57260"
"In post","2023","Scottish Prison Service","West Central Scotland","Outside London","SEO/HEO","195","165","43740","42590"
"In post","2023","Scottish Public Pensions Agency","Eastern Scotland","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Scottish Public Pensions Agency","Southern Scotland","Outside London","AA/AO","195","185","26800","26600"
"In post","2023","Scottish Public Pensions Agency","Southern Scotland","Outside London","EO","85","80","30710","30440"
"In post","2023","Scottish Public Pensions Agency","Southern Scotland","Outside London","G6/G7","20","20","63340","65280"
"In post","2023","Scottish Public Pensions Agency","Southern Scotland","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Scottish Public Pensions Agency","Southern Scotland","Outside London","SEO/HEO","65","60","39610","38330"
"In post","2023","Scottish Public Pensions Agency","Tees Valley and Durham","Outside London","EO","[c]","[c]","[c]","[c]"
"In post","2023","Serious Fraud Office","Inner London - West","London","AA/AO","10","10","24290","24940"
"In post","2023","Serious Fraud Office","Inner London - West","London","EO","75","75","28390","27280"
"In post","2023","Serious Fraud Office","Inner London - West","London","G6/G7","180","175","63140","60630"
"In post","2023","Serious Fraud Office","Inner London - West","London","SCS level","15","15","102770","90000"
"In post","2023","Serious Fraud Office","Inner London - West","London","SEO/HEO","175","175","39720","40000"
"In post","2023","Social Security Scotland","Eastern Scotland","Outside London","AA/AO","610","575","23320","23340"
"In post","2023","Social Security Scotland","Eastern Scotland","Outside London","EO","640","615","29490","29100"
"In post","2023","Social Security Scotland","Eastern Scotland","Outside London","G6/G7","40","35","63710","65280"
"In post","2023","Social Security Scotland","Eastern Scotland","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Social Security Scotland","Eastern Scotland","Outside London","SEO/HEO","275","265","37820","35020"
"In post","2023","Social Security Scotland","Highlands and Islands","Outside London","EO","30","30","29840","29450"
"In post","2023","Social Security Scotland","Highlands and Islands","Outside London","SEO/HEO","25","25","38330","37830"
"In post","2023","Social Security Scotland","North Eastern Scotland","Outside London","EO","20","15","29500","29270"
"In post","2023","Social Security Scotland","North Eastern Scotland","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Social Security Scotland","Southern Scotland","Outside London","EO","65","65","29540","29450"
"In post","2023","Social Security Scotland","Southern Scotland","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Social Security Scotland","Southern Scotland","Outside London","SEO/HEO","20","20","36750","35020"
"In post","2023","Social Security Scotland","West Central Scotland","Outside London","AA/AO","755","710","23080","22180"
"In post","2023","Social Security Scotland","West Central Scotland","Outside London","EO","760","740","29710","29450"
"In post","2023","Social Security Scotland","West Central Scotland","Outside London","G6/G7","165","160","65710","65280"
"In post","2023","Social Security Scotland","West Central Scotland","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Social Security Scotland","West Central Scotland","Outside London","SEO/HEO","615","595","39330","37830"
"In post","2023","Standards and Testing Agency","Derbyshire and Nottinghamshire","Outside London","EO","[c]","[c]","[c]","[c]"
"In post","2023","Standards and Testing Agency","Derbyshire and Nottinghamshire","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Standards and Testing Agency","Derbyshire and Nottinghamshire","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Standards and Testing Agency","East Anglia","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Standards and Testing Agency","Greater Manchester","Outside London","EO","[c]","[c]","[c]","[c]"
"In post","2023","Standards and Testing Agency","Greater Manchester","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Standards and Testing Agency","Greater Manchester","Outside London","SEO/HEO","15","15","36300","37590"
"In post","2023","Standards and Testing Agency","Inner London - West","London","EO","[c]","[c]","[c]","[c]"
"In post","2023","Standards and Testing Agency","Inner London - West","London","G6/G7","10","10","60430","56040"
"In post","2023","Standards and Testing Agency","Inner London - West","London","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Standards and Testing Agency","Inner London - West","London","SEO/HEO","25","25","43180","46600"
"In post","2023","Standards and Testing Agency","South Yorkshire","Outside London","EO","[c]","[c]","[c]","[c]"
"In post","2023","Standards and Testing Agency","South Yorkshire","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Standards and Testing Agency","South Yorkshire","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Standards and Testing Agency","South Yorkshire","Outside London","SEO/HEO","5","5","[c]","[c]"
"In post","2023","Standards and Testing Agency","Tees Valley and Durham","Outside London","EO","[c]","[c]","[c]","[c]"
"In post","2023","Standards and Testing Agency","Tees Valley and Durham","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Standards and Testing Agency","Tees Valley and Durham","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Standards and Testing Agency","West Midlands","Outside London","EO","[c]","[c]","[c]","[c]"
"In post","2023","Standards and Testing Agency","West Midlands","Outside London","G6/G7","15","15","54860","51780"
"In post","2023","Standards and Testing Agency","West Midlands","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Standards and Testing Agency","West Midlands","Outside London","SEO/HEO","30","30","35810","37590"
"In post","2023","Student Awards Agency for Scotland","Eastern Scotland","Outside London","AA/AO","115","110","23970","24890"
"In post","2023","Student Awards Agency for Scotland","Eastern Scotland","Outside London","EO","65","65","31130","30440"
"In post","2023","Student Awards Agency for Scotland","Eastern Scotland","Outside London","G6/G7","15","15","67720","67780"
"In post","2023","Student Awards Agency for Scotland","Eastern Scotland","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Student Awards Agency for Scotland","Eastern Scotland","Outside London","SEO/HEO","65","65","42420","41640"
"In post","2023","Submarine Delivery Agency","Berkshire, Buckinghamshire and Oxfordshire","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Submarine Delivery Agency","Cumbria","Outside London","Unknown","175","170","44150","42620"
"In post","2023","Submarine Delivery Agency","Derbyshire and Nottinghamshire","Outside London","Unknown","15","15","44880","42430"
"In post","2023","Submarine Delivery Agency","Devon","Outside London","Unknown","160","160","38890","34500"
"In post","2023","Submarine Delivery Agency","Eastern Scotland","Outside London","Unknown","25","25","49160","51560"
"In post","2023","Submarine Delivery Agency","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","Unknown","1600","1555","43620","41630"
"In post","2023","Submarine Delivery Agency","Highlands and Islands","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Submarine Delivery Agency","Lincolnshire","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Submarine Delivery Agency","Overseas","Overseas","Unknown","25","25","52350","43590"
"In post","2023","Submarine Delivery Agency","West Central Scotland","Outside London","Unknown","80","80","39540","41000"
"In post","2023","Teaching Regulation Agency","Derbyshire and Nottinghamshire","Outside London","EO","[c]","[c]","[c]","[c]"
"In post","2023","Teaching Regulation Agency","Derbyshire and Nottinghamshire","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Teaching Regulation Agency","Derbyshire and Nottinghamshire","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Teaching Regulation Agency","West Midlands","Outside London","AA/AO","10","10","[c]","[c]"
"In post","2023","Teaching Regulation Agency","West Midlands","Outside London","EO","30","30","26360","25900"
"In post","2023","Teaching Regulation Agency","West Midlands","Outside London","G6/G7","5","5","[c]","[c]"
"In post","2023","Teaching Regulation Agency","West Midlands","Outside London","SCS level","[c]","[c]","[c]","[c]"
