"Status","Year","Age","Function_of_post","Region_ITL1","Responsibility_level_ungrouped","Headcount","FTE","Mean_salary","Median_salary"
"In post","2023","40-49","Counter Fraud","Unknown","HEO","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Counter Fraud","Unknown","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Counter Fraud","Wales","AO","30","25","22060","21690"
"In post","2023","40-49","Counter Fraud","Wales","EO","85","80","27860","28120"
"In post","2023","40-49","Counter Fraud","Wales","G6","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Counter Fraud","Wales","G7","5","5","[c]","[c]"
"In post","2023","40-49","Counter Fraud","Wales","HEO","45","45","34620","34700"
"In post","2023","40-49","Counter Fraud","Wales","SEO","25","25","41350","42140"
"In post","2023","40-49","Counter Fraud","West Midlands (England)","AA","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Counter Fraud","West Midlands (England)","AO","35","30","22300","22520"
"In post","2023","40-49","Counter Fraud","West Midlands (England)","EO","110","100","28220","28120"
"In post","2023","40-49","Counter Fraud","West Midlands (England)","G6","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Counter Fraud","West Midlands (England)","G7","10","10","57530","57970"
"In post","2023","40-49","Counter Fraud","West Midlands (England)","HEO","80","75","34730","34700"
"In post","2023","40-49","Counter Fraud","West Midlands (England)","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Counter Fraud","West Midlands (England)","SEO","45","45","41530","42140"
"In post","2023","40-49","Counter Fraud","Yorkshire and The Humber","AO","25","20","22030","21690"
"In post","2023","40-49","Counter Fraud","Yorkshire and The Humber","EO","145","140","28180","28120"
"In post","2023","40-49","Counter Fraud","Yorkshire and The Humber","G6","10","10","68620","70620"
"In post","2023","40-49","Counter Fraud","Yorkshire and The Humber","G7","20","20","56490","57970"
"In post","2023","40-49","Counter Fraud","Yorkshire and The Humber","HEO","95","90","34780","34700"
"In post","2023","40-49","Counter Fraud","Yorkshire and The Humber","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Counter Fraud","Yorkshire and The Humber","SEO","50","45","41950","42480"
"In post","2023","40-49","Debt","East Midlands (England)","AO","110","100","22320","22520"
"In post","2023","40-49","Debt","East Midlands (England)","EO","15","15","28550","28120"
"In post","2023","40-49","Debt","East Midlands (England)","HEO","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Debt","East of England","AO","15","15","24640","25610"
"In post","2023","40-49","Debt","East of England","EO","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Debt","London","AO","55","50","26610","26920"
"In post","2023","40-49","Debt","London","EO","25","25","32540","32540"
"In post","2023","40-49","Debt","London","G6","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Debt","London","G7","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Debt","London","HEO","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Debt","London","SEO","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Debt","North East (England)","AA","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Debt","North East (England)","AO","160","140","22110","22520"
"In post","2023","40-49","Debt","North East (England)","EO","35","35","28030","28120"
"In post","2023","40-49","Debt","North East (England)","HEO","10","10","[c]","[c]"
"In post","2023","40-49","Debt","North East (England)","SEO","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Debt","North West (England)","AA","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Debt","North West (England)","AO","105","95","22120","22520"
"In post","2023","40-49","Debt","North West (England)","EO","35","30","28250","28120"
"In post","2023","40-49","Debt","North West (England)","HEO","10","10","34690","34700"
"In post","2023","40-49","Debt","North West (England)","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Debt","North West (England)","SEO","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Debt","Northern Ireland","EO","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Debt","Scotland","AO","225","200","22430","22520"
"In post","2023","40-49","Debt","Scotland","EO","45","40","28370","28130"
"In post","2023","40-49","Debt","Scotland","G6","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Debt","Scotland","G7","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Debt","Scotland","HEO","15","15","34690","34700"
"In post","2023","40-49","Debt","Scotland","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Debt","Scotland","SEO","5","5","[c]","[c]"
"In post","2023","40-49","Debt","South East (England)","AO","5","5","[c]","[c]"
"In post","2023","40-49","Debt","South East (England)","EO","5","5","[c]","[c]"
"In post","2023","40-49","Debt","South West (England)","AO","20","15","21680","21690"
"In post","2023","40-49","Debt","South West (England)","EO","5","5","[c]","[c]"
"In post","2023","40-49","Debt","South West (England)","HEO","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Debt","Unknown","AO","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Debt","Wales","AO","55","50","22290","22520"
"In post","2023","40-49","Debt","Wales","EO","20","20","28030","28130"
"In post","2023","40-49","Debt","Wales","G6","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Debt","Wales","G7","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Debt","Wales","HEO","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Debt","Wales","SEO","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Debt","West Midlands (England)","AO","165","145","22060","21690"
"In post","2023","40-49","Debt","West Midlands (England)","EO","45","40","28250","28120"
"In post","2023","40-49","Debt","West Midlands (England)","HEO","10","10","34570","34550"
"In post","2023","40-49","Debt","West Midlands (England)","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Debt","West Midlands (England)","SEO","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Debt","Yorkshire and The Humber","AA","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Debt","Yorkshire and The Humber","AO","135","115","21920","21690"
"In post","2023","40-49","Debt","Yorkshire and The Humber","EO","50","45","28080","28120"
"In post","2023","40-49","Debt","Yorkshire and The Humber","HEO","10","10","34360","34170"
"In post","2023","40-49","Debt","Yorkshire and The Humber","SEO","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Digital, Data & Technology","East Midlands (England)","AO","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Digital, Data & Technology","East Midlands (England)","EO","25","25","28150","27920"
"In post","2023","40-49","Digital, Data & Technology","East Midlands (England)","G6","5","5","[c]","[c]"
"In post","2023","40-49","Digital, Data & Technology","East Midlands (England)","G7","20","20","55310","52870"
"In post","2023","40-49","Digital, Data & Technology","East Midlands (England)","HEO","40","35","33810","33110"
"In post","2023","40-49","Digital, Data & Technology","East Midlands (England)","SEO","40","40","41070","39010"
"In post","2023","40-49","Digital, Data & Technology","East of England","AA","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Digital, Data & Technology","East of England","AO","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Digital, Data & Technology","East of England","EO","35","30","29050","27470"
"In post","2023","40-49","Digital, Data & Technology","East of England","G6","5","5","[c]","[c]"
"In post","2023","40-49","Digital, Data & Technology","East of England","G7","20","15","52730","52000"
"In post","2023","40-49","Digital, Data & Technology","East of England","HEO","50","50","34070","34300"
"In post","2023","40-49","Digital, Data & Technology","East of England","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Digital, Data & Technology","East of England","SEO","45","40","40870","40800"
"In post","2023","40-49","Digital, Data & Technology","London","AO","10","10","[c]","[c]"
"In post","2023","40-49","Digital, Data & Technology","London","EO","95","90","30940","30220"
"In post","2023","40-49","Digital, Data & Technology","London","G6","215","215","72190","72050"
"In post","2023","40-49","Digital, Data & Technology","London","G7","505","495","59840","59290"
"In post","2023","40-49","Digital, Data & Technology","London","HEO","230","225","37360","36380"
"In post","2023","40-49","Digital, Data & Technology","London","SCS level","75","75","100360","93530"
"In post","2023","40-49","Digital, Data & Technology","London","SEO","305","300","44650","43650"
"In post","2023","40-49","Digital, Data & Technology","London","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Digital, Data & Technology","North East (England)","AO","15","15","21880","21690"
"In post","2023","40-49","Digital, Data & Technology","North East (England)","EO","85","80","27960","28120"
"In post","2023","40-49","Digital, Data & Technology","North East (England)","G6","85","85","71230","70000"
"In post","2023","40-49","Digital, Data & Technology","North East (England)","G7","200","200","55500","55780"
"In post","2023","40-49","Digital, Data & Technology","North East (England)","HEO","165","160","34100","34170"
"In post","2023","40-49","Digital, Data & Technology","North East (England)","SCS level","10","10","96330","94000"
"In post","2023","40-49","Digital, Data & Technology","North East (England)","SEO","215","210","41200","41780"
"In post","2023","40-49","Digital, Data & Technology","North West (England)","AO","10","10","22460","22080"
"In post","2023","40-49","Digital, Data & Technology","North West (England)","EO","95","90","27710","28080"
"In post","2023","40-49","Digital, Data & Technology","North West (England)","G6","105","100","69400","67260"
"In post","2023","40-49","Digital, Data & Technology","North West (England)","G7","265","260","54780","54000"
"In post","2023","40-49","Digital, Data & Technology","North West (England)","HEO","225","220","33810","34170"
"In post","2023","40-49","Digital, Data & Technology","North West (England)","SCS level","15","15","95560","100250"
"In post","2023","40-49","Digital, Data & Technology","North West (England)","SEO","255","255","40550","39800"
"In post","2023","40-49","Digital, Data & Technology","North West (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Digital, Data & Technology","Northern Ireland","AO","5","5","[c]","[c]"
"In post","2023","40-49","Digital, Data & Technology","Northern Ireland","EO","5","5","[c]","[c]"
"In post","2023","40-49","Digital, Data & Technology","Northern Ireland","G6","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Digital, Data & Technology","Northern Ireland","G7","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Digital, Data & Technology","Northern Ireland","HEO","10","10","34020","34850"
"In post","2023","40-49","Digital, Data & Technology","Northern Ireland","SEO","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Digital, Data & Technology","Overseas","EO","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Digital, Data & Technology","Overseas","HEO","10","10","[c]","[c]"
"In post","2023","40-49","Digital, Data & Technology","Overseas","SEO","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Digital, Data & Technology","Scotland","AA","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Digital, Data & Technology","Scotland","AO","5","5","[c]","[c]"
"In post","2023","40-49","Digital, Data & Technology","Scotland","EO","40","40","29530","28130"
"In post","2023","40-49","Digital, Data & Technology","Scotland","G6","20","20","64290","65260"
"In post","2023","40-49","Digital, Data & Technology","Scotland","G7","60","60","55620","54960"
"In post","2023","40-49","Digital, Data & Technology","Scotland","HEO","65","60","36140","34950"
"In post","2023","40-49","Digital, Data & Technology","Scotland","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Digital, Data & Technology","Scotland","SEO","85","85","43450","42510"
"In post","2023","40-49","Digital, Data & Technology","South East (England)","AA","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Digital, Data & Technology","South East (England)","AO","10","10","22470","22220"
"In post","2023","40-49","Digital, Data & Technology","South East (England)","EO","60","60","27500","27470"
"In post","2023","40-49","Digital, Data & Technology","South East (England)","G6","25","25","66890","67270"
"In post","2023","40-49","Digital, Data & Technology","South East (England)","G7","90","85","54470","55860"
"In post","2023","40-49","Digital, Data & Technology","South East (England)","HEO","100","95","34390","34260"
"In post","2023","40-49","Digital, Data & Technology","South East (England)","SCS level","10","10","[c]","[c]"
"In post","2023","40-49","Digital, Data & Technology","South East (England)","SEO","80","80","41770","41200"
"In post","2023","40-49","Digital, Data & Technology","South East (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Digital, Data & Technology","South West (England)","AA","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Digital, Data & Technology","South West (England)","AO","25","25","22280","22220"
"In post","2023","40-49","Digital, Data & Technology","South West (England)","EO","115","110","28350","27610"
"In post","2023","40-49","Digital, Data & Technology","South West (England)","G6","90","85","63710","62280"
"In post","2023","40-49","Digital, Data & Technology","South West (England)","G7","245","235","52180","51290"
"In post","2023","40-49","Digital, Data & Technology","South West (England)","HEO","185","180","35110","34300"
"In post","2023","40-49","Digital, Data & Technology","South West (England)","SCS level","15","15","96850","100450"
