"Status","Year","Age","Ethnicity","Profession_of_post","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2023","40-49","Asian","Human Resources","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Asian","Intelligence Analysis","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Asian","Intelligence Analysis","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Asian","Intelligence Analysis","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Asian","Intelligence Analysis","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Asian","Internal Audit","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Asian","Internal Audit","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Asian","Internal Audit","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Asian","Internal Audit","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Asian","International Trade","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Asian","International Trade","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Asian","International Trade","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Asian","International Trade","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Asian","Knowledge and Information Management","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Asian","Knowledge and Information Management","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Asian","Knowledge and Information Management","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Asian","Knowledge and Information Management","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Asian","Legal","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Asian","Legal","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Asian","Legal","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Asian","Legal","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Asian","Medicine","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Asian","Medicine","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Asian","Medicine","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Asian","Medicine","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Asian","Operational Delivery","Heterosexual / straight","110","[c]","31230","28120"
"Leaver Dept.","2023","40-49","Asian","Operational Delivery","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Asian","Operational Delivery","Undeclared","5","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Asian","Operational Delivery","Unknown","15","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Asian","Operational Research","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Asian","Operational Research","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Asian","Operational Research","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Asian","Operational Research","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Asian","Other","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Asian","Other","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Asian","Other","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Asian","Other","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Asian","Planning","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Asian","Planning","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Asian","Planning","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Asian","Planning","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Asian","Policy","Heterosexual / straight","25","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Asian","Policy","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Asian","Policy","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Asian","Policy","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Asian","Project Delivery","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Asian","Project Delivery","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Asian","Project Delivery","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Asian","Project Delivery","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Asian","Property","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Asian","Property","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Asian","Property","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Asian","Property","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Asian","Science and Engineering","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Asian","Science and Engineering","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Asian","Science and Engineering","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Asian","Science and Engineering","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Asian","Security","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Asian","Security","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Asian","Security","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Asian","Security","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Asian","Social Research","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Asian","Social Research","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Asian","Social Research","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Asian","Social Research","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Asian","Statistics","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Asian","Statistics","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Asian","Statistics","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Asian","Statistics","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Asian","Tax","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Asian","Tax","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Asian","Tax","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Asian","Tax","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Asian","Unknown","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Asian","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Asian","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Asian","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Asian","Veterinarian","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Asian","Veterinarian","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Asian","Veterinarian","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Asian","Veterinarian","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Black","Commercial","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Black","Commercial","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Black","Commercial","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Black","Commercial","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Black","Communications","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Black","Communications","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Black","Communications","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Black","Communications","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Black","Corporate Finance","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Black","Corporate Finance","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Black","Corporate Finance","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Black","Corporate Finance","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Black","Counter Fraud","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Black","Counter Fraud","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Black","Counter Fraud","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Black","Counter Fraud","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Black","Digital, Data and Technology","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Black","Digital, Data and Technology","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Black","Digital, Data and Technology","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Black","Digital, Data and Technology","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Black","Economics","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Black","Economics","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Black","Economics","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Black","Economics","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Black","Finance","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Black","Finance","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Black","Finance","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Black","Finance","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Black","Human Resources","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Black","Human Resources","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Black","Human Resources","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Black","Human Resources","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Black","Intelligence Analysis","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Black","Intelligence Analysis","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Black","Intelligence Analysis","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Black","Intelligence Analysis","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Black","Internal Audit","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Black","Internal Audit","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Black","Internal Audit","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Black","Internal Audit","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Black","International Trade","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Black","International Trade","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Black","International Trade","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Black","International Trade","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Black","Knowledge and Information Management","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Black","Knowledge and Information Management","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Black","Knowledge and Information Management","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Black","Knowledge and Information Management","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Black","Legal","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Black","Legal","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Black","Legal","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Black","Legal","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Black","Medicine","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Black","Medicine","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Black","Medicine","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Black","Medicine","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Black","Operational Delivery","Heterosexual / straight","60","[c]","29390","28120"
"Leaver Dept.","2023","40-49","Black","Operational Delivery","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Black","Operational Delivery","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Black","Operational Delivery","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Black","Operational Research","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Black","Operational Research","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Black","Operational Research","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Black","Operational Research","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Black","Other","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Black","Other","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Black","Other","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Black","Other","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Black","Planning","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Black","Planning","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Black","Planning","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Black","Planning","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Black","Policy","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Black","Policy","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Black","Policy","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Black","Policy","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Black","Project Delivery","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Black","Project Delivery","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Black","Project Delivery","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Black","Project Delivery","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Black","Property","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Black","Property","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Black","Property","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Black","Property","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Black","Science and Engineering","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Black","Science and Engineering","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Black","Science and Engineering","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Black","Science and Engineering","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Black","Security","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Black","Security","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Black","Security","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Black","Security","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Black","Social Research","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Black","Social Research","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Black","Social Research","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Black","Social Research","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Black","Statistics","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Black","Statistics","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Black","Statistics","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Black","Statistics","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Black","Tax","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Black","Tax","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Black","Tax","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Black","Tax","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Black","Unknown","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Black","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Black","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Black","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Black","Veterinarian","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Black","Veterinarian","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Black","Veterinarian","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Black","Veterinarian","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Mixed","Commercial","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Mixed","Commercial","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Mixed","Commercial","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Mixed","Commercial","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Mixed","Communications","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Mixed","Communications","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Mixed","Communications","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Mixed","Communications","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Mixed","Corporate Finance","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Mixed","Corporate Finance","LGBO","[c]","[c]","[c]","[c]"
