"Status","Year","Age","Region_ITL1","Responsibility_level_ungrouped","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2023","50-59","Unknown","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Unknown","SCS level","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Unknown","SCS level","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Unknown","SEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Unknown","SEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Unknown","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Unknown","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Wales","AA","Heterosexual / straight","25","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Wales","AA","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Wales","AA","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Wales","AA","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Wales","AO","Heterosexual / straight","135","[c]","22350","22220"
"New entrant CS","2023","50-59","Wales","AO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Wales","AO","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Wales","AO","Unknown","55","[c]","22910","22500"
"New entrant CS","2023","50-59","Wales","EO","Heterosexual / straight","40","[c]","27940","28120"
"New entrant CS","2023","50-59","Wales","EO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Wales","EO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Wales","EO","Unknown","30","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Wales","G6","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Wales","G6","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Wales","G6","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Wales","G6","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Wales","G7","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Wales","G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Wales","G7","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Wales","G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Wales","HEO","Heterosexual / straight","30","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Wales","HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Wales","HEO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Wales","HEO","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Wales","SCS level","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Wales","SCS level","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Wales","SEO","Heterosexual / straight","30","[c]","42800","41700"
"New entrant CS","2023","50-59","Wales","SEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Wales","SEO","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Wales","SEO","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Wales","Unknown","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Wales","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Wales","Unknown","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2023","50-59","West Midlands (England)","AA","Heterosexual / straight","25","[c]","[c]","[c]"
"New entrant CS","2023","50-59","West Midlands (England)","AA","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","West Midlands (England)","AA","Unknown","25","[c]","[c]","[c]"
"New entrant CS","2023","50-59","West Midlands (England)","AO","Heterosexual / straight","110","[c]","22730","21780"
"New entrant CS","2023","50-59","West Midlands (England)","AO","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2023","50-59","West Midlands (England)","AO","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2023","50-59","West Midlands (England)","AO","Unknown","75","[c]","23160","22400"
"New entrant CS","2023","50-59","West Midlands (England)","EO","Heterosexual / straight","40","[c]","28950","27320"
"New entrant CS","2023","50-59","West Midlands (England)","EO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","West Midlands (England)","EO","Unknown","35","[c]","27560","26930"
"New entrant CS","2023","50-59","West Midlands (England)","G6","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2023","50-59","West Midlands (England)","G6","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","West Midlands (England)","G6","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","West Midlands (England)","G6","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","West Midlands (England)","G7","Heterosexual / straight","30","[c]","[c]","[c]"
"New entrant CS","2023","50-59","West Midlands (England)","G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","West Midlands (England)","G7","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","West Midlands (England)","G7","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2023","50-59","West Midlands (England)","HEO","Heterosexual / straight","35","[c]","34510","33830"
"New entrant CS","2023","50-59","West Midlands (England)","HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","West Midlands (England)","HEO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","West Midlands (England)","HEO","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2023","50-59","West Midlands (England)","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","West Midlands (England)","SCS level","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","West Midlands (England)","SCS level","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","West Midlands (England)","SEO","Heterosexual / straight","50","[c]","41750","41200"
"New entrant CS","2023","50-59","West Midlands (England)","SEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","West Midlands (England)","SEO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","West Midlands (England)","SEO","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2023","50-59","West Midlands (England)","Unknown","Heterosexual / straight","20","[c]","[c]","[c]"
"New entrant CS","2023","50-59","West Midlands (England)","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","West Midlands (England)","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","West Midlands (England)","Unknown","Unknown","15","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Yorkshire and The Humber","AA","Heterosexual / straight","45","[c]","22440","23230"
"New entrant CS","2023","50-59","Yorkshire and The Humber","AA","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Yorkshire and The Humber","AA","Unknown","25","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Yorkshire and The Humber","AO","Heterosexual / straight","80","[c]","24200","22500"
"New entrant CS","2023","50-59","Yorkshire and The Humber","AO","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Yorkshire and The Humber","AO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Yorkshire and The Humber","AO","Unknown","85","[c]","23180","22400"
"New entrant CS","2023","50-59","Yorkshire and The Humber","EO","Heterosexual / straight","50","[c]","27670","25920"
"New entrant CS","2023","50-59","Yorkshire and The Humber","EO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Yorkshire and The Humber","EO","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Yorkshire and The Humber","EO","Unknown","60","[c]","26540","25830"
"New entrant CS","2023","50-59","Yorkshire and The Humber","G6","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Yorkshire and The Humber","G6","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Yorkshire and The Humber","G6","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Yorkshire and The Humber","G7","Heterosexual / straight","40","[c]","56070","52600"
"New entrant CS","2023","50-59","Yorkshire and The Humber","G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Yorkshire and The Humber","G7","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Yorkshire and The Humber","G7","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Yorkshire and The Humber","HEO","Heterosexual / straight","25","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Yorkshire and The Humber","HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Yorkshire and The Humber","HEO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Yorkshire and The Humber","HEO","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Yorkshire and The Humber","SCS level","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Yorkshire and The Humber","SCS level","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Yorkshire and The Humber","SCS level","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Yorkshire and The Humber","SEO","Heterosexual / straight","30","[c]","44420","43540"
"New entrant CS","2023","50-59","Yorkshire and The Humber","SEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Yorkshire and The Humber","SEO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Yorkshire and The Humber","SEO","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Yorkshire and The Humber","Unknown","Heterosexual / straight","35","[c]","23850","23640"
"New entrant CS","2023","50-59","Yorkshire and The Humber","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Yorkshire and The Humber","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Yorkshire and The Humber","Unknown","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2023","60-64","East Midlands (England)","AA","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","East Midlands (England)","AA","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","East Midlands (England)","AA","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","East Midlands (England)","AA","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2023","60-64","East Midlands (England)","AO","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2023","60-64","East Midlands (England)","AO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","East Midlands (England)","AO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","East Midlands (England)","AO","Unknown","15","[c]","[c]","[c]"
"New entrant CS","2023","60-64","East Midlands (England)","EO","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2023","60-64","East Midlands (England)","EO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","East Midlands (England)","EO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","East Midlands (England)","EO","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2023","60-64","East Midlands (England)","G6","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","East Midlands (England)","G6","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","East Midlands (England)","G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","East Midlands (England)","G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","East Midlands (England)","G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","East Midlands (England)","HEO","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2023","60-64","East Midlands (England)","HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","East Midlands (England)","HEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","East Midlands (England)","SEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","East Midlands (England)","SEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","East Midlands (England)","SEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","East Midlands (England)","Unknown","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2023","60-64","East Midlands (England)","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","East Midlands (England)","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","East Midlands (England)","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","East of England","AA","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2023","60-64","East of England","AA","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","East of England","AA","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","East of England","AO","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2023","60-64","East of England","AO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","East of England","AO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","East of England","AO","Unknown","15","[c]","[c]","[c]"
"New entrant CS","2023","60-64","East of England","EO","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2023","60-64","East of England","EO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","East of England","EO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","East of England","G6","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","East of England","G6","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","East of England","G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","East of England","G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","East of England","G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","East of England","HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","East of England","HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","East of England","HEO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","East of England","HEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","East of England","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","East of England","SCS level","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","East of England","SEO","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2023","60-64","East of England","SEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","East of England","SEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","East of England","Unknown","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2023","60-64","East of England","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","East of England","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","London","AA","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","London","AA","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","London","AA","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2023","60-64","London","AO","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2023","60-64","London","AO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","London","AO","Unknown","20","[c]","[c]","[c]"
"New entrant CS","2023","60-64","London","EO","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2023","60-64","London","EO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","London","EO","Unknown","25","[c]","[c]","[c]"
"New entrant CS","2023","60-64","London","G6","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2023","60-64","London","G6","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","London","G6","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2023","60-64","London","G7","Heterosexual / straight","20","[c]","[c]","[c]"
"New entrant CS","2023","60-64","London","G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","London","G7","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","London","G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","London","HEO","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2023","60-64","London","HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","London","HEO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","London","HEO","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2023","60-64","London","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","London","SCS level","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","London","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","London","SCS level","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","London","SEO","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2023","60-64","London","SEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","London","SEO","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2023","60-64","London","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","London","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","London","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","London","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","North East (England)","AA","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","North East (England)","AA","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","North East (England)","AA","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","North East (England)","AO","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2023","60-64","North East (England)","AO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","North East (England)","AO","Unknown","30","[c]","[c]","[c]"
"New entrant CS","2023","60-64","North East (England)","EO","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2023","60-64","North East (England)","EO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","North East (England)","EO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","North East (England)","EO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","North East (England)","G6","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","North East (England)","G6","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","North East (England)","G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","North East (England)","G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","North East (England)","HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","North East (England)","HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","North East (England)","HEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","North East (England)","SEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","North East (England)","SEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","North East (England)","SEO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","North East (England)","SEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","North East (England)","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","North East (England)","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","North East (England)","Unknown","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2023","60-64","North West (England)","AA","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2023","60-64","North West (England)","AA","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","North West (England)","AA","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2023","60-64","North West (England)","AO","Heterosexual / straight","40","[c]","22170","21690"
"New entrant CS","2023","60-64","North West (England)","AO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","North West (England)","AO","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2023","60-64","North West (England)","AO","Unknown","70","[c]","22360","22400"
"New entrant CS","2023","60-64","North West (England)","EO","Heterosexual / straight","20","[c]","[c]","[c]"
"New entrant CS","2023","60-64","North West (England)","EO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","North West (England)","EO","Unknown","20","[c]","[c]","[c]"
"New entrant CS","2023","60-64","North West (England)","G6","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","North West (England)","G6","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","North West (England)","G7","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2023","60-64","North West (England)","G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","North West (England)","G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","North West (England)","HEO","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2023","60-64","North West (England)","HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","North West (England)","HEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","North West (England)","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","North West (England)","SCS level","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","North West (England)","SCS level","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","North West (England)","SEO","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2023","60-64","North West (England)","SEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","North West (England)","SEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","North West (England)","Unknown","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2023","60-64","North West (England)","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","North West (England)","Unknown","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Northern Ireland","AA","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Northern Ireland","AA","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Northern Ireland","AA","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Northern Ireland","AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Northern Ireland","AO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Northern Ireland","AO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Northern Ireland","EO","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Northern Ireland","EO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Northern Ireland","EO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Northern Ireland","EO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Overseas","AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Overseas","AO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Overseas","AO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Overseas","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Overseas","EO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Overseas","EO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Overseas","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Overseas","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Scotland","AA","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Scotland","AA","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Scotland","AA","Unknown","35","[c]","22360","22180"
"New entrant CS","2023","60-64","Scotland","AO","Heterosexual / straight","30","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Scotland","AO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Scotland","AO","Unknown","30","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Scotland","EO","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Scotland","EO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Scotland","EO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Scotland","EO","Unknown","20","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Scotland","G6","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Scotland","G6","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Scotland","G6","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Scotland","G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Scotland","G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Scotland","G7","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Scotland","G7","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Scotland","HEO","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Scotland","HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Scotland","HEO","Unknown","15","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Scotland","SEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Scotland","SEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Scotland","SEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Scotland","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Scotland","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","South East (England)","AA","Heterosexual / straight","25","[c]","[c]","[c]"
"New entrant CS","2023","60-64","South East (England)","AA","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","South East (England)","AA","Unknown","15","[c]","[c]","[c]"
"New entrant CS","2023","60-64","South East (England)","AO","Heterosexual / straight","70","[c]","22390","21200"
"New entrant CS","2023","60-64","South East (England)","AO","LGBO","[c]","[c]","[c]","[c]"
