"Status","Year","Age","Disability","Profession_of_post","Region_london","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2023","65+","Declared non-disabled","Knowledge and Information Management","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Declared non-disabled","Knowledge and Information Management","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2023","65+","Declared non-disabled","Legal","London","15","[c]","[c]","[c]"
"Leaver CS","2023","65+","Declared non-disabled","Legal","Outside London","30","[c]","[c]","[c]"
"Leaver CS","2023","65+","Declared non-disabled","Medicine","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Declared non-disabled","Medicine","Outside London","15","[c]","[c]","[c]"
"Leaver CS","2023","65+","Declared non-disabled","Operational Delivery","London","185","[c]","30820","26400"
"Leaver CS","2023","65+","Declared non-disabled","Operational Delivery","Outside London","1590","[c]","26190","24280"
"Leaver CS","2023","65+","Declared non-disabled","Operational Delivery","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Declared non-disabled","Operational Research","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Declared non-disabled","Other","London","15","[c]","[c]","[c]"
"Leaver CS","2023","65+","Declared non-disabled","Other","Outside London","95","[c]","26530","21690"
"Leaver CS","2023","65+","Declared non-disabled","Other","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Declared non-disabled","Planning Inspectors","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Declared non-disabled","Planning Inspectors","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Declared non-disabled","Policy","London","30","[c]","[c]","[c]"
"Leaver CS","2023","65+","Declared non-disabled","Policy","Outside London","15","[c]","[c]","[c]"
"Leaver CS","2023","65+","Declared non-disabled","Project Delivery","London","10","[c]","[c]","[c]"
"Leaver CS","2023","65+","Declared non-disabled","Project Delivery","Outside London","50","[c]","43780","41500"
"Leaver CS","2023","65+","Declared non-disabled","Property","London","10","[c]","[c]","[c]"
"Leaver CS","2023","65+","Declared non-disabled","Property","Outside London","55","[c]","35050","33300"
"Leaver CS","2023","65+","Declared non-disabled","Property","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Declared non-disabled","Psychology","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Declared non-disabled","Science and Engineering","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Declared non-disabled","Science and Engineering","Outside London","70","[c]","37790","35550"
"Leaver CS","2023","65+","Declared non-disabled","Science and Engineering","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Declared non-disabled","Security","London","10","[c]","[c]","[c]"
"Leaver CS","2023","65+","Declared non-disabled","Security","Outside London","65","[c]","27090","22220"
"Leaver CS","2023","65+","Declared non-disabled","Social Research","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Declared non-disabled","Social Research","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Declared non-disabled","Statistics","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Declared non-disabled","Statistics","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Declared non-disabled","Tax","London","10","[c]","[c]","[c]"
"Leaver CS","2023","65+","Declared non-disabled","Tax","Outside London","55","[c]","[c]","[c]"
"Leaver CS","2023","65+","Declared non-disabled","Unknown","London","25","[c]","[c]","[c]"
"Leaver CS","2023","65+","Declared non-disabled","Unknown","Outside London","110","[c]","40390","31940"
"Leaver CS","2023","65+","Declared non-disabled","Unknown","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Declared non-disabled","Veterinarian","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2023","65+","Undeclared","Commercial","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Undeclared","Counter Fraud","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Undeclared","Counter Fraud","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2023","65+","Undeclared","Digital, Data and Technology","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Undeclared","Finance","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Undeclared","Finance","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Undeclared","Human Resources","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Undeclared","Human Resources","Outside London","15","[c]","[c]","[c]"
"Leaver CS","2023","65+","Undeclared","Intelligence Analysis","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Undeclared","Legal","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Undeclared","Legal","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Undeclared","Medicine","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Undeclared","Operational Delivery","London","30","[c]","[c]","[c]"
"Leaver CS","2023","65+","Undeclared","Operational Delivery","Outside London","175","[c]","29150","22870"
"Leaver CS","2023","65+","Undeclared","Other","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Undeclared","Other","Outside London","15","[c]","[c]","[c]"
"Leaver CS","2023","65+","Undeclared","Other","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Undeclared","Planning Inspectors","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Undeclared","Planning Inspectors","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Undeclared","Policy","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Undeclared","Policy","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Undeclared","Project Delivery","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Undeclared","Project Delivery","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Undeclared","Property","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Undeclared","Property","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2023","65+","Undeclared","Psychology","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Undeclared","Science and Engineering","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Undeclared","Science and Engineering","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2023","65+","Undeclared","Security","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Undeclared","Security","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2023","65+","Undeclared","Tax","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Undeclared","Tax","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2023","65+","Undeclared","Unknown","London","5","[c]","[c]","[c]"
"Leaver CS","2023","65+","Undeclared","Unknown","Outside London","25","[c]","[c]","[c]"
"Leaver CS","2023","65+","Unknown","Commercial","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Unknown","Commercial","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Unknown","Communications","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Unknown","Counter Fraud","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Unknown","Digital, Data and Technology","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Unknown","Digital, Data and Technology","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2023","65+","Unknown","Finance","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Unknown","Finance","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2023","65+","Unknown","Human Resources","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Unknown","Human Resources","Outside London","20","[c]","[c]","[c]"
"Leaver CS","2023","65+","Unknown","Inspector of Education and Training","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Unknown","Intelligence Analysis","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Unknown","Internal Audit","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Unknown","Internal Audit","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Unknown","International Trade","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Unknown","International Trade","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Unknown","Legal","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2023","65+","Unknown","Medicine","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Unknown","Medicine","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2023","65+","Unknown","Operational Delivery","London","25","[c]","[c]","[c]"
"Leaver CS","2023","65+","Unknown","Operational Delivery","Outside London","255","[c]","28740","25220"
"Leaver CS","2023","65+","Unknown","Operational Delivery","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Unknown","Other","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Unknown","Other","Outside London","30","[c]","[c]","[c]"
"Leaver CS","2023","65+","Unknown","Other","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2023","65+","Unknown","Planning Inspectors","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Unknown","Planning Inspectors","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Unknown","Policy","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Unknown","Policy","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Unknown","Project Delivery","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Unknown","Project Delivery","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2023","65+","Unknown","Property","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Unknown","Property","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2023","65+","Unknown","Psychology","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Unknown","Science and Engineering","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Unknown","Science and Engineering","Outside London","30","[c]","[c]","[c]"
"Leaver CS","2023","65+","Unknown","Security","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Unknown","Security","Outside London","15","[c]","[c]","[c]"
"Leaver CS","2023","65+","Unknown","Tax","London","10","[c]","[c]","[c]"
"Leaver CS","2023","65+","Unknown","Tax","Outside London","15","[c]","[c]","[c]"
"Leaver CS","2023","65+","Unknown","Unknown","London","25","[c]","[c]","[c]"
"Leaver CS","2023","65+","Unknown","Unknown","Outside London","55","[c]","36760","33570"
"Leaver CS","2023","65+","Unknown","Unknown","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Unknown","Veterinarian","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Declared disabled","Commercial","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Declared disabled","Communications","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Declared disabled","Communications","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Declared disabled","Digital, Data and Technology","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Declared disabled","Digital, Data and Technology","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Declared disabled","Economics","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Declared disabled","Finance","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Declared disabled","Finance","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Declared disabled","Human Resources","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Declared disabled","Human Resources","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Declared disabled","Operational Delivery","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Declared disabled","Other","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Declared disabled","Other","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Declared disabled","Other","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Declared disabled","Policy","London","5","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Declared disabled","Policy","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Declared disabled","Policy","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Declared disabled","Project Delivery","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Declared disabled","Property","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Declared disabled","Science and Engineering","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Declared disabled","Unknown","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Declared disabled","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Declared non-disabled","Commercial","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Declared non-disabled","Communications","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Declared non-disabled","Communications","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Declared non-disabled","Digital, Data and Technology","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Declared non-disabled","Digital, Data and Technology","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Declared non-disabled","Economics","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Declared non-disabled","Finance","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Declared non-disabled","Finance","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Declared non-disabled","Human Resources","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Declared non-disabled","Human Resources","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Declared non-disabled","Operational Delivery","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Declared non-disabled","Other","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Declared non-disabled","Other","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Declared non-disabled","Other","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Declared non-disabled","Policy","London","25","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Declared non-disabled","Policy","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Declared non-disabled","Policy","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Declared non-disabled","Project Delivery","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Declared non-disabled","Property","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Declared non-disabled","Science and Engineering","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Declared non-disabled","Unknown","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Declared non-disabled","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Undeclared","Policy","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Undeclared","Policy","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Unknown","Digital, Data and Technology","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Unknown","Digital, Data and Technology","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Unknown","Finance","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Unknown","Human Resources","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Unknown","Human Resources","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Unknown","Other","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Unknown","Other","Outside London","[c]","[c]","[c]","[c]"
