"Status","Year","Organisation","Region_ITL2","Region_ITL3","Region_london","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2023","Department for Work and Pensions (excl. agencies)","Shropshire and Staffordshire","Stoke-on-Trent","Outside London","160","[c]","24450","21690"
"Leaver CS","2023","Department for Work and Pensions (excl. agencies)","Shropshire and Staffordshire","Telford and Wrekin","Outside London","35","[c]","25100","27570"
"Leaver CS","2023","Department for Work and Pensions (excl. agencies)","South Yorkshire","Barnsley, Doncaster and Rotherham","Outside London","100","[c]","24220","21690"
"Leaver CS","2023","Department for Work and Pensions (excl. agencies)","South Yorkshire","Sheffield","Outside London","135","[c]","31500","27570"
"Leaver CS","2023","Department for Work and Pensions (excl. agencies)","Southern Scotland","Dumfries and Galloway","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Work and Pensions (excl. agencies)","Southern Scotland","East Ayrshire and North Ayrshire mainland","Outside London","35","[c]","24050","21690"
"Leaver CS","2023","Department for Work and Pensions (excl. agencies)","Southern Scotland","Scottish Borders","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2023","Department for Work and Pensions (excl. agencies)","Southern Scotland","South Ayrshire","Outside London","15","[c]","26970","27570"
"Leaver CS","2023","Department for Work and Pensions (excl. agencies)","Southern Scotland","South Lanarkshire","Outside London","25","[c]","27030","27570"
"Leaver CS","2023","Department for Work and Pensions (excl. agencies)","Surrey, East and West Sussex","Brighton and Hove","Outside London","45","[c]","28630","27570"
"Leaver CS","2023","Department for Work and Pensions (excl. agencies)","Surrey, East and West Sussex","East Surrey","Outside London","20","[c]","31890","29290"
"Leaver CS","2023","Department for Work and Pensions (excl. agencies)","Surrey, East and West Sussex","East Sussex CC","Outside London","95","[c]","25660","21690"
"Leaver CS","2023","Department for Work and Pensions (excl. agencies)","Surrey, East and West Sussex","West Surrey","Outside London","25","[c]","31780","31280"
"Leaver CS","2023","Department for Work and Pensions (excl. agencies)","Surrey, East and West Sussex","West Sussex (North East)","Outside London","25","[c]","27920","27570"
"Leaver CS","2023","Department for Work and Pensions (excl. agencies)","Surrey, East and West Sussex","West Sussex (South West)","Outside London","35","[c]","25960","27570"
"Leaver CS","2023","Department for Work and Pensions (excl. agencies)","Tees Valley and Durham","Darlington","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Work and Pensions (excl. agencies)","Tees Valley and Durham","Durham","Outside London","100","[c]","24460","21690"
"Leaver CS","2023","Department for Work and Pensions (excl. agencies)","Tees Valley and Durham","Hartlepool and Stockton-on-Tees","Outside London","25","[c]","24810","21690"
"Leaver CS","2023","Department for Work and Pensions (excl. agencies)","Tees Valley and Durham","South Teesside","Outside London","40","[c]","26530","27570"
"Leaver CS","2023","Department for Work and Pensions (excl. agencies)","Unknown","Unknown","Unknown","65","[c]","26810","27570"
"Leaver CS","2023","Department for Work and Pensions (excl. agencies)","West Central Scotland","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","Outside London","40","[c]","23800","21690"
"Leaver CS","2023","Department for Work and Pensions (excl. agencies)","West Central Scotland","Glasgow City","Outside London","185","[c]","24880","21690"
"Leaver CS","2023","Department for Work and Pensions (excl. agencies)","West Central Scotland","Inverclyde, East Renfrewshire, and Renfrewshire","Outside London","20","[c]","24220","21500"
"Leaver CS","2023","Department for Work and Pensions (excl. agencies)","West Central Scotland","North Lanarkshire","Outside London","85","[c]","22950","21690"
"Leaver CS","2023","Department for Work and Pensions (excl. agencies)","West Midlands","Birmingham","Outside London","165","[c]","26630","27570"
"Leaver CS","2023","Department for Work and Pensions (excl. agencies)","West Midlands","Coventry","Outside London","40","[c]","25210","27570"
"Leaver CS","2023","Department for Work and Pensions (excl. agencies)","West Midlands","Dudley","Outside London","70","[c]","23740","21690"
"Leaver CS","2023","Department for Work and Pensions (excl. agencies)","West Midlands","Sandwell","Outside London","15","[c]","25450","27840"
"Leaver CS","2023","Department for Work and Pensions (excl. agencies)","West Midlands","Solihull","Outside London","15","[c]","28070","27570"
"Leaver CS","2023","Department for Work and Pensions (excl. agencies)","West Midlands","Walsall","Outside London","55","[c]","23700","21690"
"Leaver CS","2023","Department for Work and Pensions (excl. agencies)","West Midlands","Wolverhampton","Outside London","35","[c]","25810","26650"
"Leaver CS","2023","Department for Work and Pensions (excl. agencies)","West Wales and The Valleys","Bridgend and Neath Port Talbot","Outside London","25","[c]","24310","21690"
"Leaver CS","2023","Department for Work and Pensions (excl. agencies)","West Wales and The Valleys","Central Valleys","Outside London","115","[c]","24890","21690"
"Leaver CS","2023","Department for Work and Pensions (excl. agencies)","West Wales and The Valleys","Conwy and Denbighshire","Outside London","15","[c]","27630","27570"
"Leaver CS","2023","Department for Work and Pensions (excl. agencies)","West Wales and The Valleys","Gwent Valleys","Outside London","105","[c]","24070","21690"
"Leaver CS","2023","Department for Work and Pensions (excl. agencies)","West Wales and The Valleys","Gwynedd","Outside London","15","[c]","21630","21690"
"Leaver CS","2023","Department for Work and Pensions (excl. agencies)","West Wales and The Valleys","Isle of Anglesey","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Work and Pensions (excl. agencies)","West Wales and The Valleys","South West Wales","Outside London","25","[c]","24660","21690"
"Leaver CS","2023","Department for Work and Pensions (excl. agencies)","West Wales and The Valleys","Swansea","Outside London","50","[c]","23940","21690"
"Leaver CS","2023","Department for Work and Pensions (excl. agencies)","West Yorkshire","Bradford","Outside London","70","[c]","25540","27570"
"Leaver CS","2023","Department for Work and Pensions (excl. agencies)","West Yorkshire","Calderdale and Kirklees","Outside London","60","[c]","27180","28120"
"Leaver CS","2023","Department for Work and Pensions (excl. agencies)","West Yorkshire","Leeds","Outside London","210","[c]","33290","28120"
"Leaver CS","2023","Department for Work and Pensions (excl. agencies)","West Yorkshire","Wakefield","Outside London","20","[c]","29600","27570"
"Leaver CS","2023","Department of Health and Social Care (excl. agencies)","Berkshire, Buckinghamshire and Oxfordshire","Berkshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department of Health and Social Care (excl. agencies)","Berkshire, Buckinghamshire and Oxfordshire","Buckinghamshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department of Health and Social Care (excl. agencies)","Berkshire, Buckinghamshire and Oxfordshire","Oxfordshire CC","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2023","Department of Health and Social Care (excl. agencies)","Derbyshire and Nottinghamshire","Nottingham","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2023","Department of Health and Social Care (excl. agencies)","Devon","Devon CC","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department of Health and Social Care (excl. agencies)","East Anglia","Cambridgeshire CC","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2023","Department of Health and Social Care (excl. agencies)","East Anglia","Norwich and East Norfolk","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department of Health and Social Care (excl. agencies)","Essex","Essex Thames Gateway","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department of Health and Social Care (excl. agencies)","Gloucestershire, Wiltshire and Bath/Bristol area","Bristol, City of","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department of Health and Social Care (excl. agencies)","Gloucestershire, Wiltshire and Bath/Bristol area","Gloucestershire CC","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department of Health and Social Care (excl. agencies)","Gloucestershire, Wiltshire and Bath/Bristol area","Wiltshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department of Health and Social Care (excl. agencies)","Greater Manchester","Manchester","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department of Health and Social Care (excl. agencies)","Hampshire and Isle of Wight","Central Hampshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department of Health and Social Care (excl. agencies)","Inner London - East","Lewisham and Southwark","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department of Health and Social Care (excl. agencies)","Inner London - West","Westminster","London","315","[c]","[c]","[c]"
"Leaver CS","2023","Department of Health and Social Care (excl. agencies)","Kent","East Kent","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department of Health and Social Care (excl. agencies)","Lancashire","Mid Lancashire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department of Health and Social Care (excl. agencies)","Merseyside","East Merseyside","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department of Health and Social Care (excl. agencies)","Merseyside","Liverpool","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department of Health and Social Care (excl. agencies)","North Yorkshire","North Yorkshire CC","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department of Health and Social Care (excl. agencies)","North Yorkshire","York","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department of Health and Social Care (excl. agencies)","Northumberland, and Tyne and Wear","Tyneside","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department of Health and Social Care (excl. agencies)","Outer London - West and North West","Barnet","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department of Health and Social Care (excl. agencies)","Shropshire and Staffordshire","Stoke-on-Trent","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department of Health and Social Care (excl. agencies)","Surrey, East and West Sussex","West Sussex (North East)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department of Health and Social Care (excl. agencies)","Unknown","Unknown","Unknown","50","[c]","[c]","[c]"
"Leaver CS","2023","Department of Health and Social Care (excl. agencies)","West Midlands","Birmingham","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2023","Department of Health and Social Care (excl. agencies)","West Yorkshire","Leeds","Outside London","75","[c]","[c]","[c]"
"Leaver CS","2023","Disclosure Scotland","West Central Scotland","Glasgow City","Outside London","20","[c]","31970","29450"
"Leaver CS","2023","Driver and Vehicle Licensing Agency","Leicestershire, Rutland and Northamptonshire","North Northamptonshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Driver and Vehicle Licensing Agency","North Yorkshire","North Yorkshire CC","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Driver and Vehicle Licensing Agency","West Midlands","Birmingham","Outside London","45","[c]","22490","22500"
"Leaver CS","2023","Driver and Vehicle Licensing Agency","West Wales and The Valleys","Swansea","Outside London","550","[c]","24840","22500"
"Leaver CS","2023","Driver and Vehicle Licensing Agency","West Yorkshire","Leeds","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Driver and Vehicle Standards Agency","Bedfordshire and Hertfordshire","Bedford","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Driver and Vehicle Standards Agency","Bedfordshire and Hertfordshire","Central Bedfordshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Driver and Vehicle Standards Agency","Bedfordshire and Hertfordshire","Hertfordshire CC","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2023","Driver and Vehicle Standards Agency","Bedfordshire and Hertfordshire","Luton","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Driver and Vehicle Standards Agency","Berkshire, Buckinghamshire and Oxfordshire","Berkshire","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2023","Driver and Vehicle Standards Agency","Berkshire, Buckinghamshire and Oxfordshire","Milton Keynes","Outside London","[c]","[c]","[c]","[c]"
