"Status","Year","Disability","Region_ITL2","Region_ITL3","Responsibility_level_ungrouped","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2023","Declared disabled","Eastern Scotland","East Lothian and Midlothian","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Eastern Scotland","East Lothian and Midlothian","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Eastern Scotland","East Lothian and Midlothian","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Eastern Scotland","Falkirk","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Eastern Scotland","Falkirk","AO","10","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Eastern Scotland","Falkirk","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Eastern Scotland","Falkirk","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Eastern Scotland","Falkirk","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Eastern Scotland","Falkirk","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Eastern Scotland","Falkirk","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Eastern Scotland","Falkirk","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Eastern Scotland","Perth and Kinross, and Stirling","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Eastern Scotland","Perth and Kinross, and Stirling","AO","5","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Eastern Scotland","Perth and Kinross, and Stirling","EO","10","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Eastern Scotland","Perth and Kinross, and Stirling","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Eastern Scotland","Perth and Kinross, and Stirling","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Eastern Scotland","Perth and Kinross, and Stirling","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Eastern Scotland","Perth and Kinross, and Stirling","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Eastern Scotland","Perth and Kinross, and Stirling","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Eastern Scotland","West Lothian","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Eastern Scotland","West Lothian","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Eastern Scotland","West Lothian","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Eastern Scotland","West Lothian","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Eastern Scotland","West Lothian","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Eastern Scotland","West Lothian","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Essex","Essex Haven Gateway","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Essex","Essex Haven Gateway","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Essex","Essex Haven Gateway","EO","10","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Essex","Essex Haven Gateway","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Essex","Essex Haven Gateway","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Essex","Essex Haven Gateway","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Essex","Essex Haven Gateway","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Essex","Essex Haven Gateway","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Essex","Essex Haven Gateway","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Essex","Essex Thames Gateway","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Essex","Essex Thames Gateway","AO","5","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Essex","Essex Thames Gateway","EO","10","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Essex","Essex Thames Gateway","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Essex","Essex Thames Gateway","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Essex","Essex Thames Gateway","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Essex","Essex Thames Gateway","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Essex","Heart of Essex","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Essex","Heart of Essex","AO","5","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Essex","Heart of Essex","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Essex","Heart of Essex","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Essex","Heart of Essex","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Essex","Heart of Essex","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Essex","Heart of Essex","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Essex","Southend-on-Sea","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Essex","Southend-on-Sea","AO","5","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Essex","Southend-on-Sea","EO","5","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Essex","Southend-on-Sea","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Essex","Southend-on-Sea","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Essex","Southend-on-Sea","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Essex","Southend-on-Sea","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Essex","Southend-on-Sea","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Essex","Southend-on-Sea","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Essex","Thurrock","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Essex","Thurrock","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Essex","Thurrock","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Essex","West Essex","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Essex","West Essex","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Essex","West Essex","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Essex","West Essex","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Essex","West Essex","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Essex","West Essex","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Essex","West Essex","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Essex","West Essex","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Essex","West Essex","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Gloucestershire, Wiltshire and Bath/Bristol area","Bath and North East Somerset, North Somerset and South Gloucestershire","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Gloucestershire, Wiltshire and Bath/Bristol area","Bath and North East Somerset, North Somerset and South Gloucestershire","AO","20","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Gloucestershire, Wiltshire and Bath/Bristol area","Bath and North East Somerset, North Somerset and South Gloucestershire","EO","15","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Gloucestershire, Wiltshire and Bath/Bristol area","Bath and North East Somerset, North Somerset and South Gloucestershire","G6","5","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Gloucestershire, Wiltshire and Bath/Bristol area","Bath and North East Somerset, North Somerset and South Gloucestershire","G7","5","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Gloucestershire, Wiltshire and Bath/Bristol area","Bath and North East Somerset, North Somerset and South Gloucestershire","HEO","20","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Gloucestershire, Wiltshire and Bath/Bristol area","Bath and North East Somerset, North Somerset and South Gloucestershire","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Gloucestershire, Wiltshire and Bath/Bristol area","Bath and North East Somerset, North Somerset and South Gloucestershire","SEO","30","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Gloucestershire, Wiltshire and Bath/Bristol area","Bath and North East Somerset, North Somerset and South Gloucestershire","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Gloucestershire, Wiltshire and Bath/Bristol area","Bristol, City of","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Gloucestershire, Wiltshire and Bath/Bristol area","Bristol, City of","AO","20","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Gloucestershire, Wiltshire and Bath/Bristol area","Bristol, City of","EO","20","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Gloucestershire, Wiltshire and Bath/Bristol area","Bristol, City of","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Gloucestershire, Wiltshire and Bath/Bristol area","Bristol, City of","G7","5","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Gloucestershire, Wiltshire and Bath/Bristol area","Bristol, City of","HEO","10","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Gloucestershire, Wiltshire and Bath/Bristol area","Bristol, City of","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Gloucestershire, Wiltshire and Bath/Bristol area","Bristol, City of","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Gloucestershire, Wiltshire and Bath/Bristol area","Bristol, City of","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Gloucestershire, Wiltshire and Bath/Bristol area","Gloucestershire CC","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Gloucestershire, Wiltshire and Bath/Bristol area","Gloucestershire CC","AO","15","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Gloucestershire, Wiltshire and Bath/Bristol area","Gloucestershire CC","EO","10","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Gloucestershire, Wiltshire and Bath/Bristol area","Gloucestershire CC","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Gloucestershire, Wiltshire and Bath/Bristol area","Gloucestershire CC","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Gloucestershire, Wiltshire and Bath/Bristol area","Gloucestershire CC","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Gloucestershire, Wiltshire and Bath/Bristol area","Gloucestershire CC","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Gloucestershire, Wiltshire and Bath/Bristol area","Gloucestershire CC","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Gloucestershire, Wiltshire and Bath/Bristol area","Gloucestershire CC","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Gloucestershire, Wiltshire and Bath/Bristol area","Swindon","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Gloucestershire, Wiltshire and Bath/Bristol area","Swindon","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Gloucestershire, Wiltshire and Bath/Bristol area","Swindon","EO","5","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Gloucestershire, Wiltshire and Bath/Bristol area","Swindon","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Gloucestershire, Wiltshire and Bath/Bristol area","Swindon","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Gloucestershire, Wiltshire and Bath/Bristol area","Swindon","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Gloucestershire, Wiltshire and Bath/Bristol area","Swindon","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Gloucestershire, Wiltshire and Bath/Bristol area","Swindon","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Gloucestershire, Wiltshire and Bath/Bristol area","Swindon","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Gloucestershire, Wiltshire and Bath/Bristol area","Wiltshire","AA","5","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Gloucestershire, Wiltshire and Bath/Bristol area","Wiltshire","AO","10","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Gloucestershire, Wiltshire and Bath/Bristol area","Wiltshire","EO","20","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Gloucestershire, Wiltshire and Bath/Bristol area","Wiltshire","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Gloucestershire, Wiltshire and Bath/Bristol area","Wiltshire","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Gloucestershire, Wiltshire and Bath/Bristol area","Wiltshire","HEO","10","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Gloucestershire, Wiltshire and Bath/Bristol area","Wiltshire","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Gloucestershire, Wiltshire and Bath/Bristol area","Wiltshire","SEO","10","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Gloucestershire, Wiltshire and Bath/Bristol area","Wiltshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Greater Manchester","Greater Manchester North East","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Greater Manchester","Greater Manchester North East","AO","25","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Greater Manchester","Greater Manchester North East","EO","10","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Greater Manchester","Greater Manchester North East","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Greater Manchester","Greater Manchester North East","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Greater Manchester","Greater Manchester North East","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Greater Manchester","Greater Manchester North East","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Greater Manchester","Greater Manchester North East","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Greater Manchester","Greater Manchester North West","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Greater Manchester","Greater Manchester North West","AO","15","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Greater Manchester","Greater Manchester North West","EO","5","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Greater Manchester","Greater Manchester North West","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Greater Manchester","Greater Manchester North West","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Greater Manchester","Greater Manchester North West","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Greater Manchester","Greater Manchester North West","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Greater Manchester","Greater Manchester South East","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Greater Manchester","Greater Manchester South East","AO","15","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Greater Manchester","Greater Manchester South East","EO","5","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Greater Manchester","Greater Manchester South East","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Greater Manchester","Greater Manchester South East","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Greater Manchester","Greater Manchester South East","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Greater Manchester","Greater Manchester South East","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Greater Manchester","Greater Manchester South West","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Greater Manchester","Greater Manchester South West","AO","25","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Greater Manchester","Greater Manchester South West","EO","10","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Greater Manchester","Greater Manchester South West","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Greater Manchester","Greater Manchester South West","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Greater Manchester","Greater Manchester South West","HEO","10","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Greater Manchester","Greater Manchester South West","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Greater Manchester","Greater Manchester South West","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Greater Manchester","Greater Manchester South West","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Greater Manchester","Manchester","AA","5","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Greater Manchester","Manchester","AO","25","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Greater Manchester","Manchester","EO","25","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Greater Manchester","Manchester","G6","5","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Greater Manchester","Manchester","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Greater Manchester","Manchester","HEO","10","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Greater Manchester","Manchester","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Greater Manchester","Manchester","SEO","10","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Greater Manchester","Manchester","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Hampshire and Isle of Wight","Central Hampshire","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Hampshire and Isle of Wight","Central Hampshire","AO","10","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Hampshire and Isle of Wight","Central Hampshire","EO","15","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Hampshire and Isle of Wight","Central Hampshire","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Hampshire and Isle of Wight","Central Hampshire","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Hampshire and Isle of Wight","Central Hampshire","HEO","10","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Hampshire and Isle of Wight","Central Hampshire","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Hampshire and Isle of Wight","Central Hampshire","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Hampshire and Isle of Wight","Central Hampshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Hampshire and Isle of Wight","Isle of Wight","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Hampshire and Isle of Wight","Isle of Wight","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Hampshire and Isle of Wight","Isle of Wight","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Hampshire and Isle of Wight","Isle of Wight","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Hampshire and Isle of Wight","Isle of Wight","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Hampshire and Isle of Wight","Isle of Wight","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Hampshire and Isle of Wight","Isle of Wight","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Hampshire and Isle of Wight","North Hampshire","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Hampshire and Isle of Wight","North Hampshire","AO","5","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Hampshire and Isle of Wight","North Hampshire","EO","5","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Hampshire and Isle of Wight","North Hampshire","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Hampshire and Isle of Wight","North Hampshire","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Hampshire and Isle of Wight","North Hampshire","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Hampshire and Isle of Wight","North Hampshire","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Hampshire and Isle of Wight","North Hampshire","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Hampshire and Isle of Wight","North Hampshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Hampshire and Isle of Wight","Portsmouth","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Hampshire and Isle of Wight","Portsmouth","AO","20","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Hampshire and Isle of Wight","Portsmouth","EO","10","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Hampshire and Isle of Wight","Portsmouth","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Hampshire and Isle of Wight","Portsmouth","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Hampshire and Isle of Wight","Portsmouth","HEO","5","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Hampshire and Isle of Wight","Portsmouth","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Hampshire and Isle of Wight","Portsmouth","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Hampshire and Isle of Wight","Portsmouth","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Hampshire and Isle of Wight","South Hampshire","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Hampshire and Isle of Wight","South Hampshire","AO","20","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Hampshire and Isle of Wight","South Hampshire","EO","10","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Hampshire and Isle of Wight","South Hampshire","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Hampshire and Isle of Wight","South Hampshire","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Hampshire and Isle of Wight","South Hampshire","HEO","10","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Hampshire and Isle of Wight","South Hampshire","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Hampshire and Isle of Wight","South Hampshire","SEO","5","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Hampshire and Isle of Wight","South Hampshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Hampshire and Isle of Wight","Southampton","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Hampshire and Isle of Wight","Southampton","AO","15","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Hampshire and Isle of Wight","Southampton","EO","5","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Hampshire and Isle of Wight","Southampton","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Hampshire and Isle of Wight","Southampton","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Hampshire and Isle of Wight","Southampton","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Hampshire and Isle of Wight","Southampton","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Hampshire and Isle of Wight","Southampton","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Hampshire and Isle of Wight","Southampton","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Herefordshire, Worcestershire and Warwickshire","Herefordshire, County of","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Herefordshire, Worcestershire and Warwickshire","Herefordshire, County of","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Herefordshire, Worcestershire and Warwickshire","Herefordshire, County of","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Herefordshire, Worcestershire and Warwickshire","Herefordshire, County of","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Herefordshire, Worcestershire and Warwickshire","Herefordshire, County of","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Herefordshire, Worcestershire and Warwickshire","Herefordshire, County of","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Herefordshire, Worcestershire and Warwickshire","Herefordshire, County of","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Herefordshire, Worcestershire and Warwickshire","Warwickshire CC","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Herefordshire, Worcestershire and Warwickshire","Warwickshire CC","AO","10","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Herefordshire, Worcestershire and Warwickshire","Warwickshire CC","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Herefordshire, Worcestershire and Warwickshire","Warwickshire CC","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Herefordshire, Worcestershire and Warwickshire","Warwickshire CC","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Herefordshire, Worcestershire and Warwickshire","Warwickshire CC","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Herefordshire, Worcestershire and Warwickshire","Warwickshire CC","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Herefordshire, Worcestershire and Warwickshire","Warwickshire CC","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Herefordshire, Worcestershire and Warwickshire","Worcestershire CC","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Herefordshire, Worcestershire and Warwickshire","Worcestershire CC","AO","5","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Herefordshire, Worcestershire and Warwickshire","Worcestershire CC","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Herefordshire, Worcestershire and Warwickshire","Worcestershire CC","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Herefordshire, Worcestershire and Warwickshire","Worcestershire CC","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Herefordshire, Worcestershire and Warwickshire","Worcestershire CC","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Herefordshire, Worcestershire and Warwickshire","Worcestershire CC","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Herefordshire, Worcestershire and Warwickshire","Worcestershire CC","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Highlands and Islands","Caithness and Sutherland, and Ross and Cromarty","AA","[c]","[c]","[c]","[c]"
