"Status","Year","Organisation","Region_ITL2","Responsibility_level_ungrouped","Sex","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2023","Driver and Vehicle Standards Agency","Highlands and Islands","EO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Driver and Vehicle Standards Agency","Highlands and Islands","EO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Driver and Vehicle Standards Agency","Inner London - East","EO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Driver and Vehicle Standards Agency","Inner London - East","EO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Driver and Vehicle Standards Agency","Kent","AO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Driver and Vehicle Standards Agency","Kent","AO","Male","5","[c]","[c]","[c]"
"New entrant CS","2023","Driver and Vehicle Standards Agency","Kent","EO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Driver and Vehicle Standards Agency","Kent","EO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Driver and Vehicle Standards Agency","Lancashire","AO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Driver and Vehicle Standards Agency","Lancashire","AO","Male","10","[c]","[c]","[c]"
"New entrant CS","2023","Driver and Vehicle Standards Agency","Lancashire","EO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Driver and Vehicle Standards Agency","Lancashire","EO","Male","10","[c]","[c]","[c]"
"New entrant CS","2023","Driver and Vehicle Standards Agency","Lancashire","SEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Driver and Vehicle Standards Agency","Lancashire","SEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Driver and Vehicle Standards Agency","Leicestershire, Rutland and Northamptonshire","AO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Driver and Vehicle Standards Agency","Leicestershire, Rutland and Northamptonshire","AO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Driver and Vehicle Standards Agency","Leicestershire, Rutland and Northamptonshire","EO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Driver and Vehicle Standards Agency","Leicestershire, Rutland and Northamptonshire","EO","Male","5","[c]","[c]","[c]"
"New entrant CS","2023","Driver and Vehicle Standards Agency","Lincolnshire","AO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Driver and Vehicle Standards Agency","Lincolnshire","AO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Driver and Vehicle Standards Agency","Lincolnshire","EO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Driver and Vehicle Standards Agency","Lincolnshire","EO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Driver and Vehicle Standards Agency","Merseyside","AO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Driver and Vehicle Standards Agency","Merseyside","AO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Driver and Vehicle Standards Agency","Merseyside","EO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Driver and Vehicle Standards Agency","Merseyside","EO","Male","5","[c]","[c]","[c]"
"New entrant CS","2023","Driver and Vehicle Standards Agency","North Eastern Scotland","AO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Driver and Vehicle Standards Agency","North Eastern Scotland","AO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Driver and Vehicle Standards Agency","North Eastern Scotland","EO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Driver and Vehicle Standards Agency","North Eastern Scotland","EO","Male","5","[c]","[c]","[c]"
"New entrant CS","2023","Driver and Vehicle Standards Agency","North Yorkshire","EO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Driver and Vehicle Standards Agency","North Yorkshire","EO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Driver and Vehicle Standards Agency","Northumberland, and Tyne and Wear","AO","Female","15","[c]","[c]","[c]"
"New entrant CS","2023","Driver and Vehicle Standards Agency","Northumberland, and Tyne and Wear","AO","Male","15","[c]","[c]","[c]"
"New entrant CS","2023","Driver and Vehicle Standards Agency","Northumberland, and Tyne and Wear","EO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Driver and Vehicle Standards Agency","Northumberland, and Tyne and Wear","EO","Male","15","[c]","[c]","[c]"
"New entrant CS","2023","Driver and Vehicle Standards Agency","Northumberland, and Tyne and Wear","HEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Driver and Vehicle Standards Agency","Northumberland, and Tyne and Wear","HEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Driver and Vehicle Standards Agency","Outer London - East and North East","AO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Driver and Vehicle Standards Agency","Outer London - East and North East","AO","Male","10","[c]","[c]","[c]"
"New entrant CS","2023","Driver and Vehicle Standards Agency","Outer London - East and North East","EO","Female","5","[c]","[c]","[c]"
"New entrant CS","2023","Driver and Vehicle Standards Agency","Outer London - East and North East","EO","Male","10","[c]","[c]","[c]"
"New entrant CS","2023","Driver and Vehicle Standards Agency","Outer London - East and North East","HEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Driver and Vehicle Standards Agency","Outer London - East and North East","HEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Driver and Vehicle Standards Agency","Outer London - South","EO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Driver and Vehicle Standards Agency","Outer London - South","EO","Male","5","[c]","[c]","[c]"
"New entrant CS","2023","Driver and Vehicle Standards Agency","Outer London - South","HEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Driver and Vehicle Standards Agency","Outer London - South","HEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Driver and Vehicle Standards Agency","Outer London - West and North West","AO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Driver and Vehicle Standards Agency","Outer London - West and North West","AO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Driver and Vehicle Standards Agency","Outer London - West and North West","EO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Driver and Vehicle Standards Agency","Outer London - West and North West","EO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Driver and Vehicle Standards Agency","Shropshire and Staffordshire","AO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Driver and Vehicle Standards Agency","Shropshire and Staffordshire","AO","Male","5","[c]","[c]","[c]"
"New entrant CS","2023","Driver and Vehicle Standards Agency","Shropshire and Staffordshire","EO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Driver and Vehicle Standards Agency","Shropshire and Staffordshire","EO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Driver and Vehicle Standards Agency","South Yorkshire","EO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Driver and Vehicle Standards Agency","South Yorkshire","EO","Male","10","[c]","[c]","[c]"
"New entrant CS","2023","Driver and Vehicle Standards Agency","Southern Scotland","EO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Driver and Vehicle Standards Agency","Southern Scotland","EO","Male","5","[c]","[c]","[c]"
"New entrant CS","2023","Driver and Vehicle Standards Agency","Surrey, East and West Sussex","AO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Driver and Vehicle Standards Agency","Surrey, East and West Sussex","AO","Male","5","[c]","[c]","[c]"
"New entrant CS","2023","Driver and Vehicle Standards Agency","Surrey, East and West Sussex","EO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Driver and Vehicle Standards Agency","Surrey, East and West Sussex","EO","Male","10","[c]","[c]","[c]"
"New entrant CS","2023","Driver and Vehicle Standards Agency","Tees Valley and Durham","AO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Driver and Vehicle Standards Agency","Tees Valley and Durham","AO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Driver and Vehicle Standards Agency","Tees Valley and Durham","EO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Driver and Vehicle Standards Agency","Tees Valley and Durham","EO","Male","5","[c]","[c]","[c]"
"New entrant CS","2023","Driver and Vehicle Standards Agency","West Central Scotland","AO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Driver and Vehicle Standards Agency","West Central Scotland","AO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Driver and Vehicle Standards Agency","West Central Scotland","EO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Driver and Vehicle Standards Agency","West Central Scotland","EO","Male","10","[c]","[c]","[c]"
"New entrant CS","2023","Driver and Vehicle Standards Agency","West Midlands","AO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Driver and Vehicle Standards Agency","West Midlands","AO","Male","10","[c]","[c]","[c]"
"New entrant CS","2023","Driver and Vehicle Standards Agency","West Midlands","EO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Driver and Vehicle Standards Agency","West Midlands","EO","Male","15","[c]","[c]","[c]"
"New entrant CS","2023","Driver and Vehicle Standards Agency","West Wales and The Valleys","AO","Female","20","[c]","[c]","[c]"
"New entrant CS","2023","Driver and Vehicle Standards Agency","West Wales and The Valleys","AO","Male","15","[c]","[c]","[c]"
"New entrant CS","2023","Driver and Vehicle Standards Agency","West Wales and The Valleys","EO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Driver and Vehicle Standards Agency","West Wales and The Valleys","EO","Male","10","[c]","[c]","[c]"
"New entrant CS","2023","Driver and Vehicle Standards Agency","West Wales and The Valleys","HEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Driver and Vehicle Standards Agency","West Wales and The Valleys","HEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Driver and Vehicle Standards Agency","West Wales and The Valleys","SCS level","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Driver and Vehicle Standards Agency","West Wales and The Valleys","SCS level","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Driver and Vehicle Standards Agency","West Wales and The Valleys","SEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Driver and Vehicle Standards Agency","West Wales and The Valleys","SEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Driver and Vehicle Standards Agency","West Yorkshire","AO","Female","10","[c]","[c]","[c]"
"New entrant CS","2023","Driver and Vehicle Standards Agency","West Yorkshire","AO","Male","10","[c]","[c]","[c]"
"New entrant CS","2023","Driver and Vehicle Standards Agency","West Yorkshire","EO","Female","5","[c]","[c]","[c]"
"New entrant CS","2023","Driver and Vehicle Standards Agency","West Yorkshire","EO","Male","15","[c]","[c]","[c]"
"New entrant CS","2023","Education Scotland","Eastern Scotland","AA","Female","5","[c]","[c]","[c]"
"New entrant CS","2023","Education Scotland","Eastern Scotland","AA","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Education Scotland","Eastern Scotland","EO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Education Scotland","Eastern Scotland","EO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Education Scotland","Eastern Scotland","G6","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Education Scotland","Eastern Scotland","G6","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Education Scotland","Eastern Scotland","G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Education Scotland","Eastern Scotland","G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Education Scotland","Eastern Scotland","HEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Education Scotland","Eastern Scotland","HEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Education Scotland","Eastern Scotland","SEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Education Scotland","Eastern Scotland","SEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Education Scotland","Highlands and Islands","G6","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Education Scotland","Highlands and Islands","G6","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Education Scotland","Highlands and Islands","HEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Education Scotland","Highlands and Islands","HEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Education Scotland","North Eastern Scotland","EO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Education Scotland","North Eastern Scotland","EO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Education Scotland","North Eastern Scotland","G6","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Education Scotland","North Eastern Scotland","G6","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Education Scotland","North Eastern Scotland","G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Education Scotland","North Eastern Scotland","G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Education Scotland","North Eastern Scotland","SEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Education Scotland","North Eastern Scotland","SEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Education Scotland","West Central Scotland","AA","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Education Scotland","West Central Scotland","AA","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Education Scotland","West Central Scotland","AO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Education Scotland","West Central Scotland","AO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Education Scotland","West Central Scotland","G6","Female","5","[c]","[c]","[c]"
"New entrant CS","2023","Education Scotland","West Central Scotland","G6","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Education Scotland","West Central Scotland","G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Education Scotland","West Central Scotland","G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Education Scotland","West Central Scotland","HEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Education Scotland","West Central Scotland","HEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Education Scotland","West Central Scotland","SEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Education Scotland","West Central Scotland","SEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Education and Skills Funding Agency","Derbyshire and Nottinghamshire","HEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Education and Skills Funding Agency","Derbyshire and Nottinghamshire","HEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Education and Skills Funding Agency","Gloucestershire, Wiltshire and Bath/Bristol area","HEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Education and Skills Funding Agency","Gloucestershire, Wiltshire and Bath/Bristol area","HEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Education and Skills Funding Agency","Gloucestershire, Wiltshire and Bath/Bristol area","SCS level","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Education and Skills Funding Agency","Gloucestershire, Wiltshire and Bath/Bristol area","SCS level","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Education and Skills Funding Agency","Greater Manchester","EO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Education and Skills Funding Agency","Greater Manchester","EO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Education and Skills Funding Agency","Greater Manchester","HEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Education and Skills Funding Agency","Greater Manchester","HEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Education and Skills Funding Agency","Greater Manchester","SEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Education and Skills Funding Agency","Greater Manchester","SEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Education and Skills Funding Agency","Inner London - West","HEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Education and Skills Funding Agency","Inner London - West","HEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Education and Skills Funding Agency","South Yorkshire","EO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Education and Skills Funding Agency","South Yorkshire","EO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Education and Skills Funding Agency","South Yorkshire","HEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Education and Skills Funding Agency","South Yorkshire","HEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Education and Skills Funding Agency","South Yorkshire","SEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Education and Skills Funding Agency","South Yorkshire","SEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Education and Skills Funding Agency","Tees Valley and Durham","G6","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Education and Skills Funding Agency","Tees Valley and Durham","G6","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Education and Skills Funding Agency","Tees Valley and Durham","HEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Education and Skills Funding Agency","Tees Valley and Durham","HEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Education and Skills Funding Agency","West Midlands","HEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Education and Skills Funding Agency","West Midlands","HEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Education and Skills Funding Agency","West Midlands","SEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Education and Skills Funding Agency","West Midlands","SEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Education and Skills Funding Agency","West Yorkshire","EO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Education and Skills Funding Agency","West Yorkshire","EO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Estyn","East Wales","AO","Female","5","[c]","[c]","[c]"
"New entrant CS","2023","Estyn","East Wales","AO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Estyn","East Wales","EO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Estyn","East Wales","EO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Estyn","East Wales","G6","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Estyn","East Wales","G6","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Estyn","East Wales","HEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Estyn","East Wales","HEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Estyn","East Wales","SEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Estyn","East Wales","SEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Estyn","West Wales and The Valleys","G6","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Estyn","West Wales and The Valleys","G6","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Food Standards Agency","Bedfordshire and Hertfordshire","AO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Food Standards Agency","Bedfordshire and Hertfordshire","AO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Food Standards Agency","Berkshire, Buckinghamshire and Oxfordshire","EO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Food Standards Agency","Berkshire, Buckinghamshire and Oxfordshire","EO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Food Standards Agency","Berkshire, Buckinghamshire and Oxfordshire","G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Food Standards Agency","Berkshire, Buckinghamshire and Oxfordshire","G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Food Standards Agency","Berkshire, Buckinghamshire and Oxfordshire","SEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Food Standards Agency","Berkshire, Buckinghamshire and Oxfordshire","SEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Food Standards Agency","Cheshire","G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Food Standards Agency","Cheshire","G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Food Standards Agency","Cheshire","SEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Food Standards Agency","Cheshire","SEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Food Standards Agency","Cornwall and Isles of Scilly","EO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Food Standards Agency","Cornwall and Isles of Scilly","EO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Food Standards Agency","Derbyshire and Nottinghamshire","EO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Food Standards Agency","Derbyshire and Nottinghamshire","EO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Food Standards Agency","Derbyshire and Nottinghamshire","G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Food Standards Agency","Derbyshire and Nottinghamshire","G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Food Standards Agency","Derbyshire and Nottinghamshire","HEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Food Standards Agency","Derbyshire and Nottinghamshire","HEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Food Standards Agency","Derbyshire and Nottinghamshire","SEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Food Standards Agency","Derbyshire and Nottinghamshire","SEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Food Standards Agency","Devon","HEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Food Standards Agency","Devon","HEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Food Standards Agency","Devon","SEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Food Standards Agency","Devon","SEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Food Standards Agency","Dorset and Somerset","EO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Food Standards Agency","Dorset and Somerset","EO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Food Standards Agency","Dorset and Somerset","HEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Food Standards Agency","Dorset and Somerset","HEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Food Standards Agency","East Anglia","EO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Food Standards Agency","East Anglia","EO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Food Standards Agency","East Anglia","SEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Food Standards Agency","East Anglia","SEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Food Standards Agency","East Wales","AO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Food Standards Agency","East Wales","AO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Food Standards Agency","East Wales","HEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Food Standards Agency","East Wales","HEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Food Standards Agency","East Wales","SEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Food Standards Agency","East Wales","SEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Food Standards Agency","East Yorkshire and Northern Lincolnshire","EO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Food Standards Agency","East Yorkshire and Northern Lincolnshire","EO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Food Standards Agency","East Yorkshire and Northern Lincolnshire","HEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Food Standards Agency","East Yorkshire and Northern Lincolnshire","HEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Food Standards Agency","East Yorkshire and Northern Lincolnshire","SEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Food Standards Agency","East Yorkshire and Northern Lincolnshire","SEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Food Standards Agency","Eastern Scotland","G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Food Standards Agency","Eastern Scotland","G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Food Standards Agency","Eastern Scotland","HEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Food Standards Agency","Eastern Scotland","HEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Food Standards Agency","Eastern Scotland","SEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Food Standards Agency","Eastern Scotland","SEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Food Standards Agency","Essex","EO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Food Standards Agency","Essex","EO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Food Standards Agency","Essex","HEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Food Standards Agency","Essex","HEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Food Standards Agency","Gloucestershire, Wiltshire and Bath/Bristol area","EO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Food Standards Agency","Gloucestershire, Wiltshire and Bath/Bristol area","EO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Food Standards Agency","Gloucestershire, Wiltshire and Bath/Bristol area","HEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Food Standards Agency","Gloucestershire, Wiltshire and Bath/Bristol area","HEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Food Standards Agency","Gloucestershire, Wiltshire and Bath/Bristol area","SEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Food Standards Agency","Gloucestershire, Wiltshire and Bath/Bristol area","SEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Food Standards Agency","Hampshire and Isle of Wight","HEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Food Standards Agency","Hampshire and Isle of Wight","HEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Food Standards Agency","Herefordshire, Worcestershire and Warwickshire","HEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Food Standards Agency","Herefordshire, Worcestershire and Warwickshire","HEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Food Standards Agency","Herefordshire, Worcestershire and Warwickshire","SEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Food Standards Agency","Herefordshire, Worcestershire and Warwickshire","SEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Food Standards Agency","Inner London - East","HEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Food Standards Agency","Inner London - East","HEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Food Standards Agency","Inner London - East","SEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Food Standards Agency","Inner London - East","SEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Food Standards Agency","Inner London - West","AO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Food Standards Agency","Inner London - West","AO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Food Standards Agency","Inner London - West","HEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Food Standards Agency","Inner London - West","HEO","Male","5","[c]","[c]","[c]"
"New entrant CS","2023","Food Standards Agency","Inner London - West","SEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Food Standards Agency","Inner London - West","SEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Food Standards Agency","Kent","HEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Food Standards Agency","Kent","HEO","Male","[c]","[c]","[c]","[c]"
