"Status","Year","Parent_department","Region_ITL3","Region_london","Sex","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2023","Ministry of Justice","Swindon","Outside London","Female","20","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Justice","Swindon","Outside London","Male","10","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Justice","Telford and Wrekin","Outside London","Female","5","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Justice","Telford and Wrekin","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Justice","Torbay","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Justice","Torbay","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Justice","Tower Hamlets","London","Female","70","[c]","38020","35410"
"Leaver CS","2023","Ministry of Justice","Tower Hamlets","London","Male","65","[c]","45940","43650"
"Leaver CS","2023","Ministry of Justice","Tyneside","Outside London","Female","70","[c]","24060","21780"
"Leaver CS","2023","Ministry of Justice","Tyneside","Outside London","Male","30","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Justice","Unknown","Unknown","Female","15","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Justice","Unknown","Unknown","Male","15","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Justice","Wakefield","Outside London","Female","65","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Justice","Wakefield","Outside London","Male","65","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Justice","Walsall","Outside London","Female","5","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Justice","Walsall","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Justice","Wandsworth","London","Female","65","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Justice","Wandsworth","London","Male","50","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Justice","Warrington","Outside London","Female","50","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Justice","Warrington","Outside London","Male","50","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Justice","Warwickshire CC","Outside London","Female","25","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Justice","Warwickshire CC","Outside London","Male","15","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Justice","West Cumbria","Outside London","Female","20","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Justice","West Cumbria","Outside London","Male","10","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Justice","West Essex","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Justice","West Essex","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Justice","West Kent","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Justice","West Kent","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Justice","West Northamptonshire","Outside London","Female","80","[c]","23320","21780"
"Leaver CS","2023","Ministry of Justice","West Northamptonshire","Outside London","Male","60","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Justice","West Surrey","Outside London","Female","85","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Justice","West Surrey","Outside London","Male","45","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Justice","West Sussex (North East)","Outside London","Female","10","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Justice","West Sussex (North East)","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Justice","West Sussex (South West)","Outside London","Female","15","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Justice","West Sussex (South West)","Outside London","Male","20","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Justice","Westminster","London","Female","265","[c]","39750","35410"
"Leaver CS","2023","Ministry of Justice","Westminster","London","Male","215","[c]","44500","41750"
"Leaver CS","2023","Ministry of Justice","Wiltshire","Outside London","Female","20","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Justice","Wiltshire","Outside London","Male","35","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Justice","Wirral","Outside London","Female","15","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Justice","Wirral","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Justice","Wolverhampton","Outside London","Female","20","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Justice","Wolverhampton","Outside London","Male","5","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Justice","Worcestershire CC","Outside London","Female","90","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Justice","Worcestershire CC","Outside London","Male","90","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Justice","York","Outside London","Female","30","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Justice","York","Outside London","Male","10","[c]","[c]","[c]"
"Leaver CS","2023","National Crime Agency","Bath and North East Somerset, North Somerset and South Gloucestershire","Outside London","Female","15","[c]","[c]","[c]"
"Leaver CS","2023","National Crime Agency","Bath and North East Somerset, North Somerset and South Gloucestershire","Outside London","Male","20","[c]","[c]","[c]"
"Leaver CS","2023","National Crime Agency","Bedford","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","National Crime Agency","Bedford","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","National Crime Agency","Belfast","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","National Crime Agency","Belfast","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","National Crime Agency","Berkshire","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","National Crime Agency","Berkshire","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","National Crime Agency","Birmingham","Outside London","Female","10","[c]","[c]","[c]"
"Leaver CS","2023","National Crime Agency","Birmingham","Outside London","Male","20","[c]","[c]","[c]"
"Leaver CS","2023","National Crime Agency","Bridgend and Neath Port Talbot","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","National Crime Agency","Bridgend and Neath Port Talbot","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","National Crime Agency","Central Hampshire","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","National Crime Agency","Central Hampshire","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","National Crime Agency","Chorley and West Lancashire","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","National Crime Agency","Chorley and West Lancashire","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","National Crime Agency","Coventry","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","National Crime Agency","Coventry","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","National Crime Agency","Devon CC","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","National Crime Agency","Devon CC","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","National Crime Agency","Heart of Essex","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","National Crime Agency","Heart of Essex","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","National Crime Agency","Hertfordshire CC","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","National Crime Agency","Hertfordshire CC","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","National Crime Agency","Inverclyde, East Renfrewshire, and Renfrewshire","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","National Crime Agency","Inverclyde, East Renfrewshire, and Renfrewshire","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","National Crime Agency","Lambeth","London","Female","50","[c]","47930","42240"
"Leaver CS","2023","National Crime Agency","Lambeth","London","Male","60","[c]","48810","44040"
"Leaver CS","2023","National Crime Agency","Leicestershire CC and Rutland","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","National Crime Agency","Leicestershire CC and Rutland","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","National Crime Agency","Lincolnshire CC","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","National Crime Agency","Lincolnshire CC","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","National Crime Agency","Medway","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","National Crime Agency","Medway","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","National Crime Agency","Merton, Kingston upon Thames and Sutton","London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","National Crime Agency","Merton, Kingston upon Thames and Sutton","London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","National Crime Agency","North Yorkshire CC","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","National Crime Agency","North Yorkshire CC","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","National Crime Agency","Nottingham","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","National Crime Agency","Nottingham","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","National Crime Agency","Overseas","Overseas","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","National Crime Agency","Overseas","Overseas","Male","10","[c]","[c]","[c]"
"Leaver CS","2023","National Crime Agency","Sheffield","Outside London","Female","5","[c]","[c]","[c]"
"Leaver CS","2023","National Crime Agency","Sheffield","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","National Crime Agency","South Nottinghamshire","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","National Crime Agency","South Nottinghamshire","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","National Crime Agency","Staffordshire CC","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","National Crime Agency","Staffordshire CC","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","National Crime Agency","Suffolk CC","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","National Crime Agency","Suffolk CC","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","National Crime Agency","Sunderland","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","National Crime Agency","Sunderland","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","National Crime Agency","Unknown","Unknown","Female","5","[c]","[c]","[c]"
"Leaver CS","2023","National Crime Agency","Unknown","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","National Crime Agency","Wakefield","Outside London","Female","5","[c]","[c]","[c]"
"Leaver CS","2023","National Crime Agency","Wakefield","Outside London","Male","10","[c]","[c]","[c]"
"Leaver CS","2023","National Crime Agency","Warrington","Outside London","Female","30","[c]","[c]","[c]"
"Leaver CS","2023","National Crime Agency","Warrington","Outside London","Male","40","[c]","41400","39430"
"Leaver CS","2023","National Crime Agency","West Sussex (North East)","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","National Crime Agency","West Sussex (North East)","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Northern Ireland Office","Belfast","Outside London","Female","5","[c]","[c]","[c]"
"Leaver CS","2023","Northern Ireland Office","Belfast","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Northern Ireland Office","Westminster","London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Northern Ireland Office","Westminster","London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Office for Standards in Education, Children's Services and Skills","Barnet","London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Office for Standards in Education, Children's Services and Skills","Barnet","London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Office for Standards in Education, Children's Services and Skills","Barnsley, Doncaster and Rotherham","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Office for Standards in Education, Children's Services and Skills","Barnsley, Doncaster and Rotherham","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Office for Standards in Education, Children's Services and Skills","Bath and North East Somerset, North Somerset and South Gloucestershire","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Office for Standards in Education, Children's Services and Skills","Bath and North East Somerset, North Somerset and South Gloucestershire","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Office for Standards in Education, Children's Services and Skills","Bedford","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Office for Standards in Education, Children's Services and Skills","Bedford","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Office for Standards in Education, Children's Services and Skills","Berkshire","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Office for Standards in Education, Children's Services and Skills","Berkshire","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Office for Standards in Education, Children's Services and Skills","Bexley and Greenwich","London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Office for Standards in Education, Children's Services and Skills","Bexley and Greenwich","London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Office for Standards in Education, Children's Services and Skills","Birmingham","Outside London","Female","5","[c]","[c]","[c]"
"Leaver CS","2023","Office for Standards in Education, Children's Services and Skills","Birmingham","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Office for Standards in Education, Children's Services and Skills","Bradford","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Office for Standards in Education, Children's Services and Skills","Bradford","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Office for Standards in Education, Children's Services and Skills","Brighton and Hove","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Office for Standards in Education, Children's Services and Skills","Brighton and Hove","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Office for Standards in Education, Children's Services and Skills","Bristol, City of","Outside London","Female","10","[c]","[c]","[c]"
"Leaver CS","2023","Office for Standards in Education, Children's Services and Skills","Bristol, City of","Outside London","Male","5","[c]","[c]","[c]"
"Leaver CS","2023","Office for Standards in Education, Children's Services and Skills","Bromley","London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Office for Standards in Education, Children's Services and Skills","Bromley","London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Office for Standards in Education, Children's Services and Skills","Calderdale and Kirklees","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Office for Standards in Education, Children's Services and Skills","Calderdale and Kirklees","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Office for Standards in Education, Children's Services and Skills","Cambridgeshire CC","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Office for Standards in Education, Children's Services and Skills","Cambridgeshire CC","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Office for Standards in Education, Children's Services and Skills","Central Bedfordshire","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Office for Standards in Education, Children's Services and Skills","Central Bedfordshire","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Office for Standards in Education, Children's Services and Skills","Central Hampshire","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Office for Standards in Education, Children's Services and Skills","Central Hampshire","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Office for Standards in Education, Children's Services and Skills","Cheshire East","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Office for Standards in Education, Children's Services and Skills","Cheshire East","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Office for Standards in Education, Children's Services and Skills","Cheshire West and Chester","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Office for Standards in Education, Children's Services and Skills","Cheshire West and Chester","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Office for Standards in Education, Children's Services and Skills","Chorley and West Lancashire","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Office for Standards in Education, Children's Services and Skills","Chorley and West Lancashire","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Office for Standards in Education, Children's Services and Skills","Cornwall and Isles of Scilly","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Office for Standards in Education, Children's Services and Skills","Cornwall and Isles of Scilly","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Office for Standards in Education, Children's Services and Skills","Croydon","London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Office for Standards in Education, Children's Services and Skills","Croydon","London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Office for Standards in Education, Children's Services and Skills","Derby","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Office for Standards in Education, Children's Services and Skills","Derby","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Office for Standards in Education, Children's Services and Skills","Devon CC","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Office for Standards in Education, Children's Services and Skills","Devon CC","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Office for Standards in Education, Children's Services and Skills","Dorset","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Office for Standards in Education, Children's Services and Skills","Dorset","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Office for Standards in Education, Children's Services and Skills","Dudley","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Office for Standards in Education, Children's Services and Skills","Dudley","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Office for Standards in Education, Children's Services and Skills","Durham","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Office for Standards in Education, Children's Services and Skills","Durham","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Office for Standards in Education, Children's Services and Skills","East Cumbria","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Office for Standards in Education, Children's Services and Skills","East Cumbria","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Office for Standards in Education, Children's Services and Skills","East Kent","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Office for Standards in Education, Children's Services and Skills","East Kent","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Office for Standards in Education, Children's Services and Skills","East Lancashire","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Office for Standards in Education, Children's Services and Skills","East Lancashire","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Office for Standards in Education, Children's Services and Skills","East Merseyside","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Office for Standards in Education, Children's Services and Skills","East Merseyside","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Office for Standards in Education, Children's Services and Skills","East Riding of Yorkshire","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Office for Standards in Education, Children's Services and Skills","East Riding of Yorkshire","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Office for Standards in Education, Children's Services and Skills","East Surrey","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Office for Standards in Education, Children's Services and Skills","East Surrey","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Office for Standards in Education, Children's Services and Skills","East Sussex CC","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Office for Standards in Education, Children's Services and Skills","East Sussex CC","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Office for Standards in Education, Children's Services and Skills","Essex Haven Gateway","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Office for Standards in Education, Children's Services and Skills","Essex Haven Gateway","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Office for Standards in Education, Children's Services and Skills","Gloucestershire CC","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Office for Standards in Education, Children's Services and Skills","Gloucestershire CC","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Office for Standards in Education, Children's Services and Skills","Greater Manchester North East","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Office for Standards in Education, Children's Services and Skills","Greater Manchester North East","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Office for Standards in Education, Children's Services and Skills","Greater Manchester North West","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Office for Standards in Education, Children's Services and Skills","Greater Manchester North West","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Office for Standards in Education, Children's Services and Skills","Greater Manchester South East","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Office for Standards in Education, Children's Services and Skills","Greater Manchester South East","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Office for Standards in Education, Children's Services and Skills","Greater Manchester South West","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Office for Standards in Education, Children's Services and Skills","Greater Manchester South West","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Office for Standards in Education, Children's Services and Skills","Hackney and Newham","London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Office for Standards in Education, Children's Services and Skills","Hackney and Newham","London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Office for Standards in Education, Children's Services and Skills","Haringey and Islington","London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Office for Standards in Education, Children's Services and Skills","Haringey and Islington","London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Office for Standards in Education, Children's Services and Skills","Hertfordshire CC","Outside London","Female","5","[c]","[c]","[c]"
"Leaver CS","2023","Office for Standards in Education, Children's Services and Skills","Hertfordshire CC","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Office for Standards in Education, Children's Services and Skills","Kent Thames Gateway","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Office for Standards in Education, Children's Services and Skills","Kent Thames Gateway","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Office for Standards in Education, Children's Services and Skills","Leeds","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Office for Standards in Education, Children's Services and Skills","Leeds","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Office for Standards in Education, Children's Services and Skills","Leicestershire CC and Rutland","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Office for Standards in Education, Children's Services and Skills","Leicestershire CC and Rutland","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Office for Standards in Education, Children's Services and Skills","Lincolnshire CC","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Office for Standards in Education, Children's Services and Skills","Lincolnshire CC","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Office for Standards in Education, Children's Services and Skills","Liverpool","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Office for Standards in Education, Children's Services and Skills","Liverpool","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Office for Standards in Education, Children's Services and Skills","Manchester","Outside London","Female","15","[c]","[c]","[c]"
"Leaver CS","2023","Office for Standards in Education, Children's Services and Skills","Manchester","Outside London","Male","10","[c]","[c]","[c]"
"Leaver CS","2023","Office for Standards in Education, Children's Services and Skills","Mid Kent","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Office for Standards in Education, Children's Services and Skills","Mid Kent","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Office for Standards in Education, Children's Services and Skills","Mid Lancashire","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Office for Standards in Education, Children's Services and Skills","Mid Lancashire","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Office for Standards in Education, Children's Services and Skills","Milton Keynes","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Office for Standards in Education, Children's Services and Skills","Milton Keynes","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Office for Standards in Education, Children's Services and Skills","North Hampshire","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Office for Standards in Education, Children's Services and Skills","North Hampshire","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Office for Standards in Education, Children's Services and Skills","North Northamptonshire","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Office for Standards in Education, Children's Services and Skills","North Northamptonshire","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Office for Standards in Education, Children's Services and Skills","North Yorkshire CC","Outside London","Female","5","[c]","[c]","[c]"
"Leaver CS","2023","Office for Standards in Education, Children's Services and Skills","North Yorkshire CC","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Office for Standards in Education, Children's Services and Skills","North and West Norfolk","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Office for Standards in Education, Children's Services and Skills","North and West Norfolk","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Office for Standards in Education, Children's Services and Skills","Northumberland","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Office for Standards in Education, Children's Services and Skills","Northumberland","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Office for Standards in Education, Children's Services and Skills","Nottingham","Outside London","Female","5","[c]","[c]","[c]"
"Leaver CS","2023","Office for Standards in Education, Children's Services and Skills","Nottingham","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Office for Standards in Education, Children's Services and Skills","Oxfordshire CC","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Office for Standards in Education, Children's Services and Skills","Oxfordshire CC","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Office for Standards in Education, Children's Services and Skills","Plymouth","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Office for Standards in Education, Children's Services and Skills","Plymouth","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Office for Standards in Education, Children's Services and Skills","Redbridge and Waltham Forest","London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Office for Standards in Education, Children's Services and Skills","Redbridge and Waltham Forest","London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Office for Standards in Education, Children's Services and Skills","Sandwell","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Office for Standards in Education, Children's Services and Skills","Sandwell","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Office for Standards in Education, Children's Services and Skills","Sefton","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Office for Standards in Education, Children's Services and Skills","Sefton","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Office for Standards in Education, Children's Services and Skills","Shropshire","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Office for Standards in Education, Children's Services and Skills","Shropshire","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Office for Standards in Education, Children's Services and Skills","Solihull","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Office for Standards in Education, Children's Services and Skills","Solihull","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Office for Standards in Education, Children's Services and Skills","Somerset CC","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Office for Standards in Education, Children's Services and Skills","Somerset CC","Outside London","Male","[c]","[c]","[c]","[c]"
