"Status","Year","Age","Parent_department","Region_ITL1","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2023","40-49","Department for Education","South West (England)","10","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Department for Education","West Midlands (England)","15","[c]","41360","37590"
"New entrant CS","2023","40-49","Department for Education","Yorkshire and The Humber","10","[c]","41690","37590"
"New entrant CS","2023","40-49","Department for Environment, Food and Rural Affairs","East Midlands (England)","5","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Department for Environment, Food and Rural Affairs","East of England","10","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Department for Environment, Food and Rural Affairs","London","35","[c]","55150","54330"
"New entrant CS","2023","40-49","Department for Environment, Food and Rural Affairs","North East (England)","25","[c]","33460","25920"
"New entrant CS","2023","40-49","Department for Environment, Food and Rural Affairs","North West (England)","55","[c]","29040","22150"
"New entrant CS","2023","40-49","Department for Environment, Food and Rural Affairs","Scotland","5","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Department for Environment, Food and Rural Affairs","South East (England)","40","[c]","35170","32800"
"New entrant CS","2023","40-49","Department for Environment, Food and Rural Affairs","South West (England)","60","[c]","35630","37300"
"New entrant CS","2023","40-49","Department for Environment, Food and Rural Affairs","Wales","15","[c]","27610","22150"
"New entrant CS","2023","40-49","Department for Environment, Food and Rural Affairs","West Midlands (England)","20","[c]","27880","25920"
"New entrant CS","2023","40-49","Department for Environment, Food and Rural Affairs","Yorkshire and The Humber","50","[c]","35800","30320"
"New entrant CS","2023","40-49","Department for International Trade","East Midlands (England)","5","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Department for International Trade","East of England","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Department for International Trade","London","25","[c]","48170","43130"
"New entrant CS","2023","40-49","Department for International Trade","North East (England)","20","[c]","39480","38050"
"New entrant CS","2023","40-49","Department for International Trade","North West (England)","15","[c]","45840","40170"
"New entrant CS","2023","40-49","Department for International Trade","Northern Ireland","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Department for International Trade","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Department for International Trade","South East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Department for International Trade","South West (England)","10","[c]","35800","36230"
"New entrant CS","2023","40-49","Department for International Trade","Wales","5","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Department for International Trade","West Midlands (England)","10","[c]","38760","38600"
"New entrant CS","2023","40-49","Department for International Trade","Yorkshire and The Humber","10","[c]","45170","43540"
"New entrant CS","2023","40-49","Department for Levelling Up, Housing and Communities","East Midlands (England)","5","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Department for Levelling Up, Housing and Communities","East of England","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Department for Levelling Up, Housing and Communities","London","15","[c]","55030","43740"
"New entrant CS","2023","40-49","Department for Levelling Up, Housing and Communities","North East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Department for Levelling Up, Housing and Communities","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Department for Levelling Up, Housing and Communities","South East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Department for Levelling Up, Housing and Communities","South West (England)","20","[c]","34990","26590"
"New entrant CS","2023","40-49","Department for Levelling Up, Housing and Communities","Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Department for Levelling Up, Housing and Communities","West Midlands (England)","15","[c]","40000","41840"
"New entrant CS","2023","40-49","Department for Levelling Up, Housing and Communities","Yorkshire and The Humber","10","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Department for Transport","East Midlands (England)","15","[c]","26610","26780"
"New entrant CS","2023","40-49","Department for Transport","East of England","15","[c]","28770","26780"
"New entrant CS","2023","40-49","Department for Transport","London","30","[c]","40300","34390"
"New entrant CS","2023","40-49","Department for Transport","North East (England)","20","[c]","26490","26780"
"New entrant CS","2023","40-49","Department for Transport","North West (England)","10","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Department for Transport","Northern Ireland","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Department for Transport","Scotland","25","[c]","27240","26780"
"New entrant CS","2023","40-49","Department for Transport","South East (England)","30","[c]","30600","26780"
"New entrant CS","2023","40-49","Department for Transport","South West (England)","10","[c]","30500","27490"
"New entrant CS","2023","40-49","Department for Transport","Wales","85","[c]","24530","22500"
"New entrant CS","2023","40-49","Department for Transport","West Midlands (England)","30","[c]","26670","26780"
"New entrant CS","2023","40-49","Department for Transport","Yorkshire and The Humber","30","[c]","39170","27220"
"New entrant CS","2023","40-49","Department for Work and Pensions","East Midlands (England)","30","[c]","31860","28120"
"New entrant CS","2023","40-49","Department for Work and Pensions","East of England","10","[c]","33170","28120"
"New entrant CS","2023","40-49","Department for Work and Pensions","London","35","[c]","43070","39150"
"New entrant CS","2023","40-49","Department for Work and Pensions","North East (England)","75","[c]","37260","34170"
"New entrant CS","2023","40-49","Department for Work and Pensions","North West (England)","160","[c]","30130","21690"
"New entrant CS","2023","40-49","Department for Work and Pensions","Scotland","75","[c]","26910","21690"
"New entrant CS","2023","40-49","Department for Work and Pensions","South East (England)","50","[c]","31220","27320"
"New entrant CS","2023","40-49","Department for Work and Pensions","South West (England)","20","[c]","29930","28120"
"New entrant CS","2023","40-49","Department for Work and Pensions","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Department for Work and Pensions","Wales","70","[c]","26840","21690"
"New entrant CS","2023","40-49","Department for Work and Pensions","West Midlands (England)","65","[c]","24460","21690"
"New entrant CS","2023","40-49","Department for Work and Pensions","Yorkshire and The Humber","110","[c]","35420","28120"
"New entrant CS","2023","40-49","Department of Health and Social Care","East Midlands (England)","10","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Department of Health and Social Care","East of England","20","[c]","47830","48530"
"New entrant CS","2023","40-49","Department of Health and Social Care","London","100","[c]","48420","41280"
"New entrant CS","2023","40-49","Department of Health and Social Care","North East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Department of Health and Social Care","North West (England)","20","[c]","40720","40880"
"New entrant CS","2023","40-49","Department of Health and Social Care","Northern Ireland","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Department of Health and Social Care","Scotland","5","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Department of Health and Social Care","South East (England)","25","[c]","50940","51490"
"New entrant CS","2023","40-49","Department of Health and Social Care","South West (England)","25","[c]","50670","42480"
"New entrant CS","2023","40-49","Department of Health and Social Care","West Midlands (England)","15","[c]","46310","49590"
"New entrant CS","2023","40-49","Department of Health and Social Care","Yorkshire and The Humber","20","[c]","42420","39350"
"New entrant CS","2023","40-49","Estyn","Wales","5","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Food Standards Agency","East Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Food Standards Agency","East of England","5","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Food Standards Agency","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Food Standards Agency","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Food Standards Agency","Northern Ireland","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Food Standards Agency","South East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Food Standards Agency","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Food Standards Agency","Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Food Standards Agency","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Food Standards Agency","Yorkshire and The Humber","10","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Foreign, Commonwealth and Development Office","South East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","HM Land Registry","East Midlands (England)","5","[c]","[c]","[c]"
"New entrant CS","2023","40-49","HM Land Registry","East of England","5","[c]","[c]","[c]"
"New entrant CS","2023","40-49","HM Land Registry","London","5","[c]","[c]","[c]"
"New entrant CS","2023","40-49","HM Land Registry","North East (England)","5","[c]","[c]","[c]"
"New entrant CS","2023","40-49","HM Land Registry","North West (England)","10","[c]","32300","23390"
"New entrant CS","2023","40-49","HM Land Registry","South West (England)","15","[c]","25780","23390"
"New entrant CS","2023","40-49","HM Land Registry","Wales","5","[c]","[c]","[c]"
"New entrant CS","2023","40-49","HM Land Registry","West Midlands (England)","5","[c]","[c]","[c]"
"New entrant CS","2023","40-49","HM Land Registry","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","HM Revenue and Customs","East Midlands (England)","80","[c]","26090","22520"
"New entrant CS","2023","40-49","HM Revenue and Customs","East of England","5","[c]","[c]","[c]"
"New entrant CS","2023","40-49","HM Revenue and Customs","London","75","[c]","38690","36030"
"New entrant CS","2023","40-49","HM Revenue and Customs","North East (England)","130","[c]","28530","22520"
"New entrant CS","2023","40-49","HM Revenue and Customs","North West (England)","120","[c]","28560","22520"
"New entrant CS","2023","40-49","HM Revenue and Customs","Northern Ireland","30","[c]","25680","22520"
"New entrant CS","2023","40-49","HM Revenue and Customs","Scotland","95","[c]","27130","22520"
"New entrant CS","2023","40-49","HM Revenue and Customs","South East (England)","40","[c]","27870","22520"
"New entrant CS","2023","40-49","HM Revenue and Customs","South West (England)","45","[c]","33440","27650"
"New entrant CS","2023","40-49","HM Revenue and Customs","Wales","45","[c]","26490","22520"
"New entrant CS","2023","40-49","HM Revenue and Customs","West Midlands (England)","95","[c]","36500","34400"
"New entrant CS","2023","40-49","HM Revenue and Customs","Yorkshire and The Humber","55","[c]","33870","32260"
"New entrant CS","2023","40-49","HM Treasury","East of England","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","HM Treasury","London","20","[c]","49580","44050"
"New entrant CS","2023","40-49","HM Treasury","North East (England)","10","[c]","36550","29970"
"New entrant CS","2023","40-49","HM Treasury","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","HM Treasury","South East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","HM Treasury","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","HM Treasury","Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","HM Treasury","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Home Office","East Midlands (England)","10","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Home Office","East of England","60","[c]","24430","22400"
"New entrant CS","2023","40-49","Home Office","London","295","[c]","32900","29750"
"New entrant CS","2023","40-49","Home Office","North East (England)","80","[c]","24540","22400"
"New entrant CS","2023","40-49","Home Office","North West (England)","335","[c]","25170","22400"
"New entrant CS","2023","40-49","Home Office","Northern Ireland","50","[c]","24710","25750"
"New entrant CS","2023","40-49","Home Office","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Home Office","Scotland","65","[c]","24720","22400"
"New entrant CS","2023","40-49","Home Office","South East (England)","95","[c]","26430","25750"
"New entrant CS","2023","40-49","Home Office","South West (England)","20","[c]","25900","25750"
"New entrant CS","2023","40-49","Home Office","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Home Office","Wales","30","[c]","25250","25750"
"New entrant CS","2023","40-49","Home Office","West Midlands (England)","45","[c]","27220","25750"
"New entrant CS","2023","40-49","Home Office","Yorkshire and The Humber","160","[c]","27510","25750"
"New entrant CS","2023","40-49","Ministry of Defence","East Midlands (England)","40","[c]","31970","32500"
"New entrant CS","2023","40-49","Ministry of Defence","East of England","65","[c]","34110","30950"
"New entrant CS","2023","40-49","Ministry of Defence","London","30","[c]","54510","45640"
"New entrant CS","2023","40-49","Ministry of Defence","North East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Ministry of Defence","North West (England)","40","[c]","33450","27140"
"New entrant CS","2023","40-49","Ministry of Defence","Northern Ireland","15","[c]","34850","27830"
"New entrant CS","2023","40-49","Ministry of Defence","Overseas","10","[c]","46000","39600"
"New entrant CS","2023","40-49","Ministry of Defence","Scotland","85","[c]","30340","27080"
"New entrant CS","2023","40-49","Ministry of Defence","South East (England)","230","[c]","35390","33830"
"New entrant CS","2023","40-49","Ministry of Defence","South West (England)","460","[c]","37210","33830"
"New entrant CS","2023","40-49","Ministry of Defence","Unknown","15","[c]","23730","17660"
"New entrant CS","2023","40-49","Ministry of Defence","Wales","15","[c]","31560","33830"
"New entrant CS","2023","40-49","Ministry of Defence","West Midlands (England)","60","[c]","33970","30080"
"New entrant CS","2023","40-49","Ministry of Defence","Yorkshire and The Humber","30","[c]","31310","29180"
"New entrant CS","2023","40-49","Ministry of Justice","East Midlands (England)","230","[c]","25810","23640"
"New entrant CS","2023","40-49","Ministry of Justice","East of England","210","[c]","26920","24570"
"New entrant CS","2023","40-49","Ministry of Justice","London","230","[c]","34670","32110"
"New entrant CS","2023","40-49","Ministry of Justice","North East (England)","115","[c]","27220","28880"
"New entrant CS","2023","40-49","Ministry of Justice","North West (England)","305","[c]","26270","23640"
"New entrant CS","2023","40-49","Ministry of Justice","Scotland","5","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Ministry of Justice","South East (England)","270","[c]","27850","28880"
"New entrant CS","2023","40-49","Ministry of Justice","South West (England)","150","[c]","26320","24070"
"New entrant CS","2023","40-49","Ministry of Justice","Unknown","15","[c]","28970","28880"
"New entrant CS","2023","40-49","Ministry of Justice","Wales","120","[c]","26330","23640"
"New entrant CS","2023","40-49","Ministry of Justice","West Midlands (England)","230","[c]","25060","23640"
"New entrant CS","2023","40-49","Ministry of Justice","Yorkshire and The Humber","225","[c]","27400","24070"
"New entrant CS","2023","40-49","National Crime Agency","East Midlands (England)","5","[c]","[c]","[c]"
"New entrant CS","2023","40-49","National Crime Agency","East of England","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","National Crime Agency","London","25","[c]","46230","42240"
"New entrant CS","2023","40-49","National Crime Agency","North West (England)","20","[c]","39230","33390"
"New entrant CS","2023","40-49","National Crime Agency","Northern Ireland","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","National Crime Agency","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","National Crime Agency","South East (England)","5","[c]","[c]","[c]"
"New entrant CS","2023","40-49","National Crime Agency","South West (England)","10","[c]","[c]","[c]"
"New entrant CS","2023","40-49","National Crime Agency","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","National Crime Agency","West Midlands (England)","10","[c]","[c]","[c]"
"New entrant CS","2023","40-49","National Crime Agency","Yorkshire and The Humber","5","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Northern Ireland Office","Northern Ireland","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Office for Standards in Education, Children's Services and Skills","East Midlands (England)","10","[c]","57120","52750"
"New entrant CS","2023","40-49","Office for Standards in Education, Children's Services and Skills","East of England","10","[c]","66670","72470"
"New entrant CS","2023","40-49","Office for Standards in Education, Children's Services and Skills","London","15","[c]","64640","72470"
"New entrant CS","2023","40-49","Office for Standards in Education, Children's Services and Skills","North East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Office for Standards in Education, Children's Services and Skills","North West (England)","35","[c]","53620","52750"
"New entrant CS","2023","40-49","Office for Standards in Education, Children's Services and Skills","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Office for Standards in Education, Children's Services and Skills","South East (England)","25","[c]","64480","72470"
"New entrant CS","2023","40-49","Office for Standards in Education, Children's Services and Skills","South West (England)","20","[c]","57270","61480"
"New entrant CS","2023","40-49","Office for Standards in Education, Children's Services and Skills","West Midlands (England)","15","[c]","62160","72470"
"New entrant CS","2023","40-49","Office for Standards in Education, Children's Services and Skills","Yorkshire and The Humber","10","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Office of Gas and Electricity Markets","London","50","[c]","53340","50000"
"New entrant CS","2023","40-49","Office of Gas and Electricity Markets","Scotland","45","[c]","37810","36000"
"New entrant CS","2023","40-49","Office of Gas and Electricity Markets","Wales","5","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Office of Qualifications and Examinations Regulation","West Midlands (England)","15","[c]","43350","38380"
"New entrant CS","2023","40-49","Office of Rail and Road","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Office of Rail and Road","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Office of Rail and Road","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Office of Rail and Road","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Office of Rail and Road","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Office of the Secretary of State for Scotland","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Office of the Secretary of State for Scotland","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Scottish Government","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Scottish Government","Scotland","770","[c]","34470","29100"
"New entrant CS","2023","40-49","The National Archives","London","20","[c]","38730","34970"
"New entrant CS","2023","40-49","UK Export Finance","London","20","[c]","57070","52190"
"New entrant CS","2023","40-49","UK Statistics Authority","London","5","[c]","[c]","[c]"
"New entrant CS","2023","40-49","UK Statistics Authority","North East (England)","15","[c]","42660","39460"
"New entrant CS","2023","40-49","UK Statistics Authority","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","UK Statistics Authority","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","UK Statistics Authority","South East (England)","60","[c]","30500","24840"
"New entrant CS","2023","40-49","UK Statistics Authority","Wales","65","[c]","34840","31060"
"New entrant CS","2023","40-49","UK Supreme Court","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Water Services Regulation Authority","London","5","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Water Services Regulation Authority","West Midlands (England)","10","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Welsh Government","Wales","55","[c]","40810","41700"
"New entrant CS","2023","50-59","Attorney General's Departments","East Midlands (England)","10","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Attorney General's Departments","East of England","5","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Attorney General's Departments","London","45","[c]","45880","48720"
"New entrant CS","2023","50-59","Attorney General's Departments","North East (England)","5","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Attorney General's Departments","North West (England)","5","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Attorney General's Departments","South East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Attorney General's Departments","South West (England)","5","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Attorney General's Departments","Wales","5","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Attorney General's Departments","West Midlands (England)","10","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Attorney General's Departments","Yorkshire and The Humber","10","[c]","43170","49050"
"New entrant CS","2023","50-59","Cabinet Office","East Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Cabinet Office","East of England","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Cabinet Office","London","25","[c]","81460","65500"
"New entrant CS","2023","50-59","Cabinet Office","North East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Cabinet Office","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Cabinet Office","Northern Ireland","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Cabinet Office","Scotland","30","[c]","38850","32640"
"New entrant CS","2023","50-59","Cabinet Office","South East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Cabinet Office","South West (England)","5","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Cabinet Office","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Cabinet Office","Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Cabinet Office","West Midlands (England)","10","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Cabinet Office","Yorkshire and The Humber","20","[c]","48640","51160"
"New entrant CS","2023","50-59","Chancellor's other departments","London","5","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Charity Commission","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Charity Commission","North West (England)","10","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Competition and Markets Authority","London","10","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Competition and Markets Authority","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Competition and Markets Authority","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Competition and Markets Authority","Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Department for Business, Energy and Industrial Strategy","East Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Department for Business, Energy and Industrial Strategy","East of England","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Department for Business, Energy and Industrial Strategy","London","15","[c]","39920","40050"
"New entrant CS","2023","50-59","Department for Business, Energy and Industrial Strategy","North East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Department for Business, Energy and Industrial Strategy","North West (England)","10","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Department for Business, Energy and Industrial Strategy","Scotland","5","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Department for Business, Energy and Industrial Strategy","South East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Department for Business, Energy and Industrial Strategy","South West (England)","25","[c]","39020","37420"
"New entrant CS","2023","50-59","Department for Business, Energy and Industrial Strategy","Wales","50","[c]","33860","26340"
"New entrant CS","2023","50-59","Department for Business, Energy and Industrial Strategy","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Department for Business, Energy and Industrial Strategy","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Department for Digital, Culture, Media and Sport","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Department for Digital, Culture, Media and Sport","North East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Department for Digital, Culture, Media and Sport","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Department for Education","East of England","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Department for Education","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Department for Education","North East (England)","5","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Department for Education","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Department for Education","South East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Department for Education","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Department for Education","West Midlands (England)","5","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Department for Education","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Department for Environment, Food and Rural Affairs","East Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Department for Environment, Food and Rural Affairs","East of England","10","[c]","30610","25970"
"New entrant CS","2023","50-59","Department for Environment, Food and Rural Affairs","London","20","[c]","44020","41810"
"New entrant CS","2023","50-59","Department for Environment, Food and Rural Affairs","North East (England)","20","[c]","32760","28120"
"New entrant CS","2023","50-59","Department for Environment, Food and Rural Affairs","North West (England)","50","[c]","26100","22150"
"New entrant CS","2023","50-59","Department for Environment, Food and Rural Affairs","Scotland","5","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Department for Environment, Food and Rural Affairs","South East (England)","15","[c]","32570","29080"
"New entrant CS","2023","50-59","Department for Environment, Food and Rural Affairs","South West (England)","35","[c]","31540","25920"
"New entrant CS","2023","50-59","Department for Environment, Food and Rural Affairs","Wales","5","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Department for Environment, Food and Rural Affairs","West Midlands (England)","20","[c]","32740","22150"
"New entrant CS","2023","50-59","Department for Environment, Food and Rural Affairs","Yorkshire and The Humber","40","[c]","35160","27210"
"New entrant CS","2023","50-59","Department for International Trade","East Midlands (England)","10","[c]","50880","46600"
"New entrant CS","2023","50-59","Department for International Trade","East of England","15","[c]","46520","45190"
"New entrant CS","2023","50-59","Department for International Trade","London","25","[c]","52640","46110"
"New entrant CS","2023","50-59","Department for International Trade","North East (England)","15","[c]","45520","43570"
"New entrant CS","2023","50-59","Department for International Trade","North West (England)","20","[c]","45130","42030"
"New entrant CS","2023","50-59","Department for International Trade","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Department for International Trade","South East (England)","5","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Department for International Trade","South West (England)","20","[c]","40620","42480"
"New entrant CS","2023","50-59","Department for International Trade","Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Department for International Trade","West Midlands (England)","20","[c]","44310","38660"
"New entrant CS","2023","50-59","Department for International Trade","Yorkshire and The Humber","10","[c]","49090","46810"
"New entrant CS","2023","50-59","Department for Levelling Up, Housing and Communities","East Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Department for Levelling Up, Housing and Communities","East of England","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Department for Levelling Up, Housing and Communities","London","10","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Department for Levelling Up, Housing and Communities","North East (England)","5","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Department for Levelling Up, Housing and Communities","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Department for Levelling Up, Housing and Communities","Northern Ireland","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Department for Levelling Up, Housing and Communities","South East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Department for Levelling Up, Housing and Communities","South West (England)","10","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Department for Levelling Up, Housing and Communities","Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Department for Levelling Up, Housing and Communities","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Department for Levelling Up, Housing and Communities","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Department for Transport","East Midlands (England)","15","[c]","26210","26780"
"New entrant CS","2023","50-59","Department for Transport","East of England","15","[c]","26600","26780"
"New entrant CS","2023","50-59","Department for Transport","London","30","[c]","34050","30940"
"New entrant CS","2023","50-59","Department for Transport","North East (England)","10","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Department for Transport","North West (England)","30","[c]","26840","26870"
"New entrant CS","2023","50-59","Department for Transport","Scotland","30","[c]","27560","26780"
"New entrant CS","2023","50-59","Department for Transport","South East (England)","35","[c]","31430","26780"
"New entrant CS","2023","50-59","Department for Transport","South West (England)","20","[c]","28630","26960"
"New entrant CS","2023","50-59","Department for Transport","Wales","75","[c]","24920","22500"
"New entrant CS","2023","50-59","Department for Transport","West Midlands (England)","35","[c]","28290","26780"
"New entrant CS","2023","50-59","Department for Transport","Yorkshire and The Humber","30","[c]","36080","26780"
"New entrant CS","2023","50-59","Department for Work and Pensions","East Midlands (England)","10","[c]","27840","27720"
"New entrant CS","2023","50-59","Department for Work and Pensions","East of England","5","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Department for Work and Pensions","London","10","[c]","45640","43760"
"New entrant CS","2023","50-59","Department for Work and Pensions","North East (England)","60","[c]","34930","28120"
