"Status","Year","Age","Ethnicity","Region_london","Sex","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2023","Unknown","White","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","White","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","White","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","16-19","Asian","London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","16-19","Asian","London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","16-19","Asian","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","16-19","Asian","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","16-19","Asian","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","16-19","Asian","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","16-19","Black","London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","16-19","Black","London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","16-19","Black","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","16-19","Black","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","16-19","Black","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","16-19","Black","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","16-19","Mixed","London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","16-19","Mixed","London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","16-19","Mixed","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","16-19","Mixed","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","16-19","Mixed","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","16-19","Mixed","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","16-19","Other ethnicity","London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","16-19","Other ethnicity","London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","16-19","Other ethnicity","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","16-19","Other ethnicity","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","16-19","Other ethnicity","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","16-19","Other ethnicity","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","16-19","Undeclared","London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","16-19","Undeclared","London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","16-19","Undeclared","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","16-19","Undeclared","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","16-19","Unknown","London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","16-19","Unknown","London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","16-19","Unknown","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","16-19","Unknown","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","16-19","White","London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","16-19","White","London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","16-19","White","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","16-19","White","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","16-19","White","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","16-19","White","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Asian","London","Female","190","[c]","34010","32520"
"Leaver Dept.","2023","20-29","Asian","London","Male","135","[c]","34020","33400"
"Leaver Dept.","2023","20-29","Asian","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Asian","Outside London","Female","110","[c]","27570","27570"
"Leaver Dept.","2023","20-29","Asian","Outside London","Male","90","[c]","27560","27570"
"Leaver Dept.","2023","20-29","Asian","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Asian","Overseas","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Asian","Overseas","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Asian","Overseas","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Asian","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Asian","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Asian","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Black","London","Female","65","[c]","33590","32860"
"Leaver Dept.","2023","20-29","Black","London","Male","35","[c]","35430","33980"
"Leaver Dept.","2023","20-29","Black","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Black","Outside London","Female","35","[c]","28120","28120"
"Leaver Dept.","2023","20-29","Black","Outside London","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Black","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Black","Overseas","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Black","Overseas","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Black","Overseas","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Black","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Black","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Black","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Mixed","London","Female","80","[c]","34700","33210"
"Leaver Dept.","2023","20-29","Mixed","London","Male","55","[c]","37730","35410"
"Leaver Dept.","2023","20-29","Mixed","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Mixed","Outside London","Female","50","[c]","28380","28120"
"Leaver Dept.","2023","20-29","Mixed","Outside London","Male","20","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Mixed","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Mixed","Overseas","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Mixed","Overseas","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Mixed","Overseas","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Mixed","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Mixed","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Mixed","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Other ethnicity","London","Female","15","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Other ethnicity","London","Male","15","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Other ethnicity","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Other ethnicity","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Other ethnicity","Outside London","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Other ethnicity","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Other ethnicity","Overseas","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Other ethnicity","Overseas","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Other ethnicity","Overseas","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Other ethnicity","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Other ethnicity","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Other ethnicity","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Undeclared","London","Female","20","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Undeclared","London","Male","35","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Undeclared","Outside London","Female","20","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Undeclared","Outside London","Male","20","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Undeclared","Overseas","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Undeclared","Overseas","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Undeclared","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Undeclared","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Unknown","London","Female","555","[c]","34320","32000"
"Leaver Dept.","2023","20-29","Unknown","London","Male","395","[c]","35700","33250"
"Leaver Dept.","2023","20-29","Unknown","Outside London","Female","285","[c]","28410","28120"
"Leaver Dept.","2023","20-29","Unknown","Outside London","Male","250","[c]","28320","27570"
"Leaver Dept.","2023","20-29","Unknown","Overseas","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Unknown","Overseas","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Unknown","Unknown","Female","15","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Unknown","Unknown","Male","15","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","White","London","Female","750","[c]","37210","34670"
"Leaver Dept.","2023","20-29","White","London","Male","530","[c]","37220","35010"
"Leaver Dept.","2023","20-29","White","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","White","Outside London","Female","825","[c]","27770","27570"
"Leaver Dept.","2023","20-29","White","Outside London","Male","530","[c]","27520","27530"
"Leaver Dept.","2023","20-29","White","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","White","Overseas","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","White","Overseas","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","White","Overseas","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","White","Unknown","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","White","Unknown","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","White","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Asian","London","Female","130","[c]","44080","41870"
"Leaver Dept.","2023","30-39","Asian","London","Male","100","[c]","40840","36000"
"Leaver Dept.","2023","30-39","Asian","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Asian","Outside London","Female","100","[c]","30330","28120"
"Leaver Dept.","2023","30-39","Asian","Outside London","Male","105","[c]","30650","28120"
"Leaver Dept.","2023","30-39","Asian","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Asian","Overseas","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Asian","Overseas","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Asian","Overseas","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Asian","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Asian","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Asian","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Black","London","Female","90","[c]","36560","35430"
"Leaver Dept.","2023","30-39","Black","London","Male","35","[c]","38690","35040"
"Leaver Dept.","2023","30-39","Black","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Black","Outside London","Female","50","[c]","28960","27840"
"Leaver Dept.","2023","30-39","Black","Outside London","Male","25","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Black","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Black","Overseas","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Black","Overseas","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Black","Overseas","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Black","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Black","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Black","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Mixed","London","Female","55","[c]","44140","43650"
"Leaver Dept.","2023","30-39","Mixed","London","Male","45","[c]","50150","51710"
"Leaver Dept.","2023","30-39","Mixed","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Mixed","Outside London","Female","40","[c]","33100","29380"
"Leaver Dept.","2023","30-39","Mixed","Outside London","Male","30","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Mixed","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Mixed","Overseas","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Mixed","Overseas","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Mixed","Overseas","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Mixed","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Mixed","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Mixed","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Other ethnicity","London","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Other ethnicity","London","Male","15","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Other ethnicity","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Other ethnicity","Outside London","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Other ethnicity","Outside London","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Other ethnicity","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Other ethnicity","Overseas","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Other ethnicity","Overseas","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Other ethnicity","Overseas","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Other ethnicity","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Other ethnicity","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Other ethnicity","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Undeclared","London","Female","25","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Undeclared","London","Male","45","[c]","47630","44140"
"Leaver Dept.","2023","30-39","Undeclared","Outside London","Female","30","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Undeclared","Outside London","Male","50","[c]","36200","33890"
"Leaver Dept.","2023","30-39","Undeclared","Overseas","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Undeclared","Overseas","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Undeclared","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Undeclared","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Unknown","London","Female","255","[c]","46660","43210"
"Leaver Dept.","2023","30-39","Unknown","London","Male","270","[c]","45610","41910"
"Leaver Dept.","2023","30-39","Unknown","Outside London","Female","225","[c]","31790","28590"
"Leaver Dept.","2023","30-39","Unknown","Outside London","Male","220","[c]","32670","29100"
"Leaver Dept.","2023","30-39","Unknown","Overseas","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Unknown","Overseas","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Unknown","Unknown","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Unknown","Unknown","Male","15","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","White","London","Female","560","[c]","50230","53130"
"Leaver Dept.","2023","30-39","White","London","Male","460","[c]","48860","51970"
"Leaver Dept.","2023","30-39","White","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","White","Outside London","Female","985","[c]","32850","28120"
"Leaver Dept.","2023","30-39","White","Outside London","Male","765","[c]","33410","30950"
"Leaver Dept.","2023","30-39","White","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","White","Overseas","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","White","Overseas","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","White","Overseas","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","White","Unknown","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","White","Unknown","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","White","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Asian","London","Female","80","[c]","50660","44520"
"Leaver Dept.","2023","40-49","Asian","London","Male","55","[c]","47750","43980"
"Leaver Dept.","2023","40-49","Asian","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Asian","Outside London","Female","75","[c]","31330","28120"
"Leaver Dept.","2023","40-49","Asian","Outside London","Male","75","[c]","32140","28120"
"Leaver Dept.","2023","40-49","Asian","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Asian","Overseas","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Asian","Overseas","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Asian","Overseas","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Asian","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Asian","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Asian","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Black","London","Female","60","[c]","38140","34550"
"Leaver Dept.","2023","40-49","Black","London","Male","20","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Black","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Black","Outside London","Female","45","[c]","31800","30330"
"Leaver Dept.","2023","40-49","Black","Outside London","Male","35","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Black","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Black","Overseas","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Black","Overseas","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Black","Overseas","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Black","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Black","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Black","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Mixed","London","Female","20","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Mixed","London","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Mixed","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Mixed","Outside London","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Mixed","Outside London","Male","15","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Mixed","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Mixed","Overseas","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Mixed","Overseas","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Mixed","Overseas","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Mixed","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Mixed","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Mixed","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Other ethnicity","London","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Other ethnicity","London","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Other ethnicity","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Other ethnicity","Outside London","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Other ethnicity","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Other ethnicity","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Other ethnicity","Overseas","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Other ethnicity","Overseas","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Other ethnicity","Overseas","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Other ethnicity","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Other ethnicity","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Other ethnicity","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Undeclared","London","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Undeclared","London","Male","15","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Undeclared","Outside London","Female","40","[c]","29570","28120"
"Leaver Dept.","2023","40-49","Undeclared","Outside London","Male","35","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Undeclared","Overseas","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Undeclared","Overseas","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Undeclared","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Undeclared","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Unknown","London","Female","105","[c]","54390","52790"
"Leaver Dept.","2023","40-49","Unknown","London","Male","95","[c]","56920","56430"
"Leaver Dept.","2023","40-49","Unknown","Outside London","Female","150","[c]","33810","30930"
"Leaver Dept.","2023","40-49","Unknown","Outside London","Male","115","[c]","36940","31990"
"Leaver Dept.","2023","40-49","Unknown","Overseas","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Unknown","Overseas","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Unknown","Unknown","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Unknown","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","White","London","Female","250","[c]","58370","57500"
"Leaver Dept.","2023","40-49","White","London","Male","210","[c]","60430","56720"
"Leaver Dept.","2023","40-49","White","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","White","Outside London","Female","885","[c]","34430","30580"
"Leaver Dept.","2023","40-49","White","Outside London","Male","580","[c]","37790","33590"
"Leaver Dept.","2023","40-49","White","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","White","Overseas","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","White","Overseas","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","White","Overseas","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","White","Unknown","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","White","Unknown","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","White","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Asian","London","Female","30","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Asian","London","Male","25","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Asian","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Asian","Outside London","Female","25","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Asian","Outside London","Male","25","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Asian","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Asian","Overseas","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Asian","Overseas","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Asian","Overseas","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Asian","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Asian","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Asian","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Black","London","Female","35","[c]","38600","32520"
"Leaver Dept.","2023","50-59","Black","London","Male","20","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Black","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Black","Outside London","Female","15","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Black","Outside London","Male","15","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Black","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Black","Overseas","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Black","Overseas","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Black","Overseas","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Black","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Black","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Black","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Mixed","London","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Mixed","London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Mixed","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Mixed","Outside London","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Mixed","Outside London","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Mixed","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Mixed","Overseas","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Mixed","Overseas","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Mixed","Overseas","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Mixed","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Mixed","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Mixed","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Other ethnicity","London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Other ethnicity","London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Other ethnicity","London","Unknown","[c]","[c]","[c]","[c]"
