"Status","Year","Organisation","Region_ITL1","Responsibility_level_grouped","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"In post","2023","Education and Skills Funding Agency","East of England","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Education and Skills Funding Agency","East of England","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Education and Skills Funding Agency","East of England","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Education and Skills Funding Agency","London","EO","Heterosexual / straight","10","10","[c]","[c]"
"In post","2023","Education and Skills Funding Agency","London","EO","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Education and Skills Funding Agency","London","G6/G7","Heterosexual / straight","30","25","[c]","[c]"
"In post","2023","Education and Skills Funding Agency","London","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Education and Skills Funding Agency","London","G6/G7","Undeclared","5","5","[c]","[c]"
"In post","2023","Education and Skills Funding Agency","London","G6/G7","Unknown","5","5","[c]","[c]"
"In post","2023","Education and Skills Funding Agency","London","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Education and Skills Funding Agency","London","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Education and Skills Funding Agency","London","SCS level","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Education and Skills Funding Agency","London","SEO/HEO","Heterosexual / straight","45","40","39880","41440"
"In post","2023","Education and Skills Funding Agency","London","SEO/HEO","LGBO","5","5","[c]","[c]"
"In post","2023","Education and Skills Funding Agency","London","SEO/HEO","Undeclared","5","5","[c]","[c]"
"In post","2023","Education and Skills Funding Agency","London","SEO/HEO","Unknown","10","10","[c]","[c]"
"In post","2023","Education and Skills Funding Agency","North East (England)","AA/AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Education and Skills Funding Agency","North East (England)","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Education and Skills Funding Agency","North East (England)","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Education and Skills Funding Agency","North East (England)","EO","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Education and Skills Funding Agency","North East (England)","EO","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Education and Skills Funding Agency","North East (England)","G6/G7","Heterosexual / straight","30","30","[c]","[c]"
"In post","2023","Education and Skills Funding Agency","North East (England)","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Education and Skills Funding Agency","North East (England)","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Education and Skills Funding Agency","North East (England)","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Education and Skills Funding Agency","North East (England)","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Education and Skills Funding Agency","North East (England)","SEO/HEO","Heterosexual / straight","65","60","35180","37590"
"In post","2023","Education and Skills Funding Agency","North East (England)","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Education and Skills Funding Agency","North East (England)","SEO/HEO","Undeclared","5","5","[c]","[c]"
"In post","2023","Education and Skills Funding Agency","North East (England)","SEO/HEO","Unknown","5","5","[c]","[c]"
"In post","2023","Education and Skills Funding Agency","North West (England)","AA/AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Education and Skills Funding Agency","North West (England)","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Education and Skills Funding Agency","North West (England)","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Education and Skills Funding Agency","North West (England)","EO","Heterosexual / straight","5","5","[c]","[c]"
"In post","2023","Education and Skills Funding Agency","North West (England)","EO","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Education and Skills Funding Agency","North West (England)","EO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Education and Skills Funding Agency","North West (England)","EO","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Education and Skills Funding Agency","North West (England)","G6/G7","Heterosexual / straight","20","20","[c]","[c]"
"In post","2023","Education and Skills Funding Agency","North West (England)","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Education and Skills Funding Agency","North West (England)","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Education and Skills Funding Agency","North West (England)","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Education and Skills Funding Agency","North West (England)","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Education and Skills Funding Agency","North West (England)","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Education and Skills Funding Agency","North West (England)","SEO/HEO","Heterosexual / straight","45","45","35200","37590"
"In post","2023","Education and Skills Funding Agency","North West (England)","SEO/HEO","LGBO","10","10","[c]","[c]"
"In post","2023","Education and Skills Funding Agency","North West (England)","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Education and Skills Funding Agency","North West (England)","SEO/HEO","Unknown","10","10","[c]","[c]"
"In post","2023","Education and Skills Funding Agency","South West (England)","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Education and Skills Funding Agency","South West (England)","EO","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Education and Skills Funding Agency","South West (England)","G6/G7","Heterosexual / straight","5","5","[c]","[c]"
"In post","2023","Education and Skills Funding Agency","South West (England)","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Education and Skills Funding Agency","South West (England)","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Education and Skills Funding Agency","South West (England)","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Education and Skills Funding Agency","South West (England)","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Education and Skills Funding Agency","South West (England)","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Education and Skills Funding Agency","South West (England)","SEO/HEO","Heterosexual / straight","20","15","[c]","[c]"
"In post","2023","Education and Skills Funding Agency","South West (England)","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Education and Skills Funding Agency","South West (England)","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Education and Skills Funding Agency","South West (England)","SEO/HEO","Unknown","10","10","[c]","[c]"
"In post","2023","Education and Skills Funding Agency","West Midlands (England)","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Education and Skills Funding Agency","West Midlands (England)","EO","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Education and Skills Funding Agency","West Midlands (England)","EO","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Education and Skills Funding Agency","West Midlands (England)","G6/G7","Heterosexual / straight","40","40","54760","52150"
"In post","2023","Education and Skills Funding Agency","West Midlands (England)","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Education and Skills Funding Agency","West Midlands (England)","G6/G7","Undeclared","10","10","[c]","[c]"
"In post","2023","Education and Skills Funding Agency","West Midlands (England)","G6/G7","Unknown","10","10","[c]","[c]"
"In post","2023","Education and Skills Funding Agency","West Midlands (England)","SCS level","Heterosexual / straight","5","5","[c]","[c]"
"In post","2023","Education and Skills Funding Agency","West Midlands (England)","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Education and Skills Funding Agency","West Midlands (England)","SEO/HEO","Heterosexual / straight","70","65","35920","37590"
"In post","2023","Education and Skills Funding Agency","West Midlands (England)","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Education and Skills Funding Agency","West Midlands (England)","SEO/HEO","Undeclared","5","5","[c]","[c]"
"In post","2023","Education and Skills Funding Agency","West Midlands (England)","SEO/HEO","Unknown","25","20","[c]","[c]"
"In post","2023","Education and Skills Funding Agency","Yorkshire and The Humber","EO","Heterosexual / straight","10","10","[c]","[c]"
"In post","2023","Education and Skills Funding Agency","Yorkshire and The Humber","EO","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Education and Skills Funding Agency","Yorkshire and The Humber","EO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Education and Skills Funding Agency","Yorkshire and The Humber","EO","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Education and Skills Funding Agency","Yorkshire and The Humber","G6/G7","Heterosexual / straight","35","30","56540","52150"
"In post","2023","Education and Skills Funding Agency","Yorkshire and The Humber","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Education and Skills Funding Agency","Yorkshire and The Humber","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Education and Skills Funding Agency","Yorkshire and The Humber","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Education and Skills Funding Agency","Yorkshire and The Humber","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Education and Skills Funding Agency","Yorkshire and The Humber","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Education and Skills Funding Agency","Yorkshire and The Humber","SCS level","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Education and Skills Funding Agency","Yorkshire and The Humber","SEO/HEO","Heterosexual / straight","80","75","35010","37590"
"In post","2023","Education and Skills Funding Agency","Yorkshire and The Humber","SEO/HEO","LGBO","10","10","[c]","[c]"
"In post","2023","Education and Skills Funding Agency","Yorkshire and The Humber","SEO/HEO","Undeclared","5","5","[c]","[c]"
"In post","2023","Education and Skills Funding Agency","Yorkshire and The Humber","SEO/HEO","Unknown","10","10","[c]","[c]"
"In post","2023","Estyn","North West (England)","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Estyn","North West (England)","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Estyn","South West (England)","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Estyn","South West (England)","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Estyn","Wales","AA/AO","Heterosexual / straight","10","10","[c]","[c]"
"In post","2023","Estyn","Wales","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Estyn","Wales","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Estyn","Wales","EO","Heterosexual / straight","20","20","[c]","[c]"
"In post","2023","Estyn","Wales","EO","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Estyn","Wales","EO","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Estyn","Wales","G6/G7","Heterosexual / straight","60","60","76810","78500"
"In post","2023","Estyn","Wales","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Estyn","Wales","G6/G7","Unknown","5","5","[c]","[c]"
"In post","2023","Estyn","Wales","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Estyn","Wales","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Estyn","Wales","SEO/HEO","Heterosexual / straight","5","5","[c]","[c]"
"In post","2023","Estyn","Wales","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Estyn","Wales","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Estyn","West Midlands (England)","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Estyn","West Midlands (England)","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","FCDO Services","London","AA/AO","Heterosexual / straight","20","20","[c]","[c]"
"In post","2023","FCDO Services","London","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","FCDO Services","London","AA/AO","Unknown","10","10","[c]","[c]"
"In post","2023","FCDO Services","London","EO","Heterosexual / straight","15","15","[c]","[c]"
"In post","2023","FCDO Services","London","EO","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","FCDO Services","London","EO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","FCDO Services","London","EO","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","FCDO Services","London","G6/G7","Heterosexual / straight","45","45","67130","64420"
"In post","2023","FCDO Services","London","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","FCDO Services","London","G6/G7","Undeclared","5","5","[c]","[c]"
"In post","2023","FCDO Services","London","G6/G7","Unknown","5","5","[c]","[c]"
"In post","2023","FCDO Services","London","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","FCDO Services","London","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","FCDO Services","London","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","FCDO Services","London","SEO/HEO","Heterosexual / straight","45","45","44500","45400"
"In post","2023","FCDO Services","London","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","FCDO Services","London","SEO/HEO","Undeclared","5","5","[c]","[c]"
"In post","2023","FCDO Services","London","SEO/HEO","Unknown","5","5","[c]","[c]"
"In post","2023","FCDO Services","London","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","FCDO Services","London","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","FCDO Services","Overseas","EO","Heterosexual / straight","15","15","[c]","[c]"
"In post","2023","FCDO Services","Overseas","EO","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","FCDO Services","Overseas","EO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","FCDO Services","Overseas","EO","Unknown","5","5","[c]","[c]"
"In post","2023","FCDO Services","Overseas","G6/G7","Heterosexual / straight","10","10","[c]","[c]"
"In post","2023","FCDO Services","Overseas","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","FCDO Services","Overseas","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","FCDO Services","Overseas","G6/G7","Unknown","5","5","[c]","[c]"
"In post","2023","FCDO Services","Overseas","SEO/HEO","Heterosexual / straight","60","60","42140","42450"
