"Status","Year","Age","Region_ITL1","Region_ITL3","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2023","30-39","East of England","Heart of Essex","5","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","East of England","Hertfordshire CC","15","[c]","40770","37870"
"Leaver Dept.","2023","30-39","East of England","Luton","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","East of England","North and West Norfolk","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","East of England","Norwich and East Norfolk","15","[c]","30210","25160"
"Leaver Dept.","2023","30-39","East of England","Peterborough","10","[c]","26280","26980"
"Leaver Dept.","2023","30-39","East of England","Southend-on-Sea","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","East of England","Suffolk CC","5","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","East of England","West Essex","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","London","Barking & Dagenham and Havering","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","London","Barnet","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","London","Bexley and Greenwich","5","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","London","Brent","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","London","Bromley","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","London","Camden and City of London","25","[c]","43000","40340"
"Leaver Dept.","2023","30-39","London","Croydon","85","[c]","43480","43210"
"Leaver Dept.","2023","30-39","London","Ealing","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","London","Enfield","5","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","London","Hackney and Newham","55","[c]","31490","32520"
"Leaver Dept.","2023","30-39","London","Haringey and Islington","10","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","London","Harrow and Hillingdon","10","[c]","34960","31050"
"Leaver Dept.","2023","30-39","London","Hounslow and Richmond upon Thames","30","[c]","32830","31060"
"Leaver Dept.","2023","30-39","London","Kensington & Chelsea and Hammersmith & Fulham","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","London","Lambeth","40","[c]","44000","42240"
"Leaver Dept.","2023","30-39","London","Lewisham and Southwark","10","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","London","Merton, Kingston upon Thames and Sutton","5","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","London","Redbridge and Waltham Forest","10","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","London","Tower Hamlets","130","[c]","45500","41750"
"Leaver Dept.","2023","30-39","London","Wandsworth","10","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","London","Westminster","1645","[c]","48500","48020"
"Leaver Dept.","2023","30-39","North East (England)","Darlington","20","[c]","42420","39110"
"Leaver Dept.","2023","30-39","North East (England)","Durham","30","[c]","25350","22520"
"Leaver Dept.","2023","30-39","North East (England)","Hartlepool and Stockton-on-Tees","10","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","North East (England)","Northumberland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","North East (England)","South Teesside","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","North East (England)","Sunderland","25","[c]","27550","27570"
"Leaver Dept.","2023","30-39","North East (England)","Tyneside","155","[c]","30270","28120"
"Leaver Dept.","2023","30-39","North West (England)","Blackburn with Darwen","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","North West (England)","Blackpool","5","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","North West (England)","Cheshire East","15","[c]","25960","22220"
"Leaver Dept.","2023","30-39","North West (England)","Cheshire West and Chester","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","North West (England)","Chorley and West Lancashire","5","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","North West (England)","East Cumbria","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","North West (England)","East Lancashire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","North West (England)","East Merseyside","5","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","North West (England)","Greater Manchester North East","10","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","North West (England)","Greater Manchester North West","10","[c]","25980","24890"
"Leaver Dept.","2023","30-39","North West (England)","Greater Manchester South East","5","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","North West (England)","Greater Manchester South West","100","[c]","32690","30360"
"Leaver Dept.","2023","30-39","North West (England)","Lancaster and Wyre","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","North West (England)","Liverpool","95","[c]","28600","26750"
"Leaver Dept.","2023","30-39","North West (England)","Manchester","125","[c]","36180","32000"
"Leaver Dept.","2023","30-39","North West (England)","Mid Lancashire","20","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","North West (England)","Sefton","35","[c]","27900","28120"
"Leaver Dept.","2023","30-39","North West (England)","Warrington","10","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","North West (England)","West Cumbria","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","North West (England)","Wirral","10","[c]","29970","28120"
"Leaver Dept.","2023","30-39","Northern Ireland","Antrim and Newtownabbey","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Northern Ireland","Ards and North Down","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Northern Ireland","Belfast","25","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Northern Ireland","Causeway Coast and Glens","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Northern Ireland","Lisburn and Castlereagh","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Overseas","Overseas","25","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Scotland","Aberdeen City and Aberdeenshire","5","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Scotland","Angus and Dundee City","35","[c]","25310","21690"
"Leaver Dept.","2023","30-39","Scotland","Caithness and Sutherland, and Ross and Cromarty","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Scotland","City of Edinburgh","95","[c]","39530","36120"
"Leaver Dept.","2023","30-39","Scotland","Clackmannanshire and Fife","10","[c]","27250","27570"
"Leaver Dept.","2023","30-39","Scotland","Dumfries and Galloway","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Scotland","East Ayrshire and North Ayrshire mainland","5","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Scotland","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","5","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Scotland","East Lothian and Midlothian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Scotland","Falkirk","5","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Scotland","Glasgow City","120","[c]","29170","27570"
"Leaver Dept.","2023","30-39","Scotland","Inverclyde, East Renfrewshire, and Renfrewshire","5","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Scotland","Inverness and Nairn, Moray, and Badenoch and Strathspey","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Scotland","Na h-Eileanan Siar","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Scotland","North Lanarkshire","15","[c]","26300","27570"
"Leaver Dept.","2023","30-39","Scotland","Perth and Kinross, and Stirling","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Scotland","Scottish Borders","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Scotland","South Ayrshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Scotland","South Lanarkshire","25","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","South East (England)","Berkshire","10","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","South East (England)","Buckinghamshire","10","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","South East (England)","Central Hampshire","20","[c]","40880","40000"
"Leaver Dept.","2023","30-39","South East (England)","East Kent","20","[c]","28690","27060"
"Leaver Dept.","2023","30-39","South East (England)","East Surrey","5","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","South East (England)","East Sussex CC","10","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","South East (England)","Kent Thames Gateway","20","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","South East (England)","Medway","15","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","South East (England)","Mid Kent","5","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","South East (England)","Milton Keynes","10","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","South East (England)","North Hampshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","South East (England)","Oxfordshire CC","5","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","South East (England)","Portsmouth","5","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","South East (England)","South Hampshire","25","[c]","35860","31560"
"Leaver Dept.","2023","30-39","South East (England)","Southampton","10","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","South East (England)","West Kent","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","South East (England)","West Surrey","5","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","South East (England)","West Sussex (North East)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","South East (England)","West Sussex (South West)","5","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","South West (England)","Bath and North East Somerset, North Somerset and South Gloucestershire","65","[c]","39830","38790"
"Leaver Dept.","2023","30-39","South West (England)","Bournemouth, Christchurch and Poole","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","South West (England)","Bristol, City of","95","[c]","40330","37710"
"Leaver Dept.","2023","30-39","South West (England)","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","South West (England)","Devon CC","25","[c]","26010","23290"
"Leaver Dept.","2023","30-39","South West (England)","Dorset","5","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","South West (England)","Gloucestershire CC","5","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","South West (England)","Plymouth","15","[c]","30590","27740"
"Leaver Dept.","2023","30-39","South West (England)","Somerset CC","10","[c]","28860","28120"
"Leaver Dept.","2023","30-39","South West (England)","Swindon","5","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","South West (England)","Torbay","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","South West (England)","Wiltshire","25","[c]","41370","40580"
"Leaver Dept.","2023","30-39","Unknown","Unknown","35","[c]","37420","32730"
"Leaver Dept.","2023","30-39","Wales","Bridgend and Neath Port Talbot","5","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Wales","Cardiff and Vale of Glamorgan","90","[c]","36440","32800"
"Leaver Dept.","2023","30-39","Wales","Central Valleys","15","[c]","38030","28120"
"Leaver Dept.","2023","30-39","Wales","Conwy and Denbighshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Wales","Flintshire and Wrexham","10","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Wales","Gwent Valleys","5","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Wales","Gwynedd","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Wales","Isle of Anglesey","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Wales","Monmouthshire and Newport","65","[c]","37600","36840"
"Leaver Dept.","2023","30-39","Wales","Powys","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Wales","South West Wales","5","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Wales","Swansea","110","[c]","28210","27190"
"Leaver Dept.","2023","30-39","West Midlands (England)","Birmingham","135","[c]","33740","28120"
"Leaver Dept.","2023","30-39","West Midlands (England)","Coventry","30","[c]","36710","37590"
"Leaver Dept.","2023","30-39","West Midlands (England)","Dudley","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","West Midlands (England)","Herefordshire, County of","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","West Midlands (England)","Sandwell","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","West Midlands (England)","Shropshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","West Midlands (England)","Solihull","10","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","West Midlands (England)","Staffordshire CC","15","[c]","36120","39130"
"Leaver Dept.","2023","30-39","West Midlands (England)","Stoke-on-Trent","15","[c]","27430","23450"
"Leaver Dept.","2023","30-39","West Midlands (England)","Telford and Wrekin","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","West Midlands (England)","Walsall","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","West Midlands (England)","Warwickshire CC","5","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","West Midlands (England)","Wolverhampton","10","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","West Midlands (England)","Worcestershire CC","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Yorkshire and The Humber","Barnsley, Doncaster and Rotherham","10","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Yorkshire and The Humber","Bradford","20","[c]","27160","28120"
"Leaver Dept.","2023","30-39","Yorkshire and The Humber","Calderdale and Kirklees","5","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Yorkshire and The Humber","East Riding of Yorkshire","10","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Yorkshire and The Humber","Kingston upon Hull, City of","5","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Yorkshire and The Humber","Leeds","145","[c]","35740","32560"
"Leaver Dept.","2023","30-39","Yorkshire and The Humber","North Yorkshire CC","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Yorkshire and The Humber","North and North East Lincolnshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Yorkshire and The Humber","Sheffield","75","[c]","34170","31990"
"Leaver Dept.","2023","30-39","Yorkshire and The Humber","Wakefield","5","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Yorkshire and The Humber","York","40","[c]","34870","34170"
"Leaver Dept.","2023","40-49","East Midlands (England)","Derby","5","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","East Midlands (England)","East Derbyshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","East Midlands (England)","Leicester","5","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","East Midlands (England)","Leicestershire CC and Rutland","5","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","East Midlands (England)","Lincolnshire CC","5","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","East Midlands (England)","North Northamptonshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","East Midlands (England)","North Nottinghamshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","East Midlands (England)","Nottingham","45","[c]","30990","28720"
"Leaver Dept.","2023","40-49","East Midlands (England)","South Nottinghamshire","5","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","East Midlands (England)","South and West Derbyshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","East Midlands (England)","West Northamptonshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","East of England","Bedford","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","East of England","Cambridgeshire CC","15","[c]","42720","41200"
"Leaver Dept.","2023","40-49","East of England","Central Bedfordshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","East of England","Essex Haven Gateway","5","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","East of England","Essex Thames Gateway","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","East of England","Heart of Essex","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","East of England","Hertfordshire CC","10","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","East of England","Luton","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","East of England","North and West Norfolk","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","East of England","Norwich and East Norfolk","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","East of England","Peterborough","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","East of England","Southend-on-Sea","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","East of England","Suffolk CC","20","[c]","26740","26860"
"Leaver Dept.","2023","40-49","East of England","Thurrock","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","East of England","West Essex","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","London","Barking & Dagenham and Havering","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","London","Barnet","5","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","London","Bexley and Greenwich","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","London","Brent","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","London","Bromley","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","London","Camden and City of London","5","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","London","Croydon","45","[c]","48760","43060"
"Leaver Dept.","2023","40-49","London","Ealing","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","London","Enfield","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","London","Hackney and Newham","30","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","London","Haringey and Islington","10","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","London","Harrow and Hillingdon","20","[c]","35010","31630"
"Leaver Dept.","2023","40-49","London","Hounslow and Richmond upon Thames","25","[c]","36920","36180"
"Leaver Dept.","2023","40-49","London","Kensington & Chelsea and Hammersmith & Fulham","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","London","Lambeth","30","[c]","50490","42070"
"Leaver Dept.","2023","40-49","London","Lewisham and Southwark","5","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","London","Merton, Kingston upon Thames and Sutton","5","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","London","Redbridge and Waltham Forest","10","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","London","Tower Hamlets","45","[c]","52160","43900"
"Leaver Dept.","2023","40-49","London","Wandsworth","10","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","London","Westminster","700","[c]","58300","56430"
"Leaver Dept.","2023","40-49","North East (England)","Darlington","15","[c]","42110","37880"
"Leaver Dept.","2023","40-49","North East (England)","Durham","35","[c]","29840","22520"
"Leaver Dept.","2023","40-49","North East (England)","Hartlepool and Stockton-on-Tees","5","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","North East (England)","Northumberland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","North East (England)","South Teesside","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","North East (England)","Sunderland","25","[c]","30720","28120"
"Leaver Dept.","2023","40-49","North East (England)","Tyneside","135","[c]","32290","30720"
"Leaver Dept.","2023","40-49","North West (England)","Blackburn with Darwen","5","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","North West (England)","Blackpool","20","[c]","37660","38090"
"Leaver Dept.","2023","40-49","North West (England)","Cheshire East","5","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","North West (England)","Cheshire West and Chester","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","North West (England)","Chorley and West Lancashire","5","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","North West (England)","East Cumbria","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","North West (England)","East Lancashire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","North West (England)","East Merseyside","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","North West (England)","Greater Manchester North East","5","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","North West (England)","Greater Manchester North West","10","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","North West (England)","Greater Manchester South East","10","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","North West (England)","Greater Manchester South West","75","[c]","32730","28120"
"Leaver Dept.","2023","40-49","North West (England)","Lancaster and Wyre","5","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","North West (England)","Liverpool","60","[c]","33620","29160"
"Leaver Dept.","2023","40-49","North West (England)","Manchester","65","[c]","42780","37590"
"Leaver Dept.","2023","40-49","North West (England)","Mid Lancashire","20","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","North West (England)","Sefton","30","[c]","32410","29250"
"Leaver Dept.","2023","40-49","North West (England)","Warrington","10","[c]","34210","30690"
"Leaver Dept.","2023","40-49","North West (England)","West Cumbria","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","North West (England)","Wirral","20","[c]","25430","27570"
"Leaver Dept.","2023","40-49","Northern Ireland","Antrim and Newtownabbey","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Northern Ireland","Belfast","10","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Northern Ireland","Lisburn and Castlereagh","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Overseas","Overseas","15","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Scotland","Aberdeen City and Aberdeenshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Scotland","Angus and Dundee City","30","[c]","24350","21690"
"Leaver Dept.","2023","40-49","Scotland","Caithness and Sutherland, and Ross and Cromarty","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Scotland","City of Edinburgh","55","[c]","43690","38320"
"Leaver Dept.","2023","40-49","Scotland","Clackmannanshire and Fife","10","[c]","25280","24820"
"Leaver Dept.","2023","40-49","Scotland","Dumfries and Galloway","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Scotland","East Ayrshire and North Ayrshire mainland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Scotland","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","10","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Scotland","East Lothian and Midlothian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Scotland","Falkirk","10","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Scotland","Glasgow City","85","[c]","33450","28610"
"Leaver Dept.","2023","40-49","Scotland","Inverclyde, East Renfrewshire, and Renfrewshire","5","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Scotland","Inverness and Nairn, Moray, and Badenoch and Strathspey","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Scotland","North Lanarkshire","10","[c]","26690","27570"
"Leaver Dept.","2023","40-49","Scotland","Perth and Kinross, and Stirling","5","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Scotland","Scottish Borders","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Scotland","South Lanarkshire","30","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Scotland","West Lothian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","South East (England)","Berkshire","10","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","South East (England)","Brighton and Hove","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","South East (England)","Buckinghamshire","5","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","South East (England)","Central Hampshire","15","[c]","49390","49260"
"Leaver Dept.","2023","40-49","South East (England)","East Kent","15","[c]","28790","27650"
"Leaver Dept.","2023","40-49","South East (England)","East Surrey","5","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","South East (England)","East Sussex CC","15","[c]","36290","28120"
"Leaver Dept.","2023","40-49","South East (England)","Kent Thames Gateway","5","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","South East (England)","Medway","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","South East (England)","Mid Kent","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","South East (England)","Milton Keynes","5","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","South East (England)","North Hampshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","South East (England)","Oxfordshire CC","15","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","South East (England)","Portsmouth","10","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","South East (England)","South Hampshire","20","[c]","34620","35060"
"Leaver Dept.","2023","40-49","South East (England)","Southampton","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","South East (England)","West Kent","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","South East (England)","West Surrey","10","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","South East (England)","West Sussex (North East)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","South East (England)","West Sussex (South West)","5","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","South West (England)","Bath and North East Somerset, North Somerset and South Gloucestershire","25","[c]","44240","41800"
"Leaver Dept.","2023","40-49","South West (England)","Bournemouth, Christchurch and Poole","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","South West (England)","Bristol, City of","70","[c]","41940","39470"
"Leaver Dept.","2023","40-49","South West (England)","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","South West (England)","Devon CC","30","[c]","30060","26740"
"Leaver Dept.","2023","40-49","South West (England)","Dorset","5","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","South West (England)","Gloucestershire CC","5","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","South West (England)","Plymouth","15","[c]","32840","29720"
"Leaver Dept.","2023","40-49","South West (England)","Somerset CC","5","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","South West (England)","Swindon","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","South West (England)","Wiltshire","20","[c]","41510","43710"
"Leaver Dept.","2023","40-49","Unknown","Unknown","20","[c]","32460","28120"
"Leaver Dept.","2023","40-49","Wales","Bridgend and Neath Port Talbot","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Wales","Cardiff and Vale of Glamorgan","80","[c]","40030","37800"
"Leaver Dept.","2023","40-49","Wales","Central Valleys","15","[c]","32990","28120"
"Leaver Dept.","2023","40-49","Wales","Conwy and Denbighshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Wales","Flintshire and Wrexham","15","[c]","33210","28120"
"Leaver Dept.","2023","40-49","Wales","Gwent Valleys","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Wales","Isle of Anglesey","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Wales","Monmouthshire and Newport","35","[c]","40130","35840"
"Leaver Dept.","2023","40-49","Wales","Powys","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Wales","South West Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Wales","Swansea","65","[c]","33710","31510"
"Leaver Dept.","2023","40-49","West Midlands (England)","Birmingham","95","[c]","35550","31660"
"Leaver Dept.","2023","40-49","West Midlands (England)","Coventry","30","[c]","49300","40250"
"Leaver Dept.","2023","40-49","West Midlands (England)","Dudley","10","[c]","25790","27570"
"Leaver Dept.","2023","40-49","West Midlands (England)","Herefordshire, County of","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","West Midlands (England)","Sandwell","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","West Midlands (England)","Shropshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","West Midlands (England)","Solihull","10","[c]","29740","28120"
