"Status","Year","Profession_of_post","Region_ITL3","Region_london","Responsibility_level_ungrouped","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2023","Operational Delivery","Southampton","Outside London","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Operational Delivery","Southampton","Outside London","EO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Operational Delivery","Southampton","Outside London","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Operational Delivery","Southampton","Outside London","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Operational Delivery","Southampton","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Operational Delivery","Southend-on-Sea","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Operational Delivery","Staffordshire CC","Outside London","AO","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Operational Delivery","Staffordshire CC","Outside London","EO","20","[c]","27360","27570"
"Leaver Dept.","2023","Operational Delivery","Staffordshire CC","Outside London","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Operational Delivery","Staffordshire CC","Outside London","HEO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Operational Delivery","Stoke-on-Trent","Outside London","AO","55","[c]","21660","21690"
"Leaver Dept.","2023","Operational Delivery","Stoke-on-Trent","Outside London","EO","20","[c]","27550","28120"
"Leaver Dept.","2023","Operational Delivery","Stoke-on-Trent","Outside London","HEO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Operational Delivery","Stoke-on-Trent","Outside London","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Operational Delivery","Suffolk CC","Outside London","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Operational Delivery","Suffolk CC","Outside London","AO","15","[c]","21870","21730"
"Leaver Dept.","2023","Operational Delivery","Suffolk CC","Outside London","EO","15","[c]","27580","27570"
"Leaver Dept.","2023","Operational Delivery","Suffolk CC","Outside London","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Operational Delivery","Sunderland","Outside London","AO","30","[c]","[c]","[c]"
"Leaver Dept.","2023","Operational Delivery","Sunderland","Outside London","EO","20","[c]","27810","27570"
"Leaver Dept.","2023","Operational Delivery","Sunderland","Outside London","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Operational Delivery","Sunderland","Outside London","HEO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Operational Delivery","Sunderland","Outside London","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Operational Delivery","Sunderland","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Operational Delivery","Swansea","Outside London","AA","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Operational Delivery","Swansea","Outside London","AO","60","[c]","22340","22500"
"Leaver Dept.","2023","Operational Delivery","Swansea","Outside London","EO","30","[c]","26920","27220"
"Leaver Dept.","2023","Operational Delivery","Swansea","Outside London","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Operational Delivery","Swansea","Outside London","HEO","15","[c]","31750","31660"
"Leaver Dept.","2023","Operational Delivery","Swansea","Outside London","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Operational Delivery","Swansea","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Operational Delivery","Swindon","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Operational Delivery","Telford and Wrekin","Outside London","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Operational Delivery","Telford and Wrekin","Outside London","EO","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Operational Delivery","Telford and Wrekin","Outside London","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Operational Delivery","Thurrock","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Operational Delivery","Thurrock","Outside London","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Operational Delivery","Torbay","Outside London","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Operational Delivery","Torbay","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Operational Delivery","Tower Hamlets","London","AO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Operational Delivery","Tower Hamlets","London","EO","20","[c]","30220","31060"
"Leaver Dept.","2023","Operational Delivery","Tower Hamlets","London","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Operational Delivery","Tower Hamlets","London","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Operational Delivery","Tower Hamlets","London","HEO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Operational Delivery","Tower Hamlets","London","SEO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Operational Delivery","Tower Hamlets","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Operational Delivery","Tyneside","Outside London","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Operational Delivery","Tyneside","Outside London","AO","140","[c]","21720","21690"
"Leaver Dept.","2023","Operational Delivery","Tyneside","Outside London","EO","70","[c]","27200","27570"
"Leaver Dept.","2023","Operational Delivery","Tyneside","Outside London","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Operational Delivery","Tyneside","Outside London","G7","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Operational Delivery","Tyneside","Outside London","HEO","30","[c]","32280","32000"
"Leaver Dept.","2023","Operational Delivery","Tyneside","Outside London","SEO","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Operational Delivery","Tyneside","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Operational Delivery","Unknown","Unknown","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Operational Delivery","Unknown","Unknown","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Operational Delivery","Unknown","Unknown","EO","20","[c]","28790","28120"
"Leaver Dept.","2023","Operational Delivery","Unknown","Unknown","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Operational Delivery","Unknown","Unknown","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Operational Delivery","Wakefield","Outside London","AO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Operational Delivery","Wakefield","Outside London","EO","10","[c]","29860","28120"
"Leaver Dept.","2023","Operational Delivery","Wakefield","Outside London","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Operational Delivery","Wakefield","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Operational Delivery","Walsall","Outside London","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Operational Delivery","Walsall","Outside London","EO","15","[c]","27490","27570"
"Leaver Dept.","2023","Operational Delivery","Walsall","Outside London","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Operational Delivery","Walsall","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Operational Delivery","Wandsworth","London","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Operational Delivery","Wandsworth","London","AO","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Operational Delivery","Wandsworth","London","EO","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Operational Delivery","Wandsworth","London","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Operational Delivery","Wandsworth","London","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Operational Delivery","Warrington","Outside London","AO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Operational Delivery","Warrington","Outside London","EO","10","[c]","29020","28120"
"Leaver Dept.","2023","Operational Delivery","Warrington","Outside London","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Operational Delivery","Warrington","Outside London","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Operational Delivery","Warrington","Outside London","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Operational Delivery","Warrington","Outside London","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Operational Delivery","Warrington","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Operational Delivery","Warwickshire CC","Outside London","AO","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Operational Delivery","Warwickshire CC","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Operational Delivery","West Cumbria","Outside London","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Operational Delivery","West Cumbria","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Operational Delivery","West Cumbria","Outside London","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Operational Delivery","West Essex","Outside London","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Operational Delivery","West Essex","Outside London","EO","10","[c]","27500","26800"
"Leaver Dept.","2023","Operational Delivery","West Essex","Outside London","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Operational Delivery","West Kent","Outside London","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Operational Delivery","West Kent","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Operational Delivery","West Lothian","Outside London","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Operational Delivery","West Lothian","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Operational Delivery","West Northamptonshire","Outside London","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Operational Delivery","West Northamptonshire","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Operational Delivery","West Northamptonshire","Outside London","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Operational Delivery","West Surrey","Outside London","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Operational Delivery","West Surrey","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Operational Delivery","West Surrey","Outside London","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Operational Delivery","West Surrey","Outside London","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Operational Delivery","West Surrey","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Operational Delivery","West Sussex (North East)","Outside London","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Operational Delivery","West Sussex (North East)","Outside London","EO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Operational Delivery","West Sussex (North East)","Outside London","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Operational Delivery","West Sussex (North East)","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Operational Delivery","West Sussex (South West)","Outside London","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Operational Delivery","West Sussex (South West)","Outside London","EO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Operational Delivery","West Sussex (South West)","Outside London","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Operational Delivery","Westminster","London","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Operational Delivery","Westminster","London","AO","40","[c]","24260","24480"
"Leaver Dept.","2023","Operational Delivery","Westminster","London","EO","90","[c]","29220","28540"
"Leaver Dept.","2023","Operational Delivery","Westminster","London","G6","25","[c]","67890","67270"
"Leaver Dept.","2023","Operational Delivery","Westminster","London","G7","70","[c]","55920","55020"
"Leaver Dept.","2023","Operational Delivery","Westminster","London","HEO","100","[c]","34190","34260"
"Leaver Dept.","2023","Operational Delivery","Westminster","London","SCS level","20","[c]","95540","93000"
"Leaver Dept.","2023","Operational Delivery","Westminster","London","SEO","80","[c]","42120","41750"
"Leaver Dept.","2023","Operational Delivery","Wiltshire","Outside London","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Operational Delivery","Wiltshire","Outside London","AO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Operational Delivery","Wiltshire","Outside London","EO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Operational Delivery","Wiltshire","Outside London","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Operational Delivery","Wiltshire","Outside London","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Operational Delivery","Wiltshire","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Operational Delivery","Wiltshire","Outside London","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Operational Delivery","Wiltshire","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Operational Delivery","Wirral","Outside London","AO","15","[c]","21550","21690"
"Leaver Dept.","2023","Operational Delivery","Wirral","Outside London","EO","15","[c]","27980","28120"
"Leaver Dept.","2023","Operational Delivery","Wirral","Outside London","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Operational Delivery","Wolverhampton","Outside London","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Operational Delivery","Wolverhampton","Outside London","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Operational Delivery","Wolverhampton","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Operational Delivery","Wolverhampton","Outside London","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Operational Delivery","Wolverhampton","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Operational Delivery","Worcestershire CC","Outside London","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Operational Delivery","Worcestershire CC","Outside London","AO","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Operational Delivery","Worcestershire CC","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Operational Delivery","Worcestershire CC","Outside London","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Operational Delivery","Worcestershire CC","Outside London","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Operational Delivery","Worcestershire CC","Outside London","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Operational Delivery","Worcestershire CC","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Operational Delivery","York","Outside London","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Operational Delivery","York","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Operational Delivery","York","Outside London","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Operational Delivery","York","Outside London","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Operational Delivery","York","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Operational Research","Bristol, City of","Outside London","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Operational Research","Bristol, City of","Outside London","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Operational Research","Bristol, City of","Outside London","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Operational Research","Central Hampshire","Outside London","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Operational Research","Central Hampshire","Outside London","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Operational Research","Coventry","Outside London","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Operational Research","Coventry","Outside London","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Operational Research","Croydon","London","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Operational Research","Croydon","London","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Operational Research","Glasgow City","Outside London","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Operational Research","Greater Manchester South West","Outside London","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Operational Research","Greater Manchester South West","Outside London","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Operational Research","Greater Manchester South West","Outside London","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Operational Research","Hackney and Newham","London","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Operational Research","Harrow and Hillingdon","London","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Operational Research","Leeds","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Operational Research","Leeds","Outside London","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Operational Research","Liverpool","Outside London","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Operational Research","Monmouthshire and Newport","Outside London","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Operational Research","Plymouth","Outside London","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Operational Research","Sheffield","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Operational Research","Sheffield","Outside London","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Operational Research","Sheffield","Outside London","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Operational Research","Sheffield","Outside London","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Operational Research","Tower Hamlets","London","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Operational Research","Tower Hamlets","London","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Operational Research","Tower Hamlets","London","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Operational Research","Tower Hamlets","London","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Operational Research","Tyneside","Outside London","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Operational Research","Westminster","London","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Operational Research","Westminster","London","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Operational Research","Westminster","London","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Operational Research","Westminster","London","SEO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Other","Angus and Dundee City","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other","Barking & Dagenham and Havering","London","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other","Barnsley, Doncaster and Rotherham","Outside London","AO","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Other","Barnsley, Doncaster and Rotherham","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other","Bath and North East Somerset, North Somerset and South Gloucestershire","Outside London","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other","Bath and North East Somerset, North Somerset and South Gloucestershire","Outside London","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other","Bath and North East Somerset, North Somerset and South Gloucestershire","Outside London","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other","Bath and North East Somerset, North Somerset and South Gloucestershire","Outside London","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other","Belfast","Outside London","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other","Birmingham","Outside London","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other","Birmingham","Outside London","EO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Other","Birmingham","Outside London","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other","Birmingham","Outside London","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other","Birmingham","Outside London","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other","Birmingham","Outside London","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other","Blackpool","Outside London","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other","Bradford","Outside London","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other","Bradford","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other","Bristol, City of","Outside London","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other","Bristol, City of","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other","Bristol, City of","Outside London","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other","Bristol, City of","Outside London","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other","Bristol, City of","Outside London","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other","Bromley","London","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other","Camden and City of London","London","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other","Camden and City of London","London","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other","Cardiff and Vale of Glamorgan","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other","Cardiff and Vale of Glamorgan","Outside London","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other","Cardiff and Vale of Glamorgan","Outside London","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other","Cardiff and Vale of Glamorgan","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other","Cardiff and Vale of Glamorgan","Outside London","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other","Central Hampshire","Outside London","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other","Central Hampshire","Outside London","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other","Central Hampshire","Outside London","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other","Central Valleys","Outside London","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other","Cheshire East","Outside London","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other","City of Edinburgh","Outside London","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other","City of Edinburgh","Outside London","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other","City of Edinburgh","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other","Conwy and Denbighshire","Outside London","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other","Cornwall and Isles of Scilly","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other","Coventry","Outside London","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other","Croydon","London","EO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Other","Croydon","London","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other","Croydon","London","HEO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Other","Croydon","London","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other","Derby","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other","Dudley","Outside London","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other","Dudley","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other","Durham","Outside London","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other","East Ayrshire and North Ayrshire mainland","Outside London","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other","East Ayrshire and North Ayrshire mainland","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","Outside London","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other","East Kent","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other","Glasgow City","Outside London","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other","Glasgow City","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other","Glasgow City","Outside London","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other","Gloucestershire CC","Outside London","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other","Greater Manchester South West","Outside London","AO","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Other","Greater Manchester South West","Outside London","EO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Other","Greater Manchester South West","Outside London","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other","Greater Manchester South West","Outside London","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other","Greater Manchester South West","Outside London","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other","Hackney and Newham","London","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other","Hackney and Newham","London","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other","Hackney and Newham","London","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other","Hackney and Newham","London","HEO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Other","Hackney and Newham","London","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other","Hertfordshire CC","Outside London","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other","Hounslow and Richmond upon Thames","London","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other","Lambeth","London","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other","Leeds","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other","Leeds","Outside London","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other","Leeds","Outside London","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other","Lewisham and Southwark","London","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other","Lincolnshire CC","Outside London","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other","Liverpool","Outside London","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other","Liverpool","Outside London","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other","Liverpool","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other","Liverpool","Outside London","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other","Manchester","Outside London","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other","Manchester","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other","Mid Lancashire","Outside London","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other","Monmouthshire and Newport","Outside London","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other","Monmouthshire and Newport","Outside London","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other","North Hampshire","Outside London","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other","North Lanarkshire","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other","North Lanarkshire","Outside London","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other","North Northamptonshire","Outside London","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other","Nottingham","Outside London","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other","Nottingham","Outside London","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other","Nottingham","Outside London","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other","Plymouth","Outside London","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other","Plymouth","Outside London","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other","Redbridge and Waltham Forest","London","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other","Redbridge and Waltham Forest","London","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other","Sheffield","Outside London","EO","[c]","[c]","[c]","[c]"
