"Status","Year","Ethnicity","Function_of_post","Region_ITL1","Responsibility_level_ungrouped","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2023","White","Legal","Yorkshire and The Humber","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Legal","Yorkshire and The Humber","G7","10","[c]","[c]","[c]"
"Leaver CS","2023","White","Legal","Yorkshire and The Humber","HEO","5","[c]","[c]","[c]"
"Leaver CS","2023","White","Legal","Yorkshire and The Humber","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Legal","Yorkshire and The Humber","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","No function","East Midlands (England)","AA","75","[c]","[c]","[c]"
"Leaver CS","2023","White","No function","East Midlands (England)","AO","475","[c]","21780","21690"
"Leaver CS","2023","White","No function","East Midlands (England)","EO","350","[c]","27660","27570"
"Leaver CS","2023","White","No function","East Midlands (England)","G6","10","[c]","[c]","[c]"
"Leaver CS","2023","White","No function","East Midlands (England)","G7","25","[c]","[c]","[c]"
"Leaver CS","2023","White","No function","East Midlands (England)","HEO","105","[c]","33790","33840"
"Leaver CS","2023","White","No function","East Midlands (England)","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","No function","East Midlands (England)","SEO","70","[c]","42190","41510"
"Leaver CS","2023","White","No function","East Midlands (England)","Unknown","95","[c]","[c]","[c]"
"Leaver CS","2023","White","No function","East of England","AA","135","[c]","19850","19770"
"Leaver CS","2023","White","No function","East of England","AO","450","[c]","22580","21820"
"Leaver CS","2023","White","No function","East of England","EO","395","[c]","28560","28120"
"Leaver CS","2023","White","No function","East of England","G6","15","[c]","[c]","[c]"
"Leaver CS","2023","White","No function","East of England","G7","30","[c]","[c]","[c]"
"Leaver CS","2023","White","No function","East of England","HEO","95","[c]","34230","33990"
"Leaver CS","2023","White","No function","East of England","SCS level","10","[c]","[c]","[c]"
"Leaver CS","2023","White","No function","East of England","SEO","60","[c]","43140","41680"
"Leaver CS","2023","White","No function","East of England","Unknown","120","[c]","[c]","[c]"
"Leaver CS","2023","White","No function","London","AA","65","[c]","22870","23000"
"Leaver CS","2023","White","No function","London","AO","355","[c]","25200","25480"
"Leaver CS","2023","White","No function","London","EO","570","[c]","30600","30770"
"Leaver CS","2023","White","No function","London","G6","200","[c]","68400","66750"
"Leaver CS","2023","White","No function","London","G7","475","[c]","56330","54710"
"Leaver CS","2023","White","No function","London","HEO","480","[c]","35190","34710"
"Leaver CS","2023","White","No function","London","SCS level","155","[c]","95000","88690"
"Leaver CS","2023","White","No function","London","SEO","375","[c]","42450","41750"
"Leaver CS","2023","White","No function","London","Unknown","90","[c]","[c]","[c]"
"Leaver CS","2023","White","No function","North East (England)","AA","90","[c]","[c]","[c]"
"Leaver CS","2023","White","No function","North East (England)","AO","725","[c]","21780","21690"
"Leaver CS","2023","White","No function","North East (England)","EO","280","[c]","27440","28080"
"Leaver CS","2023","White","No function","North East (England)","G6","15","[c]","[c]","[c]"
"Leaver CS","2023","White","No function","North East (England)","G7","30","[c]","[c]","[c]"
"Leaver CS","2023","White","No function","North East (England)","HEO","90","[c]","32510","32260"
"Leaver CS","2023","White","No function","North East (England)","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","No function","North East (England)","SEO","45","[c]","[c]","[c]"
"Leaver CS","2023","White","No function","North East (England)","Unknown","75","[c]","[c]","[c]"
"Leaver CS","2023","White","No function","North West (England)","AA","140","[c]","19900","19930"
"Leaver CS","2023","White","No function","North West (England)","AO","1200","[c]","21750","21690"
"Leaver CS","2023","White","No function","North West (England)","EO","695","[c]","27650","27570"
"Leaver CS","2023","White","No function","North West (England)","G6","20","[c]","[c]","[c]"
"Leaver CS","2023","White","No function","North West (England)","G7","80","[c]","59230","54710"
"Leaver CS","2023","White","No function","North West (England)","HEO","215","[c]","33930","33520"
"Leaver CS","2023","White","No function","North West (England)","SCS level","5","[c]","[c]","[c]"
"Leaver CS","2023","White","No function","North West (England)","SEO","130","[c]","42260","40790"
"Leaver CS","2023","White","No function","North West (England)","Unknown","175","[c]","[c]","[c]"
"Leaver CS","2023","White","No function","Northern Ireland","AA","5","[c]","[c]","[c]"
"Leaver CS","2023","White","No function","Northern Ireland","AO","55","[c]","[c]","[c]"
"Leaver CS","2023","White","No function","Northern Ireland","EO","40","[c]","[c]","[c]"
"Leaver CS","2023","White","No function","Northern Ireland","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","No function","Northern Ireland","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","No function","Northern Ireland","HEO","10","[c]","[c]","[c]"
"Leaver CS","2023","White","No function","Northern Ireland","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","No function","Northern Ireland","SEO","5","[c]","[c]","[c]"
"Leaver CS","2023","White","No function","Overseas","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","No function","Overseas","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","No function","Overseas","G7","5","[c]","[c]","[c]"
"Leaver CS","2023","White","No function","Overseas","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","No function","Overseas","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","No function","Overseas","SEO","10","[c]","[c]","[c]"
"Leaver CS","2023","White","No function","Overseas","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","No function","Scotland","AA","25","[c]","[c]","[c]"
"Leaver CS","2023","White","No function","Scotland","AO","615","[c]","22430","21690"
"Leaver CS","2023","White","No function","Scotland","EO","430","[c]","28940","27570"
"Leaver CS","2023","White","No function","Scotland","G6","10","[c]","[c]","[c]"
"Leaver CS","2023","White","No function","Scotland","G7","25","[c]","[c]","[c]"
"Leaver CS","2023","White","No function","Scotland","HEO","115","[c]","37170","35200"
"Leaver CS","2023","White","No function","Scotland","SCS level","5","[c]","[c]","[c]"
"Leaver CS","2023","White","No function","Scotland","SEO","60","[c]","45340","43360"
"Leaver CS","2023","White","No function","South East (England)","AA","215","[c]","20310","19930"
"Leaver CS","2023","White","No function","South East (England)","AO","955","[c]","22110","21690"
"Leaver CS","2023","White","No function","South East (England)","EO","620","[c]","28210","27570"
"Leaver CS","2023","White","No function","South East (England)","G6","30","[c]","[c]","[c]"
"Leaver CS","2023","White","No function","South East (England)","G7","45","[c]","58240","54000"
"Leaver CS","2023","White","No function","South East (England)","HEO","180","[c]","34740","33830"
"Leaver CS","2023","White","No function","South East (England)","SCS level","15","[c]","[c]","[c]"
"Leaver CS","2023","White","No function","South East (England)","SEO","120","[c]","42470","41200"
"Leaver CS","2023","White","No function","South East (England)","Unknown","150","[c]","[c]","[c]"
"Leaver CS","2023","White","No function","South West (England)","AA","115","[c]","19730","19770"
"Leaver CS","2023","White","No function","South West (England)","AO","605","[c]","21970","21690"
"Leaver CS","2023","White","No function","South West (England)","EO","515","[c]","27770","27570"
"Leaver CS","2023","White","No function","South West (England)","G6","35","[c]","[c]","[c]"
"Leaver CS","2023","White","No function","South West (England)","G7","90","[c]","58580","56030"
"Leaver CS","2023","White","No function","South West (England)","HEO","240","[c]","33580","33300"
"Leaver CS","2023","White","No function","South West (England)","SCS level","10","[c]","[c]","[c]"
"Leaver CS","2023","White","No function","South West (England)","SEO","210","[c]","42630","42290"
"Leaver CS","2023","White","No function","South West (England)","Unknown","110","[c]","[c]","[c]"
"Leaver CS","2023","White","No function","Unknown","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","No function","Unknown","AO","10","[c]","[c]","[c]"
"Leaver CS","2023","White","No function","Unknown","EO","25","[c]","[c]","[c]"
"Leaver CS","2023","White","No function","Unknown","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","No function","Unknown","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","No function","Unknown","HEO","5","[c]","[c]","[c]"
"Leaver CS","2023","White","No function","Unknown","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","No function","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","No function","Wales","AA","140","[c]","18970","19000"
"Leaver CS","2023","White","No function","Wales","AO","710","[c]","21930","21780"
"Leaver CS","2023","White","No function","Wales","EO","280","[c]","27710","27570"
"Leaver CS","2023","White","No function","Wales","G6","20","[c]","[c]","[c]"
"Leaver CS","2023","White","No function","Wales","G7","25","[c]","[c]","[c]"
"Leaver CS","2023","White","No function","Wales","HEO","90","[c]","33530","33840"
"Leaver CS","2023","White","No function","Wales","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","No function","Wales","SEO","60","[c]","42320","41420"
"Leaver CS","2023","White","No function","Wales","Unknown","65","[c]","[c]","[c]"
"Leaver CS","2023","White","No function","West Midlands (England)","AA","100","[c]","19630","19770"
"Leaver CS","2023","White","No function","West Midlands (England)","AO","550","[c]","21790","21690"
"Leaver CS","2023","White","No function","West Midlands (England)","EO","400","[c]","27860","28100"
"Leaver CS","2023","White","No function","West Midlands (England)","G6","20","[c]","[c]","[c]"
"Leaver CS","2023","White","No function","West Midlands (England)","G7","55","[c]","55910","51150"
"Leaver CS","2023","White","No function","West Midlands (England)","HEO","115","[c]","35030","34300"
"Leaver CS","2023","White","No function","West Midlands (England)","SCS level","10","[c]","[c]","[c]"
"Leaver CS","2023","White","No function","West Midlands (England)","SEO","75","[c]","42420","40770"
"Leaver CS","2023","White","No function","West Midlands (England)","Unknown","100","[c]","[c]","[c]"
"Leaver CS","2023","White","No function","Yorkshire and The Humber","AA","115","[c]","[c]","[c]"
"Leaver CS","2023","White","No function","Yorkshire and The Humber","AO","520","[c]","21990","21690"
"Leaver CS","2023","White","No function","Yorkshire and The Humber","EO","400","[c]","27730","27570"
"Leaver CS","2023","White","No function","Yorkshire and The Humber","G6","25","[c]","[c]","[c]"
"Leaver CS","2023","White","No function","Yorkshire and The Humber","G7","60","[c]","59250","54330"
"Leaver CS","2023","White","No function","Yorkshire and The Humber","HEO","155","[c]","33340","32800"
"Leaver CS","2023","White","No function","Yorkshire and The Humber","SCS level","10","[c]","[c]","[c]"
"Leaver CS","2023","White","No function","Yorkshire and The Humber","SEO","105","[c]","41290","39820"
"Leaver CS","2023","White","No function","Yorkshire and The Humber","Unknown","130","[c]","[c]","[c]"
"Leaver CS","2023","White","Project Delivery","East Midlands (England)","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Project Delivery","East Midlands (England)","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Project Delivery","East Midlands (England)","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Project Delivery","East Midlands (England)","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Project Delivery","East Midlands (England)","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Project Delivery","East Midlands (England)","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Project Delivery","East Midlands (England)","SEO","10","[c]","[c]","[c]"
"Leaver CS","2023","White","Project Delivery","East of England","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Project Delivery","East of England","EO","10","[c]","[c]","[c]"
"Leaver CS","2023","White","Project Delivery","East of England","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Project Delivery","East of England","G7","5","[c]","[c]","[c]"
"Leaver CS","2023","White","Project Delivery","East of England","HEO","5","[c]","[c]","[c]"
"Leaver CS","2023","White","Project Delivery","East of England","SEO","10","[c]","[c]","[c]"
"Leaver CS","2023","White","Project Delivery","London","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Project Delivery","London","EO","10","[c]","[c]","[c]"
"Leaver CS","2023","White","Project Delivery","London","G6","30","[c]","[c]","[c]"
"Leaver CS","2023","White","Project Delivery","London","G7","50","[c]","56010","55540"
"Leaver CS","2023","White","Project Delivery","London","HEO","35","[c]","36030","35660"
"Leaver CS","2023","White","Project Delivery","London","SCS level","15","[c]","[c]","[c]"
"Leaver CS","2023","White","Project Delivery","London","SEO","25","[c]","[c]","[c]"
"Leaver CS","2023","White","Project Delivery","North East (England)","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Project Delivery","North East (England)","EO","5","[c]","[c]","[c]"
"Leaver CS","2023","White","Project Delivery","North East (England)","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Project Delivery","North East (England)","G7","5","[c]","[c]","[c]"
"Leaver CS","2023","White","Project Delivery","North East (England)","HEO","10","[c]","[c]","[c]"
"Leaver CS","2023","White","Project Delivery","North East (England)","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Project Delivery","North East (England)","SEO","10","[c]","[c]","[c]"
"Leaver CS","2023","White","Project Delivery","North West (England)","AO","5","[c]","[c]","[c]"
"Leaver CS","2023","White","Project Delivery","North West (England)","EO","10","[c]","[c]","[c]"
"Leaver CS","2023","White","Project Delivery","North West (England)","G6","10","[c]","[c]","[c]"
"Leaver CS","2023","White","Project Delivery","North West (England)","G7","10","[c]","[c]","[c]"
"Leaver CS","2023","White","Project Delivery","North West (England)","HEO","15","[c]","[c]","[c]"
"Leaver CS","2023","White","Project Delivery","North West (England)","SCS level","5","[c]","[c]","[c]"
"Leaver CS","2023","White","Project Delivery","North West (England)","SEO","20","[c]","[c]","[c]"
"Leaver CS","2023","White","Project Delivery","North West (England)","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2023","White","Project Delivery","Northern Ireland","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Project Delivery","Northern Ireland","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Project Delivery","Northern Ireland","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Project Delivery","Overseas","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Project Delivery","Scotland","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Project Delivery","Scotland","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Project Delivery","Scotland","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Project Delivery","Scotland","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Project Delivery","Scotland","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Project Delivery","Scotland","SEO","5","[c]","[c]","[c]"
"Leaver CS","2023","White","Project Delivery","Scotland","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2023","White","Project Delivery","South East (England)","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Project Delivery","South East (England)","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Project Delivery","South East (England)","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Project Delivery","South East (England)","G6","5","[c]","[c]","[c]"
"Leaver CS","2023","White","Project Delivery","South East (England)","G7","10","[c]","[c]","[c]"
"Leaver CS","2023","White","Project Delivery","South East (England)","HEO","20","[c]","[c]","[c]"
"Leaver CS","2023","White","Project Delivery","South East (England)","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Project Delivery","South East (England)","SEO","25","[c]","[c]","[c]"
"Leaver CS","2023","White","Project Delivery","South East (England)","Unknown","[c]","[c]","[c]","[c]"
