"Status","Year","Age","Organisation","Responsibility_level_ungrouped","Sex","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2023","30-39","UK Supreme Court","HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","UK Supreme Court","HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","UK Supreme Court","SEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","UK Supreme Court","SEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Valuation Office Agency","AO","Female","10","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Valuation Office Agency","AO","Male","5","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Valuation Office Agency","EO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Valuation Office Agency","EO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Valuation Office Agency","G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Valuation Office Agency","G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Valuation Office Agency","HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Valuation Office Agency","HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Valuation Office Agency","SEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Valuation Office Agency","SEO","Male","10","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Vehicle Certification Agency","AO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Vehicle Certification Agency","AO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Vehicle Certification Agency","EO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Vehicle Certification Agency","EO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Vehicle Certification Agency","G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Vehicle Certification Agency","G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Vehicle Certification Agency","HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Vehicle Certification Agency","HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Vehicle Certification Agency","SEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Vehicle Certification Agency","SEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Veterinary Medicines Directorate","AO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Veterinary Medicines Directorate","AO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Water Services Regulation Authority","AO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Water Services Regulation Authority","AO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Water Services Regulation Authority","EO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Water Services Regulation Authority","EO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Water Services Regulation Authority","G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Water Services Regulation Authority","G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Water Services Regulation Authority","HEO","Female","5","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Water Services Regulation Authority","HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Water Services Regulation Authority","SEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Water Services Regulation Authority","SEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Welsh Government (excl. agencies)","AO","Female","5","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Welsh Government (excl. agencies)","AO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Welsh Government (excl. agencies)","EO","Female","5","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Welsh Government (excl. agencies)","EO","Male","5","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Welsh Government (excl. agencies)","G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Welsh Government (excl. agencies)","G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Welsh Government (excl. agencies)","HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Welsh Government (excl. agencies)","HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Welsh Government (excl. agencies)","SEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Welsh Government (excl. agencies)","SEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Welsh Revenue Authority","EO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Welsh Revenue Authority","EO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Wilton Park","EO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Wilton Park","EO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Wilton Park","HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Wilton Park","HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Advisory, Conciliation and Arbitration Service","EO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Advisory, Conciliation and Arbitration Service","EO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Advisory, Conciliation and Arbitration Service","HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Advisory, Conciliation and Arbitration Service","HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Advisory, Conciliation and Arbitration Service","SEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Advisory, Conciliation and Arbitration Service","SEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Animal and Plant Health Agency","AO","Female","5","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Animal and Plant Health Agency","AO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Animal and Plant Health Agency","EO","Female","10","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Animal and Plant Health Agency","EO","Male","5","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Animal and Plant Health Agency","G6","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Animal and Plant Health Agency","G6","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Animal and Plant Health Agency","G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Animal and Plant Health Agency","G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Animal and Plant Health Agency","HEO","Female","5","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Animal and Plant Health Agency","HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Animal and Plant Health Agency","SEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Animal and Plant Health Agency","SEO","Male","5","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Attorney General's Office","G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Attorney General's Office","G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Building Digital UK","EO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Building Digital UK","EO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Building Digital UK","G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Building Digital UK","G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Building Digital UK","HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Building Digital UK","HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Building Digital UK","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Building Digital UK","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Cabinet Office (excl. agencies)","AO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Cabinet Office (excl. agencies)","AO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Cabinet Office (excl. agencies)","EO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Cabinet Office (excl. agencies)","EO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Cabinet Office (excl. agencies)","G6","Female","10","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Cabinet Office (excl. agencies)","G6","Male","10","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Cabinet Office (excl. agencies)","G7","Female","20","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Cabinet Office (excl. agencies)","G7","Male","20","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Cabinet Office (excl. agencies)","HEO","Female","10","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Cabinet Office (excl. agencies)","HEO","Male","5","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Cabinet Office (excl. agencies)","SCS level","Female","5","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Cabinet Office (excl. agencies)","SCS level","Male","15","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Cabinet Office (excl. agencies)","SEO","Female","10","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Cabinet Office (excl. agencies)","SEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Central Civil Service Fast Stream","HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Central Civil Service Fast Stream","HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Centre for Environment, Fisheries and Aquaculture Science","AO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Centre for Environment, Fisheries and Aquaculture Science","AO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Centre for Environment, Fisheries and Aquaculture Science","G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Centre for Environment, Fisheries and Aquaculture Science","G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Centre for Environment, Fisheries and Aquaculture Science","HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Centre for Environment, Fisheries and Aquaculture Science","HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Centre for Environment, Fisheries and Aquaculture Science","SEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Centre for Environment, Fisheries and Aquaculture Science","SEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Charity Commission","EO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Charity Commission","EO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Charity Commission","G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Charity Commission","G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Charity Commission","HEO","Female","5","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Charity Commission","HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Charity Commission","SEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Charity Commission","SEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Companies House","AO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Companies House","AO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Companies House","EO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Companies House","EO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Companies House","G6","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Companies House","G6","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Companies House","G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Companies House","G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Companies House","HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Companies House","HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Companies House","SEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Companies House","SEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Competition and Markets Authority","AO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Competition and Markets Authority","AO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Competition and Markets Authority","G6","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Competition and Markets Authority","G6","Male","5","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Competition and Markets Authority","G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Competition and Markets Authority","G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Competition and Markets Authority","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Competition and Markets Authority","SCS level","Male","5","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Competition and Markets Authority","SEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Competition and Markets Authority","SEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Criminal Injuries Compensation Authority","AO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Criminal Injuries Compensation Authority","AO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Criminal Injuries Compensation Authority","SEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Criminal Injuries Compensation Authority","SEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Crown Commercial Service","G6","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Crown Commercial Service","G6","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Crown Commercial Service","G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Crown Commercial Service","G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Crown Commercial Service","HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Crown Commercial Service","HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Crown Office and Procurator Fiscal Service","AO","Female","10","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Crown Office and Procurator Fiscal Service","AO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Crown Office and Procurator Fiscal Service","EO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Crown Office and Procurator Fiscal Service","EO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Crown Office and Procurator Fiscal Service","G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Crown Office and Procurator Fiscal Service","G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Crown Office and Procurator Fiscal Service","HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Crown Office and Procurator Fiscal Service","HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Crown Prosecution Service","AO","Female","15","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Crown Prosecution Service","AO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Crown Prosecution Service","EO","Female","5","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Crown Prosecution Service","EO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Crown Prosecution Service","G6","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Crown Prosecution Service","G6","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Crown Prosecution Service","G7","Female","20","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Crown Prosecution Service","G7","Male","5","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Crown Prosecution Service","HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Crown Prosecution Service","HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Crown Prosecution Service","SEO","Female","5","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Crown Prosecution Service","SEO","Male","5","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Defence Electronics and Components Agency","EO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Defence Electronics and Components Agency","EO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Defence Electronics and Components Agency","HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Defence Electronics and Components Agency","HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Defence Equipment and Support","AO","Female","5","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Defence Equipment and Support","AO","Male","5","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Defence Equipment and Support","EO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Defence Equipment and Support","EO","Male","5","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Defence Equipment and Support","G6","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Defence Equipment and Support","G6","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Defence Equipment and Support","G7","Female","5","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Defence Equipment and Support","G7","Male","10","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Defence Equipment and Support","HEO","Female","5","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Defence Equipment and Support","HEO","Male","10","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Defence Equipment and Support","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Defence Equipment and Support","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Defence Equipment and Support","SEO","Female","10","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Defence Equipment and Support","SEO","Male","25","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Defence Science and Technology Laboratory","AO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Defence Science and Technology Laboratory","AO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Defence Science and Technology Laboratory","EO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Defence Science and Technology Laboratory","EO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Defence Science and Technology Laboratory","G6","Female","[c]","[c]","[c]","[c]"
