"Status","Year","Profession_of_post","Region_ITL1","Sex","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2023","Knowledge and Information Management","North West (England)","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Knowledge and Information Management","North West (England)","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Knowledge and Information Management","North West (England)","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Knowledge and Information Management","North West (England)","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Knowledge and Information Management","North West (England)","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Knowledge and Information Management","North West (England)","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Knowledge and Information Management","North West (England)","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Knowledge and Information Management","Scotland","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Knowledge and Information Management","Scotland","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Knowledge and Information Management","Scotland","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Knowledge and Information Management","Scotland","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Knowledge and Information Management","Scotland","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Knowledge and Information Management","Scotland","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Knowledge and Information Management","Scotland","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Knowledge and Information Management","Scotland","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Knowledge and Information Management","Scotland","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Knowledge and Information Management","Scotland","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Knowledge and Information Management","South East (England)","Female","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver CS","2023","Knowledge and Information Management","South East (England)","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Knowledge and Information Management","South East (England)","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Knowledge and Information Management","South East (England)","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Knowledge and Information Management","South East (England)","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Knowledge and Information Management","South East (England)","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Knowledge and Information Management","South East (England)","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Knowledge and Information Management","South East (England)","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Knowledge and Information Management","South East (England)","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Knowledge and Information Management","South East (England)","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Knowledge and Information Management","South West (England)","Female","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2023","Knowledge and Information Management","South West (England)","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Knowledge and Information Management","South West (England)","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Knowledge and Information Management","South West (England)","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Knowledge and Information Management","South West (England)","Male","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2023","Knowledge and Information Management","South West (England)","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Knowledge and Information Management","South West (England)","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Knowledge and Information Management","South West (England)","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Knowledge and Information Management","South West (England)","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Knowledge and Information Management","South West (England)","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Knowledge and Information Management","Wales","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Knowledge and Information Management","Wales","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Knowledge and Information Management","Wales","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Knowledge and Information Management","Wales","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Knowledge and Information Management","Wales","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Knowledge and Information Management","Wales","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Knowledge and Information Management","Wales","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Knowledge and Information Management","Wales","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Knowledge and Information Management","Wales","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Knowledge and Information Management","Wales","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Knowledge and Information Management","West Midlands (England)","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Knowledge and Information Management","West Midlands (England)","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Knowledge and Information Management","West Midlands (England)","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Knowledge and Information Management","West Midlands (England)","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Knowledge and Information Management","West Midlands (England)","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Knowledge and Information Management","West Midlands (England)","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Knowledge and Information Management","West Midlands (England)","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Knowledge and Information Management","West Midlands (England)","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Knowledge and Information Management","West Midlands (England)","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Knowledge and Information Management","West Midlands (England)","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Knowledge and Information Management","Yorkshire and The Humber","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Knowledge and Information Management","Yorkshire and The Humber","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Knowledge and Information Management","Yorkshire and The Humber","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Knowledge and Information Management","Yorkshire and The Humber","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Knowledge and Information Management","Yorkshire and The Humber","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Knowledge and Information Management","Yorkshire and The Humber","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Knowledge and Information Management","Yorkshire and The Humber","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Knowledge and Information Management","Yorkshire and The Humber","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Knowledge and Information Management","Yorkshire and The Humber","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Knowledge and Information Management","Yorkshire and The Humber","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Legal","East Midlands (England)","Female","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver CS","2023","Legal","East Midlands (England)","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Legal","East Midlands (England)","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Legal","East Midlands (England)","Female","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2023","Legal","East Midlands (England)","Male","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2023","Legal","East Midlands (England)","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Legal","East Midlands (England)","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Legal","East Midlands (England)","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Legal","East Midlands (England)","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Legal","East Midlands (England)","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Legal","East of England","Female","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2023","Legal","East of England","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Legal","East of England","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Legal","East of England","Female","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2023","Legal","East of England","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Legal","East of England","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Legal","East of England","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Legal","East of England","Male","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2023","Legal","East of England","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Legal","East of England","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Legal","London","Female","Heterosexual / straight","145","[c]","53980","52790"
"Leaver CS","2023","Legal","London","Female","LGBO","10","[c]","[c]","[c]"
"Leaver CS","2023","Legal","London","Female","Undeclared","15","[c]","[c]","[c]"
"Leaver CS","2023","Legal","London","Female","Unknown","55","[c]","54950","54230"
"Leaver CS","2023","Legal","London","Male","Heterosexual / straight","95","[c]","59240","57380"
"Leaver CS","2023","Legal","London","Male","LGBO","20","[c]","[c]","[c]"
"Leaver CS","2023","Legal","London","Male","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2023","Legal","London","Male","Unknown","70","[c]","53690","54260"
"Leaver CS","2023","Legal","London","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Legal","London","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Legal","North East (England)","Female","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2023","Legal","North East (England)","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Legal","North East (England)","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Legal","North East (England)","Female","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2023","Legal","North East (England)","Male","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2023","Legal","North East (England)","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Legal","North East (England)","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Legal","North East (England)","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Legal","North East (England)","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Legal","North East (England)","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Legal","North West (England)","Female","Heterosexual / straight","30","[c]","45950","46640"
"Leaver CS","2023","Legal","North West (England)","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Legal","North West (England)","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Legal","North West (England)","Female","Unknown","20","[c]","[c]","[c]"
"Leaver CS","2023","Legal","North West (England)","Male","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2023","Legal","North West (England)","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Legal","North West (England)","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Legal","North West (England)","Male","Unknown","20","[c]","[c]","[c]"
"Leaver CS","2023","Legal","North West (England)","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Legal","North West (England)","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Legal","Northern Ireland","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Legal","Northern Ireland","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Legal","Northern Ireland","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Legal","Northern Ireland","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Legal","Northern Ireland","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Legal","Northern Ireland","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Legal","Northern Ireland","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Legal","Northern Ireland","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Legal","Northern Ireland","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Legal","Northern Ireland","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Legal","Overseas","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Legal","Overseas","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Legal","Overseas","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Legal","Overseas","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Legal","Overseas","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Legal","Overseas","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Legal","Overseas","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Legal","Overseas","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Legal","Overseas","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Legal","Overseas","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Legal","Scotland","Female","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2023","Legal","Scotland","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Legal","Scotland","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Legal","Scotland","Female","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2023","Legal","Scotland","Male","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2023","Legal","Scotland","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Legal","Scotland","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Legal","Scotland","Male","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2023","Legal","Scotland","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Legal","Scotland","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Legal","South East (England)","Female","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2023","Legal","South East (England)","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Legal","South East (England)","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Legal","South East (England)","Female","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2023","Legal","South East (England)","Male","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2023","Legal","South East (England)","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Legal","South East (England)","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Legal","South East (England)","Male","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2023","Legal","South East (England)","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Legal","South East (England)","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Legal","South West (England)","Female","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver CS","2023","Legal","South West (England)","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Legal","South West (England)","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Legal","South West (England)","Female","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2023","Legal","South West (England)","Male","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2023","Legal","South West (England)","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Legal","South West (England)","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Legal","South West (England)","Male","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2023","Legal","South West (England)","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Legal","South West (England)","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Legal","Wales","Female","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver CS","2023","Legal","Wales","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Legal","Wales","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Legal","Wales","Female","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2023","Legal","Wales","Male","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2023","Legal","Wales","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Legal","Wales","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Legal","Wales","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Legal","Wales","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Legal","Wales","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Legal","West Midlands (England)","Female","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver CS","2023","Legal","West Midlands (England)","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Legal","West Midlands (England)","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Legal","West Midlands (England)","Female","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2023","Legal","West Midlands (England)","Male","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2023","Legal","West Midlands (England)","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Legal","West Midlands (England)","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Legal","West Midlands (England)","Male","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2023","Legal","West Midlands (England)","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Legal","West Midlands (England)","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Legal","Yorkshire and The Humber","Female","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver CS","2023","Legal","Yorkshire and The Humber","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Legal","Yorkshire and The Humber","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Legal","Yorkshire and The Humber","Female","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2023","Legal","Yorkshire and The Humber","Male","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2023","Legal","Yorkshire and The Humber","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Legal","Yorkshire and The Humber","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Legal","Yorkshire and The Humber","Male","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2023","Legal","Yorkshire and The Humber","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Legal","Yorkshire and The Humber","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Medicine","East Midlands (England)","Female","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2023","Medicine","East Midlands (England)","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Medicine","East Midlands (England)","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Medicine","East Midlands (England)","Female","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2023","Medicine","East Midlands (England)","Male","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2023","Medicine","East Midlands (England)","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Medicine","East Midlands (England)","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Medicine","East Midlands (England)","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Medicine","East Midlands (England)","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Medicine","East Midlands (England)","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Medicine","East of England","Female","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver CS","2023","Medicine","East of England","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Medicine","East of England","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Medicine","East of England","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Medicine","East of England","Male","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2023","Medicine","East of England","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Medicine","East of England","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Medicine","East of England","Male","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2023","Medicine","East of England","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Medicine","East of England","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Medicine","London","Female","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver CS","2023","Medicine","London","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Medicine","London","Female","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2023","Medicine","London","Female","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2023","Medicine","London","Male","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2023","Medicine","London","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Medicine","London","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Medicine","London","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Medicine","London","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Medicine","London","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Medicine","North East (England)","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Medicine","North East (England)","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Medicine","North East (England)","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Medicine","North East (England)","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Medicine","North East (England)","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Medicine","North East (England)","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Medicine","North East (England)","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Medicine","North East (England)","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Medicine","North East (England)","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Medicine","North East (England)","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Medicine","North West (England)","Female","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2023","Medicine","North West (England)","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Medicine","North West (England)","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Medicine","North West (England)","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Medicine","North West (England)","Male","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2023","Medicine","North West (England)","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Medicine","North West (England)","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Medicine","North West (England)","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Medicine","North West (England)","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Medicine","North West (England)","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Medicine","Northern Ireland","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Medicine","Northern Ireland","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Medicine","Northern Ireland","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Medicine","Northern Ireland","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Medicine","Northern Ireland","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Medicine","Northern Ireland","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Medicine","Northern Ireland","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Medicine","Northern Ireland","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Medicine","Northern Ireland","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Medicine","Northern Ireland","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Medicine","Overseas","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Medicine","Overseas","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Medicine","Overseas","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Medicine","Overseas","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Medicine","Overseas","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Medicine","Overseas","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Medicine","Overseas","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Medicine","Overseas","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Medicine","Overseas","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Medicine","Overseas","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Medicine","Scotland","Female","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2023","Medicine","Scotland","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Medicine","Scotland","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Medicine","Scotland","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Medicine","Scotland","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Medicine","Scotland","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Medicine","Scotland","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Medicine","Scotland","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Medicine","Scotland","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Medicine","Scotland","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Medicine","South East (England)","Female","Heterosexual / straight","45","[c]","44840","40590"
"Leaver CS","2023","Medicine","South East (England)","Female","LGBO","[c]","[c]","[c]","[c]"
