"Status","Year","Ethnicity","Profession_of_post","Region_ITL2","Region_london","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2023","Mixed","Inspector of Education and Training","South Yorkshire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Inspector of Education and Training","Southern Scotland","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Inspector of Education and Training","Surrey, East and West Sussex","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Inspector of Education and Training","Tees Valley and Durham","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Inspector of Education and Training","West Midlands","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Inspector of Education and Training","West Wales and The Valleys","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Inspector of Education and Training","West Yorkshire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Intelligence Analysis","Berkshire, Buckinghamshire and Oxfordshire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Intelligence Analysis","Derbyshire and Nottinghamshire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Intelligence Analysis","Devon","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Intelligence Analysis","Dorset and Somerset","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Intelligence Analysis","East Anglia","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Intelligence Analysis","East Wales","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Intelligence Analysis","East Yorkshire and Northern Lincolnshire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Intelligence Analysis","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Intelligence Analysis","Greater Manchester","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Intelligence Analysis","Hampshire and Isle of Wight","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Intelligence Analysis","Inner London - East","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Intelligence Analysis","Inner London - West","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Intelligence Analysis","Kent","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Intelligence Analysis","Leicestershire, Rutland and Northamptonshire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Intelligence Analysis","Lincolnshire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Intelligence Analysis","Merseyside","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Intelligence Analysis","North Yorkshire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Intelligence Analysis","Northumberland, and Tyne and Wear","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Intelligence Analysis","Outer London - South","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Intelligence Analysis","Outer London - West and North West","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Intelligence Analysis","Overseas","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Intelligence Analysis","South Yorkshire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Intelligence Analysis","Surrey, East and West Sussex","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Intelligence Analysis","Tees Valley and Durham","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Intelligence Analysis","West Central Scotland","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Intelligence Analysis","West Midlands","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Intelligence Analysis","West Yorkshire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Internal Audit","Berkshire, Buckinghamshire and Oxfordshire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Internal Audit","Derbyshire and Nottinghamshire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Internal Audit","Devon","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Internal Audit","East Wales","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Internal Audit","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Internal Audit","Greater Manchester","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Internal Audit","Hampshire and Isle of Wight","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Internal Audit","Inner London - East","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Internal Audit","Inner London - West","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Internal Audit","Merseyside","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Internal Audit","Northumberland, and Tyne and Wear","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Internal Audit","Overseas","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Internal Audit","Shropshire and Staffordshire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Internal Audit","South Yorkshire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Internal Audit","Tees Valley and Durham","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Internal Audit","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Internal Audit","West Central Scotland","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Internal Audit","West Midlands","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Internal Audit","West Yorkshire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","International Trade","Bedfordshire and Hertfordshire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","International Trade","Derbyshire and Nottinghamshire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","International Trade","East Anglia","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","International Trade","East Wales","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","International Trade","Eastern Scotland","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","International Trade","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","International Trade","Greater Manchester","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","International Trade","Hampshire and Isle of Wight","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","International Trade","Inner London - West","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","International Trade","Northern Ireland","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","International Trade","Tees Valley and Durham","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","International Trade","West Midlands","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","International Trade","West Wales and The Valleys","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","International Trade","West Yorkshire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Knowledge and Information Management","Bedfordshire and Hertfordshire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Knowledge and Information Management","Berkshire, Buckinghamshire and Oxfordshire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Knowledge and Information Management","Cornwall and Isles of Scilly","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Knowledge and Information Management","Cumbria","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Knowledge and Information Management","Derbyshire and Nottinghamshire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Knowledge and Information Management","Devon","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Knowledge and Information Management","Dorset and Somerset","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Knowledge and Information Management","East Anglia","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Knowledge and Information Management","East Wales","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Knowledge and Information Management","Eastern Scotland","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Knowledge and Information Management","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Knowledge and Information Management","Greater Manchester","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Knowledge and Information Management","Hampshire and Isle of Wight","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Knowledge and Information Management","Herefordshire, Worcestershire and Warwickshire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Knowledge and Information Management","Inner London - East","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Knowledge and Information Management","Inner London - West","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Knowledge and Information Management","Lancashire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Knowledge and Information Management","Lincolnshire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Knowledge and Information Management","Merseyside","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Knowledge and Information Management","North Yorkshire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Knowledge and Information Management","Northern Ireland","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Knowledge and Information Management","Northumberland, and Tyne and Wear","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Knowledge and Information Management","Outer London - South","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Knowledge and Information Management","Outer London - West and North West","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Knowledge and Information Management","Shropshire and Staffordshire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Knowledge and Information Management","South Yorkshire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Knowledge and Information Management","Surrey, East and West Sussex","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Knowledge and Information Management","Tees Valley and Durham","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Knowledge and Information Management","West Central Scotland","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Knowledge and Information Management","West Midlands","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Knowledge and Information Management","West Yorkshire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Legal","Bedfordshire and Hertfordshire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Legal","Berkshire, Buckinghamshire and Oxfordshire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Legal","Cheshire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Legal","Cumbria","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Legal","Derbyshire and Nottinghamshire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Legal","Devon","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Legal","Dorset and Somerset","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Legal","East Anglia","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Legal","East Wales","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Legal","East Yorkshire and Northern Lincolnshire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Legal","Eastern Scotland","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Legal","Essex","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Legal","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Legal","Greater Manchester","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Legal","Hampshire and Isle of Wight","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Legal","Herefordshire, Worcestershire and Warwickshire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Legal","Highlands and Islands","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Legal","Inner London - East","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Legal","Inner London - West","London","20","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Legal","Kent","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Legal","Lancashire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Legal","Leicestershire, Rutland and Northamptonshire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Legal","Lincolnshire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Legal","Merseyside","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Legal","North Eastern Scotland","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Legal","Northern Ireland","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Legal","Northumberland, and Tyne and Wear","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Legal","Outer London - South","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Legal","Outer London - West and North West","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Legal","Overseas","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Legal","Shropshire and Staffordshire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Legal","South Yorkshire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Legal","Southern Scotland","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Legal","Surrey, East and West Sussex","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Legal","Tees Valley and Durham","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Legal","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Legal","West Central Scotland","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Legal","West Midlands","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Legal","West Wales and The Valleys","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Legal","West Yorkshire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Medicine","Bedfordshire and Hertfordshire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Medicine","Berkshire, Buckinghamshire and Oxfordshire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Medicine","Cornwall and Isles of Scilly","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Medicine","Derbyshire and Nottinghamshire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Medicine","Devon","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Medicine","Dorset and Somerset","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Medicine","East Anglia","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Medicine","East Wales","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Medicine","Eastern Scotland","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Medicine","Essex","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Medicine","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Medicine","Greater Manchester","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Medicine","Hampshire and Isle of Wight","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Medicine","Herefordshire, Worcestershire and Warwickshire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Medicine","Highlands and Islands","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Medicine","Inner London - East","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Medicine","Inner London - West","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Medicine","Kent","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Medicine","Lancashire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Medicine","Leicestershire, Rutland and Northamptonshire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Medicine","Lincolnshire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Medicine","North Yorkshire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Medicine","Northern Ireland","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Medicine","Northumberland, and Tyne and Wear","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Medicine","Outer London - East and North East","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Medicine","Outer London - West and North West","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Medicine","Overseas","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Medicine","Shropshire and Staffordshire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Medicine","Surrey, East and West Sussex","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Medicine","West Central Scotland","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Medicine","West Midlands","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Medicine","West Wales and The Valleys","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Medicine","West Yorkshire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Operational Delivery","Bedfordshire and Hertfordshire","Outside London","20","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Operational Delivery","Berkshire, Buckinghamshire and Oxfordshire","Outside London","25","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Operational Delivery","Cheshire","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Operational Delivery","Cornwall and Isles of Scilly","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Operational Delivery","Cumbria","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Operational Delivery","Derbyshire and Nottinghamshire","Outside London","40","[c]","25230","23640"
"New entrant CS","2023","Mixed","Operational Delivery","Devon","Outside London","10","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Operational Delivery","Dorset and Somerset","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Operational Delivery","East Anglia","Outside London","15","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Operational Delivery","East Wales","Outside London","20","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Operational Delivery","East Yorkshire and Northern Lincolnshire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Operational Delivery","Eastern Scotland","Outside London","10","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Operational Delivery","Essex","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Operational Delivery","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","20","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Operational Delivery","Greater Manchester","Outside London","35","[c]","23330","22520"
"New entrant CS","2023","Mixed","Operational Delivery","Hampshire and Isle of Wight","Outside London","20","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Operational Delivery","Herefordshire, Worcestershire and Warwickshire","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Operational Delivery","Highlands and Islands","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Operational Delivery","Inner London - East","London","35","[c]","30170","27840"
"New entrant CS","2023","Mixed","Operational Delivery","Inner London - West","London","40","[c]","32580","31640"
"New entrant CS","2023","Mixed","Operational Delivery","Kent","Outside London","20","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Operational Delivery","Lancashire","Outside London","15","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Operational Delivery","Leicestershire, Rutland and Northamptonshire","Outside London","20","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Operational Delivery","Lincolnshire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Operational Delivery","Merseyside","Outside London","35","[c]","23540","22520"
"New entrant CS","2023","Mixed","Operational Delivery","North Eastern Scotland","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Operational Delivery","North Yorkshire","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Operational Delivery","Northern Ireland","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Operational Delivery","Northumberland, and Tyne and Wear","Outside London","15","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Operational Delivery","Outer London - East and North East","London","10","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Operational Delivery","Outer London - South","London","20","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Operational Delivery","Outer London - West and North West","London","20","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Operational Delivery","Overseas","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Operational Delivery","Shropshire and Staffordshire","Outside London","15","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Operational Delivery","South Yorkshire","Outside London","15","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Operational Delivery","Southern Scotland","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Operational Delivery","Surrey, East and West Sussex","Outside London","15","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Operational Delivery","Tees Valley and Durham","Outside London","10","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Operational Delivery","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Operational Delivery","West Central Scotland","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Operational Delivery","West Midlands","Outside London","40","[c]","23640","22500"
"New entrant CS","2023","Mixed","Operational Delivery","West Wales and The Valleys","Outside London","15","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Operational Delivery","West Yorkshire","Outside London","35","[c]","25730","23640"
"New entrant CS","2023","Mixed","Operational Research","Derbyshire and Nottinghamshire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Operational Research","East Anglia","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Operational Research","East Wales","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Operational Research","Eastern Scotland","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Operational Research","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Operational Research","Greater Manchester","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Operational Research","Hampshire and Isle of Wight","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Operational Research","Inner London - East","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Operational Research","Inner London - West","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Operational Research","Lancashire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Operational Research","Merseyside","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Operational Research","Northern Ireland","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Operational Research","Northumberland, and Tyne and Wear","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Operational Research","Outer London - South","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Operational Research","South Yorkshire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Operational Research","Southern Scotland","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Operational Research","Tees Valley and Durham","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Operational Research","West Central Scotland","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Operational Research","West Midlands","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Operational Research","West Yorkshire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Other","Bedfordshire and Hertfordshire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Other","Berkshire, Buckinghamshire and Oxfordshire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Other","Cornwall and Isles of Scilly","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Other","Derbyshire and Nottinghamshire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Other","Devon","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Other","Dorset and Somerset","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Other","East Anglia","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Other","East Wales","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Other","East Yorkshire and Northern Lincolnshire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Other","Eastern Scotland","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Other","Essex","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Other","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Other","Greater Manchester","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Other","Hampshire and Isle of Wight","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Other","Herefordshire, Worcestershire and Warwickshire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Other","Highlands and Islands","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Other","Inner London - East","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Other","Inner London - West","London","10","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Other","Kent","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Other","Lancashire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Other","Leicestershire, Rutland and Northamptonshire","Outside London","[c]","[c]","[c]","[c]"
