"Status","Year","Disability","Profession_of_post","Region_ITL1","Region_ITL3","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2023","Declared disabled","Project Delivery","South West (England)","Bath and North East Somerset, North Somerset and South Gloucestershire","5","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Project Delivery","South West (England)","Bristol, City of","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Project Delivery","South West (England)","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Project Delivery","South West (England)","Devon CC","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Project Delivery","South West (England)","Dorset","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Project Delivery","South West (England)","Gloucestershire CC","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Project Delivery","South West (England)","Plymouth","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Project Delivery","South West (England)","Somerset CC","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Project Delivery","South West (England)","Swindon","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Project Delivery","South West (England)","Wiltshire","5","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Project Delivery","Wales","Cardiff and Vale of Glamorgan","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Project Delivery","Wales","Central Valleys","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Project Delivery","Wales","Flintshire and Wrexham","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Project Delivery","Wales","Gwent Valleys","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Project Delivery","Wales","Monmouthshire and Newport","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Project Delivery","Wales","South West Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Project Delivery","Wales","Swansea","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Project Delivery","West Midlands (England)","Birmingham","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Project Delivery","West Midlands (England)","Coventry","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Project Delivery","West Midlands (England)","Shropshire","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Project Delivery","West Midlands (England)","Staffordshire CC","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Project Delivery","West Midlands (England)","Telford and Wrekin","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Project Delivery","West Midlands (England)","Warwickshire CC","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Project Delivery","West Midlands (England)","Worcestershire CC","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Project Delivery","Yorkshire and The Humber","Kingston upon Hull, City of","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Project Delivery","Yorkshire and The Humber","Leeds","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Project Delivery","Yorkshire and The Humber","North Yorkshire CC","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Project Delivery","Yorkshire and The Humber","Sheffield","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Project Delivery","Yorkshire and The Humber","Wakefield","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Project Delivery","Yorkshire and The Humber","York","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Property","East Midlands (England)","Leicestershire CC and Rutland","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Property","East Midlands (England)","Lincolnshire CC","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Property","East Midlands (England)","Nottingham","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Property","East Midlands (England)","South Nottinghamshire","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Property","East of England","Bedford","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Property","East of England","Cambridgeshire CC","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Property","East of England","Central Bedfordshire","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Property","East of England","Essex Haven Gateway","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Property","East of England","Essex Thames Gateway","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Property","East of England","North and West Norfolk","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Property","East of England","Norwich and East Norfolk","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Property","East of England","Peterborough","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Property","East of England","Suffolk CC","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Property","London","Bexley and Greenwich","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Property","London","Brent","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Property","London","Croydon","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Property","London","Harrow and Hillingdon","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Property","London","Hounslow and Richmond upon Thames","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Property","London","Lambeth","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Property","London","Tower Hamlets","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Property","London","Westminster","5","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Property","North East (England)","Darlington","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Property","North East (England)","Durham","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Property","North East (England)","Northumberland","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Property","North East (England)","Tyneside","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Property","North West (England)","Blackpool","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Property","North West (England)","Cheshire West and Chester","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Property","North West (England)","Chorley and West Lancashire","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Property","North West (England)","East Cumbria","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Property","North West (England)","Greater Manchester South West","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Property","North West (England)","Lancaster and Wyre","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Property","North West (England)","Liverpool","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Property","North West (England)","Manchester","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Property","North West (England)","Mid Lancashire","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Property","North West (England)","Sefton","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Property","North West (England)","Warrington","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Property","Northern Ireland","Belfast","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Property","Northern Ireland","Lisburn and Castlereagh","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Property","Overseas","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Property","Scotland","City of Edinburgh","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Property","Scotland","Clackmannanshire and Fife","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Property","Scotland","East Ayrshire and North Ayrshire mainland","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Property","Scotland","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Property","Scotland","Glasgow City","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Property","Scotland","Inverness and Nairn, Moray, and Badenoch and Strathspey","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Property","Scotland","Perth and Kinross, and Stirling","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Property","South East (England)","Berkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Property","South East (England)","Buckinghamshire","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Property","South East (England)","Central Hampshire","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Property","South East (England)","East Kent","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Property","South East (England)","East Sussex CC","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Property","South East (England)","Medway","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Property","South East (England)","North Hampshire","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Property","South East (England)","Oxfordshire CC","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Property","South East (England)","Portsmouth","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Property","South East (England)","South Hampshire","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Property","South East (England)","Southampton","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Property","South East (England)","West Surrey","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Property","South East (England)","West Sussex (South West)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Property","South West (England)","Bath and North East Somerset, North Somerset and South Gloucestershire","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Property","South West (England)","Bournemouth, Christchurch and Poole","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Property","South West (England)","Bristol, City of","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Property","South West (England)","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Property","South West (England)","Devon CC","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Property","South West (England)","Dorset","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Property","South West (England)","Gloucestershire CC","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Property","South West (England)","Plymouth","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Property","South West (England)","Somerset CC","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Property","South West (England)","Wiltshire","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Property","Wales","Cardiff and Vale of Glamorgan","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Property","Wales","Flintshire and Wrexham","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Property","Wales","Gwynedd","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Property","Wales","Isle of Anglesey","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Property","Wales","Monmouthshire and Newport","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Property","Wales","Powys","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Property","Wales","South West Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Property","Wales","Swansea","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Property","West Midlands (England)","Birmingham","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Property","West Midlands (England)","Coventry","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Property","West Midlands (England)","Herefordshire, County of","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Property","West Midlands (England)","Staffordshire CC","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Property","West Midlands (England)","Stoke-on-Trent","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Property","West Midlands (England)","Telford and Wrekin","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Property","West Midlands (England)","Worcestershire CC","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Property","Yorkshire and The Humber","Barnsley, Doncaster and Rotherham","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Property","Yorkshire and The Humber","East Riding of Yorkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Property","Yorkshire and The Humber","Kingston upon Hull, City of","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Property","Yorkshire and The Humber","Leeds","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Property","Yorkshire and The Humber","North Yorkshire CC","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Property","Yorkshire and The Humber","Sheffield","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Property","Yorkshire and The Humber","York","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Psychology","East Midlands (England)","Leicestershire CC and Rutland","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Psychology","East Midlands (England)","North Nottinghamshire","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Psychology","East Midlands (England)","Nottingham","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Psychology","East Midlands (England)","South and West Derbyshire","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Psychology","East Midlands (England)","West Northamptonshire","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Psychology","East of England","Breckland and South Norfolk","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Psychology","East of England","Cambridgeshire CC","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Psychology","East of England","Hertfordshire CC","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Psychology","East of England","North and West Norfolk","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Psychology","East of England","Suffolk CC","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Psychology","London","Bexley and Greenwich","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Psychology","London","Croydon","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Psychology","London","Hounslow and Richmond upon Thames","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Psychology","London","Westminster","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Psychology","North East (England)","Durham","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Psychology","North East (England)","Hartlepool and Stockton-on-Tees","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Psychology","North West (England)","Cheshire East","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Psychology","North West (England)","Chorley and West Lancashire","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Psychology","North West (England)","Lancaster and Wyre","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Psychology","North West (England)","Liverpool","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Psychology","North West (England)","Warrington","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Psychology","Scotland","Clackmannanshire and Fife","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Psychology","Scotland","East Ayrshire and North Ayrshire mainland","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Psychology","South East (England)","Buckinghamshire","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Psychology","South East (England)","Central Hampshire","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Psychology","South East (England)","East Surrey","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Psychology","South East (England)","Isle of Wight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Psychology","South East (England)","Kent Thames Gateway","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Psychology","South East (England)","Medway","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Psychology","South East (England)","Milton Keynes","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Psychology","South East (England)","Oxfordshire CC","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Psychology","South East (England)","West Surrey","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Psychology","South East (England)","West Sussex (South West)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Psychology","South West (England)","Bath and North East Somerset, North Somerset and South Gloucestershire","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Psychology","South West (England)","Devon CC","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Psychology","South West (England)","Dorset","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Psychology","South West (England)","Wiltshire","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Psychology","Wales","Cardiff and Vale of Glamorgan","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Psychology","Wales","Flintshire and Wrexham","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Psychology","Wales","Monmouthshire and Newport","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Psychology","West Midlands (England)","Shropshire","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Psychology","West Midlands (England)","Staffordshire CC","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Psychology","West Midlands (England)","Worcestershire CC","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Psychology","Yorkshire and The Humber","Barnsley, Doncaster and Rotherham","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Psychology","Yorkshire and The Humber","Calderdale and Kirklees","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Psychology","Yorkshire and The Humber","Leeds","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Psychology","Yorkshire and The Humber","Wakefield","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Science and Engineering","East Midlands (England)","Derby","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Science and Engineering","East Midlands (England)","Leicestershire CC and Rutland","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Science and Engineering","East Midlands (England)","Lincolnshire CC","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Science and Engineering","East Midlands (England)","Nottingham","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Science and Engineering","East Midlands (England)","South Nottinghamshire","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Science and Engineering","East Midlands (England)","South and West Derbyshire","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Science and Engineering","East of England","Bedford","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Science and Engineering","East of England","Cambridgeshire CC","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Science and Engineering","East of England","Central Bedfordshire","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Science and Engineering","East of England","Hertfordshire CC","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Science and Engineering","East of England","North and West Norfolk","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Science and Engineering","East of England","Suffolk CC","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Science and Engineering","London","Barnet","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Science and Engineering","London","Croydon","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Science and Engineering","London","Ealing","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Science and Engineering","London","Hounslow and Richmond upon Thames","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Science and Engineering","London","Merton, Kingston upon Thames and Sutton","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Science and Engineering","London","Tower Hamlets","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Science and Engineering","London","Wandsworth","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Science and Engineering","London","Westminster","5","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Science and Engineering","North East (England)","Darlington","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Science and Engineering","North East (England)","Durham","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Science and Engineering","North East (England)","South Teesside","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Science and Engineering","North West (England)","Chorley and West Lancashire","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Science and Engineering","North West (England)","East Cumbria","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Science and Engineering","North West (England)","Lancaster and Wyre","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Science and Engineering","North West (England)","Liverpool","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Science and Engineering","North West (England)","Manchester","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Science and Engineering","North West (England)","Mid Lancashire","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Science and Engineering","North West (England)","Sefton","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Science and Engineering","North West (England)","West Cumbria","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Science and Engineering","Northern Ireland","Ards and North Down","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Science and Engineering","Northern Ireland","Armagh City, Banbridge and Craigavon","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Science and Engineering","Overseas","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Science and Engineering","Scotland","Angus and Dundee City","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Science and Engineering","Scotland","Caithness and Sutherland, and Ross and Cromarty","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Science and Engineering","Scotland","City of Edinburgh","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Science and Engineering","Scotland","Clackmannanshire and Fife","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Science and Engineering","Scotland","Dumfries and Galloway","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Science and Engineering","Scotland","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Science and Engineering","Scotland","East Lothian and Midlothian","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Science and Engineering","Scotland","Glasgow City","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Science and Engineering","Scotland","Inverness and Nairn, Moray, and Badenoch and Strathspey","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Science and Engineering","Scotland","Lochaber, Skye and Lochalsh, Arran and Cumbrae, and Argyll and Bute","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Science and Engineering","South East (England)","Berkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Science and Engineering","South East (England)","Buckinghamshire","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Science and Engineering","South East (England)","Central Hampshire","5","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Science and Engineering","South East (England)","North Hampshire","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Science and Engineering","South East (England)","Oxfordshire CC","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Science and Engineering","South East (England)","Portsmouth","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Science and Engineering","South East (England)","South Hampshire","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Science and Engineering","South East (England)","Southampton","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Science and Engineering","South East (England)","West Surrey","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Science and Engineering","South West (England)","Bath and North East Somerset, North Somerset and South Gloucestershire","25","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Science and Engineering","South West (England)","Bristol, City of","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Science and Engineering","South West (England)","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Science and Engineering","South West (England)","Devon CC","10","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Science and Engineering","South West (England)","Dorset","5","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Science and Engineering","South West (England)","Gloucestershire CC","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Science and Engineering","South West (England)","Plymouth","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Science and Engineering","South West (England)","Somerset CC","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Science and Engineering","South West (England)","Wiltshire","20","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Science and Engineering","Wales","Cardiff and Vale of Glamorgan","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Science and Engineering","Wales","Central Valleys","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Science and Engineering","Wales","Monmouthshire and Newport","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Science and Engineering","Wales","South West Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Science and Engineering","West Midlands (England)","Birmingham","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Science and Engineering","West Midlands (England)","Herefordshire, County of","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Science and Engineering","West Midlands (England)","Sandwell","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Science and Engineering","West Midlands (England)","Shropshire","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Science and Engineering","West Midlands (England)","Solihull","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Science and Engineering","West Midlands (England)","Staffordshire CC","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Science and Engineering","West Midlands (England)","Worcestershire CC","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Science and Engineering","Yorkshire and The Humber","Barnsley, Doncaster and Rotherham","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Science and Engineering","Yorkshire and The Humber","Leeds","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Science and Engineering","Yorkshire and The Humber","North Yorkshire CC","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Science and Engineering","Yorkshire and The Humber","York","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Security","East Midlands (England)","Derby","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Security","East Midlands (England)","Leicestershire CC and Rutland","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Security","East Midlands (England)","Lincolnshire CC","[c]","[c]","[c]","[c]"
