"Status","Year","Function_of_post","Region_ITL3","Responsibility_level_ungrouped","Headcount","FTE","Mean_salary","Median_salary"
"In post","2023","Counter Fraud","Durham","HEO","5","5","[c]","[c]"
"In post","2023","Counter Fraud","Durham","SEO","[c]","[c]","[c]","[c]"
"In post","2023","Counter Fraud","Ealing","AO","[c]","[c]","[c]","[c]"
"In post","2023","Counter Fraud","Ealing","EO","15","15","32580","32520"
"In post","2023","Counter Fraud","Ealing","HEO","[c]","[c]","[c]","[c]"
"In post","2023","Counter Fraud","East Ayrshire and North Ayrshire mainland","AO","145","130","21660","21690"
"In post","2023","Counter Fraud","East Ayrshire and North Ayrshire mainland","EO","60","55","28120","28120"
"In post","2023","Counter Fraud","East Ayrshire and North Ayrshire mainland","HEO","10","10","33990","34170"
"In post","2023","Counter Fraud","East Ayrshire and North Ayrshire mainland","SEO","[c]","[c]","[c]","[c]"
"In post","2023","Counter Fraud","East Cumbria","EO","5","5","[c]","[c]"
"In post","2023","Counter Fraud","East Cumbria","HEO","[c]","[c]","[c]","[c]"
"In post","2023","Counter Fraud","East Derbyshire","AO","5","5","[c]","[c]"
"In post","2023","Counter Fraud","East Derbyshire","EO","10","10","27910","28120"
"In post","2023","Counter Fraud","East Derbyshire","G7","[c]","[c]","[c]","[c]"
"In post","2023","Counter Fraud","East Derbyshire","HEO","[c]","[c]","[c]","[c]"
"In post","2023","Counter Fraud","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","EO","5","5","[c]","[c]"
"In post","2023","Counter Fraud","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","HEO","[c]","[c]","[c]","[c]"
"In post","2023","Counter Fraud","East Kent","AO","185","170","25440","25610"
"In post","2023","Counter Fraud","East Kent","EO","170","160","30180","31280"
"In post","2023","Counter Fraud","East Kent","G6","[c]","[c]","[c]","[c]"
"In post","2023","Counter Fraud","East Kent","G7","[c]","[c]","[c]","[c]"
"In post","2023","Counter Fraud","East Kent","HEO","70","70","36060","35070"
"In post","2023","Counter Fraud","East Kent","SEO","25","25","42750","42510"
"In post","2023","Counter Fraud","East Lancashire","EO","15","15","28120","28120"
"In post","2023","Counter Fraud","East Lancashire","G7","[c]","[c]","[c]","[c]"
"In post","2023","Counter Fraud","East Lancashire","HEO","[c]","[c]","[c]","[c]"
"In post","2023","Counter Fraud","East Lothian and Midlothian","EO","[c]","[c]","[c]","[c]"
"In post","2023","Counter Fraud","East Lothian and Midlothian","HEO","[c]","[c]","[c]","[c]"
"In post","2023","Counter Fraud","East Merseyside","AO","[c]","[c]","[c]","[c]"
"In post","2023","Counter Fraud","East Merseyside","EO","50","45","28520","28120"
"In post","2023","Counter Fraud","East Merseyside","HEO","10","10","[c]","[c]"
"In post","2023","Counter Fraud","East Merseyside","SEO","[c]","[c]","[c]","[c]"
"In post","2023","Counter Fraud","East Riding of Yorkshire","EO","5","5","[c]","[c]"
"In post","2023","Counter Fraud","East Riding of Yorkshire","HEO","[c]","[c]","[c]","[c]"
"In post","2023","Counter Fraud","East Surrey","AO","[c]","[c]","[c]","[c]"
"In post","2023","Counter Fraud","East Surrey","EO","[c]","[c]","[c]","[c]"
"In post","2023","Counter Fraud","East Surrey","SEO","[c]","[c]","[c]","[c]"
"In post","2023","Counter Fraud","East Sussex CC","AO","[c]","[c]","[c]","[c]"
"In post","2023","Counter Fraud","East Sussex CC","EO","50","45","28210","28120"
"In post","2023","Counter Fraud","East Sussex CC","HEO","20","20","34470","34170"
"In post","2023","Counter Fraud","East Sussex CC","SEO","[c]","[c]","[c]","[c]"
"In post","2023","Counter Fraud","Enfield","EO","[c]","[c]","[c]","[c]"
"In post","2023","Counter Fraud","Enfield","HEO","[c]","[c]","[c]","[c]"
"In post","2023","Counter Fraud","Essex Haven Gateway","AO","[c]","[c]","[c]","[c]"
"In post","2023","Counter Fraud","Essex Haven Gateway","EO","20","20","31650","31280"
"In post","2023","Counter Fraud","Essex Haven Gateway","HEO","5","5","[c]","[c]"
"In post","2023","Counter Fraud","Essex Haven Gateway","SEO","[c]","[c]","[c]","[c]"
"In post","2023","Counter Fraud","Essex Thames Gateway","AO","15","15","25610","25610"
"In post","2023","Counter Fraud","Essex Thames Gateway","EO","65","60","31450","31280"
"In post","2023","Counter Fraud","Essex Thames Gateway","G7","[c]","[c]","[c]","[c]"
"In post","2023","Counter Fraud","Essex Thames Gateway","HEO","20","20","37700","37520"
"In post","2023","Counter Fraud","Essex Thames Gateway","SEO","[c]","[c]","[c]","[c]"
"In post","2023","Counter Fraud","Falkirk","AO","[c]","[c]","[c]","[c]"
"In post","2023","Counter Fraud","Falkirk","EO","25","20","27900","28120"
"In post","2023","Counter Fraud","Falkirk","HEO","[c]","[c]","[c]","[c]"
"In post","2023","Counter Fraud","Flintshire and Wrexham","EO","15","10","28060","28120"
"In post","2023","Counter Fraud","Flintshire and Wrexham","HEO","[c]","[c]","[c]","[c]"
"In post","2023","Counter Fraud","Flintshire and Wrexham","SEO","[c]","[c]","[c]","[c]"
"In post","2023","Counter Fraud","Glasgow City","AO","95","80","22030","21690"
"In post","2023","Counter Fraud","Glasgow City","EO","185","165","28290","28120"
"In post","2023","Counter Fraud","Glasgow City","G6","5","5","[c]","[c]"
"In post","2023","Counter Fraud","Glasgow City","G7","35","30","56500","57970"
"In post","2023","Counter Fraud","Glasgow City","HEO","125","120","34580","34700"
"In post","2023","Counter Fraud","Glasgow City","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Counter Fraud","Glasgow City","SEO","50","50","41410","42140"
"In post","2023","Counter Fraud","Gloucestershire CC","AO","10","5","[c]","[c]"
"In post","2023","Counter Fraud","Gloucestershire CC","EO","25","25","28120","28120"
"In post","2023","Counter Fraud","Gloucestershire CC","HEO","5","5","[c]","[c]"
"In post","2023","Counter Fraud","Gloucestershire CC","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Counter Fraud","Gloucestershire CC","SEO","[c]","[c]","[c]","[c]"
"In post","2023","Counter Fraud","Greater Manchester North East","AA","[c]","[c]","[c]","[c]"
"In post","2023","Counter Fraud","Greater Manchester North East","AO","[c]","[c]","[c]","[c]"
"In post","2023","Counter Fraud","Greater Manchester North East","EO","30","25","28230","28120"
"In post","2023","Counter Fraud","Greater Manchester North East","HEO","5","5","[c]","[c]"
"In post","2023","Counter Fraud","Greater Manchester North East","SEO","[c]","[c]","[c]","[c]"
"In post","2023","Counter Fraud","Greater Manchester North West","AO","[c]","[c]","[c]","[c]"
"In post","2023","Counter Fraud","Greater Manchester North West","EO","35","30","27970","28120"
"In post","2023","Counter Fraud","Greater Manchester North West","HEO","10","10","33940","34170"
"In post","2023","Counter Fraud","Greater Manchester South East","EO","15","15","28120","28120"
"In post","2023","Counter Fraud","Greater Manchester South East","HEO","[c]","[c]","[c]","[c]"
"In post","2023","Counter Fraud","Greater Manchester South West","AA","[c]","[c]","[c]","[c]"
"In post","2023","Counter Fraud","Greater Manchester South West","AO","80","70","22540","22520"
"In post","2023","Counter Fraud","Greater Manchester South West","EO","425","405","28230","28130"
"In post","2023","Counter Fraud","Greater Manchester South West","G6","35","35","71200","71300"
"In post","2023","Counter Fraud","Greater Manchester South West","G7","115","110","57480","57970"
"In post","2023","Counter Fraud","Greater Manchester South West","HEO","360","345","35010","35000"
"In post","2023","Counter Fraud","Greater Manchester South West","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Counter Fraud","Greater Manchester South West","SEO","155","145","42510","42510"
"In post","2023","Counter Fraud","Gwent Valleys","AO","[c]","[c]","[c]","[c]"
"In post","2023","Counter Fraud","Gwent Valleys","EO","25","20","29110","28120"
"In post","2023","Counter Fraud","Gwent Valleys","HEO","[c]","[c]","[c]","[c]"
"In post","2023","Counter Fraud","Gwynedd","AO","[c]","[c]","[c]","[c]"
"In post","2023","Counter Fraud","Gwynedd","EO","10","10","28450","28120"
"In post","2023","Counter Fraud","Gwynedd","HEO","[c]","[c]","[c]","[c]"
"In post","2023","Counter Fraud","Hackney and Newham","AO","105","95","26310","26920"
"In post","2023","Counter Fraud","Hackney and Newham","EO","530","505","32830","32540"
"In post","2023","Counter Fraud","Hackney and Newham","G6","25","25","78150","78600"
"In post","2023","Counter Fraud","Hackney and Newham","G7","115","105","64520","65230"
"In post","2023","Counter Fraud","Hackney and Newham","HEO","480","465","39840","39790"
"In post","2023","Counter Fraud","Hackney and Newham","SCS level","5","5","[c]","[c]"
"In post","2023","Counter Fraud","Hackney and Newham","SEO","225","220","46270","45960"
"In post","2023","Counter Fraud","Haringey and Islington","EO","[c]","[c]","[c]","[c]"
"In post","2023","Counter Fraud","Haringey and Islington","HEO","[c]","[c]","[c]","[c]"
"In post","2023","Counter Fraud","Harrow and Hillingdon","AO","5","5","[c]","[c]"
"In post","2023","Counter Fraud","Harrow and Hillingdon","EO","25","25","32370","32520"
"In post","2023","Counter Fraud","Harrow and Hillingdon","HEO","20","20","39170","39150"
"In post","2023","Counter Fraud","Harrow and Hillingdon","SEO","[c]","[c]","[c]","[c]"
"In post","2023","Counter Fraud","Hartlepool and Stockton-on-Tees","EO","[c]","[c]","[c]","[c]"
"In post","2023","Counter Fraud","Hartlepool and Stockton-on-Tees","HEO","[c]","[c]","[c]","[c]"
"In post","2023","Counter Fraud","Heart of Essex","AO","[c]","[c]","[c]","[c]"
"In post","2023","Counter Fraud","Heart of Essex","EO","[c]","[c]","[c]","[c]"
"In post","2023","Counter Fraud","Heart of Essex","G7","[c]","[c]","[c]","[c]"
"In post","2023","Counter Fraud","Heart of Essex","HEO","[c]","[c]","[c]","[c]"
"In post","2023","Counter Fraud","Herefordshire, County of","EO","5","5","[c]","[c]"
"In post","2023","Counter Fraud","Herefordshire, County of","G7","[c]","[c]","[c]","[c]"
"In post","2023","Counter Fraud","Herefordshire, County of","HEO","[c]","[c]","[c]","[c]"
"In post","2023","Counter Fraud","Herefordshire, County of","SEO","[c]","[c]","[c]","[c]"
"In post","2023","Counter Fraud","Hertfordshire CC","AA","10","5","[c]","[c]"
"In post","2023","Counter Fraud","Hertfordshire CC","AO","5","5","[c]","[c]"
"In post","2023","Counter Fraud","Hertfordshire CC","EO","45","40","31560","31280"
"In post","2023","Counter Fraud","Hertfordshire CC","HEO","10","10","37710","37520"
"In post","2023","Counter Fraud","Hounslow and Richmond upon Thames","EO","20","15","32780","32520"
"In post","2023","Counter Fraud","Hounslow and Richmond upon Thames","HEO","[c]","[c]","[c]","[c]"
"In post","2023","Counter Fraud","Hounslow and Richmond upon Thames","SEO","[c]","[c]","[c]","[c]"
"In post","2023","Counter Fraud","Inverclyde, East Renfrewshire, and Renfrewshire","AO","[c]","[c]","[c]","[c]"
"In post","2023","Counter Fraud","Inverclyde, East Renfrewshire, and Renfrewshire","EO","10","10","28120","28120"
"In post","2023","Counter Fraud","Inverclyde, East Renfrewshire, and Renfrewshire","HEO","[c]","[c]","[c]","[c]"
"In post","2023","Counter Fraud","Inverness and Nairn, Moray, and Badenoch and Strathspey","EO","5","5","[c]","[c]"
"In post","2023","Counter Fraud","Inverness and Nairn, Moray, and Badenoch and Strathspey","HEO","[c]","[c]","[c]","[c]"
"In post","2023","Counter Fraud","Isle of Anglesey","EO","[c]","[c]","[c]","[c]"
"In post","2023","Counter Fraud","Isle of Wight","AO","15","15","21690","21690"
"In post","2023","Counter Fraud","Isle of Wight","EO","35","30","28120","28120"
"In post","2023","Counter Fraud","Isle of Wight","HEO","5","5","[c]","[c]"
"In post","2023","Counter Fraud","Isle of Wight","SEO","[c]","[c]","[c]","[c]"
"In post","2023","Counter Fraud","Kensington & Chelsea and Hammersmith & Fulham","EO","[c]","[c]","[c]","[c]"
"In post","2023","Counter Fraud","Kensington & Chelsea and Hammersmith & Fulham","HEO","[c]","[c]","[c]","[c]"
"In post","2023","Counter Fraud","Kent Thames Gateway","AO","[c]","[c]","[c]","[c]"
"In post","2023","Counter Fraud","Kent Thames Gateway","EO","5","5","[c]","[c]"
"In post","2023","Counter Fraud","Kent Thames Gateway","HEO","[c]","[c]","[c]","[c]"
"In post","2023","Counter Fraud","Kingston upon Hull, City of","AO","[c]","[c]","[c]","[c]"
"In post","2023","Counter Fraud","Kingston upon Hull, City of","EO","45","40","28120","28120"
"In post","2023","Counter Fraud","Kingston upon Hull, City of","HEO","10","10","[c]","[c]"
"In post","2023","Counter Fraud","Kingston upon Hull, City of","SEO","[c]","[c]","[c]","[c]"
"In post","2023","Counter Fraud","Lambeth","AO","10","5","[c]","[c]"
"In post","2023","Counter Fraud","Lambeth","EO","50","45","32510","32520"
"In post","2023","Counter Fraud","Lambeth","HEO","5","5","[c]","[c]"
"In post","2023","Counter Fraud","Lancaster and Wyre","AO","[c]","[c]","[c]","[c]"
"In post","2023","Counter Fraud","Lancaster and Wyre","EO","10","10","[c]","[c]"
"In post","2023","Counter Fraud","Leeds","AO","115","100","22350","22520"
"In post","2023","Counter Fraud","Leeds","EO","345","325","28240","28130"
"In post","2023","Counter Fraud","Leeds","G6","30","30","70150","71300"
"In post","2023","Counter Fraud","Leeds","G7","75","70","57170","57970"
"In post","2023","Counter Fraud","Leeds","HEO","260","250","35090","35000"
"In post","2023","Counter Fraud","Leeds","SEO","125","120","42460","42510"
"In post","2023","Counter Fraud","Leicester","AO","10","5","[c]","[c]"
"In post","2023","Counter Fraud","Leicester","EO","30","30","28270","28120"
"In post","2023","Counter Fraud","Leicester","HEO","5","5","[c]","[c]"
"In post","2023","Counter Fraud","Leicestershire CC and Rutland","G7","[c]","[c]","[c]","[c]"
"In post","2023","Counter Fraud","Leicestershire CC and Rutland","HEO","[c]","[c]","[c]","[c]"
"In post","2023","Counter Fraud","Lewisham and Southwark","EO","[c]","[c]","[c]","[c]"
"In post","2023","Counter Fraud","Lincolnshire CC","AO","[c]","[c]","[c]","[c]"
"In post","2023","Counter Fraud","Lincolnshire CC","EO","30","30","28030","28120"
"In post","2023","Counter Fraud","Lincolnshire CC","HEO","5","5","[c]","[c]"
"In post","2023","Counter Fraud","Lincolnshire CC","SEO","[c]","[c]","[c]","[c]"
"In post","2023","Counter Fraud","Lisburn and Castlereagh","HEO","[c]","[c]","[c]","[c]"
"In post","2023","Counter Fraud","Liverpool","AO","70","65","22290","22520"
"In post","2023","Counter Fraud","Liverpool","EO","265","245","28300","28130"
"In post","2023","Counter Fraud","Liverpool","G6","20","15","71220","71300"
"In post","2023","Counter Fraud","Liverpool","G7","65","60","57630","57970"
"In post","2023","Counter Fraud","Liverpool","HEO","215","205","34780","34700"
"In post","2023","Counter Fraud","Liverpool","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Counter Fraud","Liverpool","SEO","90","85","42130","42140"
"In post","2023","Counter Fraud","Lochaber, Skye and Lochalsh, Arran and Cumbrae, and Argyll and Bute","EO","[c]","[c]","[c]","[c]"
"In post","2023","Counter Fraud","Luton","EO","5","5","[c]","[c]"
"In post","2023","Counter Fraud","Manchester","AO","5","5","[c]","[c]"
"In post","2023","Counter Fraud","Manchester","EO","35","30","28070","28120"
"In post","2023","Counter Fraud","Manchester","G6","[c]","[c]","[c]","[c]"
"In post","2023","Counter Fraud","Manchester","G7","5","5","[c]","[c]"
"In post","2023","Counter Fraud","Manchester","HEO","40","35","35540","34870"
"In post","2023","Counter Fraud","Manchester","SEO","25","25","42960","42170"
"In post","2023","Counter Fraud","Medway","AO","[c]","[c]","[c]","[c]"
"In post","2023","Counter Fraud","Medway","EO","15","15","31770","31280"
"In post","2023","Counter Fraud","Medway","HEO","[c]","[c]","[c]","[c]"
"In post","2023","Counter Fraud","Medway","SEO","[c]","[c]","[c]","[c]"
"In post","2023","Counter Fraud","Merton, Kingston upon Thames and Sutton","AO","[c]","[c]","[c]","[c]"
"In post","2023","Counter Fraud","Merton, Kingston upon Thames and Sutton","EO","35","35","32530","32520"
"In post","2023","Counter Fraud","Merton, Kingston upon Thames and Sutton","G7","[c]","[c]","[c]","[c]"
"In post","2023","Counter Fraud","Merton, Kingston upon Thames and Sutton","HEO","[c]","[c]","[c]","[c]"
"In post","2023","Counter Fraud","Mid Kent","AO","[c]","[c]","[c]","[c]"
"In post","2023","Counter Fraud","Mid Kent","EO","15","15","31700","31280"
"In post","2023","Counter Fraud","Mid Kent","HEO","[c]","[c]","[c]","[c]"
