"Status","Year","Age","Ethnicity","Profession_of_post","Region_london","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2023","40-49","Other ethnicity","Other","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Other ethnicity","Planning","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Other ethnicity","Planning Inspectors","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Other ethnicity","Planning Inspectors","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Other ethnicity","Policy","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Other ethnicity","Policy","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Other ethnicity","Project Delivery","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Other ethnicity","Project Delivery","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Other ethnicity","Property","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Other ethnicity","Property","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Other ethnicity","Property","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Other ethnicity","Psychology","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Other ethnicity","Psychology","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Other ethnicity","Science and Engineering","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Other ethnicity","Science and Engineering","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Other ethnicity","Security","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Other ethnicity","Security","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Other ethnicity","Social Research","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Other ethnicity","Social Research","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Other ethnicity","Statistics","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Other ethnicity","Statistics","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Other ethnicity","Tax","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Other ethnicity","Tax","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Other ethnicity","Unknown","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Other ethnicity","Unknown","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Other ethnicity","Unknown","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Other ethnicity","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Other ethnicity","Veterinarian","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Other ethnicity","Veterinarian","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Undeclared","Commercial","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Undeclared","Commercial","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Undeclared","Counter Fraud","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Undeclared","Digital, Data and Technology","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Undeclared","Digital, Data and Technology","Outside London","15","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Undeclared","Economics","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Undeclared","Finance","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Undeclared","Human Resources","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Undeclared","Human Resources","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Undeclared","Inspector of Education and Training","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Undeclared","Internal Audit","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Undeclared","Knowledge and Information Management","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Undeclared","Legal","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Undeclared","Legal","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Undeclared","Medicine","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Undeclared","Operational Delivery","London","5","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Undeclared","Operational Delivery","Outside London","45","[c]","24860","23640"
"New entrant CS","2023","40-49","Undeclared","Operational Research","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Undeclared","Other","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Undeclared","Other","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Undeclared","Planning","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Undeclared","Policy","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Undeclared","Project Delivery","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Undeclared","Project Delivery","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Undeclared","Property","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Undeclared","Science and Engineering","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Undeclared","Security","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Undeclared","Unknown","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Undeclared","Unknown","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Unknown","Commercial","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Unknown","Commercial","Outside London","15","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Unknown","Communications","London","5","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Unknown","Communications","Outside London","10","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Unknown","Counter Fraud","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Unknown","Counter Fraud","Outside London","10","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Unknown","Digital, Data and Technology","London","40","[c]","51500","54850"
"New entrant CS","2023","40-49","Unknown","Digital, Data and Technology","Outside London","80","[c]","43990","37680"
"New entrant CS","2023","40-49","Unknown","Finance","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Unknown","Finance","Outside London","25","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Unknown","Geography","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Unknown","Human Resources","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Unknown","Human Resources","Outside London","55","[c]","32790","30140"
"New entrant CS","2023","40-49","Unknown","Human Resources","Overseas","5","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Unknown","Inspector of Education and Training","Outside London","10","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Unknown","Intelligence Analysis","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Unknown","Intelligence Analysis","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Unknown","International Trade","London","10","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Unknown","International Trade","Outside London","15","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Unknown","Knowledge and Information Management","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Unknown","Legal","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Unknown","Legal","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Unknown","Medicine","London","5","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Unknown","Medicine","Outside London","40","[c]","54750","40590"
"New entrant CS","2023","40-49","Unknown","Operational Delivery","London","295","[c]","30240","28400"
"New entrant CS","2023","40-49","Unknown","Operational Delivery","Outside London","1710","[c]","25860","23640"
"New entrant CS","2023","40-49","Unknown","Operational Delivery","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Unknown","Operational Research","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Unknown","Operational Research","Outside London","10","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Unknown","Other","London","5","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Unknown","Other","Outside London","60","[c]","28870","22920"
"New entrant CS","2023","40-49","Unknown","Other","Unknown","15","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Unknown","Planning","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Unknown","Planning Inspectors","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Unknown","Policy","London","20","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Unknown","Policy","Outside London","15","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Unknown","Project Delivery","London","15","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Unknown","Project Delivery","Outside London","45","[c]","43520","40260"
"New entrant CS","2023","40-49","Unknown","Property","London","5","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Unknown","Property","Outside London","35","[c]","37400","33830"
"New entrant CS","2023","40-49","Unknown","Psychology","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Unknown","Psychology","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Unknown","Science and Engineering","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Unknown","Science and Engineering","Outside London","35","[c]","37510","35000"
"New entrant CS","2023","40-49","Unknown","Security","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Unknown","Security","Outside London","70","[c]","33970","27500"
"New entrant CS","2023","40-49","Unknown","Social Research","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Unknown","Social Research","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Unknown","Statistics","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Unknown","Tax","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Unknown","Tax","Outside London","10","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Unknown","Unknown","London","15","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Unknown","Unknown","Outside London","415","[c]","34930","29100"
"New entrant CS","2023","40-49","Unknown","Unknown","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Unknown","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Unknown","Veterinarian","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","White","Commercial","London","10","[c]","[c]","[c]"
"New entrant CS","2023","40-49","White","Commercial","Outside London","75","[c]","43300","37300"
"New entrant CS","2023","40-49","White","Communications","London","25","[c]","[c]","[c]"
"New entrant CS","2023","40-49","White","Communications","Outside London","50","[c]","42890","41370"
"New entrant CS","2023","40-49","White","Corporate Finance","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","White","Corporate Finance","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","White","Counter Fraud","London","5","[c]","[c]","[c]"
"New entrant CS","2023","40-49","White","Counter Fraud","Outside London","60","[c]","27800","25610"
"New entrant CS","2023","40-49","White","Digital, Data and Technology","London","50","[c]","61280","59000"
"New entrant CS","2023","40-49","White","Digital, Data and Technology","Outside London","270","[c]","44950","41780"
"New entrant CS","2023","40-49","White","Economics","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","White","Economics","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","White","Finance","London","10","[c]","[c]","[c]"
"New entrant CS","2023","40-49","White","Finance","Outside London","75","[c]","38090","34400"
"New entrant CS","2023","40-49","White","Geography","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","White","Human Resources","London","10","[c]","[c]","[c]"
"New entrant CS","2023","40-49","White","Human Resources","Outside London","140","[c]","36240","33830"
"New entrant CS","2023","40-49","White","Human Resources","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","White","Human Resources","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","White","Inspector of Education and Training","London","5","[c]","[c]","[c]"
"New entrant CS","2023","40-49","White","Inspector of Education and Training","Outside London","100","[c]","63160","72470"
"New entrant CS","2023","40-49","White","Intelligence Analysis","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","White","Intelligence Analysis","Outside London","15","[c]","[c]","[c]"
"New entrant CS","2023","40-49","White","Intelligence Analysis","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","White","Internal Audit","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","White","Internal Audit","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2023","40-49","White","International Trade","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","White","International Trade","Outside London","40","[c]","40470","42200"
"New entrant CS","2023","40-49","White","Knowledge and Information Management","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","White","Knowledge and Information Management","Outside London","15","[c]","[c]","[c]"
"New entrant CS","2023","40-49","White","Legal","London","30","[c]","[c]","[c]"
"New entrant CS","2023","40-49","White","Legal","Outside London","65","[c]","45840","49050"
"New entrant CS","2023","40-49","White","Medicine","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","White","Medicine","Outside London","30","[c]","49890","40590"
"New entrant CS","2023","40-49","White","Operational Delivery","London","105","[c]","39250","32530"
"New entrant CS","2023","40-49","White","Operational Delivery","Outside London","2255","[c]","26750","23640"
"New entrant CS","2023","40-49","White","Operational Delivery","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","White","Operational Delivery","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2023","40-49","White","Operational Research","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","White","Operational Research","Outside London","10","[c]","[c]","[c]"
"New entrant CS","2023","40-49","White","Other","London","10","[c]","[c]","[c]"
"New entrant CS","2023","40-49","White","Other","Outside London","130","[c]","30770","22000"
"New entrant CS","2023","40-49","White","Other","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","White","Planning","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","White","Planning Inspectors","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","White","Planning Inspectors","Outside London","25","[c]","[c]","[c]"
"New entrant CS","2023","40-49","White","Policy","London","30","[c]","51030","53910"
