"Status","Year","Ethnicity","Function_of_post","Region_ITL1","Sex","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2023","Asian","Analysis","South East (England)","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Analysis","South East (England)","Male","5","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Analysis","South East (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Analysis","South West (England)","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Analysis","South West (England)","Male","5","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Analysis","South West (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Analysis","Unknown","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Analysis","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Analysis","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Analysis","Wales","Female","5","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Analysis","Wales","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Analysis","Wales","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Analysis","West Midlands (England)","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Analysis","West Midlands (England)","Male","5","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Analysis","West Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Analysis","Yorkshire and The Humber","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Analysis","Yorkshire and The Humber","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Analysis","Yorkshire and The Humber","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Commercial","East Midlands (England)","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Commercial","East Midlands (England)","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Commercial","East Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Commercial","East of England","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Commercial","East of England","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Commercial","East of England","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Commercial","London","Female","15","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Commercial","London","Male","10","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Commercial","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Commercial","North East (England)","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Commercial","North East (England)","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Commercial","North East (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Commercial","North West (England)","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Commercial","North West (England)","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Commercial","North West (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Commercial","Northern Ireland","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Commercial","Northern Ireland","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Commercial","Northern Ireland","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Commercial","Scotland","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Commercial","Scotland","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Commercial","Scotland","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Commercial","South East (England)","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Commercial","South East (England)","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Commercial","South East (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Commercial","South West (England)","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Commercial","South West (England)","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Commercial","South West (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Commercial","Unknown","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Commercial","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Commercial","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Commercial","Wales","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Commercial","Wales","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Commercial","Wales","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Commercial","West Midlands (England)","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Commercial","West Midlands (England)","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Commercial","West Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Commercial","Yorkshire and The Humber","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Commercial","Yorkshire and The Humber","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Commercial","Yorkshire and The Humber","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Communications","East Midlands (England)","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Communications","East Midlands (England)","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Communications","East Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Communications","East of England","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Communications","East of England","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Communications","East of England","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Communications","London","Female","15","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Communications","London","Male","10","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Communications","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Communications","North East (England)","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Communications","North East (England)","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Communications","North East (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Communications","North West (England)","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Communications","North West (England)","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Communications","North West (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Communications","Northern Ireland","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Communications","Northern Ireland","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Communications","Northern Ireland","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Communications","Scotland","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Communications","Scotland","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Communications","Scotland","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Communications","South East (England)","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Communications","South East (England)","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Communications","South East (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Communications","South West (England)","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Communications","South West (England)","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Communications","South West (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Communications","Unknown","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Communications","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Communications","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Communications","Wales","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Communications","Wales","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Communications","Wales","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Communications","West Midlands (England)","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Communications","West Midlands (England)","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Communications","West Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Communications","Yorkshire and The Humber","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Communications","Yorkshire and The Humber","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Communications","Yorkshire and The Humber","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Counter Fraud","East Midlands (England)","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Counter Fraud","East Midlands (England)","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Counter Fraud","East Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Counter Fraud","East of England","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Counter Fraud","East of England","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Counter Fraud","East of England","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Counter Fraud","London","Female","10","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Counter Fraud","London","Male","10","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Counter Fraud","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Counter Fraud","North East (England)","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Counter Fraud","North East (England)","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Counter Fraud","North East (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Counter Fraud","North West (England)","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Counter Fraud","North West (England)","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Counter Fraud","North West (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Counter Fraud","Northern Ireland","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Counter Fraud","Northern Ireland","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Counter Fraud","Northern Ireland","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Counter Fraud","Scotland","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Counter Fraud","Scotland","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Counter Fraud","Scotland","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Counter Fraud","South East (England)","Female","5","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Counter Fraud","South East (England)","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Counter Fraud","South East (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Counter Fraud","South West (England)","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Counter Fraud","South West (England)","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Counter Fraud","South West (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Counter Fraud","Unknown","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Counter Fraud","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Counter Fraud","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Counter Fraud","Wales","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Counter Fraud","Wales","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Counter Fraud","Wales","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Counter Fraud","West Midlands (England)","Female","5","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Counter Fraud","West Midlands (England)","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Counter Fraud","West Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Counter Fraud","Yorkshire and The Humber","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Counter Fraud","Yorkshire and The Humber","Male","5","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Counter Fraud","Yorkshire and The Humber","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Debt","East Midlands (England)","Female","15","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Debt","East Midlands (England)","Male","10","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Debt","East Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Debt","London","Female","35","[c]","26920","26920"
"New entrant CS","2023","Asian","Debt","London","Male","25","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Debt","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Debt","North East (England)","Female","10","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Debt","North East (England)","Male","10","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Debt","North East (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Debt","North West (England)","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Debt","North West (England)","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Debt","North West (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Debt","Scotland","Female","10","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Debt","Scotland","Male","10","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Debt","Scotland","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Debt","South West (England)","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Debt","South West (England)","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Debt","South West (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Debt","Unknown","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Debt","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Debt","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Debt","Wales","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Debt","Wales","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Debt","Wales","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Debt","West Midlands (England)","Female","65","[c]","21810","21690"
"New entrant CS","2023","Asian","Debt","West Midlands (England)","Male","40","[c]","21890","21690"
"New entrant CS","2023","Asian","Debt","West Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Debt","Yorkshire and The Humber","Female","55","[c]","22400","22520"
"New entrant CS","2023","Asian","Debt","Yorkshire and The Humber","Male","60","[c]","22420","22520"
"New entrant CS","2023","Asian","Debt","Yorkshire and The Humber","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Digital, Data & Technology","East Midlands (England)","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Digital, Data & Technology","East Midlands (England)","Male","5","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Digital, Data & Technology","East Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Digital, Data & Technology","East of England","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Digital, Data & Technology","East of England","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Digital, Data & Technology","East of England","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Digital, Data & Technology","London","Female","50","[c]","42580","40690"
"New entrant CS","2023","Asian","Digital, Data & Technology","London","Male","75","[c]","47540","43000"
"New entrant CS","2023","Asian","Digital, Data & Technology","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Digital, Data & Technology","North East (England)","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Digital, Data & Technology","North East (England)","Male","10","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Digital, Data & Technology","North East (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Digital, Data & Technology","North West (England)","Female","15","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Digital, Data & Technology","North West (England)","Male","30","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Digital, Data & Technology","North West (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Digital, Data & Technology","Northern Ireland","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Digital, Data & Technology","Northern Ireland","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Digital, Data & Technology","Northern Ireland","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Digital, Data & Technology","Overseas","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Digital, Data & Technology","Overseas","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Digital, Data & Technology","Overseas","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Digital, Data & Technology","Scotland","Female","5","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Digital, Data & Technology","Scotland","Male","5","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Digital, Data & Technology","Scotland","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Digital, Data & Technology","South East (England)","Female","5","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Digital, Data & Technology","South East (England)","Male","15","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Digital, Data & Technology","South East (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Digital, Data & Technology","South West (England)","Female","5","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Digital, Data & Technology","South West (England)","Male","10","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Digital, Data & Technology","South West (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Digital, Data & Technology","Unknown","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Digital, Data & Technology","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Digital, Data & Technology","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Digital, Data & Technology","Wales","Female","10","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Digital, Data & Technology","Wales","Male","15","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Digital, Data & Technology","Wales","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Digital, Data & Technology","West Midlands (England)","Female","20","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Digital, Data & Technology","West Midlands (England)","Male","30","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Digital, Data & Technology","West Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Digital, Data & Technology","Yorkshire and The Humber","Female","10","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Digital, Data & Technology","Yorkshire and The Humber","Male","20","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Digital, Data & Technology","Yorkshire and The Humber","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Finance","East Midlands (England)","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Finance","East Midlands (England)","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Finance","East Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Finance","East of England","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Finance","East of England","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Finance","East of England","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Finance","London","Female","20","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Finance","London","Male","25","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Finance","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Finance","North East (England)","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Finance","North East (England)","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Finance","North East (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Finance","North West (England)","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Finance","North West (England)","Male","5","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Finance","North West (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Finance","Northern Ireland","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Finance","Northern Ireland","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Finance","Northern Ireland","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Finance","Overseas","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Finance","Overseas","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Finance","Overseas","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Finance","Scotland","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Finance","Scotland","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Finance","Scotland","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Finance","South East (England)","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Finance","South East (England)","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Finance","South East (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Finance","South West (England)","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Finance","South West (England)","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Finance","South West (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Finance","Unknown","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Finance","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Finance","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Finance","Wales","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Finance","Wales","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Finance","Wales","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Finance","West Midlands (England)","Female","5","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Finance","West Midlands (England)","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Finance","West Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Finance","Yorkshire and The Humber","Female","5","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Finance","Yorkshire and The Humber","Male","10","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Finance","Yorkshire and The Humber","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Grants Management","East Midlands (England)","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Grants Management","East Midlands (England)","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Grants Management","East Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Grants Management","East of England","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Grants Management","East of England","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Grants Management","East of England","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Grants Management","London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Grants Management","London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Grants Management","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Grants Management","North East (England)","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Grants Management","North East (England)","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Grants Management","North East (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Grants Management","North West (England)","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Grants Management","North West (England)","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Grants Management","North West (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Grants Management","South East (England)","Female","5","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Grants Management","South East (England)","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Grants Management","South East (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Grants Management","South West (England)","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Grants Management","South West (England)","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Grants Management","South West (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Grants Management","Wales","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Grants Management","Wales","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Grants Management","Wales","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Grants Management","West Midlands (England)","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Grants Management","West Midlands (England)","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Grants Management","West Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Grants Management","Yorkshire and The Humber","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Grants Management","Yorkshire and The Humber","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Grants Management","Yorkshire and The Humber","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Human Resources","East Midlands (England)","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Human Resources","East Midlands (England)","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Human Resources","East Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Human Resources","East of England","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Human Resources","East of England","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Human Resources","East of England","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Human Resources","London","Female","20","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Human Resources","London","Male","10","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Human Resources","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Human Resources","North East (England)","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Human Resources","North East (England)","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Human Resources","North East (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Human Resources","North West (England)","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Human Resources","North West (England)","Male","[c]","[c]","[c]","[c]"
