"Status","Year","Ethnicity","Function_of_post","Region_ITL2","Region_ITL3","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2023","Asian","No function","East Anglia","Peterborough","20","[c]","[c]","[c]"
"New entrant CS","2023","Asian","No function","East Anglia","Suffolk CC","5","[c]","[c]","[c]"
"New entrant CS","2023","Asian","No function","East Wales","Cardiff and Vale of Glamorgan","25","[c]","[c]","[c]"
"New entrant CS","2023","Asian","No function","East Wales","Flintshire and Wrexham","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","No function","East Wales","Monmouthshire and Newport","20","[c]","[c]","[c]"
"New entrant CS","2023","Asian","No function","East Wales","Powys","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","No function","East Yorkshire and Northern Lincolnshire","East Riding of Yorkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","No function","East Yorkshire and Northern Lincolnshire","Kingston upon Hull, City of","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","No function","East Yorkshire and Northern Lincolnshire","North and North East Lincolnshire","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","No function","Eastern Scotland","Angus and Dundee City","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","No function","Eastern Scotland","City of Edinburgh","10","[c]","[c]","[c]"
"New entrant CS","2023","Asian","No function","Eastern Scotland","Clackmannanshire and Fife","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","No function","Eastern Scotland","East Lothian and Midlothian","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","No function","Eastern Scotland","Falkirk","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","No function","Eastern Scotland","Perth and Kinross, and Stirling","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","No function","Eastern Scotland","West Lothian","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","No function","Essex","Essex Haven Gateway","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","No function","Essex","Essex Thames Gateway","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","No function","Essex","Heart of Essex","10","[c]","[c]","[c]"
"New entrant CS","2023","Asian","No function","Essex","Southend-on-Sea","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","No function","Essex","Thurrock","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","No function","Essex","West Essex","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","No function","Gloucestershire, Wiltshire and Bath/Bristol area","Bath and North East Somerset, North Somerset and South Gloucestershire","25","[c]","[c]","[c]"
"New entrant CS","2023","Asian","No function","Gloucestershire, Wiltshire and Bath/Bristol area","Bristol, City of","25","[c]","[c]","[c]"
"New entrant CS","2023","Asian","No function","Gloucestershire, Wiltshire and Bath/Bristol area","Gloucestershire CC","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","No function","Gloucestershire, Wiltshire and Bath/Bristol area","Swindon","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","No function","Gloucestershire, Wiltshire and Bath/Bristol area","Wiltshire","15","[c]","[c]","[c]"
"New entrant CS","2023","Asian","No function","Greater Manchester","Greater Manchester North East","10","[c]","[c]","[c]"
"New entrant CS","2023","Asian","No function","Greater Manchester","Greater Manchester North West","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","No function","Greater Manchester","Greater Manchester South East","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","No function","Greater Manchester","Greater Manchester South West","90","[c]","24690","22520"
"New entrant CS","2023","Asian","No function","Greater Manchester","Manchester","35","[c]","26900","23980"
"New entrant CS","2023","Asian","No function","Hampshire and Isle of Wight","Central Hampshire","5","[c]","[c]","[c]"
"New entrant CS","2023","Asian","No function","Hampshire and Isle of Wight","Isle of Wight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","No function","Hampshire and Isle of Wight","North Hampshire","5","[c]","[c]","[c]"
"New entrant CS","2023","Asian","No function","Hampshire and Isle of Wight","Portsmouth","5","[c]","[c]","[c]"
"New entrant CS","2023","Asian","No function","Hampshire and Isle of Wight","South Hampshire","20","[c]","[c]","[c]"
"New entrant CS","2023","Asian","No function","Hampshire and Isle of Wight","Southampton","5","[c]","[c]","[c]"
"New entrant CS","2023","Asian","No function","Herefordshire, Worcestershire and Warwickshire","Herefordshire, County of","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","No function","Herefordshire, Worcestershire and Warwickshire","Warwickshire CC","5","[c]","[c]","[c]"
"New entrant CS","2023","Asian","No function","Herefordshire, Worcestershire and Warwickshire","Worcestershire CC","5","[c]","[c]","[c]"
"New entrant CS","2023","Asian","No function","Highlands and Islands","Caithness and Sutherland, and Ross and Cromarty","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","No function","Highlands and Islands","Inverness and Nairn, Moray, and Badenoch and Strathspey","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","No function","Highlands and Islands","Lochaber, Skye and Lochalsh, Arran and Cumbrae, and Argyll and Bute","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","No function","Highlands and Islands","Na h-Eileanan Siar","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","No function","Highlands and Islands","Orkney Islands","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","No function","Highlands and Islands","Shetland Islands","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","No function","Inner London - East","Hackney and Newham","20","[c]","[c]","[c]"
"New entrant CS","2023","Asian","No function","Inner London - East","Haringey and Islington","20","[c]","[c]","[c]"
"New entrant CS","2023","Asian","No function","Inner London - East","Lambeth","15","[c]","[c]","[c]"
"New entrant CS","2023","Asian","No function","Inner London - East","Lewisham and Southwark","10","[c]","[c]","[c]"
"New entrant CS","2023","Asian","No function","Inner London - East","Tower Hamlets","30","[c]","34760","29330"
"New entrant CS","2023","Asian","No function","Inner London - West","Camden and City of London","15","[c]","[c]","[c]"
"New entrant CS","2023","Asian","No function","Inner London - West","Kensington & Chelsea and Hammersmith & Fulham","10","[c]","[c]","[c]"
"New entrant CS","2023","Asian","No function","Inner London - West","Wandsworth","5","[c]","[c]","[c]"
"New entrant CS","2023","Asian","No function","Inner London - West","Westminster","200","[c]","34660","30600"
"New entrant CS","2023","Asian","No function","Kent","East Kent","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","No function","Kent","Kent Thames Gateway","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","No function","Kent","Medway","5","[c]","[c]","[c]"
"New entrant CS","2023","Asian","No function","Kent","Mid Kent","5","[c]","[c]","[c]"
"New entrant CS","2023","Asian","No function","Kent","West Kent","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","No function","Lancashire","Blackburn with Darwen","10","[c]","[c]","[c]"
"New entrant CS","2023","Asian","No function","Lancashire","Blackpool","10","[c]","[c]","[c]"
"New entrant CS","2023","Asian","No function","Lancashire","Chorley and West Lancashire","10","[c]","[c]","[c]"
"New entrant CS","2023","Asian","No function","Lancashire","East Lancashire","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","No function","Lancashire","Lancaster and Wyre","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","No function","Lancashire","Mid Lancashire","70","[c]","22420","21690"
"New entrant CS","2023","Asian","No function","Leicestershire, Rutland and Northamptonshire","Leicester","50","[c]","23270","21780"
"New entrant CS","2023","Asian","No function","Leicestershire, Rutland and Northamptonshire","Leicestershire CC and Rutland","20","[c]","[c]","[c]"
"New entrant CS","2023","Asian","No function","Leicestershire, Rutland and Northamptonshire","North Northamptonshire","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","No function","Leicestershire, Rutland and Northamptonshire","West Northamptonshire","10","[c]","[c]","[c]"
"New entrant CS","2023","Asian","No function","Lincolnshire","Lincolnshire CC","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","No function","Merseyside","East Merseyside","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","No function","Merseyside","Liverpool","10","[c]","[c]","[c]"
"New entrant CS","2023","Asian","No function","Merseyside","Sefton","5","[c]","[c]","[c]"
"New entrant CS","2023","Asian","No function","Merseyside","Wirral","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","No function","North Eastern Scotland","Aberdeen City and Aberdeenshire","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","No function","North Yorkshire","North Yorkshire CC","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","No function","North Yorkshire","York","10","[c]","[c]","[c]"
"New entrant CS","2023","Asian","No function","Northern Ireland","Antrim and Newtownabbey","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","No function","Northern Ireland","Ards and North Down","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","No function","Northern Ireland","Armagh City, Banbridge and Craigavon","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","No function","Northern Ireland","Belfast","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","No function","Northern Ireland","Causeway Coast and Glens","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","No function","Northern Ireland","Derry City and Strabane","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","No function","Northern Ireland","Fermanagh and Omagh","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","No function","Northern Ireland","Lisburn and Castlereagh","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","No function","Northern Ireland","Mid Ulster","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","No function","Northern Ireland","Mid and East Antrim","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","No function","Northumberland, and Tyne and Wear","Northumberland","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","No function","Northumberland, and Tyne and Wear","Sunderland","5","[c]","[c]","[c]"
"New entrant CS","2023","Asian","No function","Northumberland, and Tyne and Wear","Tyneside","35","[c]","22660","22520"
"New entrant CS","2023","Asian","No function","Outer London - East and North East","Barking & Dagenham and Havering","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","No function","Outer London - East and North East","Bexley and Greenwich","10","[c]","[c]","[c]"
"New entrant CS","2023","Asian","No function","Outer London - East and North East","Enfield","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","No function","Outer London - East and North East","Redbridge and Waltham Forest","10","[c]","[c]","[c]"
"New entrant CS","2023","Asian","No function","Outer London - South","Bromley","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","No function","Outer London - South","Croydon","60","[c]","30430","26920"
"New entrant CS","2023","Asian","No function","Outer London - South","Merton, Kingston upon Thames and Sutton","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","No function","Outer London - West and North West","Barnet","10","[c]","[c]","[c]"
"New entrant CS","2023","Asian","No function","Outer London - West and North West","Brent","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","No function","Outer London - West and North West","Ealing","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","No function","Outer London - West and North West","Harrow and Hillingdon","40","[c]","29110","29750"
"New entrant CS","2023","Asian","No function","Outer London - West and North West","Hounslow and Richmond upon Thames","35","[c]","30720","29840"
"New entrant CS","2023","Asian","No function","Overseas","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","No function","Shropshire and Staffordshire","Shropshire","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","No function","Shropshire and Staffordshire","Staffordshire CC","10","[c]","[c]","[c]"
"New entrant CS","2023","Asian","No function","Shropshire and Staffordshire","Stoke-on-Trent","5","[c]","[c]","[c]"
"New entrant CS","2023","Asian","No function","Shropshire and Staffordshire","Telford and Wrekin","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","No function","South Yorkshire","Barnsley, Doncaster and Rotherham","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","No function","South Yorkshire","Sheffield","30","[c]","25070","25750"
"New entrant CS","2023","Asian","No function","Southern Scotland","Dumfries and Galloway","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","No function","Southern Scotland","East Ayrshire and North Ayrshire mainland","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","No function","Southern Scotland","Scottish Borders","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","No function","Southern Scotland","South Ayrshire","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","No function","Southern Scotland","South Lanarkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","No function","Surrey, East and West Sussex","Brighton and Hove","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","No function","Surrey, East and West Sussex","East Surrey","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","No function","Surrey, East and West Sussex","East Sussex CC","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","No function","Surrey, East and West Sussex","West Surrey","30","[c]","[c]","[c]"
"New entrant CS","2023","Asian","No function","Surrey, East and West Sussex","West Sussex (North East)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","No function","Surrey, East and West Sussex","West Sussex (South West)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","No function","Tees Valley and Durham","Darlington","5","[c]","[c]","[c]"
"New entrant CS","2023","Asian","No function","Tees Valley and Durham","Durham","5","[c]","[c]","[c]"
"New entrant CS","2023","Asian","No function","Tees Valley and Durham","Hartlepool and Stockton-on-Tees","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","No function","Tees Valley and Durham","South Teesside","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","No function","Unknown","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2023","Asian","No function","West Central Scotland","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","No function","West Central Scotland","Glasgow City","15","[c]","[c]","[c]"
"New entrant CS","2023","Asian","No function","West Central Scotland","Inverclyde, East Renfrewshire, and Renfrewshire","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","No function","West Central Scotland","North Lanarkshire","5","[c]","[c]","[c]"
"New entrant CS","2023","Asian","No function","West Midlands","Birmingham","305","[c]","24950","22500"
"New entrant CS","2023","Asian","No function","West Midlands","Coventry","20","[c]","[c]","[c]"
"New entrant CS","2023","Asian","No function","West Midlands","Dudley","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","No function","West Midlands","Sandwell","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","No function","West Midlands","Solihull","15","[c]","[c]","[c]"
"New entrant CS","2023","Asian","No function","West Midlands","Walsall","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","No function","West Midlands","Wolverhampton","10","[c]","[c]","[c]"
"New entrant CS","2023","Asian","No function","West Wales and The Valleys","Bridgend and Neath Port Talbot","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","No function","West Wales and The Valleys","Central Valleys","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","No function","West Wales and The Valleys","Conwy and Denbighshire","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","No function","West Wales and The Valleys","Gwent Valleys","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","No function","West Wales and The Valleys","Gwynedd","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","No function","West Wales and The Valleys","Isle of Anglesey","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","No function","West Wales and The Valleys","South West Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","No function","West Wales and The Valleys","Swansea","25","[c]","[c]","[c]"
"New entrant CS","2023","Asian","No function","West Yorkshire","Bradford","40","[c]","24170","23640"
"New entrant CS","2023","Asian","No function","West Yorkshire","Calderdale and Kirklees","10","[c]","[c]","[c]"
"New entrant CS","2023","Asian","No function","West Yorkshire","Leeds","95","[c]","26540","23850"
"New entrant CS","2023","Asian","No function","West Yorkshire","Wakefield","5","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Project Delivery","Bedfordshire and Hertfordshire","Bedford","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Project Delivery","Bedfordshire and Hertfordshire","Central Bedfordshire","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Project Delivery","Bedfordshire and Hertfordshire","Hertfordshire CC","10","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Project Delivery","Berkshire, Buckinghamshire and Oxfordshire","Berkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Project Delivery","Berkshire, Buckinghamshire and Oxfordshire","Buckinghamshire","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Project Delivery","Berkshire, Buckinghamshire and Oxfordshire","Oxfordshire CC","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Project Delivery","Cheshire","Cheshire East","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Project Delivery","Cheshire","Warrington","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Project Delivery","Cornwall and Isles of Scilly","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Project Delivery","Cumbria","East Cumbria","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Project Delivery","Cumbria","West Cumbria","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Project Delivery","Derbyshire and Nottinghamshire","Derby","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Project Delivery","Derbyshire and Nottinghamshire","Nottingham","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Project Delivery","Derbyshire and Nottinghamshire","South Nottinghamshire","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Project Delivery","Derbyshire and Nottinghamshire","South and West Derbyshire","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Project Delivery","Devon","Devon CC","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Project Delivery","Devon","Plymouth","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Project Delivery","Devon","Torbay","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Project Delivery","Dorset and Somerset","Dorset","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Project Delivery","Dorset and Somerset","Somerset CC","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Project Delivery","East Anglia","Cambridgeshire CC","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Project Delivery","East Anglia","North and West Norfolk","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Project Delivery","East Anglia","Peterborough","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Project Delivery","East Anglia","Suffolk CC","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Project Delivery","East Wales","Cardiff and Vale of Glamorgan","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Project Delivery","East Wales","Flintshire and Wrexham","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Project Delivery","East Wales","Monmouthshire and Newport","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Project Delivery","East Yorkshire and Northern Lincolnshire","Kingston upon Hull, City of","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Project Delivery","Eastern Scotland","City of Edinburgh","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Project Delivery","Eastern Scotland","Clackmannanshire and Fife","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Project Delivery","Essex","Southend-on-Sea","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Project Delivery","Gloucestershire, Wiltshire and Bath/Bristol area","Bath and North East Somerset, North Somerset and South Gloucestershire","20","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Project Delivery","Gloucestershire, Wiltshire and Bath/Bristol area","Bristol, City of","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Project Delivery","Gloucestershire, Wiltshire and Bath/Bristol area","Gloucestershire CC","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Project Delivery","Gloucestershire, Wiltshire and Bath/Bristol area","Swindon","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Project Delivery","Gloucestershire, Wiltshire and Bath/Bristol area","Wiltshire","5","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Project Delivery","Greater Manchester","Greater Manchester North East","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Project Delivery","Greater Manchester","Greater Manchester North West","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Project Delivery","Greater Manchester","Greater Manchester South East","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Project Delivery","Greater Manchester","Greater Manchester South West","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Project Delivery","Greater Manchester","Manchester","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Project Delivery","Hampshire and Isle of Wight","Central Hampshire","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Project Delivery","Hampshire and Isle of Wight","North Hampshire","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Project Delivery","Hampshire and Isle of Wight","Portsmouth","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Project Delivery","Hampshire and Isle of Wight","South Hampshire","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Project Delivery","Hampshire and Isle of Wight","Southampton","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Project Delivery","Herefordshire, Worcestershire and Warwickshire","Warwickshire CC","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Project Delivery","Herefordshire, Worcestershire and Warwickshire","Worcestershire CC","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Project Delivery","Highlands and Islands","Caithness and Sutherland, and Ross and Cromarty","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Project Delivery","Highlands and Islands","Inverness and Nairn, Moray, and Badenoch and Strathspey","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Project Delivery","Inner London - East","Hackney and Newham","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Project Delivery","Inner London - East","Lambeth","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Project Delivery","Inner London - East","Lewisham and Southwark","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Project Delivery","Inner London - East","Tower Hamlets","50","[c]","37630","33720"
"New entrant CS","2023","Asian","Project Delivery","Inner London - West","Camden and City of London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Project Delivery","Inner London - West","Wandsworth","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Project Delivery","Inner London - West","Westminster","15","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Project Delivery","Kent","Kent Thames Gateway","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Project Delivery","Lancashire","Blackpool","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Project Delivery","Lancashire","Chorley and West Lancashire","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Project Delivery","Lancashire","Mid Lancashire","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Project Delivery","Leicestershire, Rutland and Northamptonshire","Leicestershire CC and Rutland","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Project Delivery","Lincolnshire","Lincolnshire CC","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Project Delivery","Merseyside","Liverpool","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Project Delivery","Merseyside","Sefton","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Project Delivery","Merseyside","Wirral","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Project Delivery","North Yorkshire","North Yorkshire CC","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Project Delivery","North Yorkshire","York","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Project Delivery","Northern Ireland","Belfast","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Project Delivery","Northern Ireland","Lisburn and Castlereagh","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Project Delivery","Northumberland, and Tyne and Wear","Northumberland","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Project Delivery","Northumberland, and Tyne and Wear","Tyneside","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Project Delivery","Outer London - South","Bromley","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Project Delivery","Outer London - South","Croydon","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Project Delivery","Outer London - South","Merton, Kingston upon Thames and Sutton","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Project Delivery","Shropshire and Staffordshire","Shropshire","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Project Delivery","Shropshire and Staffordshire","Staffordshire CC","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Project Delivery","Shropshire and Staffordshire","Stoke-on-Trent","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Project Delivery","Shropshire and Staffordshire","Telford and Wrekin","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Project Delivery","South Yorkshire","Sheffield","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Project Delivery","Southern Scotland","East Ayrshire and North Ayrshire mainland","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Project Delivery","Southern Scotland","South Lanarkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Project Delivery","Surrey, East and West Sussex","Brighton and Hove","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Project Delivery","Surrey, East and West Sussex","East Surrey","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Project Delivery","Surrey, East and West Sussex","East Sussex CC","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Project Delivery","Surrey, East and West Sussex","West Surrey","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Project Delivery","Surrey, East and West Sussex","West Sussex (North East)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Project Delivery","Surrey, East and West Sussex","West Sussex (South West)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Project Delivery","Tees Valley and Durham","Darlington","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Project Delivery","Tees Valley and Durham","Durham","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Project Delivery","West Central Scotland","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Project Delivery","West Central Scotland","Glasgow City","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Project Delivery","West Midlands","Birmingham","10","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Project Delivery","West Midlands","Coventry","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Project Delivery","West Wales and The Valleys","Central Valleys","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Project Delivery","West Wales and The Valleys","Gwynedd","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Project Delivery","West Wales and The Valleys","Isle of Anglesey","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Project Delivery","West Wales and The Valleys","South West Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Project Delivery","West Wales and The Valleys","Swansea","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Project Delivery","West Yorkshire","Leeds","5","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Project Delivery","West Yorkshire","Wakefield","[c]","[c]","[c]","[c]"
