"Status","Year","Ethnicity","Parent_department","Region_ITL2","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2023","Unknown","Department for Transport","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Department for Transport","West Midlands","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Department for Transport","West Wales and The Valleys","25","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Department for Transport","West Yorkshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Department for Work and Pensions","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Department for Work and Pensions","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Department for Work and Pensions","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Department for Work and Pensions","Devon","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Department for Work and Pensions","East Anglia","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Department for Work and Pensions","East Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Department for Work and Pensions","East Yorkshire and Northern Lincolnshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Department for Work and Pensions","Eastern Scotland","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Department for Work and Pensions","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Department for Work and Pensions","Greater Manchester","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Department for Work and Pensions","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Department for Work and Pensions","Herefordshire, Worcestershire and Warwickshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Department for Work and Pensions","Inner London - East","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Department for Work and Pensions","Inner London - West","40","[c]","47130","39780"
"Leaver Dept.","2023","Unknown","Department for Work and Pensions","Kent","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Department for Work and Pensions","Lancashire","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Department for Work and Pensions","Leicestershire, Rutland and Northamptonshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Department for Work and Pensions","Merseyside","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Department for Work and Pensions","North Yorkshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Department for Work and Pensions","Northumberland, and Tyne and Wear","20","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Department for Work and Pensions","Outer London - East and North East","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Department for Work and Pensions","Outer London - South","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Department for Work and Pensions","Outer London - West and North West","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Department for Work and Pensions","Shropshire and Staffordshire","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Department for Work and Pensions","South Yorkshire","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Department for Work and Pensions","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Department for Work and Pensions","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Department for Work and Pensions","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Department for Work and Pensions","West Central Scotland","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Department for Work and Pensions","West Midlands","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Department for Work and Pensions","West Wales and The Valleys","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Department for Work and Pensions","West Yorkshire","20","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Department of Health and Social Care","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Department of Health and Social Care","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Department of Health and Social Care","Devon","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Department of Health and Social Care","East Anglia","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Department of Health and Social Care","Eastern Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Department of Health and Social Care","Gloucestershire, Wiltshire and Bath/Bristol area","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Department of Health and Social Care","Greater Manchester","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Department of Health and Social Care","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Department of Health and Social Care","Herefordshire, Worcestershire and Warwickshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Department of Health and Social Care","Inner London - East","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Department of Health and Social Care","Inner London - West","165","[c]","44760","40650"
"Leaver Dept.","2023","Unknown","Department of Health and Social Care","Lancashire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Department of Health and Social Care","Leicestershire, Rutland and Northamptonshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Department of Health and Social Care","Lincolnshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Department of Health and Social Care","Merseyside","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Department of Health and Social Care","Northumberland, and Tyne and Wear","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Department of Health and Social Care","South Yorkshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Department of Health and Social Care","Unknown","30","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Department of Health and Social Care","West Midlands","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Department of Health and Social Care","West Yorkshire","45","[c]","39750","36820"
"Leaver Dept.","2023","Unknown","Food Standards Agency","Greater Manchester","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Food Standards Agency","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Food Standards Agency","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Foreign, Commonwealth and Development Office","Berkshire, Buckinghamshire and Oxfordshire","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Foreign, Commonwealth and Development Office","Inner London - West","130","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Foreign, Commonwealth and Development Office","Overseas","20","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Foreign, Commonwealth and Development Office","Southern Scotland","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","HM Revenue and Customs","Berkshire, Buckinghamshire and Oxfordshire","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","HM Revenue and Customs","Derbyshire and Nottinghamshire","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","HM Revenue and Customs","Devon","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","HM Revenue and Customs","East Anglia","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","HM Revenue and Customs","East Wales","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","HM Revenue and Customs","Eastern Scotland","20","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","HM Revenue and Customs","Essex","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","HM Revenue and Customs","Gloucestershire, Wiltshire and Bath/Bristol area","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","HM Revenue and Customs","Greater Manchester","35","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","HM Revenue and Customs","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","HM Revenue and Customs","Inner London - East","40","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","HM Revenue and Customs","Inner London - West","30","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","HM Revenue and Customs","Kent","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","HM Revenue and Customs","Lancashire","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","HM Revenue and Customs","Merseyside","30","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","HM Revenue and Customs","Northern Ireland","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","HM Revenue and Customs","Northumberland, and Tyne and Wear","60","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","HM Revenue and Customs","Outer London - South","20","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","HM Revenue and Customs","Shropshire and Staffordshire","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","HM Revenue and Customs","Southern Scotland","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","HM Revenue and Customs","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","HM Revenue and Customs","Tees Valley and Durham","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","HM Revenue and Customs","West Central Scotland","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","HM Revenue and Customs","West Midlands","30","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","HM Revenue and Customs","West Yorkshire","35","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Home Office","Devon","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Home Office","Dorset and Somerset","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Home Office","East Wales","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Home Office","Eastern Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Home Office","Essex","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Home Office","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Home Office","Greater Manchester","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Home Office","Inner London - East","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Home Office","Inner London - West","130","[c]","46620","43210"
"Leaver Dept.","2023","Unknown","Home Office","Kent","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Home Office","Leicestershire, Rutland and Northamptonshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Home Office","Merseyside","40","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Home Office","Northern Ireland","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Home Office","Northumberland, and Tyne and Wear","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Home Office","Outer London - South","30","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Home Office","Outer London - West and North West","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Home Office","Overseas","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Home Office","South Yorkshire","20","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Home Office","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Home Office","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Home Office","West Central Scotland","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Home Office","West Midlands","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Home Office","West Yorkshire","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Ministry of Defence","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Ministry of Defence","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Ministry of Defence","Cheshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Ministry of Defence","Devon","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Ministry of Defence","Dorset and Somerset","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Ministry of Defence","East Anglia","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Ministry of Defence","Essex","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Ministry of Defence","Gloucestershire, Wiltshire and Bath/Bristol area","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Ministry of Defence","Hampshire and Isle of Wight","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Ministry of Defence","Inner London - West","40","[c]","48630","45750"
"Leaver Dept.","2023","Unknown","Ministry of Defence","Leicestershire, Rutland and Northamptonshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Ministry of Defence","Lincolnshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Ministry of Defence","North Yorkshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Ministry of Defence","Northumberland, and Tyne and Wear","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Ministry of Defence","Outer London - West and North West","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Ministry of Defence","Overseas","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Ministry of Defence","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Ministry of Defence","Southern Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Ministry of Defence","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Ministry of Defence","West Central Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Ministry of Justice","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Ministry of Justice","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Ministry of Justice","Cheshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Ministry of Justice","Derbyshire and Nottinghamshire","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Ministry of Justice","Devon","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Ministry of Justice","Dorset and Somerset","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Ministry of Justice","East Anglia","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Ministry of Justice","East Wales","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Ministry of Justice","East Yorkshire and Northern Lincolnshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Ministry of Justice","Eastern Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Ministry of Justice","Essex","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Ministry of Justice","Gloucestershire, Wiltshire and Bath/Bristol area","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Ministry of Justice","Greater Manchester","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Ministry of Justice","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Ministry of Justice","Herefordshire, Worcestershire and Warwickshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Ministry of Justice","Inner London - East","30","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Ministry of Justice","Inner London - West","90","[c]","39920","36590"
"Leaver Dept.","2023","Unknown","Ministry of Justice","Kent","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Ministry of Justice","Lancashire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Ministry of Justice","Leicestershire, Rutland and Northamptonshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Ministry of Justice","Merseyside","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Ministry of Justice","Northumberland, and Tyne and Wear","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Ministry of Justice","Outer London - East and North East","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Ministry of Justice","Outer London - South","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Ministry of Justice","Outer London - West and North West","5","[c]","[c]","[c]"
