"Status","Year","Disability","Ethnicity","Function_of_post","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2023","Undeclared","Mixed","Internal Audit","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Mixed","Legal","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Mixed","No function","40","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Mixed","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Mixed","Property","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Mixed","Security","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Mixed","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Other ethnicity","Analysis","5","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Other ethnicity","Commercial","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Other ethnicity","Communications","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Other ethnicity","Counter Fraud","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Other ethnicity","Debt","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Other ethnicity","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Other ethnicity","Finance","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Other ethnicity","Grants Management","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Other ethnicity","Human Resources","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Other ethnicity","Internal Audit","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Other ethnicity","Legal","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Other ethnicity","No function","25","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Other ethnicity","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Other ethnicity","Property","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Other ethnicity","Security","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Other ethnicity","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Undeclared","Analysis","10","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Undeclared","Commercial","5","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Undeclared","Communications","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Undeclared","Counter Fraud","20","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Undeclared","Debt","5","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Undeclared","Digital, Data & Technology","30","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Undeclared","Finance","25","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Undeclared","Grants Management","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Undeclared","Human Resources","30","[c]","36750","36690"
"Leaver CS","2023","Undeclared","Undeclared","Internal Audit","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Undeclared","Legal","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Undeclared","No function","380","[c]","34400","28430"
"Leaver CS","2023","Undeclared","Undeclared","Project Delivery","20","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Undeclared","Property","10","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Undeclared","Security","15","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Undeclared","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Unknown","Analysis","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Unknown","Commercial","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Unknown","Counter Fraud","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Unknown","Debt","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Unknown","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Unknown","Finance","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Unknown","Human Resources","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Unknown","Legal","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Unknown","No function","90","[c]","37400","31380"
"Leaver CS","2023","Undeclared","Unknown","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Unknown","Property","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Unknown","Security","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","White","Analysis","20","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","White","Commercial","15","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","White","Communications","10","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","White","Counter Fraud","25","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","White","Debt","20","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","White","Digital, Data & Technology","40","[c]","42720","39860"
"Leaver CS","2023","Undeclared","White","Finance","25","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","White","Grants Management","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","White","Human Resources","50","[c]","29890","27570"
"Leaver CS","2023","Undeclared","White","Internal Audit","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","White","Legal","15","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","White","No function","1080","[c]","32290","27570"
"Leaver CS","2023","Undeclared","White","Project Delivery","30","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","White","Property","20","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","White","Security","50","[c]","32110","29480"
"Leaver CS","2023","Undeclared","White","Unknown","25","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Asian","Analysis","25","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Asian","Commercial","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Asian","Communications","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Asian","Counter Fraud","5","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Asian","Debt","5","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Asian","Digital, Data & Technology","30","[c]","52490","51360"
"Leaver CS","2023","Unknown","Asian","Finance","10","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Asian","Grants Management","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Asian","Human Resources","10","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Asian","Internal Audit","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Asian","Legal","10","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Asian","No function","155","[c]","33120","27650"
"Leaver CS","2023","Unknown","Asian","Project Delivery","15","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Asian","Property","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Asian","Security","5","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Asian","Unknown","55","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Black","Analysis","5","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Black","Commercial","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Black","Communications","5","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Black","Counter Fraud","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Black","Debt","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Black","Digital, Data & Technology","20","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Black","Finance","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Black","Grants Management","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Black","Human Resources","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Black","Internal Audit","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Black","Legal","10","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Black","No function","80","[c]","35530","29780"
"Leaver CS","2023","Unknown","Black","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Black","Property","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Black","Security","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Black","Unknown","40","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Mixed","Analysis","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Mixed","Commercial","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Mixed","Communications","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Mixed","Counter Fraud","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Mixed","Debt","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Mixed","Digital, Data & Technology","10","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Mixed","Finance","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Mixed","Grants Management","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Mixed","Human Resources","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Mixed","Internal Audit","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Mixed","Legal","5","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Mixed","No function","55","[c]","34750","29090"
"Leaver CS","2023","Unknown","Mixed","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Mixed","Property","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Mixed","Security","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Mixed","Unknown","35","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Other ethnicity","Analysis","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Other ethnicity","Commercial","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Other ethnicity","Communications","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Other ethnicity","Counter Fraud","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Other ethnicity","Debt","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Other ethnicity","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Other ethnicity","Finance","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Other ethnicity","Grants Management","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Other ethnicity","Human Resources","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Other ethnicity","Internal Audit","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Other ethnicity","Legal","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Other ethnicity","No function","15","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Other ethnicity","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Other ethnicity","Property","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Other ethnicity","Security","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Other ethnicity","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Undeclared","Analysis","15","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Undeclared","Commercial","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Undeclared","Communications","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Undeclared","Counter Fraud","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Undeclared","Digital, Data & Technology","15","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Undeclared","Finance","10","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Undeclared","Human Resources","5","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Undeclared","Internal Audit","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Undeclared","Legal","5","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Undeclared","No function","105","[c]","37740","35270"
"Leaver CS","2023","Unknown","Undeclared","Project Delivery","10","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Undeclared","Property","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Undeclared","Security","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Undeclared","Unknown","20","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Unknown","Analysis","160","[c]","31620","29660"
"Leaver CS","2023","Unknown","Unknown","Commercial","195","[c]","62550","64500"
"Leaver CS","2023","Unknown","Unknown","Communications","75","[c]","39780","39520"
"Leaver CS","2023","Unknown","Unknown","Counter Fraud","110","[c]","35830","28120"
"Leaver CS","2023","Unknown","Unknown","Debt","210","[c]","21870","21690"
"Leaver CS","2023","Unknown","Unknown","Digital, Data & Technology","400","[c]","43140","39460"
"Leaver CS","2023","Unknown","Unknown","Finance","120","[c]","38280","34550"
"Leaver CS","2023","Unknown","Unknown","Grants Management","10","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Unknown","Human Resources","175","[c]","35620","31370"
"Leaver CS","2023","Unknown","Unknown","Internal Audit","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Unknown","Legal","85","[c]","45530","40670"
"Leaver CS","2023","Unknown","Unknown","No function","5685","[c]","30620","25880"
"Leaver CS","2023","Unknown","Unknown","Project Delivery","140","[c]","38080","34250"
"Leaver CS","2023","Unknown","Unknown","Property","145","[c]","31910","26690"
"Leaver CS","2023","Unknown","Unknown","Security","160","[c]","29900","27500"
"Leaver CS","2023","Unknown","Unknown","Unknown","1115","[c]","33870","30440"
"Leaver CS","2023","Unknown","White","Analysis","180","[c]","37980","38200"
"Leaver CS","2023","Unknown","White","Commercial","60","[c]","40360","38980"
"Leaver CS","2023","Unknown","White","Communications","30","[c]","40890","38540"
"Leaver CS","2023","Unknown","White","Counter Fraud","35","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","White","Debt","15","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","White","Digital, Data & Technology","145","[c]","43190","39700"
"Leaver CS","2023","Unknown","White","Finance","45","[c]","39350","33460"
"Leaver CS","2023","Unknown","White","Grants Management","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","White","Human Resources","120","[c]","34350","29570"
"Leaver CS","2023","Unknown","White","Internal Audit","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","White","Legal","80","[c]","40180","37230"
"Leaver CS","2023","Unknown","White","No function","1285","[c]","35200","30330"
"Leaver CS","2023","Unknown","White","Project Delivery","115","[c]","41910","39890"
"Leaver CS","2023","Unknown","White","Property","30","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","White","Security","95","[c]","31330","27500"
"Leaver CS","2023","Unknown","White","Unknown","450","[c]","45550","39890"
"Leaver Dept.","2023","Declared disabled","Asian","Analysis","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Asian","Commercial","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Asian","Communications","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Asian","Counter Fraud","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Asian","Debt","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Asian","Digital, Data & Technology","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Asian","Finance","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Asian","Grants Management","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Asian","Human Resources","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Asian","Internal Audit","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Asian","Legal","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Asian","No function","80","[c]","36250","31640"
"Leaver Dept.","2023","Declared disabled","Asian","Project Delivery","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Asian","Property","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Asian","Security","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Asian","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Black","Analysis","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Black","Commercial","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Black","Communications","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Black","Counter Fraud","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Black","Debt","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Black","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Black","Finance","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Black","Grants Management","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Black","Human Resources","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Black","Internal Audit","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Black","Legal","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Black","No function","50","[c]","31990","31060"
"Leaver Dept.","2023","Declared disabled","Black","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Black","Property","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Black","Security","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Black","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Mixed","Analysis","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Mixed","Commercial","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Mixed","Communications","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Mixed","Counter Fraud","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Mixed","Debt","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Mixed","Digital, Data & Technology","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Mixed","Finance","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Mixed","Grants Management","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Mixed","Human Resources","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Mixed","Internal Audit","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Mixed","Legal","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Mixed","No function","40","[c]","36720","32520"
"Leaver Dept.","2023","Declared disabled","Mixed","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Mixed","Property","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Mixed","Security","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Mixed","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Other ethnicity","Analysis","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Other ethnicity","Commercial","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Other ethnicity","Communications","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Other ethnicity","Counter Fraud","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Other ethnicity","Debt","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Other ethnicity","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Other ethnicity","Finance","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Other ethnicity","Grants Management","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Other ethnicity","Human Resources","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Other ethnicity","Internal Audit","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Other ethnicity","Legal","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Other ethnicity","No function","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Other ethnicity","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Other ethnicity","Property","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Other ethnicity","Security","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Other ethnicity","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Undeclared","Analysis","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Undeclared","Commercial","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Undeclared","Communications","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Undeclared","Counter Fraud","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Undeclared","Debt","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Undeclared","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Undeclared","Finance","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Undeclared","Grants Management","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Undeclared","Human Resources","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Undeclared","Internal Audit","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Undeclared","Legal","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Undeclared","No function","20","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Undeclared","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Undeclared","Property","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Undeclared","Security","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Undeclared","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Unknown","Analysis","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Unknown","Commercial","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Unknown","Communications","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Unknown","Counter Fraud","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Unknown","Debt","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Unknown","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Unknown","Finance","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Unknown","Grants Management","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Unknown","Human Resources","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Unknown","Internal Audit","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Unknown","Legal","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Unknown","No function","20","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Unknown","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Unknown","Property","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Unknown","Security","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","White","Analysis","25","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","White","Commercial","25","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","White","Communications","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","White","Counter Fraud","30","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","White","Debt","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","White","Digital, Data & Technology","55","[c]","43960","39480"
"Leaver Dept.","2023","Declared disabled","White","Finance","30","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","White","Grants Management","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","White","Human Resources","75","[c]","37920","34760"
"Leaver Dept.","2023","Declared disabled","White","Internal Audit","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","White","Legal","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","White","No function","710","[c]","33910","28120"
"Leaver Dept.","2023","Declared disabled","White","Project Delivery","35","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","White","Property","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","White","Security","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","White","Unknown","40","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Asian","Analysis","30","[c]","42050","38470"
"Leaver Dept.","2023","Declared non-disabled","Asian","Commercial","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Asian","Communications","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Asian","Counter Fraud","25","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Asian","Debt","20","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Asian","Digital, Data & Technology","40","[c]","42500","38470"
"Leaver Dept.","2023","Declared non-disabled","Asian","Finance","45","[c]","44010","38370"
"Leaver Dept.","2023","Declared non-disabled","Asian","Grants Management","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Asian","Human Resources","30","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Asian","Internal Audit","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Asian","Legal","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Asian","No function","695","[c]","34010","30830"
"Leaver Dept.","2023","Declared non-disabled","Asian","Project Delivery","25","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Asian","Property","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Asian","Security","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Asian","Unknown","20","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Black","Analysis","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Black","Commercial","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Black","Communications","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Black","Counter Fraud","20","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Black","Debt","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Black","Digital, Data & Technology","20","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Black","Finance","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Black","Grants Management","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Black","Human Resources","20","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Black","Internal Audit","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Black","Legal","15","[c]","[c]","[c]"
