"Status","Year","Function_of_post","Organisation","Parent_department","Sex","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2023","Finance","Department for Education (excl. agencies)","Department for Education","Female","10","[c]","[c]","[c]"
"New entrant CS","2023","Finance","Department for Education (excl. agencies)","Department for Education","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Finance","Department for Environment, Food and Rural Affairs (excl. agencies)","Department for Environment, Food and Rural Affairs","Female","20","[c]","[c]","[c]"
"New entrant CS","2023","Finance","Department for Environment, Food and Rural Affairs (excl. agencies)","Department for Environment, Food and Rural Affairs","Male","10","[c]","[c]","[c]"
"New entrant CS","2023","Finance","Department for International Trade","Department for International Trade","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Finance","Department for International Trade","Department for International Trade","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Finance","Department for Levelling Up, Housing and Communities (excl. agencies)","Department for Levelling Up, Housing and Communities","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Finance","Department for Levelling Up, Housing and Communities (excl. agencies)","Department for Levelling Up, Housing and Communities","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Finance","Department for Transport (excl. agencies)","Department for Transport","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Finance","Department for Transport (excl. agencies)","Department for Transport","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Finance","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","Female","55","[c]","35060","34170"
"New entrant CS","2023","Finance","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","Male","45","[c]","33670","34170"
"New entrant CS","2023","Finance","Department of Health and Social Care (excl. agencies)","Department of Health and Social Care","Female","15","[c]","[c]","[c]"
"New entrant CS","2023","Finance","Department of Health and Social Care (excl. agencies)","Department of Health and Social Care","Male","15","[c]","[c]","[c]"
"New entrant CS","2023","Finance","Driver and Vehicle Licensing Agency","Department for Transport","Female","5","[c]","[c]","[c]"
"New entrant CS","2023","Finance","Driver and Vehicle Licensing Agency","Department for Transport","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Finance","Driver and Vehicle Standards Agency","Department for Transport","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Finance","Driver and Vehicle Standards Agency","Department for Transport","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Finance","Education and Skills Funding Agency","Department for Education","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Finance","Education and Skills Funding Agency","Department for Education","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Finance","Estyn","Estyn","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Finance","Estyn","Estyn","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Finance","Food Standards Agency","Food Standards Agency","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Finance","Food Standards Agency","Food Standards Agency","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Finance","Government Legal Department","Attorney General's Departments","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Finance","Government Legal Department","Attorney General's Departments","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Finance","HM Courts and Tribunals Service","Ministry of Justice","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Finance","HM Courts and Tribunals Service","Ministry of Justice","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Finance","HM Land Registry","HM Land Registry","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Finance","HM Land Registry","HM Land Registry","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Finance","HM Revenue and Customs (excl. agencies)","HM Revenue and Customs","Female","85","[c]","27710","22520"
"New entrant CS","2023","Finance","HM Revenue and Customs (excl. agencies)","HM Revenue and Customs","Male","75","[c]","29340","22520"
"New entrant CS","2023","Finance","HM Treasury (excl. agencies)","HM Treasury","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Finance","HM Treasury (excl. agencies)","HM Treasury","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Finance","Health and Safety Executive","Department for Work and Pensions","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Finance","Health and Safety Executive","Department for Work and Pensions","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Finance","Home Office","Home Office","Female","10","[c]","[c]","[c]"
"New entrant CS","2023","Finance","Home Office","Home Office","Male","5","[c]","[c]","[c]"
"New entrant CS","2023","Finance","Intellectual Property Office","Department for Business, Energy and Industrial Strategy","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Finance","Intellectual Property Office","Department for Business, Energy and Industrial Strategy","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Finance","Maritime and Coastguard Agency","Department for Transport","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Finance","Maritime and Coastguard Agency","Department for Transport","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Finance","Medicines and Healthcare Products Regulatory Agency","Department of Health and Social Care","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Finance","Medicines and Healthcare Products Regulatory Agency","Department of Health and Social Care","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Finance","Met Office","Department for Business, Energy and Industrial Strategy","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Finance","Met Office","Department for Business, Energy and Industrial Strategy","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Finance","Ministry of Defence (excl. agencies)","Ministry of Defence","Female","60","[c]","31410","27080"
"New entrant CS","2023","Finance","Ministry of Defence (excl. agencies)","Ministry of Defence","Male","50","[c]","33230","30950"
"New entrant CS","2023","Finance","Ministry of Justice (excl. agencies)","Ministry of Justice","Female","25","[c]","[c]","[c]"
"New entrant CS","2023","Finance","Ministry of Justice (excl. agencies)","Ministry of Justice","Male","15","[c]","[c]","[c]"
"New entrant CS","2023","Finance","National Crime Agency","National Crime Agency","Female","5","[c]","[c]","[c]"
"New entrant CS","2023","Finance","National Crime Agency","National Crime Agency","Male","5","[c]","[c]","[c]"
"New entrant CS","2023","Finance","National Savings and Investments","Chancellor's other departments","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Finance","National Savings and Investments","Chancellor's other departments","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Finance","Northern Ireland Office","Northern Ireland Office","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Finance","Northern Ireland Office","Northern Ireland Office","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Finance","Office for Standards in Education, Children's Services and Skills","Office for Standards in Education, Children's Services and Skills","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Finance","Office for Standards in Education, Children's Services and Skills","Office for Standards in Education, Children's Services and Skills","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Finance","Office of Gas and Electricity Markets","Office of Gas and Electricity Markets","Female","5","[c]","[c]","[c]"
"New entrant CS","2023","Finance","Office of Gas and Electricity Markets","Office of Gas and Electricity Markets","Male","10","[c]","[c]","[c]"
"New entrant CS","2023","Finance","Office of Qualifications and Examinations Regulation","Office of Qualifications and Examinations Regulation","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Finance","Office of Qualifications and Examinations Regulation","Office of Qualifications and Examinations Regulation","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Finance","Office of Rail and Road","Office of Rail and Road","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Finance","Office of Rail and Road","Office of Rail and Road","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Finance","Office of the Secretary of State for Scotland (incl. Office of the Advocate General for Scotland)","Office of the Secretary of State for Scotland","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Finance","Office of the Secretary of State for Scotland (incl. Office of the Advocate General for Scotland)","Office of the Secretary of State for Scotland","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Finance","Queen Elizabeth II Centre","Department for Levelling Up, Housing and Communities","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Finance","Queen Elizabeth II Centre","Department for Levelling Up, Housing and Communities","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Finance","Registers of Scotland","Scottish Government","Female","5","[c]","[c]","[c]"
"New entrant CS","2023","Finance","Registers of Scotland","Scottish Government","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Finance","Scottish Courts and Tribunals Service","Scottish Government","Female","5","[c]","[c]","[c]"
"New entrant CS","2023","Finance","Scottish Courts and Tribunals Service","Scottish Government","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Finance","Scottish Prison Service","Scottish Government","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Finance","Scottish Prison Service","Scottish Government","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Finance","Serious Fraud Office","Attorney General's Departments","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Finance","Serious Fraud Office","Attorney General's Departments","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Finance","Submarine Delivery Agency","Ministry of Defence","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Finance","Submarine Delivery Agency","Ministry of Defence","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Finance","The Insolvency Service","Department for Business, Energy and Industrial Strategy","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Finance","The Insolvency Service","Department for Business, Energy and Industrial Strategy","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Finance","UK Debt Management Office","HM Treasury","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Finance","UK Debt Management Office","HM Treasury","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Finance","UK Export Finance","UK Export Finance","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Finance","UK Export Finance","UK Export Finance","Male","10","[c]","[c]","[c]"
"New entrant CS","2023","Finance","UK Health Security Agency","Department of Health and Social Care","Female","10","[c]","[c]","[c]"
"New entrant CS","2023","Finance","UK Health Security Agency","Department of Health and Social Care","Male","5","[c]","[c]","[c]"
"New entrant CS","2023","Finance","UK Hydrographic Office","Ministry of Defence","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Finance","UK Hydrographic Office","Ministry of Defence","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Finance","UK Space Agency","Department for Business, Energy and Industrial Strategy","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Finance","UK Space Agency","Department for Business, Energy and Industrial Strategy","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Finance","UK Statistics Authority","UK Statistics Authority","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Finance","UK Statistics Authority","UK Statistics Authority","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Finance","Vehicle Certification Agency","Department for Transport","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Finance","Vehicle Certification Agency","Department for Transport","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Finance","Water Services Regulation Authority","Water Services Regulation Authority","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Finance","Water Services Regulation Authority","Water Services Regulation Authority","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Grants Management","Home Office","Home Office","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Grants Management","Home Office","Home Office","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Grants Management","Medicines and Healthcare Products Regulatory Agency","Department of Health and Social Care","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Grants Management","Medicines and Healthcare Products Regulatory Agency","Department of Health and Social Care","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Grants Management","Rural Payments Agency","Department for Environment, Food and Rural Affairs","Female","215","[c]","22750","22150"
"New entrant CS","2023","Grants Management","Rural Payments Agency","Department for Environment, Food and Rural Affairs","Male","190","[c]","22920","22150"
"New entrant CS","2023","Grants Management","The National Archives","The National Archives","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Grants Management","The National Archives","The National Archives","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Advisory, Conciliation and Arbitration Service","Department for Business, Energy and Industrial Strategy","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Advisory, Conciliation and Arbitration Service","Department for Business, Energy and Industrial Strategy","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Cabinet Office (excl. agencies)","Cabinet Office","Female","20","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Cabinet Office (excl. agencies)","Cabinet Office","Male","15","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Charity Commission","Charity Commission","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Charity Commission","Charity Commission","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Companies House","Department for Business, Energy and Industrial Strategy","Female","15","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Companies House","Department for Business, Energy and Industrial Strategy","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Competition and Markets Authority","Competition and Markets Authority","Female","5","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Competition and Markets Authority","Competition and Markets Authority","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Crown Commercial Service","Cabinet Office","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Crown Commercial Service","Cabinet Office","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Crown Office and Procurator Fiscal Service","Scottish Government","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Crown Office and Procurator Fiscal Service","Scottish Government","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Crown Prosecution Service","Attorney General's Departments","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Crown Prosecution Service","Attorney General's Departments","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Defence Equipment and Support","Ministry of Defence","Female","35","[c]","27140","22000"
"New entrant CS","2023","Human Resources","Defence Equipment and Support","Ministry of Defence","Male","5","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Defence Science and Technology Laboratory","Ministry of Defence","Female","20","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Defence Science and Technology Laboratory","Ministry of Defence","Male","5","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Department for Business, Energy and Industrial Strategy (excl. agencies)","Department for Business, Energy and Industrial Strategy","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Department for Business, Energy and Industrial Strategy (excl. agencies)","Department for Business, Energy and Industrial Strategy","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Department for Digital, Culture, Media and Sport (excl. agencies)","Department for Digital, Culture, Media and Sport","Female","5","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Department for Digital, Culture, Media and Sport (excl. agencies)","Department for Digital, Culture, Media and Sport","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Department for Education (excl. agencies)","Department for Education","Female","10","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Department for Education (excl. agencies)","Department for Education","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Department for Environment, Food and Rural Affairs (excl. agencies)","Department for Environment, Food and Rural Affairs","Female","40","[c]","44970","49400"
"New entrant CS","2023","Human Resources","Department for Environment, Food and Rural Affairs (excl. agencies)","Department for Environment, Food and Rural Affairs","Male","15","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Department for International Trade","Department for International Trade","Female","15","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Department for International Trade","Department for International Trade","Male","10","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Department for Levelling Up, Housing and Communities (excl. agencies)","Department for Levelling Up, Housing and Communities","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Department for Levelling Up, Housing and Communities (excl. agencies)","Department for Levelling Up, Housing and Communities","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Department for Transport (excl. agencies)","Department for Transport","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Department for Transport (excl. agencies)","Department for Transport","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","Female","30","[c]","35960","34170"
"New entrant CS","2023","Human Resources","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","Male","15","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Department of Health and Social Care (excl. agencies)","Department of Health and Social Care","Female","10","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Department of Health and Social Care (excl. agencies)","Department of Health and Social Care","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Driver and Vehicle Licensing Agency","Department for Transport","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Driver and Vehicle Licensing Agency","Department for Transport","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Driver and Vehicle Standards Agency","Department for Transport","Female","10","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Driver and Vehicle Standards Agency","Department for Transport","Male","5","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Food Standards Agency","Food Standards Agency","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Food Standards Agency","Food Standards Agency","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Government Actuary's Department","Chancellor's other departments","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Government Actuary's Department","Chancellor's other departments","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Government Internal Audit Agency","HM Treasury","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Government Internal Audit Agency","HM Treasury","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Government Legal Department","Attorney General's Departments","Female","5","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Government Legal Department","Attorney General's Departments","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","HM Courts and Tribunals Service","Ministry of Justice","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","HM Courts and Tribunals Service","Ministry of Justice","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","HM Land Registry","HM Land Registry","Female","5","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","HM Land Registry","HM Land Registry","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","HM Prison and Probation Service","Ministry of Justice","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","HM Prison and Probation Service","Ministry of Justice","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","HM Revenue and Customs (excl. agencies)","HM Revenue and Customs","Female","60","[c]","33160","27890"
"New entrant CS","2023","Human Resources","HM Revenue and Customs (excl. agencies)","HM Revenue and Customs","Male","35","[c]","34600","27770"
"New entrant CS","2023","Human Resources","HM Treasury (excl. agencies)","HM Treasury","Female","10","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","HM Treasury (excl. agencies)","HM Treasury","Male","10","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Health and Safety Executive","Department for Work and Pensions","Female","10","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Health and Safety Executive","Department for Work and Pensions","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Home Office","Home Office","Female","20","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Home Office","Home Office","Male","5","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Institute for Apprenticeships and Technical Education","Department for Education","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Institute for Apprenticeships and Technical Education","Department for Education","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Intellectual Property Office","Department for Business, Energy and Industrial Strategy","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Intellectual Property Office","Department for Business, Energy and Industrial Strategy","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Maritime and Coastguard Agency","Department for Transport","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Maritime and Coastguard Agency","Department for Transport","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Medicines and Healthcare Products Regulatory Agency","Department of Health and Social Care","Female","5","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Medicines and Healthcare Products Regulatory Agency","Department of Health and Social Care","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Met Office","Department for Business, Energy and Industrial Strategy","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Met Office","Department for Business, Energy and Industrial Strategy","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Ministry of Defence (excl. agencies)","Ministry of Defence","Female","160","[c]","31130","27140"
"New entrant CS","2023","Human Resources","Ministry of Defence (excl. agencies)","Ministry of Defence","Male","170","[c]","31890","30080"
"New entrant CS","2023","Human Resources","Ministry of Justice (excl. agencies)","Ministry of Justice","Female","70","[c]","30250","31270"
"New entrant CS","2023","Human Resources","Ministry of Justice (excl. agencies)","Ministry of Justice","Male","20","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","National Crime Agency","National Crime Agency","Female","25","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","National Crime Agency","National Crime Agency","Male","10","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","National Savings and Investments","Chancellor's other departments","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","National Savings and Investments","Chancellor's other departments","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Office for Standards in Education, Children's Services and Skills","Office for Standards in Education, Children's Services and Skills","Female","15","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Office for Standards in Education, Children's Services and Skills","Office for Standards in Education, Children's Services and Skills","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Office of Gas and Electricity Markets","Office of Gas and Electricity Markets","Female","10","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Office of Gas and Electricity Markets","Office of Gas and Electricity Markets","Male","5","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Office of Qualifications and Examinations Regulation","Office of Qualifications and Examinations Regulation","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Office of Qualifications and Examinations Regulation","Office of Qualifications and Examinations Regulation","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Office of Rail and Road","Office of Rail and Road","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Office of Rail and Road","Office of Rail and Road","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Office of the Secretary of State for Scotland (incl. Office of the Advocate General for Scotland)","Office of the Secretary of State for Scotland","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Office of the Secretary of State for Scotland (incl. Office of the Advocate General for Scotland)","Office of the Secretary of State for Scotland","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Office of the Secretary of State for Wales","Office of the Secretary of State for Wales","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Office of the Secretary of State for Wales","Office of the Secretary of State for Wales","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Planning Inspectorate","Department for Levelling Up, Housing and Communities","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Planning Inspectorate","Department for Levelling Up, Housing and Communities","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Registers of Scotland","Scottish Government","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Registers of Scotland","Scottish Government","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Scottish Courts and Tribunals Service","Scottish Government","Female","15","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Scottish Courts and Tribunals Service","Scottish Government","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Scottish Prison Service","Scottish Government","Female","10","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Scottish Prison Service","Scottish Government","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Submarine Delivery Agency","Ministry of Defence","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Submarine Delivery Agency","Ministry of Defence","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","The Insolvency Service","Department for Business, Energy and Industrial Strategy","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","The Insolvency Service","Department for Business, Energy and Industrial Strategy","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","The National Archives","The National Archives","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","The National Archives","The National Archives","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","UK Debt Management Office","HM Treasury","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","UK Debt Management Office","HM Treasury","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","UK Health Security Agency","Department of Health and Social Care","Female","25","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","UK Health Security Agency","Department of Health and Social Care","Male","5","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","UK Hydrographic Office","Ministry of Defence","Female","10","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","UK Hydrographic Office","Ministry of Defence","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","UK Statistics Authority","UK Statistics Authority","Female","30","[c]","33350","31060"
"New entrant CS","2023","Human Resources","UK Statistics Authority","UK Statistics Authority","Male","10","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","UK Supreme Court","UK Supreme Court","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","UK Supreme Court","UK Supreme Court","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Valuation Office Agency","HM Revenue and Customs","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Valuation Office Agency","HM Revenue and Customs","Male","5","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Vehicle Certification Agency","Department for Transport","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Vehicle Certification Agency","Department for Transport","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Water Services Regulation Authority","Water Services Regulation Authority","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Water Services Regulation Authority","Water Services Regulation Authority","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Internal Audit","Government Internal Audit Agency","HM Treasury","Female","20","[c]","[c]","[c]"
"New entrant CS","2023","Internal Audit","Government Internal Audit Agency","HM Treasury","Male","15","[c]","[c]","[c]"
"New entrant CS","2023","Internal Audit","HM Revenue and Customs (excl. agencies)","HM Revenue and Customs","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Internal Audit","HM Revenue and Customs (excl. agencies)","HM Revenue and Customs","Male","5","[c]","[c]","[c]"
"New entrant CS","2023","Internal Audit","Intellectual Property Office","Department for Business, Energy and Industrial Strategy","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Internal Audit","Intellectual Property Office","Department for Business, Energy and Industrial Strategy","Male","[c]","[c]","[c]","[c]"
