"Status","Year","Organisation","Parent_department","Region_ITL3","Responsibility_level_grouped","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2023","Ministry of Justice (excl. agencies)","Ministry of Justice","Manchester","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Ministry of Justice (excl. agencies)","Ministry of Justice","Manchester","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Ministry of Justice (excl. agencies)","Ministry of Justice","Manchester","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Ministry of Justice (excl. agencies)","Ministry of Justice","Manchester","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Ministry of Justice (excl. agencies)","Ministry of Justice","Manchester","SEO/HEO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Ministry of Justice (excl. agencies)","Ministry of Justice","Medway","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Ministry of Justice (excl. agencies)","Ministry of Justice","Monmouthshire and Newport","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Ministry of Justice (excl. agencies)","Ministry of Justice","Monmouthshire and Newport","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Ministry of Justice (excl. agencies)","Ministry of Justice","Monmouthshire and Newport","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Ministry of Justice (excl. agencies)","Ministry of Justice","North Nottinghamshire","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Ministry of Justice (excl. agencies)","Ministry of Justice","Norwich and East Norfolk","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Ministry of Justice (excl. agencies)","Ministry of Justice","Norwich and East Norfolk","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Ministry of Justice (excl. agencies)","Ministry of Justice","Nottingham","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Ministry of Justice (excl. agencies)","Ministry of Justice","Nottingham","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Ministry of Justice (excl. agencies)","Ministry of Justice","Nottingham","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Ministry of Justice (excl. agencies)","Ministry of Justice","Nottingham","SEO/HEO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Ministry of Justice (excl. agencies)","Ministry of Justice","Oxfordshire CC","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Ministry of Justice (excl. agencies)","Ministry of Justice","Peterborough","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Ministry of Justice (excl. agencies)","Ministry of Justice","Plymouth","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Ministry of Justice (excl. agencies)","Ministry of Justice","Sheffield","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Ministry of Justice (excl. agencies)","Ministry of Justice","Sheffield","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Ministry of Justice (excl. agencies)","Ministry of Justice","Somerset CC","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Ministry of Justice (excl. agencies)","Ministry of Justice","South Nottinghamshire","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Ministry of Justice (excl. agencies)","Ministry of Justice","South and West Derbyshire","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Ministry of Justice (excl. agencies)","Ministry of Justice","Staffordshire CC","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Ministry of Justice (excl. agencies)","Ministry of Justice","Staffordshire CC","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Ministry of Justice (excl. agencies)","Ministry of Justice","Swansea","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Ministry of Justice (excl. agencies)","Ministry of Justice","Swansea","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Ministry of Justice (excl. agencies)","Ministry of Justice","Tower Hamlets","EO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Ministry of Justice (excl. agencies)","Ministry of Justice","Tower Hamlets","G6/G7","15","[c]","63970","62830"
"Leaver Dept.","2023","Ministry of Justice (excl. agencies)","Ministry of Justice","Tower Hamlets","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Ministry of Justice (excl. agencies)","Ministry of Justice","Tower Hamlets","SEO/HEO","40","[c]","38960","35950"
"Leaver Dept.","2023","Ministry of Justice (excl. agencies)","Ministry of Justice","Tyneside","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Ministry of Justice (excl. agencies)","Ministry of Justice","Tyneside","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Ministry of Justice (excl. agencies)","Ministry of Justice","Unknown","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Ministry of Justice (excl. agencies)","Ministry of Justice","Wakefield","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Ministry of Justice (excl. agencies)","Ministry of Justice","Wakefield","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Ministry of Justice (excl. agencies)","Ministry of Justice","Wandsworth","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Ministry of Justice (excl. agencies)","Ministry of Justice","Warrington","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Ministry of Justice (excl. agencies)","Ministry of Justice","Warwickshire CC","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Ministry of Justice (excl. agencies)","Ministry of Justice","Warwickshire CC","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Ministry of Justice (excl. agencies)","Ministry of Justice","West Cumbria","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Ministry of Justice (excl. agencies)","Ministry of Justice","Westminster","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Ministry of Justice (excl. agencies)","Ministry of Justice","Westminster","EO","20","[c]","29400","29660"
"Leaver Dept.","2023","Ministry of Justice (excl. agencies)","Ministry of Justice","Westminster","G6/G7","45","[c]","59960","56080"
"Leaver Dept.","2023","Ministry of Justice (excl. agencies)","Ministry of Justice","Westminster","SCS level","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Ministry of Justice (excl. agencies)","Ministry of Justice","Westminster","SEO/HEO","130","[c]","39480","41750"
"Leaver Dept.","2023","Ministry of Justice (excl. agencies)","Ministry of Justice","Wiltshire","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Ministry of Justice (excl. agencies)","Ministry of Justice","Worcestershire CC","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","National Crime Agency","National Crime Agency","Bath and North East Somerset, North Somerset and South Gloucestershire","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","National Crime Agency","National Crime Agency","Bath and North East Somerset, North Somerset and South Gloucestershire","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","National Crime Agency","National Crime Agency","Bath and North East Somerset, North Somerset and South Gloucestershire","SEO/HEO","10","[c]","[c]","[c]"
"Leaver Dept.","2023","National Crime Agency","National Crime Agency","Belfast","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","National Crime Agency","National Crime Agency","Belfast","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","National Crime Agency","National Crime Agency","Birmingham","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","National Crime Agency","National Crime Agency","Birmingham","SEO/HEO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","National Crime Agency","National Crime Agency","Bridgend and Neath Port Talbot","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","National Crime Agency","National Crime Agency","Chorley and West Lancashire","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","National Crime Agency","National Crime Agency","Hertfordshire CC","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","National Crime Agency","National Crime Agency","Hertfordshire CC","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","National Crime Agency","National Crime Agency","Inverclyde, East Renfrewshire, and Renfrewshire","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","National Crime Agency","National Crime Agency","Inverclyde, East Renfrewshire, and Renfrewshire","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","National Crime Agency","National Crime Agency","Lambeth","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","National Crime Agency","National Crime Agency","Lambeth","EO","15","[c]","36940","36140"
"Leaver Dept.","2023","National Crime Agency","National Crime Agency","Lambeth","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","National Crime Agency","National Crime Agency","Lambeth","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","National Crime Agency","National Crime Agency","Lambeth","SEO/HEO","20","[c]","47040","49140"
"Leaver Dept.","2023","National Crime Agency","National Crime Agency","Leicestershire CC and Rutland","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","National Crime Agency","National Crime Agency","Leicestershire CC and Rutland","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","National Crime Agency","National Crime Agency","Medway","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","National Crime Agency","National Crime Agency","Merton, Kingston upon Thames and Sutton","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","National Crime Agency","National Crime Agency","Overseas","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","National Crime Agency","National Crime Agency","Sheffield","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","National Crime Agency","National Crime Agency","Unknown","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","National Crime Agency","National Crime Agency","Wakefield","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","National Crime Agency","National Crime Agency","Wakefield","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","National Crime Agency","National Crime Agency","Wakefield","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","National Crime Agency","National Crime Agency","Warrington","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","National Crime Agency","National Crime Agency","Warrington","EO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","National Crime Agency","National Crime Agency","Warrington","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","National Crime Agency","National Crime Agency","Warrington","SEO/HEO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","National Infrastructure Commission","HM Treasury","Camden and City of London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","National Infrastructure Commission","HM Treasury","Camden and City of London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","National Records of Scotland","Scottish Government","City of Edinburgh","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","National Savings and Investments","Chancellor's other departments","Durham","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","National Savings and Investments","Chancellor's other departments","Westminster","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","National Savings and Investments","Chancellor's other departments","Westminster","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Northern Ireland Office","Northern Ireland Office","Belfast","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Northern Ireland Office","Northern Ireland Office","Belfast","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Northern Ireland Office","Northern Ireland Office","Belfast","SEO/HEO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Northern Ireland Office","Northern Ireland Office","Westminster","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Northern Ireland Office","Northern Ireland Office","Westminster","G6/G7","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Northern Ireland Office","Northern Ireland Office","Westminster","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Northern Ireland Office","Northern Ireland Office","Westminster","SEO/HEO","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Office for Budget Responsibility","HM Treasury","Westminster","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Office for Budget Responsibility","HM Treasury","Westminster","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Office for Standards in Education, Children's Services and Skills","Office for Standards in Education, Children's Services and Skills","Birmingham","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Office for Standards in Education, Children's Services and Skills","Office for Standards in Education, Children's Services and Skills","Birmingham","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Office for Standards in Education, Children's Services and Skills","Office for Standards in Education, Children's Services and Skills","Bristol, City of","G6/G7","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Office for Standards in Education, Children's Services and Skills","Office for Standards in Education, Children's Services and Skills","Bristol, City of","SEO/HEO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Office for Standards in Education, Children's Services and Skills","Office for Standards in Education, Children's Services and Skills","Manchester","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Office for Standards in Education, Children's Services and Skills","Office for Standards in Education, Children's Services and Skills","Manchester","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Office for Standards in Education, Children's Services and Skills","Office for Standards in Education, Children's Services and Skills","Manchester","G6/G7","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Office for Standards in Education, Children's Services and Skills","Office for Standards in Education, Children's Services and Skills","Manchester","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Office for Standards in Education, Children's Services and Skills","Office for Standards in Education, Children's Services and Skills","Nottingham","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Office for Standards in Education, Children's Services and Skills","Office for Standards in Education, Children's Services and Skills","Westminster","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Office for Standards in Education, Children's Services and Skills","Office for Standards in Education, Children's Services and Skills","Westminster","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Office for Standards in Education, Children's Services and Skills","Office for Standards in Education, Children's Services and Skills","Westminster","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Office for Standards in Education, Children's Services and Skills","Office for Standards in Education, Children's Services and Skills","Westminster","SEO/HEO","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Office of Gas and Electricity Markets","Office of Gas and Electricity Markets","Cardiff and Vale of Glamorgan","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Office of Gas and Electricity Markets","Office of Gas and Electricity Markets","Glasgow City","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Office of Gas and Electricity Markets","Office of Gas and Electricity Markets","Glasgow City","EO","15","[c]","25270","24770"
"Leaver Dept.","2023","Office of Gas and Electricity Markets","Office of Gas and Electricity Markets","Glasgow City","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Office of Gas and Electricity Markets","Office of Gas and Electricity Markets","Glasgow City","SEO/HEO","15","[c]","33490","33150"
"Leaver Dept.","2023","Office of Gas and Electricity Markets","Office of Gas and Electricity Markets","Tower Hamlets","EO","10","[c]","26950","25890"
"Leaver Dept.","2023","Office of Gas and Electricity Markets","Office of Gas and Electricity Markets","Tower Hamlets","G6/G7","10","[c]","52890","48810"
"Leaver Dept.","2023","Office of Gas and Electricity Markets","Office of Gas and Electricity Markets","Tower Hamlets","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Office of Gas and Electricity Markets","Office of Gas and Electricity Markets","Tower Hamlets","SEO/HEO","20","[c]","35360","34880"
"Leaver Dept.","2023","Office of Qualifications and Examinations Regulation","Office of Qualifications and Examinations Regulation","Coventry","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Office of Qualifications and Examinations Regulation","Office of Qualifications and Examinations Regulation","Coventry","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Office of Qualifications and Examinations Regulation","Office of Qualifications and Examinations Regulation","Coventry","SEO/HEO","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Office of Rail and Road","Office of Rail and Road","Birmingham","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Office of Rail and Road","Office of Rail and Road","Birmingham","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Office of Rail and Road","Office of Rail and Road","Bristol, City of","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Office of Rail and Road","Office of Rail and Road","Glasgow City","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Office of Rail and Road","Office of Rail and Road","Glasgow City","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Office of Rail and Road","Office of Rail and Road","Manchester","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Office of Rail and Road","Office of Rail and Road","Tower Hamlets","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Office of Rail and Road","Office of Rail and Road","Tower Hamlets","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Office of Rail and Road","Office of Rail and Road","Tower Hamlets","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Office of Rail and Road","Office of Rail and Road","Tower Hamlets","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Office of Rail and Road","Office of Rail and Road","Tower Hamlets","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Office of the Public Guardian","Ministry of Justice","Birmingham","AA/AO","20","[c]","21520","21780"
"Leaver Dept.","2023","Office of the Public Guardian","Ministry of Justice","Birmingham","EO","10","[c]","25570","25830"
"Leaver Dept.","2023","Office of the Public Guardian","Ministry of Justice","Birmingham","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Office of the Public Guardian","Ministry of Justice","Birmingham","SEO/HEO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Office of the Public Guardian","Ministry of Justice","Nottingham","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Office of the Public Guardian","Ministry of Justice","Nottingham","EO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Office of the Public Guardian","Ministry of Justice","Nottingham","SEO/HEO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Office of the Secretary of State for Scotland (incl. Office of the Advocate General for Scotland)","Office of the Secretary of State for Scotland","City of Edinburgh","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Office of the Secretary of State for Scotland (incl. Office of the Advocate General for Scotland)","Office of the Secretary of State for Scotland","City of Edinburgh","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Office of the Secretary of State for Scotland (incl. Office of the Advocate General for Scotland)","Office of the Secretary of State for Scotland","City of Edinburgh","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Office of the Secretary of State for Scotland (incl. Office of the Advocate General for Scotland)","Office of the Secretary of State for Scotland","Westminster","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Office of the Secretary of State for Scotland (incl. Office of the Advocate General for Scotland)","Office of the Secretary of State for Scotland","Westminster","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Office of the Secretary of State for Scotland (incl. Office of the Advocate General for Scotland)","Office of the Secretary of State for Scotland","Westminster","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Office of the Secretary of State for Wales","Office of the Secretary of State for Wales","Cardiff and Vale of Glamorgan","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Office of the Secretary of State for Wales","Office of the Secretary of State for Wales","Cardiff and Vale of Glamorgan","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Office of the Secretary of State for Wales","Office of the Secretary of State for Wales","Westminster","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Office of the Secretary of State for Wales","Office of the Secretary of State for Wales","Westminster","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Planning Inspectorate","Department for Levelling Up, Housing and Communities","Bristol, City of","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Planning Inspectorate","Department for Levelling Up, Housing and Communities","Bristol, City of","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Planning Inspectorate","Department for Levelling Up, Housing and Communities","Bristol, City of","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Planning Inspectorate","Department for Levelling Up, Housing and Communities","Bristol, City of","SEO/HEO","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Queen Elizabeth II Centre","Department for Levelling Up, Housing and Communities","Westminster","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Registers of Scotland","Scottish Government","City of Edinburgh","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Registers of Scotland","Scottish Government","City of Edinburgh","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Registers of Scotland","Scottish Government","City of Edinburgh","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Registers of Scotland","Scottish Government","City of Edinburgh","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Registers of Scotland","Scottish Government","City of Edinburgh","SEO/HEO","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Registers of Scotland","Scottish Government","Glasgow City","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Registers of Scotland","Scottish Government","Glasgow City","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Revenue Scotland","Scottish Government","City of Edinburgh","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Revenue Scotland","Scottish Government","City of Edinburgh","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Royal Fleet Auxiliary","Ministry of Defence","Unknown","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Rural Payments Agency","Department for Environment, Food and Rural Affairs","Berkshire","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Rural Payments Agency","Department for Environment, Food and Rural Affairs","Bristol, City of","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Rural Payments Agency","Department for Environment, Food and Rural Affairs","Bristol, City of","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Rural Payments Agency","Department for Environment, Food and Rural Affairs","Bristol, City of","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Rural Payments Agency","Department for Environment, Food and Rural Affairs","Cambridgeshire CC","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Rural Payments Agency","Department for Environment, Food and Rural Affairs","Cheshire East","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Rural Payments Agency","Department for Environment, Food and Rural Affairs","Cheshire East","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Rural Payments Agency","Department for Environment, Food and Rural Affairs","Devon CC","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Rural Payments Agency","Department for Environment, Food and Rural Affairs","Devon CC","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Rural Payments Agency","Department for Environment, Food and Rural Affairs","East Cumbria","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Rural Payments Agency","Department for Environment, Food and Rural Affairs","East Cumbria","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Rural Payments Agency","Department for Environment, Food and Rural Affairs","Leeds","AA/AO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Rural Payments Agency","Department for Environment, Food and Rural Affairs","Leeds","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Rural Payments Agency","Department for Environment, Food and Rural Affairs","Leeds","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Rural Payments Agency","Department for Environment, Food and Rural Affairs","Northumberland","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Rural Payments Agency","Department for Environment, Food and Rural Affairs","Nottingham","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Rural Payments Agency","Department for Environment, Food and Rural Affairs","Nottingham","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Rural Payments Agency","Department for Environment, Food and Rural Affairs","Tyneside","AA/AO","15","[c]","21880","22150"
"Leaver Dept.","2023","Rural Payments Agency","Department for Environment, Food and Rural Affairs","Tyneside","EO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Rural Payments Agency","Department for Environment, Food and Rural Affairs","Tyneside","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Rural Payments Agency","Department for Environment, Food and Rural Affairs","West Cumbria","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Rural Payments Agency","Department for Environment, Food and Rural Affairs","West Cumbria","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Rural Payments Agency","Department for Environment, Food and Rural Affairs","West Surrey","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Rural Payments Agency","Department for Environment, Food and Rural Affairs","Westminster","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Rural Payments Agency","Department for Environment, Food and Rural Affairs","Worcestershire CC","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Rural Payments Agency","Department for Environment, Food and Rural Affairs","York","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Rural Payments Agency","Department for Environment, Food and Rural Affairs","York","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Scottish Courts and Tribunals Service","Scottish Government","Aberdeen City and Aberdeenshire","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Scottish Courts and Tribunals Service","Scottish Government","City of Edinburgh","AA/AO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Scottish Courts and Tribunals Service","Scottish Government","City of Edinburgh","EO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Scottish Courts and Tribunals Service","Scottish Government","City of Edinburgh","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Scottish Courts and Tribunals Service","Scottish Government","City of Edinburgh","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Scottish Courts and Tribunals Service","Scottish Government","Clackmannanshire and Fife","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Scottish Courts and Tribunals Service","Scottish Government","East Ayrshire and North Ayrshire mainland","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Scottish Courts and Tribunals Service","Scottish Government","Falkirk","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Scottish Courts and Tribunals Service","Scottish Government","Glasgow City","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Scottish Courts and Tribunals Service","Scottish Government","Inverness and Nairn, Moray, and Badenoch and Strathspey","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Scottish Courts and Tribunals Service","Scottish Government","North Lanarkshire","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Scottish Courts and Tribunals Service","Scottish Government","Perth and Kinross, and Stirling","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Scottish Courts and Tribunals Service","Scottish Government","South Lanarkshire","AA/AO","[c]","[c]","[c]","[c]"
