"Status","Year","Age","Function_of_post","Profession_of_post","Responsibility_level_ungrouped","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2023","50-59","Project Delivery","Project Delivery","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Project Delivery","Project Delivery","EO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Project Delivery","Project Delivery","G6","5","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Project Delivery","Project Delivery","G7","15","[c]","52130","51680"
"Leaver Dept.","2023","50-59","Project Delivery","Project Delivery","HEO","10","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Project Delivery","Project Delivery","SCS level","5","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Project Delivery","Project Delivery","SEO","15","[c]","41450","40580"
"Leaver Dept.","2023","50-59","Project Delivery","Unknown","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Property","Communications","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Property","Finance","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Property","Operational Delivery","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Property","Operational Delivery","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Property","Operational Delivery","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Property","Operational Delivery","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Property","Operational Delivery","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Property","Other","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Property","Project Delivery","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Property","Property","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Property","Property","EO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Property","Property","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Property","Property","G7","5","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Property","Property","HEO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Property","Property","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Property","Property","SEO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Property","Unknown","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Property","Unknown","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Property","Unknown","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Security","Security","AA","5","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Security","Security","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Security","Security","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Security","Security","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Security","Security","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Security","Unknown","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Security","Unknown","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Security","Unknown","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Security","Unknown","HEO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Security","Unknown","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Security","Unknown","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Unknown","Finance","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Unknown","Finance","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Unknown","Finance","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Unknown","Human Resources","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Unknown","Legal","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Unknown","Medicine","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Unknown","Operational Delivery","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Unknown","Operational Delivery","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Unknown","Operational Delivery","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Unknown","Other","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Unknown","Other","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Unknown","Other","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Unknown","Other","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Unknown","Other","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Unknown","Other","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Unknown","Policy","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Unknown","Policy","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Unknown","Policy","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Unknown","Policy","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Unknown","Policy","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Unknown","Project Delivery","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Unknown","Social Research","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Unknown","Unknown","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Unknown","Unknown","EO","10","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Unknown","Unknown","G6","10","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Unknown","Unknown","G7","20","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Unknown","Unknown","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Unknown","Unknown","SCS level","15","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Unknown","Unknown","SEO","20","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Analysis","Operational Delivery","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Analysis","Operational Delivery","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Analysis","Other","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Analysis","Unknown","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Commercial","Commercial","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Commercial","Commercial","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Commercial","Unknown","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Communications","Communications","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Communications","Unknown","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Counter Fraud","Counter Fraud","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Counter Fraud","Counter Fraud","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Counter Fraud","Counter Fraud","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Counter Fraud","Tax","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Debt","Operational Delivery","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Debt","Other","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Digital, Data & Technology","Digital, Data and Technology","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Digital, Data & Technology","Digital, Data and Technology","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Digital, Data & Technology","Digital, Data and Technology","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Digital, Data & Technology","Digital, Data and Technology","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Digital, Data & Technology","Operational Delivery","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Digital, Data & Technology","Unknown","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Digital, Data & Technology","Unknown","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Digital, Data & Technology","Unknown","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Finance","Finance","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Finance","Finance","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Finance","Finance","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Finance","Finance","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Finance","Finance","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Finance","Finance","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Finance","Other","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Grants Management","Operational Delivery","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Grants Management","Operational Delivery","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Human Resources","Human Resources","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Human Resources","Human Resources","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Human Resources","Human Resources","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Human Resources","Human Resources","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Human Resources","Operational Delivery","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Human Resources","Policy","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Legal","Legal","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","No function","Communications","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","No function","Counter Fraud","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","No function","Human Resources","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","No function","International Trade","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","No function","Operational Delivery","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","No function","Operational Delivery","AO","60","[c]","22160","21690"
"Leaver Dept.","2023","60-64","No function","Operational Delivery","EO","45","[c]","28340","28120"
"Leaver Dept.","2023","60-64","No function","Operational Delivery","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","No function","Operational Delivery","G7","10","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","No function","Operational Delivery","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","No function","Operational Delivery","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","No function","Operational Delivery","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","No function","Operational Delivery","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","No function","Other","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","No function","Policy","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","No function","Policy","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","No function","Policy","HEO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","No function","Policy","SEO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","No function","Project Delivery","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","No function","Tax","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","No function","Tax","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","No function","Unknown","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","No function","Unknown","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","No function","Unknown","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Project Delivery","Inspector of Education and Training","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Project Delivery","Project Delivery","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Project Delivery","Project Delivery","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Property","Operational Delivery","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Property","Operational Delivery","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Property","Property","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Property","Property","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Property","Property","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Security","Security","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Security","Security","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Security","Security","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Security","Unknown","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Security","Unknown","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Unknown","Digital, Data and Technology","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Unknown","Other","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Unknown","Policy","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Unknown","Unknown","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Unknown","Unknown","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Unknown","Unknown","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","65+","Analysis","Operational Delivery","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","65+","Analysis","Other","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","65+","Commercial","Commercial","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","65+","Commercial","Project Delivery","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","65+","Commercial","Unknown","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","65+","Communications","Operational Delivery","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","65+","Debt","Operational Delivery","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","65+","Debt","Other","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","65+","Human Resources","Human Resources","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","65+","Human Resources","Unknown","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","65+","Legal","Internal Audit","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","65+","Legal","Legal","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","65+","Legal","Operational Delivery","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","65+","No function","Operational Delivery","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","65+","No function","Operational Delivery","AO","10","[c]","[c]","[c]"
"Leaver Dept.","2023","65+","No function","Operational Delivery","EO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","65+","No function","Policy","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","65+","No function","Policy","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","65+","No function","Policy","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","65+","No function","Unknown","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","65+","Project Delivery","Operational Delivery","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","65+","Project Delivery","Project Delivery","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","65+","Unknown","Unknown","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","65+","Unknown","Unknown","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Digital, Data & Technology","Digital, Data and Technology","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Human Resources","Human Resources","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Human Resources","Human Resources","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Human Resources","Human Resources","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","No function","Other","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","No function","Policy","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","No function","Policy","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","No function","Policy","G7","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","No function","Policy","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","No function","Policy","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","No function","Policy","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Property","Property","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Property","Property","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Unknown","Unknown","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Unknown","Unknown","EO","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Unknown","Unknown","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Unknown","Unknown","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Unknown","Unknown","HEO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Unknown","Unknown","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Unknown","Unknown","SEO","5","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Analysis","Economics","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Analysis","Economics","EO","25","[c]","26680","25660"
"New entrant CS","2023","16-19","Analysis","Knowledge and Information Management","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Analysis","Operational Delivery","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Analysis","Operational Delivery","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Analysis","Operational Research","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Analysis","Operational Research","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Analysis","Policy","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Analysis","Science and Engineering","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Analysis","Science and Engineering","AO","10","[c]","23340","23340"
"New entrant CS","2023","16-19","Analysis","Social Research","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Analysis","Social Research","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Analysis","Statistics","EO","5","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Commercial","Commercial","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Communications","Communications","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Communications","Communications","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Communications","Other","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Counter Fraud","Counter Fraud","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Counter Fraud","Operational Delivery","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Counter Fraud","Unknown","AO","[c]","[c]","[c]","[c]"
