"Status","Year","Function_of_post","Region_ITL3","Region_london","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2023","Project Delivery","Southend-on-Sea","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Project Delivery","Staffordshire CC","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Project Delivery","Swansea","Outside London","15","[c]","32520","31040"
"Leaver Dept.","2023","Project Delivery","Swindon","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Project Delivery","Telford and Wrekin","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Project Delivery","Tower Hamlets","London","40","[c]","43840","34550"
"Leaver Dept.","2023","Project Delivery","Tyneside","Outside London","25","[c]","35750","33990"
"Leaver Dept.","2023","Project Delivery","Unknown","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Project Delivery","Warrington","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Project Delivery","West Sussex (North East)","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Project Delivery","West Sussex (South West)","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Project Delivery","Westminster","London","155","[c]","40100","35620"
"Leaver Dept.","2023","Project Delivery","Wiltshire","Outside London","15","[c]","40750","40000"
"Leaver Dept.","2023","Project Delivery","Wolverhampton","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Project Delivery","Worcestershire CC","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Project Delivery","York","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Property","Bath and North East Somerset, North Somerset and South Gloucestershire","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Property","Belfast","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Property","Bexley and Greenwich","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Property","Birmingham","Outside London","15","[c]","41150","38470"
"Leaver Dept.","2023","Property","Bristol, City of","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Property","Cardiff and Vale of Glamorgan","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Property","Chorley and West Lancashire","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Property","City of Edinburgh","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Property","Cornwall and Isles of Scilly","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Property","Croydon","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Property","Devon CC","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Property","Durham","Outside London","25","[c]","24640","22520"
"Leaver Dept.","2023","Property","East Kent","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Property","East Lothian and Midlothian","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Property","Essex Haven Gateway","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Property","Flintshire and Wrexham","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Property","Glasgow City","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Property","Greater Manchester South West","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Property","Kingston upon Hull, City of","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Property","Leeds","Outside London","15","[c]","38300","37490"
"Leaver Dept.","2023","Property","Leicester","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Property","Leicestershire CC and Rutland","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Property","Liverpool","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Property","Manchester","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Property","Mid Lancashire","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Property","Monmouthshire and Newport","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Property","North Hampshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Property","North Nottinghamshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Property","North and West Norfolk","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Property","Norwich and East Norfolk","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Property","Nottingham","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Property","Oxfordshire CC","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Property","Plymouth","Outside London","20","[c]","27040","22520"
"Leaver Dept.","2023","Property","Portsmouth","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Property","Sefton","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Property","Sheffield","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Property","Shropshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Property","South West Wales","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Property","Southampton","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Property","Staffordshire CC","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Property","Stoke-on-Trent","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Property","Suffolk CC","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Property","Swansea","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Property","Swindon","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Property","Tower Hamlets","London","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Property","Tyneside","Outside London","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Property","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Property","West Surrey","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Property","Westminster","London","25","[c]","52420","43650"
"Leaver Dept.","2023","Property","York","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Security","Antrim and Newtownabbey","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Security","Ards and North Down","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Security","Bath and North East Somerset, North Somerset and South Gloucestershire","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Security","Berkshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Security","Birmingham","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Security","Bristol, City of","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Security","Cambridgeshire CC","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Security","Camden and City of London","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Security","Cardiff and Vale of Glamorgan","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Security","Central Bedfordshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Security","Cheshire East","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Security","Coventry","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Security","Croydon","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Security","Devon CC","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Security","Durham","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Security","East Ayrshire and North Ayrshire mainland","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Security","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Security","East Merseyside","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Security","East Surrey","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Security","Essex Haven Gateway","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Security","Glasgow City","Outside London","10","[c]","32630","33020"
"Leaver Dept.","2023","Security","Greater Manchester South West","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Security","Hackney and Newham","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Security","Herefordshire, County of","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Security","Isle of Anglesey","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Security","Isle of Wight","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Security","Lambeth","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Security","Leeds","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Security","Leicestershire CC and Rutland","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Security","Lewisham and Southwark","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Security","Lincolnshire CC","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Security","Liverpool","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Security","Milton Keynes","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Security","Monmouthshire and Newport","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Security","North Hampshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Security","North Yorkshire CC","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Security","North and West Norfolk","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Security","Overseas","Overseas","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Security","Oxfordshire CC","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Security","Peterborough","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Security","Plymouth","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Security","Portsmouth","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Security","Sheffield","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Security","Somerset CC","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Security","South Hampshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Security","Stoke-on-Trent","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Security","Swansea","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Security","Telford and Wrekin","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Security","Tyneside","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Security","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Security","West Sussex (South West)","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Security","Westminster","London","75","[c]","40020","35650"
"Leaver Dept.","2023","Security","York","Outside London","30","[c]","32370","33020"
"Leaver Dept.","2023","Unknown","Aberdeen City and Aberdeenshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Angus and Dundee City","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Bath and North East Somerset, North Somerset and South Gloucestershire","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Belfast","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Berkshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Birmingham","Outside London","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Blackpool","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Bristol, City of","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Caithness and Sutherland, and Ross and Cromarty","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Calderdale and Kirklees","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Cambridgeshire CC","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Camden and City of London","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Cardiff and Vale of Glamorgan","Outside London","55","[c]","42340","38160"
"Leaver Dept.","2023","Unknown","Central Hampshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Central Valleys","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","City of Edinburgh","Outside London","60","[c]","46340","41500"
"Leaver Dept.","2023","Unknown","Conwy and Denbighshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Coventry","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Darlington","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Devon CC","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Dumfries and Galloway","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","East Ayrshire and North Ayrshire mainland","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","East Lancashire","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","East Merseyside","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Falkirk","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Glasgow City","Outside London","55","[c]","33910","32170"
"Leaver Dept.","2023","Unknown","Gloucestershire CC","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Greater Manchester South West","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Gwent Valleys","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Hertfordshire CC","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Inverness and Nairn, Moray, and Badenoch and Strathspey","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Isle of Anglesey","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Leeds","Outside London","80","[c]","37870","36240"
"Leaver Dept.","2023","Unknown","Leicestershire CC and Rutland","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Liverpool","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Lochaber, Skye and Lochalsh, Arran and Cumbrae, and Argyll and Bute","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Manchester","Outside London","10","[c]","32310","32000"
"Leaver Dept.","2023","Unknown","Mid Kent","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Milton Keynes","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Monmouthshire and Newport","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Na h-Eileanan Siar","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Nottingham","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Overseas","Overseas","25","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Perth and Kinross, and Stirling","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Scottish Borders","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Sefton","Outside London","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Sheffield","Outside London","15","[c]","37520","35590"
"Leaver Dept.","2023","Unknown","Somerset CC","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","South Lanarkshire","Outside London","40","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","South Teesside","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","South West Wales","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Sunderland","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Swansea","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Swindon","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Tower Hamlets","London","60","[c]","38980","32000"
"Leaver Dept.","2023","Unknown","Tyneside","Outside London","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Unknown","Unknown","55","[c]","35830","33040"
"Leaver Dept.","2023","Unknown","West Lothian","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Westminster","London","735","[c]","36940","32000"
"Leaver Dept.","2023","Unknown","Wiltshire","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","York","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Analysis","Angus and Dundee City","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Analysis","Ards and North Down","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Analysis","Bath and North East Somerset, North Somerset and South Gloucestershire","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2023","Analysis","Belfast","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Analysis","Birmingham","Outside London","30","[c]","38680","32970"
"New entrant CS","2023","Analysis","Brighton and Hove","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Analysis","Bristol, City of","Outside London","30","[c]","35580","32800"
"New entrant CS","2023","Analysis","Buckinghamshire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Analysis","Cambridgeshire CC","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Analysis","Camden and City of London","London","20","[c]","41490","30090"
"New entrant CS","2023","Analysis","Cardiff and Vale of Glamorgan","Outside London","15","[c]","34290","32460"
"New entrant CS","2023","Analysis","Central Hampshire","Outside London","75","[c]","31310","30650"
"New entrant CS","2023","Analysis","Cheshire East","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Analysis","City of Edinburgh","Outside London","10","[c]","39900","34110"
"New entrant CS","2023","Analysis","Cornwall and Isles of Scilly","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Analysis","Coventry","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Analysis","Croydon","London","15","[c]","32690","29750"
"New entrant CS","2023","Analysis","Darlington","Outside London","80","[c]","30800","31060"
"New entrant CS","2023","Analysis","Dorset","Outside London","15","[c]","29050","25970"
"New entrant CS","2023","Analysis","East Lothian and Midlothian","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Analysis","East Merseyside","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Analysis","Glasgow City","Outside London","25","[c]","34900","33790"
"New entrant CS","2023","Analysis","Greater Manchester South West","Outside London","30","[c]","29950","29980"
"New entrant CS","2023","Analysis","Hackney and Newham","London","20","[c]","38140","39110"
"New entrant CS","2023","Analysis","Kent Thames Gateway","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Analysis","Leeds","Outside London","30","[c]","32450","31270"
"New entrant CS","2023","Analysis","Lewisham and Southwark","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Analysis","Lincolnshire CC","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Analysis","Liverpool","Outside London","25","[c]","32650","34400"
"New entrant CS","2023","Analysis","Manchester","Outside London","30","[c]","33260","33950"
"New entrant CS","2023","Analysis","Merton, Kingston upon Thames and Sutton","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Analysis","Mid Lancashire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Analysis","Monmouthshire and Newport","Outside London","120","[c]","31090","31560"
"New entrant CS","2023","Analysis","Nottingham","Outside London","15","[c]","34890","33980"
"New entrant CS","2023","Analysis","Oxfordshire CC","Outside London","10","[c]","23360","21380"
"New entrant CS","2023","Analysis","Peterborough","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Analysis","Plymouth","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Analysis","Portsmouth","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Analysis","Sefton","Outside London","10","[c]","[c]","[c]"
"New entrant CS","2023","Analysis","Sheffield","Outside London","20","[c]","34270","34060"
"New entrant CS","2023","Analysis","South Hampshire","Outside London","70","[c]","33280","31560"
"New entrant CS","2023","Analysis","South Teesside","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Analysis","Southampton","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Analysis","Staffordshire CC","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Analysis","Suffolk CC","Outside London","30","[c]","28550","30350"
"New entrant CS","2023","Analysis","Tower Hamlets","London","140","[c]","38700","35410"
"New entrant CS","2023","Analysis","Tyneside","Outside London","30","[c]","32870","32260"
"New entrant CS","2023","Analysis","Unknown","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2023","Analysis","Westminster","London","430","[c]","34040","34190"
"New entrant CS","2023","Analysis","Wiltshire","Outside London","100","[c]","29540","27330"
"New entrant CS","2023","Analysis","Wolverhampton","Outside London","10","[c]","[c]","[c]"
"New entrant CS","2023","Analysis","York","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","Aberdeen City and Aberdeenshire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","Bath and North East Somerset, North Somerset and South Gloucestershire","Outside London","145","[c]","32560","29000"
"New entrant CS","2023","Commercial","Belfast","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","Berkshire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","Bexley and Greenwich","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","Birmingham","Outside London","25","[c]","60160","43620"
"New entrant CS","2023","Commercial","Blackpool","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","Bridgend and Neath Port Talbot","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","Bristol, City of","Outside London","15","[c]","41470","37300"
"New entrant CS","2023","Commercial","Buckinghamshire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","Cambridgeshire CC","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","Cardiff and Vale of Glamorgan","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","Central Bedfordshire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","Central Hampshire","Outside London","25","[c]","31700","27140"
"New entrant CS","2023","Commercial","City of Edinburgh","Outside London","10","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","Clackmannanshire and Fife","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","Coventry","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","Croydon","London","5","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","Darlington","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","Devon CC","Outside London","25","[c]","40580","37300"
"New entrant CS","2023","Commercial","Dorset","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","Durham","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","East Kent","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","East Surrey","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","Enfield","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","Glasgow City","Outside London","35","[c]","41480","33990"
"New entrant CS","2023","Commercial","Gloucestershire CC","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","Greater Manchester South East","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","Greater Manchester South West","Outside London","15","[c]","45790","38700"
"New entrant CS","2023","Commercial","Hackney and Newham","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","Harrow and Hillingdon","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","Hertfordshire CC","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","Hounslow and Richmond upon Thames","London","5","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","Lambeth","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","Leeds","Outside London","30","[c]","46950","37680"
"New entrant CS","2023","Commercial","Leicester","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","Lincolnshire CC","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","Lisburn and Castlereagh","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","Liverpool","Outside London","10","[c]","40730","33500"
"New entrant CS","2023","Commercial","Manchester","Outside London","25","[c]","44860","37590"
"New entrant CS","2023","Commercial","Merton, Kingston upon Thames and Sutton","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","Mid Lancashire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","Monmouthshire and Newport","Outside London","10","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","North Yorkshire CC","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","Norwich and East Norfolk","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","Nottingham","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","Oxfordshire CC","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","Peterborough","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","Plymouth","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","Portsmouth","Outside London","10","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","Redbridge and Waltham Forest","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","Sefton","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","Sheffield","Outside London","10","[c]","53940","52300"
"New entrant CS","2023","Commercial","Solihull","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","Somerset CC","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","South Ayrshire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","South Lanarkshire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","South Nottinghamshire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","South West Wales","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","South and West Derbyshire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","Southampton","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","Staffordshire CC","Outside London","20","[c]","32180","27140"
"New entrant CS","2023","Commercial","Stoke-on-Trent","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","Suffolk CC","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","Swansea","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","Swindon","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","Tower Hamlets","London","20","[c]","38010","33500"
"New entrant CS","2023","Commercial","Tyneside","Outside London","10","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","Warrington","Outside London","5","[c]","[c]","[c]"
