"Status","Year","Disability","Profession_of_post","Region_ITL2","Region_ITL3","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2023","Declared non-disabled","Project Delivery","Hampshire and Isle of Wight","Southampton","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Project Delivery","Highlands and Islands","Inverness and Nairn, Moray, and Badenoch and Strathspey","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Project Delivery","Highlands and Islands","Shetland Islands","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Project Delivery","Inner London - East","Hackney and Newham","5","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Project Delivery","Inner London - East","Lambeth","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Project Delivery","Inner London - East","Lewisham and Southwark","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Project Delivery","Inner London - East","Tower Hamlets","45","[c]","52550","49670"
"Leaver CS","2023","Declared non-disabled","Project Delivery","Inner London - West","Camden and City of London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Project Delivery","Inner London - West","Westminster","105","[c]","50880","47230"
"Leaver CS","2023","Declared non-disabled","Project Delivery","Kent","Kent Thames Gateway","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Project Delivery","Lancashire","Blackpool","10","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Project Delivery","Lancashire","Lancaster and Wyre","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Project Delivery","Lancashire","Mid Lancashire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Project Delivery","Leicestershire, Rutland and Northamptonshire","Leicestershire CC and Rutland","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Project Delivery","Leicestershire, Rutland and Northamptonshire","North Northamptonshire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Project Delivery","Lincolnshire","Lincolnshire CC","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Project Delivery","Merseyside","Liverpool","15","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Project Delivery","Merseyside","Sefton","5","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Project Delivery","Merseyside","Wirral","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Project Delivery","North Yorkshire","North Yorkshire CC","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Project Delivery","North Yorkshire","York","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Project Delivery","Northern Ireland","Belfast","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Project Delivery","Northern Ireland","Lisburn and Castlereagh","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Project Delivery","Northumberland, and Tyne and Wear","Sunderland","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Project Delivery","Northumberland, and Tyne and Wear","Tyneside","20","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Project Delivery","Outer London - East and North East","Redbridge and Waltham Forest","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Project Delivery","Outer London - South","Croydon","20","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Project Delivery","Outer London - South","Merton, Kingston upon Thames and Sutton","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Project Delivery","Outer London - West and North West","Harrow and Hillingdon","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Project Delivery","Overseas","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Project Delivery","Shropshire and Staffordshire","Staffordshire CC","10","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Project Delivery","Shropshire and Staffordshire","Telford and Wrekin","5","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Project Delivery","South Yorkshire","Barnsley, Doncaster and Rotherham","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Project Delivery","South Yorkshire","Sheffield","10","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Project Delivery","Southern Scotland","East Ayrshire and North Ayrshire mainland","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Project Delivery","Southern Scotland","South Lanarkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Project Delivery","Surrey, East and West Sussex","Brighton and Hove","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Project Delivery","Surrey, East and West Sussex","West Sussex (North East)","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Project Delivery","Surrey, East and West Sussex","West Sussex (South West)","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Project Delivery","Tees Valley and Durham","Darlington","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Project Delivery","Tees Valley and Durham","Durham","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Project Delivery","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Project Delivery","West Central Scotland","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","5","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Project Delivery","West Central Scotland","Glasgow City","5","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Project Delivery","West Midlands","Birmingham","5","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Project Delivery","West Midlands","Coventry","5","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Project Delivery","West Midlands","Solihull","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Project Delivery","West Midlands","Wolverhampton","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Project Delivery","West Wales and The Valleys","Bridgend and Neath Port Talbot","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Project Delivery","West Wales and The Valleys","Central Valleys","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Project Delivery","West Wales and The Valleys","Conwy and Denbighshire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Project Delivery","West Wales and The Valleys","Gwynedd","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Project Delivery","West Wales and The Valleys","South West Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Project Delivery","West Wales and The Valleys","Swansea","30","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Project Delivery","West Yorkshire","Bradford","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Project Delivery","West Yorkshire","Leeds","20","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Project Delivery","West Yorkshire","Wakefield","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Property","Bedfordshire and Hertfordshire","Hertfordshire CC","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Property","Berkshire, Buckinghamshire and Oxfordshire","Berkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Property","Berkshire, Buckinghamshire and Oxfordshire","Buckinghamshire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Property","Berkshire, Buckinghamshire and Oxfordshire","Milton Keynes","5","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Property","Berkshire, Buckinghamshire and Oxfordshire","Oxfordshire CC","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Property","Cheshire","Cheshire East","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Property","Cheshire","Cheshire West and Chester","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Property","Cheshire","Warrington","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Property","Cornwall and Isles of Scilly","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Property","Cumbria","East Cumbria","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Property","Derbyshire and Nottinghamshire","Nottingham","10","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Property","Derbyshire and Nottinghamshire","South Nottinghamshire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Property","Derbyshire and Nottinghamshire","South and West Derbyshire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Property","Devon","Devon CC","5","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Property","Devon","Plymouth","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Property","Dorset and Somerset","Bournemouth, Christchurch and Poole","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Property","Dorset and Somerset","Dorset","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Property","Dorset and Somerset","Somerset CC","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Property","East Anglia","Cambridgeshire CC","5","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Property","East Anglia","North and West Norfolk","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Property","East Anglia","Norwich and East Norfolk","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Property","East Anglia","Peterborough","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Property","East Anglia","Suffolk CC","10","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Property","East Wales","Cardiff and Vale of Glamorgan","10","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Property","East Wales","Flintshire and Wrexham","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Property","East Wales","Powys","5","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Property","East Yorkshire and Northern Lincolnshire","Kingston upon Hull, City of","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Property","East Yorkshire and Northern Lincolnshire","North and North East Lincolnshire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Property","Eastern Scotland","City of Edinburgh","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Property","Eastern Scotland","Clackmannanshire and Fife","5","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Property","Eastern Scotland","Perth and Kinross, and Stirling","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Property","Essex","Essex Haven Gateway","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Property","Essex","Heart of Essex","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Property","Essex","West Essex","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Property","Gloucestershire, Wiltshire and Bath/Bristol area","Bristol, City of","10","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Property","Gloucestershire, Wiltshire and Bath/Bristol area","Gloucestershire CC","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Property","Gloucestershire, Wiltshire and Bath/Bristol area","Swindon","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Property","Gloucestershire, Wiltshire and Bath/Bristol area","Wiltshire","15","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Property","Greater Manchester","Greater Manchester North East","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Property","Greater Manchester","Greater Manchester South East","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Property","Greater Manchester","Greater Manchester South West","5","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Property","Greater Manchester","Manchester","5","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Property","Hampshire and Isle of Wight","Central Hampshire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Property","Hampshire and Isle of Wight","North Hampshire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Property","Hampshire and Isle of Wight","Portsmouth","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Property","Hampshire and Isle of Wight","South Hampshire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Property","Hampshire and Isle of Wight","Southampton","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Property","Inner London - East","Haringey and Islington","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Property","Inner London - East","Lambeth","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Property","Inner London - East","Tower Hamlets","10","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Property","Inner London - West","Wandsworth","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Property","Inner London - West","Westminster","20","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Property","Kent","East Kent","5","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Property","Kent","West Kent","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Property","Lancashire","Chorley and West Lancashire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Property","Lancashire","Lancaster and Wyre","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Property","Lancashire","Mid Lancashire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Property","Leicestershire, Rutland and Northamptonshire","Leicestershire CC and Rutland","10","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Property","Leicestershire, Rutland and Northamptonshire","West Northamptonshire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Property","Lincolnshire","Lincolnshire CC","5","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Property","Merseyside","Liverpool","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Property","Merseyside","Sefton","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Property","Merseyside","Wirral","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Property","North Eastern Scotland","Aberdeen City and Aberdeenshire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Property","North Yorkshire","North Yorkshire CC","5","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Property","North Yorkshire","York","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Property","Northern Ireland","Lisburn and Castlereagh","5","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Property","Northumberland, and Tyne and Wear","Northumberland","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Property","Northumberland, and Tyne and Wear","Tyneside","10","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Property","Outer London - East and North East","Redbridge and Waltham Forest","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Property","Outer London - South","Croydon","5","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Property","Outer London - South","Merton, Kingston upon Thames and Sutton","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Property","Outer London - West and North West","Brent","5","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Property","Outer London - West and North West","Harrow and Hillingdon","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Property","Outer London - West and North West","Hounslow and Richmond upon Thames","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Property","Overseas","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Property","Shropshire and Staffordshire","Staffordshire CC","5","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Property","Shropshire and Staffordshire","Stoke-on-Trent","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Property","Shropshire and Staffordshire","Telford and Wrekin","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Property","South Yorkshire","Sheffield","5","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Property","Southern Scotland","East Ayrshire and North Ayrshire mainland","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Property","Surrey, East and West Sussex","East Surrey","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Property","Surrey, East and West Sussex","East Sussex CC","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Property","Surrey, East and West Sussex","West Surrey","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Property","Surrey, East and West Sussex","West Sussex (North East)","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Property","Surrey, East and West Sussex","West Sussex (South West)","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Property","Tees Valley and Durham","Durham","5","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Property","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Property","West Central Scotland","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Property","West Central Scotland","Glasgow City","5","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Property","West Midlands","Birmingham","10","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Property","West Midlands","Coventry","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Property","West Wales and The Valleys","Central Valleys","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Property","West Wales and The Valleys","South West Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Property","West Wales and The Valleys","Swansea","10","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Property","West Yorkshire","Leeds","10","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Psychology","Bedfordshire and Hertfordshire","Hertfordshire CC","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Psychology","Berkshire, Buckinghamshire and Oxfordshire","Buckinghamshire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Psychology","Berkshire, Buckinghamshire and Oxfordshire","Milton Keynes","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Psychology","Berkshire, Buckinghamshire and Oxfordshire","Oxfordshire CC","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Psychology","Cheshire","Cheshire East","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Psychology","Cheshire","Warrington","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Psychology","Derbyshire and Nottinghamshire","North Nottinghamshire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Psychology","Derbyshire and Nottinghamshire","Nottingham","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Psychology","Derbyshire and Nottinghamshire","South Nottinghamshire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Psychology","Devon","Devon CC","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Psychology","Dorset and Somerset","Dorset","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Psychology","East Anglia","Cambridgeshire CC","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Psychology","East Anglia","North and West Norfolk","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Psychology","East Anglia","Suffolk CC","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Psychology","East Wales","Cardiff and Vale of Glamorgan","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Psychology","East Wales","Monmouthshire and Newport","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Psychology","East Yorkshire and Northern Lincolnshire","East Riding of Yorkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Psychology","Eastern Scotland","City of Edinburgh","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Psychology","Eastern Scotland","Clackmannanshire and Fife","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Psychology","Gloucestershire, Wiltshire and Bath/Bristol area","Bath and North East Somerset, North Somerset and South Gloucestershire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Psychology","Gloucestershire, Wiltshire and Bath/Bristol area","Wiltshire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Psychology","Greater Manchester","Greater Manchester North West","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Psychology","Herefordshire, Worcestershire and Warwickshire","Worcestershire CC","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Psychology","Inner London - East","Lambeth","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Psychology","Inner London - West","Wandsworth","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Psychology","Kent","Kent Thames Gateway","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Psychology","Kent","Medway","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Psychology","Lancashire","Chorley and West Lancashire","5","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Psychology","Leicestershire, Rutland and Northamptonshire","Leicestershire CC and Rutland","5","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Psychology","Leicestershire, Rutland and Northamptonshire","West Northamptonshire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Psychology","Lincolnshire","Lincolnshire CC","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Psychology","Outer London - East and North East","Bexley and Greenwich","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Psychology","Outer London - South","Croydon","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Psychology","Outer London - West and North West","Hounslow and Richmond upon Thames","5","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Psychology","Shropshire and Staffordshire","Staffordshire CC","5","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Psychology","South Yorkshire","Barnsley, Doncaster and Rotherham","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Psychology","Surrey, East and West Sussex","East Surrey","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Psychology","Surrey, East and West Sussex","West Surrey","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Psychology","Surrey, East and West Sussex","West Sussex (South West)","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Psychology","Tees Valley and Durham","Durham","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Psychology","Tees Valley and Durham","Hartlepool and Stockton-on-Tees","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Psychology","West Central Scotland","Glasgow City","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Psychology","West Central Scotland","North Lanarkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Psychology","West Wales and The Valleys","Bridgend and Neath Port Talbot","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Psychology","West Yorkshire","Leeds","5","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Psychology","West Yorkshire","Wakefield","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Science and Engineering","Bedfordshire and Hertfordshire","Central Bedfordshire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Science and Engineering","Bedfordshire and Hertfordshire","Hertfordshire CC","10","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Science and Engineering","Berkshire, Buckinghamshire and Oxfordshire","Berkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Science and Engineering","Berkshire, Buckinghamshire and Oxfordshire","Buckinghamshire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Science and Engineering","Berkshire, Buckinghamshire and Oxfordshire","Oxfordshire CC","15","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Science and Engineering","Cheshire","Cheshire East","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Science and Engineering","Cornwall and Isles of Scilly","Cornwall and Isles of Scilly","10","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Science and Engineering","Cumbria","East Cumbria","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Science and Engineering","Cumbria","West Cumbria","10","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Science and Engineering","Derbyshire and Nottinghamshire","Nottingham","30","[c]","34290","35570"
"Leaver CS","2023","Declared non-disabled","Science and Engineering","Derbyshire and Nottinghamshire","South Nottinghamshire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Science and Engineering","Derbyshire and Nottinghamshire","South and West Derbyshire","20","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Science and Engineering","Devon","Devon CC","40","[c]","41130","39650"
"Leaver CS","2023","Declared non-disabled","Science and Engineering","Devon","Plymouth","10","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Science and Engineering","Dorset and Somerset","Dorset","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Science and Engineering","Dorset and Somerset","Somerset CC","10","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Science and Engineering","East Anglia","Cambridgeshire CC","15","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Science and Engineering","East Anglia","North and West Norfolk","5","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Science and Engineering","East Anglia","Peterborough","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Science and Engineering","East Anglia","Suffolk CC","25","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Science and Engineering","East Wales","Cardiff and Vale of Glamorgan","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Science and Engineering","East Wales","Flintshire and Wrexham","10","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Science and Engineering","East Wales","Monmouthshire and Newport","10","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Science and Engineering","East Wales","Powys","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Science and Engineering","East Yorkshire and Northern Lincolnshire","East Riding of Yorkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Science and Engineering","East Yorkshire and Northern Lincolnshire","North and North East Lincolnshire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Science and Engineering","Eastern Scotland","Angus and Dundee City","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Science and Engineering","Eastern Scotland","City of Edinburgh","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Science and Engineering","Eastern Scotland","Clackmannanshire and Fife","[c]","[c]","[c]","[c]"
