"Status","Year","Ethnicity","Function_of_post","Responsibility_level_ungrouped","Sex","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2023","Undeclared","Grants Management","G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Grants Management","HEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Grants Management","HEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Grants Management","SEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Grants Management","SEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Human Resources","AA","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Human Resources","AA","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Human Resources","AO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Human Resources","AO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Human Resources","EO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Human Resources","EO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Human Resources","G6","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Human Resources","G6","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Human Resources","G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Human Resources","G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Human Resources","HEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Human Resources","HEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Human Resources","SCS level","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Human Resources","SCS level","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Human Resources","SEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Human Resources","SEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Human Resources","Unknown","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Human Resources","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Internal Audit","AO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Internal Audit","AO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Internal Audit","EO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Internal Audit","EO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Internal Audit","G6","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Internal Audit","G6","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Internal Audit","G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Internal Audit","G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Internal Audit","HEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Internal Audit","HEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Internal Audit","SCS level","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Internal Audit","SCS level","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Internal Audit","SEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Internal Audit","SEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Legal","AO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Legal","AO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Legal","EO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Legal","EO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Legal","G6","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Legal","G6","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Legal","G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Legal","G7","Male","5","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Legal","HEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Legal","HEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Legal","SCS level","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Legal","SCS level","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Legal","SEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Legal","SEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","No function","AA","Female","10","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","No function","AA","Male","10","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","No function","AO","Female","50","[c]","23220","21780"
"New entrant CS","2023","Undeclared","No function","AO","Male","105","[c]","25500","22520"
"New entrant CS","2023","Undeclared","No function","EO","Female","25","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","No function","EO","Male","50","[c]","28720","28120"
"New entrant CS","2023","Undeclared","No function","G6","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","No function","G6","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","No function","G7","Female","5","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","No function","G7","Male","15","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","No function","HEO","Female","10","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","No function","HEO","Male","25","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","No function","SCS level","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","No function","SCS level","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","No function","SEO","Female","10","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","No function","SEO","Male","20","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","No function","Unknown","Female","25","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","No function","Unknown","Male","20","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Project Delivery","AA","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Project Delivery","AA","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Project Delivery","AO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Project Delivery","AO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Project Delivery","EO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Project Delivery","EO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Project Delivery","G6","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Project Delivery","G6","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Project Delivery","G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Project Delivery","G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Project Delivery","HEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Project Delivery","HEO","Male","5","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Project Delivery","SCS level","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Project Delivery","SCS level","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Project Delivery","SEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Project Delivery","SEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Project Delivery","Unknown","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Project Delivery","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Property","AA","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Property","AA","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Property","AO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Property","AO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Property","EO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Property","EO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Property","G6","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Property","G6","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Property","G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Property","G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Property","HEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Property","HEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Property","SCS level","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Property","SCS level","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Property","SEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Property","SEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Property","Unknown","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Property","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Security","AA","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Security","AA","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Security","AO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Security","AO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Security","EO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Security","EO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Security","G6","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Security","G6","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Security","G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Security","G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Security","HEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Security","HEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Security","SCS level","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Security","SCS level","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Security","SEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Security","SEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Security","Unknown","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Security","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Unknown","AA","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Unknown","AA","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Unknown","AO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Unknown","AO","Male","5","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Unknown","EO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Unknown","EO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Unknown","G6","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Unknown","G6","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Unknown","G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Unknown","G7","Male","5","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Unknown","HEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Unknown","HEO","Male","10","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Unknown","SCS level","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Unknown","SCS level","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Unknown","SEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Unknown","SEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Unknown","Unknown","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Unknown","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Analysis","AA","Female","15","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Analysis","AA","Male","15","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Analysis","AO","Female","10","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Analysis","AO","Male","10","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Analysis","EO","Female","15","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Analysis","EO","Male","25","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Analysis","G6","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Analysis","G6","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Analysis","G7","Female","5","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Analysis","G7","Male","5","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Analysis","HEO","Female","65","[c]","32930","34290"
"New entrant CS","2023","Unknown","Analysis","HEO","Male","90","[c]","33310","34410"
"New entrant CS","2023","Unknown","Analysis","SCS level","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Analysis","SCS level","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Analysis","SEO","Female","10","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Analysis","SEO","Male","15","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Commercial","AA","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Commercial","AA","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Commercial","AO","Female","10","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Commercial","AO","Male","15","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Commercial","EO","Female","20","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Commercial","EO","Male","20","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Commercial","G6","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Commercial","G6","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Commercial","G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Commercial","G7","Male","5","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Commercial","HEO","Female","30","[c]","32380","32220"
"New entrant CS","2023","Unknown","Commercial","HEO","Male","10","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Commercial","SCS level","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Commercial","SCS level","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Commercial","SEO","Female","15","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Commercial","SEO","Male","10","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Commercial","Unknown","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Commercial","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Communications","AA","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Communications","AA","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Communications","AO","Female","5","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Communications","AO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Communications","EO","Female","10","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Communications","EO","Male","10","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Communications","G6","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Communications","G6","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Communications","G7","Female","10","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Communications","G7","Male","5","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Communications","HEO","Female","40","[c]","35290","35400"
"New entrant CS","2023","Unknown","Communications","HEO","Male","30","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Communications","SCS level","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Communications","SCS level","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Communications","SEO","Female","10","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Communications","SEO","Male","15","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Communications","Unknown","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Communications","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Counter Fraud","AO","Female","15","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Counter Fraud","AO","Male","15","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Counter Fraud","EO","Female","15","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Counter Fraud","EO","Male","25","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Counter Fraud","G6","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Counter Fraud","G6","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Counter Fraud","G7","Female","[c]","[c]","[c]","[c]"
