"Status","Year","Age","Disability","Organisation","Region_london","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2023","60-64","Declared non-disabled","Driver and Vehicle Licensing Agency","Outside London","10","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Declared non-disabled","Driver and Vehicle Standards Agency","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Declared non-disabled","Driver and Vehicle Standards Agency","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Declared non-disabled","Education Scotland","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Declared non-disabled","Food Standards Agency","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Declared non-disabled","Food Standards Agency","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Declared non-disabled","Government Actuary's Department","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Declared non-disabled","Government Internal Audit Agency","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Declared non-disabled","Government Internal Audit Agency","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Declared non-disabled","Government Legal Department","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Declared non-disabled","Government Property Agency","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Declared non-disabled","HM Courts and Tribunals Service","London","5","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Declared non-disabled","HM Courts and Tribunals Service","Outside London","40","[c]","21070","19930"
"New entrant CS","2023","60-64","Declared non-disabled","HM Courts and Tribunals Service","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Declared non-disabled","HM Land Registry","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Declared non-disabled","HM Prison and Probation Service","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Declared non-disabled","HM Prison and Probation Service","Outside London","105","[c]","25010","23640"
"New entrant CS","2023","60-64","Declared non-disabled","HM Prison and Probation Service","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Declared non-disabled","HM Revenue and Customs (excl. agencies)","London","5","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Declared non-disabled","HM Revenue and Customs (excl. agencies)","Outside London","30","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Declared non-disabled","HM Treasury (excl. agencies)","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Declared non-disabled","HM Treasury (excl. agencies)","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Declared non-disabled","Health and Safety Executive","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Declared non-disabled","Home Office","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Declared non-disabled","Home Office","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Declared non-disabled","Home Office","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Declared non-disabled","Home Office","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Declared non-disabled","Institute for Apprenticeships and Technical Education","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Declared non-disabled","Legal Aid Agency","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Declared non-disabled","Maritime and Coastguard Agency","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Declared non-disabled","Medicines and Healthcare Products Regulatory Agency","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Declared non-disabled","Medicines and Healthcare Products Regulatory Agency","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Declared non-disabled","Met Office","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Declared non-disabled","Ministry of Defence (excl. agencies)","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Declared non-disabled","Ministry of Defence (excl. agencies)","Outside London","20","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Declared non-disabled","Ministry of Defence (excl. agencies)","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Declared non-disabled","Ministry of Justice (excl. agencies)","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Declared non-disabled","Ministry of Justice (excl. agencies)","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Declared non-disabled","National Crime Agency","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Declared non-disabled","National Crime Agency","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Declared non-disabled","National Infrastructure Commission","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Declared non-disabled","National Records of Scotland","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Declared non-disabled","National Savings and Investments","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Declared non-disabled","Office for Standards in Education, Children's Services and Skills","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Declared non-disabled","Office of Gas and Electricity Markets","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Declared non-disabled","Office of Gas and Electricity Markets","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Declared non-disabled","Office of Qualifications and Examinations Regulation","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Declared non-disabled","Office of the Public Guardian","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Declared non-disabled","Planning Inspectorate","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Declared non-disabled","Registers of Scotland","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Declared non-disabled","Royal Fleet Auxiliary","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Declared non-disabled","Rural Payments Agency","Outside London","20","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Declared non-disabled","Scottish Courts and Tribunals Service","Outside London","10","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Declared non-disabled","Scottish Government (excl. agencies)","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Declared non-disabled","Scottish Prison Service","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Declared non-disabled","Scottish Public Pensions Agency","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Declared non-disabled","Serious Fraud Office","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Declared non-disabled","Social Security Scotland","Outside London","15","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Declared non-disabled","Submarine Delivery Agency","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Declared non-disabled","The Insolvency Service","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Declared non-disabled","The National Archives","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Declared non-disabled","Transport Scotland","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Declared non-disabled","UK Debt Management Office","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Declared non-disabled","UK Export Finance","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Declared non-disabled","UK Health Security Agency","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Declared non-disabled","UK Health Security Agency","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Declared non-disabled","UK Hydrographic Office","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Declared non-disabled","UK Statistics Authority","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Declared non-disabled","UK Statistics Authority","Outside London","45","[c]","23290","21200"
"New entrant CS","2023","60-64","Declared non-disabled","Valuation Office Agency","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Declared non-disabled","Vehicle Certification Agency","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Declared non-disabled","Veterinary Medicines Directorate","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Declared non-disabled","Welsh Government (excl. agencies)","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Declared non-disabled","Wilton Park","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Undeclared","Animal and Plant Health Agency","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Undeclared","Companies House","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Undeclared","Crown Prosecution Service","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Undeclared","Department for International Trade","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Undeclared","Department for Work and Pensions (excl. agencies)","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Undeclared","Driver and Vehicle Licensing Agency","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Undeclared","Driver and Vehicle Standards Agency","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Undeclared","HM Courts and Tribunals Service","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Undeclared","HM Prison and Probation Service","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Undeclared","HM Prison and Probation Service","Outside London","10","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Undeclared","HM Revenue and Customs (excl. agencies)","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Undeclared","Health and Safety Executive","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Undeclared","Legal Aid Agency","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Undeclared","Rural Payments Agency","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Undeclared","Social Security Scotland","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Undeclared","UK Statistics Authority","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Undeclared","Vehicle Certification Agency","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Undeclared","Wilton Park","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Unknown","Advisory, Conciliation and Arbitration Service","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Unknown","Advisory, Conciliation and Arbitration Service","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Unknown","Animal and Plant Health Agency","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Unknown","Charity Commission","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Unknown","Charity Commission","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Unknown","Companies House","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Unknown","Criminal Injuries Compensation Authority","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Unknown","Crown Office and Procurator Fiscal Service","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Unknown","Crown Prosecution Service","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Unknown","Defence Equipment and Support","Outside London","15","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Unknown","Defence Science and Technology Laboratory","Outside London","10","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Unknown","Department for Business, Energy and Industrial Strategy (excl. agencies)","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Unknown","Department for Business, Energy and Industrial Strategy (excl. agencies)","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Unknown","Department for Digital, Culture, Media and Sport (excl. agencies)","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Unknown","Department for Education (excl. agencies)","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Unknown","Department for International Trade","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Unknown","Department for International Trade","Outside London","20","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Unknown","Department for Transport (excl. agencies)","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Unknown","Department for Transport (excl. agencies)","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Unknown","Department for Work and Pensions (excl. agencies)","Outside London","10","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Unknown","Department of Health and Social Care (excl. agencies)","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Unknown","Department of Health and Social Care (excl. agencies)","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Unknown","Disclosure Scotland","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Unknown","Driver and Vehicle Licensing Agency","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Unknown","Driver and Vehicle Standards Agency","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Unknown","Driver and Vehicle Standards Agency","Outside London","25","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Unknown","Education Scotland","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Unknown","Food Standards Agency","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Unknown","Food Standards Agency","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Unknown","Government Internal Audit Agency","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Unknown","HM Courts and Tribunals Service","London","10","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Unknown","HM Courts and Tribunals Service","Outside London","20","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Unknown","HM Land Registry","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Unknown","HM Prison and Probation Service","London","5","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Unknown","HM Prison and Probation Service","Outside London","95","[c]","25700","23640"
"New entrant CS","2023","60-64","Unknown","HM Revenue and Customs (excl. agencies)","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Unknown","HM Revenue and Customs (excl. agencies)","Outside London","50","[c]","26740","22520"
"New entrant CS","2023","60-64","Unknown","Home Office","London","45","[c]","31000","29750"
"New entrant CS","2023","60-64","Unknown","Home Office","Outside London","175","[c]","25050","22400"
"New entrant CS","2023","60-64","Unknown","Home Office","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Unknown","Home Office","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Unknown","Legal Aid Agency","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Unknown","Maritime and Coastguard Agency","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Unknown","Medicines and Healthcare Products Regulatory Agency","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Unknown","Ministry of Defence (excl. agencies)","London","10","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Unknown","Ministry of Defence (excl. agencies)","Outside London","100","[c]","31290","27140"
"New entrant CS","2023","60-64","Unknown","Ministry of Defence (excl. agencies)","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Unknown","Ministry of Justice (excl. agencies)","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Unknown","National Crime Agency","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Unknown","National Crime Agency","Outside London","20","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Unknown","National Records of Scotland","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Unknown","Office for Standards in Education, Children's Services and Skills","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Unknown","Office of Gas and Electricity Markets","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Unknown","Office of the Public Guardian","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Unknown","Planning Inspectorate","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Unknown","Registers of Scotland","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Unknown","Royal Fleet Auxiliary","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Unknown","Rural Payments Agency","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Unknown","Scottish Courts and Tribunals Service","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Unknown","Scottish Government (excl. agencies)","Outside London","10","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Unknown","Scottish Prison Service","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Unknown","Scottish Public Pensions Agency","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Unknown","Social Security Scotland","Outside London","45","[c]","26680","22180"
"New entrant CS","2023","60-64","Unknown","Submarine Delivery Agency","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Unknown","The Insolvency Service","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Unknown","The National Archives","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Unknown","Transport Scotland","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Unknown","UK Health Security Agency","London","10","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Unknown","UK Health Security Agency","Outside London","10","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Unknown","UK Statistics Authority","Outside London","35","[c]","22960","21200"
"New entrant CS","2023","60-64","Unknown","Valuation Office Agency","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Unknown","Welsh Government (excl. agencies)","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","65+","Declared disabled","Animal and Plant Health Agency","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","65+","Declared disabled","Animal and Plant Health Agency","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","65+","Declared disabled","Cabinet Office (excl. agencies)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","65+","Declared disabled","Crown Prosecution Service","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","65+","Declared disabled","Crown Prosecution Service","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","65+","Declared disabled","Defence Equipment and Support","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","65+","Declared disabled","Defence Science and Technology Laboratory","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","65+","Declared disabled","Department for Environment, Food and Rural Affairs (excl. agencies)","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","65+","Declared disabled","Department for International Trade","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","65+","Declared disabled","Department for International Trade","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","65+","Declared disabled","Department for Levelling Up, Housing and Communities (excl. agencies)","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","65+","Declared disabled","Department for Levelling Up, Housing and Communities (excl. agencies)","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","65+","Declared disabled","Department for Transport (excl. agencies)","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","65+","Declared disabled","Department for Work and Pensions (excl. agencies)","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","65+","Declared disabled","Department of Health and Social Care (excl. agencies)","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","65+","Declared disabled","Department of Health and Social Care (excl. agencies)","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","65+","Declared disabled","Driver and Vehicle Licensing Agency","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","65+","Declared disabled","Driver and Vehicle Standards Agency","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","65+","Declared disabled","Driver and Vehicle Standards Agency","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","65+","Declared disabled","Education Scotland","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","65+","Declared disabled","Food Standards Agency","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","65+","Declared disabled","HM Courts and Tribunals Service","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","65+","Declared disabled","HM Courts and Tribunals Service","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","65+","Declared disabled","HM Courts and Tribunals Service","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","65+","Declared disabled","HM Land Registry","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","65+","Declared disabled","HM Prison and Probation Service","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","65+","Declared disabled","HM Prison and Probation Service","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2023","65+","Declared disabled","HM Prison and Probation Service","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","65+","Declared disabled","HM Revenue and Customs (excl. agencies)","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","65+","Declared disabled","HM Revenue and Customs (excl. agencies)","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","65+","Declared disabled","HM Treasury (excl. agencies)","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","65+","Declared disabled","Home Office","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","65+","Declared disabled","Home Office","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","65+","Declared disabled","Home Office","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","65+","Declared disabled","Medicines and Healthcare Products Regulatory Agency","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","65+","Declared disabled","Met Office","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","65+","Declared disabled","Ministry of Defence (excl. agencies)","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","65+","Declared disabled","Ministry of Defence (excl. agencies)","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","65+","Declared disabled","Ministry of Justice (excl. agencies)","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","65+","Declared disabled","Ministry of Justice (excl. agencies)","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","65+","Declared disabled","National Crime Agency","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","65+","Declared disabled","National Crime Agency","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","65+","Declared disabled","National Records of Scotland","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","65+","Declared disabled","Office for Standards in Education, Children's Services and Skills","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","65+","Declared disabled","Office of Gas and Electricity Markets","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","65+","Declared disabled","Office of the Public Guardian","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","65+","Declared disabled","Planning Inspectorate","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","65+","Declared disabled","Planning Inspectorate","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","65+","Declared disabled","Rural Payments Agency","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","65+","Declared disabled","Scottish Courts and Tribunals Service","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","65+","Declared disabled","Scottish Government (excl. agencies)","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","65+","Declared disabled","Scottish Public Pensions Agency","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","65+","Declared disabled","Social Security Scotland","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","65+","Declared disabled","The National Archives","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","65+","Declared disabled","UK Health Security Agency","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","65+","Declared disabled","UK Health Security Agency","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","65+","Declared disabled","UK Hydrographic Office","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","65+","Declared disabled","UK Statistics Authority","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","65+","Declared disabled","Valuation Office Agency","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","65+","Declared disabled","Valuation Office Agency","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","65+","Declared disabled","Water Services Regulation Authority","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","65+","Declared disabled","Welsh Government (excl. agencies)","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","65+","Declared non-disabled","Animal and Plant Health Agency","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2023","65+","Declared non-disabled","Animal and Plant Health Agency","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","65+","Declared non-disabled","Cabinet Office (excl. agencies)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","65+","Declared non-disabled","Crown Prosecution Service","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","65+","Declared non-disabled","Crown Prosecution Service","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","65+","Declared non-disabled","Defence Equipment and Support","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","65+","Declared non-disabled","Defence Science and Technology Laboratory","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","65+","Declared non-disabled","Department for Environment, Food and Rural Affairs (excl. agencies)","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","65+","Declared non-disabled","Department for International Trade","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","65+","Declared non-disabled","Department for International Trade","Outside London","10","[c]","[c]","[c]"
"New entrant CS","2023","65+","Declared non-disabled","Department for Levelling Up, Housing and Communities (excl. agencies)","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","65+","Declared non-disabled","Department for Levelling Up, Housing and Communities (excl. agencies)","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","65+","Declared non-disabled","Department for Transport (excl. agencies)","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","65+","Declared non-disabled","Department for Work and Pensions (excl. agencies)","Outside London","10","[c]","[c]","[c]"
"New entrant CS","2023","65+","Declared non-disabled","Department of Health and Social Care (excl. agencies)","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","65+","Declared non-disabled","Department of Health and Social Care (excl. agencies)","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","65+","Declared non-disabled","Driver and Vehicle Licensing Agency","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","65+","Declared non-disabled","Driver and Vehicle Standards Agency","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","65+","Declared non-disabled","Driver and Vehicle Standards Agency","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","65+","Declared non-disabled","Education Scotland","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","65+","Declared non-disabled","Food Standards Agency","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","65+","Declared non-disabled","HM Courts and Tribunals Service","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","65+","Declared non-disabled","HM Courts and Tribunals Service","Outside London","10","[c]","[c]","[c]"
"New entrant CS","2023","65+","Declared non-disabled","HM Courts and Tribunals Service","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","65+","Declared non-disabled","HM Land Registry","Outside London","[c]","[c]","[c]","[c]"
