"Status","Year","Organisation","Region_ITL3","Responsibility_level_grouped","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2023","Home Office","Solihull","SEO/HEO","25","[c]","34450","32000"
"New entrant CS","2023","Home Office","Somerset CC","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Home Office","South Hampshire","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Home Office","South Lanarkshire","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Home Office","South Lanarkshire","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Home Office","South Teesside","AA/AO","10","[c]","22400","22400"
"New entrant CS","2023","Home Office","South Teesside","EO","5","[c]","[c]","[c]"
"New entrant CS","2023","Home Office","South Teesside","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Home Office","South West Wales","AA/AO","5","[c]","[c]","[c]"
"New entrant CS","2023","Home Office","South West Wales","EO","5","[c]","[c]","[c]"
"New entrant CS","2023","Home Office","Southampton","AA/AO","5","[c]","[c]","[c]"
"New entrant CS","2023","Home Office","Southampton","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Home Office","Stoke-on-Trent","AA/AO","10","[c]","22400","22400"
"New entrant CS","2023","Home Office","Stoke-on-Trent","EO","25","[c]","25750","25750"
"New entrant CS","2023","Home Office","Stoke-on-Trent","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Home Office","Stoke-on-Trent","SEO/HEO","5","[c]","[c]","[c]"
"New entrant CS","2023","Home Office","Suffolk CC","AA/AO","20","[c]","22120","22400"
"New entrant CS","2023","Home Office","Suffolk CC","EO","5","[c]","[c]","[c]"
"New entrant CS","2023","Home Office","Sunderland","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Home Office","Swindon","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Home Office","Thurrock","AA/AO","45","[c]","22400","22400"
"New entrant CS","2023","Home Office","Thurrock","EO","15","[c]","25790","25750"
"New entrant CS","2023","Home Office","Tyneside","AA/AO","30","[c]","22400","22400"
"New entrant CS","2023","Home Office","Tyneside","EO","100","[c]","26080","25750"
"New entrant CS","2023","Home Office","Tyneside","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Home Office","Tyneside","SEO/HEO","10","[c]","[c]","[c]"
"New entrant CS","2023","Home Office","Unknown","AA/AO","20","[c]","22400","22400"
"New entrant CS","2023","Home Office","Unknown","EO","30","[c]","29120","25750"
"New entrant CS","2023","Home Office","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Home Office","Wakefield","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Home Office","Warwickshire CC","AA/AO","10","[c]","22400","22400"
"New entrant CS","2023","Home Office","West Essex","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Home Office","West Essex","EO","35","[c]","28190","25880"
"New entrant CS","2023","Home Office","West Essex","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Home Office","West Surrey","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Home Office","West Sussex (North East)","AA/AO","10","[c]","23050","23400"
"New entrant CS","2023","Home Office","West Sussex (North East)","EO","65","[c]","28580","26750"
"New entrant CS","2023","Home Office","Westminster","AA/AO","100","[c]","25430","26400"
"New entrant CS","2023","Home Office","Westminster","EO","105","[c]","29630","29750"
"New entrant CS","2023","Home Office","Westminster","G6/G7","15","[c]","64460","60500"
"New entrant CS","2023","Home Office","Westminster","SCS level","15","[c]","96220","83610"
"New entrant CS","2023","Home Office","Westminster","SEO/HEO","120","[c]","38640","36210"
"New entrant CS","2023","Home Office","Westminster","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Home Office","Wiltshire","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Institute for Apprenticeships and Technical Education","Bristol, City of","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Institute for Apprenticeships and Technical Education","Coventry","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Institute for Apprenticeships and Technical Education","Coventry","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Institute for Apprenticeships and Technical Education","Coventry","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Institute for Apprenticeships and Technical Education","Coventry","SEO/HEO","10","[c]","[c]","[c]"
"New entrant CS","2023","Institute for Apprenticeships and Technical Education","Darlington","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Institute for Apprenticeships and Technical Education","Darlington","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Institute for Apprenticeships and Technical Education","Darlington","SEO/HEO","15","[c]","37980","37710"
"New entrant CS","2023","Institute for Apprenticeships and Technical Education","Manchester","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Institute for Apprenticeships and Technical Education","Manchester","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Institute for Apprenticeships and Technical Education","Sheffield","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Institute for Apprenticeships and Technical Education","Sheffield","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Institute for Apprenticeships and Technical Education","Westminster","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Institute for Apprenticeships and Technical Education","Westminster","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Institute for Apprenticeships and Technical Education","Westminster","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Institute for Apprenticeships and Technical Education","Westminster","SEO/HEO","5","[c]","[c]","[c]"
"New entrant CS","2023","Intellectual Property Office","Monmouthshire and Newport","AA/AO","5","[c]","[c]","[c]"
"New entrant CS","2023","Intellectual Property Office","Monmouthshire and Newport","EO","15","[c]","28110","30950"
"New entrant CS","2023","Intellectual Property Office","Monmouthshire and Newport","G6/G7","15","[c]","64670","64600"
"New entrant CS","2023","Intellectual Property Office","Monmouthshire and Newport","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Intellectual Property Office","Monmouthshire and Newport","SEO/HEO","35","[c]","40470","41240"
"New entrant CS","2023","Intellectual Property Office","Westminster","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Intellectual Property Office","Westminster","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal Aid Agency","Birmingham","AA/AO","15","[c]","21780","21780"
"New entrant CS","2023","Legal Aid Agency","Birmingham","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal Aid Agency","Bristol, City of","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal Aid Agency","Bristol, City of","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal Aid Agency","Cardiff and Vale of Glamorgan","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal Aid Agency","Central Valleys","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal Aid Agency","Leeds","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal Aid Agency","Liverpool","AA/AO","25","[c]","21780","21780"
"New entrant CS","2023","Legal Aid Agency","Manchester","AA/AO","5","[c]","[c]","[c]"
"New entrant CS","2023","Legal Aid Agency","Manchester","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal Aid Agency","Nottingham","AA/AO","15","[c]","21780","21780"
"New entrant CS","2023","Legal Aid Agency","Tyneside","AA/AO","10","[c]","21780","21780"
"New entrant CS","2023","Legal Aid Agency","Tyneside","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal Aid Agency","Westminster","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Maritime and Coastguard Agency","Aberdeen City and Aberdeenshire","AA/AO","10","[c]","22500","22500"
"New entrant CS","2023","Maritime and Coastguard Agency","Aberdeen City and Aberdeenshire","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Maritime and Coastguard Agency","Ards and North Down","AA/AO","5","[c]","[c]","[c]"
"New entrant CS","2023","Maritime and Coastguard Agency","Ards and North Down","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Maritime and Coastguard Agency","Ards and North Down","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Maritime and Coastguard Agency","Bath and North East Somerset, North Somerset and South Gloucestershire","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Maritime and Coastguard Agency","Bexley and Greenwich","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Maritime and Coastguard Agency","Cardiff and Vale of Glamorgan","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Maritime and Coastguard Agency","Cardiff and Vale of Glamorgan","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Maritime and Coastguard Agency","Cornwall and Isles of Scilly","AA/AO","5","[c]","[c]","[c]"
"New entrant CS","2023","Maritime and Coastguard Agency","Devon CC","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Maritime and Coastguard Agency","East Kent","AA/AO","15","[c]","22460","22500"
"New entrant CS","2023","Maritime and Coastguard Agency","East Kent","EO","5","[c]","[c]","[c]"
"New entrant CS","2023","Maritime and Coastguard Agency","East Riding of Yorkshire","AA/AO","10","[c]","22500","22500"
"New entrant CS","2023","Maritime and Coastguard Agency","East Riding of Yorkshire","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Maritime and Coastguard Agency","Essex Haven Gateway","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Maritime and Coastguard Agency","Essex Haven Gateway","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Maritime and Coastguard Agency","Hartlepool and Stockton-on-Tees","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Maritime and Coastguard Agency","Inverclyde, East Renfrewshire, and Renfrewshire","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Maritime and Coastguard Agency","Inverclyde, East Renfrewshire, and Renfrewshire","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Maritime and Coastguard Agency","Inverclyde, East Renfrewshire, and Renfrewshire","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Maritime and Coastguard Agency","Inverclyde, East Renfrewshire, and Renfrewshire","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Maritime and Coastguard Agency","Inverness and Nairn, Moray, and Badenoch and Strathspey","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Maritime and Coastguard Agency","Isle of Anglesey","AA/AO","10","[c]","22500","22500"
"New entrant CS","2023","Maritime and Coastguard Agency","Isle of Anglesey","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Maritime and Coastguard Agency","Lochaber, Skye and Lochalsh, Arran and Cumbrae, and Argyll and Bute","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Maritime and Coastguard Agency","Na h-Eileanan Siar","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Maritime and Coastguard Agency","Na h-Eileanan Siar","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Maritime and Coastguard Agency","Norwich and East Norfolk","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Maritime and Coastguard Agency","Plymouth","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Maritime and Coastguard Agency","Shetland Islands","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Maritime and Coastguard Agency","South Hampshire","AA/AO","10","[c]","[c]","[c]"
"New entrant CS","2023","Maritime and Coastguard Agency","South Hampshire","EO","5","[c]","[c]","[c]"
"New entrant CS","2023","Maritime and Coastguard Agency","South Hampshire","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Maritime and Coastguard Agency","South Hampshire","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Maritime and Coastguard Agency","South West Wales","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Maritime and Coastguard Agency","South West Wales","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Maritime and Coastguard Agency","Southampton","AA/AO","15","[c]","22500","22500"
"New entrant CS","2023","Maritime and Coastguard Agency","Southampton","EO","10","[c]","[c]","[c]"
"New entrant CS","2023","Maritime and Coastguard Agency","Southampton","G6/G7","5","[c]","[c]","[c]"
"New entrant CS","2023","Maritime and Coastguard Agency","Southampton","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Maritime and Coastguard Agency","Southampton","SEO/HEO","25","[c]","36650","39430"
"New entrant CS","2023","Maritime and Coastguard Agency","Swansea","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Maritime and Coastguard Agency","Worcestershire CC","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Medicines and Healthcare Products Regulatory Agency","Aberdeen City and Aberdeenshire","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Medicines and Healthcare Products Regulatory Agency","Barnsley, Doncaster and Rotherham","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Medicines and Healthcare Products Regulatory Agency","Berkshire","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Medicines and Healthcare Products Regulatory Agency","Birmingham","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Medicines and Healthcare Products Regulatory Agency","Calderdale and Kirklees","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Medicines and Healthcare Products Regulatory Agency","Central Hampshire","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Medicines and Healthcare Products Regulatory Agency","Chorley and West Lancashire","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Medicines and Healthcare Products Regulatory Agency","Croydon","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Medicines and Healthcare Products Regulatory Agency","Darlington","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Medicines and Healthcare Products Regulatory Agency","Devon CC","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Medicines and Healthcare Products Regulatory Agency","Ealing","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Medicines and Healthcare Products Regulatory Agency","East Cumbria","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Medicines and Healthcare Products Regulatory Agency","Glasgow City","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Medicines and Healthcare Products Regulatory Agency","Hertfordshire CC","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Medicines and Healthcare Products Regulatory Agency","Hertfordshire CC","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Medicines and Healthcare Products Regulatory Agency","Hertfordshire CC","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Medicines and Healthcare Products Regulatory Agency","Hertfordshire CC","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Medicines and Healthcare Products Regulatory Agency","Hertfordshire CC","SEO/HEO","15","[c]","36280","33500"
"New entrant CS","2023","Medicines and Healthcare Products Regulatory Agency","Leeds","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Medicines and Healthcare Products Regulatory Agency","Leicestershire CC and Rutland","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Medicines and Healthcare Products Regulatory Agency","Lewisham and Southwark","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Medicines and Healthcare Products Regulatory Agency","North Nottinghamshire","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Medicines and Healthcare Products Regulatory Agency","North and West Norfolk","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Medicines and Healthcare Products Regulatory Agency","South Nottinghamshire","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Medicines and Healthcare Products Regulatory Agency","Staffordshire CC","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Medicines and Healthcare Products Regulatory Agency","Tower Hamlets","AA/AO","10","[c]","[c]","[c]"
"New entrant CS","2023","Medicines and Healthcare Products Regulatory Agency","Tower Hamlets","EO","50","[c]","27870","27840"
"New entrant CS","2023","Medicines and Healthcare Products Regulatory Agency","Tower Hamlets","G6/G7","30","[c]","57890","54090"
"New entrant CS","2023","Medicines and Healthcare Products Regulatory Agency","Tower Hamlets","SCS level","10","[c]","80380","78500"
"New entrant CS","2023","Medicines and Healthcare Products Regulatory Agency","Tower Hamlets","SEO/HEO","70","[c]","37670","41190"
"New entrant CS","2023","Medicines and Healthcare Products Regulatory Agency","Warwickshire CC","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Medicines and Healthcare Products Regulatory Agency","West Sussex (North East)","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Medicines and Healthcare Products Regulatory Agency","Wirral","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Met Office","Antrim and Newtownabbey","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Met Office","Berkshire","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Met Office","Chorley and West Lancashire","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Met Office","City of Edinburgh","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Met Office","Devon CC","AA/AO","70","[c]","19440","19080"
"New entrant CS","2023","Met Office","Devon CC","EO","55","[c]","25400","25400"
"New entrant CS","2023","Met Office","Devon CC","G6/G7","35","[c]","48090","45150"
"New entrant CS","2023","Met Office","Devon CC","SEO/HEO","80","[c]","35020","37420"
"New entrant CS","2023","Met Office","Harrow and Hillingdon","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Met Office","Inverness and Nairn, Moray, and Badenoch and Strathspey","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Met Office","Inverness and Nairn, Moray, and Badenoch and Strathspey","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Met Office","Leeds","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Met Office","Lincolnshire CC","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Met Office","North Hampshire","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Met Office","Overseas","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Met Office","Oxfordshire CC","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Met Office","South Hampshire","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Met Office","Southampton","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Met Office","Southampton","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Met Office","Southampton","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Defence (excl. agencies)","Aberdeen City and Aberdeenshire","AA/AO","5","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Defence (excl. agencies)","Angus and Dundee City","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Defence (excl. agencies)","Antrim and Newtownabbey","AA/AO","10","[c]","22070","22130"
"New entrant CS","2023","Ministry of Defence (excl. agencies)","Antrim and Newtownabbey","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Defence (excl. agencies)","Antrim and Newtownabbey","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Defence (excl. agencies)","Ards and North Down","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Defence (excl. agencies)","Armagh City, Banbridge and Craigavon","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Defence (excl. agencies)","Bath and North East Somerset, North Somerset and South Gloucestershire","AA/AO","55","[c]","23140","22220"
"New entrant CS","2023","Ministry of Defence (excl. agencies)","Bath and North East Somerset, North Somerset and South Gloucestershire","EO","35","[c]","27870","27080"
"New entrant CS","2023","Ministry of Defence (excl. agencies)","Bath and North East Somerset, North Somerset and South Gloucestershire","G6/G7","10","[c]","62830","55940"
"New entrant CS","2023","Ministry of Defence (excl. agencies)","Bath and North East Somerset, North Somerset and South Gloucestershire","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Defence (excl. agencies)","Bath and North East Somerset, North Somerset and South Gloucestershire","SEO/HEO","75","[c]","36040","33830"
"New entrant CS","2023","Ministry of Defence (excl. agencies)","Bath and North East Somerset, North Somerset and South Gloucestershire","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Defence (excl. agencies)","Belfast","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Defence (excl. agencies)","Berkshire","AA/AO","65","[c]","30570","27350"
"New entrant CS","2023","Ministry of Defence (excl. agencies)","Berkshire","EO","5","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Defence (excl. agencies)","Berkshire","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Defence (excl. agencies)","Berkshire","SEO/HEO","20","[c]","39020","35770"
"New entrant CS","2023","Ministry of Defence (excl. agencies)","Bexley and Greenwich","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Defence (excl. agencies)","Bexley and Greenwich","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Defence (excl. agencies)","Birmingham","AA/AO","10","[c]","22790","22220"
"New entrant CS","2023","Ministry of Defence (excl. agencies)","Birmingham","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Defence (excl. agencies)","Birmingham","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Defence (excl. agencies)","Birmingham","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Defence (excl. agencies)","Bournemouth, Christchurch and Poole","AA/AO","10","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Defence (excl. agencies)","Bournemouth, Christchurch and Poole","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Defence (excl. agencies)","Bournemouth, Christchurch and Poole","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Defence (excl. agencies)","Breckland and South Norfolk","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Defence (excl. agencies)","Bristol, City of","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Defence (excl. agencies)","Bristol, City of","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Defence (excl. agencies)","Buckinghamshire","AA/AO","25","[c]","23150","23220"
"New entrant CS","2023","Ministry of Defence (excl. agencies)","Buckinghamshire","EO","20","[c]","28170","27860"
"New entrant CS","2023","Ministry of Defence (excl. agencies)","Buckinghamshire","G6/G7","5","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Defence (excl. agencies)","Buckinghamshire","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Defence (excl. agencies)","Buckinghamshire","SEO/HEO","25","[c]","37040","35830"
"New entrant CS","2023","Ministry of Defence (excl. agencies)","Buckinghamshire","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Defence (excl. agencies)","Caithness and Sutherland, and Ross and Cromarty","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Defence (excl. agencies)","Cambridgeshire CC","AA/AO","40","[c]","23420","22220"
"New entrant CS","2023","Ministry of Defence (excl. agencies)","Cambridgeshire CC","EO","35","[c]","27480","27080"
"New entrant CS","2023","Ministry of Defence (excl. agencies)","Cambridgeshire CC","G6/G7","5","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Defence (excl. agencies)","Cambridgeshire CC","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Defence (excl. agencies)","Cambridgeshire CC","SEO/HEO","35","[c]","36670","33830"
"New entrant CS","2023","Ministry of Defence (excl. agencies)","Camden and City of London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Defence (excl. agencies)","Camden and City of London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Defence (excl. agencies)","Camden and City of London","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Defence (excl. agencies)","Cardiff and Vale of Glamorgan","AA/AO","5","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Defence (excl. agencies)","Cardiff and Vale of Glamorgan","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Defence (excl. agencies)","Cardiff and Vale of Glamorgan","SEO/HEO","5","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Defence (excl. agencies)","Causeway Coast and Glens","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Defence (excl. agencies)","Central Bedfordshire","AA/AO","15","[c]","23000","22220"
"New entrant CS","2023","Ministry of Defence (excl. agencies)","Central Bedfordshire","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Defence (excl. agencies)","Central Bedfordshire","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Defence (excl. agencies)","Central Bedfordshire","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Defence (excl. agencies)","Central Hampshire","AA/AO","55","[c]","23430","22220"
"New entrant CS","2023","Ministry of Defence (excl. agencies)","Central Hampshire","EO","40","[c]","27670","27080"
"New entrant CS","2023","Ministry of Defence (excl. agencies)","Central Hampshire","G6/G7","5","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Defence (excl. agencies)","Central Hampshire","SEO/HEO","65","[c]","36350","33830"
"New entrant CS","2023","Ministry of Defence (excl. agencies)","Cheshire East","AA/AO","15","[c]","22220","22220"
"New entrant CS","2023","Ministry of Defence (excl. agencies)","Cheshire East","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Defence (excl. agencies)","Cheshire East","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Defence (excl. agencies)","Cheshire West and Chester","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Defence (excl. agencies)","Cheshire West and Chester","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Defence (excl. agencies)","Cheshire West and Chester","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Defence (excl. agencies)","Cheshire West and Chester","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Defence (excl. agencies)","City of Edinburgh","AA/AO","15","[c]","24830","27500"
"New entrant CS","2023","Ministry of Defence (excl. agencies)","City of Edinburgh","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Defence (excl. agencies)","City of Edinburgh","SEO/HEO","5","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Defence (excl. agencies)","Clackmannanshire and Fife","AA/AO","20","[c]","23430","22220"
"New entrant CS","2023","Ministry of Defence (excl. agencies)","Clackmannanshire and Fife","EO","5","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Defence (excl. agencies)","Clackmannanshire and Fife","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Defence (excl. agencies)","Clackmannanshire and Fife","SEO/HEO","10","[c]","39490","41000"
"New entrant CS","2023","Ministry of Defence (excl. agencies)","Cornwall and Isles of Scilly","AA/AO","25","[c]","21580","22220"
