"Status","Year","Disability","Region_ITL2","Region_london","Responsibility_level_grouped","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2023","Unknown","Lancashire","Outside London","AA/AO","20","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Lancashire","Outside London","EO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Lancashire","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Lancashire","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Lancashire","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Leicestershire, Rutland and Northamptonshire","Outside London","AA/AO","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Leicestershire, Rutland and Northamptonshire","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Leicestershire, Rutland and Northamptonshire","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Leicestershire, Rutland and Northamptonshire","Outside London","SEO/HEO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Leicestershire, Rutland and Northamptonshire","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Lincolnshire","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Lincolnshire","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Merseyside","Outside London","AA/AO","70","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Merseyside","Outside London","EO","25","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Merseyside","Outside London","G6/G7","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Merseyside","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Merseyside","Outside London","SEO/HEO","30","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Merseyside","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","North Eastern Scotland","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","North Eastern Scotland","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","North Yorkshire","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","North Yorkshire","Outside London","EO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","North Yorkshire","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","North Yorkshire","Outside London","SEO/HEO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","North Yorkshire","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Northern Ireland","Outside London","AA/AO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Northern Ireland","Outside London","EO","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Northern Ireland","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Northern Ireland","Outside London","SEO/HEO","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Northumberland, and Tyne and Wear","Outside London","AA/AO","60","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Northumberland, and Tyne and Wear","Outside London","EO","35","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Northumberland, and Tyne and Wear","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Northumberland, and Tyne and Wear","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Northumberland, and Tyne and Wear","Outside London","SEO/HEO","35","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Northumberland, and Tyne and Wear","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Outer London - East and North East","London","AA/AO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Outer London - East and North East","London","EO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Outer London - East and North East","London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Outer London - East and North East","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Outer London - South","London","AA/AO","20","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Outer London - South","London","EO","30","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Outer London - South","London","G6/G7","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Outer London - South","London","SEO/HEO","40","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Outer London - South","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Outer London - West and North West","London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Outer London - West and North West","London","EO","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Outer London - West and North West","London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Outer London - West and North West","London","SEO/HEO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Overseas","Overseas","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Overseas","Overseas","G6/G7","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Overseas","Overseas","SCS level","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Overseas","Overseas","SEO/HEO","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Shropshire and Staffordshire","Outside London","AA/AO","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Shropshire and Staffordshire","Outside London","EO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Shropshire and Staffordshire","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Shropshire and Staffordshire","Outside London","SEO/HEO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","South Yorkshire","Outside London","AA/AO","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","South Yorkshire","Outside London","EO","25","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","South Yorkshire","Outside London","G6/G7","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","South Yorkshire","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","South Yorkshire","Outside London","SEO/HEO","35","[c]","35810","34980"
"Leaver Dept.","2023","Unknown","Southern Scotland","Outside London","AA/AO","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Southern Scotland","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Southern Scotland","Outside London","G6/G7","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Southern Scotland","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Southern Scotland","Outside London","SEO/HEO","20","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Surrey, East and West Sussex","Outside London","AA/AO","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Surrey, East and West Sussex","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Surrey, East and West Sussex","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Surrey, East and West Sussex","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Tees Valley and Durham","Outside London","AA/AO","20","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Tees Valley and Durham","Outside London","EO","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Tees Valley and Durham","Outside London","G6/G7","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Tees Valley and Durham","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Tees Valley and Durham","Outside London","SEO/HEO","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Tees Valley and Durham","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Unknown","Unknown","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Unknown","Unknown","EO","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Unknown","Unknown","G6/G7","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Unknown","Unknown","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Unknown","Unknown","SEO/HEO","60","[c]","32150","32000"
"Leaver Dept.","2023","Unknown","Unknown","Unknown","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","West Central Scotland","Outside London","AA/AO","35","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","West Central Scotland","Outside London","EO","25","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","West Central Scotland","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","West Central Scotland","Outside London","SEO/HEO","30","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","West Midlands","Outside London","AA/AO","35","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","West Midlands","Outside London","EO","40","[c]","26650","26640"
"Leaver Dept.","2023","Unknown","West Midlands","Outside London","G6/G7","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","West Midlands","Outside London","SEO/HEO","65","[c]","37030","37590"
"Leaver Dept.","2023","Unknown","West Midlands","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","West Wales and The Valleys","Outside London","AA/AO","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","West Wales and The Valleys","Outside London","EO","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","West Wales and The Valleys","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","West Wales and The Valleys","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","West Wales and The Valleys","Outside London","SEO/HEO","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","West Wales and The Valleys","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","West Yorkshire","Outside London","AA/AO","35","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","West Yorkshire","Outside London","EO","55","[c]","26950","26900"
"Leaver Dept.","2023","Unknown","West Yorkshire","Outside London","G6/G7","25","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","West Yorkshire","Outside London","SCS level","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","West Yorkshire","Outside London","SEO/HEO","100","[c]","33700","33110"
"Leaver Dept.","2023","Unknown","West Yorkshire","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Bedfordshire and Hertfordshire","Outside London","AA/AO","20","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Bedfordshire and Hertfordshire","Outside London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Bedfordshire and Hertfordshire","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Bedfordshire and Hertfordshire","Outside London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Bedfordshire and Hertfordshire","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Bedfordshire and Hertfordshire","Outside London","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Berkshire, Buckinghamshire and Oxfordshire","Outside London","AA/AO","30","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Berkshire, Buckinghamshire and Oxfordshire","Outside London","EO","5","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Berkshire, Buckinghamshire and Oxfordshire","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Berkshire, Buckinghamshire and Oxfordshire","Outside London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Berkshire, Buckinghamshire and Oxfordshire","Outside London","SEO/HEO","10","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Berkshire, Buckinghamshire and Oxfordshire","Outside London","Unknown","15","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Cheshire","Outside London","AA/AO","15","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Cheshire","Outside London","EO","5","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Cheshire","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Cheshire","Outside London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Cheshire","Outside London","SEO/HEO","5","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Cheshire","Outside London","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Cornwall and Isles of Scilly","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Cornwall and Isles of Scilly","Outside London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Cornwall and Isles of Scilly","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Cornwall and Isles of Scilly","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Cornwall and Isles of Scilly","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Cumbria","Outside London","AA/AO","25","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Cumbria","Outside London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Cumbria","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Cumbria","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Cumbria","Outside London","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Derbyshire and Nottinghamshire","Outside London","AA/AO","65","[c]","22650","22520"
"New entrant CS","2023","Declared disabled","Derbyshire and Nottinghamshire","Outside London","EO","15","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Derbyshire and Nottinghamshire","Outside London","G6/G7","5","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Derbyshire and Nottinghamshire","Outside London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Derbyshire and Nottinghamshire","Outside London","SEO/HEO","10","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Derbyshire and Nottinghamshire","Outside London","Unknown","25","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Devon","Outside London","AA/AO","35","[c]","22780","22220"
"New entrant CS","2023","Declared disabled","Devon","Outside London","EO","15","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Devon","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Devon","Outside London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Devon","Outside London","SEO/HEO","15","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Devon","Outside London","Unknown","15","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Dorset and Somerset","Outside London","AA/AO","20","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Dorset and Somerset","Outside London","EO","5","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Dorset and Somerset","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Dorset and Somerset","Outside London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Dorset and Somerset","Outside London","SEO/HEO","10","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Dorset and Somerset","Outside London","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","East Anglia","Outside London","AA/AO","60","[c]","24100","23230"
"New entrant CS","2023","Declared disabled","East Anglia","Outside London","EO","10","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","East Anglia","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","East Anglia","Outside London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","East Anglia","Outside London","SEO/HEO","15","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","East Anglia","Outside London","Unknown","30","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","East Wales","Outside London","AA/AO","75","[c]","22810","22150"
"New entrant CS","2023","Declared disabled","East Wales","Outside London","EO","20","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","East Wales","Outside London","G6/G7","5","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","East Wales","Outside London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","East Wales","Outside London","SEO/HEO","40","[c]","35030","33600"
"New entrant CS","2023","Declared disabled","East Wales","Outside London","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","East Yorkshire and Northern Lincolnshire","Outside London","AA/AO","15","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","East Yorkshire and Northern Lincolnshire","Outside London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","East Yorkshire and Northern Lincolnshire","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","East Yorkshire and Northern Lincolnshire","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","East Yorkshire and Northern Lincolnshire","Outside London","Unknown","15","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Eastern Scotland","Outside London","AA/AO","55","[c]","22910","22180"
"New entrant CS","2023","Declared disabled","Eastern Scotland","Outside London","EO","50","[c]","28960","29100"
"New entrant CS","2023","Declared disabled","Eastern Scotland","Outside London","G6/G7","10","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Eastern Scotland","Outside London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Eastern Scotland","Outside London","SEO/HEO","30","[c]","35810","34730"
"New entrant CS","2023","Declared disabled","Eastern Scotland","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Essex","Outside London","AA/AO","10","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Essex","Outside London","EO","5","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Essex","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Essex","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Essex","Outside London","Unknown","15","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","AA/AO","60","[c]","22770","22400"
"New entrant CS","2023","Declared disabled","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","EO","30","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","G6/G7","15","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","SEO/HEO","85","[c]","34650","33830"
"New entrant CS","2023","Declared disabled","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","Unknown","30","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Greater Manchester","Outside London","AA/AO","70","[c]","22200","21690"
"New entrant CS","2023","Declared disabled","Greater Manchester","Outside London","EO","30","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Greater Manchester","Outside London","G6/G7","15","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Greater Manchester","Outside London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Greater Manchester","Outside London","SEO/HEO","50","[c]","35600","34400"
"New entrant CS","2023","Declared disabled","Greater Manchester","Outside London","Unknown","35","[c]","24010","23640"
"New entrant CS","2023","Declared disabled","Hampshire and Isle of Wight","Outside London","AA/AO","55","[c]","23590","22000"
"New entrant CS","2023","Declared disabled","Hampshire and Isle of Wight","Outside London","EO","15","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Hampshire and Isle of Wight","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Hampshire and Isle of Wight","Outside London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Hampshire and Isle of Wight","Outside London","SEO/HEO","40","[c]","33400","31560"
"New entrant CS","2023","Declared disabled","Hampshire and Isle of Wight","Outside London","Unknown","25","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Herefordshire, Worcestershire and Warwickshire","Outside London","AA/AO","15","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Herefordshire, Worcestershire and Warwickshire","Outside London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Herefordshire, Worcestershire and Warwickshire","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Herefordshire, Worcestershire and Warwickshire","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Herefordshire, Worcestershire and Warwickshire","Outside London","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Highlands and Islands","Outside London","AA/AO","10","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Highlands and Islands","Outside London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Highlands and Islands","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Highlands and Islands","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Highlands and Islands","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Inner London - East","London","AA/AO","25","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Inner London - East","London","EO","20","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Inner London - East","London","G6/G7","15","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Inner London - East","London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Inner London - East","London","SEO/HEO","35","[c]","36010","35120"
"New entrant CS","2023","Declared disabled","Inner London - East","London","Unknown","15","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Inner London - West","London","AA/AO","50","[c]","24280","25280"
"New entrant CS","2023","Declared disabled","Inner London - West","London","EO","95","[c]","28680","29280"
"New entrant CS","2023","Declared disabled","Inner London - West","London","G6/G7","45","[c]","59560","56410"
"New entrant CS","2023","Declared disabled","Inner London - West","London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Inner London - West","London","SEO/HEO","210","[c]","35300","35040"
"New entrant CS","2023","Declared disabled","Inner London - West","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Kent","Outside London","AA/AO","30","[c]","25610","25610"
"New entrant CS","2023","Declared disabled","Kent","Outside London","EO","15","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Kent","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Kent","Outside London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Kent","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Kent","Outside London","Unknown","20","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Lancashire","Outside London","AA/AO","60","[c]","23060","21690"
"New entrant CS","2023","Declared disabled","Lancashire","Outside London","EO","15","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Lancashire","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Lancashire","Outside London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Lancashire","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Lancashire","Outside London","Unknown","20","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Leicestershire, Rutland and Northamptonshire","Outside London","AA/AO","35","[c]","22070","21780"
"New entrant CS","2023","Declared disabled","Leicestershire, Rutland and Northamptonshire","Outside London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Leicestershire, Rutland and Northamptonshire","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Leicestershire, Rutland and Northamptonshire","Outside London","SEO/HEO","5","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Leicestershire, Rutland and Northamptonshire","Outside London","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Lincolnshire","Outside London","AA/AO","20","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Lincolnshire","Outside London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Lincolnshire","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Lincolnshire","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Lincolnshire","Outside London","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Merseyside","Outside London","AA/AO","65","[c]","22030","22400"
"New entrant CS","2023","Declared disabled","Merseyside","Outside London","EO","25","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Merseyside","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Merseyside","Outside London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Merseyside","Outside London","SEO/HEO","10","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Merseyside","Outside London","Unknown","15","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","North Eastern Scotland","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","North Eastern Scotland","Outside London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","North Eastern Scotland","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","North Eastern Scotland","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","North Yorkshire","Outside London","AA/AO","15","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","North Yorkshire","Outside London","EO","10","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","North Yorkshire","Outside London","G6/G7","5","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","North Yorkshire","Outside London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","North Yorkshire","Outside London","SEO/HEO","20","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","North Yorkshire","Outside London","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Northern Ireland","Outside London","AA/AO","10","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Northern Ireland","Outside London","EO","10","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Northern Ireland","Outside London","G6/G7","[c]","[c]","[c]","[c]"
