"Status","Year","Function_of_post","Profession_of_post","Region_ITL2","Region_ITL3","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2023","No function","Medicine","East Yorkshire and Northern Lincolnshire","East Riding of Yorkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","Medicine","Eastern Scotland","City of Edinburgh","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","Medicine","Eastern Scotland","Clackmannanshire and Fife","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","Medicine","Eastern Scotland","Perth and Kinross, and Stirling","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","Medicine","Essex","Essex Haven Gateway","10","[c]","[c]","[c]"
"Leaver CS","2023","No function","Medicine","Essex","West Essex","10","[c]","[c]","[c]"
"Leaver CS","2023","No function","Medicine","Gloucestershire, Wiltshire and Bath/Bristol area","Bristol, City of","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","Medicine","Gloucestershire, Wiltshire and Bath/Bristol area","Gloucestershire CC","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","Medicine","Gloucestershire, Wiltshire and Bath/Bristol area","Wiltshire","35","[c]","40300","37490"
"Leaver CS","2023","No function","Medicine","Greater Manchester","Manchester","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","Medicine","Hampshire and Isle of Wight","Central Hampshire","15","[c]","41600","40000"
"Leaver CS","2023","No function","Medicine","Hampshire and Isle of Wight","North Hampshire","10","[c]","43730","41660"
"Leaver CS","2023","No function","Medicine","Hampshire and Isle of Wight","Portsmouth","10","[c]","59530","44130"
"Leaver CS","2023","No function","Medicine","Hampshire and Isle of Wight","South Hampshire","5","[c]","[c]","[c]"
"Leaver CS","2023","No function","Medicine","Herefordshire, Worcestershire and Warwickshire","Herefordshire, County of","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","Medicine","Herefordshire, Worcestershire and Warwickshire","Warwickshire CC","5","[c]","[c]","[c]"
"Leaver CS","2023","No function","Medicine","Highlands and Islands","Inverness and Nairn, Moray, and Badenoch and Strathspey","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","Medicine","Inner London - East","Lambeth","10","[c]","[c]","[c]"
"Leaver CS","2023","No function","Medicine","Inner London - East","Tower Hamlets","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","Medicine","Inner London - West","Westminster","10","[c]","[c]","[c]"
"Leaver CS","2023","No function","Medicine","Kent","East Kent","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","Medicine","Kent","Medway","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","Medicine","Lancashire","Lancaster and Wyre","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","Medicine","Lancashire","Mid Lancashire","5","[c]","[c]","[c]"
"Leaver CS","2023","No function","Medicine","Leicestershire, Rutland and Northamptonshire","Leicestershire CC and Rutland","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","Medicine","Lincolnshire","Lincolnshire CC","5","[c]","[c]","[c]"
"Leaver CS","2023","No function","Medicine","Merseyside","Liverpool","5","[c]","[c]","[c]"
"Leaver CS","2023","No function","Medicine","North Yorkshire","North Yorkshire CC","15","[c]","53770","40590"
"Leaver CS","2023","No function","Medicine","Northern Ireland","Antrim and Newtownabbey","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","Medicine","Northern Ireland","Ards and North Down","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","Medicine","Northern Ireland","Lisburn and Castlereagh","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","Medicine","Northumberland, and Tyne and Wear","Tyneside","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","Medicine","Outer London - East and North East","Bexley and Greenwich","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","Medicine","Outer London - South","Merton, Kingston upon Thames and Sutton","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","Medicine","Outer London - West and North West","Barnet","10","[c]","[c]","[c]"
"Leaver CS","2023","No function","Medicine","Outer London - West and North West","Harrow and Hillingdon","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","Medicine","Overseas","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","Medicine","Shropshire and Staffordshire","Shropshire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","Medicine","Shropshire and Staffordshire","Staffordshire CC","5","[c]","[c]","[c]"
"Leaver CS","2023","No function","Medicine","Shropshire and Staffordshire","Telford and Wrekin","5","[c]","[c]","[c]"
"Leaver CS","2023","No function","Medicine","South Yorkshire","Sheffield","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","Medicine","Surrey, East and West Sussex","West Surrey","10","[c]","[c]","[c]"
"Leaver CS","2023","No function","Medicine","Surrey, East and West Sussex","West Sussex (North East)","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","Medicine","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","Medicine","West Central Scotland","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","Medicine","West Midlands","Birmingham","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","Medicine","West Wales and The Valleys","Isle of Anglesey","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","Medicine","West Wales and The Valleys","South West Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","Medicine","West Wales and The Valleys","Swansea","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","Medicine","West Yorkshire","Leeds","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","Operational Delivery","Bedfordshire and Hertfordshire","Bedford","105","[c]","29920","27570"
"Leaver CS","2023","No function","Operational Delivery","Bedfordshire and Hertfordshire","Central Bedfordshire","15","[c]","28570","27570"
"Leaver CS","2023","No function","Operational Delivery","Bedfordshire and Hertfordshire","Hertfordshire CC","230","[c]","29450","29290"
"Leaver CS","2023","No function","Operational Delivery","Bedfordshire and Hertfordshire","Luton","50","[c]","26130","27570"
"Leaver CS","2023","No function","Operational Delivery","Berkshire, Buckinghamshire and Oxfordshire","Berkshire","100","[c]","30040","29290"
"Leaver CS","2023","No function","Operational Delivery","Berkshire, Buckinghamshire and Oxfordshire","Buckinghamshire","125","[c]","29570","28120"
"Leaver CS","2023","No function","Operational Delivery","Berkshire, Buckinghamshire and Oxfordshire","Milton Keynes","165","[c]","27230","27570"
"Leaver CS","2023","No function","Operational Delivery","Berkshire, Buckinghamshire and Oxfordshire","Oxfordshire CC","210","[c]","30460","27570"
"Leaver CS","2023","No function","Operational Delivery","Cheshire","Cheshire East","80","[c]","28340","26780"
"Leaver CS","2023","No function","Operational Delivery","Cheshire","Cheshire West and Chester","35","[c]","26730","26470"
"Leaver CS","2023","No function","Operational Delivery","Cheshire","Warrington","180","[c]","34110","33550"
"Leaver CS","2023","No function","Operational Delivery","Cornwall and Isles of Scilly","Cornwall and Isles of Scilly","100","[c]","26920","26780"
"Leaver CS","2023","No function","Operational Delivery","Cumbria","East Cumbria","35","[c]","26160","22150"
"Leaver CS","2023","No function","Operational Delivery","Cumbria","West Cumbria","40","[c]","26050","27210"
"Leaver CS","2023","No function","Operational Delivery","Derbyshire and Nottinghamshire","Derby","105","[c]","25660","21690"
"Leaver CS","2023","No function","Operational Delivery","Derbyshire and Nottinghamshire","East Derbyshire","35","[c]","26880","27570"
"Leaver CS","2023","No function","Operational Delivery","Derbyshire and Nottinghamshire","North Nottinghamshire","100","[c]","30470","27570"
"Leaver CS","2023","No function","Operational Delivery","Derbyshire and Nottinghamshire","Nottingham","390","[c]","26410","23390"
"Leaver CS","2023","No function","Operational Delivery","Derbyshire and Nottinghamshire","South Nottinghamshire","50","[c]","33210","28120"
"Leaver CS","2023","No function","Operational Delivery","Derbyshire and Nottinghamshire","South and West Derbyshire","70","[c]","27570","27570"
"Leaver CS","2023","No function","Operational Delivery","Devon","Devon CC","275","[c]","26030","22150"
"Leaver CS","2023","No function","Operational Delivery","Devon","Plymouth","80","[c]","30440","26820"
"Leaver CS","2023","No function","Operational Delivery","Devon","Torbay","20","[c]","23660","21690"
"Leaver CS","2023","No function","Operational Delivery","Dorset and Somerset","Bournemouth, Christchurch and Poole","75","[c]","27440","27570"
"Leaver CS","2023","No function","Operational Delivery","Dorset and Somerset","Dorset","125","[c]","30390","28120"
"Leaver CS","2023","No function","Operational Delivery","Dorset and Somerset","Somerset CC","95","[c]","27510","26520"
"Leaver CS","2023","No function","Operational Delivery","East Anglia","Breckland and South Norfolk","55","[c]","[c]","[c]"
"Leaver CS","2023","No function","Operational Delivery","East Anglia","Cambridgeshire CC","210","[c]","29000","27140"
"Leaver CS","2023","No function","Operational Delivery","East Anglia","North and West Norfolk","35","[c]","29700","27840"
"Leaver CS","2023","No function","Operational Delivery","East Anglia","Norwich and East Norfolk","160","[c]","27490","27570"
"Leaver CS","2023","No function","Operational Delivery","East Anglia","Peterborough","100","[c]","25690","22400"
"Leaver CS","2023","No function","Operational Delivery","East Anglia","Suffolk CC","280","[c]","26490","25120"
"Leaver CS","2023","No function","Operational Delivery","East Wales","Cardiff and Vale of Glamorgan","335","[c]","28090","25830"
"Leaver CS","2023","No function","Operational Delivery","East Wales","Flintshire and Wrexham","180","[c]","28040","27510"
"Leaver CS","2023","No function","Operational Delivery","East Wales","Monmouthshire and Newport","210","[c]","27000","21780"
"Leaver CS","2023","No function","Operational Delivery","East Wales","Powys","15","[c]","27970","27840"
"Leaver CS","2023","No function","Operational Delivery","East Yorkshire and Northern Lincolnshire","East Riding of Yorkshire","155","[c]","28490","27570"
"Leaver CS","2023","No function","Operational Delivery","East Yorkshire and Northern Lincolnshire","Kingston upon Hull, City of","115","[c]","26540","25880"
"Leaver CS","2023","No function","Operational Delivery","East Yorkshire and Northern Lincolnshire","North and North East Lincolnshire","40","[c]","26000","27570"
"Leaver CS","2023","No function","Operational Delivery","Eastern Scotland","Angus and Dundee City","95","[c]","24110","21690"
"Leaver CS","2023","No function","Operational Delivery","Eastern Scotland","City of Edinburgh","250","[c]","31210","27570"
"Leaver CS","2023","No function","Operational Delivery","Eastern Scotland","Clackmannanshire and Fife","130","[c]","25650","23270"
"Leaver CS","2023","No function","Operational Delivery","Eastern Scotland","East Lothian and Midlothian","5","[c]","[c]","[c]"
"Leaver CS","2023","No function","Operational Delivery","Eastern Scotland","Falkirk","135","[c]","28090","24490"
"Leaver CS","2023","No function","Operational Delivery","Eastern Scotland","Perth and Kinross, and Stirling","60","[c]","31930","31290"
"Leaver CS","2023","No function","Operational Delivery","Eastern Scotland","West Lothian","15","[c]","25010","26780"
"Leaver CS","2023","No function","Operational Delivery","Essex","Essex Haven Gateway","60","[c]","31700","29290"
"Leaver CS","2023","No function","Operational Delivery","Essex","Essex Thames Gateway","65","[c]","28120","29290"
"Leaver CS","2023","No function","Operational Delivery","Essex","Heart of Essex","150","[c]","27850","29290"
"Leaver CS","2023","No function","Operational Delivery","Essex","Southend-on-Sea","55","[c]","28870","29290"
"Leaver CS","2023","No function","Operational Delivery","Essex","Thurrock","20","[c]","25110","24080"
"Leaver CS","2023","No function","Operational Delivery","Essex","West Essex","55","[c]","30280","27650"
"Leaver CS","2023","No function","Operational Delivery","Gloucestershire, Wiltshire and Bath/Bristol area","Bath and North East Somerset, North Somerset and South Gloucestershire","240","[c]","31360","27570"
"Leaver CS","2023","No function","Operational Delivery","Gloucestershire, Wiltshire and Bath/Bristol area","Bristol, City of","310","[c]","25690","23320"
"Leaver CS","2023","No function","Operational Delivery","Gloucestershire, Wiltshire and Bath/Bristol area","Gloucestershire CC","150","[c]","25720","24390"
"Leaver CS","2023","No function","Operational Delivery","Gloucestershire, Wiltshire and Bath/Bristol area","Swindon","55","[c]","24950","27570"
"Leaver CS","2023","No function","Operational Delivery","Gloucestershire, Wiltshire and Bath/Bristol area","Wiltshire","195","[c]","31520","27570"
"Leaver CS","2023","No function","Operational Delivery","Greater Manchester","Greater Manchester North East","155","[c]","24120","21690"
"Leaver CS","2023","No function","Operational Delivery","Greater Manchester","Greater Manchester North West","185","[c]","24250","21690"
"Leaver CS","2023","No function","Operational Delivery","Greater Manchester","Greater Manchester South East","100","[c]","23730","21690"
"Leaver CS","2023","No function","Operational Delivery","Greater Manchester","Greater Manchester South West","360","[c]","24030","21780"
"Leaver CS","2023","No function","Operational Delivery","Greater Manchester","Manchester","380","[c]","27060","23390"
"Leaver CS","2023","No function","Operational Delivery","Hampshire and Isle of Wight","Central Hampshire","100","[c]","28410","27570"
"Leaver CS","2023","No function","Operational Delivery","Hampshire and Isle of Wight","Isle of Wight","65","[c]","27080","27570"
"Leaver CS","2023","No function","Operational Delivery","Hampshire and Isle of Wight","North Hampshire","75","[c]","28120","26370"
"Leaver CS","2023","No function","Operational Delivery","Hampshire and Isle of Wight","Portsmouth","195","[c]","25200","21260"
"Leaver CS","2023","No function","Operational Delivery","Hampshire and Isle of Wight","South Hampshire","415","[c]","24640","21200"
"Leaver CS","2023","No function","Operational Delivery","Hampshire and Isle of Wight","Southampton","125","[c]","26890","21780"
"Leaver CS","2023","No function","Operational Delivery","Herefordshire, Worcestershire and Warwickshire","Herefordshire, County of","15","[c]","28490","28120"
"Leaver CS","2023","No function","Operational Delivery","Herefordshire, Worcestershire and Warwickshire","Warwickshire CC","80","[c]","25850","27070"
"Leaver CS","2023","No function","Operational Delivery","Herefordshire, Worcestershire and Warwickshire","Worcestershire CC","210","[c]","26220","26290"
"Leaver CS","2023","No function","Operational Delivery","Highlands and Islands","Caithness and Sutherland, and Ross and Cromarty","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","Operational Delivery","Highlands and Islands","Inverness and Nairn, Moray, and Badenoch and Strathspey","45","[c]","27240","26960"
"Leaver CS","2023","No function","Operational Delivery","Highlands and Islands","Lochaber, Skye and Lochalsh, Arran and Cumbrae, and Argyll and Bute","10","[c]","[c]","[c]"
"Leaver CS","2023","No function","Operational Delivery","Highlands and Islands","Na h-Eileanan Siar","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","Operational Delivery","Highlands and Islands","Orkney Islands","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","Operational Delivery","Highlands and Islands","Shetland Islands","10","[c]","[c]","[c]"
"Leaver CS","2023","No function","Operational Delivery","Inner London - East","Hackney and Newham","190","[c]","29520","31060"
"Leaver CS","2023","No function","Operational Delivery","Inner London - East","Haringey and Islington","195","[c]","29770","31060"
"Leaver CS","2023","No function","Operational Delivery","Inner London - East","Lambeth","325","[c]","41160","37730"
"Leaver CS","2023","No function","Operational Delivery","Inner London - East","Lewisham and Southwark","125","[c]","31730","31060"
"Leaver CS","2023","No function","Operational Delivery","Inner London - East","Tower Hamlets","90","[c]","36230","32320"
"Leaver CS","2023","No function","Operational Delivery","Inner London - West","Camden and City of London","130","[c]","27920","25480"
"Leaver CS","2023","No function","Operational Delivery","Inner London - West","Kensington & Chelsea and Hammersmith & Fulham","105","[c]","31800","31060"
"Leaver CS","2023","No function","Operational Delivery","Inner London - West","Wandsworth","135","[c]","32950","31060"
"Leaver CS","2023","No function","Operational Delivery","Inner London - West","Westminster","810","[c]","42090","33790"
"Leaver CS","2023","No function","Operational Delivery","Kent","East Kent","205","[c]","27410","26750"
"Leaver CS","2023","No function","Operational Delivery","Kent","Kent Thames Gateway","175","[c]","27770","29170"
"Leaver CS","2023","No function","Operational Delivery","Kent","Medway","160","[c]","28000","29290"
"Leaver CS","2023","No function","Operational Delivery","Kent","Mid Kent","85","[c]","32620","29290"
"Leaver CS","2023","No function","Operational Delivery","Kent","West Kent","15","[c]","35670","31280"
"Leaver CS","2023","No function","Operational Delivery","Lancashire","Blackburn with Darwen","35","[c]","26180","21690"
"Leaver CS","2023","No function","Operational Delivery","Lancashire","Blackpool","240","[c]","24700","21690"
"Leaver CS","2023","No function","Operational Delivery","Lancashire","Chorley and West Lancashire","120","[c]","[c]","[c]"
"Leaver CS","2023","No function","Operational Delivery","Lancashire","East Lancashire","40","[c]","25160","21690"
"Leaver CS","2023","No function","Operational Delivery","Lancashire","Lancaster and Wyre","65","[c]","27940","22220"
"Leaver CS","2023","No function","Operational Delivery","Lancashire","Mid Lancashire","300","[c]","24300","21690"
"Leaver CS","2023","No function","Operational Delivery","Leicestershire, Rutland and Northamptonshire","Leicester","205","[c]","24840","21780"
"Leaver CS","2023","No function","Operational Delivery","Leicestershire, Rutland and Northamptonshire","Leicestershire CC and Rutland","200","[c]","25070","21840"
"Leaver CS","2023","No function","Operational Delivery","Leicestershire, Rutland and Northamptonshire","North Northamptonshire","30","[c]","26440","27570"
"Leaver CS","2023","No function","Operational Delivery","Leicestershire, Rutland and Northamptonshire","West Northamptonshire","155","[c]","24320","21780"
"Leaver CS","2023","No function","Operational Delivery","Lincolnshire","Lincolnshire CC","195","[c]","26680","27570"
"Leaver CS","2023","No function","Operational Delivery","Merseyside","East Merseyside","70","[c]","26590","27570"
"Leaver CS","2023","No function","Operational Delivery","Merseyside","Liverpool","560","[c]","25180","22400"
"Leaver CS","2023","No function","Operational Delivery","Merseyside","Sefton","315","[c]","27240","25300"
"Leaver CS","2023","No function","Operational Delivery","Merseyside","Wirral","120","[c]","25060","22600"
"Leaver CS","2023","No function","Operational Delivery","North Eastern Scotland","Aberdeen City and Aberdeenshire","75","[c]","30850","26900"
"Leaver CS","2023","No function","Operational Delivery","North Yorkshire","North Yorkshire CC","60","[c]","28430","26780"
"Leaver CS","2023","No function","Operational Delivery","North Yorkshire","York","60","[c]","26010","22190"
"Leaver CS","2023","No function","Operational Delivery","Northern Ireland","Antrim and Newtownabbey","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","Operational Delivery","Northern Ireland","Ards and North Down","5","[c]","[c]","[c]"
"Leaver CS","2023","No function","Operational Delivery","Northern Ireland","Armagh City, Banbridge and Craigavon","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","Operational Delivery","Northern Ireland","Belfast","105","[c]","24880","22400"
"Leaver CS","2023","No function","Operational Delivery","Northern Ireland","Derry City and Strabane","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","Operational Delivery","Northern Ireland","Lisburn and Castlereagh","10","[c]","[c]","[c]"
"Leaver CS","2023","No function","Operational Delivery","Northumberland, and Tyne and Wear","Northumberland","20","[c]","27900","27570"
"Leaver CS","2023","No function","Operational Delivery","Northumberland, and Tyne and Wear","Sunderland","220","[c]","28430","27570"
"Leaver CS","2023","No function","Operational Delivery","Northumberland, and Tyne and Wear","Tyneside","680","[c]","25190","21690"
"Leaver CS","2023","No function","Operational Delivery","Outer London - East and North East","Barking & Dagenham and Havering","65","[c]","31190","31060"
"Leaver CS","2023","No function","Operational Delivery","Outer London - East and North East","Bexley and Greenwich","215","[c]","32140","31060"
"Leaver CS","2023","No function","Operational Delivery","Outer London - East and North East","Enfield","30","[c]","30630","31060"
"Leaver CS","2023","No function","Operational Delivery","Outer London - East and North East","Redbridge and Waltham Forest","105","[c]","29870","31060"
"Leaver CS","2023","No function","Operational Delivery","Outer London - South","Bromley","45","[c]","31730","32520"
"Leaver CS","2023","No function","Operational Delivery","Outer London - South","Croydon","315","[c]","32420","30150"
"Leaver CS","2023","No function","Operational Delivery","Outer London - South","Merton, Kingston upon Thames and Sutton","55","[c]","32170","31060"
"Leaver CS","2023","No function","Operational Delivery","Outer London - West and North West","Barnet","160","[c]","32160","31060"
"Leaver CS","2023","No function","Operational Delivery","Outer London - West and North West","Brent","60","[c]","30630","31060"
"Leaver CS","2023","No function","Operational Delivery","Outer London - West and North West","Ealing","45","[c]","31340","31060"
"Leaver CS","2023","No function","Operational Delivery","Outer London - West and North West","Harrow and Hillingdon","195","[c]","30870","30410"
"Leaver CS","2023","No function","Operational Delivery","Outer London - West and North West","Hounslow and Richmond upon Thames","255","[c]","29720","29890"
"Leaver CS","2023","No function","Operational Delivery","Overseas","Overseas","15","[c]","55140","52610"
"Leaver CS","2023","No function","Operational Delivery","Shropshire and Staffordshire","Shropshire","60","[c]","27000","27450"
"Leaver CS","2023","No function","Operational Delivery","Shropshire and Staffordshire","Staffordshire CC","315","[c]","27760","27570"
"Leaver CS","2023","No function","Operational Delivery","Shropshire and Staffordshire","Stoke-on-Trent","215","[c]","24380","21780"
"Leaver CS","2023","No function","Operational Delivery","Shropshire and Staffordshire","Telford and Wrekin","80","[c]","25500","26380"
"Leaver CS","2023","No function","Operational Delivery","South Yorkshire","Barnsley, Doncaster and Rotherham","200","[c]","26030","26780"
"Leaver CS","2023","No function","Operational Delivery","South Yorkshire","Sheffield","285","[c]","27080","22400"
"Leaver CS","2023","No function","Operational Delivery","Southern Scotland","Dumfries and Galloway","15","[c]","31580","28490"
"Leaver CS","2023","No function","Operational Delivery","Southern Scotland","East Ayrshire and North Ayrshire mainland","50","[c]","26920","25540"
"Leaver CS","2023","No function","Operational Delivery","Southern Scotland","Scottish Borders","10","[c]","27490","27570"
"Leaver CS","2023","No function","Operational Delivery","Southern Scotland","South Ayrshire","20","[c]","26470","27570"
"Leaver CS","2023","No function","Operational Delivery","Southern Scotland","South Lanarkshire","135","[c]","26980","26780"
"Leaver CS","2023","No function","Operational Delivery","Surrey, East and West Sussex","Brighton and Hove","85","[c]","28110","27570"
"Leaver CS","2023","No function","Operational Delivery","Surrey, East and West Sussex","East Surrey","115","[c]","31090","29290"
"Leaver CS","2023","No function","Operational Delivery","Surrey, East and West Sussex","East Sussex CC","195","[c]","26240","25830"
"Leaver CS","2023","No function","Operational Delivery","Surrey, East and West Sussex","West Surrey","160","[c]","30330","29290"
"Leaver CS","2023","No function","Operational Delivery","Surrey, East and West Sussex","West Sussex (North East)","120","[c]","28480","27570"
"Leaver CS","2023","No function","Operational Delivery","Surrey, East and West Sussex","West Sussex (South West)","75","[c]","28640","27570"
"Leaver CS","2023","No function","Operational Delivery","Tees Valley and Durham","Darlington","30","[c]","30160","27840"
"Leaver CS","2023","No function","Operational Delivery","Tees Valley and Durham","Durham","470","[c]","24920","22400"
"Leaver CS","2023","No function","Operational Delivery","Tees Valley and Durham","Hartlepool and Stockton-on-Tees","100","[c]","25310","23510"
"Leaver CS","2023","No function","Operational Delivery","Tees Valley and Durham","South Teesside","60","[c]","26130","21780"
"Leaver CS","2023","No function","Operational Delivery","Unknown","Unknown","90","[c]","28630","27570"
"Leaver CS","2023","No function","Operational Delivery","West Central Scotland","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","80","[c]","27400","24710"
"Leaver CS","2023","No function","Operational Delivery","West Central Scotland","Glasgow City","415","[c]","27520","24840"
"Leaver CS","2023","No function","Operational Delivery","West Central Scotland","Inverclyde, East Renfrewshire, and Renfrewshire","60","[c]","28710","27170"
"Leaver CS","2023","No function","Operational Delivery","West Central Scotland","North Lanarkshire","110","[c]","25490","21690"
"Leaver CS","2023","No function","Operational Delivery","West Midlands","Birmingham","630","[c]","26860","22500"
"Leaver CS","2023","No function","Operational Delivery","West Midlands","Coventry","115","[c]","34560","28120"
"Leaver CS","2023","No function","Operational Delivery","West Midlands","Dudley","55","[c]","25360","26440"
"Leaver CS","2023","No function","Operational Delivery","West Midlands","Sandwell","25","[c]","25650","27450"
"Leaver CS","2023","No function","Operational Delivery","West Midlands","Solihull","50","[c]","27280","26750"
"Leaver CS","2023","No function","Operational Delivery","West Midlands","Walsall","60","[c]","23620","21690"
"Leaver CS","2023","No function","Operational Delivery","West Midlands","Wolverhampton","70","[c]","25810","21780"
"Leaver CS","2023","No function","Operational Delivery","West Wales and The Valleys","Bridgend and Neath Port Talbot","40","[c]","26060","21730"
"Leaver CS","2023","No function","Operational Delivery","West Wales and The Valleys","Central Valleys","90","[c]","25830","26120"
"Leaver CS","2023","No function","Operational Delivery","West Wales and The Valleys","Conwy and Denbighshire","25","[c]","27110","27570"
"Leaver CS","2023","No function","Operational Delivery","West Wales and The Valleys","Gwent Valleys","105","[c]","23780","21690"
"Leaver CS","2023","No function","Operational Delivery","West Wales and The Valleys","Gwynedd","35","[c]","23470","21690"
"Leaver CS","2023","No function","Operational Delivery","West Wales and The Valleys","Isle of Anglesey","10","[c]","28750","28120"
"Leaver CS","2023","No function","Operational Delivery","West Wales and The Valleys","South West Wales","60","[c]","25540","26170"
"Leaver CS","2023","No function","Operational Delivery","West Wales and The Valleys","Swansea","580","[c]","22550","21840"
"Leaver CS","2023","No function","Operational Delivery","West Yorkshire","Bradford","150","[c]","25360","27570"
"Leaver CS","2023","No function","Operational Delivery","West Yorkshire","Calderdale and Kirklees","80","[c]","26890","27570"
"Leaver CS","2023","No function","Operational Delivery","West Yorkshire","Leeds","655","[c]","33940","28120"
"Leaver CS","2023","No function","Operational Delivery","West Yorkshire","Wakefield","155","[c]","32730","30410"
"Leaver CS","2023","No function","Operational Research","Inner London - West","Westminster","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","Operational Research","West Midlands","Coventry","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","Other","Bedfordshire and Hertfordshire","Central Bedfordshire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","Other","Bedfordshire and Hertfordshire","Hertfordshire CC","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","Other","Berkshire, Buckinghamshire and Oxfordshire","Berkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","Other","Berkshire, Buckinghamshire and Oxfordshire","Oxfordshire CC","15","[c]","36680","25810"
"Leaver CS","2023","No function","Other","Cornwall and Isles of Scilly","Cornwall and Isles of Scilly","10","[c]","[c]","[c]"
"Leaver CS","2023","No function","Other","Cumbria","East Cumbria","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","Other","Derbyshire and Nottinghamshire","Nottingham","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","Other","Derbyshire and Nottinghamshire","South Nottinghamshire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","Other","Devon","Devon CC","10","[c]","26840","21190"
"Leaver CS","2023","No function","Other","Devon","Plymouth","20","[c]","28560","21800"
"Leaver CS","2023","No function","Other","Dorset and Somerset","Bournemouth, Christchurch and Poole","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","Other","Dorset and Somerset","Dorset","10","[c]","23310","21380"
"Leaver CS","2023","No function","Other","Dorset and Somerset","Somerset CC","15","[c]","29030","21480"
"Leaver CS","2023","No function","Other","East Anglia","Breckland and South Norfolk","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","Other","East Anglia","Cambridgeshire CC","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","Other","East Anglia","North and West Norfolk","5","[c]","[c]","[c]"
"Leaver CS","2023","No function","Other","East Anglia","Norwich and East Norfolk","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","Other","East Anglia","Peterborough","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","Other","East Anglia","Suffolk CC","15","[c]","22220","20970"
"Leaver CS","2023","No function","Other","East Wales","Cardiff and Vale of Glamorgan","10","[c]","[c]","[c]"
"Leaver CS","2023","No function","Other","East Wales","Monmouthshire and Newport","5","[c]","[c]","[c]"
"Leaver CS","2023","No function","Other","East Wales","Powys","5","[c]","[c]","[c]"
"Leaver CS","2023","No function","Other","East Yorkshire and Northern Lincolnshire","East Riding of Yorkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","Other","East Yorkshire and Northern Lincolnshire","Kingston upon Hull, City of","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","Other","Eastern Scotland","Angus and Dundee City","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","Other","Eastern Scotland","City of Edinburgh","5","[c]","[c]","[c]"
