"Status","Year","Parent_department","Region_ITL3","Region_london","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2023","HM Revenue and Customs","Essex Haven Gateway","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","HM Revenue and Customs","Flintshire and Wrexham","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","HM Revenue and Customs","Glasgow City","Outside London","50","[c]","[c]","[c]"
"Leaver Dept.","2023","HM Revenue and Customs","Greater Manchester South West","Outside London","160","[c]","[c]","[c]"
"Leaver Dept.","2023","HM Revenue and Customs","Hackney and Newham","London","115","[c]","[c]","[c]"
"Leaver Dept.","2023","HM Revenue and Customs","Kingston upon Hull, City of","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","HM Revenue and Customs","Leeds","Outside London","75","[c]","[c]","[c]"
"Leaver Dept.","2023","HM Revenue and Customs","Liverpool","Outside London","105","[c]","[c]","[c]"
"Leaver Dept.","2023","HM Revenue and Customs","Mid Lancashire","Outside London","45","[c]","[c]","[c]"
"Leaver Dept.","2023","HM Revenue and Customs","Milton Keynes","Outside London","10","[c]","[c]","[c]"
"Leaver Dept.","2023","HM Revenue and Customs","North Lanarkshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","HM Revenue and Customs","Norwich and East Norfolk","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","HM Revenue and Customs","Nottingham","Outside London","45","[c]","[c]","[c]"
"Leaver Dept.","2023","HM Revenue and Customs","Oxfordshire CC","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","HM Revenue and Customs","Plymouth","Outside London","15","[c]","23610","22520"
"Leaver Dept.","2023","HM Revenue and Customs","Portsmouth","Outside London","10","[c]","[c]","[c]"
"Leaver Dept.","2023","HM Revenue and Customs","Sefton","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2023","HM Revenue and Customs","South Lanarkshire","Outside London","40","[c]","[c]","[c]"
"Leaver Dept.","2023","HM Revenue and Customs","South West Wales","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","HM Revenue and Customs","Southampton","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","HM Revenue and Customs","Southend-on-Sea","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2023","HM Revenue and Customs","Stoke-on-Trent","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","HM Revenue and Customs","Suffolk CC","Outside London","10","[c]","[c]","[c]"
"Leaver Dept.","2023","HM Revenue and Customs","Sunderland","Outside London","45","[c]","[c]","[c]"
"Leaver Dept.","2023","HM Revenue and Customs","Swansea","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","HM Revenue and Customs","Telford and Wrekin","Outside London","10","[c]","[c]","[c]"
"Leaver Dept.","2023","HM Revenue and Customs","Tower Hamlets","London","10","[c]","[c]","[c]"
"Leaver Dept.","2023","HM Revenue and Customs","Tyneside","Outside London","145","[c]","[c]","[c]"
"Leaver Dept.","2023","HM Revenue and Customs","West Sussex (South West)","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2023","HM Revenue and Customs","Westminster","London","75","[c]","[c]","[c]"
"Leaver Dept.","2023","HM Treasury","Blackpool","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","HM Treasury","Bristol, City of","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","HM Treasury","Camden and City of London","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","HM Treasury","Coventry","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","HM Treasury","Darlington","Outside London","15","[c]","47890","51000"
"Leaver Dept.","2023","HM Treasury","Glasgow City","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","HM Treasury","Leeds","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2023","HM Treasury","Manchester","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","HM Treasury","Norwich and East Norfolk","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2023","HM Treasury","Westminster","London","245","[c]","47900","39050"
"Leaver Dept.","2023","Home Office","Barnet","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Home Office","Barnsley, Doncaster and Rotherham","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Home Office","Bath and North East Somerset, North Somerset and South Gloucestershire","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Home Office","Belfast","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Home Office","Berkshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Home Office","Birmingham","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Home Office","Bournemouth, Christchurch and Poole","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Home Office","Bradford","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Home Office","Bristol, City of","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Home Office","Calderdale and Kirklees","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Home Office","Camden and City of London","London","10","[c]","47740","50320"
"Leaver Dept.","2023","Home Office","Cardiff and Vale of Glamorgan","Outside London","15","[c]","34120","32000"
"Leaver Dept.","2023","Home Office","Central Bedfordshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Home Office","City of Edinburgh","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Home Office","Coventry","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Home Office","Croydon","London","155","[c]","43330","36350"
"Leaver Dept.","2023","Home Office","Derby","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Home Office","Durham","Outside London","20","[c]","25610","22400"
"Leaver Dept.","2023","Home Office","East Kent","Outside London","15","[c]","27770","26750"
"Leaver Dept.","2023","Home Office","Glasgow City","Outside London","45","[c]","27800","25880"
"Leaver Dept.","2023","Home Office","Greater Manchester South West","Outside London","45","[c]","37750","32160"
"Leaver Dept.","2023","Home Office","Hackney and Newham","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Home Office","Harrow and Hillingdon","London","35","[c]","35010","29890"
"Leaver Dept.","2023","Home Office","Herefordshire, County of","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Home Office","Hertfordshire CC","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Home Office","Hounslow and Richmond upon Thames","London","25","[c]","32260","29890"
"Leaver Dept.","2023","Home Office","Inverclyde, East Renfrewshire, and Renfrewshire","Outside London","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Home Office","Lambeth","London","15","[c]","50960","43210"
"Leaver Dept.","2023","Home Office","Leeds","Outside London","30","[c]","29170","26670"
"Leaver Dept.","2023","Home Office","Leicestershire CC and Rutland","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Home Office","Lewisham and Southwark","London","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Home Office","Lisburn and Castlereagh","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Home Office","Liverpool","Outside London","120","[c]","28360","26160"
"Leaver Dept.","2023","Home Office","Luton","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Home Office","Manchester","Outside London","15","[c]","33180","26750"
"Leaver Dept.","2023","Home Office","Monmouthshire and Newport","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Home Office","North Northamptonshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Home Office","North and North East Lincolnshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Home Office","Northumberland","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Home Office","Norwich and East Norfolk","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Home Office","Overseas","Overseas","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Home Office","Peterborough","Outside London","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Home Office","Plymouth","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Home Office","Portsmouth","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Home Office","Sefton","Outside London","30","[c]","29030","26080"
"Leaver Dept.","2023","Home Office","Sheffield","Outside London","70","[c]","32630","29150"
"Leaver Dept.","2023","Home Office","Solihull","Outside London","20","[c]","30710","26360"
"Leaver Dept.","2023","Home Office","South Hampshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Home Office","South Lanarkshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Home Office","Southampton","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Home Office","Stoke-on-Trent","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Home Office","Suffolk CC","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Home Office","Thurrock","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Home Office","Tyneside","Outside London","15","[c]","31880","26750"
"Leaver Dept.","2023","Home Office","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Home Office","Warwickshire CC","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Home Office","West Essex","Outside London","10","[c]","26860","26750"
"Leaver Dept.","2023","Home Office","West Sussex (North East)","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Home Office","Westminster","London","400","[c]","48710","43210"
"Leaver Dept.","2023","Home Office","Wiltshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Ministry of Defence","Antrim and Newtownabbey","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Ministry of Defence","Ards and North Down","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Ministry of Defence","Bath and North East Somerset, North Somerset and South Gloucestershire","Outside London","95","[c]","39980","39730"
"Leaver Dept.","2023","Ministry of Defence","Berkshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Ministry of Defence","Bexley and Greenwich","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Ministry of Defence","Birmingham","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Ministry of Defence","Buckinghamshire","Outside London","15","[c]","39470","42000"
"Leaver Dept.","2023","Ministry of Defence","Cambridgeshire CC","Outside London","20","[c]","37640","36050"
"Leaver Dept.","2023","Ministry of Defence","Camden and City of London","London","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Ministry of Defence","Cardiff and Vale of Glamorgan","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Ministry of Defence","Causeway Coast and Glens","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Ministry of Defence","Central Bedfordshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Ministry of Defence","Central Hampshire","Outside London","50","[c]","40640","39890"
"Leaver Dept.","2023","Ministry of Defence","Cheshire East","Outside London","35","[c]","27820","22220"
"Leaver Dept.","2023","Ministry of Defence","Cheshire West and Chester","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Ministry of Defence","Clackmannanshire and Fife","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Ministry of Defence","Devon CC","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Ministry of Defence","Dorset","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Ministry of Defence","Durham","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Ministry of Defence","East Ayrshire and North Ayrshire mainland","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Ministry of Defence","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Ministry of Defence","East Kent","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Ministry of Defence","East Merseyside","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Ministry of Defence","East Riding of Yorkshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Ministry of Defence","Essex Haven Gateway","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Ministry of Defence","Flintshire and Wrexham","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Ministry of Defence","Glasgow City","Outside London","25","[c]","28030","22220"
"Leaver Dept.","2023","Ministry of Defence","Gloucestershire CC","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Ministry of Defence","Greater Manchester North West","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Ministry of Defence","Harrow and Hillingdon","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Ministry of Defence","Herefordshire, County of","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Ministry of Defence","Hertfordshire CC","Outside London","20","[c]","40140","38020"
"Leaver Dept.","2023","Ministry of Defence","Hounslow and Richmond upon Thames","London","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Ministry of Defence","Inverness and Nairn, Moray, and Badenoch and Strathspey","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Ministry of Defence","Isle of Anglesey","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Ministry of Defence","Lancaster and Wyre","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Ministry of Defence","Leicestershire CC and Rutland","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Ministry of Defence","Lincolnshire CC","Outside London","10","[c]","25540","22030"
"Leaver Dept.","2023","Ministry of Defence","Lisburn and Castlereagh","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Ministry of Defence","Liverpool","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Ministry of Defence","Manchester","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Ministry of Defence","Mid Lancashire","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Ministry of Defence","North Hampshire","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Ministry of Defence","North Yorkshire CC","Outside London","10","[c]","24870","22220"
"Leaver Dept.","2023","Ministry of Defence","North and West Norfolk","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Ministry of Defence","Northumberland","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Ministry of Defence","Overseas","Overseas","10","[c]","42010","39360"
"Leaver Dept.","2023","Ministry of Defence","Oxfordshire CC","Outside London","10","[c]","34480","33300"
"Leaver Dept.","2023","Ministry of Defence","Peterborough","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Ministry of Defence","Plymouth","Outside London","10","[c]","38130","40000"
"Leaver Dept.","2023","Ministry of Defence","Portsmouth","Outside London","15","[c]","38030","40580"
"Leaver Dept.","2023","Ministry of Defence","Powys","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Ministry of Defence","Sheffield","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Ministry of Defence","Shropshire","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Ministry of Defence","Somerset CC","Outside London","10","[c]","38010","38020"
"Leaver Dept.","2023","Ministry of Defence","South Hampshire","Outside London","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Ministry of Defence","South Nottinghamshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Ministry of Defence","Staffordshire CC","Outside London","15","[c]","37660","40580"
"Leaver Dept.","2023","Ministry of Defence","Suffolk CC","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Ministry of Defence","Telford and Wrekin","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Ministry of Defence","Tyneside","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Ministry of Defence","Unknown","Unknown","10","[c]","36980","33360"
"Leaver Dept.","2023","Ministry of Defence","Warwickshire CC","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Ministry of Defence","West Kent","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Ministry of Defence","West Surrey","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Ministry of Defence","Westminster","London","135","[c]","47900","45750"
"Leaver Dept.","2023","Ministry of Defence","Wiltshire","Outside London","60","[c]","40290","39950"
"Leaver Dept.","2023","Ministry of Defence","York","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Ministry of Justice","Angus and Dundee City","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Ministry of Justice","Barking & Dagenham and Havering","London","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Ministry of Justice","Barnet","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Ministry of Justice","Barnsley, Doncaster and Rotherham","Outside London","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Ministry of Justice","Bath and North East Somerset, North Somerset and South Gloucestershire","Outside London","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Ministry of Justice","Bedford","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Ministry of Justice","Berkshire","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Ministry of Justice","Bexley and Greenwich","London","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Ministry of Justice","Birmingham","Outside London","105","[c]","28450","25120"
"Leaver Dept.","2023","Ministry of Justice","Blackburn with Darwen","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Ministry of Justice","Blackpool","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Ministry of Justice","Bournemouth, Christchurch and Poole","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Ministry of Justice","Bradford","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Ministry of Justice","Breckland and South Norfolk","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Ministry of Justice","Brent","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Ministry of Justice","Bridgend and Neath Port Talbot","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Ministry of Justice","Brighton and Hove","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Ministry of Justice","Bristol, City of","Outside London","20","[c]","24300","21780"
"Leaver Dept.","2023","Ministry of Justice","Bromley","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Ministry of Justice","Buckinghamshire","Outside London","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Ministry of Justice","Calderdale and Kirklees","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Ministry of Justice","Cambridgeshire CC","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Ministry of Justice","Camden and City of London","London","30","[c]","29170","25480"
"Leaver Dept.","2023","Ministry of Justice","Cardiff and Vale of Glamorgan","Outside London","35","[c]","28420","25830"
"Leaver Dept.","2023","Ministry of Justice","Central Hampshire","Outside London","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Ministry of Justice","Central Valleys","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Ministry of Justice","Cheshire East","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Ministry of Justice","Cheshire West and Chester","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Ministry of Justice","Chorley and West Lancashire","Outside London","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Ministry of Justice","City of Edinburgh","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Ministry of Justice","Conwy and Denbighshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Ministry of Justice","Cornwall and Isles of Scilly","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Ministry of Justice","Coventry","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Ministry of Justice","Croydon","London","40","[c]","31100","28310"
"Leaver Dept.","2023","Ministry of Justice","Derby","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Ministry of Justice","Devon CC","Outside London","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Ministry of Justice","Dorset","Outside London","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Ministry of Justice","Dudley","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Ministry of Justice","Durham","Outside London","35","[c]","[c]","[c]"
"Leaver Dept.","2023","Ministry of Justice","East Cumbria","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Ministry of Justice","East Derbyshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Ministry of Justice","East Kent","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Ministry of Justice","East Lancashire","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Ministry of Justice","East Merseyside","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Ministry of Justice","East Riding of Yorkshire","Outside London","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Ministry of Justice","East Surrey","Outside London","20","[c]","[c]","[c]"
"Leaver Dept.","2023","Ministry of Justice","East Sussex CC","Outside London","20","[c]","[c]","[c]"
"Leaver Dept.","2023","Ministry of Justice","Essex Thames Gateway","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Ministry of Justice","Flintshire and Wrexham","Outside London","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Ministry of Justice","Glasgow City","Outside London","50","[c]","23830","21780"
"Leaver Dept.","2023","Ministry of Justice","Gloucestershire CC","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Ministry of Justice","Greater Manchester North East","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Ministry of Justice","Greater Manchester North West","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Ministry of Justice","Greater Manchester South East","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Ministry of Justice","Greater Manchester South West","Outside London","50","[c]","23310","21780"
"Leaver Dept.","2023","Ministry of Justice","Gwynedd","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Ministry of Justice","Hackney and Newham","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Ministry of Justice","Haringey and Islington","London","35","[c]","27960","25480"
"Leaver Dept.","2023","Ministry of Justice","Harrow and Hillingdon","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Ministry of Justice","Hartlepool and Stockton-on-Tees","Outside London","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Ministry of Justice","Heart of Essex","Outside London","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Ministry of Justice","Hertfordshire CC","Outside London","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Ministry of Justice","Hounslow and Richmond upon Thames","London","35","[c]","[c]","[c]"
"Leaver Dept.","2023","Ministry of Justice","Isle of Wight","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Ministry of Justice","Kensington & Chelsea and Hammersmith & Fulham","London","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Ministry of Justice","Kent Thames Gateway","Outside London","50","[c]","[c]","[c]"
"Leaver Dept.","2023","Ministry of Justice","Kingston upon Hull, City of","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Ministry of Justice","Lambeth","London","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Ministry of Justice","Lancaster and Wyre","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Ministry of Justice","Leeds","Outside London","60","[c]","37200","36050"
"Leaver Dept.","2023","Ministry of Justice","Leicester","Outside London","20","[c]","23220","21780"
"Leaver Dept.","2023","Ministry of Justice","Leicestershire CC and Rutland","Outside London","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Ministry of Justice","Lewisham and Southwark","London","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Ministry of Justice","Lincolnshire CC","Outside London","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Ministry of Justice","Liverpool","Outside London","35","[c]","28180","25830"
"Leaver Dept.","2023","Ministry of Justice","Luton","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Ministry of Justice","Manchester","Outside London","45","[c]","32850","26900"
"Leaver Dept.","2023","Ministry of Justice","Medway","Outside London","20","[c]","[c]","[c]"
"Leaver Dept.","2023","Ministry of Justice","Merton, Kingston upon Thames and Sutton","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Ministry of Justice","Mid Kent","Outside London","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Ministry of Justice","Mid Lancashire","Outside London","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Ministry of Justice","Milton Keynes","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Ministry of Justice","Monmouthshire and Newport","Outside London","15","[c]","26980","27170"
"Leaver Dept.","2023","Ministry of Justice","North Hampshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Ministry of Justice","North Nottinghamshire","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Ministry of Justice","North and North East Lincolnshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Ministry of Justice","North and West Norfolk","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Ministry of Justice","Northumberland","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Ministry of Justice","Norwich and East Norfolk","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Ministry of Justice","Nottingham","Outside London","40","[c]","31620","25830"
"Leaver Dept.","2023","Ministry of Justice","Oxfordshire CC","Outside London","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Ministry of Justice","Peterborough","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Ministry of Justice","Plymouth","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Ministry of Justice","Portsmouth","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Ministry of Justice","Redbridge and Waltham Forest","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Ministry of Justice","Sefton","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Ministry of Justice","Sheffield","Outside London","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Ministry of Justice","Shropshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Ministry of Justice","Somerset CC","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Ministry of Justice","South Hampshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Ministry of Justice","South Nottinghamshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Ministry of Justice","South Teesside","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Ministry of Justice","South West Wales","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Ministry of Justice","South and West Derbyshire","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Ministry of Justice","Southampton","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Ministry of Justice","Southend-on-Sea","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Ministry of Justice","Staffordshire CC","Outside London","30","[c]","[c]","[c]"
"Leaver Dept.","2023","Ministry of Justice","Stoke-on-Trent","Outside London","20","[c]","24220","21780"
"Leaver Dept.","2023","Ministry of Justice","Suffolk CC","Outside London","10","[c]","[c]","[c]"
