"Status","Year","Age","Function_of_post","Region_ITL1","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2023","Unknown","Communications","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Debt","North East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Digital, Data & Technology","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Digital, Data & Technology","North East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Digital, Data & Technology","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Digital, Data & Technology","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Digital, Data & Technology","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Digital, Data & Technology","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Digital, Data & Technology","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Finance","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Finance","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Human Resources","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Human Resources","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Human Resources","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Human Resources","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","No function","East of England","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","No function","London","65","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","No function","North East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","No function","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","No function","South West (England)","10","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","No function","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","No function","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","No function","Yorkshire and The Humber","10","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Project Delivery","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Property","East of England","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Property","North East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Property","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Unknown","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Unknown","Unknown","40","[c]","[c]","[c]"
"Leaver Dept.","2023","16-19","Legal","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","16-19","No function","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","16-19","No function","North East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","16-19","No function","North West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","16-19","No function","Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","16-19","No function","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Analysis","East of England","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Analysis","London","215","[c]","37300","34290"
"Leaver Dept.","2023","20-29","Analysis","North East (England)","10","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Analysis","North West (England)","10","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Analysis","Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Analysis","South East (England)","10","[c]","35090","34810"
"Leaver Dept.","2023","20-29","Analysis","South West (England)","10","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Analysis","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Analysis","Wales","20","[c]","32880","31560"
"Leaver Dept.","2023","20-29","Analysis","West Midlands (England)","5","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Analysis","Yorkshire and The Humber","10","[c]","30760","31270"
"Leaver Dept.","2023","20-29","Commercial","East of England","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Commercial","London","35","[c]","33480","30420"
"Leaver Dept.","2023","20-29","Commercial","North East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Commercial","North West (England)","10","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Commercial","Scotland","5","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Commercial","South East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Commercial","South West (England)","5","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Commercial","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Commercial","Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Commercial","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Commercial","Yorkshire and The Humber","10","[c]","30260","30800"
"Leaver Dept.","2023","20-29","Communications","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Communications","London","100","[c]","34470","33570"
"Leaver Dept.","2023","20-29","Communications","North West (England)","5","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Communications","Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Communications","South East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Communications","South West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Communications","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Communications","Wales","5","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Communications","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Communications","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Counter Fraud","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Counter Fraud","East of England","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Counter Fraud","London","30","[c]","30370","30770"
"Leaver Dept.","2023","20-29","Counter Fraud","North East (England)","5","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Counter Fraud","North West (England)","15","[c]","26740","28120"
"Leaver Dept.","2023","20-29","Counter Fraud","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Counter Fraud","Scotland","5","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Counter Fraud","South East (England)","10","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Counter Fraud","South West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Counter Fraud","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Counter Fraud","Wales","5","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Counter Fraud","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Counter Fraud","Yorkshire and The Humber","10","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Debt","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Debt","London","5","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Debt","North East (England)","15","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Debt","North West (England)","15","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Debt","Scotland","15","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Debt","Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Debt","West Midlands (England)","10","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Debt","Yorkshire and The Humber","10","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Digital, Data & Technology","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Digital, Data & Technology","East of England","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Digital, Data & Technology","London","80","[c]","36220","34260"
"Leaver Dept.","2023","20-29","Digital, Data & Technology","North East (England)","15","[c]","32840","31540"
"Leaver Dept.","2023","20-29","Digital, Data & Technology","North West (England)","25","[c]","33960","30330"
"Leaver Dept.","2023","20-29","Digital, Data & Technology","Scotland","5","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Digital, Data & Technology","South East (England)","5","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Digital, Data & Technology","South West (England)","10","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Digital, Data & Technology","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Digital, Data & Technology","Wales","10","[c]","33150","31530"
"Leaver Dept.","2023","20-29","Digital, Data & Technology","West Midlands (England)","5","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Digital, Data & Technology","Yorkshire and The Humber","10","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Finance","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Finance","London","75","[c]","35890","33250"
"Leaver Dept.","2023","20-29","Finance","North East (England)","10","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Finance","North West (England)","10","[c]","32840","32000"
"Leaver Dept.","2023","20-29","Finance","Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Finance","South East (England)","5","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Finance","South West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Finance","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Finance","Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Finance","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Finance","Yorkshire and The Humber","10","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Grants Management","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Grants Management","North East (England)","10","[c]","23180","22150"
"Leaver Dept.","2023","20-29","Grants Management","North West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Grants Management","South West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Grants Management","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Grants Management","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Human Resources","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Human Resources","East of England","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Human Resources","London","105","[c]","34510","32000"
"Leaver Dept.","2023","20-29","Human Resources","North East (England)","20","[c]","27900","24990"
"Leaver Dept.","2023","20-29","Human Resources","North West (England)","30","[c]","29320","28120"
"Leaver Dept.","2023","20-29","Human Resources","Scotland","10","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Human Resources","South East (England)","5","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Human Resources","South West (England)","15","[c]","30130","30650"
"Leaver Dept.","2023","20-29","Human Resources","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Human Resources","Wales","15","[c]","27450","27650"
"Leaver Dept.","2023","20-29","Human Resources","West Midlands (England)","10","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Human Resources","Yorkshire and The Humber","10","[c]","33280","32640"
"Leaver Dept.","2023","20-29","Internal Audit","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Internal Audit","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Legal","East of England","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Legal","London","50","[c]","29580","27760"
"Leaver Dept.","2023","20-29","Legal","North East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Legal","North West (England)","10","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Legal","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Legal","South East (England)","5","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Legal","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Legal","Yorkshire and The Humber","10","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","No function","East Midlands (England)","65","[c]","24700","22440"
"Leaver Dept.","2023","20-29","No function","East of England","55","[c]","27900","28120"
"Leaver Dept.","2023","20-29","No function","London","1615","[c]","36840","34560"
"Leaver Dept.","2023","20-29","No function","North East (England)","115","[c]","24690","22400"
"Leaver Dept.","2023","20-29","No function","North West (England)","315","[c]","26100","25880"
"Leaver Dept.","2023","20-29","No function","Northern Ireland","10","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","No function","Overseas","5","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","No function","Scotland","160","[c]","25640","25060"
"Leaver Dept.","2023","20-29","No function","South East (England)","110","[c]","26780","27570"
"Leaver Dept.","2023","20-29","No function","South West (England)","100","[c]","26240","25920"
"Leaver Dept.","2023","20-29","No function","Unknown","15","[c]","32510","32770"
"Leaver Dept.","2023","20-29","No function","Wales","120","[c]","25080","24730"
"Leaver Dept.","2023","20-29","No function","West Midlands (England)","165","[c]","26460","27170"
"Leaver Dept.","2023","20-29","No function","Yorkshire and The Humber","185","[c]","28500","27650"
"Leaver Dept.","2023","20-29","Project Delivery","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Project Delivery","East of England","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Project Delivery","London","105","[c]","34310","33250"
"Leaver Dept.","2023","20-29","Project Delivery","North East (England)","5","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Project Delivery","North West (England)","10","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Project Delivery","Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Project Delivery","South East (England)","5","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Project Delivery","South West (England)","10","[c]","32620","32550"
"Leaver Dept.","2023","20-29","Project Delivery","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Project Delivery","Wales","5","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Project Delivery","West Midlands (England)","10","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Project Delivery","Yorkshire and The Humber","10","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Property","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Property","East of England","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Property","London","10","[c]","36370","34950"
"Leaver Dept.","2023","20-29","Property","North East (England)","10","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Property","North West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Property","South East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Property","South West (England)","5","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Property","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Property","Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Property","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Property","Yorkshire and The Humber","5","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Security","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Security","East of England","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Security","London","40","[c]","34670","35070"
"Leaver Dept.","2023","20-29","Security","North West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Security","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Security","South East (England)","5","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Security","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Security","Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Security","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Security","Yorkshire and The Humber","10","[c]","26930","24730"
"Leaver Dept.","2023","20-29","Unknown","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Unknown","East of England","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Unknown","London","415","[c]","33210","32000"
"Leaver Dept.","2023","20-29","Unknown","North East (England)","5","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Unknown","North West (England)","15","[c]","31440","31990"
"Leaver Dept.","2023","20-29","Unknown","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Unknown","Overseas","5","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Unknown","Scotland","40","[c]","32230","32000"
"Leaver Dept.","2023","20-29","Unknown","South East (England)","5","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Unknown","South West (England)","5","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Unknown","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Unknown","Wales","15","[c]","28920","26820"
"Leaver Dept.","2023","20-29","Unknown","West Midlands (England)","5","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Unknown","Yorkshire and The Humber","35","[c]","33170","32000"
"Leaver Dept.","2023","30-39","Analysis","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Analysis","East of England","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Analysis","London","85","[c]","46490","44420"
"Leaver Dept.","2023","30-39","Analysis","North East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Analysis","North West (England)","10","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Analysis","Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Analysis","South East (England)","10","[c]","38770","38830"
"Leaver Dept.","2023","30-39","Analysis","South West (England)","20","[c]","44730","41980"
"Leaver Dept.","2023","30-39","Analysis","Wales","15","[c]","37350","37690"
"Leaver Dept.","2023","30-39","Analysis","Yorkshire and The Humber","10","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Commercial","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Commercial","East of England","5","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Commercial","London","20","[c]","44120","41060"
"Leaver Dept.","2023","30-39","Commercial","North East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Commercial","North West (England)","20","[c]","36600","39090"
"Leaver Dept.","2023","30-39","Commercial","Overseas","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Commercial","Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Commercial","South East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Commercial","South West (England)","15","[c]","38320","40000"
"Leaver Dept.","2023","30-39","Commercial","Wales","10","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Commercial","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Commercial","Yorkshire and The Humber","10","[c]","42160","39710"
"Leaver Dept.","2023","30-39","Communications","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Communications","East of England","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Communications","London","80","[c]","45640","43650"
"Leaver Dept.","2023","30-39","Communications","North East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Communications","North West (England)","5","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Communications","Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Communications","South East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Communications","South West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Communications","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Communications","Wales","5","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Communications","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Communications","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Counter Fraud","East Midlands (England)","5","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Counter Fraud","East of England","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Counter Fraud","London","25","[c]","34110","32520"
"Leaver Dept.","2023","30-39","Counter Fraud","North East (England)","10","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Counter Fraud","North West (England)","10","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Counter Fraud","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Counter Fraud","Scotland","15","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Counter Fraud","South East (England)","5","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Counter Fraud","South West (England)","5","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Counter Fraud","Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Counter Fraud","West Midlands (England)","10","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Counter Fraud","Yorkshire and The Humber","5","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Debt","East Midlands (England)","5","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Debt","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Debt","North East (England)","5","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Debt","North West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Debt","Scotland","10","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Debt","South West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Debt","Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Debt","West Midlands (England)","10","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Debt","Yorkshire and The Humber","10","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Digital, Data & Technology","East Midlands (England)","10","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Digital, Data & Technology","East of England","5","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Digital, Data & Technology","London","75","[c]","47650","45810"
"Leaver Dept.","2023","30-39","Digital, Data & Technology","North East (England)","25","[c]","39310","35310"
"Leaver Dept.","2023","30-39","Digital, Data & Technology","North West (England)","35","[c]","39520","37590"
"Leaver Dept.","2023","30-39","Digital, Data & Technology","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Digital, Data & Technology","Scotland","5","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Digital, Data & Technology","South East (England)","10","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Digital, Data & Technology","South West (England)","20","[c]","39990","38460"
"Leaver Dept.","2023","30-39","Digital, Data & Technology","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Digital, Data & Technology","Wales","20","[c]","39290","37350"
"Leaver Dept.","2023","30-39","Digital, Data & Technology","West Midlands (England)","20","[c]","38940","37590"
"Leaver Dept.","2023","30-39","Digital, Data & Technology","Yorkshire and The Humber","20","[c]","35080","34980"
"Leaver Dept.","2023","30-39","Finance","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Finance","East of England","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Finance","London","60","[c]","48450","43750"
"Leaver Dept.","2023","30-39","Finance","North East (England)","10","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Finance","North West (England)","15","[c]","43150","50870"
"Leaver Dept.","2023","30-39","Finance","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Finance","Scotland","10","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Finance","South East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Finance","South West (England)","5","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Finance","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Finance","Wales","10","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Finance","West Midlands (England)","5","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Finance","Yorkshire and The Humber","10","[c]","37720","30050"
"Leaver Dept.","2023","30-39","Grants Management","East of England","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Grants Management","North East (England)","5","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Grants Management","North West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Grants Management","South East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Grants Management","South West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Grants Management","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Human Resources","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Human Resources","East of England","5","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Human Resources","London","80","[c]","47810","43680"
"Leaver Dept.","2023","30-39","Human Resources","North East (England)","30","[c]","29420","28120"
"Leaver Dept.","2023","30-39","Human Resources","North West (England)","30","[c]","37080","33930"
"Leaver Dept.","2023","30-39","Human Resources","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Human Resources","Scotland","15","[c]","36010","35360"
"Leaver Dept.","2023","30-39","Human Resources","South East (England)","10","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Human Resources","South West (England)","20","[c]","32980","30780"
"Leaver Dept.","2023","30-39","Human Resources","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Human Resources","Wales","35","[c]","35210","31660"
"Leaver Dept.","2023","30-39","Human Resources","West Midlands (England)","10","[c]","40500","41060"
"Leaver Dept.","2023","30-39","Human Resources","Yorkshire and The Humber","15","[c]","35980","32640"
"Leaver Dept.","2023","30-39","Internal Audit","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Internal Audit","Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Internal Audit","South West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Legal","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Legal","East of England","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Legal","London","65","[c]","51290","52530"
"Leaver Dept.","2023","30-39","Legal","North East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Legal","North West (England)","5","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Legal","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Legal","South East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Legal","South West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Legal","Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Legal","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Legal","Yorkshire and The Humber","5","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","No function","East Midlands (England)","80","[c]","29440","27570"
"Leaver Dept.","2023","30-39","No function","East of England","50","[c]","32400","28120"
