"Status","Year","Disability","Organisation","Region_london","Responsibility_level_ungrouped","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2023","Declared disabled","Building Digital UK","Outside London","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Cabinet Office (excl. agencies)","London","AO","10","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Cabinet Office (excl. agencies)","London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Cabinet Office (excl. agencies)","London","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Cabinet Office (excl. agencies)","London","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Cabinet Office (excl. agencies)","London","HEO","5","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Cabinet Office (excl. agencies)","London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Cabinet Office (excl. agencies)","London","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Cabinet Office (excl. agencies)","Outside London","AO","10","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Cabinet Office (excl. agencies)","Outside London","EO","5","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Cabinet Office (excl. agencies)","Outside London","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Cabinet Office (excl. agencies)","Outside London","G7","10","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Cabinet Office (excl. agencies)","Outside London","HEO","5","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Cabinet Office (excl. agencies)","Outside London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Cabinet Office (excl. agencies)","Outside London","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Cabinet Office (excl. agencies)","Unknown","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Cabinet Office (excl. agencies)","Unknown","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Cabinet Office (excl. agencies)","Unknown","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Cabinet Office (excl. agencies)","Unknown","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Cabinet Office (excl. agencies)","Unknown","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Cabinet Office (excl. agencies)","Unknown","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Cabinet Office (excl. agencies)","Unknown","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Central Civil Service Fast Stream","London","HEO","60","[c]","28840","28840"
"New entrant CS","2023","Declared disabled","Central Civil Service Fast Stream","Outside London","HEO","30","[c]","29020","28840"
"New entrant CS","2023","Declared disabled","Central Civil Service Fast Stream","Unknown","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Centre for Environment, Fisheries and Aquaculture Science","Outside London","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Centre for Environment, Fisheries and Aquaculture Science","Outside London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Centre for Environment, Fisheries and Aquaculture Science","Outside London","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Centre for Environment, Fisheries and Aquaculture Science","Outside London","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Centre for Environment, Fisheries and Aquaculture Science","Outside London","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Centre for Environment, Fisheries and Aquaculture Science","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Charity Commission","London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Charity Commission","London","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Charity Commission","London","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Charity Commission","London","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Charity Commission","London","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Charity Commission","Outside London","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Charity Commission","Outside London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Charity Commission","Outside London","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Charity Commission","Outside London","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Charity Commission","Outside London","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Charity Commission","Outside London","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Companies House","London","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Companies House","Outside London","AO","5","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Companies House","Outside London","EO","5","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Companies House","Outside London","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Companies House","Outside London","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Companies House","Outside London","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Companies House","Outside London","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Competition and Markets Authority","London","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Competition and Markets Authority","London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Competition and Markets Authority","London","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Competition and Markets Authority","London","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Competition and Markets Authority","London","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Competition and Markets Authority","London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Competition and Markets Authority","London","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Competition and Markets Authority","Outside London","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Competition and Markets Authority","Outside London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Competition and Markets Authority","Outside London","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Competition and Markets Authority","Outside London","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Competition and Markets Authority","Outside London","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Competition and Markets Authority","Outside London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Competition and Markets Authority","Outside London","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Criminal Injuries Compensation Authority","London","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Criminal Injuries Compensation Authority","London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Criminal Injuries Compensation Authority","Outside London","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Criminal Injuries Compensation Authority","Outside London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Criminal Injuries Compensation Authority","Outside London","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Criminal Injuries Compensation Authority","Outside London","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Crown Commercial Service","London","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Crown Commercial Service","London","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Crown Commercial Service","Outside London","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Crown Commercial Service","Outside London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Crown Commercial Service","Outside London","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Crown Commercial Service","Outside London","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Crown Commercial Service","Outside London","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Crown Office and Procurator Fiscal Service","Outside London","AO","10","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Crown Office and Procurator Fiscal Service","Outside London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Crown Office and Procurator Fiscal Service","Outside London","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Crown Office and Procurator Fiscal Service","Outside London","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Crown Office and Procurator Fiscal Service","Outside London","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Crown Prosecution Service","London","AO","10","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Crown Prosecution Service","London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Crown Prosecution Service","London","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Crown Prosecution Service","London","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Crown Prosecution Service","London","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Crown Prosecution Service","London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Crown Prosecution Service","London","SEO","5","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Crown Prosecution Service","Outside London","AO","45","[c]","21580","20980"
"New entrant CS","2023","Declared disabled","Crown Prosecution Service","Outside London","EO","15","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Crown Prosecution Service","Outside London","G7","10","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Crown Prosecution Service","Outside London","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Crown Prosecution Service","Outside London","SEO","15","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Defence Electronics and Components Agency","Outside London","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Defence Equipment and Support","London","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Defence Equipment and Support","London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Defence Equipment and Support","London","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Defence Equipment and Support","London","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Defence Equipment and Support","London","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Defence Equipment and Support","Outside London","AO","25","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Defence Equipment and Support","Outside London","EO","5","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Defence Equipment and Support","Outside London","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Defence Equipment and Support","Outside London","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Defence Equipment and Support","Outside London","HEO","15","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Defence Equipment and Support","Outside London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Defence Equipment and Support","Outside London","SEO","10","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Defence Equipment and Support","Overseas","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Defence Science and Technology Laboratory","Outside London","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Defence Science and Technology Laboratory","Outside London","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Defence Science and Technology Laboratory","Outside London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Defence Science and Technology Laboratory","Outside London","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Defence Science and Technology Laboratory","Outside London","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Defence Science and Technology Laboratory","Outside London","HEO","25","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Defence Science and Technology Laboratory","Outside London","SEO","10","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Department for Business, Energy and Industrial Strategy (excl. agencies)","London","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Department for Business, Energy and Industrial Strategy (excl. agencies)","London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Department for Business, Energy and Industrial Strategy (excl. agencies)","London","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Department for Business, Energy and Industrial Strategy (excl. agencies)","London","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Department for Business, Energy and Industrial Strategy (excl. agencies)","London","HEO","5","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Department for Business, Energy and Industrial Strategy (excl. agencies)","London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Department for Business, Energy and Industrial Strategy (excl. agencies)","London","SEO","5","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Department for Business, Energy and Industrial Strategy (excl. agencies)","Outside London","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Department for Business, Energy and Industrial Strategy (excl. agencies)","Outside London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Department for Business, Energy and Industrial Strategy (excl. agencies)","Outside London","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Department for Business, Energy and Industrial Strategy (excl. agencies)","Outside London","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Department for Business, Energy and Industrial Strategy (excl. agencies)","Outside London","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Department for Business, Energy and Industrial Strategy (excl. agencies)","Outside London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Department for Business, Energy and Industrial Strategy (excl. agencies)","Outside London","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Department for Digital, Culture, Media and Sport (excl. agencies)","London","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Department for Digital, Culture, Media and Sport (excl. agencies)","London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Department for Digital, Culture, Media and Sport (excl. agencies)","London","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Department for Digital, Culture, Media and Sport (excl. agencies)","London","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Department for Digital, Culture, Media and Sport (excl. agencies)","London","HEO","5","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Department for Digital, Culture, Media and Sport (excl. agencies)","London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Department for Digital, Culture, Media and Sport (excl. agencies)","Outside London","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Department for Digital, Culture, Media and Sport (excl. agencies)","Outside London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Department for Digital, Culture, Media and Sport (excl. agencies)","Outside London","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Department for Digital, Culture, Media and Sport (excl. agencies)","Outside London","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Department for Education (excl. agencies)","London","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Department for Education (excl. agencies)","London","EO","5","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Department for Education (excl. agencies)","London","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Department for Education (excl. agencies)","London","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Department for Education (excl. agencies)","London","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Department for Education (excl. agencies)","London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Department for Education (excl. agencies)","London","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Department for Education (excl. agencies)","Outside London","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Department for Education (excl. agencies)","Outside London","EO","10","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Department for Education (excl. agencies)","Outside London","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Department for Education (excl. agencies)","Outside London","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Department for Education (excl. agencies)","Outside London","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Department for Education (excl. agencies)","Outside London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Department for Education (excl. agencies)","Outside London","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Department for Environment, Food and Rural Affairs (excl. agencies)","London","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Department for Environment, Food and Rural Affairs (excl. agencies)","London","EO","10","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Department for Environment, Food and Rural Affairs (excl. agencies)","London","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Department for Environment, Food and Rural Affairs (excl. agencies)","London","G7","10","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Department for Environment, Food and Rural Affairs (excl. agencies)","London","HEO","10","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Department for Environment, Food and Rural Affairs (excl. agencies)","London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Department for Environment, Food and Rural Affairs (excl. agencies)","London","SEO","5","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Department for Environment, Food and Rural Affairs (excl. agencies)","Outside London","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Department for Environment, Food and Rural Affairs (excl. agencies)","Outside London","EO","15","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Department for Environment, Food and Rural Affairs (excl. agencies)","Outside London","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Department for Environment, Food and Rural Affairs (excl. agencies)","Outside London","G7","15","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Department for Environment, Food and Rural Affairs (excl. agencies)","Outside London","HEO","20","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Department for Environment, Food and Rural Affairs (excl. agencies)","Outside London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Department for Environment, Food and Rural Affairs (excl. agencies)","Outside London","SEO","25","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Department for Environment, Food and Rural Affairs (excl. agencies)","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Department for Environment, Food and Rural Affairs (excl. agencies)","Unknown","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Department for Environment, Food and Rural Affairs (excl. agencies)","Unknown","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Department for International Trade","London","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Department for International Trade","London","EO","5","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Department for International Trade","London","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Department for International Trade","London","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Department for International Trade","London","HEO","10","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Department for International Trade","London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Department for International Trade","London","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Department for International Trade","Outside London","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Department for International Trade","Outside London","EO","5","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Department for International Trade","Outside London","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Department for International Trade","Outside London","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Department for International Trade","Outside London","HEO","10","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Department for International Trade","Outside London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Department for International Trade","Outside London","SEO","15","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Department for Levelling Up, Housing and Communities (excl. agencies)","London","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Department for Levelling Up, Housing and Communities (excl. agencies)","London","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Department for Levelling Up, Housing and Communities (excl. agencies)","London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Department for Levelling Up, Housing and Communities (excl. agencies)","London","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Department for Levelling Up, Housing and Communities (excl. agencies)","London","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Department for Levelling Up, Housing and Communities (excl. agencies)","London","HEO","5","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Department for Levelling Up, Housing and Communities (excl. agencies)","London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Department for Levelling Up, Housing and Communities (excl. agencies)","London","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Department for Levelling Up, Housing and Communities (excl. agencies)","Outside London","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Department for Levelling Up, Housing and Communities (excl. agencies)","Outside London","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Department for Levelling Up, Housing and Communities (excl. agencies)","Outside London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Department for Levelling Up, Housing and Communities (excl. agencies)","Outside London","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Department for Levelling Up, Housing and Communities (excl. agencies)","Outside London","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Department for Levelling Up, Housing and Communities (excl. agencies)","Outside London","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Department for Levelling Up, Housing and Communities (excl. agencies)","Outside London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Department for Levelling Up, Housing and Communities (excl. agencies)","Outside London","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Department for Transport (excl. agencies)","London","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Department for Transport (excl. agencies)","London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Department for Transport (excl. agencies)","London","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Department for Transport (excl. agencies)","London","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Department for Transport (excl. agencies)","London","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Department for Transport (excl. agencies)","London","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Department for Transport (excl. agencies)","Outside London","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Department for Transport (excl. agencies)","Outside London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Department for Transport (excl. agencies)","Outside London","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Department for Transport (excl. agencies)","Outside London","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Department for Transport (excl. agencies)","Outside London","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Department for Transport (excl. agencies)","Outside London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Department for Transport (excl. agencies)","Outside London","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Department for Work and Pensions (excl. agencies)","London","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Department for Work and Pensions (excl. agencies)","London","EO","5","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Department for Work and Pensions (excl. agencies)","London","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Department for Work and Pensions (excl. agencies)","London","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Department for Work and Pensions (excl. agencies)","London","HEO","15","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Department for Work and Pensions (excl. agencies)","London","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Department for Work and Pensions (excl. agencies)","Outside London","AO","245","[c]","21830","21690"
"New entrant CS","2023","Declared disabled","Department for Work and Pensions (excl. agencies)","Outside London","EO","125","[c]","27790","28120"
"New entrant CS","2023","Declared disabled","Department for Work and Pensions (excl. agencies)","Outside London","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Department for Work and Pensions (excl. agencies)","Outside London","G7","15","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Department for Work and Pensions (excl. agencies)","Outside London","HEO","20","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Department for Work and Pensions (excl. agencies)","Outside London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Department for Work and Pensions (excl. agencies)","Outside London","SEO","10","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Department for Work and Pensions (excl. agencies)","Unknown","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Department for Work and Pensions (excl. agencies)","Unknown","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Department for Work and Pensions (excl. agencies)","Unknown","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Department for Work and Pensions (excl. agencies)","Unknown","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Department for Work and Pensions (excl. agencies)","Unknown","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Department of Health and Social Care (excl. agencies)","London","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Department of Health and Social Care (excl. agencies)","London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Department of Health and Social Care (excl. agencies)","London","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Department of Health and Social Care (excl. agencies)","London","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Department of Health and Social Care (excl. agencies)","London","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Department of Health and Social Care (excl. agencies)","London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Department of Health and Social Care (excl. agencies)","London","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Department of Health and Social Care (excl. agencies)","Outside London","AO","[c]","[c]","[c]","[c]"
