"Status","Year","Function_of_post","Parent_department","Profession_of_post","Region_ITL2","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2023","No function","Home Office","Digital, Data and Technology","Greater Manchester","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Home Office","Digital, Data and Technology","Inner London - East","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Home Office","Digital, Data and Technology","Inner London - West","5","[c]","[c]","[c]"
"New entrant CS","2023","No function","Home Office","Digital, Data and Technology","Merseyside","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Home Office","Digital, Data and Technology","Outer London - South","20","[c]","51340","51980"
"New entrant CS","2023","No function","Home Office","Digital, Data and Technology","Outer London - West and North West","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Home Office","Digital, Data and Technology","South Yorkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Home Office","Economics","Inner London - West","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Home Office","Economics","Outer London - South","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Home Office","Economics","South Yorkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Home Office","Finance","Inner London - West","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Home Office","Finance","Merseyside","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Home Office","Finance","Outer London - South","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Home Office","Finance","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Home Office","Human Resources","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Home Office","Human Resources","Greater Manchester","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Home Office","Human Resources","Kent","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Home Office","Human Resources","Outer London - South","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Home Office","Human Resources","Outer London - West and North West","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Home Office","Intelligence Analysis","Devon","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Home Office","Intelligence Analysis","East Anglia","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Home Office","Intelligence Analysis","East Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Home Office","Intelligence Analysis","East Yorkshire and Northern Lincolnshire","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Home Office","Intelligence Analysis","Greater Manchester","5","[c]","[c]","[c]"
"New entrant CS","2023","No function","Home Office","Intelligence Analysis","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Home Office","Intelligence Analysis","Kent","10","[c]","25760","25750"
"New entrant CS","2023","No function","Home Office","Intelligence Analysis","Leicestershire, Rutland and Northamptonshire","5","[c]","[c]","[c]"
"New entrant CS","2023","No function","Home Office","Intelligence Analysis","Merseyside","10","[c]","[c]","[c]"
"New entrant CS","2023","No function","Home Office","Intelligence Analysis","Outer London - South","10","[c]","[c]","[c]"
"New entrant CS","2023","No function","Home Office","Intelligence Analysis","Outer London - West and North West","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Home Office","Intelligence Analysis","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Home Office","Intelligence Analysis","South Yorkshire","10","[c]","[c]","[c]"
"New entrant CS","2023","No function","Home Office","Intelligence Analysis","West Central Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Home Office","Intelligence Analysis","West Midlands","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Home Office","Intelligence Analysis","West Yorkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Home Office","Knowledge and Information Management","Inner London - West","5","[c]","[c]","[c]"
"New entrant CS","2023","No function","Home Office","Knowledge and Information Management","Outer London - South","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Home Office","Knowledge and Information Management","South Yorkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Home Office","Operational Delivery","Bedfordshire and Hertfordshire","40","[c]","25890","25750"
"New entrant CS","2023","No function","Home Office","Operational Delivery","Berkshire, Buckinghamshire and Oxfordshire","10","[c]","26200","24400"
"New entrant CS","2023","No function","Home Office","Operational Delivery","Devon","10","[c]","28410","25750"
"New entrant CS","2023","No function","Home Office","Operational Delivery","Dorset and Somerset","10","[c]","[c]","[c]"
"New entrant CS","2023","No function","Home Office","Operational Delivery","East Anglia","165","[c]","22750","22400"
"New entrant CS","2023","No function","Home Office","Operational Delivery","East Wales","165","[c]","24950","25750"
"New entrant CS","2023","No function","Home Office","Operational Delivery","East Yorkshire and Northern Lincolnshire","25","[c]","24780","25750"
"New entrant CS","2023","No function","Home Office","Operational Delivery","Eastern Scotland","25","[c]","31150","25750"
"New entrant CS","2023","No function","Home Office","Operational Delivery","Essex","130","[c]","24960","22400"
"New entrant CS","2023","No function","Home Office","Operational Delivery","Gloucestershire, Wiltshire and Bath/Bristol area","60","[c]","24790","25750"
"New entrant CS","2023","No function","Home Office","Operational Delivery","Greater Manchester","255","[c]","25680","25750"
"New entrant CS","2023","No function","Home Office","Operational Delivery","Hampshire and Isle of Wight","70","[c]","27540","25750"
"New entrant CS","2023","No function","Home Office","Operational Delivery","Herefordshire, Worcestershire and Warwickshire","10","[c]","22400","22400"
"New entrant CS","2023","No function","Home Office","Operational Delivery","Highlands and Islands","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Home Office","Operational Delivery","Inner London - East","90","[c]","27100","26400"
"New entrant CS","2023","No function","Home Office","Operational Delivery","Inner London - West","130","[c]","30020","26400"
"New entrant CS","2023","No function","Home Office","Operational Delivery","Kent","530","[c]","24970","25750"
"New entrant CS","2023","No function","Home Office","Operational Delivery","Leicestershire, Rutland and Northamptonshire","35","[c]","24890","25750"
"New entrant CS","2023","No function","Home Office","Operational Delivery","Merseyside","1695","[c]","23480","22400"
"New entrant CS","2023","No function","Home Office","Operational Delivery","North Eastern Scotland","5","[c]","[c]","[c]"
"New entrant CS","2023","No function","Home Office","Operational Delivery","Northern Ireland","230","[c]","24000","22400"
"New entrant CS","2023","No function","Home Office","Operational Delivery","Northumberland, and Tyne and Wear","135","[c]","25920","25750"
"New entrant CS","2023","No function","Home Office","Operational Delivery","Outer London - East and North East","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Home Office","Operational Delivery","Outer London - South","575","[c]","27800","26400"
"New entrant CS","2023","No function","Home Office","Operational Delivery","Outer London - West and North West","500","[c]","29290","29750"
"New entrant CS","2023","No function","Home Office","Operational Delivery","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Home Office","Operational Delivery","Shropshire and Staffordshire","35","[c]","25780","25750"
"New entrant CS","2023","No function","Home Office","Operational Delivery","South Yorkshire","755","[c]","24270","22400"
"New entrant CS","2023","No function","Home Office","Operational Delivery","Southern Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Home Office","Operational Delivery","Surrey, East and West Sussex","80","[c]","27740","26750"
"New entrant CS","2023","No function","Home Office","Operational Delivery","Tees Valley and Durham","270","[c]","22900","22400"
"New entrant CS","2023","No function","Home Office","Operational Delivery","Unknown","50","[c]","26300","25750"
"New entrant CS","2023","No function","Home Office","Operational Delivery","West Central Scotland","380","[c]","23720","22400"
"New entrant CS","2023","No function","Home Office","Operational Delivery","West Midlands","170","[c]","25290","25750"
"New entrant CS","2023","No function","Home Office","Operational Delivery","West Wales and The Valleys","25","[c]","24590","25750"
"New entrant CS","2023","No function","Home Office","Operational Delivery","West Yorkshire","200","[c]","25110","25750"
"New entrant CS","2023","No function","Home Office","Operational Research","Inner London - West","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Home Office","Operational Research","Outer London - South","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Home Office","Operational Research","South Yorkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Home Office","Other","East Anglia","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Home Office","Other","Essex","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Home Office","Other","Greater Manchester","5","[c]","[c]","[c]"
"New entrant CS","2023","No function","Home Office","Other","Inner London - West","40","[c]","29330","29750"
"New entrant CS","2023","No function","Home Office","Other","Merseyside","25","[c]","23340","22400"
"New entrant CS","2023","No function","Home Office","Other","Northumberland, and Tyne and Wear","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Home Office","Other","Outer London - South","40","[c]","30160","29890"
"New entrant CS","2023","No function","Home Office","Other","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Home Office","Other","South Yorkshire","30","[c]","23780","22400"
"New entrant CS","2023","No function","Home Office","Other","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Home Office","Other","West Central Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Home Office","Other","West Midlands","5","[c]","[c]","[c]"
"New entrant CS","2023","No function","Home Office","Other","West Yorkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Home Office","Policy","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Home Office","Policy","East Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Home Office","Policy","Essex","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Home Office","Policy","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Home Office","Policy","Greater Manchester","10","[c]","37760","32000"
"New entrant CS","2023","No function","Home Office","Policy","Inner London - East","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Home Office","Policy","Inner London - West","65","[c]","41590","36000"
"New entrant CS","2023","No function","Home Office","Policy","Merseyside","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Home Office","Policy","Outer London - South","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Home Office","Policy","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Home Office","Policy","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Home Office","Policy","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Home Office","Policy","West Central Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Home Office","Policy","West Midlands","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Home Office","Policy","West Yorkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Home Office","Project Delivery","East Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Home Office","Project Delivery","East Yorkshire and Northern Lincolnshire","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Home Office","Project Delivery","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Home Office","Project Delivery","Greater Manchester","5","[c]","[c]","[c]"
"New entrant CS","2023","No function","Home Office","Project Delivery","Inner London - East","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Home Office","Project Delivery","Inner London - West","25","[c]","43500","36180"
"New entrant CS","2023","No function","Home Office","Project Delivery","Merseyside","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Home Office","Project Delivery","Northern Ireland","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Home Office","Project Delivery","Northumberland, and Tyne and Wear","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Home Office","Project Delivery","Outer London - South","25","[c]","39180","36000"
"New entrant CS","2023","No function","Home Office","Project Delivery","South Yorkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Home Office","Project Delivery","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Home Office","Science and Engineering","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Home Office","Science and Engineering","Inner London - West","5","[c]","[c]","[c]"
"New entrant CS","2023","No function","Home Office","Science and Engineering","Outer London - South","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Home Office","Science and Engineering","West Midlands","5","[c]","[c]","[c]"
"New entrant CS","2023","No function","Home Office","Security","Merseyside","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Home Office","Security","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Home Office","Social Research","Inner London - West","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Home Office","Social Research","Outer London - South","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Home Office","Social Research","South Yorkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Home Office","Statistics","Inner London - West","5","[c]","[c]","[c]"
"New entrant CS","2023","No function","Home Office","Statistics","Outer London - South","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Home Office","Statistics","Outer London - West and North West","10","[c]","[c]","[c]"
"New entrant CS","2023","No function","Home Office","Unknown","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Home Office","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Ministry of Defence","Geography","Dorset and Somerset","50","[c]","27450","27610"
"New entrant CS","2023","No function","Ministry of Defence","Intelligence Analysis","East Anglia","25","[c]","29800","27140"
"New entrant CS","2023","No function","Ministry of Defence","Intelligence Analysis","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Ministry of Defence","Intelligence Analysis","Inner London - West","15","[c]","38190","37850"
"New entrant CS","2023","No function","Ministry of Defence","Intelligence Analysis","Lincolnshire","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Ministry of Defence","Intelligence Analysis","Outer London - West and North West","10","[c]","29500","29520"
"New entrant CS","2023","No function","Ministry of Defence","Knowledge and Information Management","Dorset and Somerset","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Ministry of Defence","Medicine","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Ministry of Defence","Medicine","Berkshire, Buckinghamshire and Oxfordshire","15","[c]","46260","35870"
"New entrant CS","2023","No function","Ministry of Defence","Medicine","Cornwall and Isles of Scilly","5","[c]","[c]","[c]"
"New entrant CS","2023","No function","Ministry of Defence","Medicine","Derbyshire and Nottinghamshire","25","[c]","40230","40590"
"New entrant CS","2023","No function","Ministry of Defence","Medicine","Devon","5","[c]","[c]","[c]"
"New entrant CS","2023","No function","Ministry of Defence","Medicine","Dorset and Somerset","10","[c]","[c]","[c]"
"New entrant CS","2023","No function","Ministry of Defence","Medicine","East Anglia","15","[c]","39610","32930"
"New entrant CS","2023","No function","Ministry of Defence","Medicine","East Wales","5","[c]","[c]","[c]"
"New entrant CS","2023","No function","Ministry of Defence","Medicine","Eastern Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Ministry of Defence","Medicine","Essex","10","[c]","[c]","[c]"
"New entrant CS","2023","No function","Ministry of Defence","Medicine","Gloucestershire, Wiltshire and Bath/Bristol area","35","[c]","40340","33710"
"New entrant CS","2023","No function","Ministry of Defence","Medicine","Hampshire and Isle of Wight","25","[c]","46300","40590"
"New entrant CS","2023","No function","Ministry of Defence","Medicine","Herefordshire, Worcestershire and Warwickshire","5","[c]","[c]","[c]"
"New entrant CS","2023","No function","Ministry of Defence","Medicine","Highlands and Islands","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Ministry of Defence","Medicine","Inner London - West","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Ministry of Defence","Medicine","Kent","5","[c]","[c]","[c]"
"New entrant CS","2023","No function","Ministry of Defence","Medicine","Lancashire","5","[c]","[c]","[c]"
"New entrant CS","2023","No function","Ministry of Defence","Medicine","Leicestershire, Rutland and Northamptonshire","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Ministry of Defence","Medicine","Lincolnshire","10","[c]","44870","33710"
"New entrant CS","2023","No function","Ministry of Defence","Medicine","North Yorkshire","20","[c]","44030","33320"
"New entrant CS","2023","No function","Ministry of Defence","Medicine","Northern Ireland","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Ministry of Defence","Medicine","Northumberland, and Tyne and Wear","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Ministry of Defence","Medicine","Outer London - East and North East","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Ministry of Defence","Medicine","Outer London - West and North West","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Ministry of Defence","Medicine","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Ministry of Defence","Medicine","Shropshire and Staffordshire","10","[c]","66510","74540"
"New entrant CS","2023","No function","Ministry of Defence","Medicine","Surrey, East and West Sussex","5","[c]","[c]","[c]"
"New entrant CS","2023","No function","Ministry of Defence","Medicine","West Central Scotland","5","[c]","[c]","[c]"
"New entrant CS","2023","No function","Ministry of Defence","Medicine","West Midlands","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Ministry of Defence","Medicine","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Ministry of Defence","Operational Delivery","Bedfordshire and Hertfordshire","15","[c]","26720","26560"
"New entrant CS","2023","No function","Ministry of Defence","Operational Delivery","Berkshire, Buckinghamshire and Oxfordshire","50","[c]","27650","24220"
"New entrant CS","2023","No function","Ministry of Defence","Operational Delivery","Cheshire","15","[c]","23040","22220"
"New entrant CS","2023","No function","Ministry of Defence","Operational Delivery","Cornwall and Isles of Scilly","15","[c]","27090","22220"
"New entrant CS","2023","No function","Ministry of Defence","Operational Delivery","Cumbria","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Ministry of Defence","Operational Delivery","Derbyshire and Nottinghamshire","15","[c]","24080","22220"
"New entrant CS","2023","No function","Ministry of Defence","Operational Delivery","Devon","40","[c]","25390","22220"
"New entrant CS","2023","No function","Ministry of Defence","Operational Delivery","Dorset and Somerset","30","[c]","22610","21380"
"New entrant CS","2023","No function","Ministry of Defence","Operational Delivery","East Anglia","65","[c]","24140","22220"
"New entrant CS","2023","No function","Ministry of Defence","Operational Delivery","East Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Ministry of Defence","Operational Delivery","East Yorkshire and Northern Lincolnshire","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Ministry of Defence","Operational Delivery","Eastern Scotland","20","[c]","26240","22220"
"New entrant CS","2023","No function","Ministry of Defence","Operational Delivery","Essex","10","[c]","22280","22220"
"New entrant CS","2023","No function","Ministry of Defence","Operational Delivery","Gloucestershire, Wiltshire and Bath/Bristol area","240","[c]","30960","31530"
"New entrant CS","2023","No function","Ministry of Defence","Operational Delivery","Hampshire and Isle of Wight","120","[c]","25620","22220"
"New entrant CS","2023","No function","Ministry of Defence","Operational Delivery","Herefordshire, Worcestershire and Warwickshire","15","[c]","21980","22220"
"New entrant CS","2023","No function","Ministry of Defence","Operational Delivery","Highlands and Islands","15","[c]","24480","22220"
"New entrant CS","2023","No function","Ministry of Defence","Operational Delivery","Inner London - West","35","[c]","31900","27950"
"New entrant CS","2023","No function","Ministry of Defence","Operational Delivery","Kent","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Ministry of Defence","Operational Delivery","Lancashire","65","[c]","22780","22220"
"New entrant CS","2023","No function","Ministry of Defence","Operational Delivery","Leicestershire, Rutland and Northamptonshire","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Ministry of Defence","Operational Delivery","Lincolnshire","20","[c]","26070","21380"
"New entrant CS","2023","No function","Ministry of Defence","Operational Delivery","Merseyside","10","[c]","23930","22220"
"New entrant CS","2023","No function","Ministry of Defence","Operational Delivery","North Yorkshire","20","[c]","23500","22220"
"New entrant CS","2023","No function","Ministry of Defence","Operational Delivery","Northern Ireland","5","[c]","[c]","[c]"
"New entrant CS","2023","No function","Ministry of Defence","Operational Delivery","Northumberland, and Tyne and Wear","5","[c]","[c]","[c]"
"New entrant CS","2023","No function","Ministry of Defence","Operational Delivery","Outer London - East and North East","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Ministry of Defence","Operational Delivery","Outer London - West and North West","20","[c]","29840","29250"
"New entrant CS","2023","No function","Ministry of Defence","Operational Delivery","Overseas","5","[c]","[c]","[c]"
"New entrant CS","2023","No function","Ministry of Defence","Operational Delivery","Shropshire and Staffordshire","45","[c]","24700","22220"
"New entrant CS","2023","No function","Ministry of Defence","Operational Delivery","Southern Scotland","25","[c]","23670","20750"
"New entrant CS","2023","No function","Ministry of Defence","Operational Delivery","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Ministry of Defence","Operational Delivery","West Central Scotland","45","[c]","24710","22220"
"New entrant CS","2023","No function","Ministry of Defence","Operational Delivery","West Midlands","5","[c]","[c]","[c]"
"New entrant CS","2023","No function","Ministry of Defence","Operational Delivery","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Ministry of Defence","Other","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Ministry of Defence","Other","Berkshire, Buckinghamshire and Oxfordshire","15","[c]","24240","19770"
"New entrant CS","2023","No function","Ministry of Defence","Other","Cornwall and Isles of Scilly","10","[c]","[c]","[c]"
"New entrant CS","2023","No function","Ministry of Defence","Other","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Ministry of Defence","Other","Devon","25","[c]","23460","22220"
"New entrant CS","2023","No function","Ministry of Defence","Other","Dorset and Somerset","40","[c]","27450","21690"
"New entrant CS","2023","No function","Ministry of Defence","Other","East Anglia","20","[c]","20730","20580"
"New entrant CS","2023","No function","Ministry of Defence","Other","East Wales","10","[c]","[c]","[c]"
"New entrant CS","2023","No function","Ministry of Defence","Other","Eastern Scotland","10","[c]","[c]","[c]"
"New entrant CS","2023","No function","Ministry of Defence","Other","Gloucestershire, Wiltshire and Bath/Bristol area","155","[c]","31030","24750"
"New entrant CS","2023","No function","Ministry of Defence","Other","Hampshire and Isle of Wight","20","[c]","27160","22220"
"New entrant CS","2023","No function","Ministry of Defence","Other","Herefordshire, Worcestershire and Warwickshire","10","[c]","22190","19770"
"New entrant CS","2023","No function","Ministry of Defence","Other","Highlands and Islands","20","[c]","21290","21580"
"New entrant CS","2023","No function","Ministry of Defence","Other","Inner London - East","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Ministry of Defence","Other","Inner London - West","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Ministry of Defence","Other","Leicestershire, Rutland and Northamptonshire","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Ministry of Defence","Other","Lincolnshire","10","[c]","21380","21580"
"New entrant CS","2023","No function","Ministry of Defence","Other","North Yorkshire","15","[c]","20680","19770"
"New entrant CS","2023","No function","Ministry of Defence","Other","Northumberland, and Tyne and Wear","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Ministry of Defence","Other","Shropshire and Staffordshire","10","[c]","21200","21480"
"New entrant CS","2023","No function","Ministry of Defence","Other","Southern Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Ministry of Defence","Other","West Central Scotland","5","[c]","[c]","[c]"
"New entrant CS","2023","No function","Ministry of Defence","Other","West Midlands","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Ministry of Defence","Policy","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Ministry of Defence","Policy","Berkshire, Buckinghamshire and Oxfordshire","5","[c]","[c]","[c]"
"New entrant CS","2023","No function","Ministry of Defence","Policy","East Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Ministry of Defence","Policy","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Ministry of Defence","Policy","Hampshire and Isle of Wight","5","[c]","[c]","[c]"
"New entrant CS","2023","No function","Ministry of Defence","Policy","Inner London - West","65","[c]","44040","38020"
"New entrant CS","2023","No function","Ministry of Defence","Policy","Lancashire","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Ministry of Defence","Policy","Leicestershire, Rutland and Northamptonshire","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Ministry of Defence","Policy","Overseas","5","[c]","[c]","[c]"
"New entrant CS","2023","No function","Ministry of Defence","Policy","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Ministry of Defence","Science and Engineering","Bedfordshire and Hertfordshire","5","[c]","[c]","[c]"
"New entrant CS","2023","No function","Ministry of Defence","Science and Engineering","Berkshire, Buckinghamshire and Oxfordshire","10","[c]","36820","33830"
"New entrant CS","2023","No function","Ministry of Defence","Science and Engineering","Cornwall and Isles of Scilly","15","[c]","40600","41230"
"New entrant CS","2023","No function","Ministry of Defence","Science and Engineering","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Ministry of Defence","Science and Engineering","Devon","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Ministry of Defence","Science and Engineering","Dorset and Somerset","15","[c]","38770","38000"
"New entrant CS","2023","No function","Ministry of Defence","Science and Engineering","East Anglia","15","[c]","34960","34000"
"New entrant CS","2023","No function","Ministry of Defence","Science and Engineering","Eastern Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Ministry of Defence","Science and Engineering","Gloucestershire, Wiltshire and Bath/Bristol area","295","[c]","34180","33000"
"New entrant CS","2023","No function","Ministry of Defence","Science and Engineering","Greater Manchester","10","[c]","46050","47000"
"New entrant CS","2023","No function","Ministry of Defence","Science and Engineering","Hampshire and Isle of Wight","35","[c]","29670","27140"
"New entrant CS","2023","No function","Ministry of Defence","Science and Engineering","Herefordshire, Worcestershire and Warwickshire","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Ministry of Defence","Science and Engineering","Highlands and Islands","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Ministry of Defence","Science and Engineering","Inner London - West","15","[c]","47870","37850"
"New entrant CS","2023","No function","Ministry of Defence","Science and Engineering","Lancashire","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Ministry of Defence","Science and Engineering","Lincolnshire","25","[c]","33500","32500"
"New entrant CS","2023","No function","Ministry of Defence","Science and Engineering","North Yorkshire","10","[c]","[c]","[c]"
"New entrant CS","2023","No function","Ministry of Defence","Science and Engineering","Outer London - South","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Ministry of Defence","Science and Engineering","Outer London - West and North West","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Ministry of Defence","Science and Engineering","Overseas","5","[c]","[c]","[c]"
"New entrant CS","2023","No function","Ministry of Defence","Science and Engineering","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Ministry of Defence","Science and Engineering","Southern Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Ministry of Defence","Science and Engineering","West Central Scotland","35","[c]","33860","32500"
"New entrant CS","2023","No function","Ministry of Defence","Science and Engineering","West Midlands","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Ministry of Justice","Commercial","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Ministry of Justice","Commercial","Greater Manchester","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Ministry of Justice","Commercial","Inner London - West","[c]","[c]","[c]","[c]"
