"Status","Year","Age","Region_ITL1","Region_ITL2","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2023","20-29","East of England","East Anglia","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2023","20-29","East of England","East Anglia","Unknown","65","[c]","24510","22400"
"Leaver CS","2023","20-29","East of England","Essex","Heterosexual / straight","70","[c]","27870","29290"
"Leaver CS","2023","20-29","East of England","Essex","LGBO","15","[c]","[c]","[c]"
"Leaver CS","2023","20-29","East of England","Essex","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","East of England","Essex","Unknown","25","[c]","[c]","[c]"
"Leaver CS","2023","20-29","London","Inner London - East","Heterosexual / straight","320","[c]","32970","31060"
"Leaver CS","2023","20-29","London","Inner London - East","LGBO","45","[c]","33670","32520"
"Leaver CS","2023","20-29","London","Inner London - East","Undeclared","40","[c]","34370","31700"
"Leaver CS","2023","20-29","London","Inner London - East","Unknown","155","[c]","32420","30980"
"Leaver CS","2023","20-29","London","Inner London - West","Heterosexual / straight","1085","[c]","34930","33570"
"Leaver CS","2023","20-29","London","Inner London - West","LGBO","200","[c]","36860","34260"
"Leaver CS","2023","20-29","London","Inner London - West","Undeclared","190","[c]","34260","33210"
"Leaver CS","2023","20-29","London","Inner London - West","Unknown","705","[c]","32940","30440"
"Leaver CS","2023","20-29","London","Outer London - East and North East","Heterosexual / straight","100","[c]","29940","31060"
"Leaver CS","2023","20-29","London","Outer London - East and North East","LGBO","10","[c]","[c]","[c]"
"Leaver CS","2023","20-29","London","Outer London - East and North East","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","London","Outer London - East and North East","Unknown","45","[c]","[c]","[c]"
"Leaver CS","2023","20-29","London","Outer London - South","Heterosexual / straight","85","[c]","33880","31680"
"Leaver CS","2023","20-29","London","Outer London - South","LGBO","10","[c]","[c]","[c]"
"Leaver CS","2023","20-29","London","Outer London - South","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2023","20-29","London","Outer London - South","Unknown","100","[c]","30890","29890"
"Leaver CS","2023","20-29","London","Outer London - West and North West","Heterosexual / straight","195","[c]","29610","29890"
"Leaver CS","2023","20-29","London","Outer London - West and North West","LGBO","25","[c]","[c]","[c]"
"Leaver CS","2023","20-29","London","Outer London - West and North West","Undeclared","15","[c]","[c]","[c]"
"Leaver CS","2023","20-29","London","Outer London - West and North West","Unknown","80","[c]","27280","26880"
"Leaver CS","2023","20-29","North East (England)","Northumberland, and Tyne and Wear","Heterosexual / straight","110","[c]","24320","21690"
"Leaver CS","2023","20-29","North East (England)","Northumberland, and Tyne and Wear","LGBO","25","[c]","[c]","[c]"
"Leaver CS","2023","20-29","North East (England)","Northumberland, and Tyne and Wear","Undeclared","15","[c]","[c]","[c]"
"Leaver CS","2023","20-29","North East (England)","Northumberland, and Tyne and Wear","Unknown","160","[c]","24010","22280"
"Leaver CS","2023","20-29","North East (England)","Tees Valley and Durham","Heterosexual / straight","85","[c]","24510","22400"
"Leaver CS","2023","20-29","North East (England)","Tees Valley and Durham","LGBO","20","[c]","[c]","[c]"
"Leaver CS","2023","20-29","North East (England)","Tees Valley and Durham","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2023","20-29","North East (England)","Tees Valley and Durham","Unknown","50","[c]","[c]","[c]"
"Leaver CS","2023","20-29","North West (England)","Cheshire","Heterosexual / straight","35","[c]","[c]","[c]"
"Leaver CS","2023","20-29","North West (England)","Cheshire","LGBO","10","[c]","[c]","[c]"
"Leaver CS","2023","20-29","North West (England)","Cheshire","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2023","20-29","North West (England)","Cheshire","Unknown","30","[c]","[c]","[c]"
"Leaver CS","2023","20-29","North West (England)","Cumbria","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver CS","2023","20-29","North West (England)","Cumbria","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","North West (England)","Cumbria","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","North West (England)","Cumbria","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2023","20-29","North West (England)","Greater Manchester","Heterosexual / straight","210","[c]","26530","24390"
"Leaver CS","2023","20-29","North West (England)","Greater Manchester","LGBO","40","[c]","27710","27570"
"Leaver CS","2023","20-29","North West (England)","Greater Manchester","Undeclared","20","[c]","[c]","[c]"
"Leaver CS","2023","20-29","North West (England)","Greater Manchester","Unknown","230","[c]","24240","21780"
"Leaver CS","2023","20-29","North West (England)","Lancashire","Heterosexual / straight","105","[c]","24790","21690"
"Leaver CS","2023","20-29","North West (England)","Lancashire","LGBO","10","[c]","[c]","[c]"
"Leaver CS","2023","20-29","North West (England)","Lancashire","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","North West (England)","Lancashire","Unknown","60","[c]","[c]","[c]"
"Leaver CS","2023","20-29","North West (England)","Merseyside","Heterosexual / straight","115","[c]","25450","22400"
"Leaver CS","2023","20-29","North West (England)","Merseyside","LGBO","25","[c]","[c]","[c]"
"Leaver CS","2023","20-29","North West (England)","Merseyside","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2023","20-29","North West (England)","Merseyside","Unknown","170","[c]","23920","22400"
"Leaver CS","2023","20-29","Northern Ireland","Northern Ireland","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Northern Ireland","Northern Ireland","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Northern Ireland","Northern Ireland","Unknown","35","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Overseas","Overseas","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Overseas","Overseas","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Overseas","Overseas","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Overseas","Overseas","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Scotland","Eastern Scotland","Heterosexual / straight","95","[c]","27190","24490"
"Leaver CS","2023","20-29","Scotland","Eastern Scotland","LGBO","25","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Scotland","Eastern Scotland","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Scotland","Eastern Scotland","Unknown","195","[c]","26890","24710"
"Leaver CS","2023","20-29","Scotland","Highlands and Islands","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Scotland","Highlands and Islands","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Scotland","Highlands and Islands","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Scotland","North Eastern Scotland","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Scotland","North Eastern Scotland","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Scotland","North Eastern Scotland","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Scotland","Southern Scotland","Heterosexual / straight","35","[c]","25450","25540"
"Leaver CS","2023","20-29","Scotland","Southern Scotland","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Scotland","Southern Scotland","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Scotland","Southern Scotland","Unknown","50","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Scotland","West Central Scotland","Heterosexual / straight","115","[c]","26670","23700"
"Leaver CS","2023","20-29","Scotland","West Central Scotland","LGBO","25","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Scotland","West Central Scotland","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Scotland","West Central Scotland","Unknown","155","[c]","26590","24740"
"Leaver CS","2023","20-29","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","Heterosexual / straight","195","[c]","28010","27680"
"Leaver CS","2023","20-29","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","LGBO","25","[c]","[c]","[c]"
"Leaver CS","2023","20-29","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","Undeclared","20","[c]","[c]","[c]"
"Leaver CS","2023","20-29","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","Unknown","90","[c]","27110","27420"
"Leaver CS","2023","20-29","South East (England)","Hampshire and Isle of Wight","Heterosexual / straight","130","[c]","25730","24840"
"Leaver CS","2023","20-29","South East (England)","Hampshire and Isle of Wight","LGBO","20","[c]","[c]","[c]"
"Leaver CS","2023","20-29","South East (England)","Hampshire and Isle of Wight","Undeclared","15","[c]","[c]","[c]"
"Leaver CS","2023","20-29","South East (England)","Hampshire and Isle of Wight","Unknown","135","[c]","26310","24630"
"Leaver CS","2023","20-29","South East (England)","Kent","Heterosexual / straight","110","[c]","27190","25900"
"Leaver CS","2023","20-29","South East (England)","Kent","LGBO","15","[c]","[c]","[c]"
"Leaver CS","2023","20-29","South East (England)","Kent","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","South East (England)","Kent","Unknown","65","[c]","[c]","[c]"
"Leaver CS","2023","20-29","South East (England)","Surrey, East and West Sussex","Heterosexual / straight","120","[c]","27880","27570"
"Leaver CS","2023","20-29","South East (England)","Surrey, East and West Sussex","LGBO","30","[c]","[c]","[c]"
"Leaver CS","2023","20-29","South East (England)","Surrey, East and West Sussex","Undeclared","15","[c]","[c]","[c]"
"Leaver CS","2023","20-29","South East (England)","Surrey, East and West Sussex","Unknown","75","[c]","25680","23400"
"Leaver CS","2023","20-29","South West (England)","Cornwall and Isles of Scilly","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver CS","2023","20-29","South West (England)","Cornwall and Isles of Scilly","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","South West (England)","Cornwall and Isles of Scilly","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","South West (England)","Cornwall and Isles of Scilly","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2023","20-29","South West (England)","Devon","Heterosexual / straight","100","[c]","26160","24570"
"Leaver CS","2023","20-29","South West (England)","Devon","LGBO","30","[c]","[c]","[c]"
"Leaver CS","2023","20-29","South West (England)","Devon","Undeclared","15","[c]","[c]","[c]"
"Leaver CS","2023","20-29","South West (England)","Devon","Unknown","35","[c]","[c]","[c]"
"Leaver CS","2023","20-29","South West (England)","Dorset and Somerset","Heterosexual / straight","55","[c]","26750","26350"
"Leaver CS","2023","20-29","South West (England)","Dorset and Somerset","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2023","20-29","South West (England)","Dorset and Somerset","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","South West (England)","Dorset and Somerset","Unknown","30","[c]","[c]","[c]"
"Leaver CS","2023","20-29","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","Heterosexual / straight","460","[c]","28100","27570"
"Leaver CS","2023","20-29","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","LGBO","80","[c]","28320","27570"
"Leaver CS","2023","20-29","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","Undeclared","35","[c]","26100","25220"
"Leaver CS","2023","20-29","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","Unknown","250","[c]","26550","23490"
"Leaver CS","2023","20-29","Unknown","Unknown","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Unknown","Unknown","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Unknown","Unknown","Unknown","80","[c]","27480","28980"
"Leaver CS","2023","20-29","Wales","East Wales","Heterosexual / straight","210","[c]","25120","21840"
"Leaver CS","2023","20-29","Wales","East Wales","LGBO","40","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Wales","East Wales","Undeclared","25","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Wales","East Wales","Unknown","165","[c]","26230","24030"
"Leaver CS","2023","20-29","Wales","West Wales and The Valleys","Heterosexual / straight","140","[c]","23410","22500"
"Leaver CS","2023","20-29","Wales","West Wales and The Valleys","LGBO","15","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Wales","West Wales and The Valleys","Undeclared","15","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Wales","West Wales and The Valleys","Unknown","85","[c]","22290","21840"
"Leaver CS","2023","20-29","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","Heterosexual / straight","55","[c]","[c]","[c]"
"Leaver CS","2023","20-29","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","LGBO","10","[c]","[c]","[c]"
"Leaver CS","2023","20-29","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","Unknown","25","[c]","[c]","[c]"
"Leaver CS","2023","20-29","West Midlands (England)","Shropshire and Staffordshire","Heterosexual / straight","90","[c]","25310","25000"
"Leaver CS","2023","20-29","West Midlands (England)","Shropshire and Staffordshire","LGBO","15","[c]","[c]","[c]"
"Leaver CS","2023","20-29","West Midlands (England)","Shropshire and Staffordshire","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","West Midlands (England)","Shropshire and Staffordshire","Unknown","55","[c]","[c]","[c]"
"Leaver CS","2023","20-29","West Midlands (England)","West Midlands","Heterosexual / straight","235","[c]","26440","25000"
"Leaver CS","2023","20-29","West Midlands (England)","West Midlands","LGBO","25","[c]","[c]","[c]"
"Leaver CS","2023","20-29","West Midlands (England)","West Midlands","Undeclared","15","[c]","[c]","[c]"
"Leaver CS","2023","20-29","West Midlands (England)","West Midlands","Unknown","210","[c]","24040","21780"
"Leaver CS","2023","20-29","Yorkshire and The Humber","East Yorkshire and Northern Lincolnshire","Heterosexual / straight","60","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Yorkshire and The Humber","East Yorkshire and Northern Lincolnshire","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Yorkshire and The Humber","East Yorkshire and Northern Lincolnshire","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Yorkshire and The Humber","East Yorkshire and Northern Lincolnshire","Unknown","20","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Yorkshire and The Humber","North Yorkshire","Heterosexual / straight","45","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Yorkshire and The Humber","North Yorkshire","LGBO","10","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Yorkshire and The Humber","North Yorkshire","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Yorkshire and The Humber","North Yorkshire","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Yorkshire and The Humber","South Yorkshire","Heterosexual / straight","75","[c]","27270","22400"
"Leaver CS","2023","20-29","Yorkshire and The Humber","South Yorkshire","LGBO","15","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Yorkshire and The Humber","South Yorkshire","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Yorkshire and The Humber","South Yorkshire","Unknown","50","[c]","24200","22400"
"Leaver CS","2023","20-29","Yorkshire and The Humber","West Yorkshire","Heterosexual / straight","175","[c]","26340","25880"
"Leaver CS","2023","20-29","Yorkshire and The Humber","West Yorkshire","LGBO","35","[c]","[c]","[c]"
