"Status","Year","Organisation","Parent_department","Sex","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2023","Office for Budget Responsibility","HM Treasury","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Office for Budget Responsibility","HM Treasury","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Office for Standards in Education, Children's Services and Skills","Office for Standards in Education, Children's Services and Skills","Female","30","[c]","[c]","[c]"
"Leaver Dept.","2023","Office for Standards in Education, Children's Services and Skills","Office for Standards in Education, Children's Services and Skills","Male","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Office of Gas and Electricity Markets","Office of Gas and Electricity Markets","Female","40","[c]","38600","33400"
"Leaver Dept.","2023","Office of Gas and Electricity Markets","Office of Gas and Electricity Markets","Male","40","[c]","34780","30950"
"Leaver Dept.","2023","Office of Qualifications and Examinations Regulation","Office of Qualifications and Examinations Regulation","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Office of Qualifications and Examinations Regulation","Office of Qualifications and Examinations Regulation","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Office of Rail and Road","Office of Rail and Road","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Office of Rail and Road","Office of Rail and Road","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Office of the Public Guardian","Ministry of Justice","Female","25","[c]","[c]","[c]"
"Leaver Dept.","2023","Office of the Public Guardian","Ministry of Justice","Male","30","[c]","[c]","[c]"
"Leaver Dept.","2023","Office of the Secretary of State for Scotland (incl. Office of the Advocate General for Scotland)","Office of the Secretary of State for Scotland","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Office of the Secretary of State for Scotland (incl. Office of the Advocate General for Scotland)","Office of the Secretary of State for Scotland","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Office of the Secretary of State for Wales","Office of the Secretary of State for Wales","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Office of the Secretary of State for Wales","Office of the Secretary of State for Wales","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Planning Inspectorate","Department for Levelling Up, Housing and Communities","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Planning Inspectorate","Department for Levelling Up, Housing and Communities","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Queen Elizabeth II Centre","Department for Levelling Up, Housing and Communities","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Queen Elizabeth II Centre","Department for Levelling Up, Housing and Communities","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Registers of Scotland","Scottish Government","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Registers of Scotland","Scottish Government","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Revenue Scotland","Scottish Government","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Revenue Scotland","Scottish Government","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Royal Fleet Auxiliary","Ministry of Defence","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Royal Fleet Auxiliary","Ministry of Defence","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Rural Payments Agency","Department for Environment, Food and Rural Affairs","Female","30","[c]","24410","22150"
"Leaver Dept.","2023","Rural Payments Agency","Department for Environment, Food and Rural Affairs","Male","30","[c]","26430","23530"
"Leaver Dept.","2023","Scottish Courts and Tribunals Service","Scottish Government","Female","20","[c]","[c]","[c]"
"Leaver Dept.","2023","Scottish Courts and Tribunals Service","Scottish Government","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Scottish Forestry","Scottish Government","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Scottish Forestry","Scottish Government","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Scottish Government (excl. agencies)","Scottish Government","Female","20","[c]","[c]","[c]"
"Leaver Dept.","2023","Scottish Government (excl. agencies)","Scottish Government","Male","25","[c]","[c]","[c]"
"Leaver Dept.","2023","Scottish Prison Service","Scottish Government","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Scottish Prison Service","Scottish Government","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Scottish Public Pensions Agency","Scottish Government","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Scottish Public Pensions Agency","Scottish Government","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Serious Fraud Office","Attorney General's Departments","Female","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Serious Fraud Office","Attorney General's Departments","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Social Security Scotland","Scottish Government","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Social Security Scotland","Scottish Government","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Standards and Testing Agency","Department for Education","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Standards and Testing Agency","Department for Education","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Student Awards Agency for Scotland","Scottish Government","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Student Awards Agency for Scotland","Scottish Government","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Submarine Delivery Agency","Ministry of Defence","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Submarine Delivery Agency","Ministry of Defence","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Teaching Regulation Agency","Department for Education","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Teaching Regulation Agency","Department for Education","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","The Insolvency Service","Department for Business, Energy and Industrial Strategy","Female","45","[c]","29850","25060"
"Leaver Dept.","2023","The Insolvency Service","Department for Business, Energy and Industrial Strategy","Male","30","[c]","[c]","[c]"
"Leaver Dept.","2023","The National Archives","The National Archives","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2023","The National Archives","The National Archives","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2023","UK Export Finance","UK Export Finance","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","UK Export Finance","UK Export Finance","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2023","UK Health Security Agency","Department of Health and Social Care","Female","115","[c]","40310","36820"
"Leaver Dept.","2023","UK Health Security Agency","Department of Health and Social Care","Male","95","[c]","45800","40650"
"Leaver Dept.","2023","UK Hydrographic Office","Ministry of Defence","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","UK Hydrographic Office","Ministry of Defence","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2023","UK Space Agency","Department for Business, Energy and Industrial Strategy","Female","15","[c]","[c]","[c]"
"Leaver Dept.","2023","UK Space Agency","Department for Business, Energy and Industrial Strategy","Male","20","[c]","[c]","[c]"
"Leaver Dept.","2023","UK Statistics Authority","UK Statistics Authority","Female","155","[c]","33660","31560"
"Leaver Dept.","2023","UK Statistics Authority","UK Statistics Authority","Male","90","[c]","36380","31560"
"Leaver Dept.","2023","UK Supreme Court","UK Supreme Court","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","UK Supreme Court","UK Supreme Court","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Valuation Office Agency","HM Revenue and Customs","Female","50","[c]","30780","26020"
"Leaver Dept.","2023","Valuation Office Agency","HM Revenue and Customs","Male","40","[c]","28870","26020"
"Leaver Dept.","2023","Vehicle Certification Agency","Department for Transport","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Vehicle Certification Agency","Department for Transport","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Veterinary Medicines Directorate","Department for Environment, Food and Rural Affairs","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Veterinary Medicines Directorate","Department for Environment, Food and Rural Affairs","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Water Services Regulation Authority","Water Services Regulation Authority","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Water Services Regulation Authority","Water Services Regulation Authority","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Welsh Government (excl. agencies)","Welsh Government","Female","30","[c]","44950","39130"
"Leaver Dept.","2023","Welsh Government (excl. agencies)","Welsh Government","Male","35","[c]","40800","38160"
"Leaver Dept.","2023","Welsh Revenue Authority","Welsh Government","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Welsh Revenue Authority","Welsh Government","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Wilton Park","Foreign, Commonwealth and Development Office","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Wilton Park","Foreign, Commonwealth and Development Office","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Accountant in Bankruptcy","Scottish Government","Female","10","[c]","[c]","[c]"
"New entrant CS","2023","Accountant in Bankruptcy","Scottish Government","Male","5","[c]","[c]","[c]"
"New entrant CS","2023","Active Travel England","Department for Transport","Female","10","[c]","[c]","[c]"
"New entrant CS","2023","Active Travel England","Department for Transport","Male","20","[c]","[c]","[c]"
"New entrant CS","2023","Advisory, Conciliation and Arbitration Service","Department for Business, Energy and Industrial Strategy","Female","25","[c]","[c]","[c]"
"New entrant CS","2023","Advisory, Conciliation and Arbitration Service","Department for Business, Energy and Industrial Strategy","Male","25","[c]","[c]","[c]"
"New entrant CS","2023","Animal and Plant Health Agency","Department for Environment, Food and Rural Affairs","Female","330","[c]","26400","25340"
"New entrant CS","2023","Animal and Plant Health Agency","Department for Environment, Food and Rural Affairs","Male","220","[c]","27340","25340"
"New entrant CS","2023","Attorney General's Office","Attorney General's Departments","Female","5","[c]","[c]","[c]"
"New entrant CS","2023","Attorney General's Office","Attorney General's Departments","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Building Digital UK","Department for Digital, Culture, Media and Sport","Female","25","[c]","[c]","[c]"
"New entrant CS","2023","Building Digital UK","Department for Digital, Culture, Media and Sport","Male","25","[c]","[c]","[c]"
"New entrant CS","2023","Cabinet Office (excl. agencies)","Cabinet Office","Female","270","[c]","37300","32640"
"New entrant CS","2023","Cabinet Office (excl. agencies)","Cabinet Office","Male","285","[c]","38240","32640"
"New entrant CS","2023","Central Civil Service Fast Stream","Cabinet Office","Female","300","[c]","28840","28840"
"New entrant CS","2023","Central Civil Service Fast Stream","Cabinet Office","Male","195","[c]","28880","28840"
"New entrant CS","2023","Centre for Environment, Fisheries and Aquaculture Science","Department for Environment, Food and Rural Affairs","Female","45","[c]","29710","30350"
"New entrant CS","2023","Centre for Environment, Fisheries and Aquaculture Science","Department for Environment, Food and Rural Affairs","Male","20","[c]","[c]","[c]"
"New entrant CS","2023","Charity Commission","Charity Commission","Female","50","[c]","32590","30170"
"New entrant CS","2023","Charity Commission","Charity Commission","Male","30","[c]","31130","30170"
"New entrant CS","2023","Companies House","Department for Business, Energy and Industrial Strategy","Female","185","[c]","31220","25610"
"New entrant CS","2023","Companies House","Department for Business, Energy and Industrial Strategy","Male","135","[c]","31420","25610"
"New entrant CS","2023","Competition and Markets Authority","Competition and Markets Authority","Female","85","[c]","43550","34110"
"New entrant CS","2023","Competition and Markets Authority","Competition and Markets Authority","Male","75","[c]","45870","34110"
"New entrant CS","2023","Criminal Injuries Compensation Authority","Ministry of Justice","Female","20","[c]","[c]","[c]"
"New entrant CS","2023","Criminal Injuries Compensation Authority","Ministry of Justice","Male","20","[c]","[c]","[c]"
"New entrant CS","2023","Crown Commercial Service","Cabinet Office","Female","30","[c]","[c]","[c]"
"New entrant CS","2023","Crown Commercial Service","Cabinet Office","Male","15","[c]","[c]","[c]"
"New entrant CS","2023","Crown Office and Procurator Fiscal Service","Scottish Government","Female","125","[c]","29560","22180"
"New entrant CS","2023","Crown Office and Procurator Fiscal Service","Scottish Government","Male","75","[c]","30360","22940"
"New entrant CS","2023","Crown Prosecution Service","Attorney General's Departments","Female","600","[c]","29140","24480"
"New entrant CS","2023","Crown Prosecution Service","Attorney General's Departments","Male","275","[c]","31130","25600"
"New entrant CS","2023","Defence Electronics and Components Agency","Ministry of Defence","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Defence Electronics and Components Agency","Ministry of Defence","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Defence Equipment and Support","Ministry of Defence","Female","480","[c]","30040","27480"
"New entrant CS","2023","Defence Equipment and Support","Ministry of Defence","Male","785","[c]","33960","32500"
"New entrant CS","2023","Defence Science and Technology Laboratory","Ministry of Defence","Female","315","[c]","31100","28360"
"New entrant CS","2023","Defence Science and Technology Laboratory","Ministry of Defence","Male","480","[c]","32860","30650"
"New entrant CS","2023","Department for Business, Energy and Industrial Strategy (excl. agencies)","Department for Business, Energy and Industrial Strategy","Female","225","[c]","36620","31350"
"New entrant CS","2023","Department for Business, Energy and Industrial Strategy (excl. agencies)","Department for Business, Energy and Industrial Strategy","Male","220","[c]","36770","34410"
"New entrant CS","2023","Department for Digital, Culture, Media and Sport (excl. agencies)","Department for Digital, Culture, Media and Sport","Female","85","[c]","34360","35040"
"New entrant CS","2023","Department for Digital, Culture, Media and Sport (excl. agencies)","Department for Digital, Culture, Media and Sport","Male","65","[c]","36460","35040"
"New entrant CS","2023","Department for Education (excl. agencies)","Department for Education","Female","255","[c]","33890","30330"
"New entrant CS","2023","Department for Education (excl. agencies)","Department for Education","Male","150","[c]","37990","33950"
"New entrant CS","2023","Department for Environment, Food and Rural Affairs (excl. agencies)","Department for Environment, Food and Rural Affairs","Female","530","[c]","39890","37300"
"New entrant CS","2023","Department for Environment, Food and Rural Affairs (excl. agencies)","Department for Environment, Food and Rural Affairs","Male","410","[c]","40560","37300"
"New entrant CS","2023","Department for International Trade","Department for International Trade","Female","375","[c]","38580","35010"
"New entrant CS","2023","Department for International Trade","Department for International Trade","Male","405","[c]","40120","38050"
"New entrant CS","2023","Department for Levelling Up, Housing and Communities (excl. agencies)","Department for Levelling Up, Housing and Communities","Female","125","[c]","36500","33880"
"New entrant CS","2023","Department for Levelling Up, Housing and Communities (excl. agencies)","Department for Levelling Up, Housing and Communities","Male","110","[c]","36000","33880"
"New entrant CS","2023","Department for Transport (excl. agencies)","Department for Transport","Female","145","[c]","36170","35400"
"New entrant CS","2023","Department for Transport (excl. agencies)","Department for Transport","Male","175","[c]","38590","34900"
"New entrant CS","2023","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","Female","1810","[c]","27390","21690"
"New entrant CS","2023","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","Male","1570","[c]","28980","28000"
"New entrant CS","2023","Department of Health and Social Care (excl. agencies)","Department of Health and Social Care","Female","185","[c]","36810","34190"
"New entrant CS","2023","Department of Health and Social Care (excl. agencies)","Department of Health and Social Care","Male","95","[c]","34600","34190"
"New entrant CS","2023","Disclosure Scotland","Scottish Government","Female","20","[c]","[c]","[c]"
"New entrant CS","2023","Disclosure Scotland","Scottish Government","Male","15","[c]","[c]","[c]"
"New entrant CS","2023","Driver and Vehicle Licensing Agency","Department for Transport","Female","380","[c]","22300","22500"
"New entrant CS","2023","Driver and Vehicle Licensing Agency","Department for Transport","Male","265","[c]","23900","22500"
"New entrant CS","2023","Driver and Vehicle Standards Agency","Department for Transport","Female","165","[c]","26440","26780"
"New entrant CS","2023","Driver and Vehicle Standards Agency","Department for Transport","Male","440","[c]","27240","26780"
"New entrant CS","2023","Education Scotland","Scottish Government","Female","25","[c]","[c]","[c]"
"New entrant CS","2023","Education Scotland","Scottish Government","Male","25","[c]","[c]","[c]"
"New entrant CS","2023","Education and Skills Funding Agency","Department for Education","Female","15","[c]","[c]","[c]"
"New entrant CS","2023","Education and Skills Funding Agency","Department for Education","Male","10","[c]","[c]","[c]"
"New entrant CS","2023","Estyn","Estyn","Female","15","[c]","[c]","[c]"
"New entrant CS","2023","Estyn","Estyn","Male","10","[c]","[c]","[c]"
"New entrant CS","2023","Food Standards Agency","Food Standards Agency","Female","90","[c]","32720","30960"
"New entrant CS","2023","Food Standards Agency","Food Standards Agency","Male","70","[c]","32500","31260"
"New entrant CS","2023","Food Standards Scotland","Scottish Government","Female","15","[c]","[c]","[c]"
"New entrant CS","2023","Food Standards Scotland","Scottish Government","Male","10","[c]","[c]","[c]"
"New entrant CS","2023","Government Actuary's Department","Chancellor's other departments","Female","15","[c]","[c]","[c]"
"New entrant CS","2023","Government Actuary's Department","Chancellor's other departments","Male","10","[c]","[c]","[c]"
"New entrant CS","2023","Government Commercial Organisation","Cabinet Office","Female","35","[c]","84470","72130"
"New entrant CS","2023","Government Commercial Organisation","Cabinet Office","Male","55","[c]","76400","70930"
"New entrant CS","2023","Government Internal Audit Agency","HM Treasury","Female","25","[c]","[c]","[c]"
"New entrant CS","2023","Government Internal Audit Agency","HM Treasury","Male","20","[c]","[c]","[c]"
"New entrant CS","2023","Government Legal Department","Attorney General's Departments","Female","215","[c]","39090","31640"
"New entrant CS","2023","Government Legal Department","Attorney General's Departments","Male","100","[c]","42970","45230"
"New entrant CS","2023","Government Property Agency","Cabinet Office","Female","35","[c]","43030","41010"
"New entrant CS","2023","Government Property Agency","Cabinet Office","Male","45","[c]","51920","50200"
"New entrant CS","2023","HM Courts and Tribunals Service","Ministry of Justice","Female","1160","[c]","23470","21780"
"New entrant CS","2023","HM Courts and Tribunals Service","Ministry of Justice","Male","560","[c]","24330","21780"
"New entrant CS","2023","HM Land Registry","HM Land Registry","Female","205","[c]","28060","23390"
"New entrant CS","2023","HM Land Registry","HM Land Registry","Male","155","[c]","29080","23390"
"New entrant CS","2023","HM Prison and Probation Service","Ministry of Justice","Female","6760","[c]","25490","23640"
"New entrant CS","2023","HM Prison and Probation Service","Ministry of Justice","Male","4860","[c]","27560","28880"
"New entrant CS","2023","HM Revenue and Customs (excl. agencies)","HM Revenue and Customs","Female","2430","[c]","26870","22520"
"New entrant CS","2023","HM Revenue and Customs (excl. agencies)","HM Revenue and Customs","Male","2360","[c]","29290","22520"
"New entrant CS","2023","HM Treasury (excl. agencies)","HM Treasury","Female","130","[c]","29640","28500"
"New entrant CS","2023","HM Treasury (excl. agencies)","HM Treasury","Male","140","[c]","31480","28500"
"New entrant CS","2023","Health and Safety Executive","Department for Work and Pensions","Female","165","[c]","32920","27320"
"New entrant CS","2023","Health and Safety Executive","Department for Work and Pensions","Male","160","[c]","34120","32250"
"New entrant CS","2023","Home Office","Home Office","Female","4100","[c]","25940","25750"
"New entrant CS","2023","Home Office","Home Office","Male","3690","[c]","26840","25750"
"New entrant CS","2023","Institute for Apprenticeships and Technical Education","Department for Education","Female","45","[c]","37280","37710"
"New entrant CS","2023","Institute for Apprenticeships and Technical Education","Department for Education","Male","10","[c]","[c]","[c]"
"New entrant CS","2023","Intellectual Property Office","Department for Business, Energy and Industrial Strategy","Female","35","[c]","38540","39340"
"New entrant CS","2023","Intellectual Property Office","Department for Business, Energy and Industrial Strategy","Male","45","[c]","43010","41240"
"New entrant CS","2023","Legal Aid Agency","Ministry of Justice","Female","55","[c]","22730","21780"
"New entrant CS","2023","Legal Aid Agency","Ministry of Justice","Male","25","[c]","[c]","[c]"
"New entrant CS","2023","Maritime and Coastguard Agency","Department for Transport","Female","50","[c]","27440","22500"
"New entrant CS","2023","Maritime and Coastguard Agency","Department for Transport","Male","135","[c]","30960","26780"
"New entrant CS","2023","Medicines and Healthcare Products Regulatory Agency","Department of Health and Social Care","Female","140","[c]","41020","33500"
"New entrant CS","2023","Medicines and Healthcare Products Regulatory Agency","Department of Health and Social Care","Male","80","[c]","42970","37440"
"New entrant CS","2023","Met Office","Department for Business, Energy and Industrial Strategy","Female","125","[c]","30650","30930"
"New entrant CS","2023","Met Office","Department for Business, Energy and Industrial Strategy","Male","140","[c]","29260","26650"
"New entrant CS","2023","Ministry of Defence (excl. agencies)","Ministry of Defence","Female","1600","[c]","30610","27080"
"New entrant CS","2023","Ministry of Defence (excl. agencies)","Ministry of Defence","Male","1865","[c]","31860","27500"
"New entrant CS","2023","Ministry of Justice (excl. agencies)","Ministry of Justice","Female","490","[c]","34370","31270"
"New entrant CS","2023","Ministry of Justice (excl. agencies)","Ministry of Justice","Male","320","[c]","38980","35410"
"New entrant CS","2023","National Crime Agency","National Crime Agency","Female","250","[c]","36760","34670"
"New entrant CS","2023","National Crime Agency","National Crime Agency","Male","265","[c]","39480","36040"
"New entrant CS","2023","National Infrastructure Commission","HM Treasury","Female","5","[c]","[c]","[c]"
"New entrant CS","2023","National Infrastructure Commission","HM Treasury","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","National Records of Scotland","Scottish Government","Female","45","[c]","33370","29100"
"New entrant CS","2023","National Records of Scotland","Scottish Government","Male","30","[c]","33720","29100"
"New entrant CS","2023","National Savings and Investments","Chancellor's other departments","Female","10","[c]","[c]","[c]"
"New entrant CS","2023","National Savings and Investments","Chancellor's other departments","Male","25","[c]","[c]","[c]"
"New entrant CS","2023","Northern Ireland Office","Northern Ireland Office","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Northern Ireland Office","Northern Ireland Office","Male","5","[c]","[c]","[c]"
"New entrant CS","2023","Office for Budget Responsibility","HM Treasury","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Office for Budget Responsibility","HM Treasury","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Office for Standards in Education, Children's Services and Skills","Office for Standards in Education, Children's Services and Skills","Female","330","[c]","48700","47750"
"New entrant CS","2023","Office for Standards in Education, Children's Services and Skills","Office for Standards in Education, Children's Services and Skills","Male","130","[c]","53570","47750"
"New entrant CS","2023","Office of Gas and Electricity Markets","Office of Gas and Electricity Markets","Female","205","[c]","38680","33400"
"New entrant CS","2023","Office of Gas and Electricity Markets","Office of Gas and Electricity Markets","Male","265","[c]","40320","35000"
"New entrant CS","2023","Office of Qualifications and Examinations Regulation","Office of Qualifications and Examinations Regulation","Female","55","[c]","34990","32000"
"New entrant CS","2023","Office of Qualifications and Examinations Regulation","Office of Qualifications and Examinations Regulation","Male","30","[c]","[c]","[c]"
"New entrant CS","2023","Office of Rail and Road","Office of Rail and Road","Female","15","[c]","[c]","[c]"
"New entrant CS","2023","Office of Rail and Road","Office of Rail and Road","Male","30","[c]","[c]","[c]"
"New entrant CS","2023","Office of the Public Guardian","Ministry of Justice","Female","180","[c]","22460","21780"
"New entrant CS","2023","Office of the Public Guardian","Ministry of Justice","Male","155","[c]","22640","21780"
"New entrant CS","2023","Office of the Scottish Charity Regulator","Scottish Government","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Office of the Scottish Charity Regulator","Scottish Government","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Office of the Secretary of State for Scotland (incl. Office of the Advocate General for Scotland)","Office of the Secretary of State for Scotland","Female","15","[c]","[c]","[c]"
"New entrant CS","2023","Office of the Secretary of State for Scotland (incl. Office of the Advocate General for Scotland)","Office of the Secretary of State for Scotland","Male","10","[c]","[c]","[c]"
"New entrant CS","2023","Office of the Secretary of State for Wales","Office of the Secretary of State for Wales","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Office of the Secretary of State for Wales","Office of the Secretary of State for Wales","Male","5","[c]","[c]","[c]"
"New entrant CS","2023","Planning Inspectorate","Department for Levelling Up, Housing and Communities","Female","70","[c]","37410","41840"
"New entrant CS","2023","Planning Inspectorate","Department for Levelling Up, Housing and Communities","Male","70","[c]","42840","41840"
"New entrant CS","2023","Queen Elizabeth II Centre","Department for Levelling Up, Housing and Communities","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Queen Elizabeth II Centre","Department for Levelling Up, Housing and Communities","Male","5","[c]","[c]","[c]"
"New entrant CS","2023","Registers of Scotland","Scottish Government","Female","40","[c]","31480","26410"
"New entrant CS","2023","Registers of Scotland","Scottish Government","Male","15","[c]","[c]","[c]"
"New entrant CS","2023","Revenue Scotland","Scottish Government","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Revenue Scotland","Scottish Government","Male","10","[c]","[c]","[c]"
"New entrant CS","2023","Royal Fleet Auxiliary","Ministry of Defence","Female","15","[c]","[c]","[c]"
"New entrant CS","2023","Royal Fleet Auxiliary","Ministry of Defence","Male","130","[c]","22480","17160"
"New entrant CS","2023","Rural Payments Agency","Department for Environment, Food and Rural Affairs","Female","225","[c]","23040","22150"
"New entrant CS","2023","Rural Payments Agency","Department for Environment, Food and Rural Affairs","Male","200","[c]","23410","22150"
"New entrant CS","2023","Scottish Courts and Tribunals Service","Scottish Government","Female","155","[c]","26740","23190"
"New entrant CS","2023","Scottish Courts and Tribunals Service","Scottish Government","Male","80","[c]","27130","23190"
"New entrant CS","2023","Scottish Fiscal Commission","Scottish Government","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Scottish Fiscal Commission","Scottish Government","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Scottish Government (excl. agencies)","Scottish Government","Female","515","[c]","39160","33520"
"New entrant CS","2023","Scottish Government (excl. agencies)","Scottish Government","Male","370","[c]","40140","33520"
"New entrant CS","2023","Scottish Housing Regulator","Scottish Government","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Scottish Housing Regulator","Scottish Government","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Scottish Prison Service","Scottish Government","Female","185","[c]","26830","24710"
"New entrant CS","2023","Scottish Prison Service","Scottish Government","Male","220","[c]","27690","24710"
"New entrant CS","2023","Scottish Public Pensions Agency","Scottish Government","Female","35","[c]","28400","25710"
"New entrant CS","2023","Scottish Public Pensions Agency","Scottish Government","Male","35","[c]","26080","25710"
"New entrant CS","2023","Serious Fraud Office","Attorney General's Departments","Female","40","[c]","44840","40000"
"New entrant CS","2023","Serious Fraud Office","Attorney General's Departments","Male","25","[c]","[c]","[c]"
"New entrant CS","2023","Social Security Scotland","Scottish Government","Female","1160","[c]","28110","29100"
"New entrant CS","2023","Social Security Scotland","Scottish Government","Male","685","[c]","28670","29100"
"New entrant CS","2023","Standards and Testing Agency","Department for Education","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Standards and Testing Agency","Department for Education","Male","5","[c]","[c]","[c]"
"New entrant CS","2023","Student Awards Agency for Scotland","Scottish Government","Female","45","[c]","25260","22180"
"New entrant CS","2023","Student Awards Agency for Scotland","Scottish Government","Male","25","[c]","[c]","[c]"
"New entrant CS","2023","Submarine Delivery Agency","Ministry of Defence","Female","105","[c]","30200","27470"
"New entrant CS","2023","Submarine Delivery Agency","Ministry of Defence","Male","155","[c]","35700","32500"
"New entrant CS","2023","Teaching Regulation Agency","Department for Education","Female","10","[c]","[c]","[c]"
"New entrant CS","2023","Teaching Regulation Agency","Department for Education","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","The Insolvency Service","Department for Business, Energy and Industrial Strategy","Female","40","[c]","28910","23000"
"New entrant CS","2023","The Insolvency Service","Department for Business, Energy and Industrial Strategy","Male","30","[c]","[c]","[c]"
"New entrant CS","2023","The National Archives","The National Archives","Female","60","[c]","30380","29840"
"New entrant CS","2023","The National Archives","The National Archives","Male","45","[c]","33670","28000"
"New entrant CS","2023","Transport Scotland","Scottish Government","Female","30","[c]","[c]","[c]"
"New entrant CS","2023","Transport Scotland","Scottish Government","Male","20","[c]","[c]","[c]"
"New entrant CS","2023","UK Debt Management Office","HM Treasury","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","UK Debt Management Office","HM Treasury","Male","15","[c]","[c]","[c]"
"New entrant CS","2023","UK Export Finance","UK Export Finance","Female","40","[c]","46670","37570"
"New entrant CS","2023","UK Export Finance","UK Export Finance","Male","55","[c]","49670","42000"
"New entrant CS","2023","UK Health Security Agency","Department of Health and Social Care","Female","595","[c]","39660","33710"
