"Status","Year","Disability","Ethnicity","Region_ITL2","Region_ITL3","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2023","Declared non-disabled","Undeclared","West Yorkshire","Bradford","5","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Undeclared","West Yorkshire","Calderdale and Kirklees","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Undeclared","West Yorkshire","Leeds","15","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Undeclared","West Yorkshire","Wakefield","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Unknown","Bedfordshire and Hertfordshire","Bedford","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Unknown","Bedfordshire and Hertfordshire","Central Bedfordshire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Unknown","Bedfordshire and Hertfordshire","Hertfordshire CC","5","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Unknown","Bedfordshire and Hertfordshire","Luton","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Unknown","Berkshire, Buckinghamshire and Oxfordshire","Berkshire","5","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Unknown","Berkshire, Buckinghamshire and Oxfordshire","Buckinghamshire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Unknown","Berkshire, Buckinghamshire and Oxfordshire","Milton Keynes","5","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Unknown","Berkshire, Buckinghamshire and Oxfordshire","Oxfordshire CC","5","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Unknown","Cheshire","Cheshire East","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Unknown","Cheshire","Cheshire West and Chester","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Unknown","Cheshire","Warrington","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Unknown","Cornwall and Isles of Scilly","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Unknown","Cumbria","East Cumbria","5","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Unknown","Cumbria","West Cumbria","30","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Unknown","Derbyshire and Nottinghamshire","Derby","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Unknown","Derbyshire and Nottinghamshire","East Derbyshire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Unknown","Derbyshire and Nottinghamshire","North Nottinghamshire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Unknown","Derbyshire and Nottinghamshire","Nottingham","15","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Unknown","Derbyshire and Nottinghamshire","South Nottinghamshire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Unknown","Derbyshire and Nottinghamshire","South and West Derbyshire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Unknown","Devon","Devon CC","35","[c]","35070","33430"
"Leaver CS","2023","Declared non-disabled","Unknown","Devon","Plymouth","15","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Unknown","Devon","Torbay","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Unknown","Dorset and Somerset","Bournemouth, Christchurch and Poole","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Unknown","Dorset and Somerset","Dorset","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Unknown","Dorset and Somerset","Somerset CC","5","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Unknown","East Anglia","Breckland and South Norfolk","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Unknown","East Anglia","Cambridgeshire CC","10","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Unknown","East Anglia","North and West Norfolk","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Unknown","East Anglia","Norwich and East Norfolk","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Unknown","East Anglia","Peterborough","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Unknown","East Anglia","Suffolk CC","5","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Unknown","East Wales","Cardiff and Vale of Glamorgan","10","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Unknown","East Wales","Flintshire and Wrexham","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Unknown","East Wales","Monmouthshire and Newport","15","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Unknown","East Wales","Powys","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Unknown","East Yorkshire and Northern Lincolnshire","East Riding of Yorkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Unknown","East Yorkshire and Northern Lincolnshire","Kingston upon Hull, City of","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Unknown","East Yorkshire and Northern Lincolnshire","North and North East Lincolnshire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Unknown","Eastern Scotland","Angus and Dundee City","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Unknown","Eastern Scotland","City of Edinburgh","10","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Unknown","Eastern Scotland","Clackmannanshire and Fife","15","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Unknown","Eastern Scotland","East Lothian and Midlothian","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Unknown","Eastern Scotland","Falkirk","5","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Unknown","Eastern Scotland","Perth and Kinross, and Stirling","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Unknown","Eastern Scotland","West Lothian","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Unknown","Essex","Essex Haven Gateway","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Unknown","Essex","Essex Thames Gateway","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Unknown","Essex","Heart of Essex","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Unknown","Essex","Southend-on-Sea","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Unknown","Essex","Thurrock","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Unknown","Essex","West Essex","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Unknown","Gloucestershire, Wiltshire and Bath/Bristol area","Bath and North East Somerset, North Somerset and South Gloucestershire","15","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Unknown","Gloucestershire, Wiltshire and Bath/Bristol area","Bristol, City of","15","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Unknown","Gloucestershire, Wiltshire and Bath/Bristol area","Gloucestershire CC","5","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Unknown","Gloucestershire, Wiltshire and Bath/Bristol area","Swindon","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Unknown","Gloucestershire, Wiltshire and Bath/Bristol area","Wiltshire","10","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Unknown","Greater Manchester","Greater Manchester North East","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Unknown","Greater Manchester","Greater Manchester North West","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Unknown","Greater Manchester","Greater Manchester South East","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Unknown","Greater Manchester","Greater Manchester South West","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Unknown","Greater Manchester","Manchester","10","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Unknown","Hampshire and Isle of Wight","Central Hampshire","5","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Unknown","Hampshire and Isle of Wight","Isle of Wight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Unknown","Hampshire and Isle of Wight","North Hampshire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Unknown","Hampshire and Isle of Wight","Portsmouth","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Unknown","Hampshire and Isle of Wight","South Hampshire","15","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Unknown","Hampshire and Isle of Wight","Southampton","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Unknown","Herefordshire, Worcestershire and Warwickshire","Herefordshire, County of","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Unknown","Herefordshire, Worcestershire and Warwickshire","Warwickshire CC","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Unknown","Herefordshire, Worcestershire and Warwickshire","Worcestershire CC","15","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Unknown","Highlands and Islands","Caithness and Sutherland, and Ross and Cromarty","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Unknown","Highlands and Islands","Inverness and Nairn, Moray, and Badenoch and Strathspey","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Unknown","Highlands and Islands","Lochaber, Skye and Lochalsh, Arran and Cumbrae, and Argyll and Bute","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Unknown","Highlands and Islands","Na h-Eileanan Siar","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Unknown","Highlands and Islands","Orkney Islands","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Unknown","Highlands and Islands","Shetland Islands","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Unknown","Inner London - East","Hackney and Newham","5","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Unknown","Inner London - East","Haringey and Islington","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Unknown","Inner London - East","Lambeth","5","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Unknown","Inner London - East","Lewisham and Southwark","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Unknown","Inner London - East","Tower Hamlets","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Unknown","Inner London - West","Camden and City of London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Unknown","Inner London - West","Kensington & Chelsea and Hammersmith & Fulham","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Unknown","Inner London - West","Wandsworth","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Unknown","Inner London - West","Westminster","50","[c]","57830","48440"
"Leaver CS","2023","Declared non-disabled","Unknown","Kent","East Kent","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Unknown","Kent","Kent Thames Gateway","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Unknown","Kent","Medway","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Unknown","Kent","Mid Kent","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Unknown","Kent","West Kent","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Unknown","Lancashire","Blackburn with Darwen","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Unknown","Lancashire","Blackpool","5","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Unknown","Lancashire","Chorley and West Lancashire","5","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Unknown","Lancashire","East Lancashire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Unknown","Lancashire","Lancaster and Wyre","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Unknown","Lancashire","Mid Lancashire","5","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Unknown","Leicestershire, Rutland and Northamptonshire","Leicester","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Unknown","Leicestershire, Rutland and Northamptonshire","Leicestershire CC and Rutland","5","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Unknown","Leicestershire, Rutland and Northamptonshire","North Northamptonshire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Unknown","Leicestershire, Rutland and Northamptonshire","West Northamptonshire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Unknown","Lincolnshire","Lincolnshire CC","5","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Unknown","Merseyside","East Merseyside","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Unknown","Merseyside","Liverpool","15","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Unknown","Merseyside","Sefton","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Unknown","Merseyside","Wirral","5","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Unknown","North Eastern Scotland","Aberdeen City and Aberdeenshire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Unknown","North Yorkshire","North Yorkshire CC","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Unknown","North Yorkshire","York","10","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Unknown","Northern Ireland","Antrim and Newtownabbey","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Unknown","Northern Ireland","Ards and North Down","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Unknown","Northern Ireland","Armagh City, Banbridge and Craigavon","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Unknown","Northern Ireland","Belfast","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Unknown","Northern Ireland","Causeway Coast and Glens","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Unknown","Northern Ireland","Derry City and Strabane","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Unknown","Northern Ireland","Fermanagh and Omagh","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Unknown","Northern Ireland","Lisburn and Castlereagh","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Unknown","Northern Ireland","Newry, Mourne and Down","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Unknown","Northumberland, and Tyne and Wear","Northumberland","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Unknown","Northumberland, and Tyne and Wear","Sunderland","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Unknown","Northumberland, and Tyne and Wear","Tyneside","25","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Unknown","Outer London - East and North East","Barking & Dagenham and Havering","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Unknown","Outer London - East and North East","Bexley and Greenwich","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Unknown","Outer London - East and North East","Enfield","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Unknown","Outer London - East and North East","Redbridge and Waltham Forest","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Unknown","Outer London - South","Bromley","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Unknown","Outer London - South","Croydon","5","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Unknown","Outer London - South","Merton, Kingston upon Thames and Sutton","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Unknown","Outer London - West and North West","Barnet","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Unknown","Outer London - West and North West","Brent","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Unknown","Outer London - West and North West","Ealing","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Unknown","Outer London - West and North West","Harrow and Hillingdon","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Unknown","Outer London - West and North West","Hounslow and Richmond upon Thames","5","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Unknown","Overseas","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Unknown","Shropshire and Staffordshire","Shropshire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Unknown","Shropshire and Staffordshire","Staffordshire CC","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Unknown","Shropshire and Staffordshire","Stoke-on-Trent","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Unknown","Shropshire and Staffordshire","Telford and Wrekin","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Unknown","South Yorkshire","Barnsley, Doncaster and Rotherham","10","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Unknown","South Yorkshire","Sheffield","5","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Unknown","Southern Scotland","Dumfries and Galloway","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Unknown","Southern Scotland","East Ayrshire and North Ayrshire mainland","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Unknown","Southern Scotland","Scottish Borders","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Unknown","Southern Scotland","South Ayrshire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Unknown","Southern Scotland","South Lanarkshire","5","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Unknown","Surrey, East and West Sussex","Brighton and Hove","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Unknown","Surrey, East and West Sussex","East Surrey","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Unknown","Surrey, East and West Sussex","East Sussex CC","5","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Unknown","Surrey, East and West Sussex","West Surrey","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Unknown","Surrey, East and West Sussex","West Sussex (North East)","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Unknown","Surrey, East and West Sussex","West Sussex (South West)","5","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Unknown","Tees Valley and Durham","Darlington","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Unknown","Tees Valley and Durham","Durham","10","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Unknown","Tees Valley and Durham","Hartlepool and Stockton-on-Tees","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Unknown","Tees Valley and Durham","South Teesside","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Unknown","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Unknown","West Central Scotland","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Unknown","West Central Scotland","Glasgow City","10","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Unknown","West Central Scotland","Inverclyde, East Renfrewshire, and Renfrewshire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Unknown","West Central Scotland","North Lanarkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Unknown","West Midlands","Birmingham","15","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Unknown","West Midlands","Coventry","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Unknown","West Midlands","Dudley","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Unknown","West Midlands","Sandwell","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Unknown","West Midlands","Solihull","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Unknown","West Midlands","Walsall","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Unknown","West Midlands","Wolverhampton","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Unknown","West Wales and The Valleys","Bridgend and Neath Port Talbot","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Unknown","West Wales and The Valleys","Central Valleys","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Unknown","West Wales and The Valleys","Conwy and Denbighshire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Unknown","West Wales and The Valleys","Gwent Valleys","5","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Unknown","West Wales and The Valleys","Gwynedd","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Unknown","West Wales and The Valleys","Isle of Anglesey","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Unknown","West Wales and The Valleys","South West Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Unknown","West Wales and The Valleys","Swansea","5","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Unknown","West Yorkshire","Bradford","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Unknown","West Yorkshire","Calderdale and Kirklees","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Unknown","West Yorkshire","Leeds","25","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Unknown","West Yorkshire","Wakefield","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","White","Bedfordshire and Hertfordshire","Bedford","50","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","White","Bedfordshire and Hertfordshire","Central Bedfordshire","20","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","White","Bedfordshire and Hertfordshire","Hertfordshire CC","145","[c]","35320","29290"
"Leaver CS","2023","Declared non-disabled","White","Bedfordshire and Hertfordshire","Luton","20","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","White","Berkshire, Buckinghamshire and Oxfordshire","Berkshire","115","[c]","34080","30540"
"Leaver CS","2023","Declared non-disabled","White","Berkshire, Buckinghamshire and Oxfordshire","Buckinghamshire","105","[c]","34490","31440"
"Leaver CS","2023","Declared non-disabled","White","Berkshire, Buckinghamshire and Oxfordshire","Milton Keynes","130","[c]","35920","31280"
"Leaver CS","2023","Declared non-disabled","White","Berkshire, Buckinghamshire and Oxfordshire","Oxfordshire CC","170","[c]","34760","28120"
"Leaver CS","2023","Declared non-disabled","White","Cheshire","Cheshire East","75","[c]","29150","23890"
"Leaver CS","2023","Declared non-disabled","White","Cheshire","Cheshire West and Chester","30","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","White","Cheshire","Warrington","85","[c]","34570","32960"
"Leaver CS","2023","Declared non-disabled","White","Cornwall and Isles of Scilly","Cornwall and Isles of Scilly","105","[c]","29770","27470"
"Leaver CS","2023","Declared non-disabled","White","Cumbria","East Cumbria","50","[c]","30170","26850"
"Leaver CS","2023","Declared non-disabled","White","Cumbria","West Cumbria","55","[c]","31540","26410"
"Leaver CS","2023","Declared non-disabled","White","Derbyshire and Nottinghamshire","Derby","50","[c]","28990","26660"
"Leaver CS","2023","Declared non-disabled","White","Derbyshire and Nottinghamshire","East Derbyshire","25","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","White","Derbyshire and Nottinghamshire","North Nottinghamshire","60","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","White","Derbyshire and Nottinghamshire","Nottingham","325","[c]","30880","27570"
"Leaver CS","2023","Declared non-disabled","White","Derbyshire and Nottinghamshire","South Nottinghamshire","60","[c]","34270","33300"
"Leaver CS","2023","Declared non-disabled","White","Derbyshire and Nottinghamshire","South and West Derbyshire","70","[c]","38750","36940"
"Leaver CS","2023","Declared non-disabled","White","Devon","Devon CC","325","[c]","31840","27570"
"Leaver CS","2023","Declared non-disabled","White","Devon","Plymouth","160","[c]","35390","31470"
"Leaver CS","2023","Declared non-disabled","White","Devon","Torbay","15","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","White","Dorset and Somerset","Bournemouth, Christchurch and Poole","50","[c]","27450","27570"
"Leaver CS","2023","Declared non-disabled","White","Dorset and Somerset","Dorset","135","[c]","29450","28080"
"Leaver CS","2023","Declared non-disabled","White","Dorset and Somerset","Somerset CC","140","[c]","32320","27570"
"Leaver CS","2023","Declared non-disabled","White","East Anglia","Breckland and South Norfolk","35","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","White","East Anglia","Cambridgeshire CC","185","[c]","36760","30560"
"Leaver CS","2023","Declared non-disabled","White","East Anglia","North and West Norfolk","45","[c]","29480","27530"
"Leaver CS","2023","Declared non-disabled","White","East Anglia","Norwich and East Norfolk","120","[c]","28780","27570"
"Leaver CS","2023","Declared non-disabled","White","East Anglia","Peterborough","50","[c]","27060","27480"
"Leaver CS","2023","Declared non-disabled","White","East Anglia","Suffolk CC","270","[c]","30550","27520"
"Leaver CS","2023","Declared non-disabled","White","East Wales","Cardiff and Vale of Glamorgan","400","[c]","37700","30610"
"Leaver CS","2023","Declared non-disabled","White","East Wales","Flintshire and Wrexham","140","[c]","30860","28120"
"Leaver CS","2023","Declared non-disabled","White","East Wales","Monmouthshire and Newport","215","[c]","31940","27570"
"Leaver CS","2023","Declared non-disabled","White","East Wales","Powys","30","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","White","East Yorkshire and Northern Lincolnshire","East Riding of Yorkshire","120","[c]","30400","27470"
"Leaver CS","2023","Declared non-disabled","White","East Yorkshire and Northern Lincolnshire","Kingston upon Hull, City of","85","[c]","29850","28080"
"Leaver CS","2023","Declared non-disabled","White","East Yorkshire and Northern Lincolnshire","North and North East Lincolnshire","30","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","White","Eastern Scotland","Angus and Dundee City","65","[c]","25940","22180"
"Leaver CS","2023","Declared non-disabled","White","Eastern Scotland","City of Edinburgh","395","[c]","42590","38330"
"Leaver CS","2023","Declared non-disabled","White","Eastern Scotland","Clackmannanshire and Fife","90","[c]","26230","22080"
"Leaver CS","2023","Declared non-disabled","White","Eastern Scotland","East Lothian and Midlothian","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","White","Eastern Scotland","Falkirk","65","[c]","25970","21690"
"Leaver CS","2023","Declared non-disabled","White","Eastern Scotland","Perth and Kinross, and Stirling","35","[c]","32370","28140"
"Leaver CS","2023","Declared non-disabled","White","Eastern Scotland","West Lothian","20","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","White","Essex","Essex Haven Gateway","50","[c]","38000","29290"
"Leaver CS","2023","Declared non-disabled","White","Essex","Essex Thames Gateway","25","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","White","Essex","Heart of Essex","80","[c]","31080","29290"
"Leaver CS","2023","Declared non-disabled","White","Essex","Southend-on-Sea","85","[c]","[c]","[c]"
