"Status","Year","Region_ITL2","Responsibility_level_grouped","Responsibility_level_ungrouped","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2023","Outer London - South","AA/AO","AO","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2023","Outer London - South","AA/AO","AO","Unknown","360","[c]","26440","26400"
"New entrant CS","2023","Outer London - South","EO","EO","Heterosexual / straight","75","[c]","30940","29750"
"New entrant CS","2023","Outer London - South","EO","EO","LGBO","15","[c]","[c]","[c]"
"New entrant CS","2023","Outer London - South","EO","EO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Outer London - South","EO","EO","Unknown","275","[c]","29970","29750"
"New entrant CS","2023","Outer London - South","G6/G7","G6","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Outer London - South","G6/G7","G6","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Outer London - South","G6/G7","G6","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2023","Outer London - South","G6/G7","G7","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2023","Outer London - South","G6/G7","G7","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2023","Outer London - South","G6/G7","G7","Unknown","40","[c]","60920","59590"
"New entrant CS","2023","Outer London - South","SCS level","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Outer London - South","SCS level","SCS level","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Outer London - South","SCS level","SCS level","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Outer London - South","SEO/HEO","HEO","Heterosexual / straight","40","[c]","37720","36090"
"New entrant CS","2023","Outer London - South","SEO/HEO","HEO","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2023","Outer London - South","SEO/HEO","HEO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Outer London - South","SEO/HEO","HEO","Unknown","95","[c]","36710","36030"
"New entrant CS","2023","Outer London - South","SEO/HEO","SEO","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2023","Outer London - South","SEO/HEO","SEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Outer London - South","SEO/HEO","SEO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Outer London - South","SEO/HEO","SEO","Unknown","25","[c]","[c]","[c]"
"New entrant CS","2023","Outer London - South","Unknown","Unknown","Heterosexual / straight","35","[c]","27300","27640"
"New entrant CS","2023","Outer London - South","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Outer London - South","Unknown","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Outer London - South","Unknown","Unknown","Unknown","15","[c]","[c]","[c]"
"New entrant CS","2023","Outer London - West and North West","AA/AO","AA","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2023","Outer London - West and North West","AA/AO","AA","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Outer London - West and North West","AA/AO","AA","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Outer London - West and North West","AA/AO","AA","Unknown","45","[c]","23960","23500"
"New entrant CS","2023","Outer London - West and North West","AA/AO","AO","Heterosexual / straight","120","[c]","28910","26760"
"New entrant CS","2023","Outer London - West and North West","AA/AO","AO","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2023","Outer London - West and North West","AA/AO","AO","Undeclared","15","[c]","[c]","[c]"
"New entrant CS","2023","Outer London - West and North West","AA/AO","AO","Unknown","225","[c]","28380","26400"
"New entrant CS","2023","Outer London - West and North West","EO","EO","Heterosexual / straight","95","[c]","29500","29750"
"New entrant CS","2023","Outer London - West and North West","EO","EO","LGBO","15","[c]","[c]","[c]"
"New entrant CS","2023","Outer London - West and North West","EO","EO","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2023","Outer London - West and North West","EO","EO","Unknown","340","[c]","29950","29750"
"New entrant CS","2023","Outer London - West and North West","G6/G7","G6","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Outer London - West and North West","G6/G7","G6","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Outer London - West and North West","G6/G7","G6","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2023","Outer London - West and North West","G6/G7","G7","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2023","Outer London - West and North West","G6/G7","G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Outer London - West and North West","G6/G7","G7","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Outer London - West and North West","G6/G7","G7","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2023","Outer London - West and North West","SCS level","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Outer London - West and North West","SCS level","SCS level","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Outer London - West and North West","SCS level","SCS level","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Outer London - West and North West","SEO/HEO","HEO","Heterosexual / straight","30","[c]","33360","32980"
"New entrant CS","2023","Outer London - West and North West","SEO/HEO","HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Outer London - West and North West","SEO/HEO","HEO","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2023","Outer London - West and North West","SEO/HEO","HEO","Unknown","40","[c]","34910","35100"
"New entrant CS","2023","Outer London - West and North West","SEO/HEO","SEO","Heterosexual / straight","30","[c]","[c]","[c]"
"New entrant CS","2023","Outer London - West and North West","SEO/HEO","SEO","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2023","Outer London - West and North West","SEO/HEO","SEO","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2023","Outer London - West and North West","SEO/HEO","SEO","Unknown","25","[c]","[c]","[c]"
"New entrant CS","2023","Outer London - West and North West","Unknown","Unknown","Heterosexual / straight","25","[c]","[c]","[c]"
"New entrant CS","2023","Outer London - West and North West","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Outer London - West and North West","Unknown","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Outer London - West and North West","Unknown","Unknown","Unknown","25","[c]","[c]","[c]"
"New entrant CS","2023","Overseas","AA/AO","AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Overseas","AA/AO","AO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Overseas","AA/AO","AO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Overseas","EO","EO","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2023","Overseas","EO","EO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Overseas","EO","EO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Overseas","EO","EO","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2023","Overseas","G6/G7","G6","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Overseas","G6/G7","G6","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Overseas","G6/G7","G6","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Overseas","G6/G7","G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Overseas","G6/G7","G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Overseas","G6/G7","G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Overseas","SCS level","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Overseas","SCS level","SCS level","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Overseas","SCS level","SCS level","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Overseas","SEO/HEO","HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Overseas","SEO/HEO","HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Overseas","SEO/HEO","HEO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Overseas","SEO/HEO","HEO","Unknown","25","[c]","[c]","[c]"
"New entrant CS","2023","Overseas","SEO/HEO","SEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Overseas","SEO/HEO","SEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Overseas","SEO/HEO","SEO","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2023","Overseas","Unknown","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Overseas","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Overseas","Unknown","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Shropshire and Staffordshire","AA/AO","AA","Heterosexual / straight","60","[c]","22770","23230"
"New entrant CS","2023","Shropshire and Staffordshire","AA/AO","AA","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2023","Shropshire and Staffordshire","AA/AO","AA","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Shropshire and Staffordshire","AA/AO","AA","Unknown","50","[c]","22890","23230"
"New entrant CS","2023","Shropshire and Staffordshire","AA/AO","AO","Heterosexual / straight","265","[c]","25810","27820"
"New entrant CS","2023","Shropshire and Staffordshire","AA/AO","AO","LGBO","25","[c]","[c]","[c]"
"New entrant CS","2023","Shropshire and Staffordshire","AA/AO","AO","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2023","Shropshire and Staffordshire","AA/AO","AO","Unknown","150","[c]","25040","23390"
"New entrant CS","2023","Shropshire and Staffordshire","EO","EO","Heterosexual / straight","90","[c]","27630","27650"
"New entrant CS","2023","Shropshire and Staffordshire","EO","EO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Shropshire and Staffordshire","EO","EO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Shropshire and Staffordshire","EO","EO","Unknown","85","[c]","27430","27080"
"New entrant CS","2023","Shropshire and Staffordshire","G6/G7","G6","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2023","Shropshire and Staffordshire","G6/G7","G6","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Shropshire and Staffordshire","G6/G7","G6","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Shropshire and Staffordshire","G6/G7","G6","Unknown","15","[c]","[c]","[c]"
"New entrant CS","2023","Shropshire and Staffordshire","G6/G7","G7","Heterosexual / straight","30","[c]","56530","53840"
"New entrant CS","2023","Shropshire and Staffordshire","G6/G7","G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Shropshire and Staffordshire","G6/G7","G7","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Shropshire and Staffordshire","G6/G7","G7","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2023","Shropshire and Staffordshire","SCS level","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Shropshire and Staffordshire","SCS level","SCS level","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Shropshire and Staffordshire","SCS level","SCS level","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Shropshire and Staffordshire","SEO/HEO","HEO","Heterosexual / straight","60","[c]","34650","34400"
"New entrant CS","2023","Shropshire and Staffordshire","SEO/HEO","HEO","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2023","Shropshire and Staffordshire","SEO/HEO","HEO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Shropshire and Staffordshire","SEO/HEO","HEO","Unknown","55","[c]","33860","34400"
"New entrant CS","2023","Shropshire and Staffordshire","SEO/HEO","SEO","Heterosexual / straight","80","[c]","43330","43410"
"New entrant CS","2023","Shropshire and Staffordshire","SEO/HEO","SEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Shropshire and Staffordshire","SEO/HEO","SEO","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2023","Shropshire and Staffordshire","SEO/HEO","SEO","Unknown","30","[c]","[c]","[c]"
"New entrant CS","2023","Shropshire and Staffordshire","Unknown","Unknown","Heterosexual / straight","35","[c]","22560","23640"
"New entrant CS","2023","Shropshire and Staffordshire","Unknown","Unknown","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2023","Shropshire and Staffordshire","Unknown","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Shropshire and Staffordshire","Unknown","Unknown","Unknown","15","[c]","[c]","[c]"
"New entrant CS","2023","South Yorkshire","AA/AO","AA","Heterosexual / straight","40","[c]","22910","23230"
"New entrant CS","2023","South Yorkshire","AA/AO","AA","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","South Yorkshire","AA/AO","AA","Unknown","50","[c]","22300","23230"
"New entrant CS","2023","South Yorkshire","AA/AO","AO","Heterosexual / straight","165","[c]","23770","22400"
"New entrant CS","2023","South Yorkshire","AA/AO","AO","LGBO","15","[c]","[c]","[c]"
"New entrant CS","2023","South Yorkshire","AA/AO","AO","Undeclared","15","[c]","[c]","[c]"
"New entrant CS","2023","South Yorkshire","AA/AO","AO","Unknown","405","[c]","22800","22400"
"New entrant CS","2023","South Yorkshire","EO","EO","Heterosexual / straight","130","[c]","27320","26400"
"New entrant CS","2023","South Yorkshire","EO","EO","LGBO","20","[c]","[c]","[c]"
"New entrant CS","2023","South Yorkshire","EO","EO","Undeclared","15","[c]","[c]","[c]"
"New entrant CS","2023","South Yorkshire","EO","EO","Unknown","335","[c]","25880","25750"
"New entrant CS","2023","South Yorkshire","G6/G7","G6","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2023","South Yorkshire","G6/G7","G6","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","South Yorkshire","G6/G7","G6","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","South Yorkshire","G6/G7","G6","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","South Yorkshire","G6/G7","G7","Heterosexual / straight","30","[c]","[c]","[c]"
"New entrant CS","2023","South Yorkshire","G6/G7","G7","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2023","South Yorkshire","G6/G7","G7","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","South Yorkshire","G6/G7","G7","Unknown","25","[c]","[c]","[c]"
"New entrant CS","2023","South Yorkshire","SCS level","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","South Yorkshire","SCS level","SCS level","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","South Yorkshire","SCS level","SCS level","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","South Yorkshire","SEO/HEO","HEO","Heterosexual / straight","60","[c]","32860","32160"
"New entrant CS","2023","South Yorkshire","SEO/HEO","HEO","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2023","South Yorkshire","SEO/HEO","HEO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","South Yorkshire","SEO/HEO","HEO","Unknown","35","[c]","32190","32000"
"New entrant CS","2023","South Yorkshire","SEO/HEO","SEO","Heterosexual / straight","50","[c]","41120","39190"
"New entrant CS","2023","South Yorkshire","SEO/HEO","SEO","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2023","South Yorkshire","SEO/HEO","SEO","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2023","South Yorkshire","SEO/HEO","SEO","Unknown","20","[c]","[c]","[c]"
"New entrant CS","2023","South Yorkshire","Unknown","Unknown","Heterosexual / straight","55","[c]","23450","23640"
"New entrant CS","2023","South Yorkshire","Unknown","Unknown","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2023","South Yorkshire","Unknown","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","South Yorkshire","Unknown","Unknown","Unknown","15","[c]","[c]","[c]"
"New entrant CS","2023","Southern Scotland","AA/AO","AA","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Southern Scotland","AA/AO","AA","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Southern Scotland","AA/AO","AA","Unknown","25","[c]","[c]","[c]"
"New entrant CS","2023","Southern Scotland","AA/AO","AO","Heterosexual / straight","175","[c]","22480","22520"
"New entrant CS","2023","Southern Scotland","AA/AO","AO","LGBO","20","[c]","[c]","[c]"
"New entrant CS","2023","Southern Scotland","AA/AO","AO","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2023","Southern Scotland","AA/AO","AO","Unknown","230","[c]","23480","22520"
"New entrant CS","2023","Southern Scotland","EO","EO","Heterosexual / straight","40","[c]","28180","28600"
"New entrant CS","2023","Southern Scotland","EO","EO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Southern Scotland","EO","EO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Southern Scotland","EO","EO","Unknown","30","[c]","28880","29100"
"New entrant CS","2023","Southern Scotland","G6/G7","G6","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Southern Scotland","G6/G7","G6","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Southern Scotland","G6/G7","G6","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Southern Scotland","G6/G7","G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Southern Scotland","G6/G7","G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Southern Scotland","G6/G7","G7","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Southern Scotland","G6/G7","G7","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2023","Southern Scotland","SEO/HEO","HEO","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2023","Southern Scotland","SEO/HEO","HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Southern Scotland","SEO/HEO","HEO","Unknown","15","[c]","[c]","[c]"
"New entrant CS","2023","Southern Scotland","SEO/HEO","SEO","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2023","Southern Scotland","SEO/HEO","SEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Southern Scotland","SEO/HEO","SEO","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2023","Surrey, East and West Sussex","AA/AO","AA","Heterosexual / straight","45","[c]","24190","23230"
"New entrant CS","2023","Surrey, East and West Sussex","AA/AO","AA","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2023","Surrey, East and West Sussex","AA/AO","AA","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Surrey, East and West Sussex","AA/AO","AA","Unknown","35","[c]","[c]","[c]"
"New entrant CS","2023","Surrey, East and West Sussex","AA/AO","AO","Heterosexual / straight","240","[c]","27680","25610"
"New entrant CS","2023","Surrey, East and West Sussex","AA/AO","AO","LGBO","25","[c]","[c]","[c]"
"New entrant CS","2023","Surrey, East and West Sussex","AA/AO","AO","Undeclared","15","[c]","[c]","[c]"
"New entrant CS","2023","Surrey, East and West Sussex","AA/AO","AO","Unknown","110","[c]","26370","25340"
"New entrant CS","2023","Surrey, East and West Sussex","EO","EO","Heterosexual / straight","90","[c]","28520","28200"
"New entrant CS","2023","Surrey, East and West Sussex","EO","EO","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2023","Surrey, East and West Sussex","EO","EO","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2023","Surrey, East and West Sussex","EO","EO","Unknown","80","[c]","28590","26780"
"New entrant CS","2023","Surrey, East and West Sussex","G6/G7","G6","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2023","Surrey, East and West Sussex","G6/G7","G6","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Surrey, East and West Sussex","G6/G7","G6","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Surrey, East and West Sussex","G6/G7","G6","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2023","Surrey, East and West Sussex","G6/G7","G7","Heterosexual / straight","30","[c]","62470","59290"
"New entrant CS","2023","Surrey, East and West Sussex","G6/G7","G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Surrey, East and West Sussex","G6/G7","G7","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2023","Surrey, East and West Sussex","G6/G7","G7","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2023","Surrey, East and West Sussex","SCS level","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Surrey, East and West Sussex","SCS level","SCS level","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Surrey, East and West Sussex","SCS level","SCS level","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Surrey, East and West Sussex","SEO/HEO","HEO","Heterosexual / straight","40","[c]","34380","33830"
"New entrant CS","2023","Surrey, East and West Sussex","SEO/HEO","HEO","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2023","Surrey, East and West Sussex","SEO/HEO","HEO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Surrey, East and West Sussex","SEO/HEO","HEO","Unknown","20","[c]","[c]","[c]"
"New entrant CS","2023","Surrey, East and West Sussex","SEO/HEO","SEO","Heterosexual / straight","45","[c]","43100","42050"
"New entrant CS","2023","Surrey, East and West Sussex","SEO/HEO","SEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Surrey, East and West Sussex","SEO/HEO","SEO","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2023","Surrey, East and West Sussex","SEO/HEO","SEO","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2023","Surrey, East and West Sussex","Unknown","Unknown","Heterosexual / straight","70","[c]","23300","23640"
"New entrant CS","2023","Surrey, East and West Sussex","Unknown","Unknown","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2023","Surrey, East and West Sussex","Unknown","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Surrey, East and West Sussex","Unknown","Unknown","Unknown","60","[c]","22830","23640"
"New entrant CS","2023","Tees Valley and Durham","AA/AO","AA","Heterosexual / straight","60","[c]","23090","23230"
"New entrant CS","2023","Tees Valley and Durham","AA/AO","AA","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2023","Tees Valley and Durham","AA/AO","AA","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Tees Valley and Durham","AA/AO","AA","Unknown","40","[c]","[c]","[c]"
"New entrant CS","2023","Tees Valley and Durham","AA/AO","AO","Heterosexual / straight","355","[c]","26280","28880"
"New entrant CS","2023","Tees Valley and Durham","AA/AO","AO","LGBO","45","[c]","25290","23390"
"New entrant CS","2023","Tees Valley and Durham","AA/AO","AO","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2023","Tees Valley and Durham","AA/AO","AO","Unknown","360","[c]","24450","22400"
"New entrant CS","2023","Tees Valley and Durham","EO","EO","Heterosexual / straight","85","[c]","25820","25750"
"New entrant CS","2023","Tees Valley and Durham","EO","EO","LGBO","20","[c]","[c]","[c]"
"New entrant CS","2023","Tees Valley and Durham","EO","EO","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2023","Tees Valley and Durham","EO","EO","Unknown","70","[c]","26200","25880"
"New entrant CS","2023","Tees Valley and Durham","G6/G7","G6","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2023","Tees Valley and Durham","G6/G7","G6","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Tees Valley and Durham","G6/G7","G6","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Tees Valley and Durham","G6/G7","G6","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Tees Valley and Durham","G6/G7","G7","Heterosexual / straight","40","[c]","51660","51060"
"New entrant CS","2023","Tees Valley and Durham","G6/G7","G7","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2023","Tees Valley and Durham","G6/G7","G7","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2023","Tees Valley and Durham","G6/G7","G7","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2023","Tees Valley and Durham","SCS level","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Tees Valley and Durham","SCS level","SCS level","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Tees Valley and Durham","SCS level","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Tees Valley and Durham","SEO/HEO","HEO","Heterosexual / straight","95","[c]","31370","31440"
"New entrant CS","2023","Tees Valley and Durham","SEO/HEO","HEO","LGBO","20","[c]","[c]","[c]"
"New entrant CS","2023","Tees Valley and Durham","SEO/HEO","HEO","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2023","Tees Valley and Durham","SEO/HEO","HEO","Unknown","20","[c]","[c]","[c]"
"New entrant CS","2023","Tees Valley and Durham","SEO/HEO","SEO","Heterosexual / straight","70","[c]","39120","38050"
"New entrant CS","2023","Tees Valley and Durham","SEO/HEO","SEO","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2023","Tees Valley and Durham","SEO/HEO","SEO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Tees Valley and Durham","SEO/HEO","SEO","Unknown","15","[c]","[c]","[c]"
"New entrant CS","2023","Tees Valley and Durham","Unknown","Unknown","Heterosexual / straight","105","[c]","22160","23640"
"New entrant CS","2023","Tees Valley and Durham","Unknown","Unknown","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2023","Tees Valley and Durham","Unknown","Unknown","Unknown","20","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","AA/AO","AA","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","AA/AO","AA","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","AA/AO","AA","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","AA/AO","AO","Heterosexual / straight","35","[c]","26210","28880"
"New entrant CS","2023","Unknown","AA/AO","AO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","AA/AO","AO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","AA/AO","AO","Unknown","45","[c]","23230","22400"
"New entrant CS","2023","Unknown","EO","EO","Heterosexual / straight","20","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","EO","EO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","EO","EO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","EO","EO","Unknown","45","[c]","27070","25750"
"New entrant CS","2023","Unknown","G6/G7","G6","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","G6/G7","G6","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","G6/G7","G7","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","G6/G7","G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","G6/G7","G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","SCS level","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","SCS level","SCS level","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","SCS level","SCS level","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","SEO/HEO","HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
