"Status","Year","Function_of_post","Region_ITL2","Responsibility_level_grouped","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2023","Human Resources","Eastern Scotland","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","Eastern Scotland","G6/G7","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","Eastern Scotland","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","Eastern Scotland","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","Eastern Scotland","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","Eastern Scotland","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","Eastern Scotland","SEO/HEO","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","Eastern Scotland","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","Eastern Scotland","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","Essex","AA/AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","Essex","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","Essex","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","Essex","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","Essex","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","Gloucestershire, Wiltshire and Bath/Bristol area","AA/AO","Heterosexual / straight","30","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","Gloucestershire, Wiltshire and Bath/Bristol area","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","Gloucestershire, Wiltshire and Bath/Bristol area","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","Gloucestershire, Wiltshire and Bath/Bristol area","AA/AO","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","Gloucestershire, Wiltshire and Bath/Bristol area","EO","Heterosexual / straight","25","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","Gloucestershire, Wiltshire and Bath/Bristol area","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","Gloucestershire, Wiltshire and Bath/Bristol area","EO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","Gloucestershire, Wiltshire and Bath/Bristol area","EO","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","Gloucestershire, Wiltshire and Bath/Bristol area","G6/G7","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","Gloucestershire, Wiltshire and Bath/Bristol area","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","Gloucestershire, Wiltshire and Bath/Bristol area","G6/G7","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","Gloucestershire, Wiltshire and Bath/Bristol area","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","Gloucestershire, Wiltshire and Bath/Bristol area","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","Gloucestershire, Wiltshire and Bath/Bristol area","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","Gloucestershire, Wiltshire and Bath/Bristol area","SEO/HEO","Heterosexual / straight","25","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","Gloucestershire, Wiltshire and Bath/Bristol area","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","Gloucestershire, Wiltshire and Bath/Bristol area","SEO/HEO","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","Gloucestershire, Wiltshire and Bath/Bristol area","SEO/HEO","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","Gloucestershire, Wiltshire and Bath/Bristol area","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","Gloucestershire, Wiltshire and Bath/Bristol area","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","Gloucestershire, Wiltshire and Bath/Bristol area","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","Greater Manchester","AA/AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","Greater Manchester","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","Greater Manchester","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","Greater Manchester","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","Greater Manchester","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","Greater Manchester","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","Greater Manchester","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","Greater Manchester","G6/G7","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","Greater Manchester","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","Greater Manchester","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","Greater Manchester","SEO/HEO","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","Greater Manchester","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","Greater Manchester","SEO/HEO","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","Hampshire and Isle of Wight","AA/AO","Heterosexual / straight","35","[c]","21790","22030"
"Leaver CS","2023","Human Resources","Hampshire and Isle of Wight","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","Hampshire and Isle of Wight","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","Hampshire and Isle of Wight","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","Hampshire and Isle of Wight","EO","Heterosexual / straight","35","[c]","29570","27470"
"Leaver CS","2023","Human Resources","Hampshire and Isle of Wight","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","Hampshire and Isle of Wight","EO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","Hampshire and Isle of Wight","EO","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","Hampshire and Isle of Wight","G6/G7","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","Hampshire and Isle of Wight","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","Hampshire and Isle of Wight","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","Hampshire and Isle of Wight","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","Hampshire and Isle of Wight","SEO/HEO","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","Hampshire and Isle of Wight","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","Hampshire and Isle of Wight","SEO/HEO","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","Hampshire and Isle of Wight","SEO/HEO","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","Hampshire and Isle of Wight","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","Hampshire and Isle of Wight","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","Herefordshire, Worcestershire and Warwickshire","AA/AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","Herefordshire, Worcestershire and Warwickshire","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","Herefordshire, Worcestershire and Warwickshire","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","Herefordshire, Worcestershire and Warwickshire","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","Herefordshire, Worcestershire and Warwickshire","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","Herefordshire, Worcestershire and Warwickshire","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","Herefordshire, Worcestershire and Warwickshire","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","Herefordshire, Worcestershire and Warwickshire","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","Herefordshire, Worcestershire and Warwickshire","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","Herefordshire, Worcestershire and Warwickshire","SEO/HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","Herefordshire, Worcestershire and Warwickshire","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","Herefordshire, Worcestershire and Warwickshire","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","Highlands and Islands","AA/AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","Highlands and Islands","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","Highlands and Islands","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","Highlands and Islands","SEO/HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","Highlands and Islands","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","Inner London - East","AA/AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","Inner London - East","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","Inner London - East","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","Inner London - East","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","Inner London - East","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","Inner London - East","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","Inner London - East","G6/G7","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","Inner London - East","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","Inner London - East","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","Inner London - East","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","Inner London - East","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","Inner London - East","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","Inner London - East","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","Inner London - East","SEO/HEO","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","Inner London - East","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","Inner London - East","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","Inner London - East","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","Inner London - West","AA/AO","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","Inner London - West","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","Inner London - West","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","Inner London - West","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","Inner London - West","EO","Heterosexual / straight","25","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","Inner London - West","EO","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","Inner London - West","EO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","Inner London - West","EO","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","Inner London - West","G6/G7","Heterosexual / straight","40","[c]","60880","58070"
"Leaver CS","2023","Human Resources","Inner London - West","G6/G7","LGBO","10","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","Inner London - West","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","Inner London - West","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","Inner London - West","SCS level","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","Inner London - West","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","Inner London - West","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","Inner London - West","SEO/HEO","Heterosexual / straight","40","[c]","40030","38680"
"Leaver CS","2023","Human Resources","Inner London - West","SEO/HEO","LGBO","10","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","Inner London - West","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","Inner London - West","SEO/HEO","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","Inner London - West","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","Inner London - West","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","Inner London - West","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","Kent","AA/AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","Kent","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","Kent","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","Kent","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","Kent","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","Kent","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","Kent","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","Kent","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","Kent","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","Kent","SEO/HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","Kent","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","Kent","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","Lancashire","AA/AO","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","Lancashire","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","Lancashire","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","Lancashire","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","Lancashire","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","Lancashire","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","Lancashire","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","Lancashire","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","Lancashire","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","Lancashire","SEO/HEO","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","Lancashire","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","Lancashire","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","Lancashire","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","Lancashire","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","Leicestershire, Rutland and Northamptonshire","AA/AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","Leicestershire, Rutland and Northamptonshire","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","Leicestershire, Rutland and Northamptonshire","EO","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","Leicestershire, Rutland and Northamptonshire","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","Leicestershire, Rutland and Northamptonshire","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","Leicestershire, Rutland and Northamptonshire","SEO/HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","Leicestershire, Rutland and Northamptonshire","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","Lincolnshire","AA/AO","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","Lincolnshire","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","Lincolnshire","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","Lincolnshire","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","Lincolnshire","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","Lincolnshire","SEO/HEO","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","Lincolnshire","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","Lincolnshire","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","Lincolnshire","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","Lincolnshire","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","Lincolnshire","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","Merseyside","AA/AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","Merseyside","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","Merseyside","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","Merseyside","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","Merseyside","EO","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","Merseyside","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","Merseyside","EO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","Merseyside","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","Merseyside","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","Merseyside","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","Merseyside","SEO/HEO","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","Merseyside","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","Merseyside","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","North Yorkshire","AA/AO","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","North Yorkshire","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","North Yorkshire","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","North Yorkshire","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","North Yorkshire","EO","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","North Yorkshire","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","North Yorkshire","EO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","North Yorkshire","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","North Yorkshire","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","North Yorkshire","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","North Yorkshire","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","North Yorkshire","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","North Yorkshire","SEO/HEO","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","North Yorkshire","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","North Yorkshire","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","North Yorkshire","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","Northern Ireland","AA/AO","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","Northern Ireland","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","Northern Ireland","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","Northern Ireland","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","Northern Ireland","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","Northern Ireland","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","Northern Ireland","SEO/HEO","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","Northern Ireland","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","Northern Ireland","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","Northumberland, and Tyne and Wear","AA/AO","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","Northumberland, and Tyne and Wear","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","Northumberland, and Tyne and Wear","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","Northumberland, and Tyne and Wear","AA/AO","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","Northumberland, and Tyne and Wear","EO","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","Northumberland, and Tyne and Wear","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","Northumberland, and Tyne and Wear","EO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","Northumberland, and Tyne and Wear","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","Northumberland, and Tyne and Wear","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","Northumberland, and Tyne and Wear","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","Northumberland, and Tyne and Wear","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","Northumberland, and Tyne and Wear","SEO/HEO","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","Northumberland, and Tyne and Wear","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","Northumberland, and Tyne and Wear","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","Northumberland, and Tyne and Wear","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","Northumberland, and Tyne and Wear","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","Northumberland, and Tyne and Wear","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","Outer London - East and North East","AA/AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","Outer London - East and North East","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","Outer London - East and North East","SEO/HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","Outer London - East and North East","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","Outer London - East and North East","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","Outer London - South","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","Outer London - South","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","Outer London - South","EO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","Outer London - South","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","Outer London - South","G6/G7","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","Outer London - South","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","Outer London - South","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","Outer London - South","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","Outer London - South","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","Outer London - South","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","Outer London - South","SEO/HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","Outer London - South","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","Outer London - South","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","Outer London - South","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","Outer London - West and North West","AA/AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","Outer London - West and North West","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","Outer London - West and North West","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","Outer London - West and North West","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","Outer London - West and North West","EO","LGBO","[c]","[c]","[c]","[c]"
