"Status","Year","Function_of_post","Organisation","Parent_department","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2023","Digital, Data & Technology","Companies House","Department for Business, Energy and Industrial Strategy","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","Companies House","Department for Business, Energy and Industrial Strategy","Unknown","20","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","Competition and Markets Authority","Competition and Markets Authority","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","Competition and Markets Authority","Competition and Markets Authority","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","Competition and Markets Authority","Competition and Markets Authority","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","Crown Commercial Service","Cabinet Office","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","Crown Commercial Service","Cabinet Office","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","Crown Commercial Service","Cabinet Office","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","Crown Commercial Service","Cabinet Office","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","Crown Office and Procurator Fiscal Service","Scottish Government","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","Crown Office and Procurator Fiscal Service","Scottish Government","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","Crown Prosecution Service","Attorney General's Departments","Heterosexual / straight","25","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","Crown Prosecution Service","Attorney General's Departments","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","Crown Prosecution Service","Attorney General's Departments","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","Defence Equipment and Support","Ministry of Defence","Heterosexual / straight","35","[c]","32100","32500"
"New entrant CS","2023","Digital, Data & Technology","Defence Equipment and Support","Ministry of Defence","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","Defence Equipment and Support","Ministry of Defence","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","Defence Equipment and Support","Ministry of Defence","Unknown","20","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","Defence Science and Technology Laboratory","Ministry of Defence","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","Defence Science and Technology Laboratory","Ministry of Defence","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","Defence Science and Technology Laboratory","Ministry of Defence","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","Department for Business, Energy and Industrial Strategy (excl. agencies)","Department for Business, Energy and Industrial Strategy","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","Department for Business, Energy and Industrial Strategy (excl. agencies)","Department for Business, Energy and Industrial Strategy","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","Department for Business, Energy and Industrial Strategy (excl. agencies)","Department for Business, Energy and Industrial Strategy","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","Department for Digital, Culture, Media and Sport (excl. agencies)","Department for Digital, Culture, Media and Sport","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","Department for Digital, Culture, Media and Sport (excl. agencies)","Department for Digital, Culture, Media and Sport","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","Department for Education (excl. agencies)","Department for Education","Heterosexual / straight","55","[c]","36320","35460"
"New entrant CS","2023","Digital, Data & Technology","Department for Education (excl. agencies)","Department for Education","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","Department for Education (excl. agencies)","Department for Education","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","Department for Education (excl. agencies)","Department for Education","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","Department for Environment, Food and Rural Affairs (excl. agencies)","Department for Environment, Food and Rural Affairs","Heterosexual / straight","125","[c]","42120","37300"
"New entrant CS","2023","Digital, Data & Technology","Department for Environment, Food and Rural Affairs (excl. agencies)","Department for Environment, Food and Rural Affairs","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","Department for Environment, Food and Rural Affairs (excl. agencies)","Department for Environment, Food and Rural Affairs","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","Department for Environment, Food and Rural Affairs (excl. agencies)","Department for Environment, Food and Rural Affairs","Unknown","35","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","Department for International Trade","Department for International Trade","Heterosexual / straight","35","[c]","42120","36850"
"New entrant CS","2023","Digital, Data & Technology","Department for International Trade","Department for International Trade","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","Department for International Trade","Department for International Trade","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","Department for International Trade","Department for International Trade","Unknown","20","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","Department for Levelling Up, Housing and Communities (excl. agencies)","Department for Levelling Up, Housing and Communities","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","Department for Levelling Up, Housing and Communities (excl. agencies)","Department for Levelling Up, Housing and Communities","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","Department for Levelling Up, Housing and Communities (excl. agencies)","Department for Levelling Up, Housing and Communities","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","Department for Levelling Up, Housing and Communities (excl. agencies)","Department for Levelling Up, Housing and Communities","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","Department for Transport (excl. agencies)","Department for Transport","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","Department for Transport (excl. agencies)","Department for Transport","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","Department for Transport (excl. agencies)","Department for Transport","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","Heterosexual / straight","300","[c]","41600","38780"
"New entrant CS","2023","Digital, Data & Technology","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","LGBO","20","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","Undeclared","20","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","Unknown","55","[c]","44370","39470"
"New entrant CS","2023","Digital, Data & Technology","Driver and Vehicle Licensing Agency","Department for Transport","Heterosexual / straight","30","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","Driver and Vehicle Licensing Agency","Department for Transport","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","Driver and Vehicle Licensing Agency","Department for Transport","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","Driver and Vehicle Licensing Agency","Department for Transport","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","Driver and Vehicle Standards Agency","Department for Transport","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","Driver and Vehicle Standards Agency","Department for Transport","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","Driver and Vehicle Standards Agency","Department for Transport","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","Education and Skills Funding Agency","Department for Education","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","Education and Skills Funding Agency","Department for Education","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","Education and Skills Funding Agency","Department for Education","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","Food Standards Agency","Food Standards Agency","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","Food Standards Agency","Food Standards Agency","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","Government Internal Audit Agency","HM Treasury","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","Government Internal Audit Agency","HM Treasury","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","Government Legal Department","Attorney General's Departments","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","Government Legal Department","Attorney General's Departments","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","Government Legal Department","Attorney General's Departments","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","Government Legal Department","Attorney General's Departments","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","HM Courts and Tribunals Service","Ministry of Justice","Heterosexual / straight","25","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","HM Courts and Tribunals Service","Ministry of Justice","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","HM Courts and Tribunals Service","Ministry of Justice","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","HM Courts and Tribunals Service","Ministry of Justice","Unknown","15","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","HM Land Registry","HM Land Registry","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","HM Land Registry","HM Land Registry","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","HM Land Registry","HM Land Registry","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","HM Land Registry","HM Land Registry","Unknown","45","[c]","31140","28080"
"New entrant CS","2023","Digital, Data & Technology","HM Revenue and Customs (excl. agencies)","HM Revenue and Customs","Heterosexual / straight","340","[c]","40650","39110"
"New entrant CS","2023","Digital, Data & Technology","HM Revenue and Customs (excl. agencies)","HM Revenue and Customs","LGBO","20","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","HM Revenue and Customs (excl. agencies)","HM Revenue and Customs","Undeclared","30","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","HM Revenue and Customs (excl. agencies)","HM Revenue and Customs","Unknown","190","[c]","38620","34400"
"New entrant CS","2023","Digital, Data & Technology","HM Treasury (excl. agencies)","HM Treasury","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","HM Treasury (excl. agencies)","HM Treasury","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","Health and Safety Executive","Department for Work and Pensions","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","Health and Safety Executive","Department for Work and Pensions","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","Health and Safety Executive","Department for Work and Pensions","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","Health and Safety Executive","Department for Work and Pensions","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","Home Office","Home Office","Heterosexual / straight","30","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","Home Office","Home Office","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","Home Office","Home Office","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","Home Office","Home Office","Unknown","175","[c]","39810","36000"
"New entrant CS","2023","Digital, Data & Technology","Institute for Apprenticeships and Technical Education","Department for Education","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","Institute for Apprenticeships and Technical Education","Department for Education","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","Institute for Apprenticeships and Technical Education","Department for Education","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","Intellectual Property Office","Department for Business, Energy and Industrial Strategy","Heterosexual / straight","20","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","Intellectual Property Office","Department for Business, Energy and Industrial Strategy","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","Intellectual Property Office","Department for Business, Energy and Industrial Strategy","Unknown","15","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","Maritime and Coastguard Agency","Department for Transport","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","Maritime and Coastguard Agency","Department for Transport","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","Maritime and Coastguard Agency","Department for Transport","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","Maritime and Coastguard Agency","Department for Transport","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","Medicines and Healthcare Products Regulatory Agency","Department of Health and Social Care","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","Medicines and Healthcare Products Regulatory Agency","Department of Health and Social Care","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","Medicines and Healthcare Products Regulatory Agency","Department of Health and Social Care","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","Met Office","Department for Business, Energy and Industrial Strategy","Heterosexual / straight","100","[c]","28180","25400"
"New entrant CS","2023","Digital, Data & Technology","Met Office","Department for Business, Energy and Industrial Strategy","LGBO","20","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","Met Office","Department for Business, Energy and Industrial Strategy","Undeclared","30","[c]","26300","25400"
"New entrant CS","2023","Digital, Data & Technology","Ministry of Defence (excl. agencies)","Ministry of Defence","Heterosexual / straight","100","[c]","34200","29050"
"New entrant CS","2023","Digital, Data & Technology","Ministry of Defence (excl. agencies)","Ministry of Defence","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","Ministry of Defence (excl. agencies)","Ministry of Defence","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","Ministry of Defence (excl. agencies)","Ministry of Defence","Unknown","100","[c]","35660","28020"
"New entrant CS","2023","Digital, Data & Technology","Ministry of Justice (excl. agencies)","Ministry of Justice","Heterosexual / straight","75","[c]","47040","51770"
"New entrant CS","2023","Digital, Data & Technology","Ministry of Justice (excl. agencies)","Ministry of Justice","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","Ministry of Justice (excl. agencies)","Ministry of Justice","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","Ministry of Justice (excl. agencies)","Ministry of Justice","Unknown","40","[c]","40910","37680"
"New entrant CS","2023","Digital, Data & Technology","National Crime Agency","National Crime Agency","Heterosexual / straight","25","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","National Crime Agency","National Crime Agency","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","National Crime Agency","National Crime Agency","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","National Crime Agency","National Crime Agency","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","National Savings and Investments","Chancellor's other departments","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","National Savings and Investments","Chancellor's other departments","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","Office for Standards in Education, Children's Services and Skills","Office for Standards in Education, Children's Services and Skills","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","Office for Standards in Education, Children's Services and Skills","Office for Standards in Education, Children's Services and Skills","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","Office of Gas and Electricity Markets","Office of Gas and Electricity Markets","Heterosexual / straight","50","[c]","46630","43330"
"New entrant CS","2023","Digital, Data & Technology","Office of Gas and Electricity Markets","Office of Gas and Electricity Markets","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","Office of Gas and Electricity Markets","Office of Gas and Electricity Markets","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","Office of Gas and Electricity Markets","Office of Gas and Electricity Markets","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","Office of Qualifications and Examinations Regulation","Office of Qualifications and Examinations Regulation","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","Office of Qualifications and Examinations Regulation","Office of Qualifications and Examinations Regulation","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","Office of Qualifications and Examinations Regulation","Office of Qualifications and Examinations Regulation","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","Office of Rail and Road","Office of Rail and Road","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","Office of Rail and Road","Office of Rail and Road","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","Planning Inspectorate","Department for Levelling Up, Housing and Communities","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","Planning Inspectorate","Department for Levelling Up, Housing and Communities","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","Planning Inspectorate","Department for Levelling Up, Housing and Communities","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","Planning Inspectorate","Department for Levelling Up, Housing and Communities","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","Registers of Scotland","Scottish Government","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","Registers of Scotland","Scottish Government","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","Registers of Scotland","Scottish Government","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","Scottish Courts and Tribunals Service","Scottish Government","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","Scottish Courts and Tribunals Service","Scottish Government","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","Scottish Courts and Tribunals Service","Scottish Government","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","Scottish Prison Service","Scottish Government","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","Scottish Prison Service","Scottish Government","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","Scottish Prison Service","Scottish Government","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","Serious Fraud Office","Attorney General's Departments","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","Serious Fraud Office","Attorney General's Departments","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","Serious Fraud Office","Attorney General's Departments","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","Submarine Delivery Agency","Ministry of Defence","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","Submarine Delivery Agency","Ministry of Defence","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","Submarine Delivery Agency","Ministry of Defence","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","The Insolvency Service","Department for Business, Energy and Industrial Strategy","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","The Insolvency Service","Department for Business, Energy and Industrial Strategy","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","The Insolvency Service","Department for Business, Energy and Industrial Strategy","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","The Insolvency Service","Department for Business, Energy and Industrial Strategy","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","The National Archives","The National Archives","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","The National Archives","The National Archives","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","The National Archives","The National Archives","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","The National Archives","The National Archives","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","UK Debt Management Office","HM Treasury","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","UK Debt Management Office","HM Treasury","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","UK Debt Management Office","HM Treasury","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","UK Export Finance","UK Export Finance","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","UK Export Finance","UK Export Finance","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","UK Export Finance","UK Export Finance","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","UK Health Security Agency","Department of Health and Social Care","Heterosexual / straight","20","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","UK Health Security Agency","Department of Health and Social Care","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","UK Health Security Agency","Department of Health and Social Care","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","UK Health Security Agency","Department of Health and Social Care","Unknown","55","[c]","45800","40880"
"New entrant CS","2023","Digital, Data & Technology","UK Hydrographic Office","Ministry of Defence","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","UK Hydrographic Office","Ministry of Defence","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","UK Hydrographic Office","Ministry of Defence","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","UK Hydrographic Office","Ministry of Defence","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","UK Statistics Authority","UK Statistics Authority","Heterosexual / straight","145","[c]","35870","34060"
"New entrant CS","2023","Digital, Data & Technology","UK Statistics Authority","UK Statistics Authority","LGBO","20","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","UK Statistics Authority","UK Statistics Authority","Undeclared","15","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","UK Statistics Authority","UK Statistics Authority","Unknown","15","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","UK Supreme Court","UK Supreme Court","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","UK Supreme Court","UK Supreme Court","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","Valuation Office Agency","HM Revenue and Customs","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","Valuation Office Agency","HM Revenue and Customs","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","Valuation Office Agency","HM Revenue and Customs","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","Water Services Regulation Authority","Water Services Regulation Authority","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","Water Services Regulation Authority","Water Services Regulation Authority","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","Water Services Regulation Authority","Water Services Regulation Authority","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Finance","Advisory, Conciliation and Arbitration Service","Department for Business, Energy and Industrial Strategy","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Finance","Advisory, Conciliation and Arbitration Service","Department for Business, Energy and Industrial Strategy","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Finance","Advisory, Conciliation and Arbitration Service","Department for Business, Energy and Industrial Strategy","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Finance","Building Digital UK","Department for Digital, Culture, Media and Sport","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Finance","Building Digital UK","Department for Digital, Culture, Media and Sport","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Finance","Cabinet Office (excl. agencies)","Cabinet Office","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Finance","Cabinet Office (excl. agencies)","Cabinet Office","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Finance","Central Civil Service Fast Stream","Cabinet Office","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Finance","Central Civil Service Fast Stream","Cabinet Office","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Finance","Central Civil Service Fast Stream","Cabinet Office","Unknown","25","[c]","[c]","[c]"
"New entrant CS","2023","Finance","Centre for Environment, Fisheries and Aquaculture Science","Department for Environment, Food and Rural Affairs","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Finance","Centre for Environment, Fisheries and Aquaculture Science","Department for Environment, Food and Rural Affairs","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Finance","Centre for Environment, Fisheries and Aquaculture Science","Department for Environment, Food and Rural Affairs","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Finance","Charity Commission","Charity Commission","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Finance","Charity Commission","Charity Commission","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Finance","Charity Commission","Charity Commission","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Finance","Companies House","Department for Business, Energy and Industrial Strategy","Heterosexual / straight","20","[c]","[c]","[c]"
"New entrant CS","2023","Finance","Companies House","Department for Business, Energy and Industrial Strategy","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Finance","Companies House","Department for Business, Energy and Industrial Strategy","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Finance","Companies House","Department for Business, Energy and Industrial Strategy","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2023","Finance","Competition and Markets Authority","Competition and Markets Authority","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2023","Finance","Competition and Markets Authority","Competition and Markets Authority","LGBO","[c]","[c]","[c]","[c]"
