"Status","Year","Age","Ethnicity","Responsibility_level_grouped","Sex","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2023","16-19","Other ethnicity","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Other ethnicity","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Other ethnicity","Unknown","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Other ethnicity","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Other ethnicity","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Undeclared","AA/AO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Undeclared","AA/AO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Undeclared","EO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Undeclared","EO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Undeclared","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Undeclared","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Undeclared","Unknown","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Undeclared","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Unknown","AA/AO","Female","215","[c]","23240","22400"
"New entrant CS","2023","16-19","Unknown","AA/AO","Male","225","[c]","22630","22400"
"New entrant CS","2023","16-19","Unknown","EO","Female","15","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Unknown","EO","Male","25","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Unknown","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Unknown","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Unknown","Unknown","Female","20","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Unknown","Unknown","Male","25","[c]","[c]","[c]"
"New entrant CS","2023","16-19","White","AA/AO","Female","250","[c]","23340","22520"
"New entrant CS","2023","16-19","White","AA/AO","Male","195","[c]","23440","22520"
"New entrant CS","2023","16-19","White","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","16-19","White","EO","Female","35","[c]","26440","26900"
"New entrant CS","2023","16-19","White","EO","Male","30","[c]","26120","25920"
"New entrant CS","2023","16-19","White","EO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","16-19","White","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","16-19","White","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","16-19","White","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","16-19","White","Unknown","Female","15","[c]","[c]","[c]"
"New entrant CS","2023","16-19","White","Unknown","Male","10","[c]","[c]","[c]"
"New entrant CS","2023","16-19","White","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Asian","AA/AO","Female","465","[c]","22940","22500"
"New entrant CS","2023","20-29","Asian","AA/AO","Male","470","[c]","23510","22520"
"New entrant CS","2023","20-29","Asian","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Asian","EO","Female","220","[c]","27900","27840"
"New entrant CS","2023","20-29","Asian","EO","Male","170","[c]","27920","28120"
"New entrant CS","2023","20-29","Asian","EO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Asian","G6/G7","Female","15","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Asian","G6/G7","Male","15","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Asian","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Asian","SCS level","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Asian","SCS level","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Asian","SCS level","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Asian","SEO/HEO","Female","180","[c]","34600","34000"
"New entrant CS","2023","20-29","Asian","SEO/HEO","Male","175","[c]","34360","34170"
"New entrant CS","2023","20-29","Asian","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Asian","Unknown","Female","75","[c]","22980","23640"
"New entrant CS","2023","20-29","Asian","Unknown","Male","40","[c]","23250","23640"
"New entrant CS","2023","20-29","Asian","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Black","AA/AO","Female","185","[c]","25380","23520"
"New entrant CS","2023","20-29","Black","AA/AO","Male","105","[c]","26200","25480"
"New entrant CS","2023","20-29","Black","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Black","EO","Female","90","[c]","27880","28050"
"New entrant CS","2023","20-29","Black","EO","Male","40","[c]","27460","27820"
"New entrant CS","2023","20-29","Black","EO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Black","G6/G7","Female","10","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Black","G6/G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Black","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Black","SCS level","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Black","SCS level","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Black","SCS level","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Black","SEO/HEO","Female","80","[c]","35230","34420"
"New entrant CS","2023","20-29","Black","SEO/HEO","Male","50","[c]","35490","34400"
"New entrant CS","2023","20-29","Black","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Black","Unknown","Female","55","[c]","25180","24270"
"New entrant CS","2023","20-29","Black","Unknown","Male","10","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Black","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Mixed","AA/AO","Female","160","[c]","24220","22520"
"New entrant CS","2023","20-29","Mixed","AA/AO","Male","95","[c]","24280","23210"
"New entrant CS","2023","20-29","Mixed","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Mixed","EO","Female","85","[c]","27710","27840"
"New entrant CS","2023","20-29","Mixed","EO","Male","45","[c]","27500","27320"
"New entrant CS","2023","20-29","Mixed","EO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Mixed","G6/G7","Female","5","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Mixed","G6/G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Mixed","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Mixed","SCS level","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Mixed","SCS level","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Mixed","SCS level","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Mixed","SEO/HEO","Female","90","[c]","33480","32810"
"New entrant CS","2023","20-29","Mixed","SEO/HEO","Male","65","[c]","33970","33500"
"New entrant CS","2023","20-29","Mixed","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Mixed","Unknown","Female","70","[c]","23140","23640"
"New entrant CS","2023","20-29","Mixed","Unknown","Male","15","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Mixed","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Other ethnicity","AA/AO","Female","35","[c]","23910","22520"
"New entrant CS","2023","20-29","Other ethnicity","AA/AO","Male","25","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Other ethnicity","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Other ethnicity","EO","Female","25","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Other ethnicity","EO","Male","20","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Other ethnicity","EO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Other ethnicity","G6/G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Other ethnicity","G6/G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Other ethnicity","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Other ethnicity","SCS level","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Other ethnicity","SCS level","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Other ethnicity","SCS level","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Other ethnicity","SEO/HEO","Female","20","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Other ethnicity","SEO/HEO","Male","20","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Other ethnicity","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Other ethnicity","Unknown","Female","10","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Other ethnicity","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Other ethnicity","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Undeclared","AA/AO","Female","30","[c]","22890","22150"
"New entrant CS","2023","20-29","Undeclared","AA/AO","Male","60","[c]","24520","22520"
"New entrant CS","2023","20-29","Undeclared","EO","Female","15","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Undeclared","EO","Male","20","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Undeclared","G6/G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Undeclared","G6/G7","Male","5","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Undeclared","SCS level","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Undeclared","SCS level","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Undeclared","SEO/HEO","Female","20","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Undeclared","SEO/HEO","Male","45","[c]","35820","35040"
"New entrant CS","2023","20-29","Undeclared","Unknown","Female","10","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Undeclared","Unknown","Male","5","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Unknown","AA/AO","Female","2545","[c]","23730","22400"
"New entrant CS","2023","20-29","Unknown","AA/AO","Male","2345","[c]","24100","22520"
"New entrant CS","2023","20-29","Unknown","EO","Female","1025","[c]","27440","27080"
"New entrant CS","2023","20-29","Unknown","EO","Male","935","[c]","27120","26010"
"New entrant CS","2023","20-29","Unknown","G6/G7","Female","45","[c]","54970","53400"
"New entrant CS","2023","20-29","Unknown","G6/G7","Male","50","[c]","57610","55270"
"New entrant CS","2023","20-29","Unknown","SCS level","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Unknown","SCS level","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Unknown","SEO/HEO","Female","590","[c]","34820","34400"
"New entrant CS","2023","20-29","Unknown","SEO/HEO","Male","630","[c]","35370","34480"
"New entrant CS","2023","20-29","Unknown","Unknown","Female","460","[c]","22550","23640"
"New entrant CS","2023","20-29","Unknown","Unknown","Male","210","[c]","22450","19090"
"New entrant CS","2023","20-29","White","AA/AO","Female","2620","[c]","23880","22520"
"New entrant CS","2023","20-29","White","AA/AO","Male","2210","[c]","24410","22520"
"New entrant CS","2023","20-29","White","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","White","EO","Female","1115","[c]","27580","27650"
"New entrant CS","2023","20-29","White","EO","Male","825","[c]","27520","27650"
"New entrant CS","2023","20-29","White","EO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","White","G6/G7","Female","90","[c]","53590","54090"
"New entrant CS","2023","20-29","White","G6/G7","Male","85","[c]","54390","54000"
"New entrant CS","2023","20-29","White","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","White","SCS level","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","White","SCS level","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","White","SCS level","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","White","SEO/HEO","Female","1420","[c]","33920","33500"
"New entrant CS","2023","20-29","White","SEO/HEO","Male","1130","[c]","34050","33830"
"New entrant CS","2023","20-29","White","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","White","Unknown","Female","985","[c]","22730","23640"
"New entrant CS","2023","20-29","White","Unknown","Male","225","[c]","23390","23640"
"New entrant CS","2023","20-29","White","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Asian","AA/AO","Female","200","[c]","23160","22500"
"New entrant CS","2023","30-39","Asian","AA/AO","Male","200","[c]","24370","22520"
"New entrant CS","2023","30-39","Asian","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Asian","EO","Female","95","[c]","28230","27840"
"New entrant CS","2023","30-39","Asian","EO","Male","75","[c]","28000","27820"
"New entrant CS","2023","30-39","Asian","EO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Asian","G6/G7","Female","60","[c]","58790","55990"
"New entrant CS","2023","30-39","Asian","G6/G7","Male","55","[c]","58780","55000"
"New entrant CS","2023","30-39","Asian","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Asian","SCS level","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Asian","SCS level","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Asian","SCS level","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Asian","SEO/HEO","Female","140","[c]","37660","37800"
"New entrant CS","2023","30-39","Asian","SEO/HEO","Male","125","[c]","37650","37690"
"New entrant CS","2023","30-39","Asian","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Asian","Unknown","Female","20","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Asian","Unknown","Male","15","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Asian","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Black","AA/AO","Female","105","[c]","24430","22520"
"New entrant CS","2023","30-39","Black","AA/AO","Male","105","[c]","27500","28880"
"New entrant CS","2023","30-39","Black","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Black","EO","Female","45","[c]","28500","28120"
"New entrant CS","2023","30-39","Black","EO","Male","30","[c]","27530","27650"
"New entrant CS","2023","30-39","Black","EO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Black","G6/G7","Female","20","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Black","G6/G7","Male","20","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Black","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Black","SCS level","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Black","SCS level","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Black","SCS level","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Black","SEO/HEO","Female","85","[c]","38920","39150"
"New entrant CS","2023","30-39","Black","SEO/HEO","Male","70","[c]","36530","34440"
"New entrant CS","2023","30-39","Black","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Black","Unknown","Female","45","[c]","24850","23640"
"New entrant CS","2023","30-39","Black","Unknown","Male","15","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Black","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Mixed","AA/AO","Female","55","[c]","23160","22190"
"New entrant CS","2023","30-39","Mixed","AA/AO","Male","50","[c]","26270","24980"
"New entrant CS","2023","30-39","Mixed","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Mixed","EO","Female","30","[c]","28240","28120"
"New entrant CS","2023","30-39","Mixed","EO","Male","25","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Mixed","EO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Mixed","G6/G7","Female","15","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Mixed","G6/G7","Male","15","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Mixed","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Mixed","SCS level","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Mixed","SCS level","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Mixed","SCS level","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Mixed","SEO/HEO","Female","40","[c]","37250","37300"
"New entrant CS","2023","30-39","Mixed","SEO/HEO","Male","40","[c]","38910","38940"
"New entrant CS","2023","30-39","Mixed","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Mixed","Unknown","Female","25","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Mixed","Unknown","Male","10","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Mixed","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Other ethnicity","AA/AO","Female","10","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Other ethnicity","AA/AO","Male","15","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Other ethnicity","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Other ethnicity","EO","Female","5","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Other ethnicity","EO","Male","5","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Other ethnicity","EO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Other ethnicity","G6/G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Other ethnicity","G6/G7","Male","5","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Other ethnicity","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Other ethnicity","SCS level","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Other ethnicity","SCS level","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Other ethnicity","SCS level","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Other ethnicity","SEO/HEO","Female","15","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Other ethnicity","SEO/HEO","Male","10","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Other ethnicity","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Other ethnicity","Unknown","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Other ethnicity","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Other ethnicity","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Undeclared","AA/AO","Female","20","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Undeclared","AA/AO","Male","40","[c]","25380","22520"
"New entrant CS","2023","30-39","Undeclared","EO","Female","15","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Undeclared","EO","Male","20","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Undeclared","G6/G7","Female","5","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Undeclared","G6/G7","Male","20","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Undeclared","SCS level","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Undeclared","SCS level","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Undeclared","SEO/HEO","Female","10","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Undeclared","SEO/HEO","Male","35","[c]","38790","39170"
"New entrant CS","2023","30-39","Undeclared","Unknown","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Undeclared","Unknown","Male","10","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Unknown","AA/AO","Female","1335","[c]","23450","22400"
"New entrant CS","2023","30-39","Unknown","AA/AO","Male","1200","[c]","24950","22520"
"New entrant CS","2023","30-39","Unknown","EO","Female","575","[c]","27510","26780"
"New entrant CS","2023","30-39","Unknown","EO","Male","625","[c]","27660","26770"
"New entrant CS","2023","30-39","Unknown","G6/G7","Female","150","[c]","58510","55000"
"New entrant CS","2023","30-39","Unknown","G6/G7","Male","175","[c]","58030","55000"
"New entrant CS","2023","30-39","Unknown","SCS level","Female","10","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Unknown","SCS level","Male","10","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Unknown","SEO/HEO","Female","490","[c]","37360","36220"
"New entrant CS","2023","30-39","Unknown","SEO/HEO","Male","410","[c]","37670","37060"
"New entrant CS","2023","30-39","Unknown","Unknown","Female","175","[c]","22890","23640"
"New entrant CS","2023","30-39","Unknown","Unknown","Male","85","[c]","25850","23640"
"New entrant CS","2023","30-39","White","AA/AO","Female","1305","[c]","23830","22520"
"New entrant CS","2023","30-39","White","AA/AO","Male","1140","[c]","25350","23230"
"New entrant CS","2023","30-39","White","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","White","EO","Female","620","[c]","27790","27650"
"New entrant CS","2023","30-39","White","EO","Male","465","[c]","27850","27650"
"New entrant CS","2023","30-39","White","EO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","White","G6/G7","Female","370","[c]","56800","54100"
"New entrant CS","2023","30-39","White","G6/G7","Male","345","[c]","57650","54680"
"New entrant CS","2023","30-39","White","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","White","SCS level","Female","10","[c]","[c]","[c]"
"New entrant CS","2023","30-39","White","SCS level","Male","5","[c]","[c]","[c]"
"New entrant CS","2023","30-39","White","SCS level","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","White","SEO/HEO","Female","960","[c]","37040","37230"
"New entrant CS","2023","30-39","White","SEO/HEO","Male","800","[c]","37430","37300"
"New entrant CS","2023","30-39","White","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","White","Unknown","Female","425","[c]","23560","23640"
"New entrant CS","2023","30-39","White","Unknown","Male","125","[c]","25460","23640"
"New entrant CS","2023","30-39","White","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Asian","AA/AO","Female","130","[c]","22820","22400"
"New entrant CS","2023","40-49","Asian","AA/AO","Male","110","[c]","24420","22520"
"New entrant CS","2023","40-49","Asian","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Asian","EO","Female","65","[c]","27860","27650"
"New entrant CS","2023","40-49","Asian","EO","Male","40","[c]","27880","27760"
"New entrant CS","2023","40-49","Asian","EO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Asian","G6/G7","Female","40","[c]","58040","55430"
"New entrant CS","2023","40-49","Asian","G6/G7","Male","45","[c]","61920","61530"
"New entrant CS","2023","40-49","Asian","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Asian","SCS level","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Asian","SCS level","Male","5","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Asian","SCS level","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Asian","SEO/HEO","Female","95","[c]","38860","38460"
"New entrant CS","2023","40-49","Asian","SEO/HEO","Male","85","[c]","39610","39720"
"New entrant CS","2023","40-49","Asian","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Asian","Unknown","Female","15","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Asian","Unknown","Male","20","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Asian","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Black","AA/AO","Female","70","[c]","23860","22520"
"New entrant CS","2023","40-49","Black","AA/AO","Male","85","[c]","26670","25610"
"New entrant CS","2023","40-49","Black","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Black","EO","Female","30","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Black","EO","Male","25","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Black","EO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Black","G6/G7","Female","15","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Black","G6/G7","Male","15","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Black","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Black","SCS level","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Black","SCS level","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Black","SCS level","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Black","SEO/HEO","Female","45","[c]","39210","39110"
"New entrant CS","2023","40-49","Black","SEO/HEO","Male","60","[c]","36300","34700"
"New entrant CS","2023","40-49","Black","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Black","Unknown","Female","25","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Black","Unknown","Male","15","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Black","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Mixed","AA/AO","Female","40","[c]","24210","22400"
"New entrant CS","2023","40-49","Mixed","AA/AO","Male","25","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Mixed","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Mixed","EO","Female","15","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Mixed","EO","Male","5","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Mixed","EO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Mixed","G6/G7","Female","20","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Mixed","G6/G7","Male","10","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Mixed","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Mixed","SCS level","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Mixed","SCS level","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Mixed","SCS level","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Mixed","SEO/HEO","Female","20","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Mixed","SEO/HEO","Male","15","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Mixed","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Mixed","Unknown","Female","10","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Mixed","Unknown","Male","5","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Mixed","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Other ethnicity","AA/AO","Female","5","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Other ethnicity","AA/AO","Male","10","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Other ethnicity","AA/AO","Unknown","[c]","[c]","[c]","[c]"
