"Status","Year","Disability","Profession_of_post","Region_ITL1","Responsibility_level_grouped","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2023","Declared disabled","Operational Delivery","West Midlands (England)","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Operational Delivery","West Midlands (England)","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Operational Delivery","West Midlands (England)","SEO/HEO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Operational Delivery","West Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Operational Delivery","Yorkshire and The Humber","AA/AO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Operational Delivery","Yorkshire and The Humber","EO","20","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Operational Delivery","Yorkshire and The Humber","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Operational Delivery","Yorkshire and The Humber","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Operational Delivery","Yorkshire and The Humber","SEO/HEO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Operational Delivery","Yorkshire and The Humber","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Operational Research","London","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Operational Research","London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Operational Research","London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Operational Research","North East (England)","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Operational Research","North West (England)","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Operational Research","North West (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Operational Research","Scotland","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Operational Research","South East (England)","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Operational Research","South East (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Operational Research","South West (England)","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Operational Research","South West (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Operational Research","Wales","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Operational Research","West Midlands (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Operational Research","Yorkshire and The Humber","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Operational Research","Yorkshire and The Humber","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Operational Research","Yorkshire and The Humber","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Other","East Midlands (England)","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Other","East Midlands (England)","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Other","East Midlands (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Other","East of England","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Other","London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Other","London","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Other","London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Other","London","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Other","London","SEO/HEO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Other","North East (England)","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Other","North East (England)","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Other","North East (England)","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Other","North East (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Other","North West (England)","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Other","North West (England)","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Other","North West (England)","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Other","North West (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Other","Northern Ireland","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Other","Scotland","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Other","Scotland","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Other","Scotland","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Other","Scotland","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Other","Scotland","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Other","South East (England)","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Other","South East (England)","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Other","South East (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Other","South West (England)","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Other","South West (England)","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Other","South West (England)","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Other","South West (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Other","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Other","Wales","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Other","Wales","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Other","Wales","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Other","Wales","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Other","Wales","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Other","West Midlands (England)","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Other","West Midlands (England)","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Other","West Midlands (England)","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Other","West Midlands (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Other","Yorkshire and The Humber","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Other","Yorkshire and The Humber","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Other","Yorkshire and The Humber","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Other","Yorkshire and The Humber","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Planning","London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Planning","London","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Planning","London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Planning","South West (England)","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Planning","Wales","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Planning","Wales","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Planning","Wales","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Planning","West Midlands (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Policy","East Midlands (England)","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Policy","East Midlands (England)","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Policy","East Midlands (England)","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Policy","East Midlands (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Policy","East of England","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Policy","East of England","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Policy","East of England","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Policy","East of England","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Policy","London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Policy","London","EO","20","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Policy","London","G6/G7","45","[c]","58500","55120"
"Leaver Dept.","2023","Declared disabled","Policy","London","SCS level","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Policy","London","SEO/HEO","100","[c]","37180","36180"
"Leaver Dept.","2023","Declared disabled","Policy","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Policy","North East (England)","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Policy","North East (England)","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Policy","North East (England)","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Policy","North East (England)","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Policy","North East (England)","SEO/HEO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Policy","North West (England)","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Policy","North West (England)","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Policy","North West (England)","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Policy","North West (England)","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Policy","North West (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Policy","Northern Ireland","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Policy","Northern Ireland","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Policy","Overseas","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Policy","Scotland","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Policy","Scotland","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Policy","Scotland","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Policy","Scotland","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Policy","South East (England)","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Policy","South East (England)","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Policy","South East (England)","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Policy","South East (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Policy","South West (England)","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Policy","South West (England)","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Policy","South West (England)","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Policy","South West (England)","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Policy","South West (England)","SEO/HEO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Policy","Unknown","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Policy","Unknown","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Policy","Wales","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Policy","Wales","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Policy","Wales","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Policy","Wales","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Policy","Wales","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Policy","West Midlands (England)","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Policy","West Midlands (England)","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Policy","West Midlands (England)","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Policy","West Midlands (England)","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Policy","West Midlands (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Policy","Yorkshire and The Humber","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Policy","Yorkshire and The Humber","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Policy","Yorkshire and The Humber","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Policy","Yorkshire and The Humber","SEO/HEO","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Policy","Yorkshire and The Humber","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Project Delivery","East Midlands (England)","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Project Delivery","East Midlands (England)","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Project Delivery","East Midlands (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Project Delivery","East of England","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Project Delivery","East of England","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Project Delivery","London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Project Delivery","London","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Project Delivery","London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Project Delivery","London","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Project Delivery","London","SEO/HEO","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Project Delivery","North East (England)","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Project Delivery","North East (England)","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Project Delivery","North East (England)","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Project Delivery","North East (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Project Delivery","North West (England)","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Project Delivery","North West (England)","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Project Delivery","North West (England)","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Project Delivery","North West (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Project Delivery","Overseas","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Project Delivery","Overseas","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Project Delivery","Scotland","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Project Delivery","Scotland","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Project Delivery","Scotland","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Project Delivery","Scotland","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Project Delivery","South East (England)","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Project Delivery","South East (England)","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Project Delivery","South East (England)","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Project Delivery","South East (England)","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Project Delivery","South East (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Project Delivery","South West (England)","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Project Delivery","South West (England)","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Project Delivery","South West (England)","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Project Delivery","South West (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Project Delivery","South West (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Project Delivery","Unknown","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Project Delivery","Unknown","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Project Delivery","Wales","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Project Delivery","Wales","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Project Delivery","Wales","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Project Delivery","West Midlands (England)","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Project Delivery","West Midlands (England)","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Project Delivery","West Midlands (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Project Delivery","Yorkshire and The Humber","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Project Delivery","Yorkshire and The Humber","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Project Delivery","Yorkshire and The Humber","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Property","East Midlands (England)","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Property","East Midlands (England)","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Property","East Midlands (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Property","East of England","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Property","East of England","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Property","East of England","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Property","London","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Property","London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Property","London","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Property","London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Property","North East (England)","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Property","North East (England)","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Property","North East (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Property","North West (England)","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Property","North West (England)","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Property","North West (England)","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Property","North West (England)","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Property","North West (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Property","Northern Ireland","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Property","Scotland","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Property","Scotland","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Property","South East (England)","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Property","South East (England)","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Property","South East (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Property","South West (England)","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Property","South West (England)","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Property","South West (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Property","Wales","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Property","Wales","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Property","Wales","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Property","Wales","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Property","West Midlands (England)","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Property","West Midlands (England)","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Property","West Midlands (England)","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Property","West Midlands (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Property","Yorkshire and The Humber","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Property","Yorkshire and The Humber","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Property","Yorkshire and The Humber","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Property","Yorkshire and The Humber","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Psychology","London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Psychology","London","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Psychology","North East (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Psychology","North West (England)","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Psychology","West Midlands (England)","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Psychology","West Midlands (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Psychology","Yorkshire and The Humber","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Science and Engineering","East Midlands (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Science and Engineering","East of England","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Science and Engineering","East of England","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Science and Engineering","London","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Science and Engineering","London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Science and Engineering","London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Science and Engineering","North East (England)","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Science and Engineering","North West (England)","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Science and Engineering","North West (England)","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Science and Engineering","North West (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Science and Engineering","Overseas","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Science and Engineering","Scotland","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Science and Engineering","South East (England)","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Science and Engineering","South East (England)","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Science and Engineering","South East (England)","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Science and Engineering","South East (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Science and Engineering","South West (England)","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Science and Engineering","South West (England)","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Science and Engineering","South West (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Science and Engineering","Wales","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Science and Engineering","West Midlands (England)","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Science and Engineering","West Midlands (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Science and Engineering","Yorkshire and The Humber","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Science and Engineering","Yorkshire and The Humber","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Science and Engineering","Yorkshire and The Humber","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Security","East Midlands (England)","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Security","East Midlands (England)","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Security","East of England","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Security","East of England","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Security","East of England","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Security","London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Security","London","EO","[c]","[c]","[c]","[c]"
