"Status","Year","Disability","Region_ITL3","Responsibility_level_grouped","Responsibility_level_ungrouped","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2023","Declared non-disabled","Milton Keynes","G6/G7","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Milton Keynes","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Milton Keynes","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Monmouthshire and Newport","AA/AO","AO","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Monmouthshire and Newport","EO","EO","25","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Monmouthshire and Newport","G6/G7","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Monmouthshire and Newport","G6/G7","G7","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Monmouthshire and Newport","SCS level","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Monmouthshire and Newport","SEO/HEO","HEO","25","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Monmouthshire and Newport","SEO/HEO","SEO","20","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Na h-Eileanan Siar","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","North Hampshire","AA/AO","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","North Hampshire","AA/AO","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","North Hampshire","EO","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","North Hampshire","G6/G7","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","North Hampshire","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","North Hampshire","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","North Lanarkshire","AA/AO","AO","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","North Lanarkshire","EO","EO","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","North Lanarkshire","G6/G7","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","North Lanarkshire","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","North Lanarkshire","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","North Northamptonshire","AA/AO","AO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","North Northamptonshire","EO","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","North Northamptonshire","G6/G7","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","North Northamptonshire","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","North Nottinghamshire","AA/AO","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","North Nottinghamshire","EO","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","North Nottinghamshire","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","North Nottinghamshire","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","North Yorkshire CC","AA/AO","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","North Yorkshire CC","AA/AO","AO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","North Yorkshire CC","EO","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","North Yorkshire CC","SCS level","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","North Yorkshire CC","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","North Yorkshire CC","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","North and North East Lincolnshire","EO","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","North and North East Lincolnshire","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","North and North East Lincolnshire","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","North and West Norfolk","AA/AO","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","North and West Norfolk","AA/AO","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","North and West Norfolk","EO","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","North and West Norfolk","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Northumberland","AA/AO","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Northumberland","EO","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Northumberland","G6/G7","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Northumberland","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Northumberland","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Northumberland","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Norwich and East Norfolk","AA/AO","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Norwich and East Norfolk","EO","EO","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Norwich and East Norfolk","G6/G7","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Norwich and East Norfolk","G6/G7","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Norwich and East Norfolk","SEO/HEO","HEO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Norwich and East Norfolk","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Norwich and East Norfolk","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Nottingham","AA/AO","AO","20","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Nottingham","EO","EO","35","[c]","27090","27570"
"Leaver Dept.","2023","Declared non-disabled","Nottingham","G6/G7","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Nottingham","G6/G7","G7","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Nottingham","SCS level","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Nottingham","SEO/HEO","HEO","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Nottingham","SEO/HEO","SEO","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Nottingham","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Overseas","EO","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Overseas","G6/G7","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Overseas","G6/G7","G7","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Overseas","SCS level","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Overseas","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Overseas","SEO/HEO","SEO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Overseas","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Oxfordshire CC","AA/AO","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Oxfordshire CC","AA/AO","AO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Oxfordshire CC","EO","EO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Oxfordshire CC","G6/G7","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Oxfordshire CC","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Oxfordshire CC","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Oxfordshire CC","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Perth and Kinross, and Stirling","AA/AO","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Perth and Kinross, and Stirling","EO","EO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Peterborough","AA/AO","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Peterborough","AA/AO","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Peterborough","EO","EO","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Peterborough","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Peterborough","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Peterborough","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Plymouth","AA/AO","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Plymouth","AA/AO","AO","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Plymouth","EO","EO","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Plymouth","G6/G7","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Plymouth","G6/G7","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Plymouth","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Plymouth","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Plymouth","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Portsmouth","AA/AO","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Portsmouth","AA/AO","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Portsmouth","EO","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Portsmouth","G6/G7","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Portsmouth","SEO/HEO","HEO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Portsmouth","SEO/HEO","SEO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Powys","AA/AO","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Powys","EO","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Powys","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Powys","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Redbridge and Waltham Forest","AA/AO","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Redbridge and Waltham Forest","EO","EO","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Redbridge and Waltham Forest","G6/G7","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Redbridge and Waltham Forest","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Redbridge and Waltham Forest","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Redbridge and Waltham Forest","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Sandwell","AA/AO","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Sandwell","EO","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Sandwell","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Scottish Borders","EO","EO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Scottish Borders","G6/G7","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Sefton","AA/AO","AO","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Sefton","EO","EO","30","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Sefton","G6/G7","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Sefton","SCS level","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Sefton","SEO/HEO","HEO","20","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Sefton","SEO/HEO","SEO","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Sefton","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Sheffield","AA/AO","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Sheffield","AA/AO","AO","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Sheffield","EO","EO","45","[c]","27160","27570"
"Leaver Dept.","2023","Declared non-disabled","Sheffield","G6/G7","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Sheffield","G6/G7","G7","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Sheffield","SCS level","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Sheffield","SEO/HEO","HEO","25","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Sheffield","SEO/HEO","SEO","25","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Sheffield","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Shropshire","AA/AO","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Shropshire","AA/AO","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Shropshire","EO","EO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Shropshire","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Solihull","AA/AO","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Solihull","EO","EO","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Solihull","SCS level","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Solihull","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Solihull","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Somerset CC","AA/AO","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Somerset CC","AA/AO","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Somerset CC","EO","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Somerset CC","G6/G7","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Somerset CC","SEO/HEO","HEO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Somerset CC","SEO/HEO","SEO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Somerset CC","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","South Ayrshire","AA/AO","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","South Ayrshire","EO","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","South Hampshire","AA/AO","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","South Hampshire","AA/AO","AO","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","South Hampshire","EO","EO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","South Hampshire","G6/G7","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","South Hampshire","G6/G7","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","South Hampshire","SCS level","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","South Hampshire","SEO/HEO","HEO","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","South Hampshire","SEO/HEO","SEO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","South Hampshire","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","South Lanarkshire","AA/AO","AO","20","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","South Lanarkshire","EO","EO","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","South Lanarkshire","G6/G7","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","South Lanarkshire","G6/G7","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","South Lanarkshire","SCS level","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","South Lanarkshire","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","South Lanarkshire","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","South Nottinghamshire","AA/AO","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","South Nottinghamshire","AA/AO","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","South Nottinghamshire","EO","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","South Nottinghamshire","G6/G7","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","South Nottinghamshire","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","South Teesside","AA/AO","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","South Teesside","AA/AO","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","South Teesside","EO","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","South Teesside","G6/G7","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","South Teesside","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","South Teesside","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","South West Wales","AA/AO","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","South West Wales","AA/AO","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","South West Wales","EO","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","South West Wales","SCS level","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","South West Wales","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","South West Wales","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","South West Wales","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","South and West Derbyshire","AA/AO","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","South and West Derbyshire","EO","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","South and West Derbyshire","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","South and West Derbyshire","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Southampton","AA/AO","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Southampton","AA/AO","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Southampton","EO","EO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Southampton","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Southampton","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Southampton","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Southend-on-Sea","EO","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Southend-on-Sea","G6/G7","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Southend-on-Sea","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Staffordshire CC","AA/AO","AO","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Staffordshire CC","EO","EO","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Staffordshire CC","G6/G7","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Staffordshire CC","G6/G7","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Staffordshire CC","SEO/HEO","HEO","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Staffordshire CC","SEO/HEO","SEO","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Stoke-on-Trent","AA/AO","AO","30","[c]","21630","21690"
"Leaver Dept.","2023","Declared non-disabled","Stoke-on-Trent","EO","EO","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Stoke-on-Trent","G6/G7","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Stoke-on-Trent","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Stoke-on-Trent","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Suffolk CC","AA/AO","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Suffolk CC","AA/AO","AO","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Suffolk CC","EO","EO","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Suffolk CC","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Suffolk CC","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Sunderland","AA/AO","AO","25","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Sunderland","EO","EO","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Sunderland","G6/G7","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Sunderland","SEO/HEO","HEO","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Sunderland","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Sunderland","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Swansea","AA/AO","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Swansea","AA/AO","AO","50","[c]","22340","22500"
"Leaver Dept.","2023","Declared non-disabled","Swansea","EO","EO","45","[c]","26920","26960"
"Leaver Dept.","2023","Declared non-disabled","Swansea","G6/G7","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Swansea","G6/G7","G7","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Swansea","SCS level","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Swansea","SEO/HEO","HEO","50","[c]","31840","31660"
"Leaver Dept.","2023","Declared non-disabled","Swansea","SEO/HEO","SEO","25","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Swansea","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Swindon","EO","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Swindon","G6/G7","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Swindon","G6/G7","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Swindon","SCS level","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Swindon","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Telford and Wrekin","AA/AO","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Telford and Wrekin","AA/AO","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Telford and Wrekin","EO","EO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Telford and Wrekin","G6/G7","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Telford and Wrekin","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Telford and Wrekin","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Thurrock","EO","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Thurrock","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Torbay","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Torbay","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Torbay","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Tower Hamlets","AA/AO","AO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Tower Hamlets","EO","EO","50","[c]","29060","28370"
"Leaver Dept.","2023","Declared non-disabled","Tower Hamlets","G6/G7","G6","20","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Tower Hamlets","G6/G7","G7","40","[c]","56230","56430"
"Leaver Dept.","2023","Declared non-disabled","Tower Hamlets","SCS level","SCS level","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Tower Hamlets","SEO/HEO","HEO","65","[c]","34630","34900"
"Leaver Dept.","2023","Declared non-disabled","Tower Hamlets","SEO/HEO","SEO","30","[c]","42960","41870"
