"Status","Year","Age","Parent_department","Region_ITL2","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2023","40-49","Department for Work and Pensions","Devon","15","[c]","25470","27570"
"Leaver CS","2023","40-49","Department for Work and Pensions","Dorset and Somerset","10","[c]","26700","27570"
"Leaver CS","2023","40-49","Department for Work and Pensions","East Anglia","25","[c]","27560","27570"
"Leaver CS","2023","40-49","Department for Work and Pensions","East Wales","30","[c]","26870","21690"
"Leaver CS","2023","40-49","Department for Work and Pensions","East Yorkshire and Northern Lincolnshire","5","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Department for Work and Pensions","Eastern Scotland","45","[c]","24030","21690"
"Leaver CS","2023","40-49","Department for Work and Pensions","Essex","15","[c]","31100","29290"
"Leaver CS","2023","40-49","Department for Work and Pensions","Gloucestershire, Wiltshire and Bath/Bristol area","45","[c]","26020","27570"
"Leaver CS","2023","40-49","Department for Work and Pensions","Greater Manchester","75","[c]","32150","27570"
"Leaver CS","2023","40-49","Department for Work and Pensions","Hampshire and Isle of Wight","30","[c]","26200","27570"
"Leaver CS","2023","40-49","Department for Work and Pensions","Herefordshire, Worcestershire and Warwickshire","15","[c]","25920","27570"
"Leaver CS","2023","40-49","Department for Work and Pensions","Highlands and Islands","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Department for Work and Pensions","Inner London - East","55","[c]","31050","31060"
"Leaver CS","2023","40-49","Department for Work and Pensions","Inner London - West","40","[c]","48140","39150"
"Leaver CS","2023","40-49","Department for Work and Pensions","Kent","35","[c]","29310","29290"
"Leaver CS","2023","40-49","Department for Work and Pensions","Lancashire","70","[c]","28660","21690"
"Leaver CS","2023","40-49","Department for Work and Pensions","Leicestershire, Rutland and Northamptonshire","25","[c]","25850","27570"
"Leaver CS","2023","40-49","Department for Work and Pensions","Lincolnshire","10","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Department for Work and Pensions","Merseyside","40","[c]","30450","27570"
"Leaver CS","2023","40-49","Department for Work and Pensions","North Eastern Scotland","5","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Department for Work and Pensions","North Yorkshire","5","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Department for Work and Pensions","Northumberland, and Tyne and Wear","55","[c]","30860","27570"
"Leaver CS","2023","40-49","Department for Work and Pensions","Outer London - East and North East","30","[c]","31370","31060"
"Leaver CS","2023","40-49","Department for Work and Pensions","Outer London - South","15","[c]","33030","32520"
"Leaver CS","2023","40-49","Department for Work and Pensions","Outer London - West and North West","30","[c]","31000","31060"
"Leaver CS","2023","40-49","Department for Work and Pensions","Shropshire and Staffordshire","35","[c]","25740","27570"
"Leaver CS","2023","40-49","Department for Work and Pensions","South Yorkshire","40","[c]","31000","27570"
"Leaver CS","2023","40-49","Department for Work and Pensions","Southern Scotland","10","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Department for Work and Pensions","Surrey, East and West Sussex","35","[c]","27020","27570"
"Leaver CS","2023","40-49","Department for Work and Pensions","Tees Valley and Durham","15","[c]","22960","21690"
"Leaver CS","2023","40-49","Department for Work and Pensions","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Department for Work and Pensions","West Central Scotland","45","[c]","24550","21690"
"Leaver CS","2023","40-49","Department for Work and Pensions","West Midlands","50","[c]","25920","27570"
"Leaver CS","2023","40-49","Department for Work and Pensions","West Wales and The Valleys","60","[c]","23860","21690"
"Leaver CS","2023","40-49","Department for Work and Pensions","West Yorkshire","45","[c]","35870","28120"
"Leaver CS","2023","40-49","Department of Health and Social Care","Bedfordshire and Hertfordshire","10","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Department of Health and Social Care","Berkshire, Buckinghamshire and Oxfordshire","15","[c]","39550","39160"
"Leaver CS","2023","40-49","Department of Health and Social Care","Cheshire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Department of Health and Social Care","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Department of Health and Social Care","Derbyshire and Nottinghamshire","30","[c]","34450","32440"
"Leaver CS","2023","40-49","Department of Health and Social Care","Devon","10","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Department of Health and Social Care","Dorset and Somerset","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Department of Health and Social Care","East Anglia","15","[c]","38120","38990"
"Leaver CS","2023","40-49","Department of Health and Social Care","East Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Department of Health and Social Care","Essex","5","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Department of Health and Social Care","Gloucestershire, Wiltshire and Bath/Bristol area","35","[c]","36410","34790"
"Leaver CS","2023","40-49","Department of Health and Social Care","Greater Manchester","20","[c]","37320","31130"
"Leaver CS","2023","40-49","Department of Health and Social Care","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Department of Health and Social Care","Herefordshire, Worcestershire and Warwickshire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Department of Health and Social Care","Inner London - East","95","[c]","51260","47260"
"Leaver CS","2023","40-49","Department of Health and Social Care","Inner London - West","130","[c]","57150","54570"
"Leaver CS","2023","40-49","Department of Health and Social Care","Kent","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Department of Health and Social Care","Lancashire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Department of Health and Social Care","Lincolnshire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Department of Health and Social Care","Merseyside","10","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Department of Health and Social Care","North Yorkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Department of Health and Social Care","Northumberland, and Tyne and Wear","5","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Department of Health and Social Care","Outer London - East and North East","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Department of Health and Social Care","Outer London - South","5","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Department of Health and Social Care","Outer London - West and North West","25","[c]","43210","39690"
"Leaver CS","2023","40-49","Department of Health and Social Care","South Yorkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Department of Health and Social Care","Surrey, East and West Sussex","15","[c]","41750","32330"
"Leaver CS","2023","40-49","Department of Health and Social Care","West Midlands","25","[c]","40860","35970"
"Leaver CS","2023","40-49","Department of Health and Social Care","West Yorkshire","75","[c]","45370","40560"
"Leaver CS","2023","40-49","Food Standards Agency","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Food Standards Agency","East Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Food Standards Agency","East Yorkshire and Northern Lincolnshire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Food Standards Agency","Essex","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Food Standards Agency","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Food Standards Agency","Highlands and Islands","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Food Standards Agency","Inner London - West","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Food Standards Agency","Leicestershire, Rutland and Northamptonshire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Food Standards Agency","North Yorkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Food Standards Agency","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Food Standards Agency","Outer London - East and North East","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Food Standards Agency","Outer London - West and North West","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Food Standards Agency","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Food Standards Agency","South Yorkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Foreign, Commonwealth and Development Office","Berkshire, Buckinghamshire and Oxfordshire","5","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Foreign, Commonwealth and Development Office","Inner London - West","35","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Foreign, Commonwealth and Development Office","Overseas","10","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Foreign, Commonwealth and Development Office","Southern Scotland","10","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Foreign, Commonwealth and Development Office","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","HM Land Registry","Derbyshire and Nottinghamshire","5","[c]","[c]","[c]"
"Leaver CS","2023","40-49","HM Land Registry","Devon","25","[c]","45430","39520"
"Leaver CS","2023","40-49","HM Land Registry","East Anglia","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","HM Land Registry","East Yorkshire and Northern Lincolnshire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","HM Land Registry","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","HM Land Registry","Lancashire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","HM Land Registry","Leicestershire, Rutland and Northamptonshire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","HM Land Registry","Merseyside","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","HM Land Registry","Outer London - South","10","[c]","[c]","[c]"
"Leaver CS","2023","40-49","HM Land Registry","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","HM Land Registry","Tees Valley and Durham","5","[c]","[c]","[c]"
"Leaver CS","2023","40-49","HM Land Registry","West Midlands","5","[c]","[c]","[c]"
"Leaver CS","2023","40-49","HM Land Registry","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","HM Revenue and Customs","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","HM Revenue and Customs","Derbyshire and Nottinghamshire","30","[c]","[c]","[c]"
"Leaver CS","2023","40-49","HM Revenue and Customs","Devon","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","HM Revenue and Customs","East Anglia","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","HM Revenue and Customs","East Wales","20","[c]","[c]","[c]"
"Leaver CS","2023","40-49","HM Revenue and Customs","Eastern Scotland","30","[c]","[c]","[c]"
"Leaver CS","2023","40-49","HM Revenue and Customs","Essex","10","[c]","[c]","[c]"
"Leaver CS","2023","40-49","HM Revenue and Customs","Gloucestershire, Wiltshire and Bath/Bristol area","10","[c]","[c]","[c]"
"Leaver CS","2023","40-49","HM Revenue and Customs","Greater Manchester","45","[c]","[c]","[c]"
"Leaver CS","2023","40-49","HM Revenue and Customs","Hampshire and Isle of Wight","10","[c]","[c]","[c]"
"Leaver CS","2023","40-49","HM Revenue and Customs","Inner London - East","35","[c]","[c]","[c]"
"Leaver CS","2023","40-49","HM Revenue and Customs","Inner London - West","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","HM Revenue and Customs","Kent","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","HM Revenue and Customs","Lancashire","10","[c]","[c]","[c]"
"Leaver CS","2023","40-49","HM Revenue and Customs","Merseyside","40","[c]","[c]","[c]"
"Leaver CS","2023","40-49","HM Revenue and Customs","Northern Ireland","15","[c]","[c]","[c]"
"Leaver CS","2023","40-49","HM Revenue and Customs","Northumberland, and Tyne and Wear","75","[c]","[c]","[c]"
"Leaver CS","2023","40-49","HM Revenue and Customs","Outer London - South","15","[c]","[c]","[c]"
"Leaver CS","2023","40-49","HM Revenue and Customs","Outer London - West and North West","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","HM Revenue and Customs","Shropshire and Staffordshire","15","[c]","[c]","[c]"
"Leaver CS","2023","40-49","HM Revenue and Customs","South Yorkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","HM Revenue and Customs","Southern Scotland","20","[c]","[c]","[c]"
"Leaver CS","2023","40-49","HM Revenue and Customs","Surrey, East and West Sussex","5","[c]","[c]","[c]"
"Leaver CS","2023","40-49","HM Revenue and Customs","Tees Valley and Durham","15","[c]","[c]","[c]"
"Leaver CS","2023","40-49","HM Revenue and Customs","West Central Scotland","20","[c]","[c]","[c]"
"Leaver CS","2023","40-49","HM Revenue and Customs","West Midlands","40","[c]","[c]","[c]"
"Leaver CS","2023","40-49","HM Revenue and Customs","West Yorkshire","20","[c]","[c]","[c]"
"Leaver CS","2023","40-49","HM Treasury","Inner London - West","30","[c]","61300","56770"
"Leaver CS","2023","40-49","HM Treasury","Outer London - West and North West","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","HM Treasury","West Central Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","HM Treasury","West Midlands","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","HM Treasury","West Yorkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Home Office","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Home Office","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Home Office","Devon","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Home Office","East Anglia","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Home Office","East Wales","10","[c]","27580","26110"
"Leaver CS","2023","40-49","Home Office","East Yorkshire and Northern Lincolnshire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Home Office","Essex","10","[c]","26470","26030"
"Leaver CS","2023","40-49","Home Office","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Home Office","Greater Manchester","20","[c]","42340","29740"
"Leaver CS","2023","40-49","Home Office","Hampshire and Isle of Wight","5","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Home Office","Herefordshire, Worcestershire and Warwickshire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Home Office","Highlands and Islands","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Home Office","Inner London - East","10","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Home Office","Inner London - West","65","[c]","53400","53360"
"Leaver CS","2023","40-49","Home Office","Kent","20","[c]","27010","25880"
"Leaver CS","2023","40-49","Home Office","Leicestershire, Rutland and Northamptonshire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Home Office","Merseyside","35","[c]","27160","25880"
"Leaver CS","2023","40-49","Home Office","Northern Ireland","10","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Home Office","Northumberland, and Tyne and Wear","5","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Home Office","Outer London - South","55","[c]","45940","40580"
"Leaver CS","2023","40-49","Home Office","Outer London - West and North West","15","[c]","31630","30000"
"Leaver CS","2023","40-49","Home Office","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Home Office","South Yorkshire","30","[c]","34750","26460"
"Leaver CS","2023","40-49","Home Office","Southern Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Home Office","Surrey, East and West Sussex","10","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Home Office","Tees Valley and Durham","10","[c]","26500","22400"
"Leaver CS","2023","40-49","Home Office","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Home Office","West Central Scotland","15","[c]","28260","25880"
"Leaver CS","2023","40-49","Home Office","West Midlands","10","[c]","31490","26750"
"Leaver CS","2023","40-49","Home Office","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Home Office","West Yorkshire","5","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Ministry of Defence","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Ministry of Defence","Berkshire, Buckinghamshire and Oxfordshire","35","[c]","37320","32930"
"Leaver CS","2023","40-49","Ministry of Defence","Cheshire","5","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Ministry of Defence","Cornwall and Isles of Scilly","5","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Ministry of Defence","Cumbria","5","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Ministry of Defence","Derbyshire and Nottinghamshire","10","[c]","44140","40590"
"Leaver CS","2023","40-49","Ministry of Defence","Devon","15","[c]","31280","26740"
"Leaver CS","2023","40-49","Ministry of Defence","Dorset and Somerset","25","[c]","32800","27610"
"Leaver CS","2023","40-49","Ministry of Defence","East Anglia","30","[c]","36740","33500"
"Leaver CS","2023","40-49","Ministry of Defence","East Wales","10","[c]","30430","27890"
"Leaver CS","2023","40-49","Ministry of Defence","East Yorkshire and Northern Lincolnshire","5","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Ministry of Defence","Eastern Scotland","5","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Ministry of Defence","Essex","10","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Ministry of Defence","Gloucestershire, Wiltshire and Bath/Bristol area","190","[c]","44300","41800"
"Leaver CS","2023","40-49","Ministry of Defence","Greater Manchester","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Ministry of Defence","Hampshire and Isle of Wight","85","[c]","37800","34300"
"Leaver CS","2023","40-49","Ministry of Defence","Herefordshire, Worcestershire and Warwickshire","10","[c]","29620","27450"
"Leaver CS","2023","40-49","Ministry of Defence","Highlands and Islands","5","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Ministry of Defence","Inner London - West","25","[c]","57530","47360"
"Leaver CS","2023","40-49","Ministry of Defence","Kent","5","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Ministry of Defence","Lancashire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Ministry of Defence","Leicestershire, Rutland and Northamptonshire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Ministry of Defence","Lincolnshire","15","[c]","29580","27500"
"Leaver CS","2023","40-49","Ministry of Defence","Merseyside","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Ministry of Defence","North Yorkshire","20","[c]","32820","27400"
"Leaver CS","2023","40-49","Ministry of Defence","Northern Ireland","5","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Ministry of Defence","Northumberland, and Tyne and Wear","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Ministry of Defence","Outer London - East and North East","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Ministry of Defence","Outer London - West and North West","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Ministry of Defence","Overseas","30","[c]","51490","48690"
"Leaver CS","2023","40-49","Ministry of Defence","Shropshire and Staffordshire","20","[c]","32020","29670"
"Leaver CS","2023","40-49","Ministry of Defence","Southern Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Ministry of Defence","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Ministry of Defence","Unknown","20","[c]","34880","33710"
"Leaver CS","2023","40-49","Ministry of Defence","West Central Scotland","20","[c]","34690","33990"
"Leaver CS","2023","40-49","Ministry of Defence","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Ministry of Justice","Bedfordshire and Hertfordshire","35","[c]","28490","25480"
"Leaver CS","2023","40-49","Ministry of Justice","Berkshire, Buckinghamshire and Oxfordshire","65","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Ministry of Justice","Cheshire","25","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Ministry of Justice","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Ministry of Justice","Cumbria","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Ministry of Justice","Derbyshire and Nottinghamshire","50","[c]","31000","25830"
"Leaver CS","2023","40-49","Ministry of Justice","Devon","30","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Ministry of Justice","Dorset and Somerset","20","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Ministry of Justice","East Anglia","85","[c]","21690","21370"
"Leaver CS","2023","40-49","Ministry of Justice","East Wales","30","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Ministry of Justice","East Yorkshire and Northern Lincolnshire","30","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Ministry of Justice","Essex","30","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Ministry of Justice","Gloucestershire, Wiltshire and Bath/Bristol area","40","[c]","32630","26520"
"Leaver CS","2023","40-49","Ministry of Justice","Greater Manchester","60","[c]","28770","21780"
"Leaver CS","2023","40-49","Ministry of Justice","Hampshire and Isle of Wight","20","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Ministry of Justice","Herefordshire, Worcestershire and Warwickshire","30","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Ministry of Justice","Inner London - East","65","[c]","39520","35410"
"Leaver CS","2023","40-49","Ministry of Justice","Inner London - West","90","[c]","50970","51170"
"Leaver CS","2023","40-49","Ministry of Justice","Kent","45","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Ministry of Justice","Lancashire","40","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Ministry of Justice","Leicestershire, Rutland and Northamptonshire","55","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Ministry of Justice","Lincolnshire","15","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Ministry of Justice","Merseyside","25","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Ministry of Justice","North Yorkshire","5","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Ministry of Justice","Northumberland, and Tyne and Wear","10","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Ministry of Justice","Outer London - East and North East","30","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Ministry of Justice","Outer London - South","20","[c]","31820","31960"
"Leaver CS","2023","40-49","Ministry of Justice","Outer London - West and North West","30","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Ministry of Justice","Shropshire and Staffordshire","55","[c]","21580","21080"
"Leaver CS","2023","40-49","Ministry of Justice","South Yorkshire","30","[c]","41840","40790"
"Leaver CS","2023","40-49","Ministry of Justice","Surrey, East and West Sussex","65","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Ministry of Justice","Tees Valley and Durham","50","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Ministry of Justice","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Ministry of Justice","West Central Scotland","5","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Ministry of Justice","West Midlands","55","[c]","35230","21780"
"Leaver CS","2023","40-49","Ministry of Justice","West Wales and The Valleys","25","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Ministry of Justice","West Yorkshire","55","[c]","[c]","[c]"
"Leaver CS","2023","40-49","National Crime Agency","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","National Crime Agency","Cheshire","10","[c]","39670","37340"
"Leaver CS","2023","40-49","National Crime Agency","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","National Crime Agency","East Anglia","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","National Crime Agency","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","National Crime Agency","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","National Crime Agency","Inner London - East","20","[c]","61280","51110"
"Leaver CS","2023","40-49","National Crime Agency","Kent","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","National Crime Agency","Lancashire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","National Crime Agency","Leicestershire, Rutland and Northamptonshire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","National Crime Agency","Northumberland, and Tyne and Wear","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","National Crime Agency","Outer London - South","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","National Crime Agency","South Yorkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","National Crime Agency","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","National Crime Agency","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","National Crime Agency","West Midlands","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","National Crime Agency","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","National Crime Agency","West Yorkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Office for Standards in Education, Children's Services and Skills","Cheshire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Office for Standards in Education, Children's Services and Skills","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Office for Standards in Education, Children's Services and Skills","Cumbria","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Office for Standards in Education, Children's Services and Skills","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Office for Standards in Education, Children's Services and Skills","East Anglia","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Office for Standards in Education, Children's Services and Skills","Essex","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Office for Standards in Education, Children's Services and Skills","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Office for Standards in Education, Children's Services and Skills","Greater Manchester","5","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Office for Standards in Education, Children's Services and Skills","Herefordshire, Worcestershire and Warwickshire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Office for Standards in Education, Children's Services and Skills","Inner London - East","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Office for Standards in Education, Children's Services and Skills","Inner London - West","5","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Office for Standards in Education, Children's Services and Skills","Kent","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Office for Standards in Education, Children's Services and Skills","Leicestershire, Rutland and Northamptonshire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Office for Standards in Education, Children's Services and Skills","North Yorkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Office for Standards in Education, Children's Services and Skills","Northumberland, and Tyne and Wear","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Office for Standards in Education, Children's Services and Skills","Outer London - South","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Office for Standards in Education, Children's Services and Skills","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Office for Standards in Education, Children's Services and Skills","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Office for Standards in Education, Children's Services and Skills","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Office for Standards in Education, Children's Services and Skills","West Midlands","5","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Office for Standards in Education, Children's Services and Skills","West Yorkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Office of Gas and Electricity Markets","Inner London - East","40","[c]","62820","61200"
"Leaver CS","2023","40-49","Office of Gas and Electricity Markets","West Central Scotland","15","[c]","44920","42410"
"Leaver CS","2023","40-49","Office of Qualifications and Examinations Regulation","West Midlands","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Office of Rail and Road","Inner London - East","5","[c]","[c]","[c]"
