"Status","Year","Disability","Organisation","Region_ITL2","Region_ITL3","Headcount","FTE","Mean_salary","Median_salary"
"In post","2023","Declared non-disabled","Medicines and Healthcare Products Regulatory Agency","Shropshire and Staffordshire","Shropshire","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Medicines and Healthcare Products Regulatory Agency","Shropshire and Staffordshire","Staffordshire CC","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Medicines and Healthcare Products Regulatory Agency","South Yorkshire","Barnsley, Doncaster and Rotherham","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Medicines and Healthcare Products Regulatory Agency","Surrey, East and West Sussex","Brighton and Hove","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Medicines and Healthcare Products Regulatory Agency","Surrey, East and West Sussex","East Surrey","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Medicines and Healthcare Products Regulatory Agency","Surrey, East and West Sussex","East Sussex CC","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Medicines and Healthcare Products Regulatory Agency","Surrey, East and West Sussex","West Sussex (North East)","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Medicines and Healthcare Products Regulatory Agency","Tees Valley and Durham","Darlington","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Medicines and Healthcare Products Regulatory Agency","Tees Valley and Durham","Durham","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Medicines and Healthcare Products Regulatory Agency","West Central Scotland","Glasgow City","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Medicines and Healthcare Products Regulatory Agency","West Central Scotland","Inverclyde, East Renfrewshire, and Renfrewshire","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Medicines and Healthcare Products Regulatory Agency","West Midlands","Birmingham","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Medicines and Healthcare Products Regulatory Agency","West Midlands","Solihull","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Medicines and Healthcare Products Regulatory Agency","West Yorkshire","Bradford","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Medicines and Healthcare Products Regulatory Agency","West Yorkshire","Calderdale and Kirklees","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Medicines and Healthcare Products Regulatory Agency","West Yorkshire","Leeds","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Medicines and Healthcare Products Regulatory Agency","West Yorkshire","Wakefield","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Met Office","Bedfordshire and Hertfordshire","Bedford","10","10","[c]","[c]"
"In post","2023","Declared non-disabled","Met Office","Bedfordshire and Hertfordshire","Hertfordshire CC","10","5","[c]","[c]"
"In post","2023","Declared non-disabled","Met Office","Berkshire, Buckinghamshire and Oxfordshire","Berkshire","25","20","[c]","[c]"
"In post","2023","Declared non-disabled","Met Office","Berkshire, Buckinghamshire and Oxfordshire","Oxfordshire CC","25","25","[c]","[c]"
"In post","2023","Declared non-disabled","Met Office","Cornwall and Isles of Scilly","Cornwall and Isles of Scilly","5","5","[c]","[c]"
"In post","2023","Declared non-disabled","Met Office","Derbyshire and Nottinghamshire","South Nottinghamshire","10","10","[c]","[c]"
"In post","2023","Declared non-disabled","Met Office","Devon","Devon CC","1700","1620","40620","39650"
"In post","2023","Declared non-disabled","Met Office","East Anglia","Cambridgeshire CC","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Met Office","East Anglia","North and West Norfolk","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Met Office","East Anglia","Suffolk CC","10","10","[c]","[c]"
"In post","2023","Declared non-disabled","Met Office","East Wales","Cardiff and Vale of Glamorgan","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Met Office","Eastern Scotland","City of Edinburgh","25","25","[c]","[c]"
"In post","2023","Declared non-disabled","Met Office","Gloucestershire, Wiltshire and Bath/Bristol area","Wiltshire","10","10","[c]","[c]"
"In post","2023","Declared non-disabled","Met Office","Greater Manchester","Greater Manchester South West","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Met Office","Hampshire and Isle of Wight","Central Hampshire","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Met Office","Hampshire and Isle of Wight","North Hampshire","10","10","[c]","[c]"
"In post","2023","Declared non-disabled","Met Office","Hampshire and Isle of Wight","South Hampshire","10","10","[c]","[c]"
"In post","2023","Declared non-disabled","Met Office","Hampshire and Isle of Wight","Southampton","5","5","[c]","[c]"
"In post","2023","Declared non-disabled","Met Office","Highlands and Islands","Inverness and Nairn, Moray, and Badenoch and Strathspey","15","15","[c]","[c]"
"In post","2023","Declared non-disabled","Met Office","Highlands and Islands","Shetland Islands","5","5","[c]","[c]"
"In post","2023","Declared non-disabled","Met Office","Inner London - West","Westminster","10","10","[c]","[c]"
"In post","2023","Declared non-disabled","Met Office","Lancashire","Chorley and West Lancashire","5","5","[c]","[c]"
"In post","2023","Declared non-disabled","Met Office","Lincolnshire","Lincolnshire CC","30","30","34250","32730"
"In post","2023","Declared non-disabled","Met Office","North Eastern Scotland","Aberdeen City and Aberdeenshire","30","25","[c]","[c]"
"In post","2023","Declared non-disabled","Met Office","North Yorkshire","North Yorkshire CC","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Met Office","North Yorkshire","York","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Met Office","Northern Ireland","Antrim and Newtownabbey","15","15","[c]","[c]"
"In post","2023","Declared non-disabled","Met Office","Outer London - West and North West","Harrow and Hillingdon","20","20","[c]","[c]"
"In post","2023","Declared non-disabled","Met Office","Overseas","Overseas","30","30","[c]","[c]"
"In post","2023","Declared non-disabled","Met Office","Shropshire and Staffordshire","Shropshire","5","5","[c]","[c]"
"In post","2023","Declared non-disabled","Met Office","Southern Scotland","Dumfries and Galloway","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Met Office","Surrey, East and West Sussex","West Sussex (North East)","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Met Office","West Central Scotland","Glasgow City","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Met Office","West Midlands","Birmingham","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Met Office","West Wales and The Valleys","Isle of Anglesey","5","5","[c]","[c]"
"In post","2023","Declared non-disabled","Met Office","West Wales and The Valleys","South West Wales","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Met Office","West Yorkshire","Leeds","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Ministry of Defence (excl. agencies)","Bedfordshire and Hertfordshire","Bedford","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Ministry of Defence (excl. agencies)","Bedfordshire and Hertfordshire","Central Bedfordshire","200","195","31230","27620"
"In post","2023","Declared non-disabled","Ministry of Defence (excl. agencies)","Bedfordshire and Hertfordshire","Hertfordshire CC","290","290","44340","40590"
"In post","2023","Declared non-disabled","Ministry of Defence (excl. agencies)","Bedfordshire and Hertfordshire","Luton","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Ministry of Defence (excl. agencies)","Berkshire, Buckinghamshire and Oxfordshire","Berkshire","490","485","38220","41000"
"In post","2023","Declared non-disabled","Ministry of Defence (excl. agencies)","Berkshire, Buckinghamshire and Oxfordshire","Buckinghamshire","480","460","37050","35990"
"In post","2023","Declared non-disabled","Ministry of Defence (excl. agencies)","Berkshire, Buckinghamshire and Oxfordshire","Milton Keynes","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Ministry of Defence (excl. agencies)","Berkshire, Buckinghamshire and Oxfordshire","Oxfordshire CC","485","470","32260","27470"
"In post","2023","Declared non-disabled","Ministry of Defence (excl. agencies)","Cheshire","Cheshire East","195","180","30420","27140"
"In post","2023","Declared non-disabled","Ministry of Defence (excl. agencies)","Cheshire","Cheshire West and Chester","20","20","[c]","[c]"
"In post","2023","Declared non-disabled","Ministry of Defence (excl. agencies)","Cheshire","Warrington","10","10","[c]","[c]"
"In post","2023","Declared non-disabled","Ministry of Defence (excl. agencies)","Cornwall and Isles of Scilly","Cornwall and Isles of Scilly","270","255","26530","23430"
"In post","2023","Declared non-disabled","Ministry of Defence (excl. agencies)","Cumbria","East Cumbria","40","35","26410","21380"
"In post","2023","Declared non-disabled","Ministry of Defence (excl. agencies)","Cumbria","West Cumbria","30","25","[c]","[c]"
"In post","2023","Declared non-disabled","Ministry of Defence (excl. agencies)","Derbyshire and Nottinghamshire","Derby","25","25","[c]","[c]"
"In post","2023","Declared non-disabled","Ministry of Defence (excl. agencies)","Derbyshire and Nottinghamshire","East Derbyshire","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Ministry of Defence (excl. agencies)","Derbyshire and Nottinghamshire","North Nottinghamshire","25","25","[c]","[c]"
"In post","2023","Declared non-disabled","Ministry of Defence (excl. agencies)","Derbyshire and Nottinghamshire","Nottingham","10","10","[c]","[c]"
"In post","2023","Declared non-disabled","Ministry of Defence (excl. agencies)","Derbyshire and Nottinghamshire","South Nottinghamshire","165","155","33400","27300"
"In post","2023","Declared non-disabled","Ministry of Defence (excl. agencies)","Devon","Devon CC","180","170","28480","25950"
"In post","2023","Declared non-disabled","Ministry of Defence (excl. agencies)","Devon","Plymouth","475","455","34890","30700"
"In post","2023","Declared non-disabled","Ministry of Defence (excl. agencies)","Devon","Torbay","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Ministry of Defence (excl. agencies)","Dorset and Somerset","Bournemouth, Christchurch and Poole","60","60","25280","22220"
"In post","2023","Declared non-disabled","Ministry of Defence (excl. agencies)","Dorset and Somerset","Dorset","345","335","30520","27470"
"In post","2023","Declared non-disabled","Ministry of Defence (excl. agencies)","Dorset and Somerset","Somerset CC","175","165","26540","22220"
"In post","2023","Declared non-disabled","Ministry of Defence (excl. agencies)","East Anglia","Breckland and South Norfolk","15","15","[c]","[c]"
"In post","2023","Declared non-disabled","Ministry of Defence (excl. agencies)","East Anglia","Cambridgeshire CC","780","755","37590","34300"
"In post","2023","Declared non-disabled","Ministry of Defence (excl. agencies)","East Anglia","North and West Norfolk","195","185","27280","22220"
"In post","2023","Declared non-disabled","Ministry of Defence (excl. agencies)","East Anglia","Norwich and East Norfolk","5","5","[c]","[c]"
"In post","2023","Declared non-disabled","Ministry of Defence (excl. agencies)","East Anglia","Peterborough","95","90","27240","22220"
"In post","2023","Declared non-disabled","Ministry of Defence (excl. agencies)","East Anglia","Suffolk CC","395","385","27590","22840"
"In post","2023","Declared non-disabled","Ministry of Defence (excl. agencies)","East Wales","Cardiff and Vale of Glamorgan","185","175","27970","27080"
"In post","2023","Declared non-disabled","Ministry of Defence (excl. agencies)","East Wales","Flintshire and Wrexham","40","40","33550","27740"
"In post","2023","Declared non-disabled","Ministry of Defence (excl. agencies)","East Wales","Monmouthshire and Newport","20","20","[c]","[c]"
"In post","2023","Declared non-disabled","Ministry of Defence (excl. agencies)","East Wales","Powys","135","135","25940","22220"
"In post","2023","Declared non-disabled","Ministry of Defence (excl. agencies)","East Yorkshire and Northern Lincolnshire","East Riding of Yorkshire","295","280","28310","27470"
"In post","2023","Declared non-disabled","Ministry of Defence (excl. agencies)","East Yorkshire and Northern Lincolnshire","Kingston upon Hull, City of","10","10","[c]","[c]"
"In post","2023","Declared non-disabled","Ministry of Defence (excl. agencies)","East Yorkshire and Northern Lincolnshire","North and North East Lincolnshire","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Ministry of Defence (excl. agencies)","Eastern Scotland","Angus and Dundee City","35","35","24860","22220"
"In post","2023","Declared non-disabled","Ministry of Defence (excl. agencies)","Eastern Scotland","City of Edinburgh","135","130","28690","22330"
"In post","2023","Declared non-disabled","Ministry of Defence (excl. agencies)","Eastern Scotland","Clackmannanshire and Fife","215","205","32710","33830"
"In post","2023","Declared non-disabled","Ministry of Defence (excl. agencies)","Eastern Scotland","East Lothian and Midlothian","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Ministry of Defence (excl. agencies)","Eastern Scotland","Falkirk","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Ministry of Defence (excl. agencies)","Eastern Scotland","Perth and Kinross, and Stirling","40","35","30550","22330"
