"Status","Year","Ethnicity","Organisation","Parent_department","Responsibility_level_ungrouped","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2023","Unknown","Health and Safety Executive","Department for Work and Pensions","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Health and Safety Executive","Department for Work and Pensions","HEO","10","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Health and Safety Executive","Department for Work and Pensions","SEO","5","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Home Office","Home Office","AA","85","[c]","21830","23500"
"New entrant CS","2023","Unknown","Home Office","Home Office","AO","2950","[c]","23100","22400"
"New entrant CS","2023","Unknown","Home Office","Home Office","EO","2475","[c]","27110","25750"
"New entrant CS","2023","Unknown","Home Office","Home Office","G6","15","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Home Office","Home Office","G7","60","[c]","58320","59000"
"New entrant CS","2023","Unknown","Home Office","Home Office","HEO","290","[c]","34180","35500"
"New entrant CS","2023","Unknown","Home Office","Home Office","SCS level","15","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Home Office","Home Office","SEO","105","[c]","41170","40600"
"New entrant CS","2023","Unknown","Home Office","Home Office","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Institute for Apprenticeships and Technical Education","Department for Education","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Institute for Apprenticeships and Technical Education","Department for Education","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Institute for Apprenticeships and Technical Education","Department for Education","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Institute for Apprenticeships and Technical Education","Department for Education","HEO","5","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Institute for Apprenticeships and Technical Education","Department for Education","SEO","5","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Intellectual Property Office","Department for Business, Energy and Industrial Strategy","AO","5","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Intellectual Property Office","Department for Business, Energy and Industrial Strategy","EO","10","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Intellectual Property Office","Department for Business, Energy and Industrial Strategy","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Intellectual Property Office","Department for Business, Energy and Industrial Strategy","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Intellectual Property Office","Department for Business, Energy and Industrial Strategy","HEO","5","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Intellectual Property Office","Department for Business, Energy and Industrial Strategy","SEO","5","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Legal Aid Agency","Ministry of Justice","AO","35","[c]","21780","21780"
"New entrant CS","2023","Unknown","Legal Aid Agency","Ministry of Justice","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Maritime and Coastguard Agency","Department for Transport","AO","40","[c]","22480","22500"
"New entrant CS","2023","Unknown","Maritime and Coastguard Agency","Department for Transport","EO","10","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Maritime and Coastguard Agency","Department for Transport","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Maritime and Coastguard Agency","Department for Transport","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Maritime and Coastguard Agency","Department for Transport","HEO","5","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Maritime and Coastguard Agency","Department for Transport","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Met Office","Department for Business, Energy and Industrial Strategy","AA","5","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Met Office","Department for Business, Energy and Industrial Strategy","AO","10","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Met Office","Department for Business, Energy and Industrial Strategy","EO","10","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Met Office","Department for Business, Energy and Industrial Strategy","G7","5","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Met Office","Department for Business, Energy and Industrial Strategy","HEO","5","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Met Office","Department for Business, Energy and Industrial Strategy","SEO","10","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Ministry of Defence (excl. agencies)","Ministry of Defence","AA","300","[c]","23600","24410"
"New entrant CS","2023","Unknown","Ministry of Defence (excl. agencies)","Ministry of Defence","AO","540","[c]","25240","22220"
"New entrant CS","2023","Unknown","Ministry of Defence (excl. agencies)","Ministry of Defence","EO","260","[c]","28700","27140"
"New entrant CS","2023","Unknown","Ministry of Defence (excl. agencies)","Ministry of Defence","G6","40","[c]","79770","79690"
"New entrant CS","2023","Unknown","Ministry of Defence (excl. agencies)","Ministry of Defence","G7","35","[c]","58630","56160"
"New entrant CS","2023","Unknown","Ministry of Defence (excl. agencies)","Ministry of Defence","HEO","235","[c]","36650","33990"
"New entrant CS","2023","Unknown","Ministry of Defence (excl. agencies)","Ministry of Defence","SCS level","10","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Ministry of Defence (excl. agencies)","Ministry of Defence","SEO","115","[c]","43660","41200"
"New entrant CS","2023","Unknown","Ministry of Defence (excl. agencies)","Ministry of Defence","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Ministry of Justice (excl. agencies)","Ministry of Justice","AO","25","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Ministry of Justice (excl. agencies)","Ministry of Justice","EO","80","[c]","28710","29660"
"New entrant CS","2023","Unknown","Ministry of Justice (excl. agencies)","Ministry of Justice","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Ministry of Justice (excl. agencies)","Ministry of Justice","G7","30","[c]","55430","55720"
"New entrant CS","2023","Unknown","Ministry of Justice (excl. agencies)","Ministry of Justice","HEO","105","[c]","33670","35410"
"New entrant CS","2023","Unknown","Ministry of Justice (excl. agencies)","Ministry of Justice","SEO","50","[c]","41710","43650"
"New entrant CS","2023","Unknown","Ministry of Justice (excl. agencies)","Ministry of Justice","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","National Crime Agency","National Crime Agency","AO","5","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","National Crime Agency","National Crime Agency","EO","15","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","National Crime Agency","National Crime Agency","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","National Crime Agency","National Crime Agency","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","National Crime Agency","National Crime Agency","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","National Crime Agency","National Crime Agency","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","National Crime Agency","National Crime Agency","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","National Records of Scotland","Scottish Government","AA","20","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","National Records of Scotland","Scottish Government","AO","5","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","National Records of Scotland","Scottish Government","EO","15","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","National Records of Scotland","Scottish Government","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","National Records of Scotland","Scottish Government","G7","5","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","National Records of Scotland","Scottish Government","HEO","10","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","National Records of Scotland","Scottish Government","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","National Records of Scotland","Scottish Government","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Northern Ireland Office","Northern Ireland Office","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Northern Ireland Office","Northern Ireland Office","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Northern Ireland Office","Northern Ireland Office","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Office for Standards in Education, Children's Services and Skills","Office for Standards in Education, Children's Services and Skills","AO","5","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Office for Standards in Education, Children's Services and Skills","Office for Standards in Education, Children's Services and Skills","G7","15","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Office for Standards in Education, Children's Services and Skills","Office for Standards in Education, Children's Services and Skills","HEO","5","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Office for Standards in Education, Children's Services and Skills","Office for Standards in Education, Children's Services and Skills","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Office for Standards in Education, Children's Services and Skills","Office for Standards in Education, Children's Services and Skills","SEO","15","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Office of Gas and Electricity Markets","Office of Gas and Electricity Markets","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Office of Gas and Electricity Markets","Office of Gas and Electricity Markets","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Office of Gas and Electricity Markets","Office of Gas and Electricity Markets","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Office of Gas and Electricity Markets","Office of Gas and Electricity Markets","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Office of Gas and Electricity Markets","Office of Gas and Electricity Markets","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Office of the Public Guardian","Ministry of Justice","AO","150","[c]","21780","21780"
"New entrant CS","2023","Unknown","Office of the Public Guardian","Ministry of Justice","EO","15","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Office of the Public Guardian","Ministry of Justice","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Office of the Scottish Charity Regulator","Scottish Government","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Office of the Scottish Charity Regulator","Scottish Government","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Office of the Scottish Charity Regulator","Scottish Government","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Office of the Secretary of State for Scotland (incl. Office of the Advocate General for Scotland)","Office of the Secretary of State for Scotland","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Office of the Secretary of State for Scotland (incl. Office of the Advocate General for Scotland)","Office of the Secretary of State for Scotland","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Office of the Secretary of State for Scotland (incl. Office of the Advocate General for Scotland)","Office of the Secretary of State for Scotland","EO","5","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Office of the Secretary of State for Scotland (incl. Office of the Advocate General for Scotland)","Office of the Secretary of State for Scotland","G7","10","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Office of the Secretary of State for Scotland (incl. Office of the Advocate General for Scotland)","Office of the Secretary of State for Scotland","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Office of the Secretary of State for Wales","Office of the Secretary of State for Wales","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Office of the Secretary of State for Wales","Office of the Secretary of State for Wales","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Office of the Secretary of State for Wales","Office of the Secretary of State for Wales","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Planning Inspectorate","Department for Levelling Up, Housing and Communities","AO","10","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Planning Inspectorate","Department for Levelling Up, Housing and Communities","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Planning Inspectorate","Department for Levelling Up, Housing and Communities","G6","5","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Planning Inspectorate","Department for Levelling Up, Housing and Communities","G7","10","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Registers of Scotland","Scottish Government","AO","25","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Registers of Scotland","Scottish Government","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Registers of Scotland","Scottish Government","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Registers of Scotland","Scottish Government","HEO","5","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Registers of Scotland","Scottish Government","SEO","5","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Revenue Scotland","Scottish Government","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Revenue Scotland","Scottish Government","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Revenue Scotland","Scottish Government","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Revenue Scotland","Scottish Government","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Royal Fleet Auxiliary","Ministry of Defence","Unknown","150","[c]","22470","17530"
"New entrant CS","2023","Unknown","Rural Payments Agency","Department for Environment, Food and Rural Affairs","AO","90","[c]","21850","22150"
"New entrant CS","2023","Unknown","Rural Payments Agency","Department for Environment, Food and Rural Affairs","EO","10","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Rural Payments Agency","Department for Environment, Food and Rural Affairs","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Rural Payments Agency","Department for Environment, Food and Rural Affairs","SEO","5","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Scottish Courts and Tribunals Service","Scottish Government","AA","30","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Scottish Courts and Tribunals Service","Scottish Government","AO","50","[c]","23190","23190"
"New entrant CS","2023","Unknown","Scottish Courts and Tribunals Service","Scottish Government","EO","15","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Scottish Courts and Tribunals Service","Scottish Government","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Scottish Courts and Tribunals Service","Scottish Government","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Scottish Courts and Tribunals Service","Scottish Government","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Scottish Fiscal Commission","Scottish Government","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Scottish Government (excl. agencies)","Scottish Government","AA","60","[c]","24110","22180"
"New entrant CS","2023","Unknown","Scottish Government (excl. agencies)","Scottish Government","AO","65","[c]","26160","25710"
"New entrant CS","2023","Unknown","Scottish Government (excl. agencies)","Scottish Government","EO","110","[c]","29530","29100"
"New entrant CS","2023","Unknown","Scottish Government (excl. agencies)","Scottish Government","G6","20","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Scottish Government (excl. agencies)","Scottish Government","G7","85","[c]","55890","52360"
"New entrant CS","2023","Unknown","Scottish Government (excl. agencies)","Scottish Government","HEO","150","[c]","34390","33520"
"New entrant CS","2023","Unknown","Scottish Government (excl. agencies)","Scottish Government","SCS level","15","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Scottish Government (excl. agencies)","Scottish Government","SEO","85","[c]","43400","41640"
"New entrant CS","2023","Unknown","Scottish Prison Service","Scottish Government","AA","55","[c]","22530","22920"
"New entrant CS","2023","Unknown","Scottish Prison Service","Scottish Government","AO","225","[c]","25030","24710"
"New entrant CS","2023","Unknown","Scottish Prison Service","Scottish Government","EO","75","[c]","31330","31290"
"New entrant CS","2023","Unknown","Scottish Prison Service","Scottish Government","G7","5","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Scottish Prison Service","Scottish Government","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Scottish Prison Service","Scottish Government","SEO","15","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Scottish Public Pensions Agency","Scottish Government","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Scottish Public Pensions Agency","Scottish Government","AO","55","[c]","25710","25710"
"New entrant CS","2023","Unknown","Scottish Public Pensions Agency","Scottish Government","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Scottish Public Pensions Agency","Scottish Government","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Scottish Public Pensions Agency","Scottish Government","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Scottish Public Pensions Agency","Scottish Government","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Scottish Public Pensions Agency","Scottish Government","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Serious Fraud Office","Attorney General's Departments","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Social Security Scotland","Scottish Government","AA","575","[c]","22220","22180"
"New entrant CS","2023","Unknown","Social Security Scotland","Scottish Government","AO","10","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Social Security Scotland","Scottish Government","EO","365","[c]","29450","29100"
"New entrant CS","2023","Unknown","Social Security Scotland","Scottish Government","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Social Security Scotland","Scottish Government","G7","10","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Social Security Scotland","Scottish Government","HEO","115","[c]","35830","35020"
"New entrant CS","2023","Unknown","Social Security Scotland","Scottish Government","SEO","40","[c]","44800","44890"
"New entrant CS","2023","Unknown","Standards and Testing Agency","Department for Education","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Student Awards Agency for Scotland","Scottish Government","AA","45","[c]","22180","22180"
"New entrant CS","2023","Unknown","Student Awards Agency for Scotland","Scottish Government","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Student Awards Agency for Scotland","Scottish Government","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Student Awards Agency for Scotland","Scottish Government","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Student Awards Agency for Scotland","Scottish Government","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Submarine Delivery Agency","Ministry of Defence","Unknown","70","[c]","30550","26000"
"New entrant CS","2023","Unknown","The Insolvency Service","Department for Business, Energy and Industrial Strategy","AO","10","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","The Insolvency Service","Department for Business, Energy and Industrial Strategy","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","The Insolvency Service","Department for Business, Energy and Industrial Strategy","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","The National Archives","The National Archives","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","The National Archives","The National Archives","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","The National Archives","The National Archives","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","The National Archives","The National Archives","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Transport Scotland","Scottish Government","AA","5","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Transport Scotland","Scottish Government","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Transport Scotland","Scottish Government","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Transport Scotland","Scottish Government","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Transport Scotland","Scottish Government","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Transport Scotland","Scottish Government","HEO","15","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Transport Scotland","Scottish Government","SEO","10","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","UK Health Security Agency","Department of Health and Social Care","AA","15","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","UK Health Security Agency","Department of Health and Social Care","AO","80","[c]","22080","20880"
"New entrant CS","2023","Unknown","UK Health Security Agency","Department of Health and Social Care","EO","85","[c]","26350","27060"
"New entrant CS","2023","Unknown","UK Health Security Agency","Department of Health and Social Care","G6","40","[c]","75440","66470"
"New entrant CS","2023","Unknown","UK Health Security Agency","Department of Health and Social Care","G7","80","[c]","53340","53400"
"New entrant CS","2023","Unknown","UK Health Security Agency","Department of Health and Social Care","HEO","105","[c]","33180","32980"
"New entrant CS","2023","Unknown","UK Health Security Agency","Department of Health and Social Care","SCS level","25","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","UK Health Security Agency","Department of Health and Social Care","SEO","95","[c]","40280","40880"
"New entrant CS","2023","Unknown","UK Hydrographic Office","Ministry of Defence","AO","15","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","UK Hydrographic Office","Ministry of Defence","EO","10","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","UK Hydrographic Office","Ministry of Defence","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","UK Hydrographic Office","Ministry of Defence","HEO","15","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","UK Hydrographic Office","Ministry of Defence","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","UK Space Agency","Department for Business, Energy and Industrial Strategy","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","UK Space Agency","Department for Business, Energy and Industrial Strategy","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","UK Space Agency","Department for Business, Energy and Industrial Strategy","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","UK Space Agency","Department for Business, Energy and Industrial Strategy","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","UK Statistics Authority","UK Statistics Authority","AA","20","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","UK Statistics Authority","UK Statistics Authority","AO","75","[c]","21510","21200"
"New entrant CS","2023","Unknown","UK Statistics Authority","UK Statistics Authority","EO","20","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","UK Statistics Authority","UK Statistics Authority","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","UK Statistics Authority","UK Statistics Authority","G7","5","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","UK Statistics Authority","UK Statistics Authority","HEO","20","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","UK Statistics Authority","UK Statistics Authority","SEO","5","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Valuation Office Agency","HM Revenue and Customs","AO","115","[c]","22800","22520"
"New entrant CS","2023","Unknown","Valuation Office Agency","HM Revenue and Customs","EO","20","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Valuation Office Agency","HM Revenue and Customs","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Valuation Office Agency","HM Revenue and Customs","HEO","10","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Valuation Office Agency","HM Revenue and Customs","SEO","10","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Welsh Government (excl. agencies)","Welsh Government","AO","15","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Welsh Government (excl. agencies)","Welsh Government","EO","5","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Welsh Government (excl. agencies)","Welsh Government","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Welsh Government (excl. agencies)","Welsh Government","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Welsh Government (excl. agencies)","Welsh Government","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Welsh Revenue Authority","Welsh Government","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Accountant in Bankruptcy","Scottish Government","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Accountant in Bankruptcy","Scottish Government","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Accountant in Bankruptcy","Scottish Government","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Active Travel England","Department for Transport","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Active Travel England","Department for Transport","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Active Travel England","Department for Transport","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Active Travel England","Department for Transport","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Active Travel England","Department for Transport","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Active Travel England","Department for Transport","SEO","10","[c]","[c]","[c]"
"New entrant CS","2023","White","Advisory, Conciliation and Arbitration Service","Department for Business, Energy and Industrial Strategy","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Advisory, Conciliation and Arbitration Service","Department for Business, Energy and Industrial Strategy","EO","10","[c]","[c]","[c]"
"New entrant CS","2023","White","Advisory, Conciliation and Arbitration Service","Department for Business, Energy and Industrial Strategy","HEO","5","[c]","[c]","[c]"
"New entrant CS","2023","White","Advisory, Conciliation and Arbitration Service","Department for Business, Energy and Industrial Strategy","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Advisory, Conciliation and Arbitration Service","Department for Business, Energy and Industrial Strategy","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Animal and Plant Health Agency","Department for Environment, Food and Rural Affairs","AO","195","[c]","22910","22150"
"New entrant CS","2023","White","Animal and Plant Health Agency","Department for Environment, Food and Rural Affairs","EO","100","[c]","26770","25920"
"New entrant CS","2023","White","Animal and Plant Health Agency","Department for Environment, Food and Rural Affairs","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Animal and Plant Health Agency","Department for Environment, Food and Rural Affairs","G7","5","[c]","[c]","[c]"
"New entrant CS","2023","White","Animal and Plant Health Agency","Department for Environment, Food and Rural Affairs","HEO","25","[c]","[c]","[c]"
"New entrant CS","2023","White","Animal and Plant Health Agency","Department for Environment, Food and Rural Affairs","SEO","45","[c]","39090","37300"
"New entrant CS","2023","White","Animal and Plant Health Agency","Department for Environment, Food and Rural Affairs","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Attorney General's Office","Attorney General's Departments","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Attorney General's Office","Attorney General's Departments","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Attorney General's Office","Attorney General's Departments","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Building Digital UK","Department for Digital, Culture, Media and Sport","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Building Digital UK","Department for Digital, Culture, Media and Sport","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Building Digital UK","Department for Digital, Culture, Media and Sport","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Building Digital UK","Department for Digital, Culture, Media and Sport","G7","5","[c]","[c]","[c]"
"New entrant CS","2023","White","Building Digital UK","Department for Digital, Culture, Media and Sport","HEO","10","[c]","[c]","[c]"
"New entrant CS","2023","White","Building Digital UK","Department for Digital, Culture, Media and Sport","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Cabinet Office (excl. agencies)","Cabinet Office","AO","75","[c]","22130","21720"
"New entrant CS","2023","White","Cabinet Office (excl. agencies)","Cabinet Office","EO","55","[c]","25590","24610"
"New entrant CS","2023","White","Cabinet Office (excl. agencies)","Cabinet Office","G6","15","[c]","[c]","[c]"
"New entrant CS","2023","White","Cabinet Office (excl. agencies)","Cabinet Office","G7","55","[c]","52540","51290"
"New entrant CS","2023","White","Cabinet Office (excl. agencies)","Cabinet Office","HEO","65","[c]","33100","32640"
"New entrant CS","2023","White","Cabinet Office (excl. agencies)","Cabinet Office","SCS level","10","[c]","[c]","[c]"
"New entrant CS","2023","White","Cabinet Office (excl. agencies)","Cabinet Office","SEO","35","[c]","39390","38460"
"New entrant CS","2023","White","Central Civil Service Fast Stream","Cabinet Office","HEO","345","[c]","28850","28840"
"New entrant CS","2023","White","Centre for Environment, Fisheries and Aquaculture Science","Department for Environment, Food and Rural Affairs","AO","10","[c]","[c]","[c]"
