"Status","Year","Parent_department","Region_ITL1","Region_ITL3","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2023","Ministry of Justice","East Midlands (England)","Leicestershire CC and Rutland","Unknown","50","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Justice","East Midlands (England)","Lincolnshire CC","Heterosexual / straight","80","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Justice","East Midlands (England)","Lincolnshire CC","LGBO","10","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Justice","East Midlands (England)","Lincolnshire CC","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Justice","East Midlands (England)","Lincolnshire CC","Unknown","20","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Justice","East Midlands (England)","North Northamptonshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Justice","East Midlands (England)","North Northamptonshire","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Justice","East Midlands (England)","North Northamptonshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Justice","East Midlands (England)","North Nottinghamshire","Heterosexual / straight","45","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Justice","East Midlands (England)","North Nottinghamshire","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Justice","East Midlands (England)","North Nottinghamshire","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Justice","East Midlands (England)","North Nottinghamshire","Unknown","25","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Justice","East Midlands (England)","Nottingham","Heterosexual / straight","105","[c]","24370","21780"
"Leaver CS","2023","Ministry of Justice","East Midlands (England)","Nottingham","LGBO","15","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Justice","East Midlands (England)","Nottingham","Undeclared","15","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Justice","East Midlands (England)","Nottingham","Unknown","55","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Justice","East Midlands (England)","South Nottinghamshire","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Justice","East Midlands (England)","South Nottinghamshire","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Justice","East Midlands (England)","South Nottinghamshire","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Justice","East Midlands (England)","South Nottinghamshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Justice","East Midlands (England)","South and West Derbyshire","Heterosexual / straight","30","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Justice","East Midlands (England)","South and West Derbyshire","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Justice","East Midlands (England)","South and West Derbyshire","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Justice","East Midlands (England)","South and West Derbyshire","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Justice","East Midlands (England)","West Northamptonshire","Heterosexual / straight","90","[c]","23880","21780"
"Leaver CS","2023","Ministry of Justice","East Midlands (England)","West Northamptonshire","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Justice","East Midlands (England)","West Northamptonshire","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Justice","East Midlands (England)","West Northamptonshire","Unknown","35","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Justice","East of England","Bedford","Heterosexual / straight","45","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Justice","East of England","Bedford","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Justice","East of England","Bedford","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Justice","East of England","Bedford","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Justice","East of England","Breckland and South Norfolk","Heterosexual / straight","40","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Justice","East of England","Breckland and South Norfolk","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Justice","East of England","Breckland and South Norfolk","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Justice","East of England","Cambridgeshire CC","Heterosexual / straight","90","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Justice","East of England","Cambridgeshire CC","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Justice","East of England","Cambridgeshire CC","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Justice","East of England","Cambridgeshire CC","Unknown","40","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Justice","East of England","Essex Haven Gateway","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Justice","East of England","Essex Haven Gateway","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Justice","East of England","Essex Haven Gateway","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Justice","East of England","Essex Haven Gateway","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Justice","East of England","Essex Thames Gateway","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Justice","East of England","Essex Thames Gateway","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Justice","East of England","Essex Thames Gateway","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Justice","East of England","Essex Thames Gateway","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Justice","East of England","Heart of Essex","Heterosexual / straight","60","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Justice","East of England","Heart of Essex","LGBO","10","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Justice","East of England","Heart of Essex","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Justice","East of England","Heart of Essex","Unknown","45","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Justice","East of England","Hertfordshire CC","Heterosexual / straight","75","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Justice","East of England","Hertfordshire CC","LGBO","10","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Justice","East of England","Hertfordshire CC","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Justice","East of England","Hertfordshire CC","Unknown","30","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Justice","East of England","Luton","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Justice","East of England","Luton","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Justice","East of England","Luton","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Justice","East of England","Luton","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Justice","East of England","North and West Norfolk","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Justice","East of England","North and West Norfolk","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Justice","East of England","North and West Norfolk","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Justice","East of England","North and West Norfolk","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Justice","East of England","Norwich and East Norfolk","Heterosexual / straight","70","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Justice","East of England","Norwich and East Norfolk","LGBO","10","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Justice","East of England","Norwich and East Norfolk","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Justice","East of England","Norwich and East Norfolk","Unknown","20","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Justice","East of England","Peterborough","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Justice","East of England","Peterborough","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Justice","East of England","Peterborough","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Justice","East of England","Peterborough","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Justice","East of England","Southend-on-Sea","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Justice","East of England","Southend-on-Sea","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Justice","East of England","Southend-on-Sea","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Justice","East of England","Southend-on-Sea","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Justice","East of England","Suffolk CC","Heterosexual / straight","150","[c]","23460","21370"
"Leaver CS","2023","Ministry of Justice","East of England","Suffolk CC","LGBO","10","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Justice","East of England","Suffolk CC","Undeclared","15","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Justice","East of England","Suffolk CC","Unknown","35","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Justice","East of England","West Essex","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Justice","East of England","West Essex","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Justice","East of England","West Essex","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Justice","London","Barking & Dagenham and Havering","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Justice","London","Barking & Dagenham and Havering","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Justice","London","Barking & Dagenham and Havering","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Justice","London","Barnet","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Justice","London","Barnet","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Justice","London","Barnet","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Justice","London","Bexley and Greenwich","Heterosexual / straight","85","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Justice","London","Bexley and Greenwich","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Justice","London","Bexley and Greenwich","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Justice","London","Bexley and Greenwich","Unknown","65","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Justice","London","Brent","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Justice","London","Brent","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Justice","London","Brent","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Justice","London","Brent","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Justice","London","Bromley","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Justice","London","Bromley","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Justice","London","Bromley","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Justice","London","Bromley","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Justice","London","Camden and City of London","Heterosexual / straight","40","[c]","27560","25480"
"Leaver CS","2023","Ministry of Justice","London","Camden and City of London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Justice","London","Camden and City of London","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Justice","London","Camden and City of London","Unknown","50","[c]","26360","25480"
"Leaver CS","2023","Ministry of Justice","London","Croydon","Heterosexual / straight","45","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Justice","London","Croydon","LGBO","10","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Justice","London","Croydon","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Justice","London","Croydon","Unknown","20","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Justice","London","Ealing","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Justice","London","Ealing","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Justice","London","Ealing","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Justice","London","Enfield","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Justice","London","Enfield","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Justice","London","Enfield","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Justice","London","Hackney and Newham","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Justice","London","Hackney and Newham","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Justice","London","Hackney and Newham","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Justice","London","Hackney and Newham","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Justice","London","Haringey and Islington","Heterosexual / straight","70","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Justice","London","Haringey and Islington","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Justice","London","Haringey and Islington","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Justice","London","Haringey and Islington","Unknown","60","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Justice","London","Harrow and Hillingdon","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Justice","London","Harrow and Hillingdon","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Justice","London","Harrow and Hillingdon","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Justice","London","Hounslow and Richmond upon Thames","Heterosexual / straight","85","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Justice","London","Hounslow and Richmond upon Thames","LGBO","10","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Justice","London","Hounslow and Richmond upon Thames","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Justice","London","Hounslow and Richmond upon Thames","Unknown","60","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Justice","London","Kensington & Chelsea and Hammersmith & Fulham","Heterosexual / straight","50","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Justice","London","Kensington & Chelsea and Hammersmith & Fulham","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Justice","London","Kensington & Chelsea and Hammersmith & Fulham","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Justice","London","Kensington & Chelsea and Hammersmith & Fulham","Unknown","20","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Justice","London","Lambeth","Heterosexual / straight","40","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Justice","London","Lambeth","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Justice","London","Lambeth","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Justice","London","Lambeth","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Justice","London","Lewisham and Southwark","Heterosexual / straight","50","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Justice","London","Lewisham and Southwark","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Justice","London","Lewisham and Southwark","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Justice","London","Lewisham and Southwark","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Justice","London","Merton, Kingston upon Thames and Sutton","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Justice","London","Merton, Kingston upon Thames and Sutton","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Justice","London","Merton, Kingston upon Thames and Sutton","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Justice","London","Merton, Kingston upon Thames and Sutton","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Justice","London","Redbridge and Waltham Forest","Heterosexual / straight","25","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Justice","London","Redbridge and Waltham Forest","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Justice","London","Redbridge and Waltham Forest","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Justice","London","Redbridge and Waltham Forest","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Justice","London","Tower Hamlets","Heterosexual / straight","90","[c]","42330","38370"
"Leaver CS","2023","Ministry of Justice","London","Tower Hamlets","LGBO","10","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Justice","London","Tower Hamlets","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Justice","London","Tower Hamlets","Unknown","30","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Justice","London","Wandsworth","Heterosexual / straight","55","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Justice","London","Wandsworth","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Justice","London","Wandsworth","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Justice","London","Wandsworth","Unknown","45","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Justice","London","Westminster","Heterosexual / straight","240","[c]","43070","41750"
"Leaver CS","2023","Ministry of Justice","London","Westminster","LGBO","35","[c]","46690","43170"
"Leaver CS","2023","Ministry of Justice","London","Westminster","Undeclared","45","[c]","43530","41750"
"Leaver CS","2023","Ministry of Justice","London","Westminster","Unknown","155","[c]","38480","34260"
"Leaver CS","2023","Ministry of Justice","North East (England)","Darlington","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Justice","North East (England)","Darlington","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Justice","North East (England)","Darlington","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Justice","North East (England)","Durham","Heterosexual / straight","145","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Justice","North East (England)","Durham","LGBO","10","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Justice","North East (England)","Durham","Undeclared","20","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Justice","North East (England)","Durham","Unknown","75","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Justice","North East (England)","Hartlepool and Stockton-on-Tees","Heterosexual / straight","70","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Justice","North East (England)","Hartlepool and Stockton-on-Tees","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Justice","North East (England)","Hartlepool and Stockton-on-Tees","Unknown","20","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Justice","North East (England)","Northumberland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Justice","North East (England)","Northumberland","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Justice","North East (England)","Northumberland","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Justice","North East (England)","South Teesside","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Justice","North East (England)","South Teesside","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Justice","North East (England)","South Teesside","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Justice","North East (England)","South Teesside","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Justice","North East (England)","Sunderland","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Justice","North East (England)","Sunderland","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Justice","North East (England)","Sunderland","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Justice","North East (England)","Tyneside","Heterosexual / straight","70","[c]","27340","21780"
"Leaver CS","2023","Ministry of Justice","North East (England)","Tyneside","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Justice","North East (England)","Tyneside","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Justice","North East (England)","Tyneside","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Justice","North West (England)","Blackburn with Darwen","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Justice","North West (England)","Blackburn with Darwen","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Justice","North West (England)","Blackburn with Darwen","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Justice","North West (England)","Blackburn with Darwen","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Justice","North West (England)","Blackpool","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Justice","North West (England)","Blackpool","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Justice","North West (England)","Blackpool","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Justice","North West (England)","Blackpool","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Justice","North West (England)","Cheshire East","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Justice","North West (England)","Cheshire East","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Justice","North West (England)","Cheshire East","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Justice","North West (England)","Cheshire East","Unknown","20","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Justice","North West (England)","Cheshire West and Chester","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Justice","North West (England)","Cheshire West and Chester","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Justice","North West (England)","Cheshire West and Chester","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Justice","North West (England)","Cheshire West and Chester","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Justice","North West (England)","Chorley and West Lancashire","Heterosexual / straight","80","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Justice","North West (England)","Chorley and West Lancashire","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Justice","North West (England)","Chorley and West Lancashire","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Justice","North West (England)","Chorley and West Lancashire","Unknown","45","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Justice","North West (England)","East Cumbria","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Justice","North West (England)","East Cumbria","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Justice","North West (England)","East Cumbria","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Justice","North West (England)","East Cumbria","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Justice","North West (England)","East Lancashire","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Justice","North West (England)","East Lancashire","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Justice","North West (England)","East Lancashire","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Justice","North West (England)","East Lancashire","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Justice","North West (England)","East Merseyside","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Justice","North West (England)","East Merseyside","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Justice","North West (England)","East Merseyside","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Justice","North West (England)","East Merseyside","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Justice","North West (England)","Greater Manchester North East","Heterosexual / straight","30","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Justice","North West (England)","Greater Manchester North East","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Justice","North West (England)","Greater Manchester North East","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Justice","North West (England)","Greater Manchester North East","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Justice","North West (England)","Greater Manchester North West","Heterosexual / straight","55","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Justice","North West (England)","Greater Manchester North West","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Justice","North West (England)","Greater Manchester North West","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Justice","North West (England)","Greater Manchester North West","Unknown","20","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Justice","North West (England)","Greater Manchester South East","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Justice","North West (England)","Greater Manchester South East","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Justice","North West (England)","Greater Manchester South East","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Justice","North West (England)","Greater Manchester South East","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Justice","North West (England)","Greater Manchester South West","Heterosexual / straight","70","[c]","22330","21780"
"Leaver CS","2023","Ministry of Justice","North West (England)","Greater Manchester South West","LGBO","10","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Justice","North West (England)","Greater Manchester South West","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Justice","North West (England)","Greater Manchester South West","Unknown","25","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Justice","North West (England)","Lancaster and Wyre","Heterosexual / straight","25","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Justice","North West (England)","Lancaster and Wyre","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Justice","North West (England)","Lancaster and Wyre","Unknown","20","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Justice","North West (England)","Liverpool","Heterosexual / straight","65","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Justice","North West (England)","Liverpool","LGBO","10","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Justice","North West (England)","Liverpool","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Justice","North West (England)","Liverpool","Unknown","40","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Justice","North West (England)","Manchester","Heterosexual / straight","125","[c]","27070","21780"
"Leaver CS","2023","Ministry of Justice","North West (England)","Manchester","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Justice","North West (England)","Manchester","Undeclared","15","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Justice","North West (England)","Manchester","Unknown","70","[c]","23120","21780"
"Leaver CS","2023","Ministry of Justice","North West (England)","Mid Lancashire","Heterosexual / straight","65","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Justice","North West (England)","Mid Lancashire","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Justice","North West (England)","Mid Lancashire","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Justice","North West (England)","Mid Lancashire","Unknown","25","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Justice","North West (England)","Sefton","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Justice","North West (England)","Sefton","LGBO","[c]","[c]","[c]","[c]"
