"Status","Year","Organisation","Region_ITL3","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2023","HM Prison and Probation Service","Central Valleys","5","[c]","[c]","[c]"
"Leaver CS","2023","HM Prison and Probation Service","Cheshire East","50","[c]","[c]","[c]"
"Leaver CS","2023","HM Prison and Probation Service","Cheshire West and Chester","10","[c]","[c]","[c]"
"Leaver CS","2023","HM Prison and Probation Service","Chorley and West Lancashire","130","[c]","[c]","[c]"
"Leaver CS","2023","HM Prison and Probation Service","Conwy and Denbighshire","5","[c]","[c]","[c]"
"Leaver CS","2023","HM Prison and Probation Service","Cornwall and Isles of Scilly","10","[c]","[c]","[c]"
"Leaver CS","2023","HM Prison and Probation Service","Coventry","20","[c]","[c]","[c]"
"Leaver CS","2023","HM Prison and Probation Service","Croydon","55","[c]","[c]","[c]"
"Leaver CS","2023","HM Prison and Probation Service","Darlington","[c]","[c]","[c]","[c]"
"Leaver CS","2023","HM Prison and Probation Service","Derby","30","[c]","[c]","[c]"
"Leaver CS","2023","HM Prison and Probation Service","Devon CC","150","[c]","[c]","[c]"
"Leaver CS","2023","HM Prison and Probation Service","Dorset","100","[c]","[c]","[c]"
"Leaver CS","2023","HM Prison and Probation Service","Dudley","10","[c]","[c]","[c]"
"Leaver CS","2023","HM Prison and Probation Service","Durham","240","[c]","[c]","[c]"
"Leaver CS","2023","HM Prison and Probation Service","Ealing","10","[c]","[c]","[c]"
"Leaver CS","2023","HM Prison and Probation Service","East Cumbria","5","[c]","[c]","[c]"
"Leaver CS","2023","HM Prison and Probation Service","East Derbyshire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","HM Prison and Probation Service","East Kent","5","[c]","[c]","[c]"
"Leaver CS","2023","HM Prison and Probation Service","East Lancashire","10","[c]","[c]","[c]"
"Leaver CS","2023","HM Prison and Probation Service","East Merseyside","25","[c]","[c]","[c]"
"Leaver CS","2023","HM Prison and Probation Service","East Riding of Yorkshire","140","[c]","[c]","[c]"
"Leaver CS","2023","HM Prison and Probation Service","East Surrey","105","[c]","[c]","[c]"
"Leaver CS","2023","HM Prison and Probation Service","East Sussex CC","100","[c]","[c]","[c]"
"Leaver CS","2023","HM Prison and Probation Service","Enfield","[c]","[c]","[c]","[c]"
"Leaver CS","2023","HM Prison and Probation Service","Essex Haven Gateway","15","[c]","[c]","[c]"
"Leaver CS","2023","HM Prison and Probation Service","Essex Thames Gateway","15","[c]","[c]","[c]"
"Leaver CS","2023","HM Prison and Probation Service","Flintshire and Wrexham","115","[c]","[c]","[c]"
"Leaver CS","2023","HM Prison and Probation Service","Gloucestershire CC","15","[c]","[c]","[c]"
"Leaver CS","2023","HM Prison and Probation Service","Greater Manchester North East","40","[c]","[c]","[c]"
"Leaver CS","2023","HM Prison and Probation Service","Greater Manchester North West","75","[c]","[c]","[c]"
"Leaver CS","2023","HM Prison and Probation Service","Greater Manchester South East","10","[c]","[c]","[c]"
"Leaver CS","2023","HM Prison and Probation Service","Greater Manchester South West","30","[c]","[c]","[c]"
"Leaver CS","2023","HM Prison and Probation Service","Gwent Valleys","[c]","[c]","[c]","[c]"
"Leaver CS","2023","HM Prison and Probation Service","Gwynedd","[c]","[c]","[c]","[c]"
"Leaver CS","2023","HM Prison and Probation Service","Hackney and Newham","15","[c]","[c]","[c]"
"Leaver CS","2023","HM Prison and Probation Service","Haringey and Islington","105","[c]","[c]","[c]"
"Leaver CS","2023","HM Prison and Probation Service","Harrow and Hillingdon","10","[c]","[c]","[c]"
"Leaver CS","2023","HM Prison and Probation Service","Hartlepool and Stockton-on-Tees","90","[c]","[c]","[c]"
"Leaver CS","2023","HM Prison and Probation Service","Heart of Essex","100","[c]","[c]","[c]"
"Leaver CS","2023","HM Prison and Probation Service","Herefordshire, County of","[c]","[c]","[c]","[c]"
"Leaver CS","2023","HM Prison and Probation Service","Hertfordshire CC","100","[c]","[c]","[c]"
"Leaver CS","2023","HM Prison and Probation Service","Hounslow and Richmond upon Thames","135","[c]","[c]","[c]"
"Leaver CS","2023","HM Prison and Probation Service","Isle of Wight","55","[c]","[c]","[c]"
"Leaver CS","2023","HM Prison and Probation Service","Kensington & Chelsea and Hammersmith & Fulham","75","[c]","[c]","[c]"
"Leaver CS","2023","HM Prison and Probation Service","Kent Thames Gateway","140","[c]","[c]","[c]"
"Leaver CS","2023","HM Prison and Probation Service","Kingston upon Hull, City of","55","[c]","[c]","[c]"
"Leaver CS","2023","HM Prison and Probation Service","Lambeth","65","[c]","[c]","[c]"
"Leaver CS","2023","HM Prison and Probation Service","Lancaster and Wyre","45","[c]","[c]","[c]"
"Leaver CS","2023","HM Prison and Probation Service","Leeds","200","[c]","[c]","[c]"
"Leaver CS","2023","HM Prison and Probation Service","Leicester","80","[c]","[c]","[c]"
"Leaver CS","2023","HM Prison and Probation Service","Leicestershire CC and Rutland","135","[c]","[c]","[c]"
"Leaver CS","2023","HM Prison and Probation Service","Lewisham and Southwark","40","[c]","[c]","[c]"
"Leaver CS","2023","HM Prison and Probation Service","Lincolnshire CC","110","[c]","[c]","[c]"
"Leaver CS","2023","HM Prison and Probation Service","Liverpool","85","[c]","[c]","[c]"
"Leaver CS","2023","HM Prison and Probation Service","Luton","5","[c]","[c]","[c]"
"Leaver CS","2023","HM Prison and Probation Service","Manchester","120","[c]","[c]","[c]"
"Leaver CS","2023","HM Prison and Probation Service","Medway","135","[c]","[c]","[c]"
"Leaver CS","2023","HM Prison and Probation Service","Merton, Kingston upon Thames and Sutton","5","[c]","[c]","[c]"
"Leaver CS","2023","HM Prison and Probation Service","Mid Kent","60","[c]","[c]","[c]"
"Leaver CS","2023","HM Prison and Probation Service","Mid Lancashire","80","[c]","[c]","[c]"
"Leaver CS","2023","HM Prison and Probation Service","Milton Keynes","135","[c]","[c]","[c]"
"Leaver CS","2023","HM Prison and Probation Service","Monmouthshire and Newport","40","[c]","[c]","[c]"
"Leaver CS","2023","HM Prison and Probation Service","North Hampshire","10","[c]","[c]","[c]"
"Leaver CS","2023","HM Prison and Probation Service","North Northamptonshire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","HM Prison and Probation Service","North Nottinghamshire","70","[c]","[c]","[c]"
"Leaver CS","2023","HM Prison and Probation Service","North Yorkshire CC","15","[c]","[c]","[c]"
"Leaver CS","2023","HM Prison and Probation Service","North and North East Lincolnshire","10","[c]","[c]","[c]"
"Leaver CS","2023","HM Prison and Probation Service","North and West Norfolk","20","[c]","[c]","[c]"
"Leaver CS","2023","HM Prison and Probation Service","Northumberland","[c]","[c]","[c]","[c]"
"Leaver CS","2023","HM Prison and Probation Service","Norwich and East Norfolk","85","[c]","[c]","[c]"
"Leaver CS","2023","HM Prison and Probation Service","Nottingham","105","[c]","[c]","[c]"
"Leaver CS","2023","HM Prison and Probation Service","Oxfordshire CC","130","[c]","[c]","[c]"
"Leaver CS","2023","HM Prison and Probation Service","Peterborough","15","[c]","[c]","[c]"
"Leaver CS","2023","HM Prison and Probation Service","Plymouth","15","[c]","[c]","[c]"
"Leaver CS","2023","HM Prison and Probation Service","Portsmouth","10","[c]","[c]","[c]"
"Leaver CS","2023","HM Prison and Probation Service","Powys","[c]","[c]","[c]","[c]"
"Leaver CS","2023","HM Prison and Probation Service","Redbridge and Waltham Forest","20","[c]","[c]","[c]"
"Leaver CS","2023","HM Prison and Probation Service","Sandwell","10","[c]","[c]","[c]"
"Leaver CS","2023","HM Prison and Probation Service","Sefton","[c]","[c]","[c]","[c]"
"Leaver CS","2023","HM Prison and Probation Service","Sheffield","20","[c]","[c]","[c]"
"Leaver CS","2023","HM Prison and Probation Service","Shropshire","40","[c]","[c]","[c]"
"Leaver CS","2023","HM Prison and Probation Service","Somerset CC","15","[c]","[c]","[c]"
"Leaver CS","2023","HM Prison and Probation Service","South Hampshire","15","[c]","[c]","[c]"
"Leaver CS","2023","HM Prison and Probation Service","South Nottinghamshire","30","[c]","[c]","[c]"
"Leaver CS","2023","HM Prison and Probation Service","South Teesside","10","[c]","[c]","[c]"
"Leaver CS","2023","HM Prison and Probation Service","South West Wales","15","[c]","[c]","[c]"
"Leaver CS","2023","HM Prison and Probation Service","South and West Derbyshire","50","[c]","[c]","[c]"
"Leaver CS","2023","HM Prison and Probation Service","Southampton","20","[c]","[c]","[c]"
"Leaver CS","2023","HM Prison and Probation Service","Southend-on-Sea","10","[c]","[c]","[c]"
"Leaver CS","2023","HM Prison and Probation Service","Staffordshire CC","235","[c]","[c]","[c]"
"Leaver CS","2023","HM Prison and Probation Service","Stoke-on-Trent","10","[c]","[c]","[c]"
"Leaver CS","2023","HM Prison and Probation Service","Suffolk CC","170","[c]","[c]","[c]"
"Leaver CS","2023","HM Prison and Probation Service","Sunderland","10","[c]","[c]","[c]"
"Leaver CS","2023","HM Prison and Probation Service","Swansea","30","[c]","[c]","[c]"
"Leaver CS","2023","HM Prison and Probation Service","Swindon","10","[c]","[c]","[c]"
"Leaver CS","2023","HM Prison and Probation Service","Telford and Wrekin","5","[c]","[c]","[c]"
"Leaver CS","2023","HM Prison and Probation Service","Torbay","[c]","[c]","[c]","[c]"
"Leaver CS","2023","HM Prison and Probation Service","Tower Hamlets","5","[c]","[c]","[c]"
"Leaver CS","2023","HM Prison and Probation Service","Tyneside","45","[c]","[c]","[c]"
"Leaver CS","2023","HM Prison and Probation Service","Unknown","20","[c]","[c]","[c]"
"Leaver CS","2023","HM Prison and Probation Service","Wakefield","120","[c]","[c]","[c]"
"Leaver CS","2023","HM Prison and Probation Service","Walsall","[c]","[c]","[c]","[c]"
"Leaver CS","2023","HM Prison and Probation Service","Wandsworth","105","[c]","[c]","[c]"
"Leaver CS","2023","HM Prison and Probation Service","Warrington","90","[c]","[c]","[c]"
"Leaver CS","2023","HM Prison and Probation Service","Warwickshire CC","20","[c]","[c]","[c]"
"Leaver CS","2023","HM Prison and Probation Service","West Cumbria","25","[c]","[c]","[c]"
"Leaver CS","2023","HM Prison and Probation Service","West Essex","[c]","[c]","[c]","[c]"
"Leaver CS","2023","HM Prison and Probation Service","West Kent","[c]","[c]","[c]","[c]"
"Leaver CS","2023","HM Prison and Probation Service","West Northamptonshire","90","[c]","[c]","[c]"
"Leaver CS","2023","HM Prison and Probation Service","West Surrey","110","[c]","[c]","[c]"
"Leaver CS","2023","HM Prison and Probation Service","West Sussex (North East)","10","[c]","[c]","[c]"
"Leaver CS","2023","HM Prison and Probation Service","West Sussex (South West)","30","[c]","[c]","[c]"
"Leaver CS","2023","HM Prison and Probation Service","Westminster","40","[c]","[c]","[c]"
"Leaver CS","2023","HM Prison and Probation Service","Wiltshire","55","[c]","[c]","[c]"
"Leaver CS","2023","HM Prison and Probation Service","Wirral","15","[c]","[c]","[c]"
"Leaver CS","2023","HM Prison and Probation Service","Wolverhampton","10","[c]","[c]","[c]"
"Leaver CS","2023","HM Prison and Probation Service","Worcestershire CC","165","[c]","[c]","[c]"
"Leaver CS","2023","HM Prison and Probation Service","York","30","[c]","[c]","[c]"
"Leaver CS","2023","HM Revenue and Customs (excl. agencies)","Belfast","115","[c]","[c]","[c]"
"Leaver CS","2023","HM Revenue and Customs (excl. agencies)","Berkshire","20","[c]","[c]","[c]"
"Leaver CS","2023","HM Revenue and Customs (excl. agencies)","Birmingham","240","[c]","[c]","[c]"
"Leaver CS","2023","HM Revenue and Customs (excl. agencies)","Bradford","135","[c]","[c]","[c]"
"Leaver CS","2023","HM Revenue and Customs (excl. agencies)","Bristol, City of","80","[c]","[c]","[c]"
"Leaver CS","2023","HM Revenue and Customs (excl. agencies)","Cardiff and Vale of Glamorgan","260","[c]","[c]","[c]"
"Leaver CS","2023","HM Revenue and Customs (excl. agencies)","City of Edinburgh","215","[c]","[c]","[c]"
"Leaver CS","2023","HM Revenue and Customs (excl. agencies)","Croydon","170","[c]","[c]","[c]"
"Leaver CS","2023","HM Revenue and Customs (excl. agencies)","Durham","65","[c]","[c]","[c]"
"Leaver CS","2023","HM Revenue and Customs (excl. agencies)","East Kent","15","[c]","[c]","[c]"
"Leaver CS","2023","HM Revenue and Customs (excl. agencies)","Glasgow City","155","[c]","[c]","[c]"
"Leaver CS","2023","HM Revenue and Customs (excl. agencies)","Greater Manchester South West","425","[c]","[c]","[c]"
"Leaver CS","2023","HM Revenue and Customs (excl. agencies)","Gwynedd","[c]","[c]","[c]","[c]"
"Leaver CS","2023","HM Revenue and Customs (excl. agencies)","Hackney and Newham","275","[c]","[c]","[c]"
"Leaver CS","2023","HM Revenue and Customs (excl. agencies)","Harrow and Hillingdon","5","[c]","[c]","[c]"
"Leaver CS","2023","HM Revenue and Customs (excl. agencies)","Leeds","190","[c]","[c]","[c]"
"Leaver CS","2023","HM Revenue and Customs (excl. agencies)","Liverpool","255","[c]","[c]","[c]"
"Leaver CS","2023","HM Revenue and Customs (excl. agencies)","Mid Lancashire","95","[c]","[c]","[c]"
"Leaver CS","2023","HM Revenue and Customs (excl. agencies)","Milton Keynes","10","[c]","[c]","[c]"
"Leaver CS","2023","HM Revenue and Customs (excl. agencies)","North Lanarkshire","10","[c]","[c]","[c]"
"Leaver CS","2023","HM Revenue and Customs (excl. agencies)","Nottingham","230","[c]","[c]","[c]"
"Leaver CS","2023","HM Revenue and Customs (excl. agencies)","Portsmouth","90","[c]","[c]","[c]"
"Leaver CS","2023","HM Revenue and Customs (excl. agencies)","Sefton","135","[c]","[c]","[c]"
"Leaver CS","2023","HM Revenue and Customs (excl. agencies)","South Lanarkshire","165","[c]","[c]","[c]"
"Leaver CS","2023","HM Revenue and Customs (excl. agencies)","Southend-on-Sea","125","[c]","[c]","[c]"
"Leaver CS","2023","HM Revenue and Customs (excl. agencies)","Suffolk CC","25","[c]","[c]","[c]"
"Leaver CS","2023","HM Revenue and Customs (excl. agencies)","Sunderland","185","[c]","[c]","[c]"
"Leaver CS","2023","HM Revenue and Customs (excl. agencies)","Telford and Wrekin","65","[c]","[c]","[c]"
"Leaver CS","2023","HM Revenue and Customs (excl. agencies)","Tyneside","455","[c]","[c]","[c]"
"Leaver CS","2023","HM Revenue and Customs (excl. agencies)","West Sussex (South West)","50","[c]","[c]","[c]"
"Leaver CS","2023","HM Revenue and Customs (excl. agencies)","Westminster","60","[c]","[c]","[c]"
"Leaver CS","2023","HM Treasury (excl. agencies)","Darlington","15","[c]","35610","30510"
"Leaver CS","2023","HM Treasury (excl. agencies)","Norwich and East Norfolk","5","[c]","[c]","[c]"
"Leaver CS","2023","HM Treasury (excl. agencies)","Westminster","265","[c]","43960","37950"
"Leaver CS","2023","Health and Safety Executive","Aberdeen City and Aberdeenshire","10","[c]","[c]","[c]"
"Leaver CS","2023","Health and Safety Executive","Bedford","5","[c]","[c]","[c]"
"Leaver CS","2023","Health and Safety Executive","Birmingham","5","[c]","[c]","[c]"
"Leaver CS","2023","Health and Safety Executive","Bristol, City of","10","[c]","[c]","[c]"
"Leaver CS","2023","Health and Safety Executive","Cardiff and Vale of Glamorgan","10","[c]","37720","32610"
"Leaver CS","2023","Health and Safety Executive","Cheshire East","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Health and Safety Executive","City of Edinburgh","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Health and Safety Executive","East Cumbria","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Health and Safety Executive","East Surrey","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Health and Safety Executive","Flintshire and Wrexham","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Health and Safety Executive","Glasgow City","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Health and Safety Executive","Heart of Essex","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Health and Safety Executive","Leeds","10","[c]","52220","53850"
"Leaver CS","2023","Health and Safety Executive","Mid Kent","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Health and Safety Executive","North Hampshire","5","[c]","[c]","[c]"
"Leaver CS","2023","Health and Safety Executive","Norwich and East Norfolk","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Health and Safety Executive","Sefton","60","[c]","42330","40140"
"Leaver CS","2023","Health and Safety Executive","Sheffield","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Health and Safety Executive","South Nottinghamshire","10","[c]","[c]","[c]"
"Leaver CS","2023","Health and Safety Executive","South and West Derbyshire","25","[c]","41400","40400"
"Leaver CS","2023","Health and Safety Executive","Tower Hamlets","20","[c]","37060","31660"
"Leaver CS","2023","Health and Safety Executive","Tyneside","5","[c]","[c]","[c]"
"Leaver CS","2023","Health and Safety Executive","York","15","[c]","32700","31660"
"Leaver CS","2023","Home Office","Aberdeen City and Aberdeenshire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Home Office","Barnet","10","[c]","38560","36090"
"Leaver CS","2023","Home Office","Barnsley, Doncaster and Rotherham","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Home Office","Bath and North East Somerset, North Somerset and South Gloucestershire","20","[c]","26030","25880"
"Leaver CS","2023","Home Office","Bedford","10","[c]","[c]","[c]"
"Leaver CS","2023","Home Office","Belfast","40","[c]","23930","22400"
